Odiya,Kannada
ସୀମିତ ଜମ୍ପ |,ಸೀಮಿತ ಜಂಪ್
ସୀମିତ ପରିମାପ |,ಸೀಮಿತ ಅಳತೆ
ସୀମିତ ସଂଖ୍ୟା,ಸೀಮಿತ ಸಂಖ್ಯೆ
ସୀମିତ ଦୋହରିବା |,ಸೀಮಿತ ಆಂದೋಲನಗಳು
ସୀମିତ ଭଗ୍ନାଂଶ |,ಸೀಮಿತ ಭಾಗ
ସୀମିତ ବିମାନ ତରଙ୍ଗ |,ಸೀಮಿತ ಸಮತಲ ತರಂಗ
ସୀମିତ ହାର,ಸೀಮಿತ ದರ
ସୀମିତ ଘୂର୍ଣ୍ଣନ |,ಸೀಮಿತ ತಿರುಗುವಿಕೆ
ଟାଟ ପରିସର,ತತ್ ಶ್ರೇಣಿ
ସୀମିତ ସ୍ଥାନ ପରିମାଣ,ಸೀಮಿತ ಜಾಗದ ಪರಿಮಾಣ
"ସୀମିତ ଜନସଂଖ୍ୟା, ସୀମିତ ଦୁନିଆ |","ಸೀಮಿತ ಜನಸಂಖ್ಯೆ, ಸೀಮಿತ ಪ್ರಪಂಚ"
ସୀମିତ ବେଗ |,ಸೀಮಿತ ವೇಗ
ସୀମିତ ଭଲ୍ୟୁମ୍,ಸೀಮಿತ ಪರಿಮಾಣ
ଫିନ୍ସେନ୍ |,ಫಿನ್ಸೆನ್
ଅଗ୍ନି ସତର୍କ,ಬೆಂಕಿ ಎಚ್ಚರಿಕೆ
ଉଜ୍ଜ୍ୱଳ ପାଣିପାଗ,ಪ್ರಕಾಶಮಾನವಾದ ಉಲ್ಕೆ
"ଅଗ୍ନି ଇଞ୍ଜିନ୍, ଅଗ୍ନି ଇଞ୍ଜିନ୍ |","ಅಗ್ನಿಶಾಮಕ ಯಂತ್ರ, ಅಗ್ನಿಶಾಮಕ ಯಂತ್ರ"
ଅଗ୍ନି ନିର୍ବାପକ,ಅಗ್ನಿಶಾಮಕ
"ଜାଳିବା, ଜାଳିବା, ଜାଳିବା |","ಬೆಂಕಿಗೆ, ಸುಡಲು, ಸುಡಲು"
"ଫାୟାରିଙ୍ଗ୍ ଆଙ୍ଗଲ୍, ଗେଟ୍ କୋଣ |","ಗುಂಡಿನ ಕೋನ, ಗೇಟ್ ಕೋನ"
ଇଗ୍ନିସନ୍ ସମ୍ଭାବନା |,ದಹನ ಸಾಮರ್ಥ್ಯ
ଅଗ୍ନି ସମୟ,ಬೆಂಕಿಯ ಸಮಯ
ପ୍ରଥମ ଆନାଡ୍ |,ಮೊದಲ ಆನೋಡ್
ପ୍ରଥମ ଶ୍ରେଣୀ ଷ୍ଟ୍ରିମ୍ |,ಮೊದಲ ದರ್ಜೆಯ ಸ್ಟ್ರೀಮ್
ପ୍ରଥମ ଫ୍ରେନାଲ୍ ଜୋନ୍ |,ಮೊದಲ ಫ್ರೆನಲ್ ವಲಯ
ପ୍ରଥମ ସଂକ୍ରମଣ,ಮೊದಲ ಪ್ರಸರಣ
ପ୍ରଥମ ଶ୍ରେଣୀ,ಮೊದಲ ದರ್ಜೆ
ପ୍ରଥମ କ୍ରମ ଅଭିବ୍ୟକ୍ତି |,ಮೊದಲ ಆದೇಶದ ಅಭಿವ್ಯಕ್ತಿ
ପ୍ରଥମ ଅର୍ଡର ଜେନେରେଟର |,ಮೊದಲ ಆರ್ಡರ್ ಜನರೇಟರ್
"ପ୍ରଥମ ପ୍ରକାର ଲିଭର, ପ୍ରଥମ ପ୍ରକାର ଲିଭର |","ಮೊದಲ ವಿಧದ ಲಿವರ್, ಮೊದಲ ರೀತಿಯ ಲಿವರ್"
ପ୍ରଥମ କ୍ରମ ପରିମାଣ |,ಮೊದಲ ಆದೇಶದ ಪ್ರಮಾಣ
ପ୍ରଥମ ଡିଗ୍ରୀ ବ୍ୟାଘାତ |,ಮೊದಲ ಹಂತದ ಅಡಚಣೆ
ପ୍ରଥମ କ୍ରମ ପ୍ରତିକ୍ରିୟା |,ಮೊದಲ ಆದೇಶದ ಪ್ರತಿಕ್ರಿಯೆ
ପ୍ରଥମ କ୍ରମ ସ୍ପେକ୍ଟ୍ରମ |,ಮೊದಲ ಆರ್ಡರ್ ಸ್ಪೆಕ್ಟ್ರಮ್
ଏକକ ନୀତି |,ಏಕಶಿಲೆಯ ತತ್ವ
ପ୍ରଥମେ ଓଭରଟୋନ୍ |,ಮೊದಲ ಉಚ್ಚಾರಣೆ
ପ୍ରଥମେ ଓଭରଟୋନ୍ ବ୍ୟାଣ୍ଡ |,ಮೊದಲ ಓವರ್ಟೋನ್ ಬ್ಯಾಂಡ್
ପ୍ରଥମ ଅଧର୍ମ,ಮೊದಲ ಉಲ್ಲಂಘನೆ
ମ basic ଳିକ ନିୟମ |,ಮೂಲ ನಿಯಮಗಳು
ଆସିବାର ମ basic ଳିକ ନିୟମ |,ಆಗಮನದ ಮೂಲ ಕಾನೂನು
ପ୍ରଥମ କ୍ୱାଣ୍ଟମ୍ ପ୍ରତିବନ୍ଧକ |,ಮೊದಲ ಕ್ವಾಂಟಮ್ ನಿರ್ಬಂಧ
ପ୍ରଥମ ପ୍ରତିଫଳନ,ಮೊದಲ ಪ್ರತಿಬಿಂಬ
ସାଧାରଣ ଧ୍ୱନି |,ಸಾಮಾನ್ಯ ಧ್ವನಿ
ପ୍ରଥମ ପଲି ସିଷ୍ଟମ୍ |,ಮೊದಲ ರಾಟೆ ವ್ಯವಸ್ಥೆ
ଖ୍ରୀଷ୍ଟମାସ ବୃକ୍ଷ ଆଣ୍ଟେନା |,ಕ್ರಿಸ್ಮಸ್ ಮರದ ಆಂಟೆನಾ
ମାଛ ଲାଞ୍ଜ |,ಮೀನಿನ ಬಾಲ
ମାଛ ଲାଞ୍ଜ ଆଣ୍ଟେନା |,ಮೀನಿನ ಬಾಲದ ಆಂಟೆನಾ
"ଫିସିଲ୍, ଫିସିଲ୍ |","ವಿದಳನ, ವಿದಳನ"
ଫିସିଲ୍ |,ವಿದಳನ
ଖଣ୍ଡବିଖଣ୍ଡନ |,ವಿಘಟನೆ
ଫିସନ୍ ପ୍ରତିବନ୍ଧକ |,ವಿದಳನ ತಡೆಗೋಡೆ
ଫିସନ୍ ବୋମା |,ವಿದಳನ ಬಾಂಬ್
ଖଣ୍ଡ ଖଣ୍ଡ,ವಿಘಟನೆಯ ಚೇಂಬರ್
"ଫିସନ୍ ଚ୍ୟାନେଲ୍, ଫିସନ୍ ସିଷ୍ଟମ୍ |","ವಿದಳನ ಚಾನಲ್, ವಿದಳನ ವ್ಯವಸ್ಥೆ"
ଖଣ୍ଡ ଖଣ୍ଡ,ವಿಘಟನೆಯ ಕೌಂಟರ್
ଖଣ୍ଡବିଖଣ୍ଡିତ କ୍ରସ୍ ବିଭାଗ |,ವಿಘಟನೆ ಅಡ್ಡ ವಿಭಾಗ
ଖଣ୍ଡବିଖଣ୍ଡନ ଖଣ୍ଡ |,ವಿಘಟನೆಯ ತುಣುಕು
ଫିସନ୍ ଫ୍ୟୁଜନ୍-ଫିସନ୍ ବୋମା |,ವಿದಳನ ಸಮ್ಮಿಳನ-ವಿದಳನ ಬಾಂಬ್
ଫିସନ୍ ଉତ୍ପାଦ |,ವಿದಳನ ಉತ್ಪನ್ನ
ଫିସନ୍ ହାର,ವಿದಳನ ದರ
ଫିସନ୍ ରିଆକ୍ଟର |,ವಿದಳನ ರಿಯಾಕ್ಟರ್
ଫିସନ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |,ವಿದಳನ ವರ್ಣಪಟಲ
"ଫିସନ୍ ସ୍ପାଇକ୍, ଫିସନ୍ ପ୍ରାସ୍ |","ವಿದಳನ ಸ್ಪೈಕ್, ವಿದಳನ ಪ್ರಾಸ್"
ଖଣ୍ଡବିଖଣ୍ଡନ ଲାଭ |,ವಿಘಟನೆಯ ಲಾಭ
ଖଣ୍ଡବିଖଣ୍ଡିତ ଅମଳ ବକ୍ର,ವಿಘಟನೆಯ ಇಳುವರಿ ರೇಖೆ
ଫିସିଲ୍ |,ವಿದಳನ
ବିଭାଜନଯୋଗ୍ୟ ବଣ୍ଟନ |,ವಿದಳನದ ವಿತರಣೆ
ଖଣ୍ଡବିଖଣ୍ଡିତ |,ಛಿದ್ರವಾದ
"ମିଶ୍ରଣ, ଆଡଜଷ୍ଟ କରନ୍ତୁ |","ಮಿಶ್ರಣ, ಸರಿಹೊಂದಿಸಿ"
ବକ୍ର ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |,ಕರ್ವ್ ಹೊಂದಾಣಿಕೆ
ଫିଟଜର୍ଡାଲ୍ ସଂକୋଚନ |,ಫಿಟ್ಜ್ಗೆರಾಲ್ಡ್ ಸಂಕೋಚನಗಳು
ଫିଟଜର୍ଡାଲ୍ ଗୁଣକର୍ତ୍ତା |,ಫಿಟ್ಜ್ಗೆರಾಲ್ಡ್ ಗುಣಕ
ପେଣ୍ଟାଗୋନାଲ୍ ସିଷ୍ଟମ୍ |,ಪಂಚಭುಜಾಕೃತಿಯ ವ್ಯವಸ್ಥೆ
ପୁଞ୍ଚ ଇଲେକ୍ଟ୍ରୋଡ୍ ଟ୍ୟୁବ୍ |,ಪಂಚ್ ಎಲೆಕ್ಟ್ರೋಡ್ ಟ್ಯೂಬ್
ପାଞ୍ଚ ଅକ୍ଷ ସମୃଦ୍ଧତା |,ಐದು ಅಕ್ಷದ ಸಮ್ಮಿತಿ
ପ cha ୍ଚାଦା ଆପଭ୍ରଷ୍ଟା |,ಪಂಚಧಾ ಅಪಭ್ರಷ್ಟ
ପେଣ୍ଟାଗୋନାଲ୍ ଘୂର୍ଣ୍ଣନ ସମୃଦ୍ଧତା |,ಪಂಚಭುಜಾಕೃತಿಯ ತಿರುಗುವಿಕೆಯ ಸಮ್ಮಿತಿ
"ପୋଜିସନ୍, ଫିକ୍ସିଂ, ସ୍ଥିରତା |","ಸ್ಥಾನೀಕರಣ, ಸ್ಥಿರೀಕರಣ, ಸ್ಥಿರೀಕರಣ"
"ଫିକ୍ସିଂ, ଫିକ୍ସିଂ, ଟାର୍ଗେଟ୍ ବାଇଣ୍ଡିଂ, ଫିକ୍ସିଂ |","ಸ್ಥಿರೀಕರಣ, ಸ್ಥಿರೀಕರಣ, ಗುರಿ ಬಂಧಿಸುವಿಕೆ, ಸ್ಥಿರೀಕರಣ"
"ଯ ound ଗିକ, ମିଳିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥିର, ଅଣ-ଅସ୍ଥିର, ବନ୍ଧା |","ಸಂಯುಕ್ತ, ಏಕೀಕೃತ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಬಾಷ್ಪಶೀಲವಲ್ಲದ, ಬೌಂಡ್"
ସ୍ଥିର ଆଣ୍ଟେନା |,ಸ್ಥಿರ ಆಂಟೆನಾ
ସ୍ଥିର ରାମ୍ପାର୍ଟ ମଡେଲ୍ |,ಸ್ಥಾಯಿ ರಾಂಪಾರ್ಟ್ ಮಾದರಿ
ସ୍ଥିର ସୀମା |,ಸ್ಥಿರ ಗಡಿ
ଉପଯୁକ୍ତ ଗମ୍ଭୀରତା ବାଛନ୍ତୁ |,ಸರಿಯಾದ ಗಂಭೀರತೆಯನ್ನು ಆರಿಸಿ
ଷ୍ଟାଟିକ୍ ରିଜୋନାନ୍ସ |,ಸ್ಥಿರ ಅನುರಣನ
ବନ୍ଧା ଶେଷ,ಬೌಂಡ್ ಅಂತ್ಯ
ବଣ୍ଡ ପେନାଲ୍ଟି,ಬಾಂಡ್ ಪೆನಾಲ್ಟಿ
ଷ୍ଟାଟିକ୍ କଭର |,ಸ್ಥಿರ ಕವರ್
ସ୍ଥିର ତ୍ରୁଟି |,ಸ್ಥಿರ ದೋಷ
ସ୍ଥିର କ୍ଷେତ୍ର |,ಸ್ಥಿರ ಪ್ರದೇಶ
ସ୍ଥିର କ୍ଷେତ୍ର ତ୍ୱରକ |,ಸ್ಥಿರ ಕ್ಷೇತ್ರ ವೇಗವರ್ಧಕ
ସ୍ଥିର ଫୋକସ୍ ଲେନ୍ସ |,ಸ್ಥಿರ ಫೋಕಸ್ ಲೆನ್ಸ್
ସ୍ଥିର ଇନଡୁସର |,ಸ್ಥಿರ ಪ್ರಚೋದಕ
ବ୍ୟବଧାନ ପୂର୍ବାନୁମାନ |,ಮಧ್ಯಂತರ ಮುನ್ಸೂಚನೆ
ସ୍ଥିର ଆଲୋକ,ಸ್ಥಿರ ಬೆಳಕು
ସ୍ଥିର ମୁହୂର୍ତ୍ତ,ಸ್ಥಿರಗೊಳಿಸುವ ಕ್ಷಣ
ସ୍ଥିର ଧାରକ |,ಸ್ಥಿರ ಹೋಲ್ಡರ್
ସ୍ଥିର ବିନ୍ଦୁ |,ಸ್ಥಿರ ಬಿಂದು
ସ୍ଥିର ତାପମାତ୍ରା |,ಸ್ಥಿರ ತಾಪಮಾನ
ନିର୍ଦ୍ଧାରିତ ପ୍ରୋଗ୍ରାମେବଲ୍ କମ୍ପ୍ୟୁଟର |,ನಿಗದಿತ ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಕಂಪ್ಯೂಟರ್
"ସ୍ଥିର ପଲି, ସ୍ଥିର ପଲି |","ಸ್ಥಿರ ರಾಟೆ, ಸ್ಥಿರ ರಾಟೆ"
ସ୍ଥିର ଦୂରତା ସଙ୍କେତ ଜେନେରେଟର |,ಸ್ಥಿರ ದೂರ ಚಿಹ್ನೆ ಜನರೇಟರ್
ଭେରିଏବଲ୍ ରେଜିଷ୍ଟର |,ವೇರಿಯಬಲ್ ರೆಸಿಸ್ಟರ್
ସ୍ଥିର ସ୍କ୍ରିନିଂ |,ಸ್ಥಿರ ಸ್ಕ್ರೀನಿಂಗ್
ସ୍ଥିର ସ୍ପାର୍କିଂ ବ୍ୟବଧାନ |,ಸ್ಥಿರ ಸ್ಪಾರ್ಕಿಂಗ್ ಮಧ್ಯಂತರ
ସ୍ଥିର ଅବସ୍ଥା |,ಸ್ಥಿರ ಸ್ಥಿತಿ
"ସ୍ଥିର ଅବଧି, ସ୍ଥିର ଅବଧି |","ನಿಗದಿತ ಅವಧಿ, ಸ್ಥಿರ ಅವಧಿ"
ସ୍ଥିର ଚାଲୁଥିବା ପ୍ରସାରଣ |,ಸ್ಥಿರ ಚಾಲನೆಯಲ್ಲಿರುವ ಪ್ರಸರಣ
ଷ୍ଟାଟିକ୍ ଲୁପ୍ |,ಸ್ಥಿರ ಲೂಪ್
ସ୍ଥିର ଶବ୍ଦକୋଷ |,ಸ್ಥಿರ ಶಬ್ದಕೋಶ
"ସ୍ଥିରତା, ସ୍ଥିତି ସ୍ଥିରତା |","ಸ್ಥಿರೀಕರಣ, ಸ್ಥಾನ ಸ್ಥಿರೀಕರಣ"
ସ୍ଥିର ତାପମାତ୍ରା |,ಸ್ಥಿರ ತಾಪಮಾನ
ଫିଜୋ ଇଣ୍ଟରଫେରୋମିଟର |,ಫಿಜ್ಜೋ ಇಂಟರ್ಫೆರೋಮೀಟರ್
ଫିଜୋ ବ୍ୟବହାର,ಫಿಜ್ಜೋ ಬಳಕೆ
ଲେନ୍ସ କଭର |,ಲೆನ್ಸ್ ಕವರ್
ପତାକା ଚିତ୍ର |,ಧ್ವಜ ಚಿತ್ರ
ପରୀକ୍ଷା ରେଖା,ಪರೀಕ್ಷಾ ಸಾಲು
ଫ୍ଲାଗ୍ ୱିପ୍ ଆଣ୍ଟେନା |,ಧ್ವಜ ಚಾವಟಿ ಆಂಟೆನಾ
ଜ୍ୱଳନ୍ତ,ಜ್ವಾಲೆ
ଅଗ୍ନି ନିର୍ବାପକ,ಜ್ವಾಲೆಯನ್ನು ನಂದಿಸುವ ಸಾಧನ
ଜ୍ୱଳନ୍ତ ଆଘାତ,ಜ್ವಾಲೆಯ ಕ್ಷೀಣತೆ
ଅଗ୍ନି ନିର୍ଗମନ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି ଫ୍ଲେମ୍ ନିର୍ଗମନ ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି ପର୍ଯ୍ୟବେକ୍ଷଣ |,ಫ್ಲೇಮ್ ಎಮಿಷನ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ ಫ್ಲೇಮ್ ಎಮಿಷನ್ ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ ವೀಕ್ಷಣೆ
ଜ୍ୱଳନ୍ତ ଉତ୍ତେଜନା |,ಜ್ವಾಲೆಯ ಪ್ರಚೋದನೆ
ଫ୍ଲେମ୍ ଲେଜର,ಜ್ವಾಲೆಯ ಲೇಸರ್
ତ୍ୱରିତ ଜାଳେଣି |,ವೇಗವರ್ಧಿತ ದಹನ
ଫ୍ଲେମ୍ ଫୋଟୋମିଟର ପଦ୍ଧତି |,ಜ್ವಾಲೆಯ ಫೋಟೊಮೀಟರ್ ವಿಧಾನ
ଫ୍ଲେମ୍ ଫୋଟୋମିଟର |,ಜ್ವಾಲೆಯ ಫೋಟೋಮೀಟರ್
ଫ୍ଲେମ୍ ଫୋଟୋମିଟର ପଦ୍ଧତି |,ಜ್ವಾಲೆಯ ಫೋಟೊಮೀಟರ್ ವಿಧಾನ
ଫ୍ଲେମ୍ ଫୋଟୋମେଟ୍ରିକ୍ ବିଶ୍ଳେଷଣ |,ಜ್ವಾಲೆಯ ಫೋಟೊಮೆಟ್ರಿಕ್ ವಿಶ್ಲೇಷಣೆ
ଫ୍ଲେମ୍ ଫୋଟୋମେଟ୍ରି |,ಜ್ವಾಲೆಯ ದ್ಯುತಿಮಾಪನ
ଫ୍ଲେମ୍ ସ୍ପେକ୍ଟ୍ରୋମିଟର ଫୋଟୋମିଟର |,ಜ್ವಾಲೆಯ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್ ಫೋಟೋಮೀಟರ್
ଅଗ୍ନି ସ୍ପେକ୍ଟ୍ରମ୍ |,ಜ್ವಾಲೆಯ ವರ್ಣಪಟಲ
ଜ୍ୱଳନ୍ତତା |,ಸುಡುವಿಕೆ
ଫ୍ଲାପ୍ ଆଟେନୁଏଟର୍ |,ಫ್ಲಾಪ್ ಅಟೆನ್ಯೂಯೇಟರ್
ଭଲଭ୍ ଭଲଭ୍ |,ಕವಾಟ ಕವಾಟ
ନିୟନ୍ତ୍ରକ ଟାଣନ୍ତୁ |,ನಿಯಂತ್ರಕವನ್ನು ಎಳೆಯಿರಿ
"ଶୃଙ୍ଗ କୋଣ, ବିଭେଦ କୋଣ |","ಕೊಂಬಿನ ಕೋನ, ಡೈವರ್ಜೆನ್ಸ್ ಕೋನ"
ବିବିଧ ଶୃଙ୍ଗ |,ವಿಭಿನ್ನ ಕೊಂಬು
ବିଭେଦ,ಭಿನ್ನತೆ
ଆଲୋକୀକରଣ ସ୍ଥାନ |,ಬೆಳಕಿನ ಸ್ಥಳ
sansfur ତାରକା |,sansfur ನಕ್ಷತ್ರ
ବିବିଧ ବିକିରଣକାରୀ ବିଛିନ୍ନକାରୀ |,ವಿಭಿನ್ನ ವಿಕಿರಣ ವಿಭಜಕ
ଅଲଗା ଗଳା |,ವಿಭಿನ್ನ ಗಂಟಲು
"ଆତ୍ମନିର୍ଭରଶୀଳ, ଶିଙ୍ଗ","ಸ್ವಯಂ ಉಬ್ಬಿಕೊಳ್ಳುವಿಕೆ, ಕೊಂಬು"
"ଫ୍ଲାସ୍, ଫ୍ଲଟର୍, ଫ୍ଲାସ୍, ରିମ୍ |","ಫ್ಲಾಶ್, ಬೀಸು, ಮಿಂಚು, ಲಯ"
ଫ୍ଲାସ୍ ଆର୍କ,ಮಿನುಗುವ ಚಾಪ
ଓଲଟା ସମ୍ଭାବନା |,ವಿಲೋಮ ಸಾಮರ್ಥ್ಯ
ବବୁଲ୍ ଚାମ୍ବର |,ಬಬಲ್ ಚೇಂಬರ್
ଆଟେନୁଏଟର୍ |,ಅಟೆನ್ಯೂಯೇಟರ್
ସ୍ପଟର୍ ଉପକରଣ,ಸ್ಪಟರ್ ಉಪಕರಣ
ଆଲୋକୀକରଣ ସଂଯୋଜନା |,ಬೆಳಕಿನ ನಿರ್ದೇಶಾಂಕಗಳು
lim ଲକ ଆକୃତି |,ಮಿನುಗು ಆಕಾರ
Sfur ଚଳଚ୍ଚିତ୍ର ଏକାଗ୍ରତା |,ಸ್ಫರ್ ಫಿಲ್ಮ್ ಸಾಂದ್ರೀಕರಣ
ଫ୍ଲାସ୍ ଲ୍ୟାମ୍ପ |,ಫ್ಲ್ಯಾಶ್ ಲ್ಯಾಂಪ್
ଫସଫର ଚୁମ୍ବକକରଣ |,ಫಾಸ್ಫರ್ ಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
ବଜ୍ରପାତ,ಮಿಂಚು
ଫ୍ଲାସ୍ ଫଟୋଗ୍ରାଫି |,ಫ್ಲಾಶ್ ಛಾಯಾಗ್ರಹಣ
ସ୍ପାର୍କ,ಕಿಡಿ
"ଫ୍ଲାସ୍ ରିଜ୍, ଫ୍ଲାସ୍ ରିଜ୍ |","ಫ್ಲ್ಯಾಶ್ ರಿಡ್ಜ್, ಫ್ಲ್ಯಾಶ್ ರಿಡ್ಜ್"
ଫ୍ଲୋରୋସେନ୍ସ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି; ଫ୍ଲୋରୋସେନ୍ସ ସ୍ପେକ୍ଟ୍ରମ୍ ପର୍ଯ୍ୟବେକ୍ଷଣ |,ಪ್ರತಿದೀಪಕ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ; ಪ್ರತಿದೀಪಕ ಸ್ಪೆಕ್ಟ್ರಮ್ ವೀಕ್ಷಣೆ
ଫ୍ଲୋରୋସେନ୍ସ ସ୍ପେକ୍ଟ୍ରମ୍ |,ಪ್ರತಿದೀಪಕ ವರ್ಣಪಟಲ
ଅଗ୍ନି ଟ୍ୟୁବ୍ |,ಬೆಂಕಿ ಕೊಳವೆ
ଫ୍ଲାସ୍ ଏକ୍ସ-ରେ ଟ୍ୟୁବ୍ |,ಫ್ಲ್ಯಾಷ್ ಎಕ್ಸ್-ರೇ ಟ್ಯೂಬ್
ଖରାପ,ಭ್ರಮೆ
"ଇଗ୍ନିସନ୍, ଗ୍ଲାସ୍ ଆବରଣ |","ದಹನ, ಗಾಜಿನ ಲೇಪನ"
ଚମକ,ಮಿಂಚು
ଫ୍ଲାସ୍ ବିକନ୍ |,ಫ್ಲಾಶ್ ಬೀಕನ್
ଅଗ୍ନି ଗେଜ୍,ಅಗ್ನಿಮಾಪಕ
ଚମକ,ಮಿಂಚು ಮುಳುಗುವಿಕೆ
ଫ୍ଲାସ୍ ଡିସଚାର୍ଜ ଭୋଲଟେଜ୍ |,ಫ್ಲಾಶ್ ಡಿಸ್ಚಾರ್ಜ್ ವೋಲ್ಟೇಜ್
"ଫ୍ଲାଟ, ଫ୍ଲାଟ ଫ୍ଲାଟ (v।) ସାଦା, ଆଇସୋଟୋପ୍ (ଏଡି।)","ಫ್ಲಾಟ್, ಫ್ಲಾಟ್ ಫ್ಲಾಟ್ (ವಿ.) ಸರಳ, ಐಸೊಟೋಪ್ (ಸಂ.)"
ଫ୍ଲାଟ ଏରୋଫାଇଲ୍ |,ಫ್ಲಾಟ್ ಏರೋಫೈಲ್
"ସମତଳ କୋଣ, ସିଧା କୋଣ |","ಫ್ಲಾಟ್ ಕೋನ, ನೇರ ಕೋನ"
ସମତଳ ସଂଯୋଗ |,ಫ್ಲಾಟ್ ಸಂಪರ್ಕ
ସମତଳ ବାଲି,ಚಪ್ಪಟೆ ಮರಳು
ସମତଳ ରେଖା |,ಫ್ಲಾಟ್ ಲೈನ್
ଫ୍ଲାଟ ଲାଉଡ ସ୍ପିକର |,ಚಪ್ಪಟೆ ಧ್ವನಿವರ್ಧಕ
କୋମଳ ସ୍ୱର,ಮೃದುವಾದ ಟೋನ್
ସମତଳ ଚିତ୍ର |,ಫ್ಲಾಟ್ ಚಿತ್ರ
"ଚିପିତ୍ ରାମର୍, ଚିପିଟ୍ ମୁଦଗର |","ಚಿಪಿತ್ ರಾಮ್ಮರ್, ಚಿಪಿತ್ ಮುದ್ಗರ್"
"ୟୁନିଫର୍ମ ପ୍ରତିକ୍ରିୟା, ଫ୍ଲାଟ ପ୍ରତିକ୍ରିୟା |","ಏಕರೂಪದ ಪ್ರತಿಕ್ರಿಯೆ, ಸಮತಟ್ಟಾದ ಪ್ರತಿಕ್ರಿಯೆ"
ସମୟ ଅବଧି,ಸಮಯದ ಅವಧಿ
ଫ୍ଲାଟ ସ୍ପିନ୍ |,ಫ್ಲಾಟ್ ಸ್ಪಿನ್
ଫ୍ଲାଟ ପାରାସୋନିକ୍ ଏରୋଫଏଲ୍ |,ಫ್ಲಾಟ್ ಪ್ಯಾರಾಸಾನಿಕ್ ಏರೋಫಾಯಿಲ್
"ସମତଳ ପୃଷ୍ଠା, ସମତଳ ପୃଷ୍ଠା |","ಚಪ್ಪಟೆ ಪುಟ, ಚಪ್ಪಟೆ ಪುಟ"
ଫ୍ଲାଟ ଟପ୍ ଆଣ୍ଟେନା |,ಫ್ಲಾಟ್ ಟಾಪ್ ಆಂಟೆನಾ
ଫ୍ଲାଟ ଟପ୍ ପ୍ରତିକ୍ରିୟା |,ಫ್ಲಾಟ್ ಟಾಪ್ ಪ್ರತಿಕ್ರಿಯೆ
ସମତଳ ପଥ,ಸಮತಟ್ಟಾದ ಪಥ
ଫ୍ଲାଟ ଟ୍ୟୁନିଂ |,ಫ್ಲಾಟ್ ಶ್ರುತಿ
"ସମତଳତା, ନିରପେକ୍ଷତା |","ಚಪ್ಪಟೆತನ, ತಟಸ್ಥತೆ"
ସମତଳତା କାରକ |,ಚಪ್ಪಟೆ ಅಂಶ
ସମତଳ ସ୍ଲାଇଡ୍ |,ಸಮತಟ್ಟಾದ ಸ್ಲೈಡ್
ସ୍ୱାଦ,ಸುವಾಸನೆ
ଫ୍ଲେମିଂ ଭଲଭ୍ |,ಫ್ಲೆಮಿಂಗ್ ಕವಾಟ
"ନମନୀୟ, ନମନୀୟ","ಹೊಂದಿಕೊಳ್ಳುವ, ಹೊಂದಿಕೊಳ್ಳುವ"
ନମନୀୟ କର୍ଡ |,ಹೊಂದಿಕೊಳ್ಳುವ ಬಳ್ಳಿಯ
ନମନୀୟ କପଲିଂ |,ಹೊಂದಿಕೊಳ್ಳುವ ಜೋಡಣೆ
ନିମ୍ନ ଅଣୁ,ಕಡಿಮೆ ಅಣು
ନମନୀୟ ପ୍ରତିରୋଧକ |,ಹೊಂದಿಕೊಳ್ಳುವ ಪ್ರತಿರೋಧಕ
ନମନୀୟ ନିଲମ୍ବନ |,ಹೊಂದಿಕೊಳ್ಳುವ ಅಮಾನತು
ନମନୀୟ ତରଙ୍ଗ ପଥ,ಹೊಂದಿಕೊಳ್ಳುವ ತರಂಗ ಮಾರ್ಗ
ଫ୍ଲେକ୍ସୋମିଟର |,ಫ್ಲೆಕ್ಸೋಮೀಟರ್
ନକ୍ଷତ୍ର ପ୍ରତିରୋଧ |,ಡಕ್ಟೈಲ್ ಪ್ರತಿರೋಧ
ଇଚ୍ଛାକୃତ ଦୃ ance ତା |,ಉದ್ದೇಶಪೂರ್ವಕ ಪರಿಶ್ರಮ
ଅବକାଶ କେନ୍ଦ୍ର,ವಿರಾಮ ಕೇಂದ್ರ
ଅବକାଶ ଧାରା,ವಿರಾಮ ಮೋಡ್
"ନିମୋନେଟିକ୍ ମଡ୍ୟୁଲସ୍, ନିମୋନେଟିକ୍ ଗୁଣବତ୍ତା |","ನ್ಯೂಮ್ಯಾಟಿಕ್ ಮಾಡ್ಯುಲಸ್, ನ್ಯೂಮ್ಯಾಟಿಕ್ ಗುಣಾಂಕ"
