Odiya,Assamese
ଅଟୋ ରେକର୍ଡ କନଭର୍ଟର |,অটো ৰেকৰ্ড কনভাৰ্টাৰ
ଅଟୋ ଅଭିଲେଖାଗାର |,অটো আৰ্কাইভাৰ
ଅଟୋ ରେକର୍ଡିଂ |,অটো ৰেকৰ্ডিং
ସେଲ୍ ରେକର୍ଡିଂ ପୋଲାରମିଟର |,স্বয়ং ৰেকৰ্ডিং মেৰুমাপক
ଅଟୋ ପୁନ res ସେଟ୍ ପ୍ରୋଗ୍ରାମ୍ |,অটো ৰিছেট প্ৰগ্ৰেম
ସ୍ୱୟଂଚାଳିତ ପୁନ et ସେଟ୍ |,স্বয়ংক্ৰিয় ৰিছেট
ସ୍ୱୟଂଚାଳିତ ରୁଟିନ୍ |,স্বয়ংক্ৰিয় ৰুটিন
ସ୍ୱୟଂଚାଳିତ ବାଷ୍ପୀକରଣକାରୀ |,স্বয়ংক্ৰিয় বাষ্পীভৱনকাৰী
ସ୍ୱୟଂଚାଳିତ ଅନୁସନ୍ଧାନ ସଂଯୋଜକ |,স্বয়ংক্ৰিয় প্ৰ&#39;ব সংযোগকাৰী
ସ୍ୱୟଂଚାଳିତ ଭଲଭ୍ |,স্বয়ংক্ৰিয় ভালভ
ଅଟୋ-ବକ୍ତବ୍ୟ,স্বয়ং-বক্তৃতা
ଅଟୋ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |,স্বয়ংক্ৰিয় সমন্বয়
ସ୍ୱୟଂଚାଳିତ ଟେଲିଫୋନ୍ |,স্বয়ংক্ৰিয় টেলিফোন
ସ୍ୱୟଂଚାଳିତ ତାପମାତ୍ରା ନିୟନ୍ତ୍ରଣ |,স্বয়ংক্ৰিয় উষ্ণতা নিয়ন্ত্ৰণ
ଅଟୋ କ୍ଷତିପୂରଣକାରୀ |,অটো কম্পেন্সেটৰ
ଅଟୋ ଅନୁସରଣ |,অটো ফ&#39;ল&#39; আপ
ସ୍ୱୟଂଚାଳିତ ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |,স্বয়ংক্ৰিয় ভল্টেজ নিয়ন্ত্ৰক
ସ୍ୱୟଂଚାଳିତ ଉଚ୍ଚତା ସଙ୍କୋଚକ |,স্বয়ংক্ৰিয় লাউডনেছ কম্প্ৰেছাৰ
ସ୍ୱୟଂଚାଳିତ ଉଚ୍ଚତା ବିସ୍ତାରକ |,স্বয়ংক্ৰিয় লাউডনেছ এক্সপাণ্ডাৰ
"ସ୍ୱୟଂଚାଳିତ, ସ୍ୱୟଂଚାଳିତ","স্বয়ংক্ৰিয়কৰণ, স্বয়ংক্ৰিয়কৰণ"
"ଅଟୋରାଡିଓଗ୍ରାଫ୍, ଅଟୋରାଡିଓଗ୍ରାଫ୍ |","অটোৰেডিঅ&#39;গ্ৰাফ, অটোৰেডিঅ&#39;গ্ৰাফ"
ଅଟୋରାଡିଓଗ୍ରାଫ୍ ଏକ୍ସପୋଜର୍ |,অটোৰেডিঅ&#39;গ্ৰাফৰ সংস্পৰ্শ
ଅଟୋରାଡିଓଗ୍ରାଫ୍ ମେକାନିଜିମ୍ |,অটোৰেডিঅ&#39;গ্ৰাফ ব্যৱস্থা
ଅଟୋରାଡିଓଗ୍ରାଫ୍ ପ୍ୟାଟର୍ |,অটোৰেডিঅ&#39;গ্ৰাফ আৰ্হি
ସ୍ୱୟଂଚାଳିତ ଚିତ୍ରଣ |,অটোৰেডিয়চন চিত্ৰণ
ଅଟୋ ରିଟାର୍ଡେସନ୍ |,অটো ৰিটাৰ্ডেচন
ଅଟୋ ସେଭକମ୍ |,অটো সেভকম
ଅଟୋ ସମାନ୍ତରାଳ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫର୍ |,অটো সমান্তৰাল বৰ্ণালীবিজ্ঞানী
"ଅଟୋଟ୍ରାନ୍ସଫର୍ମର୍, ଅଟୋଟ୍ରାନ୍ସଫର୍ମର୍ |","অটোট্ৰেন্সফৰ্মাৰ, অটোট্ৰেন্সফৰ্মাৰ"
"ସହାୟକ, ସହଯୋଗୀ, ଅତିରିକ୍ତ |","সহায়ক, সমবায়, অতিৰিক্ত"
ସହାୟକ ଅକ୍ଷ,সহায়ক অক্ষ
ଆନୁଷଙ୍ଗିକ,আনুষংগিক বস্তু
ଅତିରିକ୍ତ ସ୍ ow ର,অতিৰিক্ত স্বৰবৰ্ণ
ସହାୟକ ପ୍ରଜନନ ମୁଣ୍ଡ |,সহায়ক প্ৰজনন মূৰ
"ସହକାରୀ ଜମାକାରୀ, ସହକାରୀ ଜମାକାରୀ","সহকাৰী এক্যুলেটৰ, সহায়ক এক্যুলেটৰ"
ସହାୟକ ଏକକ,সহায়ক একক
ସହାୟକ ଇଲେକ୍ଟ୍ରୋଡ୍ |,সহায়ক ইলেক্ট্ৰ&#39;ড
ସହାୟକ ଷ୍ଟ୍ରିମ୍ |,সহায়ক ধাৰা
ସହାୟକ ରୁଟିନ୍ |,সহায়ক ৰুটিন
ଉପଯୋଗୀ ରେଖା |,উপযোগী শাৰী
ଶକ୍ତି ଉପଲବ୍ଧ |,উপলব্ধ শক্তি
ପ୍ରବେଶ ପୃଷ୍ଠା |,প্ৰৱেশ পৃষ্ঠা
ପର୍ଯ୍ୟବେକ୍ଷଣଯୋଗ୍ୟ ପର୍ଯ୍ୟବେକ୍ଷଣଗୁଡିକ |,পৰ্যবেক্ষণযোগ্য পৰ্যবেক্ষণসমূহ
ଉପଲବ୍ଧ ସମ୍ଭାବ୍ୟ ଶକ୍ତି |,লাভ কৰিব পৰা সম্ভাৱ্য শক্তি
ଶକ୍ତି ଉପଲବ୍ଧ |,উপলব্ধ শক্তি
ଉପଲବ୍ଧ ଶକ୍ତି ଦକ୍ଷତା |,প্ৰাপ্ত শক্তিৰ কাৰ্যক্ষমতা
ଗ୍ରହଣ ଯୋଗ୍ୟ ଶକ୍ତି ପ୍ରତିକ୍ରିୟା,গ্ৰহণযোগ্য শক্তিৰ সঁহাৰি
ଉପଲବ୍ଧ ଉତ୍ତାପ |,লাভযোগ্য তাপ
ବ୍ୟବହାର ସମୟ,ব্যৱহাৰৰ সময়
"ଅଭଡାଭା, ଆଭାଲଚେନ୍, ତୁଷାରପାତ |","অৱদাভা, হিমস্খলন, তুষাৰপাত"
ସୁପରନୁଏସନ୍ ଭଙ୍ଗ |,superannuation ভংগ
ଭୋଲ୍ଟିକ୍ ବ୍ରେକ୍ ଭୋଲଟେଜ୍ |,বেগ ভাঙি ভল্টেজ
ବାଧା ପ୍ରଭାବ,বাধাৰ প্ৰভাৱ
"ଅର୍ଥ, ଅର୍ଥ *","গড়, গড়*"
ଆଣ୍ଟେନା ଉଚ୍ଚତା ମଧ୍ୟମ-ଭୂମି ସ୍ତରରୁ |,গড়-মাটিৰ স্তৰৰ ওপৰত এন্টেনাৰ উচ্চতা
"ଅର୍ଥ ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ, ଅର୍ଥ ଘର୍ଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |","গড় ঘৰ্ষণ সহগ, গড় ঘৰ্ষণ সহগ"
ଅର୍ଥ ଗଣନା,গড় গণনা
ହାରାହାରି ଉତ୍ତେଜନା ସମ୍ଭାବନା |,গড় উত্তেজনা সম্ভাৱনা
ହାରାହାରି ଅଗ୍ରଗାମୀ କରେଣ୍ଟ |,গড় ফৰৱাৰ্ড কাৰেণ্ট
ହାରାହାରି ଉଚ୍ଚତା |,হিচাপৰ ওখ
"ବୟସ, ଅର୍ଥ ବୟସ |","গড় বয়স, গড় বয়স"
"ଅର୍ଥ ଚାପ, ଅର୍ଥ ଚାପ |","গড় চাপ, গড় চাপ"
ହାରାହାରି ବୃଷ୍ଟିପାତ |,গড় বৰষুণ
ଭୋଲଟେଜ୍ ପ୍ରତି ହାରାହାରି |,প্ৰতি ভল্টেজত গড়
"ରୁମ୍ ଅବସ୍ଥା, ଅର୍ଥ ରୁମ୍ ଅବସ୍ଥା |","গড় কোঠাৰ অৱস্থা, গড় কোঠাৰ অৱস্থা"
ହାରାହାରି ବକ୍ତବ୍ୟ ଶକ୍ତି |,গড় বাক্য শক্তি
"ଗତି, ଅର୍ଥ ଗତି","গড় গতি, গড় গতি"
ଅର୍ଥ ଚାପ,মানে মানসিক চাপ
ହାରାହାରି ତାପମାତ୍ରା |,গড় উষ্ণতা
ହାରାହାରି ଅପେକ୍ଷା ସମୟ |,গড় অপেক্ষাৰ সময়
ଅର୍ଥାତ ଘନତା |,গড় ঘনত্ব
"ହାରାହାରି ଗଣନା, ହାରାହାରି |","গড়-গণনা, গড়"
ଅର୍ଥ ଗଣନା ପଦ୍ଧତି |,গড় গণনা পদ্ধতি
ମଧ୍ୟସ୍ଥ ଜାଲ,মধ্যস্থতাকাৰী নেট
parivaran,পৰিৱৰণ
ଟେଲିସ୍କୋପିକ୍ ଅକ୍ଷ,টেলিস্কোপিক অক্ষ
ଅକ୍ଷୀୟ |,অক্ষীয়
axial aberration,অক্ষীয় বিচ্যুতি
ଅକ୍ଷୀୟ ବନ୍ଧନ |,অক্ষীয় বন্ধন
ଅକ୍ଷୀୟ ଖଣ୍ଡ,অক্ষীয় বিভাজন
ଅକ୍ଷୀୟ ଡିପୋଲ୍ ଫିଲ୍ଡ |,অক্ষীয় ডাইপোল ক্ষেত্ৰ
"ଅକ୍ଷୀୟ ସୂତା, ଅକ୍ଷୀୟ ଫାଇବର |","অক্ষীয় সূতা, অক্ষীয় আঁহ"
ଅକ୍ଷୀୟ ପ୍ରବାହ |,অক্ষীয় প্ৰবাহ
ଅକ୍ଷୀୟ ପ୍ରବାହ-ପମ୍ପ |,অক্ষীয় প্ৰবাহ-পাম্প
ଅକ୍ଷୀୟ ଭାର,অক্ষীয় বোজা
ଅକ୍ଷୀୟ ବୃଦ୍ଧି,অক্ষীয় বৃদ্ধি
ଶୁଦ୍ଧ ଦ୍ରାଘିମା ଇଲାସ୍ଟିସିଟି |,বিশুদ্ধ দীৰ্ঘায়িত স্থিতিস্থাপকতা
ଅକ୍ଷୀୟ ବିମାନ |,অক্ষীয় সমতল
ଅକ୍ଷୀୟ ବିମାନ ଖଣ୍ଡ |,অক্ষীয় সমতল বিভাজন
ଅକ୍ଷୀୟ ବିନ୍ଦୁ |,অক্ষীয় বিন্দু
ଅକ୍ଷୀୟ ଚାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |,অক্ষীয় চাপৰ গ্ৰেডিয়েণ্ট
ଅନୁପାତ ଅନୁପାତ,অনুপাত অনুপাত
ଅକ୍ଷୀୟ ବିମ୍ |,অক্ষীয় ৰশ্মি
ଅକ୍ଷୀୟ ରେଖା |,অক্ষীয় ৰেখা
ଅକ୍ଷୀୟ ସମ୍ବେଦନଶୀଳତା |,অক্ষীয় সংবেদনশীলতা
ଅକ୍ଷୀୟ ଚାପ |,অক্ষীয় চাপ
ଅକ୍ଷୀୟ ପୃଷ୍ଠା |,অক্ষীয় পৃষ্ঠা
ଅକ୍ଷୀୟ ସମୃଦ୍ଧତା |,অক্ষীয় প্ৰতিসমতা
ଅକ୍ଷୀୟ ଥ୍ରଷ୍ଟ |,অক্ষীয় ঠেলা
ଅକ୍ଷୀୟ ବେଗ |,অক্ষীয় বেগ
ଅକ୍ଷୀୟ ପ୍ରବାହ ସଙ୍କୋଚକ |,অক্ষীয় প্ৰবাহ কম্প্ৰেছাৰ
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ପ୍ରବାହ |,উলম্বভাৱে প্ৰতিসম প্ৰবাহ
ବାସ୍ତବରେ ସମୃଦ୍ଧ ହେଡ୍ ମିଶ୍ରଣ |,কাৰ্যতঃ প্ৰতিসম হেড মিক্সিং
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ଟ୍ରଙ୍କ |,উলম্বভাৱে প্ৰতিসম ডাল
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ସମ୍ଭାବନା |,উলম্বভাৱে প্ৰতিসম বিভৱ
ଭୂଲମ୍ବ ସମୃଦ୍ଧ ସମସ୍ୟା |,উলম্ব প্ৰতিসম সমস্যা
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ଚାପ ବଣ୍ଟନ |,উলম্বভাৱে প্ৰতিসম চাপ বিতৰণ
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ସୁପରସୋନିକ୍ ପ୍ରବାହ |,উলম্বভাৱে প্ৰতিসম ছুপাৰছনিক প্ৰবাহ
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ବିଘ୍ନତା |,উলম্বভাৱে প্ৰতিসম বিক্ষিপ্ততা
axicon,axicon
axiotron,এক্সিঅ&#39;ট্ৰন
ଅକ୍ଷ,অক্ষ
ଅସୀମିତ ଅକ୍ଷ,অসমতাপূৰ্ণ অক্ষ
ପୃଥିବୀ ଅକ୍ଷ,পৃথিৱীৰ অক্ষ
ନିଷ୍କ୍ରିୟତା ଅକ୍ଷ,জড়তা অক্ষ
ମେସିନ୍ ଅକ୍ଷ,মেচিন অক্ষ
କକ୍ଷପଥ ଅକ୍ଷ,কক্ষপথৰ অক্ষ
ଦୋହଲିବା ଅକ୍ଷ |,দোলনীয় অক্ষ
ଗତି ଅକ୍ଷ,প্ৰপালচন অক্ষ
ପ୍ରୋଜେକସନ ଅକ୍ଷ,প্ৰক্ষেপণ অক্ষ
ଘୂର୍ଣ୍ଣନ ଅକ୍ଷ,ঘূৰ্ণন অক্ষ
ସ୍ପିନ୍ ଅକ୍ଷ,স্পিন অক্ষ
ନମସ୍କାର ଅକ୍ଷ,প্ৰণাম অক্ষ
ନମସ୍କାର ଅକ୍ଷ,প্ৰণাম অক্ষ
ଟର୍କର ଅକ୍ଷ,টৰ্কৰ অক্ষ
ଗମନାଗମନ ଅକ୍ଷ,ট্ৰেনজিট অক্ষ
ଡାଇଭର୍ସନ ଅକ୍ଷ,ডাইভাৰচন অক্ষ
ଅକ୍ଷ ବିଘ୍ନ,অক্ষৰ বিচ্যুতি
ଏଜ୍ରାଫ୍ ଏକୀକରଣ ଉପକରଣ |,ezraph সংহতি ডিভাইচ
ଆଜିମ୍ୟୁଥ୍ ଦର୍ଶକ |,azimuth দৰ্শক
ଆଜିମ୍ୟୁଥ୍,এজিমুথ
ଆଜିମ୍ୟୁଥ୍ ସର୍କଲ୍ |,azimuth বৃত্ত
"ଆଜିମ୍ୟୁଥ୍ ଡାଇଫ୍ରାଗମ୍, ଆଜିମ୍ୟୁଥ୍ ଡାଇଫ୍ରାଗମ୍ |","এজিমুথ ডায়েফ্ৰাম, এজিমুথ ডায়েফ্ৰাম"
ଆଜିମ୍ୟୁଥ୍ ପ୍ରଭାବ,এজিমুথ ইফেক্ট
ଆଜିମ୍ୟୁଥ୍ ତ୍ରୁଟି |,azimuth ত্ৰুটি
azimuth talc,azimuth টালক
ଆଜିମ୍ୟୁଥ୍ ଦର୍ପଣ |,azimuth দাপোন
ଆଜିମ୍ୟୁଥ୍,এজিমুথ
ସ୍ଥିର ଆଜିମ୍ୟୁଥ୍ |,ফিক্সড এজিমুথ
ଆଜିମ୍ୟୁଥ୍,এজিমুথ
ଦିଗଦର୍ଶକ,দিশগত পইণ্টাৰ
ଆଜିମ୍ୟୁଥ୍ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,এজিমুথ কোৱাণ্টাম সংখ্যা
ଘୂର୍ଣ୍ଣନ ଅକ୍ଷ,ঘূৰ্ণন অক্ষ
aizen,আইজেন
"ଏଜ୍ରେନ୍, ଆଜିମୁଥ୍ ପାରାସ୍ |","এজ্ৰেন, এজিমুথ পেৰা"
ଆଇଜୁସା,আইজুসা
"ବି-ଶ୍ରେଣୀ ଏମ୍ପ୍ଲିଫାୟର୍, ବି-କ୍ଲାସ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |","বি-ক্লাছ এম্প্লিফায়াৰ, বি-ক্লাছ এম্প্লিফায়াৰ"
ବି-ପ୍ରଦର୍ଶନୀ |,খ-প্ৰদৰ্শনী
BH ବକ୍ର,BH বক্ৰ
ମାକ୍ରୋ ନେଗେଟିଭ୍ କଣ୍ଡକ୍ଟିଭିଟି |,মেক্ৰ&#39; ঋণাত্মক পৰিবাহীতা
ବି-ସ୍କ୍ରିନିଂ ଉପସ୍ଥାପନା |,বি-স্ক্ৰীণিং উপস্থাপন
ବି-ଦର୍ଶକ |,দ্বি-দৰ্শক
ବି-ଭ୍ୟୁ ରାଡାର |,বি-ভিউ ৰাডাৰ
ବାବୁଲ୍ |,বাবেল
ବାବିନ୍ ର ପ୍ରତିଶୋଧ ପରାୟଣ |,বেবিনৰ প্ৰতিশোধকাৰী
ବାବୁମାନେ (ଦୃଷ୍ଟିହୀନ ଆଭିମୁଖ୍ୟ ବିକନ୍ ସିଷ୍ଟମ୍),বাবছ (ব্লাইণ্ড এপ্ৰ&#39;চ বিকন চিষ্টেম)
ପଛ ଉପାଦାନ |,পিছফালৰ উপাদান
ପଛ କଣ୍ଡକ୍ଟିଭିଟି |,পিঠিৰ পৰিবাহীতা
ପରବର୍ତ୍ତୀ ବିସ୍ତାର,পশ্চাৎ প্ৰসাৰণ
ପଛ ଡାୟୋଡ୍ |,বেক ডাইঅ&#39;ড
ବିରୋଧୀ ବନାମ ବି। (ଆଣ୍ଟି-ଇଲେକ୍ଟ୍ରୋମୋଟିଭ୍ ଫୋର୍ସ),প্ৰতিপক্ষ বনাম। খ. (বৈদ্যুতিক বিৰোধী শক্তি)
ପଛ ଇକୋ,পিছলৈ প্ৰতিধ্বনি
ପଛ ଅଗ୍ନି,পিছফালে জুই
ପଛ ପ୍ରବାହ,বেক ফ্ল&#39;
ପଛ ଫୋକସ୍ ଦୂରତା |,পিছফালৰ ফ&#39;কাচ দূৰত্ব
ଅନୁତାପ,অনুতাপ কৰা
ପରବର୍ତ୍ତୀ ଲୋବ |,পশ্চাৎ লোব
"ପଛ ଚିତ୍ର, ପଛ ବ୍ୟବଧାନ |","পিছফালৰ ছবি, পিছফালৰ ব্যৱধান"
"ପ୍ରଭାବ ପରେ ଚିତ୍ର, ବ୍ୟାକ୍ ଲଗ୍ ଇଫେକ୍ଟ |","ইফেক্টৰ পিছত ছবি, বেক লেগ ইফেক্ট"
ବିଳମ୍ବ ଅବଧି,লেট পিৰিয়ড
ପରବର୍ତ୍ତୀ ନିପିଡ୍ |,পশ্চাৎ nipped
ପଛ ପ୍ରତିଫଳନ,পিঠিৰ প্ৰতিফলন
ପଛ ପ୍ରତିରୋଧ,পিঠিৰ প্ৰতিৰোধ ক্ষমতা
ପଛ ବିସ୍ଥାପନ ପରିବର୍ତ୍ତନ,পিছফালৰ বিচ্যুতি পৰিৱৰ্তন
ବ୍ୟାକ୍ ଶଣ୍ଟ୍ କିଙ୍ଗ୍ |,পিছলৈ শ্বাণ্ট কী কৰা
ପଛ ଗତି ସୀମା,ৰিয়াৰ স্পীড লিমিটাৰ
ସମ୍ପର୍କ ପରବର୍ତ୍ତୀ,সম্পৰ্কৰ পিছৰ
ବିପରୀତ ବ୍ରାକେଟ୍ ଯୋଡି |,বিপৰীত ব্ৰেকেট যোৰ
ବ୍ୟାକ୍-ରିପିଟର୍ |,বেক-ৰিপিটাৰ
ପରିଶୋଧ,ৰিইম্বৰ্চেমেণ্ট
ଆଣ୍ଟି ଭୋଲଟେଜ୍ |,এন্টি ভল্টেজ
ଆନ୍ତର୍ଜାତୀୟ ତରଙ୍ଗ |,অন্তৰ্স্থলীৰ তৰংগ
ପଛ ପ୍ରତିଫଳନ ଏକ୍ସ-ରେ କ୍ୟାମେରା |,পিছফালৰ প্ৰতিফলন এক্স-ৰে কেমেৰা
ପଛ ବିଛାଇବା କାରକ |,বেক স্কেটাৰ ফ্যাক্টৰ
ପଛ ବିଛାଇବା |,পিছলৈ বিক্ষিপ্ততা
ପଛୁଆ ତ୍ୱରଣ,পিছলৈ ত্বৰণ
ପ୍ରିୟ ପ୍ରିଣ୍ଟର୍ |,লালন-পালন কৰা প্ৰিন্টাৰ
ବିପରୀତ ଆର୍କ,বিপৰীত তোৰণ
ପୃଷ୍ଠଭୂମି ଚଳଚ୍ଚିତ୍ର,পটভূমি ফিল্ম
ପୃଷ୍ଠଭୂମି ଚିତ୍ର |,পটভূমিৰ ছবি
