Assamese,Malayalam
ইলেক্ট্ৰনিক ভল্টমিটাৰ,ഇലക്ട്രോണിക് വോൾട്ട്മീറ്റർ
ইলেক্ট্ৰনিকভাৱে টিউন কৰা ৰিচিভাৰ,ഇലക്ട്രോണിക് ട്യൂൺ ചെയ്ത റിസീവർ
ইলেক্ট্ৰনিকছ উদ্যোগ সংস্থা,ഇലക്ട്രോണിക്സ് വ്യവസായ അസോസിയേഷൻ
ইলেক্ট্ৰ&#39;প্লেটিং,ഇലക്ട്രോപ്ലേറ്റിംഗ്
ইলেক্ট্ৰস্কোপ,ഇലക്ട്രോസ്കോപ്പ്
বিদ্যুৎচুম্বকত্ব,വൈദ്യുതകാന്തികത
ইলেক্ট্ৰষ্টেটিক ফ্লাক্স,ഇലക്ട്രോസ്റ്റാറ്റിക് ഫ്ലക്സ്
ইলেক্ট্ৰষ্টেটিক সংৰক্ষক,ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രിസർവേറ്റീവ്
উপাদান,ഘടകം
বিকশিত কৰা,നവീകരിക്കുക
উন্নতিৰ কোণ,പുരോഗതി ആംഗിൾ
উপবৃত্তাকাৰ প্ৰতিফলক,ദീർഘവൃത്താകൃതിയിലുള്ള പ്രതിഫലനം
উপবৃত্তাকাৰ ফিল্টাৰ,ദീർഘവൃത്താകൃതിയിലുള്ള ഫിൽട്ടർ
উপবৃত্তাকাৰ মেৰু,ദീർഘവൃത്താകൃതിയിലുള്ള ധ്രുവം
এম্বেডেড চিস্টেম,എംബഡഡ് സിസ്റ്റം
abssidic ক&#39;ড,അബ്സിഡിക് കോഡ്
এমিটাৰ,എമിറ്റർ
এমিটাৰ অৰিয়েণ্টেচন কনফিগাৰেচন,എമിറ്റർ ഓറിയന്റേഷൻ കോൺഫിഗറേഷൻ
এমিটাৰ বাইপাছ কেপাচিটৰ,എമിറ്റർ ബൈപാസ് കപ്പാസിറ്റർ
নিৰ্গমনকাৰী বৈশিষ্ট্য,എമിറ്റിംഗ് സവിശേഷതകൾ
এমিটাৰ কাপল্ড এম্প্লিফায়াৰ,എമിറ്റർ കപ്പിൾഡ് ആംപ്ലിഫയർ
এমিটাৰ প্ৰসাৰণ,എമിറ്റർ ഡിഫ്യൂഷൻ
এমিটাৰ ট্ৰেইলিং,എമിറ്റർ ട്രെയിലിംഗ്
এমিটাৰ ৰেজিষ্টৰ,എമിറ്റർ റെസിസ്റ്റർ
এমিটাৰ স্থিতিশীল অৰিয়েণ্টেচন কনফিগাৰেচন,എമിറ്റർ സ്ഥിരതയുള്ള ഓറിയന്റേഷൻ കോൺഫിഗറേഷൻ
এমিটাৰ বেচ জংচন,എമിറ്റർ ബേസ് ജംഗ്ഷൻ
"এমিটাৰ কাপল্ড লজিক, ইচিএল","എമിറ്റർ കപ്പിൾഡ് ലോജിക്, ECL"
যান্ত্ৰিক,യന്ത്രവത്കൃതം
সক্ষম কৰা,പ്രാപ്തമാക്കുക
এনকেপচুলেচন,എൻക്യാപ്സുലേഷൻ
কোদিত্ৰা,കൊടിത്ര
এনক্ৰিপচন,എൻക്രിപ്ഷൻ
বৃত্তাকাৰ লাভ,വൃത്താകൃതിയിലുള്ള നേട്ടം
ৰূপান্তৰ,പരിവർത്തനം
প্ৰণালীবদ্ধ,വ്യവസ്ഥാപിത
বৃত্তাকাৰ বিচ্যুতি,വൃത്താകൃതിയിലുള്ള സ്ഥാനചലനം
দীৰ্ঘায়িত এন্টেনা,രേഖാംശ ആന്റിന
দীৰ্ঘায়িত এৰে,രേഖാംശ ശ്രേണി
শক্তি,ഊർജ്ജം
শক্তি বাৰ,ഊർജ്ജ ബാർ
বেণ্ড গেপ,ബാൻഡ് വിടവ്
শক্তিৰ স্তৰ,ഊർജ്ജ നില
শক্তিৰ স্তৰৰ ডায়েগ্ৰাম,ഊർജ്ജ നില ഡയഗ്രം
উন্নত প্ৰসাৰিত ভৰ নিৰ্দিষ্টকৰণ,മെച്ചപ്പെടുത്തിയ വിപുലീകരിച്ച മാസ് സ്പെസിഫിക്കേഷൻ
বৃদ্ধি কৰা প্ৰবন্ধ পঞ্জীয়ক,ഇൻക്രിമെന്റഡ് ആർട്ടിക്കിൾ രജിസ്ട്രാർ
বৃদ্ধি,വളർച്ച
বৃদ্ধিৰ ধৰণ,വളർച്ച പാറ്റേൺ
উন্নত Mosfet,മെച്ചപ്പെടുത്തിയ മോസ്ഫെറ്റ്
এণ্ট্ৰপি,എൻട്രോപ്പി
খাম ডিমডুলেটৰ,envelop demodulator
পৰিৱেশ,പരിസ്ഥിതി
"এপিটেক্সি বৃদ্ধি, আৰোহী বৃদ্ধি","epitaxy വളർച്ച, ആരോഹണ വളർച്ച"
"এপিট্ৰেকিয়াল স্তৰ, আৰোহী স্তৰ","epitracheal പാളി, ആരോഹണ പാളി"
"এপিটাক্সি, অভাৰৰাইডিং","എപ്പിറ്റാക്സി, അസാധുവാക്കൽ"
ইপক্সি-ফাইবাৰ গ্লাছৰ স্তৰ,എപ്പോക്സി-ഫൈബർ ഗ്ലാസ് ലെവൽ
ইপি-ৰম,EP-ROM
এপ্সিলন,എപ്സിലോൺ
সমতা স্থাপন,സമനില
সমতা বৰ্তনী,സമനില സർക്യൂട്ട്
সমতা,സമത്വം
সমীকৰণ,സമവാക്യം
ইকুৱেলাইজাৰ ফিল্টাৰ,സമനില ഫിൽട്ടർ
সমীকৰণটো,സമവാക്യം
বিষুৱীয় সমতল,ഭൂമധ്യരേഖാ തലം
সমবিভৱ ৰেখা,ഐസോപൊട്ടൻഷ്യൽ ലൈൻ
সমবিভৱ পৃষ্ঠা,equipotential പേജ്
সমতুল্য বৰ্তনী,തുല്യമായ സർക്യൂട്ട്
সমতুল্য ইনপুট শব্দ জেনেৰেটৰ,തുല്യമായ ഇൻപുട്ട് നോയ്സ് ജനറേറ്റർ
সমতুল্য ইনপুট শব্দ প্ৰতিৰোধ ক্ষমতা,തുല്യമായ ഇൻപുട്ട് ശബ്ദ പ്രതിരോധം
সমতুল্য সমস্থানিক বিকিৰণ শক্তি,തുല്യമായ ഐസോടോപ്പിക് റേഡിയേറ്റഡ് പവർ
বিলোপ,ഇല്ലാതാക്കുക
শক্তি প্ৰক্ৰিয়া,ഊർജ്ജ പ്രക്രിയ
ত্ৰুটি নিয়ন্ত্ৰণ ক&#39;ডিং,പിശക് നിയന്ത്രണ കോഡിംഗ്
ভুল সংশোধন ক&#39;ড,പിശക് തിരുത്തൽ കോഡ്
ভুল ধৰা পেলোৱা ক&#39;ড,പിശക് കണ്ടെത്തൽ കോഡ്
ভুল নিয়ন্ত্ৰণ,പിശക് കൈകാര്യം ചെയ്യൽ
ভুলৰ হাৰ,പിശക് നിരക്ക്
ভুল ভল্টেজ,പിശക് വോൾട്ടേജ്
ভুল পৰিবৰ্ধক,പിശക് ആംപ്ലിഫയർ
isaki ডাইঅ&#39;ড,ഇസക്കി ഡയോഡ്
এচিং,കൊത്തുപണി
ইথাৰনেট,ഇഥർനെറ്റ്
অইলাৰৰ উপপাদ্য,യൂലറുടെ സിദ്ധാന്തം
প্ৰসাৰণ হ্ৰাস ধৰণ,ആംപ്ലിറ്റ്യൂഡ് റിഡക്ഷൻ മോഡ്
বাষ্পীভৱন প্ৰক্ৰিয়া,ബാഷ്പീകരണ പ്രക്രിയ
ই-ভেক্টৰ,ഇ-വെക്റ്റർ
সমতা,തുല്യത
ব্যতিক্ৰম নিয়ন্ত্ৰণ,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
অতিৰিক্ত শব্দ অনুপাত,അധിക ശബ്ദ അനുപാതം
ট্ৰিপল ক&#39;ড,ട്രിപ്പിൾ കോഡ്
উদ্দীপনা টেবুল,ഉത്തേജക പട്ടിക
echo XOR গেট,echo XOR ഗേറ്റ്
এক্সিকিউচন চফ্টৱেৰ,എക്സിക്യൂഷൻ സോഫ്റ്റ്വെയർ
নিষ্পাদন পদক্ষেপ,നിർവ്വഹണ നീക്കം
নিষ্পাদন সময়,നിർവ്വഹണ സമയം
একচেটিয়া ন&#39;ৰ গেট,എക്സ്ക്ലൂസീവ് നോർ ഗേറ്റ്
সম্প্ৰচাৰক,പ്രക്ഷേപകൻ
ঘাতীয় ক্ষয়,എക്സ്പോണൻഷ്യൽ ശോഷണം
ঘাতীয় ডাইঅ&#39;ড,എക്സ്പോണൻഷ്യൽ ഡയോഡ്
ঘাতীয় ফুৰিয়েৰ শৃংখলা,എക്‌സ്‌പോണൻഷ്യൽ ഫോറിയർ സീരീസ്
ঘাতীয় ফলন,എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ
বাহ্যিক কম্পাঙ্ক ৰেজিষ্টেন্স,ബാഹ്യ ആവൃത്തി പ്രതിരോധം
অতি উচ্চ কম্পাঙ্ক,വളരെ ഉയർന്ന ആവൃത്തി
উচ্চ সম্ভাৱনা,ഉയർന്ന സാധ്യത
অতি কম কম্পাঙ্ক,വളരെ ചെറിയ ആവൃത്തി
অভেদ্য অৰ্ধপৰিবাহী,അഭേദ്യമായ അർദ്ധചാലകം
ফাইলটো খোলক,ഫയൽ തുറക്കുക
অৰ্ধপৰিবাহী নিৰ্মাণ,അർദ്ധചാലക നിർമ്മാണം
fabri পেরো অনুনাদক,ഫാബ്രി പെറോ റെസൊണേറ്റർ
পেনেল,പാനൽ
বহুগুণক,ഗുണനം
ফেক্টৰিয়েল,ഘടകാംശം
lacunae,മന്ത്രം
ক্ষীণকৰণ,ശോഷണം
ক্ষীণকৰণ,ശോഷണം
ফাহি একপক্ষীয় পাৰ্যমান্যতা জোখা,ഫാഹി ഏകപക്ഷീയമായ പെർമബിലിറ്റി മെഷറർ
বিফল হোৱা,പരാജയം
বিফল ধৰণ,പരാജയ മോഡ്
বিফলতাৰ হাৰ,പരാജയതോത്
ফেয়াৰ চাইল্ড অৰ্ধপৰিবাহী,ഫെയർ ചൈൽഡ് സെമികണ്ടക്ടർ
পতনৰ সময়,വീഴ്ച കാലയളവ്
পাতি কালাদ কোৰ,പതി കാലാട് കോർ
পেট কোৰ,പാറ്റ് കോർ
পতন হোৱা,തകർച്ച
মিছা,തെറ്റായ
ভাঁজ কৰা কাগজ,മടക്കിയ കടലാസ്
ইনপুট,ഇൻപുട്ട്
ইছ্যু নম্বৰ,ഇഷ്യൂ നമ്പർ
ফাৰাড,ഫറാദ്
ফাৰাডে ইফেক্ট,ഫാരഡേ പ്രഭാവം
ফাৰাডে ঘূৰণ,ഫാരഡേ റൊട്ടേഷൻ
faraday স্ক্ৰীণ,ഫാരഡേ സ്ക്രീൻ
faraday ধ্ৰুৱক,ഫാരഡേ സ്ഥിരാങ്കം
ফেৰাডেৰ আইন,ഫാരഡെയുടെ നിയമം
প্ৰতিৰূপ,പകർപ്പ്
প্ৰতিলিপি গ্ৰাহক,റെപ്ലിക്ക റിസീവർ
প্ৰতিলিপি যোগাযোগকাৰী,റെപ്ലിക്ക കമ്മ്യൂണിക്കേറ്റർ
প্ৰতিৰূপ,പകർപ്പ്
প্ৰতিলিপি সংকেত,റെപ്ലിക്കേഷൻ സിഗ്നൽ
চোকা কোৰ,മൂർച്ചയുള്ള കാമ്പ്
দ্ৰুত fourier ৰূপান্তৰ,ദ്രുത ഫോറിയർ പരിവർത്തനം
জাহাজৰ ৰচিদ দিনকাৰি,കപ്പൽ രസീത് ഡിങ്കരി
ফাইল আবণ্টনৰ সময়সূচী,ഫയൽ അലോക്കേഷൻ ഷെഡ്യൂൾ
মাৰাত্মক ভুল,മാരകമായ തെറ്റ്
মূল নথিপত্ৰ,പാരന്റ് ഫയൽ
ইনপুট,ഇൻപുട്ട്
"দোষ, দোষ","തെറ്റ്, തെറ്റ്"
দোষ বিশ্লেষণ,തെറ്റ് വിശകലനം
দোষ ৰেটিং,തെറ്റ് റേറ്റിംഗ്
দোষ স্থানীয়কৰণ,തെറ്റായ പ്രാദേശികവൽക്കരണം
দোষ স্থানীয় দলং,പ്രാദേശിക പാലത്തിന്റെ തകരാർ
দোষ ফিল্টাৰ টগল কৰক,തെറ്റായ ഫിൽട്ടർ ടോഗിൾ ചെയ്യുക
পতন সহনশীলতা,വീഴ്ച സഹിഷ്ണുത
ফানোৰ এলগৰিদম,ഫാനോയുടെ അൽഗോരിതം
ইছ্যু নম্বৰ,ഇഷ്യൂ നമ്പർ
ইছ্যু নম্বৰ গছ,ഇഷ്യൂ നമ്പർ ട്രീ
ফেক্স,ഫാക്സ്
ফাইলৰ সংমিশ্ৰণ,ഫയൽ കോമ്പിനേഷൻ
F সংযোগকাৰী,എഫ് കണക്റ്റർ
