English,Marathi
independent event,स्वतंत्र घटना
independent function,स्वतंत्र कार्य
independent random variable,स्वतंत्र यादृच्छिक चल
independent variable,स्वतंत्र अव्यक्त
independent variate,मनमोकळा विचार करणारा
indeterminacy,अनिश्चितता
indeterminate,"अनिश्चित, अनिश्चित, अनिश्चित, असीम"
indeterminate equation,अनिश्चित समीकरण
indeterminate form,"अनिर्धारित फॉर्म, अनिर्धारित फॉर्म"
index,"घातांक, सूचक, निर्देशांक, निर्देशक, सूचक (v.)"
indexed by a set,सेटद्वारे माहिती दिली
indexed family,माहिती कुटुंब
index number,निर्देशांक
index of subgroup,उपसमूह निर्देशांक
index set,पॉइंटर सेट
indicatrix,चिन्ह
indicial equation,घातांकीय समीकरण
indifference curve,उदासीनता वक्र
indirect differentiation,अप्रत्यक्ष फरक
indirect proof,अप्रत्यक्ष पुरावा
indivisible,अविभाज्य
induction,"आगमन, प्रेरण, प्रेरण"
inductive,आगमनात्मक
inductive assumption,प्रेरक प्रतिमा
inductive definition,प्रेरक व्याख्या
inductive inference,आगमनात्मक अंदाज
inequality,"असमानता, असमानता"
inequality constraint,असमानता निर्बंध
inequation,असमानता
inertia,जडत्व
inrtia force,जडत्व शक्ती
inertial,जडत्व
inexact differential,अचूक फरक
inflexion points,रूपांतरण बिंदू
infimum,"सर्वात कमी, सर्वात मोठी खालची सीमा"
infinite,"अनंत, अनंत"
infinite dimensional,अमर्याद
infinite dimensional vector space,असीम वेक्टर जागा
infinite game,अनंत खेळ
infinite group,अनंत गट
infinite integral,अनंत अविभाज्य
infinite population,असीम लोकसंख्या
infinite series,अनंत मालिका
infinite set,अनंत संच
infinitesimal,"अमर्याद सूक्ष्म, अमर्याद"
infinitesimal element,मूलभूत घटक
infinite space,असीम लोकसंख्या
infinities,"अनंत, अनंत"
infinity,"अनंत, अनंत"
inflation factor,महागाई घटक
inflectional tangent,परिवर्तनीय स्पर्शिका
inflectional focusing,उलट फोकस
inflexion,अर्थातच बदल
inf of a function,फंक्शनचे व्युत्पन्न
information matrix,सिग्मा मॅट्रिक्स
information processing,माहिती संसाधने
information science,माहिती विज्ञान
inhomogeneous,"विषम, विषम"
inhomogeneous equation,एकसंध नसलेले समीकरण
