Telugu,Odiya
స్వల్ప-రోజు మొక్క,ସ୍ୱଳ୍ପ ଦିନିଆ ଉଦ୍ଭିଦ |
స్వల్ప-తరంగ రేడియేషన్,ସ୍ୱଳ୍ପ ତରଙ୍ଗ ବିକିରଣ |
షటిల్ వెక్టర్,ଶଟଲ୍ ଭେକ୍ଟର |
తోబుట్టువు,ଭାଇଭଉଣୀ |
కొడవలి కణ రక్తహీనత,ଅସୁସ୍ଥ ସେଲ୍ ଆନେମିଆ |
సిగ్మోయిడ్ కర్వ్,ସିଗମାଇଡ୍ ବକ୍ର |
సిగ్నల్ పరికల్పన,ସଙ୍କେତ ଅନୁମାନ |
ప్రాముఖ్యత పరీక్ష,ମହତ୍ତ୍ୱ ପରୀକ୍ଷା |
సైలేజ్,ସିଲେଜ୍
గొయ్యి,ସିଲୋ
సిల్ట్,ସିଲ୍ଟ
సిల్ట్ లోమ్,ସିଲ୍ଟ ଲୋମ୍ |
సిల్వికల్చర్,ସିଲଭିକ୍ୟୁଚର
సింక్,ବୁଡ଼ିଯିବା |
సింక్ సామర్థ్యం,ସିଙ୍କ କ୍ଷମତା |
సిస్టర్ క్రోమాటిడ్,ଭଉଣୀ କ୍ରୋମାମାଏଡ୍ |
సైట్-నిర్దిష్ట పోషక నిర్వహణ,ସାଇଟ୍ ନିର୍ଦ୍ଦିଷ୍ଟ ପୁଷ୍ଟିକର ପରିଚାଳନା |
వక్రీకృత పంపిణీ,Skewd ବଣ୍ଟନ |
వరుస నాటడం దాటవేయండి,ଧାଡି ରୋପଣକୁ ଛାଡିଦିଅ |
బురద అచ్చు,ସ୍ଲିମ୍ ଛାଞ୍ଚ |
స్లో-రిలీజ్ ఎరువులు,ଧୀର-ରିଲିଜ୍ ସାର |
బురద,ସ୍ଲୋଜ୍ |
ముద్ద,ସ୍ଲୁରି
సున్నితమైన పంటలు,ଧୂମପାନ ଫସଲ |
సామాజిక అటవీ,ସାମାଜିକ ବନରରେ |
పచ్చిక సంస్కృతి,Sood ସଂସ୍କୃତି |
పచ్చిక,ଦୁର୍ଗ
సోడిక్ నేల,ସୋଡିକ୍ ମାଟି |
సోడియం శోషణ నిష్పత్తి,ସୋଡିୟମ୍ ଅବଶୋଷକ ଅନୁପାତ |
సోడియం పంప్,ସୋଡିୟମ୍ ପମ୍ପ |
సాఫ్ట్-వుడ్ అంటుకట్టుట,ନରମ କାଠ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |
నేల సంశ్లేషణ,ମାଟି ଆଡଫିସନ୍ |
నేల వాయువు,ମାଟି ଆରେସନ |
నేల మొత్తం,ମାଟି ଏଗ୍ରିଗେଟ୍ |
నేల క్షారత,ମାଟି ଆଲକାଲିନିଟି |
నేల సవరణ,ମାଟି ସଂଶୋଧନ |
నేల విశ్లేషణ,ମାଟି ବିଶ୍ଳେଷଣ |
నేల జీవవైవిధ్యం,ମାଟି ଜ odi ବ ବିବିଧତା |
నేల జీవశాస్త్రం,ମାଟି ଜୀବବିଜ୍ଞାନ |
నేల వర్గీకరణ,ମାଟି ଶ୍ରେଣୀକରଣ |
నేల ఘర్షణ,ମାଟି କୋଲଏଡ୍ |
నేల సంపీడనం,ମାଟି ସଙ୍କୋଚନ
నేల కండిషనర్లు,ମାଟି କଣ୍ଡିସନର |
నేల పరిరక్షణ,ମାଟି ସଂରକ୍ଷଣ |
నేల క్రస్ట్,ମାଟି ଭୂତଳ |
నేల క్షీణత,ମାଟି ଡିଗାଡିସନ୍ |
నేల ఎరోడిబిలిటీ కారకం,ମାଟି ପଳାୟନ କାରକ |
నేల సంతానోత్పత్తి,ମାଟି ଉର୍ବରତା |
నేల ఆదికాండము,ମାଟି ଆଦି |
నేల ఆరోగ్యం,ମାଟି ସ୍ୱାସ୍ଥ୍ୟ
నేల హోరిజోన్,ମାଟି ରାଶି |
నేల స్థూల ఆర్గనైజమ్స్,ମାଟି ମାକ୍ରୋଗର୍ମିମ୍ |
నేల నిర్వహణ,ମାଟି ମ୍ୟାନେଜମେଣ୍ଟ |
నేల మైక్రోబయాలజీ,ମାଟି ମାଇକ୍ରୋବିସିଓଲିଓଲୋଜି |
నేల సూక్ష్మజీవులు,ମୃତ୍ତିକୀ ମାଇକ୍ରୋ ଅର୍ଗାନାଇଜ୍ |
నేల తేమ లోటు,ମାଟି ଆର୍ଦ୍ରତା ନିଅଣ୍ଟ |
నేల సేంద్రియ పదార్థం,ମାଟି ଜ organic ବ ପଦାର୍ଥ |
నేల సచ్ఛిద్రత,ମାଟି ପୋରୋସିଂ |
నేల ఉత్పాదకత,ମୃତ୍ତିକା ଉତ୍ପାଦକତା |
నేల ప్రొఫైల్,ମାଟି ପ୍ରୋଫାଇଲ୍ |
నేల నాణ్యత,ମାଟି ଗୁଣ
నేల ప్రతిచర్య,ମାଟି ପ୍ରତିକ୍ରିୟା
నేల నిరోధకత,ମୃତ୍ତିକା ପ୍ରତିରୋଧ
నేల లవణీయత,ମାଟି ସାଲିଟିଙ୍ଗ୍ |
నేల శాస్త్రం,ମାଟି ବିଜ୍ଞାନ ବିଜ୍ଞାନ |
నేల అనారోగ్యం,ମାଟି ଅସୁସ୍ଥତା |
నేల జల్లెడ,ମୃତ୍ତିକାର ଶିକାର
నేల ద్రావణం,ମାଟି ସମାଧାନ |
నేల స్టెరిలెంట్,ମାଟି ନିର୍ଗତ କରେ |
నేల నిర్మాణం,ମାଟି ଗଠନ |
నేల సస్పెన్షన్,ମାଟି ନିଲମ୍ବନ |
నేల పరీక్ష,ମାଟି ପରୀକ୍ଷା
నేల ఆకృతి,ମାଟି ଗଠନ |
నేల నీటి సామర్థ్యం,ମୃତ୍ତିକ ଜଳ ସମ୍ଭାବନା |
నేల నీరు,ମୃତ୍ତିକା ଜଳ
సౌర స్థిరాంకం,ସ ar ର ନିରନ୍ତର |
సౌర వికిరణం,ସ ar ର ବିକିରଣ |
సౌర స్పెక్ట్రం,ସୋଲାର୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
సౌరీకరణ,ସୋଲାରାଇଜେସନ୍
ఏకైక పంట,ଏକମାତ୍ର ଫସଲ |
కరిగే సోడియం శాతం,ଦ୍ରବୀଭୂତ ସୋଡିୟମ୍ ପ୍ରତିଶତ |
సోమాటిక్ సెల్,ସୋମାଟିକ୍ କକ୍ଷ |
సోమాటిక్ పిండం,ସୋମାଟିକ୍ ଭ୍ରୁଣ |
సోమాటిక్ హైబ్రిడైజేషన్,ସୋମାଟିକ୍ ହାଇବ୍ରିଡାଇଜେସନ୍ |
జొన్న గాయం,ସୋରଗମ୍ ଆଘାତ |
SOS జన్యువు,SOS ଜିନ୍ |
సదరన్ బ్లాటింగ్,ସାଉଥ୍ ବ୍ଲୋଟିଂ |
అంతరం (మొక్క),ବ୍ୟବଧାନ (ଉଦ୍ଭିଦ)
స్పాడిక్స్,ସ୍ପିଲେକ୍ସ |
స్పాట్,ସ୍ପାମା
ప్రత్యేక అమరిక,ବିଶେଷ ବ୍ୟବସ୍ଥା |
ప్రత్యేక పంట,ବିଶେଷ କ୍ରପ୍ |
ప్రత్యేక వ్యవసాయం,ବିଶେଷ ଚାଷ
జాతులు,ପ୍ରଜାତି
నిర్దిష్ట పంట తీవ్రత సూచిక,ନିର୍ଦ୍ଦିଷ୍ଟ ଫସଲ ତୀବ୍ରତା ସୂଚକାଙ୍କ |
నిర్దిష్ట ఆకర్షణ,ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |
నిర్దిష్ట తేమ,ନିର୍ଦ୍ଦିଷ୍ଟ ଆର୍ଦ୍ରତା |
నిర్దిష్ట ఆకు ప్రాంతం,ନିର୍ଦ୍ଦିଷ୍ଟ ପତ୍ର କ୍ଷେତ୍ର |
స్పెర్మాటోజెనిసిస్,SpermaTogenesisis
ఎస్-ఫేజ్,S-hease
స్పైక్,ସ୍ପାଇକ୍
స్పైక్లెట్,ସ୍ପିଲେଲେଟ୍ |
స్పిండిల్ బుష్,ସ୍ପିଣ୍ଡଲ୍ ବୁଦା |
స్ప్లాష్ కోత,ସ୍ପ୍ଲାସ୍ କ୍ଷୟ |
స్ప్లికింగ్,ସ୍ପ୍ଲୋର୍ସିଂ |
స్ప్లిట్ అప్లికేషన్,ସ୍ପ୍ଲିଟ୍ ପ୍ରୟୋଗ |
స్ప్లిట్ జన్యువులు,ଜିନ୍ ବିଭାଜିତ |
స్ప్లిట్ ప్లాట్ డిజైన్,ସ୍ପ୍ଲିଟ୍ ପ୍ଲଟ୍ ଡିଜାଇନ୍ |
స్పాంజి టిష్యూ,ସ୍ପଞ୍ଜୀ ଟିସୁ |
ఆకస్మిక మ్యుటేషన్,ସ୍ୱତ aneous ପ୍ରବୃତ୍ତ ପରିବର୍ତ୍ତନ |
బీజాంశం,ସ୍ପୋର
స్ప్రింక్లర్ ఇరిగేషన్,ସ୍ପ୍ରିଙ୍କଲର ଜଳସେଚନ |
స్పడ్డింగ్,ଖରାପ
స్పర్,ଉପରୁକୁ
స్పర్ బేరింగ్,ବେଗ ବହନ କରିବା |
స్క్వాల్,ଚପଲ
స్థిరీకరణ ఏజెంట్,ଏଜେଣ୍ଟକୁ ସ୍ଥିର କରିବା |
ప్రామాణిక విచలనం,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
ప్రధాన పంట,Stape ଫସଲ
ప్రారంభ కోడాన్,କୋଡନ୍ ଆରମ୍ଭ କରନ୍ତୁ |
స్టార్టర్ పరిష్కారం,ଷ୍ଟାର୍ଟର ସମାଧାନ |
కాండం బోరర్,ଷ୍ଟେମ୍ ବୋରର୍ |
కాండం-ముగింపు,ଷ୍ଟେମ୍-ଏଣ୍ଡ୍ |
స్టెనోస్పెర్మోకార్పీ,ଷ୍ଟେନୋସପରମୋକାରପିର |
స్టెప్పీ,ପାହାଘ
స్టెరిలైజేషన్,ନିରୂପଣ
స్టిగ్మా గ్రహణశక్తి,କଳଙ୍କ ଗ୍ରହଣ
కళంకం,କଳହ
స్టిల్ట్ రూట్,ବିଲେଇ ମୂଳ
స్టోలన్,ଉପନ୍ଲୋନ |
స్టోమాటా,ଷ୍ଟୋମାଟା
మలం,ଚମକାଇବା
కోడాన్ ఆపు,କୋଡନ୍ ବନ୍ଦ କରନ୍ତୁ |
స్ట్రాటిఫైడ్,ଚାପୁଡ଼ାଯୁକ୍ତ
స్ట్రాటిఫికేషన్,ଚାପରିଫିକେସନ୍
గడ్డి,ନଡ଼ା
ఒత్తిడి,ଚାପ
స్ట్రిప్ పంట,ଷ୍ଟ୍ରିପ୍ ଫସଲ
స్ట్రిప్ ఇంటర్‌క్రాపింగ్,ଷ୍ଟ୍ରିପ୍ ଆନ୍ତରିକତା |
స్ట్రోమా,ଷ୍ଟ୍ରୋମା
మొండి,ଷ୍ଟକ୍
మొద్దు మల్చింగ్,ଷ୍ଟକ୍ ମଲଚିଂ |
శైలి,ଶ style ଳୀ
ఉప తేమ,ସବ୍ ଆର୍ଦ୍ର |
సబరేషన్,ସବ୍ବେରିକେସନ୍
మునిగిపోవడం,ଗଣ୍ଡମାଳାଣିଗୁଡିକ
జీవనాధార వ్యవసాయం,ସବଷ୍ଟାଣ୍ଟ ଫାର୍ମିଂ |
సబ్‌సూలింగ్,ସ୍ଥଗିତ
ఉప జాతులు,ସବ୍-ପ୍ରଜାତି |
ప్రత్యామ్నాయ పంట,ପ୍ରତିସ୍ଥାପନ କ୍ରପ୍ କରିବା |
ఉపరితలం,ସବଷ୍ଟ୍ରେଟ୍
ఉపరితల నీటిపారుదల,ସବସର୍ଫେସ୍ ଜଳସେଚନ |
వారసత్వం,ଉତ୍ତରାଧିକାରୀ
రసంతో,ସଫଳତା
సక్కర్,ସୁପର୍
సుయి-జెనెరిస్,ସୁଇ-ଜେରୀସ୍ |
సన్-క్యూరింగ్,ସୂର୍ଯ୍ୟକିରଣ
అనుబంధ నీటిపారుదల,ସପ୍ଲିମେଣ୍ଟାରୀ ଜଳସେଚନ |
అనుబంధ సంస్థ,ସପ୍ଲିମେଣ୍ଟାରୀ ଉଦ୍ୟୋଗ ଉଦ୍ୟୋଗ
అనుబంధ పరస్పర చర్య,ସପ୍ଲିମେଣ୍ଟାରୀ ପାରସ୍ପରିକ କ୍ରିୟା |
సప్రెజర్ జన్యువు,Suprassor ଜିନ୍ |
సర్ఫ్యాక్టెంట్,ସୁରଫାକ୍ଟାଣ୍ଟ |
అవకాశం,ସଂକ୍ରମିତ |
సస్పెన్షన్ సంస్కృతి,ନିଲମ୍ବନ ସଂସ୍କୃତି |
స్థిరమైన వ్యవసాయం,ସ୍ଥାୟୀ କୃଷି
స్థిరమైన అభివృద్ధి,ସ୍ଥାୟୀ ବିକାଶ |
సమూహ,ସଜ୍ଜିତ
కత్తి ఆకు,ଖଣ୍ଡା ପତ୍ର
సైకియం,ସିନୋକସିୟାମ
సహజీవనం,ସେମ୍ବଏସ୍ସ
సింగామి,ସିନ୍ମାମି |
బియ్యం తీవ్రత యొక్క వ్యవస్థ,ଚାଉଳ ତୀବ୍ରତାର ବ୍ୟବସ୍ଥା |
దైహిక హెర్బిసైడ్,ସିଷ୍ଟମିକ୍ ହର୍ମିଚାଡ୍ |
కుసుమ,ସଫମୋକର୍
కుంకుమ,ସାଫ୍ରନ୍ |
సేజ్,ଗୁମ୍ଫା
సాల్,ସାଲ
సాల్వియా,ସାଲଭିଆ
చెప్పు కలప,ସାଣ୍ଡଲ୍ କାଠ |
సపోటా,ସାମାପୋଟା |
స్క్రూపైన్,Splewewine
సీబక్‌హార్న్,ସମୁଦ୍ର କୂଳ |
సెన్నా,ସିନ୍ନା |
పాము కలప,ସର୍ପାଇନ୍ କାଠ |
నువ్వులు,ସମ୍ପତ୍ତିଗୁଡ଼ିକ
పాము పొట్లకాయ,ସାପ ଗୋଡବ୍ଲୁ |
పుచ్చకాయ స్నాప్,ସ୍ନାପ ମଲନ
సబ్బు నట్,ସାବୁନଟ୍
జొన్న,ସାନ୍ତ୍ୱମଗ
సోయాబీన్,ସୋୟାବିନ୍ |
స్పానిష్ చెర్రీ,ସ୍ପାନିସ୍ ଚେରି |
బచ్చలికూర,ପାଳଙ୍ଗ |
కుదురు కలప,ସ୍ପିଣ୍ଡଲ୍ କାଠ |
స్పాంజ్ పొట్లకాయ,ସ୍ପଞ୍ଜ ଗୁଣ୍ଡ |
స్టెవియా,ଷ୍ଟିଭିଆ
స్టింగ్ రేగుట,ନାଟଲ୍ ଷ୍ଟିଙ୍ଗ୍ |
రాతి పువ్వు,ପଥର ଫୁଲ |
స్ట్రాబెర్రీ,ଷ୍ଟ୍ରବେରୀ |
సుడాన్ గడ్డి,ସୁଦାନ ଘାସ |
చెరుకుగడ,ଆଖୁ
సమ్మర్ స్క్వాష్,ଗ୍ରୀଷ୍ମ ସ୍କ୍ୱାସ୍ |
పొద్దుతిరుగుడు,ସୂର୍ଯ୍ୟମୁଖୀ
సన్‌హెంప్,ସୁମମ୍ପ |
తీపి క్లోవర్,ମିଠା କ୍ଲୋଭର |
తీపి పొట్లకాయ,ମିଠା ଗୁଣ୍ଡ |
తీపి బంగాళాదుంప,ମିଠା ଆଳୁ
తీపి వైలెట్,ମିଠା ବାଇଗଣୀ |
సాప్ సక్కర్,ସାପ ସୁକର୍ |
చూసింది ఫ్లై,ଉଡାଇଲା
స్కేల్ క్రిమి,ଶତକଡ଼ା କୀଟ
సెమిలూపర్,ସେମିଲୋର
షూట్ బోరర్,ଶଟ ବୋଇର
పట్టు పురుగు,ରେଶମ କୀଟ |
నత్త,ଶାବକ
స్పారో,ଚାରା
సాలీడు,ସ୍ପାଇଡର୍
ఉడుత,ଗୋଲମରିଚ |
కొమ్మ బోర్,ଷ୍ଟଲ୍କ ବୋରର୍ |
కాండం బోరర్,ଷ୍ଟେମ୍ ବୋରର୍ |
కాండం గిర్డ్లర్,ଷ୍ଟେମ୍ ଗାର୍ଡର୍ |
స్టోన్ వీవిల్,ପଥର ୱେବ
నేల శాస్త్రవేత్త,ମାଟି ବ scientist ଜ୍ଞାନିକ |
వ్యూహాత్మక ఉద్యమం,କ act ଶଳ ଆନ୍ଦୋଳନ |
ట్యాగింగ్,ଟ୍ୟାଗିଂ (ଲେବଲ୍)
ట్యాంక్ సిల్ట్,ଟ୍ୟାଙ୍କ ସିଲ୍ଟ |
రూట్ నొక్కండి,ମୂଳ ଟ୍ୟାପ୍ କରନ୍ତୁ |
మొక్క,ତସେଲ୍ (ମ୍ୟାକ୍ସ)
వర్గీకరణ,ଟ୍ୟାକୋନୋମି
సాంకేతికం,ଟେକ୍ନୋଲୋଜି
సమశీతోష్ణ జోన్,ସ୍ୱଭାବିକ ଜୋନ୍ |
తాత్కాలిక విల్టింగ్,ଅସ୍ଥାୟୀ ୱିଲିଙ୍ଗ୍ |
టెండ్రిల్,ଟେଣ୍ଡ୍ରିଲ୍
టెన్సియోమీటర్,ତ୍ୱସବାଳ
టెపాల్,TESE
టెరాటోజెని,ଟେରାପୋଜେନି |
ముగింపు కోడాన్,ସମାପ୍ତ ଗନ୍ଧର କୋଡନ୍ |
టెర్రేస్,ଟେରାସ୍ |
టెర్రస్ విరామం,ଟେରାସ ବ୍ୟବଧାନ
భూగోళ రేడియేషన్,ପୃଥିବୀ ବିକିରଣ |
భూసంబంధమైన కలుపు మొక్కలు,ଟର୍ସର ତୃଣକ |
టెస్ట్ క్రాస్,ପରୀକ୍ଷା କ୍ରସ୍
పరీక్ష బరువు,ପରୀକ୍ଷା ଓଜନ
టెస్టా,ଟେସାଟା |
టెట్రాడ్,ଟେଟ୍ରାଡ୍ |
టెట్రాప్లాయిడ్,ଟେଟ୍ରାପର୍ଡ |
టెట్రాప్లాయిడి,ଟେଟ୍ରାପ୍ଲାଏଡ୍ |
థాలమస్,ଥାମସ୍ସସ୍ |
ఉష్ణ వాహకత,ଥର୍ମାଲ୍ ଆଚରଣ
థర్మల్ డిఫ్యూసివిటీ,ଥର୍ମାଲ୍ ଡିସଫୁସଭିଟି |
థర్మల్ ఇండక్షన్,ଥର୍ମାଲ୍ ଇନଡକ୍ସନ୍ |
థర్మోకపుల్,ଥର୍ମୋକଲ୍
థర్మోగ్రాఫ్,ଥର୍ମୋଗ୍ରାଫ୍
థర్మోపెడిసిటీ,ଥର୍ମେକର୍ଡିଟିଟି |
థర్మోపెరియోడిజం,ଥର୍ମୋପେଡିଆଇ ଏବଂ
థర్మోఫైల్,ଥର୍ମୋଫାଇଲ୍ |
థర్మోటాక్సిస్,ଥର୍ମୋଟାକ୍ାଇସ୍
సన్నబడటం,ପତଳା ଆଉଟ୍ |
నూర్పిడి,ଖଳା
టి ప్లాస్మిడ్,Ti plasemid
టైడల్ చిత్తడి నేలలు,ଜୁଆର ଜଳାଶୟ |
టైల్ డ్రైనేజ్,ଟାଇଲ୍ ଡ୍ରେନେଜ୍ |
టిల్లియబిలిటీ,ଟିଲେଇ |
పండించడం,ଟିଲେଜ୍
టిల్లర్ (మొక్క),ଟିଲର୍ (ଉଦ୍ଭିଦ)
టిల్లరింగ్,ଟିଲାରୀ
టిల్లరింగ్ దశ,ଟିଲାରୀ ପର୍ଯ୍ୟାୟ |
టిల్త్,ତୀଥ
కణజాల పరీక్ష,ଟିସୁ ପରୀକ୍ଷା
పసిపిల్లలు,ଚତୁର
ఓరిమి,ସହନଶୀଳତା
పై నేల,ଟପ୍ ମାଟି |
టోపాటో,ଟୋପାଟୋ |
టాప్-డ్రెస్సింగ్,ଟପ୍-ଡ୍ରେସିଂ |
టోపోక్లిమాటాలజీ,ଟପୋକିମ୍ଲୋଜୋଲୋଜି |
పైన ఉండిపోయిన పొగాకు),ଟପିଂ (ତମାଖୁ)
మొత్తం జీర్ణమయ్యే పోషకం,ସମୁଦାୟ ହତ୍ୟାକାରୀ ପୁଷ୍ଟିକର |
మొత్తం కారకాల ఉత్పాదకత,ସମୁଦାୟ ଫ୍ୟାକ୍ଟର୍ ଉତ୍ପାଦକତା |
మొత్తం కరిగే ఘనపదార్థాలు,ସମୁଦାୟ ଦ୍ରବୀଭଲ୍ସ କଠିନ |
టోటిపోటెన్సీ,ଟଟାଇପାଇଟ୍ |
విషపూరితం,ବିଷାକ୍ତତା
టాక్సిన్,ବିଷାକ୍ତ
ట్రేస్ ఎలిమెంట్స్,ଟ୍ରାକ୍ ଉପାଦାନଗୁଡିକ
ట్రేసర్ ఎలిమెంట్స్,ଟ୍ରେସର୍ ଉପାଦାନଗୁଡିକ |
లావాదేవీలు,କାରବାର
ట్రాన్స్క్రిప్షన్,ଟ୍ରାନ୍ସକ୍ରିପସନ୍
పరివర్తన,ସଂକ୍ରମଣ
ట్రాన్స్‌జెనిక్,ଟ୍ରାନ୍ସଜେନିକ୍
అనువాదం,ଅନୁବାଦ
ట్రాన్స్‌లోకేషన్,ସ୍ଥାନାନ୍ତର
ప్రసారం,ସଂସାଜ୍
ట్రాన్స్పిరేషన్ గుణకం,ଟ୍ରାନ୍ସପେଣ୍ଡ କୋଏଫିସିଏଣ୍ଟ୍ |
ట్రాన్స్పిరేషన్ పుల్,ଟ୍ରାନ୍ସପିଆସନ୍ ଟାଣ |
ట్రాన్స్పిరేషన్ నిష్పత్తి,ଟ୍ରାନ୍ସଫର୍ରେସନ୍ ଅନୁପାତ
మార్పిడి షాక్,ଟ୍ରାନ୍ସପ୍ଲାଣ୍ଟ ଶକ୍ |
మార్పిడి,ଟ୍ରାନ୍ସଲିଟର୍
మార్పిడి,ପ୍ରତିରୋପଣ
రవాణా చేసిన నేల,ମାଟି ପରିବହନ |
ట్రాన్స్‌పోసన్,ସ୍ଥାନାନ୍ତର
విలోమ పారుదల,ଟ୍ରାନ୍ସଭର୍ସ ଡ୍ରେନେଜ୍ |
ఉచ్చు పంటలు,ଫାନ୍ଦ ଫସଲ
చెత్త,ଅଳସମ
చికిత్స,ଚିକିତ୍ସା
చెట్టు పంట,ଗଛ କ୍ରପ୍ କରିବା |
చెట్టు ఉంగరం,ଗଛ ରିଙ୍ଗ
ట్రయల్,ପରୀକ୍ଷା
ఇరిగేషన్ మోసగించండి,ଚତୁର ଜଳସେଚନ |
ట్రిగ్గర్ కారకం,ଟ୍ରିଗର ଫ୍ୟାକ୍ଟର୍ |
ట్రిప్లాయిడ్,ଟ୍ରିପ୍ଲାଇଡ୍
ట్రిపుల్ క్రాపింగ్,ଟ୍ରିପଲ୍ କ୍ରପ୍ |
ట్రోఫిక్ స్థాయి,ଟ୍ରଫିକ୍ ସ୍ତର |
ట్రాపిక్ కదలికలు,ଟ୍ରପିକ୍ ଗତିବିଧି |
ఉష్ణమండల ప్రాంతం,ଟ୍ରପିକାଲ୍ ଅଞ୍ଚଳ |
ఉష్ణమండల,ଟ୍ରପିଜିମ୍
నిజమైన సాంద్రత,ପ୍ରକୃତ ଘନତା |
నిజమైన డైజెస్టిబిలిటీ,ପ୍ରକୃତ ହଜମ କରିବା |
కత్తిరించబడిన ప్రొఫైల్,ଛୋଟ ପ୍ରୋଫାଇଲ୍ |
కత్తిరించిన నేల,ଛୋଟ ମାଟି |
సునామి,ସୁନାମି |
గడ్డ దినుసు పంటలు,ଟ୍ୟୁବର ଫସଲ
ట్యూబర్,ତୁ
కణితి,ଟ୍ୟୁମର୍
మట్టి యొక్క పంక్తి,ମାଟିର ଟ୍ୟୁନାକ୍ସନ୍ |
టండ్రా,ତୁଣ୍ଡ୍ରା |
మట్టిగడ్డ,ତୁରଫ୍
టర్గిడ్,ଟଗିଦ୍
టర్గర్ ఉద్యమం,ତୁଘମ ଆନ୍ଦୋଳନ
టర్గర్ పీడనం,ତୁଗର ଚାପ
టర్గర్,ତୁଗରଯୁକ୍ତ
టర్నర్ సిండ్రోమ్,ଟର୍ନର ସିଣ୍ଡ୍ରୋମ |
రకం (మొక్క),ଟାଇପ୍ (ଉଦ୍ଭିଦ)
టైప్ I లోపం,ମୁଁ ତ୍ରୁଟି ଟାଇପ୍ କର |
టైప్ II లోపం,II ତ୍ରୁଟି ଟାଇପ୍ କରନ୍ତୁ |
టైఫూన్,ଟାଇଫୋଟନ୍ |
చింతపండు,ତାମରିନ୍ଦ |
టార్రాగన్,ତାରାଗନ୍ |
ఆలయం లేదా పుచ్చోమ చెట్టు,ମନ୍ଦିର କିମ୍ବା ପାଗୋଡା ଗଛ |
తిస్టిల్,କଣ୍ଟା
థుజా,ଥୁଜା |
థైమ్,ଥିମ୍
పొగాకు,ତମାଖୁ
టమోటా,ଟମାଟୋ |
దు orrow ఖం చెట్టు,ଦୁ orrow ଖର ବୃକ୍ଷ |
ట్రిటికేల్,ଟ୍ରାଇଟିଭାଲ୍
ట్రంపెట్ వైన్,ତୂରୀ ବା ଦ୍ରାକ୍ଷାଲତା |
ట్యూబెరోస్,Tubeuberose
పసుపు,କଦଳୀ
టర్నిప్,ଶାଗୁଣା |
భారతీయుగపు ఎర్ర ఖున్నము,ସିଙ୍ଗାପୁର (ଭାରତୀୟ ରେଡ୍ ମ୍ୟାଚ୍)
టీ దోమ,ଚା ମଶା
చెంప,ଟର୍ମାଇଟ୍ସ (ଧଳା ପିମ୍ପୁଡ଼ି)
త్రిప్స్,ଥ୍ରିପ୍ସ |
అల్ట్రాసెంట్రిఫ్యూగేషన్,ଅଲଟ୍ରିକେଣ୍ଡ୍ରିଫୁଗେସନ୍ |
అల్ట్రాసౌండ్,ଅଲଟ୍ରାସାଉଣ୍ଡ
అంబెల్,ଉମ୍ବେଲ |
అన్‌కౌప్లింగ్,ଅସମ୍ମାନ
అవాంఛనీయమైనది,ଫଳପ୍ରଦତା |
వివేకం,ଏକତ୍ର
యూనివర్సల్ జన్యు కోడ్,ୟୁନିଭର୍ସାଲ୍ ଜେନେଟିକ୍ କୋଡ୍ |
సార్వత్రిక నేల నష్టం,ୟୁନିଭର୍ସାଲ୍ ମୃତ୍ତିକା କ୍ଷତି ସମୀକରଣ |
అసంతృప్త కొవ్వు ఆమ్లాలు,ଅସନ୍ତୁଷ୍ଟ ଫ୍ୟାଟି ଏସିଡ୍ |
అప్‌ల్యాండ్ రైస్,ଉପରକୁ ଚାଉଳ
ఎత్తైన చోటు,ଉପରକୁ
పట్టణ కంపోస్ట్,ସହରୀ କମ୍ପୋଷ୍ଟ |
యూరియా,Urea
యూరియా,Ureas
ఉల్లా గడ్డి,ଉଲାଲା ଘାସ |
టీకా,ଟିକା
వాక్యూల్,ଭାଲୁଓଲ୍
విలువ-ఆధారిత వ్యవసాయం,ମୂଲ୍ୟ-ଯୋଗଦାନ କୃଷି |
విలువ జోడించిన ఉత్పత్తి,ମୂଲ୍ୟ ଯୋଗଦାନ ଉତ୍ପାଦ |
విలువ అదనంగా,ମୂଲ୍ୟ ଯୋଗ
విలువ ఖర్చు నిష్పత్తి,ମୂଲ୍ୟ ମୂଲ୍ୟର ଅନୁପାତ |
దవడ ఎముక,VAM (ଭେସିକୁଲାର୍ ଆରବ୍ୟୁସ୍କୁଲାର)
ఆవిరి వేడి చికిత్స,ବାଷ୍ପ ଉତ୍ତାପ ଚିକିତ୍ସା |
ఆవిరి పీడనం,ବାଷ୍ପ ଚାପ
వేరియబుల్ ఖర్చు,ଭେରିଏବଲ୍ ମୂଲ୍ୟ
వేరియబుల్ జన్యువు,ଭେରିଏବଲ୍ ଜିନ୍ |
వేరియబుల్ రేట్ టెక్నాలజీ,ଭେରିଏବଲ୍ ରେଟ୍ ଟେକ୍ନୋଲୋଜି |
వ్యత్యాసం,ଭିନ୍ନତା
వైవిధ్యం,ପରିବର୍ତ୍ତନ
వెరైటీ,ବିଭିନ୍ନତା |
వెక్టర్,ଭେକ୍ଟର
వృక్ష సంపద,ଉଦ୍ଭିଦ
వృక్షసంపద క్షీణత,ଉଦ୍ଭିଦ ଅବନତି |
