English,Gujarati
wild card,"1.વાઇલ્ડ કાર્ડ, 2.વાઇડ કાર્ડ"
Wimp,WIP
win,tebwin વેબ
win zip,ઝિપ જીતો
Window,"1.બારી, 2.બારી, 3.બારી"
Windowing,"1.ઓપનિંગ, 2.બારીઓ"
Windows,વિન્ડોઝ
windows explorer,વિન્ડોઝ એક્સપ્લોરર
windows NT,વિન્ડોઝ એન.ટી
wire frame model,વાયર ફ્રેમ મોડેલ
wire printer,"વાયર પ્રિન્ટર, વાયર પ્રિન્ટર"
wired logic,વાયર્ડ દલીલ
wireless fidelity ( wi Fi),વાયરલેસ વફાદારી
wireless LAN,વાયરલેસ લેન
wireless transmission,વાયરલેસ ટ્રાન્સમિશન
Wizard,વિઝાર્ડ
Word,"1. બહુવિધ, 2. શબ્દ"
word key,શબ્દ કી
word length,શબ્દ લંબાઈ
word oriented,શબ્દ લક્ષી
word processing,શબ્દ પ્રસંસ્કરણ
word processing,શબ્દ પ્રસંસ્કરણ
word processor,વર્ડ પ્રોસેસર
word underscore character,શબ્દ રેખાંકિત અક્ષર
work flow management,વર્કફ્લો મેનેજમેન્ટ
work group,કાર્ય જૂથ
work unit,"1.વર્ક યુનિટ, 2.વર્ક યુનિટ"
work volume,સોંપણીઓ
working directory,એક્ઝિક્યુટિવ ડિરેક્ટરી
working set,વર્ક સેટ
working storage,એક્ઝિક્યુટિવ સ્ટોર
Workshop,વર્કશોપ
Workstation,"1.વર્ક સ્ટેશન, 2.વર્ક સ્ટેશન"
world co-ordinate,વિશ્વ સંકલન
world wide web (WWW),વર્લ્ડ વાઈડ વેબ (WWW)
worst case analysis,સૌથી ખરાબ કેસ વિશ્લેષણ
worst fit algorithm,ન્યૂનતમ ક્વોલિફાઇડ અલ્ગોરિધમ
Wraparound,બિડાણ
wrist computing,"1. કાંડાની ગણતરી, 2. કાંડાની ગણતરી"
Writable,"1.લખવા યોગ્ય, 2. લખી શકાય તેવું"
Write,લેખન
write cache,કેશ લખો
write cycle,લેખન ચક્ર
write key,લેખન કી
"write once, read more (WORM)","1. A લખો, 2. રીડ કી (વોર્મ)"
write protection,લેખન કસ્ટડી
write read head,લેખન વાંચન વડા
X OR,x અથવા
X-12,X-12
XBM X bitmap,x b m x બીટ નકશો
Xenix,જિનિક્સ
Xmodem,x મોડેમ
X-on/X-off,X ચાલુ / X બંધ
X-terminal,એક્સ ટર્મિનલ
Xtext,"1.x ટેક્સ્ટ, 2.x ટેક્સ્ટ"
X-window,x-વિન્ડો
YACC,YACC (કમ્પાઇલર)
Yahoo,યાહૂ
Yoke,જુવાળ
Z-buffer,z-બફર
zero address instruction,શૂન્ય સરનામા સૂચના
zero function,શૂન્ય કાર્ય
zero level address,શૂન્ય સ્તર સરનામું
zero matrix,"1. ઝીરો મેટ્રિક્સ, 2. ઝીરો મેટ્રિક્સ"
zero suppression,રદબાતલ રદબાતલ
zero wait state,શૂન્ય રાહ જોવાની સ્થિતિ
zero-slot LAN,શૂન્ય-સ્લોટ લેન
Zip,ઝિપ/કોમ્પ્રેસ
zip code,"1.કોમ્પ્રેસ્ડ કોડ, 2.કોમ્પ્રેસ્ડ કોડ"
zip file,સંકુચિત ફાઇલ
zip UPZ modem,સંકુચિત UPZ મોડેમ
Zone,"1. ઝોન, 2. ઝોન"
zone list,વર્તુળ યાદી
Zoom,"1.ઝૂમ, 2.સાઇઝ એન્લાર્જમેન્ટ"
zoom in,"1. એન્લાર્જમેન્ટ, 2.ઝૂમ-ઇન"
zoom out,કદમાં ઘટાડો
Zooming,ઝૂમિંગ / સાઈઝ એન્લાર્જમેન્ટ / સાઈઝ એન્લાર્જમેન્ટ
Z-term,z-સમય
