Odiya,Malayalam
"ଦତ୍ତ, ଉପାଟା, ତଥ୍ୟ, ବିଶ୍ୱାସ |","ദത്ത്, ഉപട്ട, ഡാറ്റ, ട്രസ്റ്റ്"
ଦତ୍ତ କାର୍ଯ୍ୟ,ദത്ത് ഏറ്റെടുക്കുന്നു
ବିଶ୍ୱାସ ଉତ୍ସ ପ୍ରଣାଳୀ,ട്രസ്റ്റ് റിസോഴ്സ് സിസ്റ്റം
ଡାଟା ସଞ୍ଚାଳକ,ഡാറ്റ പ്രോസസ്സർ
ତଥ୍ୟ ଫର୍ଦ୍ଦ,ഡാറ്റ ഷീറ്റ്
ଡିକାଗନ୍ |,ദശാഭുജം
ଡେକାଗ୍ରାମ୍ |,ദശാഗ്രാം
ଡ଼େସିମିଟର |,ദശാമീറ്റർ
କ୍ଷୟ ସୂଚକାଙ୍କ |,ശോഷണ സൂചിക
କ୍ଷୟ ବକ୍ର,ശോഷണ വക്രം
ସୁନ୍ଦର କାର୍ଯ୍ୟ,ഗംഭീരമായ പ്രവർത്തനം
desigram,ദേശിഗ്രാം
ଦଶମିକ,ദശാംശം
"ଦଶମିକ, ଦଶମିକ","ദശാംശം, ദശാംശം"
ଦଶମିକ କୋଡ୍,ദശാംശ കോഡ്
ଦଶମିକ କୋଡେଡ୍ ଅଙ୍କ |,ദശാംശ കോഡ് ചെയ്ത അക്കം
ଦଶମିକ ବିସ୍ତାର,ദശാംശ വികാസം
ଦଶମିକ ଭଗ୍ନାଂଶ,ദശാംശ അംശം
ଦଶମିକ ନୋଟେସନ୍ ସିଷ୍ଟମ୍ |,ദശാംശ നൊട്ടേഷൻ സിസ്റ്റം
ଦଶମିକ ନୋଟେସନ୍ ସିଷ୍ଟମ୍ |,ദശാംശ നൊട്ടേഷൻ സിസ്റ്റം
ଦଶମିକ ବିନ୍ଦୁ |,ദശാംശ
ଦଶମିକ ସ୍କେଲ,ദശാംശ സ്കെയിൽ
ଦଶମିକ ସିଷ୍ଟମ୍ |,ദശാംശ വ്യവസ്ഥ
ଡ଼ିସିମିଟର |,ഡെസിമീറ്റർ
ଏନକୋଡିଂ,എൻകോഡിംഗ്
ନିଷ୍ପତ୍ତି ମଡେଲ୍,തീരുമാന മാതൃക
ନିଷ୍ପତ୍ତି ସିଦ୍ଧାନ୍ତ |,തീരുമാന സിദ്ധാന്തം
ନିଷ୍ପତ୍ତି ଭେରିଏବଲ୍ |,തീരുമാനം വേരിയബിൾ
"ଡିକୋଡର୍, ଡିକୋଡର୍ |","ഡീകോഡർ, ഡീകോഡർ"
"ଏନକୋଡିଂ, ଡିକୋଡିଂ |","എൻകോഡിംഗ്, ഡീകോഡിംഗ്"
ପୃଥକ ସେଟ୍ |,വേർപെടുത്താവുന്ന സെറ്റ്
ହ୍ରାସ ପାଉଛି,കുറയുന്നു
ହ୍ରାସ କାର୍ଯ୍ୟ,പ്രവർത്തനം കുറയുന്നു
ଡେଡେକିଣ୍ଡ-କଟ୍ |,ഡെഡെകിൻഡ്-കട്ട്
ଡେଡେକିଣ୍ଡ-ଥିଓରେମ୍ |,ഡെഡെകൈൻഡ്-സിദ്ധാന്തം
ଅନ୍ତର୍ଭୂକ୍ତ କରିବାକୁ,സംയോജിപ്പിക്കാൻ
କର୍ପୋରେଟ୍ ଅଭ୍ୟାସ |,കോർപ്പറേറ്റ് പ്രാക്ടീസ്
ଭୁଲ,തെറ്റായ
ସଂଜ୍ଞା ସମୀକରଣ |,നിർവചന സമവാക്യം
ନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |,നിശ്ചിത അവിഭാജ്യ
ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |,നിശ്ചിത മാട്രിക്സ്
"ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଶ୍ଚିତତା |","നിർവചനം, വ്യക്തത, ഉറപ്പ്"
ବିକୃତି ବକ୍ର,രൂപഭേദം വക്രം
ବିକୃତ ପୃଷ୍ଠା |,വളച്ചൊടിച്ച പേജ്
"ଖରାପ, ଅବମାନନା |","ധിക്കാരം, ധിക്കാരം"
ପରିବହନ ସମସ୍ୟାରେ ଅସ୍ପଷ୍ଟତା |,ഗതാഗത പ്രശ്നങ്ങളിൽ കൃത്യതയില്ലായ്മ
"ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ଶକ୍ତି, ଡିଗ୍ରୀ, ପରିମାଣ, ପରିମାଣ, ଡିଗ୍ରୀ |","ബിരുദം, ബിരുദം, ബിരുദം, ബിരുദം, അളവ്, അളവ്, ബിരുദം"
ଭିନ୍ନକ୍ଷମ ସମୀକରଣର ଶକ୍ତି |,ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ശക്തി
"ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ, ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ |","സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം, സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം"
ବହୁଜନର ଶକ୍ତି |,ബഹുപദത്തിന്റെ ശക്തി
ବହିଷ୍କୃତ,പരിവാരങ്ങളെ പുറത്താക്കി
ଡେଲଟା ଫଙ୍କସନ୍,ഡെൽറ്റ പ്രവർത്തനം
ଚାହିଦା ଏବଂ ଉପଯୋଗିତା ବକ୍ର,ഡിമാൻഡും യൂട്ടിലിറ്റി വക്രവും
ଚାହିଦା ସମୀକରଣ |,ഡിമാൻഡ് സമവാക്യം
ଚାହିଦା କାର୍ଯ୍ୟ,ഡിമാൻഡ് ഫംഗ്ഷൻ
ଜନସଂଖ୍ୟା ଅଧ୍ୟୟନ |,ജനസംഖ്യാ പഠനങ്ങൾ
ଜନସଂଖ୍ୟା,ജനസംഖ്യാശാസ്ത്രം
ମାଉର୍ ଥିଓରେମ୍ |,മോവർ സിദ്ധാന്തം
"ପ୍ରଦର୍ଶନ କରିବାକୁ, ସାକ୍ଷ୍ୟ ଦେବାକୁ, ପ୍ରଦର୍ଶନ କରିବାକୁ |","തെളിയിക്കുക, സാക്ഷ്യപ്പെടുത്തുക, പ്രകടിപ്പിക്കുക"
"ପ୍ରତିନିଧିତ୍ୱ, ପ୍ରମାଣ, ପ୍ରଦର୍ଶନ, ପ୍ରଦର୍ଶନ","പ്രാതിനിധ്യം, തെളിവ്, പ്രകടനം, പ്രകടനം"
ଉପସ୍ଥାପନା ଜ୍ୟାମିତି |,പ്രാതിനിധ്യ ജ്യാമിതി
ପ୍ରତ୍ୟେକ,ഓരോന്നും
ଘନ ଏଗ୍ରିଗେଟ୍ |,സാന്ദ്രമായ മൊത്തം
"ଘନତା, ଘନତା","സാന്ദ്രത, സാന്ദ്രത"
ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,എണ്ണാവുന്ന സെറ്റ്
ଉପର ସ୍ଥିର,ആരോഹണ സ്ഥിരാങ്കം
ନିର୍ଭରଶୀଳ ଘଟଣା |,ആശ്രിത സംഭവം
ନିର୍ଭରଶୀଳ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,ആശ്രിത റാൻഡം വേരിയബിൾ
ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,ആശ്രിത വേരിയബിൾ
ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,ആശ്രിത വേരിയബിൾ
ଉଦାସୀନତାର କୋଣ,വിഷാദത്തിന്റെ ആംഗിൾ
"derivation, derivative, ଭିନ୍ନତା |","ഡെറിവേറ്റീവ്, ഡെറിവേറ്റീവ്, ഡിഫറൻഷ്യേഷൻ"
"derivative, derivative","ഡെറിവേറ്റീവ്, ഡെറിവേറ്റീവ്"
ପ୍ରାପ୍ତ ପରିସର,ഉത്ഭവിച്ച ശ്രേണി
ନିର୍ମିତ ସେଟ୍ |,ഉരുത്തിരിഞ്ഞ സെറ്റ്
"ଅବତରଣ, ଅବତରଣ","ഇറക്കം, ഇറക്കം"
ଅବତରଣ କ୍ରମ |,അവരോഹണ ക്രമം
ଅବତରଣ ପରିସର,അവരോഹണ ശ്രേണി
ପ୍ରୋଜେକ୍ଟିଭ୍ ଜ୍ୟାମିତି |,പ്രൊജക്റ്റീവ് ജ്യാമിതി
ବର୍ଣ୍ଣନାକାରୀ ମଡେଲ୍ |,വിവരണാത്മക മാതൃക
ବର୍ଣ୍ଣନାକାରୀ ପରିସଂଖ୍ୟାନ |,വിവരണാത്മക സ്ഥിതിവിവരക്കണക്കുകൾ
"ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (ଏଡି।), ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)","രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (എഡി.), രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (എൻ.)"
ପରୀକ୍ଷଣର ଡିଜାଇନ୍ |,പരീക്ഷണത്തിന്റെ രൂപകൽപ്പന
ଡେସ୍କ କାଲକୁଲେଟର,ഡെസ്ക് കാൽക്കുലേറ്റർ
"ପରିଚୟ, ଚିହ୍ନଟ","തിരിച്ചറിയൽ, കണ്ടെത്തൽ"
"ନିର୍ଣ୍ଣୟକାରୀ, ନିର୍ଣ୍ଣୟକାରୀ, ନିର୍ଣ୍ଣୟକାରୀ;","ഡിറ്റർമിനന്റ്, ഡിറ്റർമിനന്റ്, ഡിറ്റർമിനന്റ്"
ନିର୍ଣ୍ଣୟ କ୍ରମ |,നിർണ്ണായക ക്രമം
ନିର୍ଣ୍ଣୟ କରିବାକୁ,നിർണ്ണയിക്കാൻ
ସ୍ଥିରିକୃତ ମଡେଲ୍ |,നിർണ്ണായക മാതൃക
ସ୍ଥିରିକୃତ ସମସ୍ୟା |,നിർണ്ണായക പ്രശ്നം
ବ୍ୟତିକ୍ରମ,വ്യതിയാനം
ବିଘ୍ନ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,വ്യതിയാനം ഗുണകം
ବାଇନାରୀ ସିଷ୍ଟମ୍ |,ബൈനറി സിസ്റ്റം
"ଡାଇଗୋନାଲ୍ ହାଇପୋଟେନ୍ୟୁଜ୍,",ഡയഗണൽ ഹൈപ്പോടെനസ്
ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |,മാട്രിക്സ് ഡയഗണലൈസേഷൻ
"ଡାଇଗୋନାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ, ଡାଇଗୋନାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |","ഡയഗണൽ മാട്രിക്സ്, ഡയഗണൽ മാട്രിക്സ്"
ତ୍ରିକୋଣୀୟ ସମାନତା |,ഡയഗണൽ സമത്വം
ଚିତ୍ର,ഡയഗ്രം
ଚିତ୍ରାଙ୍କନ ପଦ୍ଧତି |,ഡ്രോയിംഗ് രീതി
ଆଲେଖୀକ ଉପସ୍ଥାପନା,ഗ്രാഫിക്കൽ പ്രാതിനിധ്യം
ବ୍ୟାସ,വ്യാസം
ବ୍ୟାସ ସେଟ୍ କରନ୍ତୁ |,സെറ്റ് വ്യാസം
ହୀରା ବିପରୀତ |,വിപരീതമായി
"କ୍ରସ୍ ଫାୟାର୍, ଫିସ୍ ପକାନ୍ତୁ |","ക്രോസ്ഫയർ, ഡൈസ് എറിയുക"
ଆମ୍ଫିବିଆସ୍ ବର୍ଗୀକରଣ |,ഉഭയജീവി വർഗ്ഗീകരണം
"ବିଭାଜନ, ଅଧା |","വിഭജനം, പകുതി"
ଅଭିଧାନ,നിഘണ്ടു
ଭିନ୍ନକ୍ଷମ ଗଣନା,ഡിഫറൻഷ്യൽ കാൽക്കുലസ്
ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,ഡിഫറൻഷ്യൽ സമവാക്യം
ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |,ഡിഫറൻഷ്യൽ ഫോർമുല
ଭିନ୍ନକ୍ଷମ ପଦ୍ଧତି |,ഡിഫറൻഷ്യൽ രീതി
ସେଟ୍ ର ପାର୍ଥକ୍ୟ |,സെറ്റുകളുടെ വ്യത്യാസം
ଭିନ୍ନକ୍ଷମ |,വ്യത്യസ്തമായ
ଭିନ୍ନକ୍ଷମ ବକ୍ର,ഡിഫറൻഷ്യൽ കർവ്
ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ,ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ
"ଭିନ୍ନକ୍ଷମ, ଭିନ୍ନକ୍ଷମ, ଭିନ୍ନକ୍ଷମ, ପାରସ୍ପରିକ, ଆନ୍ତରିକତା, ଭିନ୍ନକ୍ଷମ |","ഡിഫറൻഷ്യൽ, ഡിഫറൻഷ്യൽ, ഡിഫറൻഷ്യൽ, ഇന്റർട്രിയൽ, ഇന്ററാജൻസി, ഡിഫറൻഷ്യൽ"
ଭିନ୍ନ ଭିନ୍ନ ଗଣିତ |,ഡിഫറൻഷ്യൽ ഗണിതം
ଭିନ୍ନକ୍ଷମ ଗୁଣବତ୍ତା |,ഡിഫറൻഷ്യൽ കോഫിഫിഷ്യന്റ്
ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,ഡിഫറൻഷ്യൽ സമവാക്യം
ଭିନ୍ନ ଭିନ୍ନ ଧକ୍କା |,ഡിഫറൻഷ്യൽ കൂട്ടിയിടി
ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |,ഡിഫറൻഷ്യൽ ഫോർമുല
ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ,ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ
ଭିନ୍ନକ୍ଷମ ଜ୍ୟାମିତି |,ഡിഫറൻഷ്യൽ ജ്യാമിതി
ଉଚ୍ଚ କ୍ରମ ଭିନ୍ନକ୍ଷମ |,ഉയർന്ന ഓർഡർ ഡിഫറൻഷ്യൽ
ଭିନ୍ନକ୍ଷମ ବିଭାଗ,ഡിഫറൻഷ്യൽ സെഗ്മെന്റ്
ଭିନ୍ନ କର |,വേർതിരിക്കുക
"ଭିନ୍ନତା, ଭିନ୍ନତା |","വ്യത്യാസം, വ്യത്യാസം"
ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |,ഡിഫറൻഷ്യൽ ഫോർമുല
ଭେକ୍ଟରର ଭିନ୍ନତା |,വെക്റ്ററിന്റെ വ്യത്യാസം
"ବିସ୍ତାର, ବିସ୍ତାର","വ്യാപനം, വ്യാപനം"
"ସଂଖ୍ୟା, ଡାଏଡମ୍, ଆଙ୍ଗୁଠି |","സംഖ്യ, ഡയഡം, വിരൽ"
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
ଅଙ୍କି ଦତ୍ତ |,അങ്കി ദത്ത്
"ପରିମାଣ, ମୋଟେଇ, ପରିମାପ, ଶକ୍ତି |","വ്യാപ്തി, വീതി, അളവ്, ശക്തി"
ପରିମାପ,മാനം
ପରିମାପହୀନ |,അളവില്ലാത്ത
ସମୀକରଣ ପରିମାଣ,സമവാക്യത്തിന്റെ അളവ്
ଡାୟୋଫାଣ୍ଟସ୍ ସମୀକରଣ |,ഡയോഫാന്റസിന്റെ സമവാക്യം
ପତନର କୋଣ,വീഴ്ചയുടെ ആംഗിൾ
ଡିପୋଲ୍ କୋର୍ଡିନେଟ୍ |,ദ്വിധ്രുവ കോർഡിനേറ്റുകൾ
ଡିପୋଲ୍,ദ്വിധ്രുവം
ବିପିରାମିଡ୍ |,ബൈപിരമിഡ്
dirac delta function,dirac delta ഫംഗ്ഷൻ
ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |,പൊതു സ്പർശം
ଡାହାଣ କୋଣ,വലത് കോൺ
ସିଧାସଳଖ ରେଖା |,നേരേയുള്ള വര
ସ୍ପେସ୍ ଡେରିଭେଟିଭ୍ |,സ്പേസ് ഡെറിവേറ്റീവ്
"ଡିକୋସିନ୍, ଡିକୋ-କୋସାଇନ୍ |","ഡിക്കോസിൻ, ഡിക്കോ-കൊസൈൻ"
ସର୍ବାଧିକ ଦିଗ,പരമാവധി ദിശ
ପ୍ରୋଜେକସନ ଦିଗ,പ്രൊജക്ഷൻ ദിശ
ଦିଗ ଅନୁପାତ |,ദിശ അനുപാതം
ନିୟାମକ ସର୍କଲ୍ |,റെഗുലേറ്ററി സർക്കിൾ
ନିୟାମକ ସର୍କଲ୍ |,റെഗുലേറ്റർ സർക്കിൾ
ଅନୁଲୋମା ଉତ୍ପାଦ |,അനുലോമ ഉൽപ്പന്നം
"ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |","നേരിട്ടുള്ള തെളിവ്, നേരിട്ടുള്ള തെളിവ്"
କ୍ରମିକ ଅନୁପାତ |,തുടർച്ചയായ അനുപാതം
ଭାଗ୍ୟ,വിധി
ଅନୁଲୋମା ରାଶି |,അനുലോമ തുക
ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |,വിഭജിക്കപ്പെട്ട സെറ്റ്
"ବିଚ୍ଛିନ୍ନତା, ବନ୍ଦ, ବିରତି |","നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഇടവേള"
ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |,ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ
ପ୍ରଥମ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |,ആദ്യ തരം നിർത്തലാക്കൽ
ଦ୍ୱିତୀୟ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |,രണ്ടാമത്തെ തരം നിർത്തലാക്കൽ
ନିରନ୍ତର ବଣ୍ଟନ |,തുടർച്ചയായ വിതരണം
ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ,തുടർച്ചയായ പ്രവർത്തനം
ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |,തുടർച്ചയായ വ്യതിയാനം
କଣିକା,കണികകൾ
ନିରନ୍ତର ବଣ୍ଟନ |,തുടർച്ചയായ വിതരണം
ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
ବିଚ୍ଛିନ୍ନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,തുടർച്ചയായ റാൻഡം വേരിയബിൾ
ବିଚ୍ଛିନ୍ନ ନମୁନା ସ୍ଥାନ |,തുടർച്ചയായ സാമ്പിൾ ഇടം
ପୃଥକ ଏଗ୍ରିଗେଟ୍ |,വ്യതിരിക്തമായ മൊത്തം
ବିଚ୍ଛିନ୍ନ ଜନସଂଖ୍ୟା |,വ്യതിരിക്തമായ ജനസംഖ്യ
ବିଚ୍ଛିନ୍ନ ଅବସ୍ଥା |,വ്യതിരിക്തമായ അവസ്ഥ
