Tamil,Telugu
பெருவாரியாகப் பரவும் தொற்று நோய்,అంటువ్యాధి
சுருக்கம்,ఎపిటోమ్
சமத்துவம்,సమానత్వం
சமநிலை,సమతౌల్య
உபகரணங்கள்,పరికరాలు
பங்கு,ఈక్విటీ
இணையான,సమానం
சமமான,సమస్యాత్మక
ஒழிக்கவும்,నిర్మూలించేందుకు
பிழைத்திருத்தம்,లోపటా
பிழை,లోపం
விரிவாக்கம்,ఎస్కలేషన్
துணை,ఎస్కార్ట్
அத்தியாவசியமான,అవసరం
நிறுவுதல்,స్థాపన
மதிப்பீடு,అంచనా
மதிப்பிடப்பட்ட செலவு,అంచనా ఖర్చు
நெறிமுறைகள்,నీతి
ஆசாரம்,మర్యాద
வெளியேற்றம்,తరలింపు
தவிர்க்கவும்,తప్పించుకుంటుంది
மதிப்பீடு,మూల్యాంకనం
இரட்டைப்படை எண்,సరి సంఖ్య
இறுதியில்,చివరికి
வெளியேற்ற,తొలగింపు
சான்றுகள்,సాక్ష్యం
உருவாகிறது,పరిణామం
சரியான,ఖచ్చితమైనది
தேர்வு,పరీక్ష
பரிசோதகர்,ఎగ్జామినే
பரிசோதகர்,ఎగ్జామినర్
உதாரணமாக,ఉదాహరణ
அகழ்வாராய்ச்சி,తవ్వకం
சிறந்த,అద్భుతమైన
விதிவிலக்கு,మినహాయింపు
விதிவிலக்கானது,అసాధారణమైనది
அதிகப்படியான,అదనపు
பரிமாற்றம்,మార్పిడి
கருவித்தொகை,ఖజానా
கலால் (= கலால் வரி),ఎక్సైజ్ (= ఎక్సైజ్ డ్యూటీ)
விலக்கு,మినహాయించండి
பிரத்தியேக,ప్రత్యేకమైనది
சாக்குப்போக்கு,సాకు
செயல்படுத்த,అమలు చేయండి
நிர்வாகி,ఎగ్జిక్యూటివ్
நிர்வாக குழு,కార్య నిర్వాహక కమిటీ
நிர்வாக சக்தி,ఎగ్జిక్యూటివ్ పవర్
நிர்வாகிகள்,ఎగ్జిక్యూటివ్స్
நிர்வாக ஊழியர்கள்,ఎగ్జిక్యూటివ్ సిబ్బంది
விலக்கு,మినహాయింపు
விலக்கு,మినహాయింపు
உடற்பயிற்சி,వ్యాయామం
முன்னாள் கிரேட்டியா,మాజీ గ్రాటియా
முன்னாள் கிரேட்டியா கட்டணம்,మాజీ గ్రాటియా చెల్లింపు
வெளியேற்ற,ఎగ్జాస్ట్
முழுமையான,సమగ్ర
கண்காட்சி,ప్రదర్శన
அவசியம்,బహిర్గతం
EXIM கொள்கை,ఎక్సిమ్ పాలసీ
வெளியேறு,బయటకి దారి
வெளியேறும் நேர்காணல்,నిష్క్రమణ ఇంటర్వ్యూ
வெளியேறும் கொள்கை,నిష్క్రమణ విధానం
வெளியேறும் வாக்கெடுப்பு,ఎగ్జిట్ పోల్
முன்னாள் அலுவலர்,మాజీ ఉద్యోగి
விடுவித்தல்,ఎక్సోనెరేట్
விரிவாக்கம்,విస్తరణ
முன்னாள் பகுதி,మాజీ పార్టే
வெளிநாட்டு,బహిష్కరణ
பயனுள்ளது,ప్రయోజనకరమైన
விரைவு,వేగవంతం చేయండి
வெளியேற்றவும்,బహిర్గతం
செலவு,వ్యయం
அனுபவம்,అనుభవం
பரிசோதனை,ప్రయోగం
நிபுணர்,నిపుణుడు
காலாவதியாகும்,గడువు
காலாவதி தேதி,గడువు తీరు తేదీ
விளக்கம்,వివరణ
வெளிப்படையான,స్పష్టంగా
சுரண்டல்,దోపిడీ
ஆராயுங்கள்,అన్వేషించండి
