English,Odiya
Frequency to voltage conversion,ଫ୍ରିକ୍ୱେନ୍ସି ଭୋଲଟେଜ୍ ପରିବର୍ତ୍ତନ |
Frequency to voltage converter,ଭୋଲଟେଜ୍ କନଭର୍ଟରକୁ ଫ୍ରିକ୍ୱେନ୍ସି |
Frequency to voltage converter,ଫ୍ରିକ୍ୱେନ୍ସି-ଭୋଲଟେଜ୍ କନଭର୍ଟର |
Frequency to voltage converter,ଫ୍ରିକ୍ୱେନ୍ସି-ଭୋଲଟେଜ୍ କନଭର୍ଟର |
Frequency tolerance,ବାରମ୍ବାର ବହନ
Frequency translation,ବାରମ୍ବାର ସ୍ଥାନାନ୍ତର
Frequency transmission,ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିସନ୍ |
Frequency tuner,ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ୟୁନର୍
Frequency varactor modulator,ବର୍ଣ୍ଣ ମଡ୍ୟୁଲେଟର
Frequency wide band,ଫ୍ରିକ୍ୱେନ୍ସି ୱାଇଡ୍ ବ୍ୟାଣ୍ଡ |
Fresnel loss frequency,ଫ୍ରେସେଲ୍ ଅବନତି ଫ୍ରିକ୍ୱେନ୍ସି |
Friction error,ଘର୍ଷଣ ତ୍ରୁଟି |
Fringing colour,ବୃତ୍ତ ବର୍ଣ୍ଣ
Front panel control,ସାମ୍ନା ବୋର୍ଡ ନିୟନ୍ତ୍ରଣ |
Front porch,ଆଗ ବାରଣ୍ଡା
Frost-point hygrometer,ଫ୍ରଷ୍ଟ ପଏଣ୍ଟ ହାଇଗ୍ରୋମିଟର |
FS (saving a file),ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |
Fu Manchu virus,ଫୁ ମଞ୍ଚୁ ଭାଇରସ୍ |
Fuel pump interference,ଇନ୍ଧନ ପମ୍ପ ବାଧା
Fugi hard disk drive,ଫୁଜି ଇନଫ୍ଲେକ୍ସିବିଲିଟି ଅପରେସନ୍ |
Full adder,ପୂର୍ଣ୍ଣ ଆଡର୍ |
Full duplex,ପୂର୍ଣ୍ଣ ଡୁପ୍ଲେକ୍ସ |
Full duplex setting,ପୂର୍ଣ୍ଣ ଡୁପ୍ଲେକ୍ସ ସେଟଅପ୍ |
Full duplex transmission,ପୂର୍ଣ୍ଣ ଡୁପ୍ଲେକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ |
Full load voltage,ପୂର୍ଣ୍ଣ ଲୋଡ୍ ଭୋଲଟେଜ୍ |
Full power,ପୂର୍ଣ୍ଣ ଶକ୍ତି
Full power band width,ପୂର୍ଣ୍ଣ ଶକ୍ତି ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |
Full scale deflection,ସଂପୂର୍ଣ୍ଣ ସ୍କେଲ ଡିଫ୍ଲେକ୍ସନ୍ |
Full screen,ପୂର୍ଣ୍ଣ ପରଦା |
Full substractor,ସଂପୂର୍ଣ୍ଣ ଯ ound ଗିକ |
Full track buffering,ପୂର୍ଣ୍ଣ ଲିକ୍ ବଫରିଂ |
Full wave,ପୂର୍ଣ୍ଣ ତରଙ୍ଗ |
Full wave bridge rectifier,ପୂର୍ଣ୍ଣ ତରଙ୍ଗ ବ୍ରିଜ୍ ରେକ୍ଟିଫାୟର୍ |
Function wave rectifier,ପୂର୍ଣ୍ଣ ତରଙ୍ଗ ସଂଶୋଧନକାରୀ |
Function code,ଫଙ୍କସନ୍ କୋଡ୍
Function generator,ଫଙ୍କସନ୍ ଜେନେରେଟର
Function library,ଫଙ୍କସନ୍ ଲାଇବ୍ରେରୀ |
Function switch,ଫଙ୍କସନ୍ ସୁଇଚ୍
Functional simulator,କାର୍ଯ୍ୟକ୍ଷମ ଅନୁକରଣ
Fundamental,ମୂଳ
Fundamental frequency,ମ basic ଳିକ ଆବୃତ୍ତି
Fundamental mode,ମ basic ଳିକ ମୋଡ୍ |
Fundamental resonance,ମୂଳ ଅନୁକମ୍ପା |
Fuse,ଫ୍ୟୁଜ୍ |
Fuse effect,ଫ୍ୟୁଜ୍ ପ୍ରଭାବ
Fuse map,ଫ୍ୟୁଜ୍ ମାନଚିତ୍ର
Fusible link,ଦ୍ରବୀଭୂତ ଲିଙ୍କ୍ |
Future trend,ଭବିଷ୍ୟତ ଧାରା
Fuzzy logic,"ଅସ୍ପଷ୍ଟ ତର୍କ, ଅସ୍ପଷ୍ଟ ତର୍କ |"
Fuzzy logic,"ଅସ୍ପଷ୍ଟ ଯୁକ୍ତି, ଘୋର ଯୁକ୍ତି |"
Fx (extracting a file),ଫାଇଲ୍ ନିଷ୍କାସନ
Feedback sensitivity,ପୁନ vest ନିବେଶ ସମ୍ବେଦନଶୀଳତା |
Gain,ଲାଭ
Gain guided laser,ଗାଇଡ୍ ଲେଜର ପ୍ରାପ୍ତ କରନ୍ତୁ |
Gain margin,ଲାଭ ସୀମା
Gain-bandwidth product,ବ୍ୟାଣ୍ଡ ବିସ୍ତାର ଗୁଣନ ଲାଭ କରନ୍ତୁ |
Gain-cross over frequency,ସ୍ଥାନାନ୍ତରଣ ବାରମ୍ବାର ଲାଭ କରନ୍ତୁ |
Gallagar code,ଗାଲାଗର୍ କୋଡ୍ |
Galleium arsenide,ଗାଲିୟମ୍ ଆର୍ସେନାଇଡ୍ |
Galvanic cell,ଗାଲଭାନିକ୍ କକ୍ଷ |
Galvanometer,ଗାଲଭାନୋମିଟର
Galvanometric recorder,ଗାଲ୍ଭାନାଇଜଡ୍ ରେକର୍ଡର୍ |
Gamma,ଗାମା
Gamma ray,ଗାମା-କି
Ganged tuning,ସ୍ୱର ସ୍ୱର
Gap,ବ୍ୟବଧାନ
Gas discharge lamp,ଗ୍ୟାସ୍ ବୁଡିବା ଦୀପ |
Gas laser,ଗ୍ୟାସ୍ ଲେଜର
Gate,"ଫାଟକ, ଫାଟକ"
Gate array,ଗେଟ୍ ଆରେ
Gate array,ଗେଟ୍ ଆରେ
Gate capacitance,ଗେଟ୍ କ୍ଷମତା / ଗେଟ୍ କ୍ୟାପେସିଟର୍ |
Gate insulation,ଗେଟ୍ ଇନସୁଲେଟିଂ |
Gate oscillator,ଗେଟ୍ ଓସିଲେଟର
Gate protection,ଗେଟ୍ ସୁରକ୍ଷା
Gate protection diode,ଗେଟ୍ ସୁରକ୍ଷା ଡାୟୋଡ୍ |
Gate turn-off switch,ଗେଟ୍ ଲକ୍ ସୁଇଚ୍ |
Gate-controlled switch,ଗେଟ୍ ନିୟନ୍ତ୍ରିତ ସୁଇଚ୍ |
Gate-lag network,ଗେଟ୍ ପଛ ନେଟୱାର୍କ |
Gate-oxide capacitance,ଗେଟ୍ ଅକ୍ସାଇଡ୍ କ୍ୟାପେସିଟର୍ |
Gating error,ଖୋଲିବା ତ୍ରୁଟି |
Gauge,ଗେଜ୍
Gauge factor,ଗେଜ୍ ଗୁଣକର୍ତ୍ତା |
Gauss meter,ଗସ୍ ମିଟର |
Gaussian density function,ଗାଉସିଆନ୍ ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |
Gaussian diffusion,ଗ uss ସିଆନ୍ ବିସ୍ତାର |
Gaussian distribution,ଗ uss ସିଆନ୍ ବଣ୍ଟନ |
Gaussian distribution,ଗ uss ସିଆନ୍ ବଣ୍ଟନ |
Gaussian noise,ଗାଉସିଆନ୍ ଶବ୍ଦ |
Gaussian noise,ଗ uss ସିଆନ୍ ଶବ୍ଦ |
Gaussian process,ଗାଉସିଆନ୍ ପ୍ରକ୍ରିୟା |
Gaussian pulse,ଗ uss ସିଆନ୍ ନାଡ |
Gauss's law,ଗ uss ସିଆନ୍ ନିୟମ |
Gega Hertz,giga hertz
General purpose resister,ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ପ୍ରତିରୋଧ |
Generated noise,ଶବ୍ଦ ସୃଷ୍ଟି କଲା |
Generator,ଜେନେରେଟର
Generic,"ପିତାମାତା, ସାଧାରଣ |"
Geometric mean,ଜ୍ୟାମିତିକ ଅର୍ଥ |
Geometric ray tracing,ଜ୍ୟାମିତିକ ରଶ୍ମୀ ଅନୁରେଶ |
Geostationary orbit,ଜିଓଷ୍ଟେସନାରୀ ଚାମ୍ବର |
Gerber format,gerber foment
Germanium,ଜର୍ମାନ୍
Germanium diode,ଜର୍ମାନ୍ ଡାୟୋଡ୍ |
Gettering treatment,ଗେଟ୍ରାନ୍ ଚିକିତ୍ସା |
Ggiger counter,ଗିଜର କାଲକୁଲେଟର
Ghost memory images,ଛଉ ମେମୋରୀ ରିଫ୍ଲେକ୍ସ |
Gibbs phenomenon,ଗିବ୍ସ ଘଟଣା |
Giga,ଗିଗା
Gimmick,ଜିମିକ୍ |
Glare filter,ଗ୍ଲେର୍ ଫିଲ୍ଟର୍ |
Glass capacitor,ଗ୍ଲାସ୍ କ୍ୟାପେସିଟର୍ |
Glitch,glitch
Global positioning satellite,ପୃଥିବୀ ସ୍ଥିତି ଉପଗ୍ରହ |
Glow discharge,ଚମକ
Golay code,ଶେଲ୍ କୋଡ୍ |
Gold code,ସୁନା କୋଡ୍
Goniometer,ଗୋନିଓମିଟର |
G-parameters,g- ଅପରେସନ୍
Grade,ଗ୍ରେଡ୍
Graded index fiber,କ୍ରମିକ ସୂଚକାଙ୍କ ଫାଇବର |
Gradient,ope ୁଲା
Ground noise rejection,ପୃଥିବୀ ଶବ୍ଦ ରେଜୋଲୁସନ |
Granular noise,କଣିକା ଶବ୍ଦ |
Granular noise,ଗ୍ରାନୁଲାର୍ ଶବ୍ଦ |
Granulation noise,କଣିକା ଶବ୍ଦ |
Graph,ପ୍ରବନ୍ଧ
Graphic display unit,ଆଲେଖୀକ ପ୍ରଦର୍ଶନ ଏକକ |
Graphic equalizer,ଆଲେଖୀକ ସମୀକରଣ
Graphical analysis,ଆଲେଖୀକ ବିଶ୍ଳେଷଣ |
Graticule,graticule
Grating reflector,ଗ୍ରେଟିଂ ପ୍ରତିଫଳକ
Gross error,ସମୁଦାୟ ତ୍ରୁଟି |
Ground-referenced input,ଜିଓ-ରେଫରେନ୍ସ ନିବେଶ |
Ground,"ଜମି, ଜମି"
Ground reflection,ଭୂମି ପ୍ରତିଫଳନ
Ground return,ଜମି ଫେରସ୍ତ
Ground wave,ଭୂତଳ ତରଙ୍ଗ |
Ground wave,ଭୂତଳ ତରଙ୍ଗ |
Ground wave propagation,ଭୂତ ସଂକ୍ରମଣ
Groundedinductor,ପୃଥିବୀ ସଂଯୋଗ |
Grounded load,ଗ୍ରାଉଣ୍ଡ୍ ଲୋଡ୍ (ଲୋଡ୍)
Grounded vertical antenna,ଗ୍ରାଉଣ୍ଡ ଆଣ୍ଟେନା |
Grounded-emitter amplifier,ଗ୍ରାଉଣ୍ଡ୍ ଏମିଟର ଏମ୍ପ୍ଲିଫାୟର୍ |
Grounded-source amplifier,ଗ୍ରାଉଣ୍ଡ୍ ଉତ୍ସ ଏମ୍ପ୍ଲିଫାୟର୍ |
Ground-loop,ଗ୍ରାଉଣ୍ଡ୍ ଲୁପ୍
Ground-plane,ଭୂମି ସ୍ତର
Group code,ଗୋଷ୍ଠୀ କୋଡ୍
Group delay time,ଗୋଷ୍ଠୀ ବିଳମ୍ବ ଅବଧି |
Group selector,ଗୋଷ୍ଠୀ ଚୟନକର୍ତ୍ତା |
Group velocity,ଗୋଷ୍ଠୀ ବେଗ
Grover winding,ଗ୍ରୋଭର କୁଣ୍ଡଲାନ୍ |
Grown-junction transistor,ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର ବୃଦ୍ଧି କରନ୍ତୁ |
Guard band,ରକ୍ଷକ ବ୍ୟାଣ୍ଡ |
Guard circuit,ସୁରକ୍ଷା ସର୍କିଟ |
Guard ring,ରାକ୍ଷୀ ରିଙ୍ଗ |
Guest host LCD,ଅତିଥି ହୋଷ୍ଟ LCD |
Guide wavelength,ନିର୍ଦ୍ଦେଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
Gunn effect,ବନ୍ଧୁକ ପ୍ରଭାବ
Gunn oscillator,ବନ୍ଧୁକ ଓସିଲେଟର
Gyrator,ଗିରେଟର
Gyro frequency,"ଜିରୋ ଫ୍ରିକ୍ୱେନ୍ସି, ଘୂର୍ଣ୍ଣନ ଫ୍ରିକ୍ୱେନ୍ସି |"
Gyromagnetic resonance,ଘୂର୍ଣ୍ଣନ ଚୁମ୍ବକୀୟ ରିଜୋନାନ୍ସ |
H. field,ଭୂସମାନ୍ତର କ୍ଷେତ୍ର |
Haffman encoding,ହୋଫମ୍ୟାନ୍ ଏନକୋଡିଂ |
Hagelbarger code,ହେଗେଲବର୍ଗ କୋଡ୍ |
Half adder,ଅଧା ଆଡର୍ |
Half substractor,ଅର୍ଦ୍ଧ-ବିଭାଗୀୟ |
Half subtractor,ଅର୍ଦ୍ଧ-ବିଭାଗୀୟ |
Half wave dipole,ଅଧା ତରଙ୍ଗ ଡିପୋଲ |
Half wave rectifier,ଅଧା ତରଙ୍ଗ ସଂଶୋଧନକାରୀ |
Half-amplitude duration,ଅଧା ଡାଇମେନ୍ସନ୍ ସ୍ପାନ୍ |
Hall co-efficient,ହଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
Hall effect,ହଲ୍ ପ୍ରଭାବ
Hall effect relay,ହଲ୍ ଇଫେକ୍ଟ ରିଲେ |
Hall state,ବିରତି ସ୍ଥିତି
Hamming block code,ହାମିଂ ବ୍ଲକ୍ କୋଡ୍ |
Hamming bound,ହାତୁଡ଼ି ସୀମା |
Hamming code,ହାମିଂ କୋଡ୍ |
Hamming code,ହାମିଂ କୋଡ୍ |
Hamming distance,ହାତୁଡ଼ି ଦୂରତା |
Hamming window,ହାତୁଡ଼ି ୱିଣ୍ଡୋ |
Hanning line shapes,ହାନିଂ ରେଖା ଆକୃତି |
Hanning window,hanning ୱିଣ୍ଡୋ |
Hard disk,ନମନୀୟ / ହାର୍ଡ ଡିସ୍କ |
Hard disk card,ଇନଫ୍ଲେକ୍ସିବିଲିଟି ସିଟ୍ / ହାର୍ଡ ଡିସ୍କ ସିଟ୍ |
Hard limit voltage,ଷ୍ଟାଣ୍ଡିଂ ସୀମା ଭୋଲଟେଜ୍ |
Hard limit voltage,ଷ୍ଟାଣ୍ଡିଂ ସୀମା ଭୋଲଟେଜ୍ |
Hard-decision decoding,ସ୍ଥାୟୀ ଡିକୋଡିଂ |
Hardware,ଯନ୍ତ୍ରପାତି ସାମଗ୍ରୀ / ହାର୍ଡୱେର୍ |
Hardware algorithm,ହାର୍ଡୱେର୍ ଆଲଗୋରିଦମ |
Hardware algorithm,ହାର୍ଡୱେର୍ ଆଲଗୋରିଦମ |
Hardware description language (HDL),ହାର୍ଡୱେର ବର୍ଣ୍ଣନା ଭାଷା |
Hardware description language,ହାର୍ଡୱେର ବର୍ଣ୍ଣନା ଭାଷା |
Hard-wiring,ସ୍ଥାୟୀ ସଂଯୋଗ |
Hard-wiring,ସ୍ଥାୟୀ ସଂଯୋଗ |
Harmming code,ହାମିଂ କୋଡ୍ |
Harmonic,ହାରମୋନିକ୍ |
Harmonic cancellation,ହରମୋନିକ୍ ପ୍ରତ୍ୟାହାର |
Harmonic distortion,ହାରମୋନିକ୍ ବିକୃତି |
Harmonic distortion,ହାରମୋନିକ୍ ବିକୃତି |
Harmonic mixing,ହାରମୋନିକ୍ ମିଶ୍ରଣ |
Harmonic restraint,ସହାନୁଭୂତି
Hartley law,ହାର୍ଟଲି ନିୟମ |
Hartley-Shanon law,ହାର୍ଟଲି ଶାନନ୍ ନିୟମ |
Hand generator,ହାତ ଜେନେରେଟର
Hays transmission bridge,ହେସ୍ ଟ୍ରାନ୍ସମିସନ୍ ବ୍ରିଜ୍ |
HDVT,ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ଭୋଲଟେଜ୍ ଟ୍ରାନ୍ସଫର୍ମର |
Head,ଶୀର୍ଷ
Head end cable,ହେଡ୍ ଏଣ୍ଡ୍ କେବୁଲ୍ |
Hearing response,ଶ୍ରବଣ ପ୍ରତିକ୍ରିୟା |
Heat coil,ଉତ୍ତାପ ରାଶି
Heat sink,ଉତ୍ତାପ ପ୍ରବେଶ
Helical antenna,କୁଣ୍ଡାଲିନି ଆଣ୍ଟେନା |
Helical recording,କୁଣ୍ଡାଲିନି ରେକର୍ଡିଂ |
Hertz,hertz
Heterodyne receiver,ଫ୍ରିକ୍ୱେନ୍ସି ମିକ୍ସର୍ ରିସିଭର୍ |
Heteroepitaxy,heteroepitaxy
Hexadecimal coding,ଷୋଡେସିମାଲ୍ କୋଡିଂ |
Hexadecimal coding,ଷୋଡେସିମାଲ୍ କୋଡିଂ |
Hexadecimal numbers,ଷୋଡଶମିକ ସଂଖ୍ୟା |
High approximation,ଉଚ୍ଚ Q ଆନୁମାନିକତା |
High circuit,ହାଇ ସର୍କିଟ |
High current transducer,ଉଚ୍ଚ କରେଣ୍ଟ ଟ୍ରାନ୍ସଡୁସର |
High cutoff frequency,ହାଇ ଏଣ୍ଡ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
High definition television (HDTV),ହାଇ କ୍ଲିରିଟି ଟେଲିଭିଜନ (HD TV)
High frequency amplification,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ବୃଦ୍ଧି
High frequency compensation,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ବୃଦ୍ଧି
High frequency radio system,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ରେଡିଓ ସିଷ୍ଟମ୍ |
High frequency radio system,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ରେଡିଓ ସିଷ୍ଟମ୍ |
High frequency transformer,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସଫର୍ମର |
High gain wave,ଉଚ୍ଚ ଲାଭ ତରଙ୍ଗ |
High memory,ଉଚ୍ଚ ସ୍ମୃତି
High pass circuit,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିସନ୍ ସର୍କିଟ୍ |
High pass filter,ଉଚ୍ଚ ପାସ୍ ଫିଲ୍ଟର୍ |
High pass filter,ଉଚ୍ଚ ପାସ୍ ଫିଲ୍ଟର୍ |
High performance (HMOS),ଉଚ୍ଚ କାର୍ଯ୍ୟଦକ୍ଷତା ମୋସ୍ (ଏଚ୍ ମୋସ୍)
High Q factor,ଉଚ୍ଚ Q ଗୁଣକ
High resistance voltmeter,ଉଚ୍ଚ ପ୍ରତିରୋଧ ଭୋଲ୍ଟମିଟର |
High resolution,ଉଚ୍ଚ ରେଜୋଲୁସନ
High speed comparator,ଦ୍ରୁତ ତୁଳନାକାରୀ
High tech,ଉଚ୍ଚ ବ tech ଷୟିକ ଜ୍ଞାନକ .ଶଳ |
High threshold logic (HTL),ଉଚ୍ଚ ସିଲ୍ ତର୍କ |
High voltage op-AMP,ହାଇ ଭୋଲଟେଜ୍ ଅପରେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Hog horn antenna,ହଗ୍ ଶୃଙ୍ଗ ଆଣ୍ଟେନା |
Holding current,ଧାରକ ଧାରା |
Hole,ଗର୍ତ୍ତ
Hologram,ହୋଲଗ୍ରାମ |
Holography,ହୋଲୋଗ୍ରାଫି |
Homing circuit,ଟାର୍ଗେଟ୍ ସର୍କିଟ୍ |
Horizontal automatic frequency control,ଭୂସମାନ୍ତର ସ୍ୱୟଂଚାଳିତ ଫ୍ରିକ୍ୱେନ୍ସି ନିୟନ୍ତ୍ରଣ |
Horizontal bar,ଭୂସମାନ୍ତର ଦଣ୍ଡିକା |
Horizontal blanking pulse,ଭୂସମାନ୍ତର ଡ୍ରପ୍ ନାଡ |
Horizontal deflection,ଭୂସମାନ୍ତର ବିଘ୍ନ
Horizontal frequency,ଭୂସମାନ୍ତର ଆବୃତ୍ତି
Horizontal hold,ଭୂସମାନ୍ତର ଧର
Horizontal output,ଭୂସମାନ୍ତର ଆଉଟପୁଟ୍
Horizontal resolution,ଭୂସମାନ୍ତର ରେଜୋଲୁସନ
Horizontal scanning,ଭୂସମାନ୍ତର ସ୍କାନିଂ |
Horizontal section,ଭୂସମାନ୍ତର ବିଭାଗ |
Horizontal synchronizing,ଭୂସମାନ୍ତର ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
Horn,ଶିଙ୍ଗ
Horn antenna,ଶୃଙ୍ଗ ଆଣ୍ଟେନା |
Hot carrier diode,ଶକ୍ତିଯୁକ୍ତ ଡାୟୋଡ୍ ଉପରେ |
Hot chassis,ଗରମ ଖାସ୍ |
Hot electrons,ଉଚ୍ଚ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ |
HT (high tension),ଉଚ୍ଚ ସମ୍ଭାବନା |
Huffman coding,ହୋଫମ୍ୟାନ୍ କୋଡିଂ |
Hum,ଗୁଞ୍ଜନ
Hum bar,ହମ୍ ବାର୍ |
Hunting circuit,ଓସିଲିଟିଙ୍ଗ୍ ସର୍କିଟ୍ |
Hybrid π equivalent,ହାଇବ୍ରିଡ୍ ପାଇ ସମାନ |
Hybrid π model,ହାଇବ୍ରିଡ୍ ପାଇ ମଡେଲ୍ |
Hybridequivalent circuit,ହାଇବ୍ରିଡ୍ ସମାନ ସର୍କିଟ୍ |
Hybrid parameter,ହାଇବ୍ରିଡ୍ ପାରାମିଟର |
Hysteresis,somnolence
Inverted aerial,ଓଲଟା ଆଣ୍ଟେନା |
Integrater and computer (ENIAC),ଇଣ୍ଟିଗ୍ରେଟର ଏବଂ ରଚନା (ଅନିଆକ୍)
I signal,I- ସୂଚକ |
I signal,ମୁଁ ସାଇନ୍ କରେ |
I/O bus,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ଟ୍ୟାକ୍ସ |
I/O channel,ଇନପୁଟ୍-ଆଉଟପୁଟ୍ ଚ୍ୟାନେଲ୍ |
I/o device,ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ଉପକରଣ
I/o mapped,ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ମ୍ୟାପ୍ ହୋଇଛି |
I/o memory mapped,ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ମେମୋରୀ ମ୍ୟାପ୍ ହୋଇଛି |
I/o protocol,ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ପ୍ରୋଟୋକଲ୍ |
I2L circuit,I2L ସର୍କିଟ |
Instruction set,ନିର୍ଦ୍ଦେଶ ସେଟ୍ |
IC socket,"ଆଇସି କଟର୍, ଆଇସି ସକେଟ୍, ଆଇସି ସକେଟ୍ |"
Ideal channel capacity,ଆଦର୍ଶ ଚ୍ୟାନେଲ କ୍ଷମତା |
Ideal current source,ଆଦର୍ଶ ସାମ୍ପ୍ରତିକ ଉତ୍ପତ୍ତି |
Ideal diode,ଆଦର୍ଶ ଡାୟୋଡ୍ |
Ideal op-map,ଆଦର୍ଶ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |
Ideal sampling,ଆଦର୍ଶ ନମୁନା
Ideal voltage source,ଆଦର୍ଶ ଭୋଲଟେଜ୍ ଉତ୍ସ |
Ideal noise,କମ୍ ଶବ୍ଦ
Identification code,ପରିଚୟ କୋଡ୍
Identity element,ଅନୁରୂପ ଉପାଦାନ |
Idle mode,ନିଷ୍କ୍ରିୟ ଅବସ୍ଥା |
IEC power connector,IEC ଶକ୍ତି ସଂଯୋଜକ |
IEEE number format,"IEEE ଇସ୍ୟୁ ଫର୍ମାଟ୍, ଫର୍ମାଟ୍ |"
IEEE standard,IEEE ମାନକ
IF amplifier,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
IFF (identification of friend and foe),ବନ୍ଧୁ ଏବଂ ଶତ୍ରୁର ପରିଚୟ (IFF)
Image,ପ୍ରତିଫଳନ
Image dissector,ଦର୍ପଣ ଭାଙ୍ଗିବା |
Image interference,ପ୍ରତିଫଳନ ବାଧା
Image orthicone tube,ରିଫ୍ଲେକ୍ସ ଆର୍ଟୋକାନ୍ କେନାଲ |
Image rejection,ପ୍ରତିଫଳନ ନିରପେକ୍ଷତା |
Image signal,ପ୍ରତିଫଳନ ସଙ୍କେତ
Immediate argument,ତତକ୍ଷଣାତ୍ କୋଣ |
Impact printer,ପ୍ରଭାବ ପ୍ରିଣ୍ଟର୍
Impedance,ପ୍ରତିବନ୍ଧକ
Impedance converter,ପ୍ରତିରୋଧକ ରୂପାନ୍ତରକାରୀ |
Impedance converter,ପ୍ରତିରୋଧକ ରୂପାନ୍ତରକାରୀ |
Impedance diagram,ପ୍ରତିରୋଧ ଚିତ୍ର |
Impedance transformer,ପ୍ରତିରୋଧ ଟ୍ରାନ୍ସଫର୍ମର |
Impedance triangle,ପ୍ରତିରୋଧ ତ୍ରିରଙ୍ଗା |
Implicit addressing,ଠିକ ଠିକଣା
Implied state,ଅନ୍ତର୍ନିହିତ ଅବସ୍ଥା |
Impulse noise,ପ୍ରେରଣାଦାୟକ ଶବ୍ଦ |
Impulse response,ପ୍ରେରଣାଦାୟକ ପ୍ରତିକ୍ରିୟା |
Impulse sampling,ପ୍ରେରଣା ନମୁନା |
Impulse wave form,ପ୍ରେରଣା ତରଙ୍ଗଫର୍ମ |
Impure semiconductor,ଖରାପ ସେମିକଣ୍ଡକ୍ଟର |
Impurity,ଅଶୁଦ୍ଧତା
Impurity atom,ଅକ୍ଷୟ ପରମାଣୁ |
IN buffer,ବୁଫର୍ ରେ |
In phase component,ଅବିଚ୍ଛେଦ୍ୟ ଉପାଦାନ |
Inactive state,ନିଷ୍କ୍ରିୟ ଅବସ୍ଥା |
Inclination,ଅଧର୍ମ
Inclusive OR,ଇଣ୍ଟରପୋଲଟେଡ୍ OR
Incomplete address decoding,ଅସମ୍ପୂର୍ଣ୍ଣ ଠିକଣା ଡିକୋଡିଂ |
