Tamil,Assamese
கோனியோமீட்டர்,goniometer
ஜி-ஆபரேஷன்,g-অপাৰেচন
தரம்,শ্ৰেণী
தொடர் குறியீட்டு ஃபைபர்,ছিৰিয়েল ইনডেক্স ফাইবাৰ
சாய்வு,এঢলীয়া
பூமியின் இரைச்சல் தீர்மானம்,পৃথিৱীৰ শব্দ ৰিজ&#39;লিউচন
துகள் சத்தம்,কণাযুক্ত শব্দ
சிறுமணி சத்தம்,গ্ৰেনুলাৰ শব্দ
துகள் சத்தம்,কণাযুক্ত শব্দ
கட்டுரை,অনুচ্ছেদ
வரைகலை காட்சி அலகு,গ্ৰাফিকেল প্ৰদৰ্শন একক
வரைகலை சமநிலைப்படுத்தி,গ্ৰাফিকেল ইকুৱেলাইজাৰ
வரைகலை பகுப்பாய்வு,চিত্ৰাঙ্কিত বিশ্লেষণ
நன்றி,গ্ৰেটিকুল
தட்டு பிரதிபலிப்பான்,গ্ৰেটিং ৰিফ্লেক্টৰ
மொத்த பிழை,মুঠ ভুল
புவிசார்ந்த முதலீடு,ভূ-উল্লেখযোগ্য বিনিয়োগ
"நிலம், நிலம்","ভূমি, ভূমি"
தரையில் பிரதிபலிப்பு,মাটিৰ প্ৰতিফলন
நிலம் திரும்ப,ভূমিৰ উভতি অহা
தரை அலை,মাটিৰ তৰংগ
தரை அலை,মাটিৰ তৰংগ
பேய் பரவுதல்,ভূতৰ সংক্ৰমণ
பூமி இணைப்பு,পৃথিৱীৰ সংযোগ
தரையிறக்கப்பட்ட சுமை (சுமை),মাটিত লগা বোজা (লোড)
தரை ஆண்டெனா,মাটিৰ এন্টেনা
நிலத்தடி உமிழ்ப்பான் பெருக்கி,গ্ৰাউণ্ড কৰা এমিটাৰ এম্প্লিফায়াৰ
அடிப்படை மூல பெருக்கி,গ্ৰাউণ্ড কৰা উৎস এম্প্লিফায়াৰ
தரை வளையம்,মাটিৰ লুপ
தரை மட்டம்,মাটিৰ স্তৰ
குழு குறியீடு,গ্ৰুপ ক&#39;ড
குழு தாமத காலம்,গোটৰ বিলম্বৰ সময়
குழு தேர்வாளர்,গোট নিৰ্বাচক
குழு வேகம்,গোটৰ বেগ
குரோவர் குண்டலன்,গ্ৰভাৰ কুণ্ডলান
பூஸ்ட் சந்தி டிரான்சிஸ்டர்,বুষ্ট জংচন ট্ৰেঞ্জিষ্টৰ
பாதுகாப்பு இசைக்குழு,ৰক্ষক বেণ্ড
பாதுகாப்பு சுற்று,সুৰক্ষা বৰ্তনী
பாதுகாப்பு வளையம்,গাৰ্ড ৰিং
கெஸ்ட் ஹோஸ்ட் எல்சிடி,অতিথি গৃহস্থ এল চি ডি
அறிவுறுத்தல் அலைநீளம்,নিৰ্দেশনা তৰংগদৈৰ্ঘ্য
துப்பாக்கி விளைவு,বন্দুকৰ প্ৰভাৱ
துப்பாக்கி ஆஸிலேட்டர்,বন্দুক দোলক
கைரேட்டர்,gyrator
"கைரோ அலைவரிசை, சுழற்சி அதிர்வெண்","gyro কম্পাঙ্ক, ঘূৰ্ণন কম্পাঙ্ক"
சுழற்சி காந்த அதிர்வு,ঘূৰ্ণনশীল চুম্বকীয় অনুনাদ
கிடைமட்ட பகுதி,অনুভূমিক অঞ্চল
ஹாஃப்மேன் குறியாக்கம்,hoffman এনকোডিং
ஹெகல்பெர்கர் குறியீடு,হেগেলবাৰ্গাৰ কোড
அரை இணைப்பான்,হাফ এডাৰ
அரைப்பிரிவு,অৰ্ধ-বিভাগীয়
அரைப்பிரிவு,অৰ্ধ-বিভাগীয়
அரை அலை இருமுனை,আধা তৰংগ ডাইপোল
அரை அலை திருத்தி,হাফ ৱেভ ৰেক্টিফায়াৰ
அரை பரிமாண இடைவெளி,আধা মাত্ৰাৰ স্পেন
ஹால் குணகம்,হল সহগ
ஹால் விளைவு,হল ইফেক্ট
ஹால் விளைவு ரிலே,হল ইফেক্ট ৰিলে
இடைநிறுத்தம் நிலை,বিৰতিৰ অৱস্থান
தடை குறியீடு,hamming ব্লক ক&#39;ড
தடை வரம்பு,হামিং সীমা
ஹாமிங் குறியீடு,হামিং কোড
ஹாமிங் குறியீடு,হামিং কোড
அடிக்கும் தூரம்,hamming দূৰত্ব
ஹாமிங் ஜன்னல்,হামিং উইণ্ড&#39;
hanning வரி வடிவம்,হেনিং ৰেখাৰ আকৃতি
தொங்கும் ஜன்னல்,hanning উইন্ডো
நெகிழ்வற்ற/வன் வட்டு,অনমনীয়/হাৰ্ড ডিষ্ক
நெகிழ்வின்மை தாள்/வன் வட்டு தாள்,অনমনীয়তা পত্ৰিকা/হাৰ্ড ডিষ্ক পত্ৰিকা
நிலையான வரம்பு மின்னழுத்தம்,ষ্টেণ্ডিং লিমিট ভোল্টেজ
நிலையான வரம்பு மின்னழுத்தம்,ষ্টেণ্ডিং লিমিট ভোল্টেজ
நிரந்தர டிகோடிங்,স্থায়ী ডিকোডিং
உபகரணப் பொருள்/வன்பொருள்,সঁজুলিৰ সামগ্ৰী/হাৰ্ডৱেৰ
வன்பொருள் அல்காரிதம்,হাৰ্ডৱেৰ এলগৰিদম
வன்பொருள் அல்காரிதம்,হাৰ্ডৱেৰ এলগৰিদম
வன்பொருள் விளக்க மொழி,হাৰ্ডৱেৰ বিৱৰণ ভাষা
வன்பொருள் விளக்க மொழி,হাৰ্ডৱেৰ বিৱৰণ ভাষা
நிரந்தர இணைப்பு,স্থায়ী সংযোগ
நிரந்தர இணைப்பு,স্থায়ী সংযোগ
ஹாமிங் குறியீடு,হামিং কোড
இசைவான,হাৰমনিক
ஹார்மோனிக் ரத்து,হাৰমনিক বাতিল
ஹார்மோனிக் சிதைவு,হাৰমনিক বিকৃতি
ஹார்மோனிக் சிதைவு,হাৰমনিক বিকৃতি
ஹார்மோனிக் கலவை,হাৰমনিক মিশ্ৰণ
அனுதாபக் கட்டுப்பாடு,সহানুভূতিশীল সংযম
ஹார்ட்லி ஆட்சி,হাৰ্টলিৰ নিয়ম
ஹார்ட்லி ஷானன் விதி,হাৰ্টলি শ্বেনন ৰুল
கை ஜெனரேட்டர்,হেণ্ড জেনেৰেটৰ
ஹெஸ் டிரான்ஸ்மிஷன் பாலம்,hess ট্ৰেন্সমিছন দলং
உயர் அடர்த்தி மின்னழுத்த மின்மாற்றி,হাই ডেনচিটি ভোল্টেজ ট্ৰেন্সফৰ্মাৰ
மேல்,শীৰ্ষ
தலை முனை கேபிள்,হেড এণ্ড কেবল
செவிவழி பதில்,শ্ৰৱণ সঁহাৰি
வெப்ப ஜாதகம்,তাপ ৰাশিফল
வெப்ப அணுகல்,তাপৰ প্ৰৱেশ
குண்டலினி ஆண்டெனா,কুণ্ডলিনি এন্টেনা
குண்டலினி பதிவு,কুণ্ডলিনি ৰেকৰ্ডিং
ஹெர்ட்ஸ்,হাৰ্টজ
அதிர்வெண் கலவை பெறுதல்,ফ্ৰিকুৱেন্সি মিক্সাৰ ৰিচিভাৰ
heteroepitaxy,হেটেৰ&#39;এপিটেক্সি
