English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
considerable importance,उल्लेखनीय महत्व,ઉલ્લેખનીય મહત્વ,उल्लेखनीय महत्व,ਉਲ੍ਲੇਖਨੀਯ ਮਹਤ੍ਵ,উল্লেখনীয মহত্ব,उल्लेखनीय महत्व,ಉಲ್ಲೇಖನೀಯ ಮಹತ್ವ,ഉല്ലേഖനീയ മഹത്വ,உல்லேகநீய மஹத்வ,ఉల్లేఖనీయ మహత్వ,الیکھنیہ مہتو,উল্লখনীয মহত্,ଉଲ୍ଲେଖନୀଯ ମହତ୍ବ,उल्लेखनीय महत्व
considerations of convenience,सुविधा का विचार,સુવિધા કા વિચાર,सुविधा का विचार,ਸੁਵਿਧਾ ਕਾ ਵਿਚਾਰ,সুবিধা কা বিচার,सुविधा का विचार,ಸುವಿಧಾ ಕಾ ವಿಚಾರ,സുവിധാ കാ വിചാര,ஸுவிதா கா விசார,సువిధా కా విచార,سودھا کا وچار,সুিধা কা িচার,ସୁବିଧା କା ବିଚାର,सुविधा का विचार
considerations of cost,लागत का विचार,લાગત કા વિચાર,लागत का विचार,ਲਾਗਤ ਕਾ ਵਿਚਾਰ,লাগত কা বিচার,लागत का विचार,ಲಾಗತ ಕಾ ವಿಚಾರ,ലാഗത കാ വിചാര,லாகத கா விசார,లాగత కా విచార,لاگت کا وچار,লাগত কা িচার,ଲାଗତ କା ବିଚାର,लागत का विचार
consignment,"परेषण, प्रेषित माल","મોકલેલો, રવાના કરેલો માલ","1. पाठवलेला माल, मालपाठवणी",ਸੁਪਰਦਗੀ,"চালান,প্রেষণ",प्रेषण,ರವಾನೆ ಸರಕು,"ചരക്കുക്കെട്ട്, പ്രേക്ഷണം","அனுப்புகைச் சரக்கு, ஒப்படைப் பொருள்","రవాణా సరుకు,సరుకు అప్పగింత",ترسیل، مرسلہ مال، بھیجا ہوا مال,"প্রেৰিত পণ্যদ্রব্য, চালানিমাল",ମାଲ ଚାଲାଣ,"खेप, चलानी"
consistency in maintaining level of quality,गुणता स्तर के अनुरक्षण में संगति,ગુણતા સ્તર કે અનુરક્ષણ મેં સંગતિ,गुणता स्तर के अनुरक्षण में संगति,ਗੁਣਤਾ ਸ੍ਤਰ ਕੇ ਅਨੁਰਕ੍਷ਣ ਮੇਂ ਸਂਗਤਿ,গুণতা স্তর কে অনুরক্ষণ মেং সংগতি,गुणता स्तर के अनुरक्षण में संगति,ಗುಣತಾ ಸ್ತರ ಕೇ ಅನುರಕ್ಷಣ ಮೇಂ ಸಂಗತಿ,ഗുണതാ സ്തര കേ അനുരക്ഷണ മേം സംഗതി,குணதா ஸ்தர கே அநுரக்ஷண மேங் ஸங்கதி,గుణతా స్తర కే అనురక్షణ మేం సంగతి,گنتا سطر کے انورکشن میں سنگتی,গুণতা স্তর ক অনুরক্ষণ মং সংগতি,ଗୁଣତା ସ୍ତର କେ ଅନୁରକ୍ଷଣ ମେଂ ସଂଗତି,गुणता स्तर के अनुरक्षण में संगति
consistent,संगत,"એકરૂપ, સ્થિર, અવિરોધી","1. सुसंगत 2. समसांद्र यथायोग्य, अविरुध्द","ਇਕ ਰੂਪ, ਸਥਿਰ","সামঞ্জস্যপূর্ণ,স্থির,ধারাবাহিক,সংগতিপূর্ণ",सातत्याचें,ಸುಸ್ಥಿರ,"സംഘതമായ, അവിരുദ്ധമായ","ஒத்த, முரணற்ற","అనుకూలమైన,అవిరుద్ధమైన",ثباتی,"1.ঘন, গাঢ় 2. অপৰিৱর্ত্তিত, অটল 3. সুসমঞ্জস, সঙ্গত, সঙ্গতিপূর্ণ 4. শান্তিপূর্ণ, সংঘর্ষহীন","ଏକ ରୂପ, ସଂଗତ",1. एकरूप 2. संगत 3. मिल्दो
consistent evidence,संगत प्रमाण,સંગત પ્રમાણ,संगत प्रमाण,ਸਂਗਤ ਪ੍ਰਮਾਣ,সংগত প্রমাণ,संगत प्रमाण,ಸಂಗತ ಪ್ರಮಾಣ,സംഗത പ്രമാണ,ஸங்கத ப்ரமாண,సంగత ప్రమాణ,سنگت پرمان,সংগত প্রমাণ,ସଂଗତ ପ୍ରମାଣ,संगत प्रमाण
constant,"स्थिर, अचर","સતત,નિરંતર","1. स्थिर 2. सतत, सारखा 3. नित्य","ਸਥਿਰ, ਨਿਰੰਟਰ",স্থির,"1. सतत,सेगीत 2. थीर,स्थिर",ಸ್ಥಿರಾಂಕ,"സ്ഥിരമായ, തുടര്‍ച്ചയായ","மாறாத, நிலையான","స్థిరమైన,మార్పు లేని,ఎడ తెగని",مستقل، دائمی، غیر مبدّل,"1.দৃঢ়, অবিচলিত 2. অনুগত 3. অবিৰত, নিয়মীয়া 4. অপৰিৱর্ত্তনীয়, নিয়ত","ସ୍ଥିର, ଅଟଳ, ଅବିରତ",1. निरन्तर 2. स्थिर
constant cause system,नियत कारण पद्धति,નિયત કારણ પદ્ધતિ,नियत कारण पद्धति,ਨਿਯਤ ਕਾਰਣ ਪਦ੍ਧਤਿ,নিযত কারণ পদ্ধতি,नियत कारण पद्धति,ನಿಯತ ಕಾರಣ ಪದ್ಧತಿ,നിയത കാരണ പദ്ധതി,நியத காரண பத்ததி,నియత కారణ పద్ధతి,نیت کارن پدھتی,নিযত কারণ পদ্ধতি,ନିଯତ କାରଣ ପଦ୍ଧତି,नियत कारण पद्धति
constant failure system,स्थिर विफलता पद्धति,સ્થિર વિફલતા પદ્ધતિ,स्थिर विफलता पद्धति,ਸ੍ਥਿਰ ਵਿਫਲਤਾ ਪਦ੍ਧਤਿ,স্থির বিফলতা পদ্ধতি,स्थिर विफलता पद्धति,ಸ್ಥಿರ ವಿಫಲತಾ ಪದ್ಧತಿ,സ്ഥിര വിഫലതാ പദ്ധതി,ஸ்திர விபலதா பத்ததி,స్థిర విఫలతా పద్ధతి,ستھر وپھلتا پدھتی,স্থির িফলতা পদ্ধতি,ସ୍ଥିର ବିଫଲତା ପଦ୍ଧତି,स्थिर विफलता पद्धति
constant overhead cost,अचर ऊपरी लागत,અચર ઊપરી લાગત,अचर ऊपरी लागत,ਅਚਰ ਊਪਰੀ ਲਾਗਤ,অচর ঊপরী লাগত,अचर ऊपरी लागत,ಅಚರ ಊಪರೀ ಲಾಗತ,അചര ഊപരീ ലാഗത,அசர ஊபரீ லாகத,అచర ఊపరీ లాగత,اچر اوپری لاگت,অচর ঊপরী লাগত,ଅଚର ଊପରୀ ଲାଗତ,अचर ऊपरी लागत
constant probability of occurrence for the defective items,सदोष मदों के घटित होने की अचर प्रायिकता,સદોષ મદોં કે ઘટિત હોને કી અચર પ્રાયિકતા,सदोष मदों के घटित होने की अचर प्रायिकता,ਸਦੋ਷ ਮਦੋਂ ਕੇ ਘਟਿਤ ਹੋਨੇ ਕੀ ਅਚਰ ਪ੍ਰਾਯਿਕਤਾ,সদোষ মদোং কে ঘটিত হোনে কী অচর প্রাযিকতা,सदोष मदों के घटित होने की अचर प्रायिकता,ಸದೋಷ ಮದೋಂ ಕೇ ಘಟಿತ ಹೋನೇ ಕೀ ಅಚರ ಪ್ರಾಯಿಕತಾ,സദോഷ മദോം കേ ഘടിത ഹോനേ കീ അചര പ്രായികതാ,ஸதோஷ மதோங் கே கடித ஹோநே கீ அசர ப்ராயிகதா,సదోష మదోం కే ఘటిత హోనే కీ అచర ప్రాయికతా,سدوش مدوں کے گھٹت ہونے کی اچر پرایکتا,সদষ মদং ক ঘটিত হন কী অচর প্রাযিকতা,ସଦୋଷ ମଦୋଂ କେ ଘଟିତ ହୋନେ କୀ ଅଚର ପ୍ରାଯିକତା,सदोष मदों के घटित होने की अचर प्रायिकता
constant quality protection,अचर गुणता रक्षण,અચર ગુણતા રક્ષણ,अचर गुणता रक्षण,ਅਚਰ ਗੁਣਤਾ ਰਕ੍਷ਣ,অচর গুণতা রক্ষণ,अचर गुणता रक्षण,ಅಚರ ಗುಣತಾ ರಕ್ಷಣ,അചര ഗുണതാ രക്ഷണ,அசர குணதா ரக்ஷண,అచర గుణతా రక్షణ,اچر گنتا رکشن,অচর গুণতা রক্ষণ,ଅଚର ଗୁଣତା ରକ୍ଷଣ,अचर गुणता रक्षण
consumer,उपभोक्ता,ઉપભોક્તા,उपभोक्ता,ਉਪਭੋਗ,উপভোক্তা,उपभोक्ता,ಗ್ರಾಹಕ,ഉപഭോക്താവ്,உபபோக்தா,ఉపభోక్తా,اپبھوکتا,উপভক্তা,ପରଭୋକ୍ତା ଜୀବ,उपभोक्ता
consumer interest,उपभोक्ता रुचि,ઉપભોક્તા રુચિ,उपभोक्ता रुचि,ਉਪਭੋਕ੍ਤਾ ਰੁਚਿ,উপভোক্তা রুচি,उपभोक्ता रुचि,ಉಪಭೋಕ್ತಾ ರುಚಿ,ഉപഭോക്താ രുചി,உபபோக்தா ருசி,ఉపభోక్తా రుచి,اپبھوکتا رچی,উপভক্তা রুচি,ଗ୍ରାହକ ହିତ/ସ୍ଵାର୍ଥ,उपभोक्ता रुचि
consumer preference,उपभोक्ता तरजीह,ઉપભોક્તા તરજીહ,उपभोक्ता तरजीह,ਉਪਭੋਕ੍ਤਾ ਤਰਜੀਹ,উপভোক্তা তরজীহ,उपभोक्ता तरजीह,ಉಪಭೋಕ್ತಾ ತರಜೀಹ,ഉപഭോക്താ തരജീഹ,உபபோக்தா தரஜீஹ,ఉపభోక్తా తరజీహ,اپبھوکتا ترجیح,উপভক্তা তরজীহ,ଉପଭୋକ୍ତା ତରଜୀହ,उपभोक्ता तरजीह
consumer risk,उपभोक्ता जोखिम,ઉપભોક્તા જોખિમ,उपभोक्ता जोखिम,ਉਪਭੋਕ੍ਤਾ ਜੋਖਿਮ,উপভোক্তা জোখিম,उपभोक्ता जोखिम,ಉಪಭೋಕ್ತಾ ಜೋಖಿಮ,ഉപഭോക്താ ജോഖിമ,உபபோக்தா ஜோகிம,ఉపభోక్తా జోఖిమ,اپبھوکتا جوکھم,উপভক্তা জখিম,ଉପଭୋକ୍ତା ଜୋଖିମ,उपभोक्ता जोखिम
containers,"आधान, पात्र","આધાન, પાત્ર","आधान, पात्र","ਆਧਾਨ, ਪਾਤ੍ਰ","আধান, পাত্র","आधान, पात्र","ಆಧಾನ, ಪಾತ್ರ","ആധാന, പാത്ര","ஆதாந, பாத்ர","ఆధాన, పాత్ర",آدھان، پاتر,"আধান, পাত্র","ଆଧାନ, ପାତ୍ର","आधान, पात्र"
contention,विवाद,"વિવાદ, દાવો","1.म्हणणे 2. विवाद 3. तंटा, प्रतिविरोध","ਵਿਵਾਦ, ਦਾਅਵਾ","বিবাদ,কলহ,তর্ক,যুক্তি",दावो,"ವಾದ, ವಿವಾದ","വിവാദം, തര്‍ക്കം","வாதம், எதிர்ப்பு","వివాదాంశం,పోటీవాదం,విశ్వాసం",تنازع، دعوی،حجت,"1.বিৰোধ, কন্দল 2. যুক্তি, দাবী","ବିବାଦ, ଯୁକ୍ତି","विवाद, कलह, दाबा"
contents of data,आँकड़ा अंतर्वस्तु,આઁકડ઼ા અંતર્વસ્તુ,आँकड़ा अंतर्वस्तु,ਆੰਕਡ਼ਾ ਅਂਤਰ੍ਵਸ੍ਤੁ,আঁকড়া অংতর্বস্তু,आँकड़ा अंतर्वस्तु,ಆಂಕಡ಼ಾ ಅಂತರ್ವಸ್ತು,ആംകഡാ അംതര്വസ്തു,ஆங்கடா அங்தர்வஸ்து,ఆంకడా అంతర్వస్తు,آنکڑا انتروستو,আঁকড়া অংতর্স্তু,ଆଁକଡ଼ା ଅଂତର୍ବସ୍ତୁ,आँकड़ा अंतर्वस्तु
