Punjabi,Assamese
ਇੱਥੋਂ ਤੱਕ ਕਿ ਅੰਸ਼ਿਕ ਅੰਸ਼,আনকি ভগ্নাংশ ভগ্নাংশও
ਸਮਾਨਤਾ ਰਾਜ,সাদৃশ্য অৱস্থা
isometric,সমৰূপতা
ਵੀ nuclides,আনকি নিউক্লাইডো
ਵੀ ਕਿਰਨ,আনকি বিকিৰণ কৰাও
"ਘਟਨਾ, ਕਿੱਸਾ","ইভেন্ট, এপিচ&#39;ড"
ਘਟਨਾ ਰਿਕਾਰਡਰ,ইভেন্ট ৰেকৰ্ডাৰ
"ਸਦੀਵੀ, ਸਦਾ ਲਈ ਸੁਰੱਖਿਅਤ","চিৰস্থায়ী, চিৰ নিৰাপদ"
exocentre,বহিঃকেন্দ্ৰ
"ਬਿਲਕੁਲ, ਬਿਲਕੁਲ, ਬਿਲਕੁਲ","হুবহু, হুবহু, হুবহু"
ਸਹੀ ਸਮੀਕਰਨ,সঠিক সমীকৰণ
ਸੱਚੀ ਗੂੰਜ,সঁচা অনুৰণন
ਸ਼ੁੱਧਤਾ ਵਿਗਿਆਨ,নিখুঁত বিজ্ঞান
ਸਹੀ ਟੈਸਟ,সঠিক পৰীক্ষা
ਤੱਥ,তথ্য
ਵਿਸਤ੍ਰਿਤ ਕੈਰੀਅਰ ਵੇਵ,এম্প্লিফাইড কেৰিয়াৰ ৱেভ
ਭੂਚਾਲ ਦਾ ਕੇਂਦਰ,উপকেন্দ্ৰ
centripetal,centripetal
ਸਨਕੀਤਾ,কেন্দ্ৰীয়তা
ਅਪਵਾਦ,ব্যতিক্ৰম
ਅਪਵਾਦ ਗੇਟ,ব্যতিক্ৰম গেট
ਅਪਵਾਦ ਨਿਯਮ ਵਿਧੀ,ব্যতিক্ৰম নিয়ম পদ্ধতি
ਵਾਧੂ ਇਲੈਕਟ੍ਰੋਨ,অতিৰিক্ত ইলেক্ট্ৰন
"ਗੁਣਕ ਗੁਣਕ, ਵਾਧੂ ਗੁਣਕ","বহুগুণক বহুগুণক, অতিৰিক্ত বহুগুণক"
ਓਵਰਫਲੋ ਵਾਲਵ,অভাৰফ্ল&#39; ভালভ
ਵਾਧੂ ਖਿੰਡੇ ਹੋਏ,অতিৰিক্ত বিক্ষিপ্ত
ਓਵਰ-ਫਾਲੋ,অভাৰ-ফ&#39;ল&#39; কৰক
ਐਕਸਚੇਂਜ,বিনিময়
ਵੌਰਟੇਕਸ ਗੁਣਾਂਕ,ঘূৰ্ণীবতাহৰ সহগ
ਵਟਾਂਦਰਾ ਜੋੜ,বিনিময় সংযোজন
ਵਟਾਂਦਰਾ ਭ੍ਰਿਸ਼ਟਾਚਾਰ,বিনিময় দুৰ্নীতি
ਐਕਸਚੇਂਜ ਊਰਜਾ,শক্তি বিনিময় কৰা
"ਐਕਸਚੇਂਜ ਜ਼ੋਨ, ਐਟਮੀ ਜ਼ੋਨ","বিনিময় মণ্ডল, পাৰমাণৱিক মণ্ডল"
ਐਕਸਚੇਂਜ ਫੋਰਸ,বিনিময় শক্তি
ਪਰਿਵਰਤਨਯੋਗ ਪਰਸਪਰ ਪ੍ਰਭਾਵ,বিনিময়যোগ্য পাৰস্পৰিক ক্ৰিয়া
ਐਕਸਚੇਂਜ ਲਾਈਨ,বিনিময় লাইন
ਵਟਾਂਦਰਾ ਕੁਦਰਤ,বিনিময় প্ৰকৃতি
ਵਟਾਂਦਰਾ ਜੋੜ,বিনিময় সংযোজন
ਐਕਸਚੇਂਜਰ,এক্সচেঞ্জাৰ
ਐਕਸਚੇਂਜ ਦਰ,বিনিময় হাৰ
ਵਟਾਂਦਰਾ ਪ੍ਰਤੀਕਰਮ,বিনিময় বিক্ৰিয়া
ਪਰਿਵਰਤਨਯੋਗ ਸਕੈਟਰਿੰਗ,বিনিময়যোগ্য বিকিৰণ
ਪਰਿਵਰਤਨਯੋਗ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,বিনিময়যোগ্য বৈশিষ্ট্য
ਐਕਸਚੇਂਜ ਜਾਇਦਾਦ,বিনিময় সম্পত্তি
ਐਕਸਚੇਂਜ ਪੋਸਟ,বিনিময় পোষ্ট
"ਉਤੇਜਨਾ, ਉਤੇਜਨਾ","উত্তেজনা, উত্তেজনা"
ਉਤੇਜਨਾ ਬੈਂਡ,উত্তেজনা বেণ্ড
ਉਤੇਜਨਾ ਕਰਵ,উত্তেজনা বক্ৰ
ਉਤੇਜਨਾ ਊਰਜਾ,উত্তেজনা শক্তি
ਉਤੇਜਨਾ ਦੀ ਬਾਰੰਬਾਰਤਾ,উত্তেজনাৰ কম্পাঙ্ক
ਉਤੇਜਨਾ ਫੰਕਸ਼ਨ,উত্তেজনা কাৰ্য্য
ਉਤੇਜਨਾ ਫੰਕਸ਼ਨ ਵਕਰ,উত্তেজনা ফলন বক্ৰ
ਉਤੇਜਕ ਸੰਖਿਆ,উদ্দীপক সংখ্যা
ਉਤੇਜਨਾ ਦੀ ਸੰਭਾਵਨਾ,উত্তেজনা সম্ভাৱনা
ਉਤੇਜਨਾ ਦੀ ਸੰਭਾਵਨਾ,উদ্দীপক সম্ভাৱনা
ਉਤੇਜਨਾ ਸ਼ੁੱਧਤਾ ਗੁਣਾਂਕ,উদ্দীপনা সঠিকতা সহগ
ਉਤਸ਼ਾਹ ਰਾਜ,উত্তেজনা অৱস্থা
ਉਤੇਜਨਾ ਦੀ ਗਰਮੀ,উত্তেজনা তাপ
ਉਤੇਜਨਾ ਦਾ ਤਬਾਦਲਾ,উদ্দীপক স্থানান্তৰ
ਉਤੇਜਨਾ ਵੈਕਟਰ,উত্তেজনা ভেক্টৰ
ਉਤੇਜਨਾ ਦੀ ਲਹਿਰ,উত্তেজনা তৰংগ
ਉਤੇਜਕ ਵਿਧੀ,উদ্দীপক ব্যৱস্থা
"ਉਤੇਜਿਤ ਕਰਨ ਲਈ, ਊਰਜਾਵਾਨ ਕਰਨ ਲਈ","উদ্দীপিত কৰা, শক্তিশালী কৰা"
ਉਤਸ਼ਾਹਿਤ ਪਰਮਾਣੂ,উত্তেজিত পৰমাণু
ਉਤਸ਼ਾਹਿਤ ਪਰਮਾਣੂ ਘਣਤਾ,উত্তেজিত পাৰমাণৱিক ঘনত্ব
ਉਤਸ਼ਾਹਿਤ ਇਲੈਕਟ੍ਰੋਨ,উত্তেজিত ইলেক্ট্ৰন
ਉਤਸ਼ਾਹਿਤ ਖੇਤਰ ਲਾਊਡਸਪੀਕਰ,উত্তেজিত ক্ষেত্ৰৰ লাউডস্পীকাৰ
ਉਤੇਜਿਤ ਆਇਨ,উত্তেজিত আয়ন
ਉਤੇਜਿਤ ਅਣੂ,উত্তেজিত অণু
ਭਾਵਨਾਤਮਕ ਸਥਿਤੀ,আৱেগিক অৱস্থা
ਉਤੇਜਿਤ ਵਾਈਬ੍ਰੇਸ਼ਨਲ ਅਵਸਥਾ,উত্তেজিত কম্পন অৱস্থা
ਉਤੇਜਕ ਵਿਧੀ,উদ্দীপক ব্যৱস্থা
"ਧੁਨੀ ਨਿਰਮਾਤਾ, ਧੁਨੀ ਸਰੋਤ","শব্দ প্ৰযোজক, শব্দৰ উৎস"
ਉਤੇਜਕ ਪ੍ਰਭਾਵ,উদ্দীপক প্ৰভাৱ
ਦਿਲਚਸਪ ਵਰਤਮਾਨ,উত্তেজনাপূৰ্ণ কাৰেণ্ট
exciton,উত্তেজক
exciton ਬੈਂਡ,exciton বেণ্ড
excitron,এক্সাইট্ৰন
ਬੇਦਖਲੀ ਨਿਯਮ,বৰ্জনৰ নিয়ম
ਖਾਸ,নিৰ্দিষ্ট
ਸਿੰਗਲ ਸਰਕਟ,একক বৰ্তনী
ਚੱਲਣ ਦਾ ਸਮਾਂ,নিষ্পাদন সময়
ਕੰਟਰੋਲਰ ਰੁਟੀਨ,নিয়ন্ত্ৰক ৰুটিন
ਆਪਰੇਟਿੰਗ ਸਿਸਟਮ,অপাৰেটিং চিষ্টেম
ਨਿਕਾਸ ਵਾਲਵ,এক্সজেষ্ট ভালভ
ਐਗਜ਼ਾਸਟ ਪੱਖਾ,এক্সজেষ্ট ফেন
"ਵੈਕਿਊਮ ਪੰਪ, ਜੁਲਾਬ ਪੰਪ","ভেকুৱাম পাম্প, ৰেচক পাম্প"
"ਜੁਲਾਬ ਪੜਾਅ, ਕੈਥਾਰਸਿਸ ਸਟ੍ਰੋਕ, ਸਾਹ ਛੱਡਣ ਦਾ ਪੜਾਅ","ৰেচক পৰ্যায়, কেথাৰ্চিছ ষ্ট্ৰোক, উশাহ লোৱাৰ পৰ্যায়"
ਜੁਲਾਬ ਟਿਊਬ,ৰেচক নলী
ਕੈਥਾਰਸਿਸ ਦੀ ਗਤੀ,catharsis বেগ
"ਨਿਕਾਸੀ, ਕੈਥਾਰਸਿਸ, ਬਾਹਰ ਕੱਢਣਾ, ਖਾਤਮਾ","খালী কৰা, কেথাৰ্চিছ, এক্সট্ৰুচন, এলিমিনেচন"
ਮੁੱਦੇ,সমস্যা
ਆਉਟਪੁੱਟ ਕੋਣ,আউটপুট এংগেল
ਆਉਟਪੁੱਟ ਆਊਟਲੈੱਟ,আউটপুট আউটলেট
"ਆਉਟਪੁੱਟ ਚੈਨਲ ਸਪਿਨ, ਆਉਟਪੁੱਟ ਚੈਨਲ ਸਪਿਨ","আউটপুট চেনেল স্পিন, আউটপুট চেনেল স্পিন"
ਆਉਟਪੁੱਟ ਆਊਟਲੈੱਟ,আউটপুট আউটলেট
"ਐਗਜ਼ਿਟ ਪੁਆਇੰਟ, ਐਗਜ਼ਿਟ ਪੁਆਇੰਟ","প্ৰস্থান বিন্দু, প্ৰস্থান বিন্দু"
ਆਉਟਪੁੱਟ ਵਿੰਡੋ,আউটপুট উইণ্ড&#39;
ਊਰਜਾ ਕੁਸ਼ਲ ਪ੍ਰਕਿਰਿਆ,শক্তি দক্ষ প্ৰক্ৰিয়া
ਬਾਹਰੀ ਖੇਤਰ,বহিঃমণ্ডল
"exothermic, ਗਰਮੀ ਉਤੇਜਕ","বহিঃতাপীয়, তাপ উত্তেজক"
exothermic ਪ੍ਰਕਿਰਿਆ,বহিঃতাপীয় প্ৰক্ৰিয়া
exothermic ਪ੍ਰਤੀਕਰਮ,বহিঃতাপীয় বিক্ৰিয়া
ਅਸਾਧਾਰਨ ਬਾਲਣ,অস্বাভাৱিক ইন্ধন
ਫੈਲਾਣਾ,বিয়পি পৰা
ਪ੍ਰਸਾਰਣ,সম্প্ৰচাৰ
ਰਿੰਗ ਫਾਰਮ ਸੈਂਟਰ ਡਿਸਪਲੇ,ৰিং ফৰ্ম চেণ্টাৰ প্ৰদৰ্শন
ਵਿਸਤ੍ਰਿਤ ਉਲਟ,বৰ্ধিত কনট্ৰাষ্ট
ਪ੍ਰਸਾਰਿਤ ਫਿਲਮ,প্ৰচাৰিত ছবি
ਚੁੰਬਕੀ ਖੇਤਰ ਫੈਲਾਉਣਾ,চুম্বকীয় ক্ষেত্ৰ বিস্তাৰ কৰা
"ਵੱਡਦਰਸ਼ੀ ਹਦਾਇਤਾਂ, ਵੱਡਦਰਸ਼ੀ ਟਰੇਸ","বৃদ্ধি কৰা নিৰ্দেশনা, বৃদ্ধি কৰা ট্ৰেচ"
ਵਿਸਤ੍ਰਿਤ ਵਿਸਤਾਰ,সম্প্ৰসাৰিত সম্প্ৰসাৰণ
"ਵੱਡਦਰਸ਼ੀ ਟਰੇਸ, ਵੱਡਦਰਸ਼ੀ ਮਾਡਲ","বৃদ্ধি কৰা ট্ৰেচ, বৃদ্ধি কৰা মডেল"
ਪ੍ਰਸਾਰਕ,সম্প্ৰচাৰক
ਚੁੰਬਕੀ ਖੇਤਰ ਫੈਲਾਉਣਾ,চুম্বকীয় ক্ষেত্ৰ বিস্তাৰ কৰা
ਐਕਸਟੈਂਸਰ,এক্সটেনছৰ
ਵਿਸਥਾਰ,বিস্তাৰ
"ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ","spread, বিয়পি পৰা"
"ਐਕਸਟੈਂਸ਼ਨ ਸੈੱਲ, ਐਕਸਟੈਂਸ਼ਨ ਰੂਮ","এক্সটেনচন চেল, এক্সটেনচন ৰুম"
ਪ੍ਰਸਾਰ ਕੁੰਡਲੀ,প্ৰসাৰ কুণ্ডলী
ਪ੍ਰਸਾਰ ਪੱਖਾ,প্ৰসাৰণ ফেন
ਫੈਲਾਅ ਅਨੁਪਾਤ,প্ৰসাৰণ অনুপাত
ਫੈਲਾਅ ਸਟਰੋਕ,প্ৰসাৰণ ষ্ট্ৰোক
ਪਰਿਵਰਤਨ ਟਰਬਾਈਨ,ভেৰিয়েচন টাৰ্বাইন
ਫੈਲਾਅ ਵਾਲਵ,প্ৰসাৰণ ভালভ
ਪ੍ਰਸਾਰ ਲਹਿਰ,প্ৰসাৰণ তৰংগ
ਵਿਭਿੰਨਤਾ ਦਾ ਵਹਾਅ,ভেৰিয়েন্সৰ প্ৰবাহ
ਵਿਸਤਾਰਯੋਗਤਾ,সম্প্ৰসাৰণযোগ্যতা
ਊਰਜਾ ਉਤਸ਼ਾਹੀ,শক্তি অনুৰাগী
ਪ੍ਰਯੋਗ,পৰীক্ষণ
"ਪ੍ਰਯੋਗਾਤਮਕ, ਪ੍ਰਯੋਗਾਤਮਕ","পৰীক্ষামূলক, পৰীক্ষামূলক"
ਪ੍ਰਯੋਗਾਤਮਕ ਆਧਾਰ,পৰীক্ষামূলক ভিত্তিত
"ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ, ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ","পৰীক্ষামূলক ভুল, পৰীক্ষামূলক ভুল"
ਪ੍ਰਯੋਗਾਤਮਕ ਹਵਾਬਾਜ਼ੀ,পৰীক্ষামূলক বিমান পৰিবহণ
ਵਰਤਣ ਲਈ ਗਰੁੱਪ,ব্যৱহাৰৰ বাবে গোট
ਪ੍ਰਯੋਗਾਤਮਕ ਮੱਧ ਅੰਤਰਾਲ,পৰীক্ষামূলক গড় ব্যৱধান
ਪ੍ਰਯੋਗਾਤਮਕ ਅਨੁਕੂਲਨ,পৰীক্ষামূলক অনুকূলন
ਪ੍ਰਯੋਗਾਤਮਕ ਭੌਤਿਕ ਵਿਗਿਆਨ,পৰীক্ষামূলক পদাৰ্থ বিজ্ঞান
ਪ੍ਰਯੋਗਾਤਮਕ ਸਬੂਤ,পৰীক্ষামূলক প্ৰমাণ
ਪ੍ਰਯੋਗਾਤਮਕ ਰਿਐਕਟਰ,পৰীক্ষামূলক ৰিয়েক্টৰ
ਪ੍ਰਯੋਗਾਤਮਕ ਵਿਗਿਆਨ,পৰীক্ষামূলক বিজ্ঞান
ਪ੍ਰਯੋਗਾਤਮਕ ਸਥਿਤੀ,পৰীক্ষামূলক অৱস্থা
ਪ੍ਰਯੋਗਾਤਮਕ ਮੁੱਲ,পৰীক্ষামূলক মূল্য
ਲਾਭਦਾਇਕ,উপযোগী
"ਪ੍ਰਯੋਗਾਤਮਕ ਕੰਮ, ਪ੍ਰਯੋਗ","পৰীক্ষামূলক কাম, পৰীক্ষা"
ਉਪਭੋਗਤਾ,ব্যৱহাৰকাৰী
ਪੂਰਕ,পৰিপূৰক
ਸਾਫ਼ eigen ਫੰਕਸ਼ਨ,ক্লিয়াৰ eigen ফাংচন
ਸਪੱਸ਼ਟ ਸਮੀਕਰਨ,স্পষ্ট সমীকৰণ
ਸਪੱਸ਼ਟ ਤੌਰ &#39;ਤੇ,স্পষ্টভাৱে
ਸਾਫ ਫੰਕਸ਼ਨ,ক্লিয়াৰ ফাংচন
ਸਾਫ ਮਾਡਲ,স্পষ্ট আৰ্হি
ਪ੍ਰਮਾਣੂ ਵਿਸਫੋਟ,বিস্ফোৰণ হোৱা পাৰমাণৱিক
"ਖੋਜ ਕੁੰਡਲੀ, ਖੋਜੀ ਕੁੰਡਲੀ","সন্ধান কুণ্ডলী, তদন্তকাৰী কুণ্ডলী"
ਪੜਤਾਲ ਇਲੈਕਟ੍ਰੋਡ,প্ৰ&#39;ব ইলেক্ট্ৰ&#39;ড
"ਧਮਾਕਾ, ਧਮਾਕਾ","বিস্ফোৰণ, বিস্ফোৰণ"
ਵਿਸਫੋਟ ਸਪੈਕਟ੍ਰਮ,বিস্ফোৰণ বৰ্ণালী
ਧਮਾਕਾ ਧਮਾਕਾ,বিস্ফোৰণ বিস্ফোৰণ
ਵਿਸਫੋਟ ਬੰਬ,বিস্ফোৰিত বোমা
ਵਿਸਫੋਟਕ ਮਿਸ਼ਰਣ,বিস্ফোৰক যৌগ
ਵਿਸਫੋਟਕ decompression,বিস্ফোৰক ডিকম্প্ৰেছন
ਵਿਸਫੋਟਕ ਵਿਘਨ,বিস্ফোৰক বিভাজন
ਘਾਤਕ,ঘাতক
"ਘਾਤਕ, ਘਾਤਕ","ঘাতীয়, ঘাতীয়"
ਘਾਤਕ ਸਮਾਈ,ঘাতীয় শোষণ
ਘਾਤਕ ਐਂਪਲੀਫਾਇਰ,ঘাতীয় পৰিবৰ্ধক
ਘਾਤਕ ਅਨੁਮਾਨ,ঘাতীয় আনুমানিককৰণ
ਘਾਤਕ ਮਾਹੌਲ,ঘাতীয় বায়ুমণ্ডল
ਘਾਤਕ ਸਿਸਟਮ,ঘাতীয় ব্যৱস্থা
ਘਾਤਕ ਵਕਰ,ঘাতীয় বক্ৰ
ਘਾਤਕ ਸੜਨ,ঘাতীয় ক্ষয়
ਘਾਤਕ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,ঘাতীয় সম্ভাৱনা ফলন
ਘਾਤਕ ਵੰਡ,ঘাতীয় বিতৰণ
ਘਾਤਕ ਸਮੀਕਰਨ,ঘাতীয় সমীকৰণ
ਵਿਆਖਿਆ ਪ੍ਰਯੋਗ,সূচক পৰীক্ষা
ਘਾਤਕ ਫੰਕਸ਼ਨ,ঘাতীয় ফলন
"ਘਾਤਕ ਵਾਧਾ, ਘਾਤਕ ਵਾਧਾ","ঘাতীয় বৃদ্ধি, ঘাতীয় বৃদ্ধি"
ਘਾਤਕ ਸਿੰਗ,ঘাতীয় শিং
ਘਾਤਕ ਸੂਚਕ,ঘাতীয়তা সূচক
ਘਾਤਕ ਨਿਯਮ,ঘাতীয় নিয়ম
ਘਾਤਕ ਸੀਮਾ,ঘাতীয় সীমা
ਘਾਤਕ ਆਪਰੇਟਰ,ঘাতীয় অপাৰেটৰ
ਘਾਤਕ ਸਬੰਧ,ঘাতীয় সম্পৰ্ক
ਘਾਤਕ ਥਿਊਰਮ,ঘাতীয় উপপাদ্য
ਘਾਤਕ ਪ੍ਰਸਾਰਣ ਲਾਈਨ,ঘাতীয় সংবহন লাইন
ਐਕਸਪੋਨੈਂਟੀ ਸੰਭਾਵੀ ਖੂਹ,এক্সপোনেন্টি পটেনচিয়েল ৱেল
ਰਿਲੀਜ਼ ਨਾ ਹੋਈ ਫਿਲਮ,মুক্তি নোপোৱা ছবি
ਓਪਨ ਬਾਰ,মুকলি বাৰ
ਖੁੱਲਾ ਟੀਚਾ,মুক্ত লক্ষ্য
"ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ","সংস্পৰ্শ, সংস্পৰ্শ, সংস্পৰ্শ, সংস্পৰ্শ"
ਐਕਸਪੋਜਰ ਕੰਟਰੋਲ ਸਿਸਟਮ,এক্সপোজাৰ নিয়ন্ত্ৰণ ব্যৱস্থা
ਐਕਸਪੋਜਰ ਕੈਲਕੁਲੇਟਰ,এক্সপোজাৰ কেলকুলেটৰ
"exudation ਖੁਰਾਕ, occlusion ਖੁਰਾਕ","এক্সুডেচন ড’জ, অক্লুচন ড’জ"
"ਇੰਜੈਕਸ਼ਨ ਡੋਜ਼ ਰੇਟ, ਇੰਜੈਕਸ਼ਨ ਡੋਜ਼ ਰੇਟ","ইজেকচন ড’জৰ হাৰ, ইজেকচন ড’জৰ হাৰ"
ਕੈਲੋਰੀਮੀਟਰ,কেলৰিমিটাৰ
ਕਵਰ ਸਕੇਲ,কভাৰ স্কেল
ਸੰਪਰਕ ਦਾ ਸਮਾਂ,এক্সপোজাৰ সময়
"ਸਮੀਕਰਨ, ਸਮੀਕਰਨ, ਚਿਹਰੇ ਦੇ ਹਾਵ-ਭਾਵ, ਪ੍ਰਗਟਾਵੇ","অভিব্যক্তি, অভিব্যক্তি, মুখৰ ভাব, অভিব্যক্তি"
"ਵਿਆਪਕ anion, ਵਿਆਪਕ anion","বহল এনিয়ন, বহল এনিয়ন"
ਵਿਸਤ੍ਰਿਤ ਚੱਕਰ,বৰ্ধিত বৃত্ত
ਵਿਆਪਕ ਨੁਕਸ,বহল দোষ
ਵਿਸਤ੍ਰਿਤ ਸੂਬਾ,সম্প্ৰসাৰিত প্ৰদেশ
ਚੌੜਾ bizepalin antenna,বহল বাইজেপালিন এন্টেনা
ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ,বৰ্ধিত ব্যৱধান
ਵਿਸਤ੍ਰਿਤ ਪੜਾਅ ਨਿਯਮ,বৰ্ধিত পৰ্যায়ৰ নিয়ম
ਵਿਸਤ੍ਰਿਤ ਪੁਆਇੰਟ ਪਰਿਵਰਤਨ,বৰ্ধিত পইণ্ট ৰূপান্তৰ
ਵਿਆਪਕ ਸੀਮਾ ਸੰਚਾਰ,বহল পৰিসৰৰ সংবহন
ਵਧੀ ਹੋਈ ਅਸਲ ਲਾਈਨ,বৰ্ধিত বাস্তৱ ৰেখা
ਵਿਸਤ੍ਰਿਤ ਸਪੈਕਟ੍ਰਮ,বৰ্ধিত বৰ্ণালী
ਵਿਆਪਕ ਤਾਰਾ ਸਿਸਟਮ,বহল তৰা ব্যৱস্থা
ਵਿਸਤਾਰ,এক্সপাণ্ডাৰ
"ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ","সম্প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, বিস্তাৰ"
"ਐਕਸਟੈਂਸ਼ਨ ਕੋਰਡ, ਐਕਸਟੈਂਸ਼ਨ ਕੋਰਡ","এক্সটেনচন কৰ্ড, এক্সটেনচন কৰ্ড"
ਐਕਸਟੈਂਸ਼ਨ ਪ੍ਰਭਾਵ,সম্প্ৰসাৰণ প্ৰভাৱ
ਦਾਇਰੇ,পৰিসৰ
ਕਲਾ ਦਾ ਵੇਰਵਾ,শিল্পৰ বিৱৰণ
ਐਕਸਟੈਂਸ਼ਨ ਲਾਈਨ,সম্প্ৰসাৰণ লাইন
ਦੂਰ ਸ਼੍ਰਵੀ ਲਾਊਡਸਪੀਕਰ,দূৰ শ্ৰৱী লাউডস্পীকাৰ
ਐਕਸਟੈਂਸ਼ਨ ਮਾਸਟ,এক্সটেনচন মাষ্ট
ਐਕਸਟੈਂਸ਼ਨ ਵੇਵ,সম্প্ৰসাৰণ তৰংগ
ਵਿਆਪਕ ਵਾਯੂਮੰਡਲ ਵਰਖਾ,ব্যাপক বায়ুমণ্ডলীয় বৰষুণ
ਵਿਆਪਕ ਬੈਂਡ ਸਿਸਟਮ,ৱাইড বেণ্ড ব্যৱস্থা
"ਵਿਸਤਾਰ ਵਿਸ਼ੇਸ਼ਤਾ, ਮਾਤਰਾਤਮਕ ਵਿਸ਼ੇਸ਼ਤਾ, ਮਾਤਰਾਤਮਕ ਵਿਸ਼ੇਸ਼ਤਾ","সম্প্ৰসাৰণমূলক ধৰ্ম, পৰিমাণগত ধৰ্ম, পৰিমাণগত ধৰ্ম"
"ਚੌੜਾ ਸ਼ਾਵਰ, ਓਜ ਸ਼ਾਵਰ","বহল শ্বাৱাৰ, oj শ্বাৱাৰ"
"ਲੰਬਾਈ, ਵੱਡਦਰਸ਼ੀ, ਐਕਸਟੈਨਸੋਮੀਟਰ","দৈৰ্ঘ্য, মেগনিফায়াৰ, এক্সটেনচ’মিটাৰ"
ਪ੍ਰਸਾਰਕ,সম্প্ৰচাৰক
"ਸੀਮਾ, ਸੀਮਾ","extent, পৰিসৰ"
ਬਾਹਰੀ ਗ੍ਰਹਿ,বাহ্যিক গ্ৰহ
ਬਾਹਰੀ ਕੋਨ ਅਪਵਰਤਨ,বাহ্যিক শঙ্কু বিবৰ্তন
ਬਾਹਰੀ ਪਰਿਵਰਤਨ,বাহ্যিক ৰূপান্তৰ
ਬਾਹਰੀ ਬਲ ਜੋੜਾ,বাহ্যিক বলৰ যোৰ
ਬਾਹਰੀ ਦੂਰੀ,বাহ্যিক দূৰত্ব
ਬਾਹਰੀ ਜ਼ੋਨ,বাহিৰৰ অঞ্চল
ਬਾਹਰੀ ਬਲ ਜੋੜਾ,বাহ্যিক বলৰ যোৰ
