Tamil,English
ஒத்த சொற்கள்,Data word
"டேட்டா ஆட்டோமேஷன், டேட்டாமேஷன்",Datamation
டேட்டாஃபோன்,Dataphone
திட்டமிடல்,Dating
"தத், ஆதார்",Datum
அடிப்படை அடிவானம்,Datum horizon
அடிப்படை தளம்,Datum level
தீவிர அளவீடு தலதார்,Datum of sounding
அடிப்படை அறை,Datum orbit
அடிப்படை தளம்,Datum plane
அடிப்படை புள்ளி,Datum point
"சிதைவு உற்பத்தியாளர், பால் தயாரிப்பு, பெற்றோர், சந்ததி",Daughter
சிதையும் அணு,Daughter atom
பால் உறுப்பு,Daughter element
பால் ஐசோடோப்பு,Daughter isotope
காசநோய்,Daughter product (=decay product)
டாஃபின் சட்டம்,Dauphine lane
டேவிஸ் திருத்தம்,Davis correction
டேவிஸ்-கிப்சன் எழுத்து வடிப்பான்,Davis-Gibson colour filter
டேவிசன் ஒருங்கிணைப்பு,Davission coordinates
டேவிசன் சூடான பரிசோதனை,Davission Germer experiment
டேவிசன்-கால்பிக் ஃபார்முலா,Davisson-calbick formula
டீவி கொள்கை,Davy's theory
ஏமாற்று வரம்பு,Dawes llimit
சந்தியா ராக்கெட்,Dawn and dusk rocket
"கோரஸ், உஷாகன்",Dawn chorus (=chorus)
doton படம்,Dawton film
நாள்,Day
திவால்,Daylight
"திவலோக், ஓக் பிரகாஷ்",Daylight (=flood light)
திவால் குணகம்,Daylight factor
நாள் பார்வை,Daylight scene
divalok வாய்,Daylilght opening
டெசிபல் மீட்டர்,Db meter
சரிசெய்யப்பட்ட டெசிபல்,DBa
டெசிபல் ஃபெம்டோவாட்,DBf
டெசிபல் கிலோவாட்,DBk
டெசிபல் மில்லிவாட்,DBm
டெசிபல் பிகோவாட்,DBp
டெசிபல் அறிவுறுத்தல் சத்தம்,DBrn
டெசிபல் வோல்ட்,DBv
டெசிபல் வாட்,DBw
டெசிபல் அறிவுறுத்தல் இணைப்பு,DBx
நேரடி மின்னோட்டம் (மாற்றி),Dc to dc (converter)
துண்டிப்பு சுற்று,Ddecoupling circuit
டி ப்ரோக்லி சமன்பாடு,De Broglie equation
டி பிராக்லி அலை,De Broglie wave
டி பிராக்லி அலைநீளம்,De Broglie wave length
டி பிராக்லி கொள்கை,De Broglies' theory
டி ப்ரோக்லி உறவு,De Brogllie relation
டி ஹாஸ் வான் ஆல்ஃபென் விளைவு,De Haas-Van Alphen effect
டெலா ரூ மற்றும் மில்லர் விதிகள்,De la Rue and Millers law
வழித்தோன்றல்,De-excitation
உட்காரும் சமூகம்,De-Sitter space
ஒளிவிலகல் கற்றை,Deacausite
தடையற்ற,Deaccentuation
நடுநிலைப்படுத்தி,Deaccentuator
செயலற்ற தாக்கம்,Deactivating collision
"செயலிழக்கச் செய்தல், செயலிழக்கச் செய்தல்",Deactivation
செயலற்ற வளாகம்,Dead band
ஊனமுற்ற டோல்,Dead beat
அலைவு பதிலை நிறுத்து,Dead beat rupose
உயிரற்ற சுற்று,Dead circuit
"ஒலி பின்னடைவு முடிவு, முடிவு முடிவு, குருட்டு முடிவு",Dead end
செயலற்ற உட்பிரிவு விளைவு,Dead end effect
செயலற்ற பிரிவு குறுகிய சுற்று சுவிட்ச்,Dead end switch
திடீர் இடைவேளை,Dead halt
உணர்ச்சியற்ற சுமை,Dead loading
எதிரொலி இல்லாத அறை,Dead room
முழு குறுகிய பாதை,Dead short
செயலற்ற பகுதி,Dead space
அமைதியான இடம்,Dead spot
எதிரொலி அல்லாத ஸ்டுடியோ,Dead studio
ஓய்வு நேரம்,Dead time
ஓய்வு நேர திருத்தம்,Dead time correction
கணித ஓய்வு நேரம்,Dead time of a counter
நிலையான சுமை பயனுள்ளதாக இருக்கும்,Dead weight gauge
மொத்த டன்னேஜ்,Dead weight tonnage
பூட்டிய ஊசல்,Dead-beat pendulum
"கார்ப்பரேட் பொசிஷனிங், அக்ரோனிம் பொசிஷனிங்",Dead-reckoning
மயக்க விளைவு,Deadening effect
காது கேளாமை,Deafness
டீன் எண்,Dean number
டெத்னியம் மையம்,Deathnium centre
பலவீனமான சக்தி,Debilitated force
டெபோரா எண்,Deborah number
தவறு மாதிரி,Debugged model
விடுதலை,Debugging
சரிசெய்தல் உதவி வழக்கம்,Debugging aid routine
செட்-ஆஃப் செருகல்,Debugging insert
சுத்தம் செய்வதற்கான நீண்ட செயல்முறை,Debugging macro operation
விலகல்,Debunching
Debye பண்பு வெப்பநிலை,Debye characteristic temperature
