Hindi,Odiya
अपसारी प्रणाल,ବିବିଧ ସିଷ୍ଟମ୍ |
अपसारी अभिसारी तुंड,ବିବିଧ କନଭର୍ଜିଂ ମାସ |
अपसारी प्रवाह,ବିବିଧ ପ୍ରବାହ |
अपसारी लेन्स,ଡାଇଭର୍ସିଂ ଲେନ୍ସ |
अपसारी प्रकाश,ଆଲୋକ ଆଲୋକ
अपसारी गति,ବିବିଧ ଗତି |
अपसारी किरणें,କିରଣ
अपसारी लेन्स,ଡାଇଭର୍ସିଂ ଲେନ୍ସ |
डाइवर्स द्रव,ବିବିଧ ତରଳ |
दिक्परिवर्तन,ଡାଇଭର୍ସନ
विभिन्नता ऐन्टेना,ଭେରିଏସନ ଆଣ୍ଟେନା |
विभिन्नता रेडार,ପରିବର୍ତ୍ତନ ରାଡାର |
विभिन्नता अभिग्राही,ଭେରିଏସନ ରିସିଭର୍
विभिन्नता तंत्र,ପରିବର୍ତ୍ତନ ପ୍ରଣାଳୀ
"विभाजक (सं.), विभाजित करना, भाग देना, बाँटना (क्रि.)","ବିଭାଜନକାରୀ (n।), ବିଭାଜନ କରିବା, ବିଭାଜନ କରିବା, ବିଭାଜନ କରିବା (ver।)"
"विभाजित, विभक्त","ବିଭାଜିତ, ବିଭାଜିତ |"
विभक्त परिपथ,ବିଭାଜନ ସର୍କିଟ |
विभक्त स्पर्श,ବିଭାଜନ ସ୍ପର୍ଶ |
विभक्त स्पर्श विधि,ବିଭାଜନ ସ୍ପର୍ଶ ପଦ୍ଧତି |
"विभाजनी, डिवाइडर्स","ବିଭାଜନକାରୀ, ବିଭାଜନକାରୀ |"
"संक्रमण जाल, विभाजक जाल","ସଂକ୍ରମଣ ଜାଲ, ବିଚ୍ଛିନ୍ନକାରୀ ଜାଲ |"
"निमज्जन-घंटा, निमज्जन पात्र","ବୁଡ ପକାଇବା-ଘଣ୍ଟି, ବୁଡ଼ ପକାଇବା ପାତ୍ର |"
"भाग, प्रभाग, विभाजन","ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |"
विभाजन रव,ବିଭାଜିତ ଶବ୍ଦ |
मापनी-विभाजन,ମାପ ବିଭାଜନ |
दूरीमापक उपकरण,ଦୂରତା ମାପ ଉପକରଣ |
वृत्त चलचित्र,ଡକ୍ୟୁମେଣ୍ଟାରୀ
"यंत्र-कक्ष, यंत्रघर",ମେସିନ୍ ରୁମ୍ |
दूरी घटाना,ଦୂରତା ହ୍ରାସ କରନ୍ତୁ |
दूरी बढ़ाना,ଦୂରତା ବୃଦ୍ଧି
"प्रक्षेत्र, डोमेन, प्रान्त, प्रदेश","ଡୋମେନ୍, ଡୋମେନ୍, ପ୍ରଦେଶ, ଅଞ୍ଚଳ |"
"डोमेन-सिद्धांत, प्रांत-सिद्धांत","ଡୋମେନ୍-ସିଦ୍ଧାନ୍ତ, ଡୋମେନ୍-ସିଦ୍ଧାନ୍ତ |"
"डोम, गुम्बद","ଗୋବର, ଗୋବର"
पंचम (संगीत),ପଞ୍ଚାମ (ସଂଗୀତ)
प्रभावशाली पद,ପ୍ରଭାବଶାଳୀ ପଦ |
प्रधान तरंग,ପ୍ରାଇମ ତରଙ୍ଗ |
प्रभावी तरंगदैर्घ्य,ପ୍ରଭାବଶାଳୀ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
दाता,ଦାତା
दाता स्तर,ଦାତା ସ୍ତର |
द्वार-मूठ संधारित्र,କବାଟ ହ୍ୟାଣ୍ଡଲ୍ କ୍ୟାପେସିଟର୍ |
मादित,ମାଡିଟ୍ |
मादित संधि,ମାଡିଟ୍ ଚୁକ୍ତି |
"मादन, अपमिश्रण","ବ୍ୟଭିଚାର, ବ୍ୟଭିଚାର"
मादन प्रतिकार,ମଦ୍ୟପାନର ପ୍ରତିଶୋଧ
डॉप्लर-पृथुलन,ଡୋପଲର୍ ବିଚ୍ଛିନ୍ନତା |
डॉप्लर-क्रोड,ଡୋପଲର୍ କୋର୍ |
डॉप्लर प्रभाव,ଡୋପଲର ପ୍ରଭାବ
डॉप्लर-फ़ीजो प्रभाव,ଡୋପଲର୍-ଫିଜୋ ପ୍ରଭାବ |
डॉप्लर रेडार,ଡୋପଲର ରାଡାର |
डॉप्लर विस्थापन,ଡୋପଲର୍ ବିସ୍ଥାପନ |
डॉप्लर स्पेक्ट्रम,ଡୋପ୍ଲର୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
डॉप्लर पद्धति,ଡୋପଲର୍ ପଦ୍ଧତି |
डॉप्लर पृथुता,ଡୋପଲର୍ ପ୍ରିଥୁଟା |
"डोरान, डॉप्लर परासन तंत्र","ଡୋରାନ୍, ଡୋପଲର ଓସ୍ମୋସିସ୍ |"
"मात्रा निर्धारण, मात्रा व्यवस्था","ପରିମାଣ, ପରିମାଣ"
"डोज़, मात्रा","ଡୋଜ, ପରିମାଣ"
मात्रा दर,ପରିମାଣ ହାର
मात्रा दर प्रभाव,ଭଲ୍ୟୁମ୍ ହାର ପ୍ରଭାବ
मात्रा दर-मापी,ପରିମାଣ ମାପ
मात्रा प्रभाव,ଭଲ୍ୟୁମ୍ ପ୍ରଭାବ
मात्रामापी,କ୍ୱାଣ୍ଟୋମିଟର |
मात्रामिति,ପରିମାଣିକ
"बिन्दु, बिन्दी","ବିନ୍ଦୁ, ବିନ୍ଦୁ"
"गर्र और गट, बिन्दु और रेखा","ଗର୍ଟ ଏବଂ ଗ୍ରୁପ୍, ଡଟ୍ ଏବଂ ରେଖା |"
बिन्दु चक्र,ପଏଣ୍ଟ ସର୍କଲ୍ |
बिन्दु जनित्र,ପଏଣ୍ଟ ଜେନେରେଟର
बिन्दु अन्तर्गरथन,ପଏଣ୍ଟ୍ ସିନେପ୍ସ୍ |
बिन्दुकित चित्राम,ବିନ୍ଦୁ ଚିତ୍ର
बिन्दु अनुक्रमी रंगीन दूरदर्शन,ଡଟ୍ କ୍ରମ ରଙ୍ଗ ଟେଲିଭିଜନ୍ |
बिन्दु अनुक्रमिक तंत्र,ପଏଣ୍ଟ୍ କ୍ରମିକ ସିଷ୍ଟମ୍ |
"बिन्दुकित, छिटकी","ବିନ୍ଦୁ, ଛିଞ୍ଚା ଯାଇଛି |"
बिन्दुकित वक्र,ବିନ୍ଦୁ ବକ୍ର
"द्वि, द्विगुण, युग्म, द्विक, उभय, द्विधा","ଡବଲ୍, ଡିପ୍ଲଏଡ୍, ଯୁଗଳ, ଦ୍ୱ ual ତ, ଅସ୍ପଷ୍ଟ, ଦ୍ୱିପାକ୍ଷିକ |"
द्विगुण स्वीकारी,ଦୁଇଥର ଗ୍ରହଣକାରୀ |
शिखर-शिखर आयाम,ଶିଖର-ଶିଖର ପରିମାଣ |
द्विक बैंड,ଡବଲ୍ ବ୍ୟାଣ୍ଡ |
द्विदंड,ଦୁଇଥର ଦଣ୍ଡ
द्विईधनी प्रणोदक,ଡବଲ୍ ପ୍ରୋପେଲାଣ୍ଟ |
द्विदंडी तुला,ଦ୍ୱିପାକ୍ଷିକ ସନ୍ତୁଳନ |
द्विकिरण कैथोड नलिका,ଡବଲ୍ ବିମ୍ କ୍ୟାଥୋଡ୍ ଟ୍ୟୁବ୍ |
द्वि-किरण दोलन लेखी,ଡବଲ୍ ବିମ୍ ଓସିଲେଟର |
द्वि-आबंध सृति,ଡବଲ୍ ବଣ୍ଡ ଗଠନ |
द्वि-आबंध,ଡବଲ୍ ବଣ୍ଡ୍ |
द्वि-सेतु,ଡବଲ୍ ବ୍ରିଜ୍
द्वि-बटन कार्बन माइक्रोफ़ोन,ଦ୍ୱି-ବଟନ୍ କାର୍ବନ ମାଇକ୍ରୋଫୋନ୍ |
द्विक्लैम्प,ଡବଲ୍ କ୍ଲାମ୍
द्विसंपात,ଦ୍ୱିପାକ୍ଷିକ |
उभयावतल लेन्स,ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |
"द्वि-संपर्क कुंजी, द्वि संपर्क कुंचिका","ଦୁଇ-ଯୋଗାଯୋଗ ଚାବି, ଦୁଇ-ଯୋଗାଯୋଗ ଚାବି |"
उभयोत्तल लेन्स,ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |
द्वि-व्यतिसर्पण,ଦୁଇଥର ହସ୍ତକ୍ଷେପ |
द्विशः अवकलन,ଡୁଆଲ୍ ଭିନ୍ନକ୍ଷମ |
द्वि-विसरित ट्रांजिस्टर,ଦ୍ୱି-ବିସ୍ତାର ଟ୍ରାନଜିଷ୍ଟର |
द्विडायोड ट्रायोड,bidiode triode
द्विडायोड चर म्यू पेन्टोड,ବିଡିଓଡ୍ ଭେରିଏବଲ୍ ମୁ ପେଣ୍ଟୋଡ୍ |
द्विचक्रिका इलैक्ट्रोड,ଡିପୋଲ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |
द्विइलेक्ट्रॉनी जंप,ବାଇଲେକ୍ଟ୍ରୋନିକ୍ ଜମ୍ପ |
द्विइलेक्ट्रॉनी उत्तेजन,ଡାଇଲେକ୍ଟ୍ରୋନିକ୍ ଉତ୍ତେଜନା |
"उभयमुख-प्रेक्षण, दोपास-प्रेक्षण",ଆମ୍ବିଡେକ୍ସଟ୍ରୋସ୍ ପର୍ଯ୍ୟବେକ୍ଷଣ |
द्वि-फ़ोकसन,ଦ୍ୱି-ଫୋକସ୍ |
द्वि-फ़ोकसी द्रव्यमान स्पेक्ट्रमलेखी,ବାଇଫୋକାଲ୍ ମାସ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫର୍ |
द्विबल,ଦୁଇଥର |
द्विप्रणोदन,ଦ୍ୱିପାକ୍ଷିକ
द्वि-हाइपेरानी खंड,ଦ୍ୱି-ହାଇପରାନି ଧାରା |
द्वि-प्रतिबिम्बी प्रिज़्म,ଦ୍ୱି-ପ୍ରତିଫଳିତ ପ୍ରିଜିମ୍ |
द्वितः आयनित,ଡବଲ୍ ଆୟନାଇଜଡ୍ |
द्वि आयनन,ଡବଲ୍ ଆୟନାଇଜେସନ୍ |
द्विस्तर,bi ସ୍ତର
"द्विलाइन, द्विक रेखा","ଡବଲ୍ ଲାଇନ୍, ଡବଲ୍ ଲାଇନ୍ |"
अतिस्थायित्व संख्या,ସ୍ଥିରତା ସଂଖ୍ୟା |
द्विनवचन्द्रक संशोधन,ଡବଲ୍ ମେନିସ୍କସ୍ ସଂଶୋଧନ |
द्विक दर्पण,ଡବଲ୍ ଦର୍ପଣ |
द्विगुण मॉडुलन,ଡିପୋଲ୍ ମଡ୍ୟୁଲେସନ୍ |
द्वि-अणु,ଡବଲ୍ ଅଣୁ
द्विक लोलक,ଡବଲ୍ ପେଣ୍ଡୁଲମ୍ |
द्विक बिन्दु,ଡବଲ୍ ପଏଣ୍ଟ |
द्विक ध्रुव,ଡବଲ୍ ପୋଲ
द्विध्रुवी द्विक्षेपी स्विच,ଦ୍ୱିପାକ୍ଷିକ ଡିପୋଲ୍ ସୁଇଚ୍ |
द्विक परिशुद्धता,ଦୁଇଥର ସଠିକତା |
द्विस्पंदन,ଦ୍ୱିପାକ୍ଷିକ
द्वि-चतुष्क,ଦ୍ୱି-ଚତୁର୍ଥାଂଶ |
द्वि-चतुष्क संक्रण,ଦ୍ୱିପାକ୍ଷିକ ସଂକ୍ରମଣ
द्विदरमापी,ବିନୋମିଟର |
द्विअपवर्तन,ଦୁଇଥର ପ୍ରତିଫଳନ |
द्वि-प्रकीर्णन,ଦୁଇଥର ବିଛାଇବା |
द्विक श्रेणी,ଡବଲ୍ ସିରିଜ୍ |
द्विविस्थापन नियम,ଦୁଇଥର ବିସ୍ଥାପନ ନିୟମ |
द्विक चिह्न,ଡବଲ୍ ସଙ୍କେତ
"द्वि-साइरन, डबल सिरन","ଡବଲ୍ ସାଇରନ୍, ଡବଲ୍ ସାଇରନ୍ |"
द्विक गोलीय लोलक,ଡବଲ୍ ଗୋଲାକାର ପେଣ୍ଡୁଲମ୍ |
द्विस्थानी समस्वरण,ଡବଲ୍ ଟ୍ୟୁନିଂ |
युग्म तारे,ଯୁଗଳ ତାରା |
द्वि-धारायी प्रवर्धक,ଡୁଆଲ୍-ଷ୍ଟ୍ରିମ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
द्विसुपरहेटेरोडाइन,disuperheterodyne
द्विपृष्ठीय ट्रांजिस्टर,ଦୁଇ-ପର୍ଯ୍ୟାୟ ଟ୍ରାନଜିଷ୍ଟର |
द्विस्पर्श,ଦୁଇଥର ସ୍ପର୍ଶ |
द्विस्पर्श विधि,ଡବଲ୍ ସ୍ପର୍ଶ ପଦ୍ଧତି |
द्विपथ,biway
द्विपथी टेप अभिलेखन,ଡବଲ୍ ଟେପ୍ ରେକର୍ଡିଂ |
द्वि-संचार प्रभाव,ଦ୍ୱି-ଯୋଗାଯୋଗ ପ୍ରଭାବ |
द्विट्रायोड,ditriode
द्विसमस्वरित प्रवर्धक,ଡୁଆଲ୍ ଟ୍ୟୁନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
द्विसमस्वरित परिपथ,ଡବଲ୍ ଟ୍ୟୁନ୍ ସର୍କିଟ୍ |
द्विक तरंग,ଡବଲ୍ ତରଙ୍ଗ |
द्विशः तोलन,ଦୁଇଥର ଓଜନ
द्वि-फ़ोकसी नलिका,ବାଇଫୋକାଲ୍ ଟ୍ୟୁବ୍ |
द्वि-गामा-दिष्टकारी परिपथ,ଦ୍ୱି-ଗାମା-ସଂଶୋଧନ ସର୍କିଟ |
द्विसंकलन जाइरो,ଡବଲ୍ ସଂକଳନ ଜିରୋ |
द्विरेखीय स्पेक्ट्रमी युग्मतारा,ବିଲିନାର୍ ସ୍ପେକ୍ଟ୍ରାଲ୍ ଯୋଡି ତାରକା |
द्वि-दिष्टकारी परिपथ,ଦ୍ୱି-ଦିଗ ନିର୍ଦ୍ଦେଶକ ସର୍କିଟ |
द्वि-अपवर्ती,ଦ୍ୱିଗୁଣ
द्विस्लाइड सूक्ष्ममापी,ବିସ୍ଲାଇଡ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |
द्विक,ଦୁଇଥର |
अवर्णक लेन्स-युग्म,ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ ଯୋଡି |
द्विक ऐन्टेना,ଡୁଆଲ୍ ଆଣ୍ଟେନା |
द्विक कूट,ଡବଲ୍ କୋଡ୍ |
द्विक नियम,ଦୁଇଥର ନିୟମ |
द्विक लेन्स,ଡୁଆଲ୍ ଲେନ୍ସ |
द्विक स्तर,ଦୁଇ ସ୍ତର
द्विक बंधता,ଡବଲ୍ ବଣ୍ଡ୍ |
द्विक विधि,ଦ୍ୱ ual ତ ପଦ୍ଧତି |
द्विक अंतराल,ଦୁଇଥର ବ୍ୟବଧାନ
द्विक विपाटन,ଦୁଇଥର ବିଭାଜନ |
द्विरंगी,ଦୁଇ ରଙ୍ଗ
"द्विभवन, द्विस्तरण",ଡିଚୋଟୋମି
द्वितः आवेशित कण,ଦ୍ୱିଗୁଣିତ ଚାର୍ଜ କଣିକା |
द्विधा अपभ्रष्ट,ଭ୍ରଷ୍ଟାଚାର
"युग्म बन्धित, युग्म बद्ध","ଯୋଡି ବନ୍ଧା, ଯୋଡି ବନ୍ଧା |"
द्वि-आवर्ती,ଦୁଇଥର ପୁନରାବୃତ୍ତି |
