Assamese,English
গাউছিয়ান প্ৰক্ৰিয়া,Gaussian process
গাউছিয়ান পালছ,Gaussian pulse
গাউছিয়ান নিয়ম,Gauss's law
গিগা হাৰ্টজ,Gega Hertz
সাধাৰণ উদ্দেশ্যৰ প্ৰতিৰোধ ক্ষমতা,General purpose resister
সৃষ্টি কৰা শব্দ,Generated noise
জেনেৰেটৰ,Generator
"পিতৃ-মাতৃ, সাধাৰণ",Generic
জ্যামিতিক গড়,Geometric mean
জ্যামিতিক ৰশ্মি অনুৰেশ,Geometric ray tracing
ভূ-স্থিৰ কক্ষ,Geostationary orbit
gerber foment,Gerber format
জাৰ্মেনিয়াম,Germanium
জাৰ্মেনিয়াম ডাইঅ&#39;ড,Germanium diode
getran চিকিৎসা,Gettering treatment
গেইজাৰ কেলকুলেটৰ,Ggiger counter
ছ্যুডো মেমৰি ৰিফ্লেক্স,Ghost memory images
গিবছ পৰিঘটনা,Gibbs phenomenon
গিগা,Giga
gimmick,Gimmick
গ্লেয়াৰ ফিল্টাৰ,Glare filter
গ্লাছ কেপাচিটৰ,Glass capacitor
গ্লিচ,Glitch
পৃথিৱীৰ অৱস্থান উপগ্ৰহ,Global positioning satellite
পোহৰৰ বিসৰ্জন,Glow discharge
শ্বেল ক&#39;ড,Golay code
সোণৰ কোড,Gold code
goniometer,Goniometer
g-অপাৰেচন,G-parameters
শ্ৰেণী,Grade
ছিৰিয়েল ইনডেক্স ফাইবাৰ,Graded index fiber
এঢলীয়া,Gradient
পৃথিৱীৰ শব্দ ৰিজ&#39;লিউচন,Ground noise rejection
কণাযুক্ত শব্দ,Granular noise
গ্ৰেনুলাৰ শব্দ,Granular noise
কণাযুক্ত শব্দ,Granulation noise
অনুচ্ছেদ,Graph
গ্ৰাফিকেল প্ৰদৰ্শন একক,Graphic display unit
গ্ৰাফিকেল ইকুৱেলাইজাৰ,Graphic equalizer
চিত্ৰাঙ্কিত বিশ্লেষণ,Graphical analysis
গ্ৰেটিকুল,Graticule
গ্ৰেটিং ৰিফ্লেক্টৰ,Grating reflector
মুঠ ভুল,Gross error
ভূ-উল্লেখযোগ্য বিনিয়োগ,Ground-referenced input
"ভূমি, ভূমি",Ground
মাটিৰ প্ৰতিফলন,Ground reflection
ভূমিৰ উভতি অহা,Ground return
মাটিৰ তৰংগ,Ground wave
মাটিৰ তৰংগ,Ground wave
ভূতৰ সংক্ৰমণ,Ground wave propagation
পৃথিৱীৰ সংযোগ,Groundedinductor
মাটিত লগা বোজা (লোড),Grounded load
মাটিৰ এন্টেনা,Grounded vertical antenna
গ্ৰাউণ্ড কৰা এমিটাৰ এম্প্লিফায়াৰ,Grounded-emitter amplifier
গ্ৰাউণ্ড কৰা উৎস এম্প্লিফায়াৰ,Grounded-source amplifier
মাটিৰ লুপ,Ground-loop
মাটিৰ স্তৰ,Ground-plane
গ্ৰুপ ক&#39;ড,Group code
গোটৰ বিলম্বৰ সময়,Group delay time
গোট নিৰ্বাচক,Group selector
গোটৰ বেগ,Group velocity
গ্ৰভাৰ কুণ্ডলান,Grover winding
বুষ্ট জংচন ট্ৰেঞ্জিষ্টৰ,Grown-junction transistor
ৰক্ষক বেণ্ড,Guard band
সুৰক্ষা বৰ্তনী,Guard circuit
গাৰ্ড ৰিং,Guard ring
অতিথি গৃহস্থ এল চি ডি,Guest host LCD
নিৰ্দেশনা তৰংগদৈৰ্ঘ্য,Guide wavelength
বন্দুকৰ প্ৰভাৱ,Gunn effect
বন্দুক দোলক,Gunn oscillator
gyrator,Gyrator
"gyro কম্পাঙ্ক, ঘূৰ্ণন কম্পাঙ্ক",Gyro frequency
ঘূৰ্ণনশীল চুম্বকীয় অনুনাদ,Gyromagnetic resonance
অনুভূমিক অঞ্চল,H. field
hoffman এনকোডিং,Haffman encoding
হেগেলবাৰ্গাৰ কোড,Hagelbarger code
হাফ এডাৰ,Half adder
অৰ্ধ-বিভাগীয়,Half substractor
অৰ্ধ-বিভাগীয়,Half subtractor
আধা তৰংগ ডাইপোল,Half wave dipole
হাফ ৱেভ ৰেক্টিফায়াৰ,Half wave rectifier
আধা মাত্ৰাৰ স্পেন,Half-amplitude duration
হল সহগ,Hall co-efficient
হল ইফেক্ট,Hall effect
হল ইফেক্ট ৰিলে,Hall effect relay
বিৰতিৰ অৱস্থান,Hall state
hamming ব্লক ক&#39;ড,Hamming block code
হামিং সীমা,Hamming bound
হামিং কোড,Hamming code
হামিং কোড,Hamming code
hamming দূৰত্ব,Hamming distance
হামিং উইণ্ড&#39;,Hamming window
হেনিং ৰেখাৰ আকৃতি,Hanning line shapes
hanning উইন্ডো,Hanning window
অনমনীয়/হাৰ্ড ডিষ্ক,Hard disk
অনমনীয়তা পত্ৰিকা/হাৰ্ড ডিষ্ক পত্ৰিকা,Hard disk card
ষ্টেণ্ডিং লিমিট ভোল্টেজ,Hard limit voltage
ষ্টেণ্ডিং লিমিট ভোল্টেজ,Hard limit voltage
স্থায়ী ডিকোডিং,Hard-decision decoding
সঁজুলিৰ সামগ্ৰী/হাৰ্ডৱেৰ,Hardware
হাৰ্ডৱেৰ এলগৰিদম,Hardware algorithm
হাৰ্ডৱেৰ এলগৰিদম,Hardware algorithm
হাৰ্ডৱেৰ বিৱৰণ ভাষা,Hardware description language (HDL)
হাৰ্ডৱেৰ বিৱৰণ ভাষা,Hardware description language
স্থায়ী সংযোগ,Hard-wiring
স্থায়ী সংযোগ,Hard-wiring
হামিং কোড,Harmming code
হাৰমনিক,Harmonic
হাৰমনিক বাতিল,Harmonic cancellation
হাৰমনিক বিকৃতি,Harmonic distortion
হাৰমনিক বিকৃতি,Harmonic distortion
হাৰমনিক মিশ্ৰণ,Harmonic mixing
সহানুভূতিশীল সংযম,Harmonic restraint
হাৰ্টলিৰ নিয়ম,Hartley law
হাৰ্টলি শ্বেনন ৰুল,Hartley-Shanon law
হেণ্ড জেনেৰেটৰ,Hand generator
hess ট্ৰেন্সমিছন দলং,Hays transmission bridge
হাই ডেনচিটি ভোল্টেজ ট্ৰেন্সফৰ্মাৰ,HDVT
শীৰ্ষ,Head
হেড এণ্ড কেবল,Head end cable
শ্ৰৱণ সঁহাৰি,Hearing response
তাপ ৰাশিফল,Heat coil
তাপৰ প্ৰৱেশ,Heat sink
কুণ্ডলিনি এন্টেনা,Helical antenna
কুণ্ডলিনি ৰেকৰ্ডিং,Helical recording
হাৰ্টজ,Hertz
ফ্ৰিকুৱেন্সি মিক্সাৰ ৰিচিভাৰ,Heterodyne receiver
হেটেৰ&#39;এপিটেক্সি,Heteroepitaxy
হেক্সাডেচিমেল ক&#39;ডিং,Hexadecimal coding
হেক্সাডেচিমেল ক&#39;ডিং,Hexadecimal coding
ষড়দশমিক সংখ্যা,Hexadecimal numbers
উচ্চ Q আনুমানিক,High approximation
উচ্চ বৰ্তনী,High circuit
উচ্চ কাৰেণ্ট ট্ৰেন্সডুচাৰ,High current transducer
হাই এণ্ড ফ্ৰিকুৱেন্সি,High cutoff frequency
হাই ক্লেৰিটি টেলিভিছন (HD TV),High definition television (HDTV)
উচ্চ কম্পাঙ্ক পৰিবৰ্ধন,High frequency amplification
উচ্চ কম্পাঙ্ক পৰিবৰ্ধন,High frequency compensation
উচ্চ কম্পাঙ্ক ৰেডিঅ&#39; ব্যৱস্থা,High frequency radio system
উচ্চ কম্পাঙ্ক ৰেডিঅ&#39; ব্যৱস্থা,High frequency radio system
হাই ফ্ৰিকুৱেন্সি ট্ৰেন্সফৰ্মাৰ,High frequency transformer
উচ্চ লাভৰ তৰংগ,High gain wave
উচ্চ স্মৃতিশক্তি,High memory
উচ্চ কম্পাঙ্ক সংবহন বৰ্তনী,High pass circuit
হাই পাছ ফিল্টাৰ,High pass filter
হাই পাছ ফিল্টাৰ,High pass filter
উচ্চ কাৰ্য্যক্ষমতা শৈবাল (H Moss),High performance (HMOS)
উচ্চ Q বহুগুণক,High Q factor
উচ্চ ৰেজিষ্টেন্স ভল্টমিটাৰ,High resistance voltmeter
উচ্চ ৰিজ&#39;লিউচন,High resolution
দ্ৰুত তুলনাকাৰী,High speed comparator
হাই টেক,High tech
উচ্চ থ্ৰেছহোল্ড লজিক,High threshold logic (HTL)
হাই ভল্টেজ অপাৰেচনেল এম্প্লিফায়াৰ,High voltage op-AMP
হগ হৰ্ণ এন্টেনা,Hog horn antenna
ধাৰী দফা,Holding current
ফুটা,Hole
হ&#39;ল&#39;গ্ৰাম,Hologram
হোলোগ্ৰাফী,Holography
লক্ষ্য বৰ্তনী,Homing circuit
অনুভূমিক স্বয়ংক্ৰিয় কম্পাঙ্ক নিয়ন্ত্ৰণ,Horizontal automatic frequency control
অনুভূমিক বাৰ,Horizontal bar
অনুভূমিক ড্ৰপ পালছ,Horizontal blanking pulse
অনুভূমিক বিচ্যুতি,Horizontal deflection
অনুভূমিক কম্পাঙ্ক,Horizontal frequency
অনুভূমিক ধৰি ৰখা,Horizontal hold
অনুভূমিক আউটপুট,Horizontal output
অনুভূমিক ৰিজ&#39;লিউচন,Horizontal resolution
অনুভূমিক স্কেনিং,Horizontal scanning
অনুভূমিক অংশ,Horizontal section
অনুভূমিক সমন্বয়,Horizontal synchronizing
শিঙ,Horn
হৰ্ণ এন্টেনা,Horn antenna
অভাৰ এনাৰ্জাইজড ডাইঅ&#39;ড,Hot carrier diode
গৰম চেছিছ,Hot chassis
উচ্চ শক্তিৰ ইলেক্ট্ৰন,Hot electrons
উচ্চ সম্ভাৱনা,HT (high tension)
হফমেন ক&#39;ডিং,Huffman coding
গুঞ্জন,Hum
হুম বাৰ,Hum bar
দোলনীয় বৰ্তনী,Hunting circuit
হাইব্ৰিড পাই সমতুল্য,Hybrid π equivalent
হাইব্ৰিড পাই মডেল,Hybrid π model
হাইব্ৰিড সমতুল্য বৰ্তনী,Hybridequivalent circuit
হাইব্ৰিড প্ৰাচল,Hybrid parameter
নিদ্ৰাহীনতা,Hysteresis
ৰিভাৰ্ছ এন্টেনা,Inverted aerial
সংহতিকাৰী আৰু সুৰকাৰ (Aniac),Integrater and computer (ENIAC)
I-সূচক,I signal
আই-চহী,I signal
ইনপুট আউটপুট কৰ,I/O bus
ইনপুট-আউটপুট চেনেল,I/O channel
ইনপুট/আউটপুট ডিভাইচ,I/o device
ইনপুট/আউটপুট মেপ কৰা হৈছে,I/o mapped
ইনপুট/আউটপুট মেমৰি মেপ কৰা হৈছে,I/o memory mapped
ইনপুট/আউটপুট প্ৰটোকল,I/o protocol
I2L বৰ্তনী,I2L circuit
নিৰ্দেশনা ছেট,Instruction set
"আই চি কটাৰ, আই চি চকেট, আই চি চকেট",IC socket
আদৰ্শ চেনেল ক্ষমতা,Ideal channel capacity
আদৰ্শ বিদ্যুৎ প্ৰবাহৰ উৎপত্তি,Ideal current source
আদৰ্শ ডাইঅ&#39;ড,Ideal diode
আদৰ্শ কাৰ্য্যকৰী পৰিবৰ্ধক,Ideal op-map
আদৰ্শ নমুনা সংগ্ৰহ,Ideal sampling
আদৰ্শ ভল্টেজ উৎস,Ideal voltage source
কম শব্দ,Ideal noise
চিনাক্তকৰণ ক&#39;ড,Identification code
অনুৰূপ উপাদান,Identity element
অচল অৱস্থা,Idle mode
IEC শক্তি সংযোগকাৰী,IEC power connector
"IEEE ইছ্যু ফৰ্মেট, ফৰ্মেট",IEEE number format
IEEE প্ৰামাণিক,IEEE standard
মধ্যৱৰ্তী এম্প্লিফায়াৰ,IF amplifier
বন্ধু আৰু শত্ৰুৰ চিনাক্তকৰণ (IFF),IFF (identification of friend and foe)
প্ৰতিফলন,Image
মিৰ&#39;ৰ ব্ৰেকাৰ,Image dissector
প্ৰতিফলন হস্তক্ষেপ,Image interference
