Hindi,Bengali
अभिकलित्र प्रशासनिक अभिलेख,কম্পিউটার প্রশাসনিক রেকর্ড
अभिकलित्र सहाय अभिकल्पना,কম্পিউটার এর সাহায্যে নকশা
अभिकलित्र-सहाय इंजीनियरी,কম্পিউটার-সহায়ক ইঞ্জিনিয়ারিং
अभिकलित्र-सहाय निर्माण,কম্পিউটার এডেড ম্যানুফ্যাকচার
अभिकलित्र स्थापत्य कला,কম্পিউটার আর্কিটেকচার
अभिकलित्रीय अंकगणित,কম্পিউটার পাটিগণিত
अभिकलित्र कला,কম্পিউটার আর্ট
अभिकलित्र सहायित शिक्षा,কম্পিউটার সহায়তা শিক্ষা
अभिकलित्र सहायित अनुदेश,কম্পিউটার সহায়তা নির্দেশ
अभिकलित्र सहायित अधिगम,কম্পিউটার সহায়তা শেখা
अभिकलित्र सहायित प्रबंध,কম্পিউটার সহায়তা ব্যবস্থাপনা
अभिकलित्र सहायित शिक्षण,কম্পিউটার সহায়তা শিক্ষণ
अभिकलित्र आधारित स्वचालन,কম্পিউটার ভিত্তিক অটোমেশন
अभइकलित्र आधारित शिक्षा,কম্পিউটার ভিত্তিক শিক্ষা
अभिकलित्र आधारित अधिगम,কম্পিউটার ভিত্তিক শেখা
अभिकलित्र ब्यूरो,কম্পিউটার ব্যুরো
अभिकलित्र परिपथिकी,কম্পিউটার সার্কিটরি
अभिकलित्र कूट,কম্পিউটার কোড
अभिकलित्र संचार,কম্পিউটার যোগাযোগ
अभिकलित्र मूलक सम्मेलन,কম্পিউটার কনফারেন্সিং
अभिकलित्र विन्यास,কম্পিউটার কনফিগারেশন
अभिकलित्र कन्सोल,কম্পিউটার কনসোল
अभिकलित्र नियंत्रण,কম্পিউটার নিয়ন্ত্রণ
अभिकलित्रीय अपराध,কম্পিউটার অপরাধ
"अभिकलित्रीय गूढ़लेखन, अभिकलित्रीय गूढ़लेखिकी",কম্পিউটার ক্রিপ্টোগ্রাফি
अभिकलित्र आश्रित भाषा,কম্পিউটার-নির্ভর ভাষা
अभिकलित्र प्रांत,কম্পিউটার ডোমেন
अभिकलित्र द्विसंकेतक,কম্পিউটার দ্বৈত
अभिकलित्र समीकरण,কম্পিউটার সমীকরণ
अभिकलित्र विशेषज्ञ,কম্পিউটার বিশেষজ্ঞ
