Assamese,Kannada
ফাইল স্থানান্তৰ,ಫೈಲ್ ವರ್ಗಾವಣೆ
নথিপত্ৰ স্থানান্তৰ প্ৰটোকল (FTP),ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP)
ফিল্টাৰ,ಫಿಲ್ಟರ್
চূড়ান্ত অৱস্থা,ಅಂತಿಮ ಸ್ಥಿತಿ
সন্ধান কৰা,ಕಂಡುಹಿಡಿಯಿರಿ
সসীম অৱস্থাৰ যন্ত্ৰ,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
জুইৰ দেৱাল,ಬೆಂಕಿ ಗೋಡೆ
ফাৰ্মৱেৰ,ಫರ್ಮ್ವೇರ್
প্ৰথমে আহক প্ৰথমে পৰিবেশন কৰক,ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ
প্ৰথম প্ৰজন্মৰ কম্পিউটাৰ,ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
প্ৰথম ইন প্ৰথম আউট (FIFO),ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO)
প্ৰথম ক্ৰমৰ যুক্তি,ಮೊದಲ ಆದೇಶದ ತರ್ಕ
প্ৰথম ক্ৰমৰ তত্ত্ব,ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ
স্থিৰ বিভাজন,ಸ್ಥಿರ ವಿಭಾಗ
পতাকা,ಧ್ವಜ
নমনীয় ডিষ্ক,ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್
ফ্লপি ডিস্ক,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
ফ্লপি ডিষ্ক ড্ৰাইভ (Fdd),ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ)
ফ্ল&#39; চাৰ্ট,ಹರಿವಿನ ಚಾರ್ಟ್
নিয়ন্ত্ৰণৰ প্ৰবাহ,ನಿಯಂತ್ರಣದ ಹರಿವು
ফ্লাছ,ಫ್ಲಶ್
ফোল্ডাৰ,ಫೋಲ್ಡರ್
ফন্ট,ಫಾಂಟ್
ফন্ট পৰিয়াল,ಫಾಂಟ್ ಕುಟುಂಬ
বিদেশী চাবি,ವಿದೇಶಿ ಕೀ
প্ৰপত্ৰ,ರೂಪ
আনুষ্ঠানিক ভাষা,ಔಪಚಾರಿಕ ಭಾಷೆ
আনুষ্ঠানিক ব্যৱস্থা,ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ
ফৰ্মেট,ಸ್ವರೂಪ
ফৰ্মেটিং,ಫಾರ್ಮ್ಯಾಟಿಂಗ್
fortran,ಫೋರ್ಟ್ರಾನ್
fortra প্ৰগ্ৰেমিং,ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ফৰৱাৰ্ড স্লেছ,ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್
চতুৰ্থ প্ৰজন্মৰ কম্পিউটাৰ,ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
খণ্ড,ತುಣುಕು
ফ্ৰেম,ಚೌಕಟ್ಟು
মুক্ত নেট,ಉಚಿತ ನಿವ್ವಳ
মুক্ত চফ্টৱেৰ ভেটি,ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ
বিনামূলীয়া সংৰক্ষণ,ಉಚಿತ ಸಂಗ್ರಹಣೆ
ফ্ৰীৱেৰ,ಫ್ರೀವೇರ್
আগশাৰীৰ,ಮುಂಭಾಗದ ತುದಿ
ফ্ৰন্ট পেনেল,ಮುಂಭಾಗದ ಫಲಕ
অনুষ্ঠান,ಕಾರ್ಯ
ফাংচন কি&#39;,ಕಾರ್ಯ ಕೀ
ফাংচন ৰেফাৰেন্স,ಕಾರ್ಯ ಉಲ್ಲೇಖ
কাৰ্য্যকৰী নিৰ্ভৰশীলতা,ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ
কাৰ্য্যকৰী পৰীক্ষণ,ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ
অস্পষ্ট যুক্তি,ಅಸ್ಪಷ್ಟ ತರ್ಕ
অস্পষ্ট ছেট,ಅಸ್ಪಷ್ಟ ಸೆಟ್
লাভ কৰা,ಲಾಭ
খেলা গছ,ಆಟದ ಮರ
ফাঁক চৰিত্ৰ,ಅಂತರದ ಪಾತ್ರ
আৱৰ্জনা,ಕಸ
জাবৰ সংগ্ৰহ,ಕಸ ಸಂಗ್ರಹಣೆ
জাবৰ সংগ্ৰহ,ಕಸ ಸಂಗ್ರಹಣೆ
জাবৰত জাবৰ বাহিৰলৈ ওলাই যোৱা (GIGO),ಕಸದಲ್ಲಿ ಕಸ (GIGO)
গেট,ಗೇಟ್
গেটৱে,ಗೇಟ್ವೇ
সাধাৰণ কাৰ্যসূচী,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
সাধাৰণ কাৰ্যসূচী,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
সাধাৰণ পঞ্জীয়ন,ಸಾಮಾನ್ಯ ನೋಂದಣಿ
সাধাৰণীকৰণ,ಸಾಮಾನ್ಯೀಕರಣ
সাধাৰণীকৰণ,ಸಾಮಾನ್ಯೀಕರಣ
সাধাৰণ উদ্দেশ্যৰ ভাষা,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಭಾಷೆ
সাধাৰণ উদ্দেশ্যৰ অপাৰেটিং sysem,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
সাধাৰণ উদ্দেশ্যৰ পঞ্জীয়ন,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ನೋಂದಣಿ
সৃষ্টি কৰা ভুল,ಸೃಷ್ಟಿಸಿದ ದೋಷ
জেনেৰেটিং ফাংচন,ಕಾರ್ಯವನ್ನು ಉತ್ಪಾದಿಸುತ್ತದೆ
জেনেৰিক ক্লাছ,ಸಾಮಾನ್ಯ ವರ್ಗ
জেনেৰিক ফাংচন,ಸಾಮಾನ್ಯ ಕಾರ್ಯ
জেনেৰিক নাম,ಸಾಮಾನ್ಯ ಹೆಸರು
gigo,ಗಿಗೋ
সাৰ্বজনীন,ಜಾಗತಿಕ
গ্লোবেল ক&#39;ড,ಜಾಗತಿಕ ಕೋಡ್
গ্লোবেল লক,ಜಾಗತಿಕ ಲಾಕ್
গ্লোবেল নেটৱৰ্ক,ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್
গ্লোবেল নেটৱৰ্ক,ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್
গ্লোবেল ব্যৱহাৰকাৰী,ಜಾಗತಿಕ ಬಳಕೆದಾರ
গ্লোবেল ভেৰিয়েবল,ಜಾಗತಿಕ ವೇರಿಯಬಲ್
বিশ্বায়ন,ಜಾಗತೀಕರಣ
gopher,ಗೋಫರ್
gopher ক্লায়েন্ট,ಗೋಫರ್ ಕ್ಲೈಂಟ್
gopher চাৰ্ভাৰ,ಗೋಫರ್ ಸರ್ವರ್
gopher চাইট,ಗೋಫರ್ ಸೈಟ್
gopher স্থান,ಗೋಫರ್ ಸ್ಪೇಸ್
graceful অৱক্ষয়,ಆಕರ್ಷಕವಾದ ಅವನತಿ
ব্যাকৰণ পৰীক্ষক,ವ್ಯಾಕರಣ ಪರೀಕ್ಷಕ
ব্যাকৰণ graceful প্ৰস্থান,ವ್ಯಾಕರಣ ಆಕರ್ಷಕವಾದ ನಿರ್ಗಮನ
সৰ্বমুঠ,ದೊಡ್ಡ ಒಟ್ಟು
গ্ৰাফ,ಗ್ರಾಫ್
গ্ৰাফ প্লটিং,ಗ್ರಾಫ್ ಪ್ಲಾಟಿಂಗ್
গ্ৰাফিক চৰিত্ৰ,ಗ್ರಾಫಿಕ್ ಪಾತ್ರ
গ্রাফিক নিয়ন্ত্রক,ಗ್ರಾಫಿಕ್ ನಿಯಂತ್ರಕ
গ্ৰাফিক ডাটা গঠন,ಗ್ರಾಫಿಕ್ ಡೇಟಾ ರಚನೆ
গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ಕಾರ್ಯಕ್ರಮ
গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ರೆಸಲ್ಯೂಶನ್
গ্ৰাফিক ভাষা,ಗ್ರಾಫಿಕ್ ಭಾಷೆ
গ্ৰাফিক ভাষা,ಗ್ರಾಫಿಕ್ ಭಾಷೆ
গ্ৰাফিক পেনেল,ಗ್ರಾಫಿಕ್ ಫಲಕ
গ্ৰাফিকেল এনিমেচন,ಚಿತ್ರಾತ್ಮಕ ಅನಿಮೇಷನ್
চিত্ৰাঙ্কিত আন্তঃপৃষ্ঠ বিন্যাস (GIF),ಚಿತ್ರಾತ್ಮಕ ಇಂಟರ್ಫೇಸ್ ಫಾರ್ಮ್ಯಾಟ್ (GIF)
চিত্ৰাঙ্কিত ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI),ಚಿತ್ರಾತ್ಮಕ ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್ (GUI)
গ্রাফিক্স,ಗ್ರಾಫಿಕ್ಸ್
গ্ৰাফিক্স এপ্লিকেচন,ಗ್ರಾಫಿಕ್ಸ್ ಅಪ್ಲಿಕೇಶನ್
গ্ৰাফিক্স কাৰ্চাৰ,ಗ್ರಾಫಿಕ್ಸ್ ಕರ್ಸರ್
গ্ৰাফিক্স মোড,ಗ್ರಾಫಿಕ್ಸ್ ಮೋಡ್
গ্ৰাফিক্স পেকেজ,ಗ್ರಾಫಿಕ್ಸ್ ಪ್ಯಾಕೇಜ್
গ্ৰাফিক্স চফ্টৱেৰ,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್
গ্ৰাফিক্স চফ্টৱেৰ,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್
গ্ৰাফিক্স চফ্টৱেৰ পেকেজ,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್ ಪ್ಯಾಕೇಜ್
ধূসৰ স্কেল,ಬೂದು ಪ್ರಮಾಣದ
লোভী পদ্ধতি,ದುರಾಸೆಯ ವಿಧಾನ
grep,grep
গ্ৰিড,ಗ್ರಿಡ್
গ্ৰীড চাৰ্ট,ಗ್ರಿಡ್ ಚಾರ್ಟ್
গ্ৰীড কম্পিউটিং,ಗ್ರಿಡ್ ಕಂಪ್ಯೂಟಿಂಗ್
গ্ৰীড মডুলেচন,ಗ್ರಿಡ್ ಮಾಡ್ಯುಲೇಶನ್
মাটিৰ তৰংগ,ನೆಲದ ಅಲೆ
গোট,ಗುಂಪು
গোটৰ ঠিকনা,ಗುಂಪು ವಿಳಾಸ
গ্ৰুপ ক&#39;ড,ಗುಂಪು ಕೋಡ್
গোটৰ যোগাযোগ,ಗುಂಪು ಸಂವಹನ
গোটৰ যোগাযোগ,ಗುಂಪು ಸಂವಹನ
গোট চিনাক্তকৰণ,ಗುಂಪು ಗುರುತಿಸುವಿಕೆ
গোটৰ নাম,ತಂಡದ ಹೆಸರು
গ্ৰুপৱেৰ,ಗ್ರೂಪ್‌ವೇರ್
বৃদ্ধি,ಬೆಳವಣಿಗೆ
ৰক্ষা কৰা,ಕಾವಲುಗಾರ
নিৰ্দেশিত মাধ্যম,ಮಾರ್ಗದರ್ಶಿ ಮಾಧ್ಯಮ
গুনজিপ,ಗನ್ಜಿಪ್
হেক কৰক,ಹ್ಯಾಕ್
হেকাৰ,ಹ್ಯಾಕರ್
hacker&#39;s অভিধান,ಹ್ಯಾಕರ್ ನಿಘಂಟು
হাফ এডাৰ,ಅರ್ಧ ಆಡ್ಡರ್
আধা দলং,ಅರ್ಧ ಸೇತುವೆ
হাফ ডুপ্লেক্স,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್
হাফ ডুপ্লেক্স লাইন,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಲೈನ್
হাফ ডুপ্লেক্স মোড,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಮೋಡ್
আধা তীব্ৰতা,ಅರ್ಧ ತೀವ್ರತೆ
হাফ ৰাউটাৰ,ಅರ್ಧ ರೂಟರ್
আধা বিয়োগকাৰী,ಅರ್ಧ ಕಳೆಯುವವರು
হাফ টোনিং,ಅರ್ಧ ಟೋನಿಂಗ್
আধা শব্দ,ಅರ್ಧ ಪದ
hamiltonious চক্ৰ,ಹ್ಯಾಮಿಲ್ಟೋನಿಯಸ್ ಚಕ್ರ
হামিং কোড,ಹ್ಯಾಮಿಂಗ್ ಕೋಡ್
হাত,ಕೈ
হাতৰ কপি,ಕೈ ಪ್ರತಿ
চম্ভালা,ಹ್ಯಾಂಡಲ್
হেণ্ডলিং,ನಿರ್ವಹಣೆ
ওলমা,ತೂಗುಹಾಕು
সুখী নেট,ಸಂತೋಷದ ನಿವ್ವಳ
হাৰ্ড কপি ডিভাইচ,ಹಾರ್ಡ್ ಕಾಪಿ ಸಾಧನ
হাৰ্ড ডিস্ক,ಹಾರ್ಡ್ ಡಿಸ್ಕ್
হাৰ্ড ডিষ্ক ক্ৰেচ,ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಕ್ರ್ಯಾಶ್
কঠিন ভুল,ಕಠಿಣ ದೋಷ
হাৰ্ডৱেৰ প্ৰবাহ নিয়ন্ত্ৰণ,ಯಂತ್ರಾಂಶ ಹರಿವಿನ ನಿಯಂತ್ರಣ
হাৰমনিক,ಹಾರ್ಮೋನಿಕ್
হাৰমনিক গড়,ಹಾರ್ಮೋನಿಕ್ ಸರಾಸರಿ
hash,ಹ್ಯಾಶ್
হেচ ডায়াগ্ৰাম,ಹ್ಯಾಶ್ ರೇಖಾಚಿತ್ರ
হেচ টেবুল,ಹ್ಯಾಶ್ ಟೇಬಲ್
হেচিং কৌশল,ಹ್ಯಾಶಿಂಗ್ ತಂತ್ರ
হেডাৰ,ಶಿರೋಲೇಖ
ঢেৰ,ರಾಶಿ
heap sort,ರಾಶಿ ರೀತಿಯ
সহায়,ಸಹಾಯ
সহায় পৰ্দা,ಸಹಾಯ ಪರದೆ
হেল্পনেট,ಸಹಾಯವಾಣಿ
হাৰ্টজ,ಹರ್ಟ್ಜ್
heuristic,ಹ್ಯೂರಿಸ್ಟಿಕ್
হিউৰিষ্টিক পদ্ধতি,ಹ್ಯೂರಿಸ್ಟಿಕ್ ವಿಧಾನ
ষড়দশমিক সংখ্যা,ಹೆಕ್ಸಾಡೆಸಿಮಲ್ ಸಂಖ್ಯೆಗಳು
লুকাই থকা ৰেখা,ಗುಪ್ತ ಸಾಲು
স্তৰভিত্তিক তথ্য ভিত্তি,ಕ್ರಮಾನುಗತ ಡೇಟಾ ಬೇಸ್
স্তৰভিত্তিক নথিপত্ৰপ্ৰণালী,ಕ್ರಮಾನುಗತ ಫೈಲ್ ಸಿಸ್ಟಮ್
স্তৰভিত্তিক ভূ-প্ৰকৃতি,ಶ್ರೇಣೀಕೃತ ಸ್ಥಳಾಕೃತಿ
উচ্চ পৰ্যায়ৰ ভাষা,ಉನ್ನತ ಮಟ್ಟದ ಭಾಷೆ
উচ্চ স্মৃতিশক্তি এলেকা,ಹೆಚ್ಚಿನ ಮೆಮೊರಿ ಪ್ರದೇಶ
উচ্চ পৰিৱেশন,ಹೆಚ್ಚಿನ ಕಾರ್ಯಕ್ಷಮತೆ
মৰা,ಹಿಟ್
হিট হাৰ,ಹಿಟ್ ದರ
হিট ৰেচিঅ&#39;,ಹಿಟ್ ಅನುಪಾತ
ফুটা,ರಂಧ್ರ
হোম ডাইৰেকটৰী,ಹೋಮ್ ಡೈರೆಕ್ಟರಿ
হোম পেজ,ಮುಖಪುಟ
সমজাতীয় স্থানাংক,ಏಕರೂಪದ ನಿರ್ದೇಶಾಂಕ
জঁপিওৱা,ಹಾಪ್
হপ গণনা,ಹಾಪ್ ಎಣಿಕೆ
শিঙ,ಕೊಂಬು
গৃহস্থ কম্পিউটাৰ,ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್
গৃহস্থ কম্পিউটাৰ,ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್
গৃহস্থ ভাষা,ಹೋಸ್ಟ್ ಭಾಷೆ
হট কী,ಬಿಸಿ ಕೀ
হাইপাৰ টেক্সট মাৰ্কআপ ভাষা (HTML),ಹೈಪರ್ ಟೆಕ್ಸ್ಟ್ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ (HTML)
অনুমান,ಕಲ್ಪನೆ
মই পড,ನಾನು ಪಾಡ್
I/O বাফাৰ,I/O ಬಫರ್
I/O পৰ্টে,I/O ಪೋರ್ಟ್
I/O একক,I/O ಘಟಕ
চিনাক্তকৰ্তা,ಗುರುತಿಸುವಿಕೆ
পৰিচয়,ಗುರುತು
ছৱি,ಚಿತ್ರ
ইমেজ চেন্সৰ,ಚಿತ್ರ ಸಂವೇದಕ
ইমপেক্ট প্ৰিন্টাৰ,ಪ್ರಭಾವ ಮುದ್ರಕ
ইম্পিডেন্স,ಪ್ರತಿರೋಧ
আৱশ্যকীয় প্ৰগ্ৰেম ভাষা,ಕಡ್ಡಾಯ ಪ್ರೋಗ್ರಾಂ ಭಾಷೆ
আৱশ্যকীয় বক্তব্য,ಕಡ್ಡಾಯ ಹೇಳಿಕೆ
অন্তৰ্নিহিত ঠিকনা,ಸೂಚ್ಯ ವಿಳಾಸ
অসম্ভৱ পৰিঘটনা,ಅಸಾಧ್ಯ ಘಟನೆ
নিষ্ক্ৰিয় ন&#39;ড,ನಿಷ್ಕ್ರಿಯ ನೋಡ್
অসামঞ্জস্যতা,ಅಸಂಗತತೆ
বৃদ্ধি কৰক,ಹೆಚ್ಚಳ
সূচী,ಸೂಚ್ಯಂಕ
সূচী তথ্য বস্তু,ಸೂಚ್ಯಂಕ ಡೇಟಾ ಐಟಂ
সূচী নথিপত্ৰ,ಸೂಚ್ಯಂಕ ಫೈಲ್
সূচী পঞ্জীয়ন,ಸೂಚ್ಯಂಕ ರಿಜಿಸ್ಟರ್
সূচী ক্ৰমিক,ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ
সূচীভুক্ত ঠিকনাকৰণ,ಸೂಚ್ಯಂಕ ವಿಳಾಸ
সূচীভুক্ত ভাষা,ಸೂಚ್ಯಂಕ ಭಾಷೆ
সূচীভুক্ত ক্ৰম নথিপত্ৰ,ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಫೈಲ್
সূচীভুক্ত ক্ৰমিক sccess পদ্ধতি (ISAM),ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಸ್ಕ್ಸೆಸ್ ವಿಧಾನ (ISAM)
পৰোক্ষ সম্বোধন,ಪರೋಕ್ಷ ಸಂಬೋಧನೆ
তথ্যবিজ্ঞান,ಇನ್ಫರ್ಮ್ಯಾಟಿಕ್ಸ್
তথ্য,ಮಾಹಿತಿ
তথ্য বিট,ಮಾಹಿತಿ ಬಿಟ್
তথ্য ব্যৱস্থাপনা,ಮಾಹಿತಿ ನಿರ್ವಹಣೆ
তথ্য ব্যৱস্থাপনা ব্যৱস্থা (IMS),ಮಾಹಿತಿ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (IMS)
তথ্য উদ্ধাৰ কৰা,ಮಾಹಿತಿ ಮರುಗಳಿಕೆ
তথ্য ব্যৱস্থা,ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ
তথ্য প্ৰযুক্তি (IT),ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ (IT)
আন্তঃগাঁথনি ব্যৱস্থাপনা,ಮೂಲಸೌಕರ್ಯ ನಿರ್ವಹಣೆ
উত্তৰাধিকাৰ,ಆನುವಂಶಿಕತೆ
উত্তৰাধিকাৰী সূত্ৰে পোৱা ভুল,ಆನುವಂಶಿಕ ದೋಷ
প্ৰাৰম্ভিক,ಆರಂಭಿಕ
প্ৰাৰম্ভিক ঠিকনা,ಆರಂಭಿಕ ವಿಳಾಸ
প্ৰাৰম্ভিক অৱস্থা,ಆರಂಭಿಕ ಸ್ಥಿತಿ
আৰম্ভণি,ಪ್ರಾರಂಭ
ইংক জেট প্ৰিন্টাৰ,ಇಂಕ್ ಜೆಟ್ ಪ್ರಿಂಟರ್
অসংখ্য,ಅಸಂಖ್ಯಾತ
i-node টেবুল,ಐ-ನೋಡ್ ಟೇಬಲ್
অকাৰ্য্যকৰী সময়,ಕಾರ್ಯನಿರ್ವಹಿಸದ ಸಮಯ
ইনপুট বাফাৰ ৰেজিষ্টাৰ,ಇನ್ಪುಟ್ ಬಫರ್ ರಿಜಿಸ್ಟರ್
ইনপুট আউটপুট প্ৰচেছৰ (I/O প্ৰচেছৰ),ಇನ್‌ಪುಟ್ ಔಟ್‌ಪುಟ್ ಪ್ರೊಸೆಸರ್ (I/O ಪ್ರೊಸೆಸರ್)
ইনপুট আউটপুট ৰেজিষ্টাৰ (I/O ৰেজিষ্টাৰ),ಇನ್‌ಪುಟ್ ಔಟ್‌ಪುಟ್ ರಿಜಿಸ್ಟರ್ (I/O ರಿಜಿಸ್ಟರ್)
ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি),ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಹೇಳಿಕೆ (I/O ಹೇಳಿಕೆ)
ইনপুট/আউটপুট (I/O),ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ (I/O)
ইনপুট/আউটপুট বাফাৰ (I/O বাফাৰ),ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ ಬಫರ್ (I/O ಬಫರ್)
ইনপুট/আউটপুট ডিভাইচ (I/O ডিভাইচ),ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ ಸಾಧನ (I/O ಸಾಧನ)
প্ৰবিষ্ট কৰা,ಸೇರಿಸು
সন্নিৱিষ্ট কৰা সজাই পৰাই তোলা,ಅಳವಡಿಕೆಯ ರೀತಿಯ
সংস্থাপনৰ সময়,ಅನುಸ್ಥಾಪನೆಯ ಸಮಯ
উদাহৰণ,ನಿದರ್ಶನ
নিৰ্দেশনা,ಸೂಚನಾ
নিৰ্দেশনা কাউণ্টাৰ,ಸೂಚನಾ ಕೌಂಟರ್
নিৰ্দেশনা চক্ৰ,ಸೂಚನಾ ಚಕ್ರ
নিৰ্দেশনা ছেট,ಸೂಚನಾ ಸೆಟ್
পূৰ্ণসংখ্যা প্ৰগ্ৰেমিং,ಪೂರ್ಣಾಂಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
পূৰ্ণসংখ্যা চলক,ಪೂರ್ಣಾಂಕ ವೇರಿಯಬಲ್
সংহত মডেম,ಸಂಯೋಜಿತ ಮೋಡೆಮ್
ডিজিটেল নেটৱৰ্ক (ISDN),ಸಂಯೋಜಿತ ಸೇವೆಗಳು ಡಿಜಿಟಲ್ ನೆಟ್ವರ್ಕ್ (ISDN)
একতা,ಸಮಗ್ರತೆ
বুদ্ধিমান নিয়ন্ত্ৰক,ಬುದ್ಧಿವಂತ ನಿಯಂತ್ರಕ
