Malayalam,Telugu
"സൌകര്യങ്ങൾ
 നിര്വഹണം","సౌకర్యాలు
 నిర్వహణ"
ഫെസിലിറ്റി റിപ്പോർട്ട്,సౌకర్యం నివేదిక
ഫെസിലിറ്റി വർക്ക് ഓർഡർ,ఫెసిలిటీ వర్క్ ఆర్డర్
ഫേസിമൈലി,ఫేస్‌సిమైల్
സെക്സിമയ കൺവെർട്ടർ,ఫేస్‌సిమైల్ కన్వర్టర్
"Festsile i / o
 ഉപായം","Facsimile i/o
 పరికరం"
ഫെയ്സ്സിമൈൽ റിസീവർ,ఫేస్‌సిమైల్ రిసీవర్
ഫെയ്സ്സിമൈൽ റെക്കോർഡർ,ఫేస్‌సిమైల్ రికార్డర్
"ഫെയ്സ്സിമൈൽ സിഗ്നൽ
 സമനില","ఫేస్‌సిమైల్ సిగ్నల్
 స్థాయి"
ഫെയ്സ്സിമൈൽ സിസ്റ്റം,ఫేస్‌సిమైల్ వ్యవస్థ
"ഫേസിമൈലി
 ടെലിഗ്രാഫി","ఫేస్‌సిమైల్
 టెలిగ్రఫీ"
"ഫേസിമൈലി
 സംരംഭ","ఫేస్‌సిమైల్
 ట్రాన్స్మిటర్"
വാസ്തവം പരസ്പര ബന്ധം,వాస్తవ సహసంబంధం
ഫാക്ടർ വിശകലനം,కారకాల విశ్లేషణ
ഘടകം ആകെ,కారకం మొత్తం
പരാജയം,సురక్షితంగా విఫలం
"മൃദുവായ (പരാജയം)
 സുരക്ഷിതം)","విఫలమైన మృదువైన (= విఫలం
 సురక్షితం)"
പരാജയം വിശകലനം,వైఫల్య విశ్లేషణ
പരാജയം ലോഗിംഗ്,వైఫల్యం లాగింగ్
പരാജയതോത്,వైఫల్యం రేటు
പരാജയപ്പെടൽ വീണ്ടെടുക്കൽ,వైఫల్యం రికవరీ
പരാജയം പരിശോധന,వైఫల్య పరీక్ష
പിന്നോക്കം പോകുക,వెనక్కి పడు
തെറ്റായ ആഡ്,తప్పుడు జోడించు
തെറ്റായ കോഡ്,తప్పుడు కోడ్
"തെറ്റായ ഡ്രോപ്പ് (= തെറ്റ്
 വീണ്ടെടുക്കല്)","తప్పుడు డ్రాప్ (= తప్పుడు
 తిరిగి పొందడం)"
തെറ്റായ പിശക്,తప్పుడు లోపం
ഫാൻ -ഫ്റ്റ് പേപ്പർ,అభిమాని-మడత కాగితం
ആരാധകൻ,అభిమాని-ఇన్
ഫാൻ .ട്ട്,అభిమాని
വേഗത്തിലുള്ള ആക്സസ് സംഭരണം,ఫాస్ట్ యాక్సెస్ స్టోరేజ్
വേഗത്തിൽ തിരക്കിലാണ്,వేగంగా బిజీగా ఉంది
"വേഗതയുള്ള നാലിൻ
 രക്ഷിക്കുക","ఫాస్ట్ ఫోరియర్
 పరివర్తన"
വേഗത്തിൽ തിരഞ്ഞെടുക്കുക,వేగంగా ఎంచుకోండి
വേഗത്തിലുള്ള സമയ സ്കെയിൽ,ఫాస్ట్ టైమ్ స్కేల్
മാരകമായ തെറ്റ്,తీవ్రమైన దోషం
തെറ്റ് തകരാറ്,తప్పు లోపం
തെറ്റ് നിഘണ്ടു,తప్పు నిఘంటువు
തെറ്റ് നിര പരിധി,తప్పు-రేటు ప్రవేశం
തെറ്റ് സിദ്ധാന്തം,తప్పు సింగ్నాచర్
തെറ്റ് പരിധി,తప్పు ప్రవేశం
തെറ്റ് സമയം,తప్పు సమయం
തെറ്റായ സഹിഷ്ണുത,తప్పు సహనం
സഹിഷ്ണുത,తప్పు సహనం
"തെറ്റ് സഹിഷ്ണുത
 ഏര്പ്പാട്","తప్పు-తట్టుకోగల
 వ్యవస్థ"
"FDM (= ആവൃത്തി
 ഡിവിഷൻ
 മൾട്ടിക്സ്)","FDM (= ఫ్రీక్వెన్సీ
 విభజన
 వలసడ్గము"
സാധ്യതാ പഠനം,సాధ్యత అధ్యయనం
സാധ്യമായ പരിഹാരം,సాధ్యమయ్యే పరిష్కారం
സവിശേഷത എക്സ്ട്രാക്ഷൻ,ఫీచర్ వెలికితీత
സവിശേഷത തിരഞ്ഞെടുക്കൽ,ఫీచర్ ఎంపిక
ഫീഡ്ബാക്ക് നിയന്ത്രണം,అభిప్రాయ నియంత్రణ
ഫീഡ്ബാക്ക് ലൂപ്പ്,ఫీడ్‌బ్యాక్ లూప్
ഫീഡ്ബാക്ക് സിസ്റ്റം,అభిప్రాయ వ్యవస్థ
ഫീഡ്ബാക്ക് വേരിയബിൾ,ఫీడ్‌బ్యాక్ వేరియబుల్
തീറ്റ കേബിൾ,ఫీడర్ కేబుల్
ഫീഡർ റൂട്ട്,ఫీడర్ మార్గం
ഫീഡർ തിരഞ്ഞെടുക്കൽ,ఫీడర్ ఎంపిక
ഫീഡ് ഹോൾ,ఫీడ్ హోల్
ഫീഡ് പിച്ച്,ఫీడ్ పిచ్
ഭക്ഷണം കൊടുക്കുക,ఫీడ్ పంచ్
ഫീഡ് റീൽ,ఫీడ్ రీల్
ഫെറീഡ് അസംബ്ലി,అసెంబ్లీ ఫ్రీడ్
"ഫെറൈറ്റ് കോർ
 സ്മരണം","ఫెర్రైట్ కోర్
 మెమరీ"
"ഫെറൈറ്റ് കോർ
 സ്മരണം
 മാറുന്നു","ఫెర్రైట్ కోర్
 మెమరీ
 సమయం మారడం"
ലഭ്യമാക്കുക,పొందండి
ഡാറ്റ ലഭ്യമാക്കുക,డేటాను పొందండి
"ലഭ്യമാക്കുന്നു
 നിര്ദ്ദേശം","పొందడం
 సూచన"
ഓപ്പറാൻഡിനെ ലഭ്യമാക്കുന്നു,ఒపెరాండ్ పొందడం
ഘട്ടം നേടുക,దశను పొందండి
പ്രോസസ്സ് നേടുക,ప్రక్రియ పొందండి
സംരക്ഷണം ലഭ്യമാക്കുക,రక్షణ పొందండి
Fibonaci തിരയൽ,ఫైబొనాక్సీ శోధన
ഫൈബൊനാക് സീരീസ്,ఫైబొనాక్సీ సిరీస్
ഫൈബർ ഒപ്റ്റിക്സ്,ఫైబర్ ఆప్టిక్స్
"ഫൈബർ-ഒപ്റ്റിക്സ്
 പകർച്ച
 ഏര്പ്പാട്","ఫైబర్-ఆప్టిక్స్
 ప్రసార
 వ్యవస్థ"
ഫീൽഡ് പരിശോധന,ఫీల్డ్ చెకింగ్
ഫീൽഡ് ഡാറ്റ കോഡ്,ఫీల్డ్ డేటా కోడ్
"ഫീൽഡ് വികസിപ്പിച്ചെടുത്തു
 കാരപരിപാടി","ఫీల్డ్ అభివృద్ధి చెందింది
 ప్రోగ్రామ్"
"ഫീൽഡ് ഇഫക്റ്റ്
 ട്രാൻസിസ്റ്റോർ","క్షేత్ర ప్రభావం
 ట్రాన్సిస్టర్"
ഫീൽഡ് ദൈർഘ്യം,ఫీల్డ్ పొడవు
ഫീൽഡ് മാർക്ക്,ఫీల్డ్ మార్క్
ഫീല്ഡിന്റെ പേര്,క్షేత్రనామం
"ഫീൽഡ് മാറ്റിസ്ഥാപിക്കാനാകും
 ഘടകം","ఫీల్డ్ మార్చగల
 యూనిట్"
ഫീൽഡ് തിരഞ്ഞെടുക്കൽ,ఫీల్డ్ ఎంపిక
ഫീൽഡ് ഷിഫ്റ്റിംഗ്,ఫీల్డ్ షిఫ్టింగ్
ഫീൽഡ് അപ്ഗ്രേഡുചെയ്യുന്നു,ఫీల్డ్ అప్‌గ్రేడింగ్
ഫീൽഡ് ഉപയോഗം,ఫీల్డ్ వినియోగం
"അഞ്ചാം തലമുറ
 കന്വൂട്ടര്","ఐదవ తరం
 కంప్యూటర్"
ആലങ്കാരിക സ്ഥിരത,అలంకారిక స్థిరాంకం
കണക്കുകൾ മാറ്റം,గణాంకాలు షిఫ్ట్
ഫയൽ ആക്സസ് രീതി,ఫైల్ యాక్సెస్ పద్ధతి
ഫയൽ പ്രവർത്തന അനുപാതം,ఫైల్ కార్యాచరణ నిష్పత్తి
"ഫയൽ വിലാസം
 സിസ്റ്റം പരിശോധിക്കുന്നു","ఫైల్ చిరునామా
 తనిఖీ వ్యవస్థ"
ഫയൽ ആട്രിബ്യൂട്ട്,ఫైల్ లక్షణం
ഫയൽ വൃത്തിയാക്കൽ,ఫైల్ క్లీనప్
ഫയൽ ഘടന,ఫైల్ కూర్పు
ഫയൽ സ്ഥിരത,ఫైల్ స్థిరాంకం
ഫയൽ നിയന്ത്രണം,ఫైల్ నియంత్రణ
ഫയൽ നിയന്ത്രണ സംവിധാനം,ఫైల్ కంట్రోల్ సిస్టమ్
ഫയൽ പരിവർത്തനം,ఫైల్ మార్పిడి
ഫയൽ പകർത്തുന്നു,ఫైల్ కాపీ
ഫയൽ വിവരണം,ఫైల్ వివరణ
"ഫയൽ വിവരണം
 പ്രസ്താവന","ఫైల్ వివరణ
 ప్రకటన"
ഫയൽ ഡയറക്ടറി,ఫైల్ డైరెక్టరీ
ഫയൽ ഇവന്റ്,ఫైల్ ఈవెంట్
ഫയൽ എക്സ്പ്രഷൻ,ఫైల్ వ్యక్తీకరణ
ഫയൽ വ്യാപ്തി,ఫైల్ పరిధి
ഫയൽ തീറ്റ,ఫైల్ ఫీడ్
ഫയൽ വിടവ്,ఫైల్ గ్యాప్
ഫയൽ തലമുറ,ఫైల్ జనరేషన్
ഫയൽ വിവരങ്ങൾ വീണ്ടെടുക്കൽ,ఫైల్ ఇన్ఫర్మేషన్ రిట్రీవల్
