Odiya,Malayalam
କାକର ବିନ୍ଦୁ |,മഞ്ഞു പോയിന്റ്
ଦକ୍ଷିଣ ପୋଲାରାଇଜର,ദക്ഷിണ ധ്രുവീകരണം
ନିଦାନ ପରୀକ୍ଷା,ഡയഗ്നോസ്റ്റിക് ടെസ്റ്റ്
ତ୍ରିକୋଣୀୟ,ഡയഗണൽ
ଚିତ୍ର,ഡയഗ്രം
ଚିତ୍ର,ഡയഗ്രം
ଡାଏଲ୍ କରନ୍ତୁ |,ഡയൽ ചെയ്യുക
ଡାଇମାଗ୍ନେଟିକ୍ |,ഡയമാഗ്നറ്റിക്
"ଡାଇମାଗ୍ନେଟୋଲୋଜି, ଡାଇମାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |","ഡയമാഗ്നറ്റോളജി, ഡയമാഗ്നറ്റിക് മെറ്റീരിയൽ"
ଡାଇମାଗ୍ନେଟିଜିମ୍ |,ഡയമാഗ്നെറ്റിസം
ବ୍ୟାସ,വ്യാസം
ହୀରା ବିପରୀତ |,വിപരീതമായി
"ହୀରା, ହୀରା |","വജ്രം, വജ്രം"
"ଡାଇଫ୍ରାଗମ୍, ଡାଇଫ୍ରାଗମ୍ |","ഡയഫ്രം, ഡയഫ്രം"
ଉତ୍ତାପ ବିନିମୟ,ചൂട് എക്സ്ചേഞ്ച്
ଉତ୍ତାପ ବିନିମୟ,ചൂട് എക്സ്ചേഞ്ച്
"ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ, ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ |","ഡയറ്റോണിക് സ്വരഗ്രാം, ഡയറ്റോണിക് സ്വരഗ്രാം"
"ବିଭାଜନ, ଅର୍ଦ୍ଧ-କଳା |","വിഭജനം, അർദ്ധകല"
ଡିଚ୍ରୋମେଟ୍ ସେଲ୍ |,ഡൈക്രോമേറ്റ് സെൽ
"ଡିଚୋଟୋମି, ଭିଜୁଆଲ୍ ଡିଚୋଟୋମି, ଲେଭଲ୍ ଡିଚୋଟୋମି |","ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം"
ଡିକ୍ଟଫୋନ୍ |,ഡിക്ടഫോൺ
ଡାଇଲେକ୍ଟ୍ରିକ୍ |,വൈദ്യുതചാലകം
ଡାଇଲେକ୍ଟ୍ରିକ୍ସ |,വൈദ്യുതചാലകങ്ങൾ
ଡିଜେଲ ଚକ୍ର,ഡീസൽ സൈക്കിൾ
ଫାଙ୍କ,വിടവ്
"ଭିନ୍ନକ୍ଷମ ଫ୍ରିକ୍ୱେନ୍ସି, ଡିଭାଇସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |","ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി"
"ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ |","വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ"
ଭିନ୍ନକ୍ଷମ ଅବଶୋଷଣ |,ഡിഫറൻഷ്യൽ ആഗിരണം
ଭିନ୍ନତା ଆମ୍ପ୍ଲିଫାୟର୍ |,വ്യതിരിക്ത ആംപ്ലിഫയർ
"ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର, ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର |","പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ"
ଭିନ୍ନକ୍ଷମ କ୍ୟାପେସିଟର୍ |,ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ
ଭିନ୍ନକ୍ଷମ ଜୋନ୍ |,ഡിഫറൻഷ്യൽ സോൺ
ଭିନ୍ନ ଭିନ୍ନ ବିସ୍ତାର |,ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ
ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,ഡിഫറൻഷ്യൽ സമവാക്യം
ଭିନ୍ନକ୍ଷମ ବିଲୁପ୍ତ ଗୁଣବତ୍ତା |,ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്
ଇଣ୍ଟରମିଟର ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |,ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ
ଭିନ୍ନକ୍ଷମ ଆଇସୋଟୋପ୍ ପଦ୍ଧତି |,ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി
ଭିନ୍ନକ୍ଷମ ବେଗ,ഡിഫറൻഷ്യൽ പ്രവേഗം
ଭିନ୍ନ କର |,വേർതിരിക്കുക
"ଭିନ୍ନ, ଭିନ୍ନ","വ്യത്യസ്തമായ, വ്യത്യസ്തമായ"
"ଭିନ୍ନତା, ଭିନ୍ନତା |","വ്യത്യാസം, വ്യത്യാസം"
ବିଭାଜନ,ഡിഫ്രാക്ഷൻ
ଡିଫ୍ରାକ୍ଟୋମିଟର |,ഡിഫ്രാക്റ്റോമീറ്റർ
"ବିସ୍ତାରିତ, ବିସ୍ତାରିତ |","വ്യാപിച്ച, വ്യാപിച്ച"
ବିସ୍ତାରିତ |,വ്യാപിച്ചു
ବିସ୍ତାର,വ്യാപനം
ବିସ୍ତାର,ഡിഫ്യൂസിവിറ്റി
"ସଂଖ୍ୟା, ବ୍ୟାସ, ଆଙ୍ଗୁଠି |","അക്കം, വ്യാസം, വിരൽ"
ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
ଡିଜିଟାଲ୍ ଭୋଲ୍ଟମିଟର |,ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ
ଦ୍ୱି-ଆଇସୋଟୋପିକ୍ ଉପାଦାନଗୁଡିକ |,ദ്വി-ഐസോടോപിക് മൂലകങ്ങൾ
ବିସ୍ତାର,വ്യാപനം
ବିସ୍ତାର ବିକୃତି |,വികാസ വൈകല്യം
ଏକ୍ସୋମିଟର,എക്സോമീറ്റർ
ଭିସଫାରିନି |,വിസ്ഫരിണി
"ବିସ୍ତାର, ଦ length ର୍ଘ୍ୟ-ମୋଟେଇ, ଆକାର, ଶକ୍ତି |","വിപുലീകരണം, നീളം-വീതി, അളവ്, ശക്തി"
ଡାଇମେନ୍ସନାଲ୍ |,ഡൈമൻഷണൽ
ପରିମାପ,മാനം
ବୀମା ୟୁନିଟ୍,ഇൻഷുറൻസ് യൂണിറ്റ്
ପରିମାପହୀନ ପରିମାପ |,അളവില്ലാത്ത മാനം
"ହ୍ରାସ, ହ୍ରାସ","മൂല്യത്തകർച്ച, കുറവ്"
ଉଜ୍ଜ୍ୱଳ,പ്രസരിപ്പുള്ള
ଡାୟୋଡ୍,ഡയോഡ്
diopter,ഡയോപ്റ്റർ
ପ୍ରତିକ୍ରିୟା କ୍ଷେତ୍ର,അപവർത്തന മേഖല
ରିଫାକ୍ଟିଂ ଲେନ୍ସ |,റിഫ്രാക്റ്റിംഗ് ലെൻസ്
"ପ୍ରଣାମ କର, ପ୍ରଣାମ କର","കുമ്പിടുക, കുമ്പിടുക, തൊട്ടി"
ପତନର କୋଣ,വീഴ്ചയുടെ ആംഗിൾ
ଡିପୋଲ୍,ദ്വിധ്രുവം
ଦ୍ୱିପାକ୍ଷିକ ସ୍ତର |,ബൈപോളാർ പാളി
dirac delta function,dirac delta ഫംഗ്ഷൻ
"ସିଧା, ସିଧା, ସିଧା, ପ୍ରତ୍ୟକ୍ଷ, ବିପରୀତ |","നേരായ, നേരായ, നേരായ, നേരിട്ടുള്ള, എതിർ"
ଆନୁଲୋମ୍ ସମ୍ପର୍କ,അനുലോം പരസ്പരബന്ധം
ସିଧାସଳଖ କରେଣ୍ଟ୍ |,നേരിട്ടുള്ള കറന്റ്
ସିଧାସଳଖ |,നേരിട്ട്
"ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ |","നേരിട്ടുള്ള അടി, നേരായ അടി"
"ଦିଗ, ଦିଗ","ദിശ, ദിശ"
ଦିଗଦର୍ଶନ,ദിശാസൂചന
ସ୍ଥାନ ସ୍ଥିରତା |,ബഹിരാകാശ സ്ഥിരത
"ଡିକୋସିନ୍, ଡିକୋସିନ୍ |","ഡിക്കോസിൻ, ഡിക്കോസിൻ"
"ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ","ദിശാസൂചകമായ, ദിശാസൂചകമായ, ദിശാസൂചകമായ"
ଦିଗଦର୍ଶନ |,ദിശാബോധം
ସାଧାରଣ ଜଟଣୀ |,സാധാരണ ലാറ്റിസ്
ସିଧା ରେଖା |,നേർരേഖ
କ୍ରମିକ ଅନୁପାତ |,തുടർച്ചയായ അനുപാതം
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,നേരിട്ടുള്ള രീതി
ଦିଗ,സംവിധാനം
ସିଧାସଳଖ ପଠନ ଉପକରଣ |,നേരിട്ടുള്ള വായന ഉപകരണം
ପୂର୍ବରୁ ଟେଲିସ୍କୋପ୍ |,മുന്നിൽ ദൂരദർശിനി
"ବସ୍ତୁ, ବୃତ୍ତ, ଡିସ୍କ, ଡିସ୍କ |","ഒബ്ജക്റ്റ്, സർക്കിൾ, ഡിസ്ക്, ഡിസ്ക്"
"ବୁଡ ପକାଇବା, ଇଫ୍ୟୁଜନ୍, ବ୍ଲିଚିଂ |","നിമജ്ജനം, എഫ്യൂഷൻ, ബ്ലീച്ചിംഗ്"
ଜଳ ବୁଡିବା |,വെള്ളം നിമജ്ജനം
"ବିଚ୍ଛିନ୍ନତା, ବିଚ୍ଛିନ୍ନତା, ଭଙ୍ଗା |","നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഒടിവ്"
ବନ୍ଦ,തുടർച്ചയായി
"ଅନୁସନ୍ଧାନ, ସନ୍ଧାନ |","ഗവേഷണം, തിരയൽ"
ଅସଙ୍ଗତି |,പൊരുത്തക്കേട്
କଣିକା,കണികകൾ
"କନକେଭ୍ ଆଣ୍ଟେନା, ଡିସ୍ ଆଣ୍ଟେନା |","കോൺകേവ് ആന്റിന, ഡിഷ് ആന്റിന"
"ବିଲୋପ, ଗ୍ରାନୁଲେସନ୍ |","പിരിച്ചുവിടൽ, ഗ്രാനുലേഷൻ"
ବିଲୋପ ସ୍ଥିର |,പിരിച്ചുവിടൽ സ്ഥിരമായ
ବିସର୍ଜନ ଶକ୍ତି |,വിസർജ്ജന ഊർജ്ജം
ଅଧା ଜୀବନ ବିଲୋପ |,പിരിച്ചുവിടൽ അർദ്ധായുസ്സ്
ବିଲୋପ ଗ୍ରେଡ୍,പിരിച്ചുവിടൽ ഗ്രേഡ്
"ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର |","സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം"
"ତ୍ରୁଟି ରେଖା, ତ୍ରୁଟି କୋର |","ഫോൾട്ട് ലൈൻ, ഫോൾട്ട് കോർ"
ତ୍ରୁଟି ଲୁପ୍ |,തെറ്റ് ലൂപ്പ്
"ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |","ക്രമക്കേട്, ക്രമക്കേട്, ക്രമക്കേട്"
ବିଶୃଙ୍ଖଳା,കുഴപ്പം
"ଦ୍ୱନ୍ଦ୍ୱ, ଦ୍ୱନ୍ଦ୍ୱ |","ആശയക്കുഴപ്പം, ആശയക്കുഴപ്പം"
"ବିଛିନ୍ନ, ବିଛିନ୍ନ |","ചിതറി, ചിതറി"
"ବିଚ୍ଛେଦ, ବିଛାଇବା |","വിസരണം, ചിതറിക്കൽ"
ପ୍ରୋଜେକ୍ଟଲ୍,പ്രൊജക്റ്റൈൽ
ବିସର୍ଜନକାରୀ |,ചിതറിക്കിടക്കുന്ന
ପ୍ରତିଫଳନ,പ്രതിഫലനം
ବିସ୍ଥାପନ,സ്ഥാനമാറ്റാം
ପ୍ରଦର୍ଶନ,പ്രദർശനം
କୋନସୋଲ,കൺസോൾ
ଅସନ୍ତୁଷ୍ଟ ଶକ୍ତି |,വിച്ഛേദിക്കുന്ന ശക്തി
ଅସମାନ,അസമമായ
କ୍ଷୟ କୋଏଫିସିଏଣ୍ଟ୍ |,ശോഷണം ഗുണകം
କ୍ଷତିକାରକ |,ദ്രവിക്കുന്ന
କ୍ଷୟ ପ୍ରଣାଳୀ |,ശോഷണ സംവിധാനം
ପୃଥକ,വേർപെടുത്താവുന്ന
ଅଲଗା,വേർപിരിഞ്ഞു
ସ୍ୱଭାବ,സ്വഭാവം
ଅସଙ୍ଗତି,പൊരുത്തക്കേട്
ଦୂରତା,ദൂരം
ଦୂର,അകലെ
"ପୃଥକ, ଭିନ୍ନ, ଭିନ୍ନ, ଭାବପ୍ରବଣ |","വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, പ്രകടിപ്പിക്കുന്ന"
ଭେଦଭାବ,വിവേചനം
ପୃଥକ ସମ୍ପତ୍ତି |,വ്യതിരിക്തമായ സ്വത്ത്
"ଭିନ୍ନ କର, ଭିନ୍ନ କର |","വേർതിരിക്കുക, വേർതിരിക്കുക"
ବିକୃତ,വികൃതമാക്കുക
ବିକଳାଙ୍ଗତା |,വൈകല്യം
ବିକୃତି ଇଲାସ୍ଟିସିଟି |,രൂപഭേദം ഇലാസ്തികത
ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,വിതരണം ചെയ്ത ആംപ്ലിഫയർ
"ବଣ୍ଟନ, ବଣ୍ଟନ","വിതരണം, വിതരണം"
"ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |","വിതരണ നിയമം, വിതരണ നിയമം"
ବିଶୃଙ୍ଖଳା,അസ്വസ്ഥത
"ବିବ୍ରତ, ବିଚଳିତ ସନ୍ତୁଳନ |","അസ്വസ്ഥമായ, അസ്വസ്ഥമായ സന്തുലിതാവസ്ഥ"
ବିଚଳିତ ଶକ୍ତି,ശല്യപ്പെടുത്തുന്ന ശക്തി
"ଅହନିକ୍, ଡିଭାଚର, ଡିଭା, ଦ Daily ନିକ |","അഹ്നിക്, ദിവാചർ, ദിവ, ഡെയ്‌ലി"
ଦ daily ନିକ ଗତି,ദൈനംദിന വേഗത
ସମାନ୍ତରାଳ |,ദ്വിമുഖം
"ବିସ୍ତାର କର, ବିସର୍ଜନ କର |","ചിതറുക, ചിതറുക"
"ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |","വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം"
ବିଭେଦ,വിഭിന്ന
ଡାଇଭର୍ସନ,വഴിതിരിച്ചുവിടൽ
"ବିଭାଜିତ, ବିଭାଜିତ |","വിഭജിച്ചിരിക്കുന്നു, വിഭജിച്ചിരിക്കുന്നു"
"ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |","വിഭജനം, വിഭജനം, വിഭജനം"
ଆୟନୋସାଇଫର୍ ର D ସ୍ତର |,അയണോസ്ഫിയറിന്റെ ഡി പാളി
"ଅଞ୍ଚଳ, ପ୍ରଦେଶ, ଅଞ୍ଚଳ, ଡୋମେନ୍ |","പ്രദേശം, പ്രവിശ്യ, പ്രദേശം, ഡൊമെയ്ൻ"
"ଗୋବର, ଗମ୍ବୁଜ |","താഴികക്കുടം, താഴികക്കുടം"
ପ୍ରଭାବଶାଳୀ ପଦ |,സ്വാധീനമുള്ള സ്ഥാനം
ଦାତା ସ୍ତର |,ദാതാവിന്റെ തലം
ମାଡିଟ୍ ଚୁକ୍ତି |,മാഡിറ്റ് ഉടമ്പടി
"ବ୍ୟଭିଚାର, ବ୍ୟଭିଚାର","മായം ചേർക്കൽ, വ്യഭിചാരം"
ଡୋପଲର ପ୍ରଭାବ,ഡോപ്ലർ പ്രഭാവം
"age ଷଧ, age ଷଧ","അളവ്, അളവ്"
କ୍ୱାଣ୍ଟୋମିଟର |,ക്വാണ്ടോമീറ്റർ
"ବିନ୍ଦୁ, ବିନ୍ଦୁ","കുത്തുകളുള്ള, കുത്തുകളുള്ള"
"ଡବଲ୍, ଡିପ୍ଲଏଡ୍, ଯୋଡି, ଡୁଆଲ୍, ସାଧାରଣ, ଡିଚୋଟୋମସ୍ |","ഇരട്ട, ഡിപ്ലോയിഡ്, ജോഡി, ഇരട്ട, സാധാരണ, ദ്വിമുഖം"
ଡବଲ୍ ବଣ୍ଡ୍ |,ഇരട്ട ബോണ്ട്
ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |,ബികോൺവെക്സ് ലെൻസ്
ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |,ബികോൺവെക്സ് ലെൻസ്
ବାଇନାରୀ ଭିନ୍ନକ୍ଷମ |,ബൈനറി ഡിഫറൻഷ്യൽ
ଡବଲ୍ ଆୟନାଇଜେସନ୍ |,ഇരട്ട അയോണൈസേഷൻ
ଡବଲ୍ ଅଣୁ,ഇരട്ട തന്മാത്ര
ଦୁଇଥର ସଠିକତା |,ഇരട്ട കൃത്യത
ଦୁଇଥର ପ୍ରତିଫଳନ |,ഇരട്ട അപവർത്തനം
ଡବଲ୍ ସିରିଜ୍ |,ഇരട്ട പരമ്പര
ଯୁଗଳ ତାରା |,ജോടി നക്ഷത്രങ്ങൾ
ଦୁଇଥର |,ഇരട്ടി
ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ ଯୋଡି |,അക്രോമാറ്റിക് ലെൻസ് ജോഡി
"ବିସ୍ତାର, ବିସ୍ତାର","വ്യാപനം, വികാസം"
ଦ୍ୱିଗୁଣିତ ଚାର୍ଜ କଣିକା |,ഇരട്ടി ചാർജുള്ള കണിക
ଭ୍ରଷ୍ଟାଚାର,ഉഭയജീവി അഴിമതി
ଡବଲ୍ ଆୟନାଇଜଡ୍ |,ഇരട്ട അയോണൈസ്ഡ്
ତଳକୁ,താഴേക്ക്
ଟ୍ରାକ୍ସନ୍ ଖଣି ଖଣି ସେମି କମ୍ପାକ୍ଟ |,ട്രാക്ഷൻ അയിര് സെമി കോംപാക്റ്റ്
ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |,ട്രാക്ഷൻ ഫോഴ്സ്
"ୱା, ରନ୍ଫ୍, ଆପୋଡ୍, ଡ୍ରିଫ୍ଟ (ଖଣି), ପଞ୍ଜ (ଖାଦ୍ୟ), ବିସ୍ଥାପନ |","വാ, ഓട്ടം, അപ്പോദ്, ഡ്രിഫ്റ്റ് (ഖനനം), പഞ്ച് (ഭക്ഷണം), സ്ഥാനചലനം"
ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |,ഒഴുകുന്ന നീരൊഴുക്ക്
କାର୍ଯ୍ୟକ୍ଷମ,പ്രവർത്തനക്ഷമമായ
ଚାଳନା ଭୋଲଟେଜ୍ |,ചാലക വോൾട്ടേജ്
ପେଟି ବଲ୍ |,ചെറിയ പന്ത്
ହଠାତ୍ ବିରତି |,പെട്ടെന്നുള്ള ഇടവേള
"ବିନ୍ଦୁ, ମାଇକ୍ରୋ ପଏଣ୍ଟ, ଡ୍ରପଲେଟ୍ |","ഡോട്ട്, മൈക്രോ പോയിന്റ്, തുള്ളി"
ପତନ,വീഴ്ച
ଶୁଖିଲା |,ഉണക്കുക
ଶୁଖିଲା ଶୁଖିଲା ହାଇଗ୍ରୋମିଟର |,ഡ്രൈ ഡ്രൈ ഹൈഗ്രോമീറ്റർ
