Punjabi,Assamese
ਡੁਪਲੀਕੇਟਰ ਪ੍ਰਕਿਰਿਆ,ডুপ্লিকেটৰ প্ৰক্ৰিয়া
ਗਤੀਸ਼ੀਲ,গতিশীল
ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ,গতিশীল ব্যৱস্থা
ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ,গতিশীল চাহিদা কাৰ্য্য
ਗਤੀਸ਼ੀਲ ਮਾਡਲ,গতিশীল আৰ্হি
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,ডাইনামিক প্ৰগ্ৰেমিং
ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ,ডাইনামিক প্ৰগ্ৰেমিং পদ্ধতি
ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ,ডাইনামিক প্ৰগ্ৰেমিং কৌশল
ਗਤੀਸ਼ੀਲਤਾ,গতিশীলতা
ਇੱਕ ਕਣ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,এটা কণিকাৰ গতিশীলতা
ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,কঠিন বস্তুৰ গতিশীলতা
ਧਰਤੀ,পৃথিৱী
ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ,ভূমিকম্পৰ তীব্ৰতা
ਸਨਕੀਤਾ,কেন্দ্ৰীয়তা
ਗ੍ਰਹਿਣ,গ্ৰহণ
ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ,অৰ্থনৈতিক পূৰ্বাভাস
ਅਰਥ ਸ਼ਾਸਤਰੀ,অৰ্থনীতিবিদ
ਅਰਥ ਗਣਿਤ,অৰ্থনীতি
ਅਰਥ ਸ਼ਾਸਤਰ,অৰ্থনীতি
ਕਿਨਾਰਾ,প্ৰান্ত
ਇੱਕ ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਕਿਨਾਰਾ,উত্তল সমষ্টিৰ প্ৰান্ত
ਕੁਸ਼ਲਤਾ ਕਾਰਕ,দক্ষতা কাৰক
eigen ਤੱਤ,eigen মৌল
eigen ਫੰਕਸ਼ਨ,eigen ফাংচন
eigen ਮੁੱਲ,eigen মান
eigen ਮੁੱਲ ਸਮੀਕਰਨ,eigen মান সমীকৰণ
eigen ਵੈਕਟਰ,eigen ভেক্টৰ
ਲਚਕੀਲੇ,ইলাষ্টিক
ਲਚਕੀਲੇ ਸਥਿਰ,ইলাষ্টিক ধ্ৰুৱক
ਲਚਕੀਲੇ ਸੰਤੁਲਨ,ইলাষ্টিক ভাৰসাম্য
ਲਚਕਤਾ,ইলাষ্টিকতা
ਲਚਕੀਲਾ ਸਤਹ,ইলাষ্টিক পৃষ্ঠ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ,ইলেক্ট্ৰনিক কম্পিউটাৰ
ਤੱਤ,উপাদান
ਮੁੱਢਲੀ ਕਾਲਮ ਕਾਰਵਾਈ,প্ৰাথমিক স্তম্ভ কাৰ্য্য
ਮੁੱਢਲੀ ਘਟਨਾ,প্ৰাথমিক পৰিঘটনা
ਮੁੱਢਲੀ ਫੰਕਸ਼ਨ,মৌলিক ফলন
ਮੁੱਢਲੀ ਕਾਰਵਾਈ,প্ৰাথমিক কাৰ্য্য
ਮੁੱਢਲਾ ਨਤੀਜਾ,প্ৰাথমিক ফলাফল
ਮੁਢਲੀ ਸੰਭਾਵਨਾ ਕਾਨੂੰਨ,মৌলিক সম্ভাৱনা নিয়ম
ਮੁੱਢਲੀ ਕਤਾਰ ਕਾਰਵਾਈ,প্ৰাথমিক শাৰীৰ কাৰ্য্য
ਨੂੰ ਖਤਮ,নিষ্কাশন
ਖ਼ਤਮ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,এনিমেচন পদ্ধতি
ਅੰਡਾਕਾਰ,উপবৃত্তাকাৰ
ਅੰਡਾਕਾਰ,উপবৃত্তাকাৰ
ਅੰਡਾਕਾਰ,উপবৃত্তাকাৰ
ਅੰਡਾਕਾਰ ਸਤਹ,উপবৃত্তাকাৰ পৃষ্ঠ
ਅੰਡਾਕਾਰ ਸਰੀਰ,উপবৃত্তাকাৰ দেহ
ਏਮਬੈਡਿੰਗ,এম্বেডিং
ਨਿਕਾਸ,নিৰ্গমন
ਅਨੁਭਵੀ ਡਾਟਾ,অভিজ্ঞতাভিত্তিক তথ্য
ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ,অভিজ্ঞতাভিত্তিক সূত্ৰ
ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ,অভিজ্ঞতাভিত্তিক সম্ভাৱনা
ਅਨੁਭਵੀ ਸਬੰਧ,অভিজ্ঞতাভিত্তিক সম্পৰ্ক
ਖਾਲੀ ਸੈੱਟ,খালী ছেট
ਨੱਥੀ,আবদ্ধ কৰা হৈছে
ਇੰਕੋਡਿੰਗ,এনকোডিং
endomorphism,এণ্ডোমৰ্ফিজম
ਅੰਤ ਬਿੰਦੂ,শেষ বিন্দু
ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ,শ্ৰেণীৰ ব্যৱধানৰ শেষ বিন্দু
ਊਰਜਾ,শক্তি
ਊਰਜਾ ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ,শক্তি গতিবেগ উপাদান
ਵੇਰੀਏਬਲ ਦਾਖਲ ਕਰਨਾ,চলক প্ৰৱেশ কৰা
ਅਣਗਿਣਤ ਸੈੱਟ,গণনাযোগ্য গোট
ਗਣਨਾ,গণনা
ਬਰਾਬਰ,সমান
ਸਮਾਨਤਾ,সমতা
ਬਰਾਬਰ ਸੰਭਾਵਨਾ,সমানে সম্ভাৱনা আছে
ਬਰਾਬਰ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ (= epsem),সমান সম্ভাৱনা নিৰ্বাচন পদ্ধতি (=epsem)
ਬਰਾਬਰ,সমান কৰা
ਸਮੀਕਰਨ,সমীকৰণ
ਪਹਿਲੀ ਡਿਗਰੀ ਦੇ ਸਮੀਕਰਨ,প্ৰথম ডিগ্ৰীৰ সমীকৰণ
ਦੂਜੀ ਡਿਗਰੀ ਦਾ ਸਮੀਕਰਨ,দ্বিতীয় ডিগ্ৰীৰ সমীকৰণ
ਤੀਜੀ ਡਿਗਰੀ ਦੇ ਸਮੀਕਰਨ,তৃতীয় ডিগ্ৰীৰ সমীকৰণ
ਭੂਮੱਧ,বিষুৱৰেখা
ਬਰਾਬਰ,সমঅবিৰত
ਬਰਾਬਰ,সমপক্ষীয়
ਸੰਤੁਲਨ,ভাৰসাম্যতা
ਤਾਕਤਾਂ ਦਾ ਸੰਤੁਲਨ,বলৰ ভাৰসাম্যতা
ਸੰਤੁਲਨ ਬਿੰਦੂ,ভাৰসাম্য বিন্দু
ਸਮਾਨਤਾ,সমতুল্যতা
ਸਮਾਨਤਾ ਵਰਗ,সমতুল্যতা শ্ৰেণী
ਸਮਾਨਤਾ ਸਬੰਧ,সমতুল্যতা সম্পৰ্ক
ਬਰਾਬਰ,সমান্তৰাল
ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ,সমতুল্য মেট্ৰিক্স
ਬਰਾਬਰ ਸੈੱਟ,সমতুল্য গোট
ergodicity,ergodicity
ਗਲਤੀ,আঁসোৱাহ
ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,ভুল বিশ্লেষণ
ਗਲਤੀ ਕੋਡ,ভুল ক&#39;ড
ਗਲਤੀ ਗੁਣਾਂਕ,ভুল সহগ
ਮੱਧ ਵਰਗ ਦੀ ਗਲਤੀ,গড় বৰ্গৰ ভুল
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ,প্ৰথম ধৰণৰ ভুল
ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ,দ্বিতীয় প্ৰকাৰৰ ভুল
ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ,পলায়নৰ সম্ভাৱনা
ਬਚਣ ਦੀ ਗਤੀ,পলায়নৰ বেগ
ਈ. ਸ਼ਮਿਟ ਦੀ ਆਰਥੋਗੋਨਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ,ই শ্বমিটৰ অৰ্থগনালাইজেচন প্ৰক্ৰিয়া
ਲਿਖਿਆ ਚੱਕਰ,বৰ্ণনা কৰা বৃত্ত
ਜ਼ਰੂਰੀ,আৱশ্যকীয়
ਅਸਲ ਵਿੱਚ ਵਿਲੱਖਣ,মূলতঃ অনন্য
ਅੰਦਾਜ਼ਾ,অনুমানিক
ਅੰਦਾਜ਼ਾ ਵਿਧੀ,অনুমান পদ্ধতি
ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟ,ইউক্লিডীয় স্থানাংক
ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ,ইউক্লিডীয় ডমেইন
ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ,ইউক্লিডীয় জ্যামিতি
ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ,ইউক্লিডীয় n-স্থান
ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼,ইউক্লিডীয় সমতল
ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ,অইলাৰৰ উপপাদ্য
ਪੜਤਾਲ,মূল্যায়ন কৰা
ਵੀ,যুগ্ম
ਵੀ ਕਰਵ,আনকি বক্ৰতাও
ਵੀ ਫੰਕਸ਼ਨ,আনকি কাৰ্য্যও
ਇੱਥੋਂ ਤੱਕ ਕਿ ਕਈ,আনকি একাধিক
ਸਮ ਸੰਖਿਆ,যুগ্ম সংখ্যা
ਵੀ ਅਜੀਬ ਸਮਰੂਪਤਾ,আনকি অদ্ভুত প্ৰতিসমতাও
ਵੀ ਕ੍ਰਮ-ਕ੍ਰਮ,আনকি ক্ৰমবিন্যাসও
ਘਟਨਾ,কাৰ্যক্ৰম
ਵੀ ਮਿਆਦ,আনকি শব্দটোও
ਸਹੀ,সঠিক
ਸਹੀ ਚੀ-ਵਰਗ ਟੈਸਟ,সঠিক কাই-স্কেয়াৰ পৰীক্ষা
ਸਹੀ ਅੰਤਰ,সঠিক পাৰ্থক্য
ਸਹੀ ਸਮੀਕਰਨ,সঠিক সমীকৰণ
ਉਦਾਹਰਨ,উদাহৰণ
ਵਟਾਂਦਰਾ,বিনিময়
ਸੰਪੂਰਨ ਘਟਨਾ,বিস্তৃত ইভেন্ট
ਮੌਜੂਦਗੀ axiom,অস্তিত্বৰ স্বতন্ত্ৰতা
ਮੌਜੂਦਗੀ ਦੀ ਸੰਭਾਵਨਾ (= ਇੱਕ ਤਰਜੀਹੀ ਸੰਭਾਵਨਾ),অস্তিত্বৰ সম্ভাৱনা(= a priori probability)
ਮੌਜੂਦਗੀ ਦਾ ਸਿਧਾਂਤ,অস্তিত্ব উপপাদ্য
exogenous ਵੇਰੀਏਬਲ,বহিৰ্জাতীয় চলক
ਵਿਸਥਾਰ,সম্প্ৰসাৰণ
ਉਮੀਦ ਫੰਕਸ਼ਨ,প্ৰত্যাশা কাৰ্য্য
ਉਮੀਦ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ,আশা কৰা কম্পাঙ্ক
ਅਨੁਮਾਨਿਤ ਮੁੱਲ,আশা কৰা মূল্য
ਪ੍ਰਯੋਗ,পৰীক্ষণ
ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ,পৰীক্ষামূলক ভুল
ਵਿਆਖਿਆ,ব্যাখ্যা
ਸਪਸ਼ਟ ਸਮੀਕਰਨ,স্পষ্ট সমীকৰণ
ਸਪੱਸ਼ਟ ਰੂਪ,স্পষ্ট ৰূপ
ਸਪਸ਼ਟ ਫੰਕਸ਼ਨ,স্পষ্ট ফলন
ਸਪੱਸ਼ਟ ਹੱਲ,স্পষ্ট সমাধান
ਘਾਤਕ,ঘাতক
ਘਾਤਕ ਵਕਰ,ঘাতীয় বক্ৰ
ਘਾਤਕ ਘਣਤਾ ਫੰਕਸ਼ਨ,ঘাতীয় ঘনত্ব ফলন
ਘਾਤਕ ਵੰਡ,ঘাতীয় বিতৰণ
ਘਾਤਕ ਸਮੀਕਰਨ,ঘাতীয় সমীকৰণ
ਘਾਤਕ ਫੰਕਸ਼ਨ,ঘাতীয় ফলন
ਘਾਤਕ ਵਾਧਾ,ঘাতীয় বৃদ্ধি
ਘਾਤਕ ਕਾਨੂੰਨ,ঘাতীয় নিয়ম
ਘਾਤਕ ਨਕਸ਼ਾ,ঘাতীয় মানচিত্ৰ
ਘਾਤਕ ਲੜੀ,ঘাতীয় শৃংখলা
ਸਮੀਕਰਨ,অভিব্যক্তি
ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ,বৰ্ধিত ব্যৱধান
ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਲਾਈਨ,বৰ্ধিত বাস্তৱ ৰেখা
ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਨੰਬਰ ਸਿਸਟਮ,বৰ্ধিত বাস্তৱ সংখ্যা ব্যৱস্থা
ਇੱਕ ਮੈਪਿੰਗ ਦਾ ਵਿਸਥਾਰ,এটা মেপিঙৰ সম্প্ৰসাৰণ
ਬਾਹਰੀ ਕੋਣ,বাহ্যিক কোণ
ਬਾਹਰੀ ਖੇਤਰ,বাহিৰৰ অংশ
ਬਾਹਰੀ ਬਿੰਦੂ,বাহ্যিক বিন্দু
ਬਾਹਰੀ,বাহ্যিক
ਰੁਝਾਨ ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ,ট্ৰেণ্ড ভেলুৰ এক্সট্ৰাপ&#39;লেচন
ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ,এক্সট্ৰাপলেচন কৌশল
ਅਤਿ ਮੁੱਲ,চৰম মান
ਅਤਿ,চৰম
ਅਤਿ ਬਿੰਦੂ,চৰম বিন্দু
ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਚਰਮ ਬਿੰਦੂ,উত্তল সমষ্টিৰ চৰম বিন্দু
ਇੱਕ ਫੰਕਸ਼ਨ ਦੀ ਸੀਮਾ,এটা ফলনৰ চৰম
ਅਤਿ ਦੀ ਸੰਪਤੀ,চৰম সম্পত্তি
ਚਿਹਰਾ,চেহেৰা
ਅੰਕਿਤ ਮੁੱਲ,মুখৰ মূল্য
ਕਾਰਕ,কাৰক
ਕਾਰਕ ਵਿਸ਼ਲੇਸ਼ਣ,কাৰক বিশ্লেষণ
ਕਾਰਕ,ফ্যাক্টৰ কৰা হৈছে
ਕਾਰਕ ਸੰਬੰਧੀ,ফেক্টৰিয়েল
ਫੈਕਟੋਰੀਅਲ ਡਿਜ਼ਾਈਨ,ফেক্টৰিয়েল ডিজাইন
ਕਾਰਕੀਕਰਨ,ফ্যাক্টৰাইজেচন
ਫੈਕਟਰੀਜ਼,ফ্যাক্টৰাইজ
ਨਿਰਪੱਖ ਖੇਡ,ন্যায্য খেল
ਗਲਤ,মিছা
ਪਰਿਵਾਰ,পৰিয়াল
ਚੱਕਰ ਦੇ ਪਰਿਵਾਰ,বৃত্তৰ পৰিয়াল
ਪਰਿਵਾਰ ਵਕਰ,পৰিয়ালৰ বক্ৰতা
ਫੰਕਸ਼ਨਾਂ ਦਾ ਪਰਿਵਾਰ,কাৰ্য্যসমূহৰ পৰিয়াল
ਲਾਈਨਾਂ ਦਾ ਪਰਿਵਾਰ,ৰেখাৰ পৰিয়াল
ਨਕਲ,ফেক্সিমিল
F-ਵੰਡ,F-বিতৰণ
ਸੰਭਵ ਬੁਨਿਆਦੀ ਹੱਲ,সম্ভৱপৰ মৌলিক সমাধান
ਸੰਭਵ ਹੱਲ,সম্ভৱপৰ সমাধান
ਸੁਝਾਅ,মতামত
ਫਰਮੈਟ ਸਿਧਾਂਤ,ফাৰ্মেট নীতি
ਫਰਮੈਟ ਦਾ ਸਿਧਾਂਤ,ফাৰ্মেটৰ উপপাদ্য
ਫਰਮੀ-ਡੀਰਾਕ ਅੰਕੜੇ,ফাৰ্মি-ডিৰাকৰ পৰিসংখ্যা
ਫਿਬੋਨਾਚੀ ਨੰਬਰ,ফিবোনাচি নম্বৰ
ਫਿਬੋਨਾਚੀ ਲੜੀ,ফিবোনাচি ছিৰিজ
ਖੇਤਰ,ক্ষেত্ৰ
ਅੰਤਮ ਵੇਗ,চূড়ান্ত বেগ
ਸੀਮਿਤ,সসীম
ਸੀਮਿਤ ਆਧਾਰ,সসীম ভিত্তি
ਸੀਮਿਤ ਦਸ਼ਮਲਵ,সসীম দশমিক
ਸੀਮਤ ਅੰਤਰ,সসীম পাৰ্থক্য
ਸੀਮਿਤ ਅੰਤਰ ਢੰਗ,সসীম পাৰ্থক্য পদ্ধতি
ਸੀਮਿਤ ਆਯਾਮੀ,সসীম মাত্ৰিক
ਸੀਮਿਤ ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ,সসীম মাত্ৰিক ভেক্টৰ স্থান
ਸੀਮਿਤ ਖੇਡ,সসীম খেল
ਸੀਮਿਤ ਜਿਓਮੈਟਰੀ,সসীম জ্যামিতি
ਸੀਮਿਤ ਇੰਟਰਸੈਕਸ਼ਨ,সসীম ছেদ
ਸੀਮਿਤ ਬਹੁਤ ਸਾਰੇ,সসীম বহুত
ਸੀਮਿਤ ਮਾਰਕੋਵ ਚੇਨ,সসীম মাৰ্কভ শৃংখল
ਸੀਮਿਤਤਾ ਦਾ ਸਬੂਤ,সসীমতা প্ৰমাণ
ਸੀਮਤ ਸੰਖਿਆ,সসীম সংখ্যা
ਸੀਮਤ ਆਬਾਦੀ,সসীম জনসংখ্যা
ਸੀਮਤ ਸੰਭਾਵਨਾ,সসীম সম্ভাৱনা
ਸੀਮਿਤ ਲੜੀ,সসীম শৃংখলা
ਸੀਮਿਤ ਸੈੱਟ,সসীম গোট
ਸੀਮਤ ਵੇਗ,সসীম বেগ
ਸੀਮਤ ਵਾਲੀਅਮ,সসীম আয়তন
ਫਿਟਿੰਗ,ফিটিং
ਕਰਵ ਦੀ ਫਿਟਿੰਗ,বক্ৰৰ ফিটিং
ਸਿੱਧੀ ਲਾਈਨ ਦੀ ਫਿਟਿੰਗ,সৰলৰেখাৰ ফিটিং
ਸਥਿਰ ਬਿੰਦੂ ਥਿਊਰਮ,স্থিৰ বিন্দু উপপাদ্য
ਸਥਿਰ ਨਮੂਨਾ,স্থিৰ নমুনা
ਉਡਾਣ ਦੀ ਗਤੀ,উৰণৰ বেগ
ਫਲੋਟਿੰਗ ਬਿੰਦੂ ਗਣਿਤ,ভাসমান বিন্দু গাণিতিক
ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਸਿਸਟਮ,ফ্লটিং পইণ্ট চিষ্টেম
ਵਹਾਅ ਚਾਰਟ,ফ্ল&#39; চাৰ্ট
ਵਹਾਅ ਦੀ ਗਤੀ,প্ৰবাহৰ বেগ
ਤਰਲ ਗਤੀਸ਼ੀਲਤਾ,তৰল গতিবিদ্যা
ਫੋਕਲ,focal
ਫੋਕਲ ਕੋਰਡ,ফোকাচ কৰ্ড
ਫੋਕਲ ਦੂਰੀ,ফোকাচ দূৰত্ব
ਫੋਕਲ ਲੰਬਾਈ,ফোকাচ দৈৰ্ঘ্য
ਫੋਕਸ,ধ্যান কেন্দ্ৰিত
ਪੈਰ,ফুট
ਲੰਬਕਾਰੀ ਦਾ ਪੈਰ,লম্বৰ ফুট
ਗੰਭੀਰਤਾ ਦੀ ਸ਼ਕਤੀ,মাধ্যাকৰ্ষণ বল
ਪੂਰਵ ਅਨੁਮਾਨ,পূৰ্বাভাস কৰা
ਫਾਰਮੂਲਾ,সূত্ৰ
ਤਿਆਰ ਕਰਨਾ,প্ৰস্তুত কৰা
ਬਣਤਰ,প্ৰস্তুতি
ਅੱਗੇ ਫਰਕ,ফৰৱাৰ্ড পাৰ্থক্য
ਅੱਗੇ ਇੰਟਰਪੋਲੇਸ਼ਨ,ফৰৱাৰ্ড ইন্টাৰপ&#39;লেচন
ਗਣਿਤ ਦੀ ਬੁਨਿਆਦ,গণিতৰ ভেটি
ਫੁਰੀਅਰ ਦਾ ਵਿਸ਼ਲੇਸ਼ਣ,ফুৰিয়েৰৰ বিশ্লেষণ
ਫੁਰੀਅਰ ਦੀ ਲੜੀ,ফুৰিয়েৰৰ ছিৰিজ
ਫੁਰੀਅਰ ਦਾ ਪਰਿਵਰਤਨ,ফুৰিয়েৰৰ ৰূপান্তৰ
ਅੰਸ਼,ভগ্নাংশ
ਫਰੈਕਸ਼ਨਲ ਕੋਆਰਡੀਨੇਟ,ভগ্নাংশ স্থানাংক
ਅੰਸ਼ਿਕ ਸੰਖਿਆ,ভগ্নাংশ সংখ্যা
ਫਰੈਕਸ਼ਨਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,ভগ্নাংশ প্ৰগ্ৰেমিং
ਮੁਫ਼ਤ ਮਾਰਗ,মুক্ত পথ
ਮੁਫ਼ਤ ਵੈਕਟਰ,মুক্ত ভেক্টৰ
ਬਾਰੰਬਾਰਤਾ,কম্পনাংক
ਬਾਰੰਬਾਰਤਾ ਕਾਲਮ,কম্পাঙ্ক স্তম্ভ
ਬਾਰੰਬਾਰਤਾ ਵਕਰ,কম্পাঙ্ক বক্ৰ
ਬਾਰੰਬਾਰਤਾ ਵੰਡ,কম্পাঙ্ক বিতৰণ
ਬਾਰੰਬਾਰਤਾ ਹਿਸਟੋਗ੍ਰਾਮ,কম্পাঙ্ক হিষ্টোগ্ৰাম
ਵਾਪਰਨ ਦੀ ਬਾਰੰਬਾਰਤਾ,সংঘটিত হোৱাৰ কম্পাঙ্ক
ਬਾਰੰਬਾਰਤਾ ਬਹੁਭੁਜ,কম্পাঙ্ক বহুভুজ
ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,কম্পাঙ্ক টেবুল
ਨਿਰਾਸ਼ਾ,frustum
ਇੱਕ ਪਿਰਾਮਿਡ ਦਾ frustum,এটা পিৰামিডৰ frustum
ਇੱਕ ਗੋਲੇ ਦੀ ਨਿਰਾਸ਼ਾ,এটা গোলকৰ frustum
ਪੂਰਾ ਵਿਸਥਾਰ,সম্পূৰ্ণ সম্প্ৰসাৰণ
ਫੰਕਸ਼ਨ,অনুষ্ঠান
ਕਾਰਜਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ,কাৰ্য্যকৰী বিশ্লেষণ
ਬੁਨਿਆਦੀ,মৌলিক
ਬੁਨਿਆਦੀ ਸਿਧਾਂਤ,মৌলিক উপপাদ্য
ਅਲਜਬਰੇ ਦਾ ਮੂਲ ਪ੍ਰਮੇਯ,বীজগণিতৰ মৌলিক উপপাদ্য
ਗਲੈਕਸੀ,তাৰকাৰাজ্য
ਗੈਲੋਇਸ ਖੇਤਰ,গেল&#39;ইছ ফিল্ড
ਗੈਲੋਇਸ ਸਮੂਹ,গেল&#39;ইছ গ্ৰুপ
ਜੂਏਬਾਜ਼ ਦੀ ਬਰਬਾਦੀ,জুৱাৰীৰ ধ্বংসাৱশেষ
ਖੇਡ ਅਤੇ ਚਾਲ,খেল আৰু গতি
ਮੌਕਾ ਦੀ ਖੇਡ,খেলৰ সুযোগ
ਪਾਸਾ ਦੀ ਖੇਡ,পাশাৰ খেল
ਗੇਮ ਥਿਊਰੀ,গেম তত্ত্ব
ਸੰਪੂਰਣ ਯਾਦ ਦੇ ਨਾਲ ਗੇਮਜ਼,নিখুঁত ৰিকালৰ সৈতে গেমসমূহ
ਖੇਡ ਮੁੱਲ,গেম মূল্য
ਗਾਮਾ ਫੰਕਸ਼ਨ,গামা ফাংচন
Gauss-Argand ਜਹਾਜ਼,গাউছ-আৰ্গাণ্ড সমতল
ਗੌਸੀ ਵਕਰ,গাউছিয়ান বক্ৰ
ਗੌਸੀ ਦਾ ਖਾਤਮਾ,গাউছিয়ান এলিমিনেচন
ਗੌਸੀ ਜਹਾਜ਼,গাউছিয়ান সমতল
ਗੌਸ-ਜਾਰਡਨ ਦੀ ਕਮੀ,গাউছ-জৰ্ডান হ্ৰাস
ਆਮ ਕੇਸ,সাধাৰণ গোচৰ
ਆਮ ਕਨਵਰਜੈਂਸ ਥਿਊਰਮ,সাধাৰণ অভিসৰণ উপপাদ্য
ਆਮ ਸਮੀਕਰਨ,সাধাৰণ সমীকৰণ
ਆਮ ਕਾਰਕ,সাধাৰণ কাৰক
ਆਮ ਫਾਰਮ,সাধাৰণ ৰূপ
ਆਮ ਫਾਰਮੂਲਾ,সাধাৰণ সূত্ৰ
ਆਮ ਖੇਡ,সাধাৰণ খেল
ਆਮ ਅਨੁਮਾਨ,সাধাৰণ অনুমান
ਆਮ ਅਟੁੱਟ,সাধাৰণ অখণ্ড
ਸਧਾਰਣਕਰਨ,সাধাৰণীকৰণ
ਸਧਾਰਣ ਸਹਿਯੋਗੀ ਕਾਨੂੰਨ,সাধাৰণীকৃত সংগত আইন
ਸਧਾਰਣ ਨਿਰੰਤਰਤਾ ਪਰਿਕਲਪਨਾ,সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান
ਆਮ ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ,সাধাৰণীকৃত উত্তল ফলন
ਜਨਰਲਾਈਜ਼ਡ ਕੋਆਰਡੀਨੇਟਸ,সাধাৰণীকৃত স্থানাংক
ਸਧਾਰਣ ਆਈਜੇਨ ਮੁੱਲ ਦੀ ਸਮੱਸਿਆ,সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা
