Hindi,Assamese
स्वतंत्रता की कोटि. स्वातंत्र्य कोटि,স্বাধীনতাৰ মাত্ৰা। স্বাধীনতাৰ মাত্ৰা
आयनन की मात्रा,আয়নীয়কৰণৰ পৰিমাণ
ध्रुवण का परिमाण,মেৰুকৰণৰ পৰিমাণ
परिशुद्धता की मात्रा,নিখুঁততাৰ পৰিমাণ
निरार्द्रीकरण,ডিহুমিডিফিকেশন
विआयनन,বিআয়নীয়কৰণ
विलम्ब,পলম কৰা
विलम्बित,বিলম্বিত
अस्थानीकरण,স্থানীয়কৰণ
डेल्टा फलन,ডেল্টা ফাংচন
विचुम्बकन,বিচুম্বকীয়কৰণ
विचुम्बकित वक्र,বিচুম্বকীয় বক্ৰ
विचुम्बकित्र,ডিমেগনেটাইজাৰ
विमॉडुलन,ডিমডুলেচন
सघन संकुलन,ঘন ভিৰ
सघनतामापी,ঘনত্ব গেজ
"घनत्व, सघनता","ঘনত্ব, ঘনত্ব"
ह्रासी स्तर,মূল্য হ্ৰাসৰ স্তৰ
अवक्षय जोन,ডিপ্লিচন জ&#39;ন
विध्रुवण,বিমেৰুকৰণ
विध्रुवित,ডিমেৰুকৃত
विध्रुवक,ডিপোলাৰাইজাৰ
"क्षेत्र की गहराई, क्षेत्र की गंभीरता","ক্ষেত্ৰৰ গভীৰতা, ক্ষেত্ৰৰ তীব্ৰতা"
"व्युत्पन्न पोलेरोग्राम, व्युत्पन्न ध्रुवण लेख","ব্যুৎপন্ন মেৰুগ্ৰাম, ব্যুৎপন্ন মেৰুগ্ৰাম"
व्युत्पन्न,ব্যুৎপত্তি কৰা হৈছে
"अवरोही, अवरोहण","অৱতৰণ কৰা, অৱতৰণ কৰা"
"अवरोहांक, अवरोहण","বংশ, বংশ"
"वर्णन करना, निर्माण करना, खींचना","বৰ্ণনা, নিৰ্মাণ, আঁকিব"
निरूपक,হৰ
"अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)","ডিজাইন কৰা, ডিজাইন কৰা (n.) ডিজাইন কৰা, ডিজাইন কৰা (n.)"
विनाश,ধ্বংস
विनाशी व्यतिकरण,ধ্বংসাত্মক হস্তক্ষেপ
"भंजक, विनाशात्मक","ধ্বংসাত্মক, ধ্বংসাত্মক"
"पहचान, संसूचन","চিনাক্তকৰণ, ধৰা পেলোৱা"
संसंचक,সংগ্ৰাহক
निर्धार्यता,ডিটাৰ্মিনিজম
निर्धारक,নিৰ্ণায়ক
निर्धारण,সংকল্প
निर्धारित करना,নিৰ্ধাৰণ কৰিবলৈ
निर्धारित,নিৰূপিত
डयूटरॉन,ডিউটেৰন
"व्यक्त करना, विकसित करना, विकासन","প্ৰকাশ, বিকাশ, বিকাশ"
"विकासक, डेवेलपर","ডেভেলপাৰ, ডেভেলপাৰ"
"परिवर्धन, विकास","উন্নয়ন, উন্নয়ন"
विचलन,বিচ্যুতি
ओस,শিশিৰ
ओसांक,শিশিৰ বিন্দু
दक्षिण ध्रुवण-घूर्णक,দক্ষিণ মেৰুকৰণকাৰী
निदानार्थ परीक्षण,ডায়েগনষ্টিক পৰীক্ষা
विकर्ण,তিৰ্যক
आरेख,ডায়েগ্ৰাম
आरेख,ডায়েগ্ৰাম
डायल,ডায়েল কৰক
प्रतिचुंबकीय,ডাইমেগনেটিক
"प्रतिचुबकत्व विज्ञान, प्रतिचुंबकीय पदार्थ","ডাইমেগনেট&#39;লজী, ডাইমেগনেটিক পদাৰ্থ"
प्रतिचुंबकत्व,ডাইমেগনেটিজম
व्यास,ব্যাস
व्यासतः सम्मुख,ডায়েমেট্ৰিকভাৱে বিপৰীত
"हीरक, हीरा","হীৰা, হীৰা"
"तनुपट, डायाफ्राम मध्यपट",ডায়েফ্ৰাম ডায়েফ্ৰাম
ऊष्मा-पार्य,তাপ বিনিময়
ऊष्मा-पार्य,তাপ বিনিময়
"डायाटोनिक स्वरग्राम, द्विटोनी स्वरग्राम","ডাইটনিক স্বৰাগ্ৰাম, ডাইটনিক স্বৰাগ্ৰাম"
"द्विभाजन, अर्धक कला","bifurcation, অৰ্ধ-কলা"
डाइक्रोमेट सेल,ডাইক্ৰ&#39;মেট কোষ
"द्विवर्णता, दृष्टि द्विवर्णता, स्तरीय द्विवर्णता, द्विरंजकता","দ্বৈততা, দৃশ্যমান দ্বৈততা, স্তৰৰ দ্বৈততা"
डिक्टाफोन,ডিক্টাফোন
परावैद्युत,ডাইলেক্ট্ৰিক
परावैद्युतिकी,ডাইলেক্ট্ৰিকছ
डीजल-चक्र,ডিজেল চক্ৰ
अंतर,গেপ
"अंतर आवृत्ति, व्यवकलन आवृत्ति","ডিফাৰেন্সিয়েল ফ্ৰিকুৱেন্সি, বিয়োগ কম্পাঙ্ক"
"विभेदक, भेददर्शी, अन्तरात्मक, अवकल, अन्तराश्रयी, विभेदी","ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ইন্টাৰষ্টিচিয়েল, ডিফাৰেন্সিয়েল"
विभेदी अवशोषण,ভিন্নতামূলক শোষণ
भेद प्रवर्धक,ডিষ্টিংচন এম্প্লিফায়াৰ
"भेददर्शी ऊष्मामापी, भेददर्शी कैलॉरीमीटर","পেনেট্ৰেটিভ কেলৰিমিটাৰ, পেনেট্ৰেটিভ কেলৰিমিটাৰ"
विभेदी संधारित्र,ডিফাৰেন্সিয়েল কেপাচিটৰ
विभेदी परिक्षेत्र,ডিফাৰেন্সিয়েল জ&#39;ন
विभेदी विसरण,ডিফাৰেন্সিয়েল প্ৰসাৰণ
अवकल समीकरण,অৱভেদ্য সমীকৰণ
अवकलन विलोपन गुणांक,ভিন্নতামূলক বিলুপ্তি সহগ
अंतरमापी आयनन कोष्ठ,ইন্টাৰমিটাৰ আয়নীয়কৰণ কক্ষ
विभेदी समस्थानिक विधि,ডিফাৰেন্সিয়েল আইছ’ট’প পদ্ধতি
विभेदी वेग,ডিফাৰেন্সিয়েল বেগ
अवकलन करना,পাৰ্থক্য কৰা
"अवकलित, विभेदित","পৃথক, পৃথক"
"विभेदन, अवकलन","পাৰ্থক্য, পাৰ্থক্য"
विवर्तन,বিবৰ্তন
विवर्तनमापी,বিবৰ্তনমাপক
"विसरित, विसारित","বিক্ষিপ্ত, বিক্ষিপ্ত"
विसरित,বিক্ষিপ্ত
