Bengali,Assamese
ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি),ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি)
ইনপুট/আউটপুট (I/O),ইনপুট/আউটপুট (I/O)
ইনপুট/আউটপুট বাফার (I/O বাফার),ইনপুট/আউটপুট বাফাৰ (I/O বাফাৰ)
ইনপুট/আউটপুট ডিভাইস (I/O ডিভাইস),ইনপুট/আউটপুট ডিভাইচ (I/O ডিভাইচ)
ঢোকান,প্ৰবিষ্ট কৰা
সন্নিবেশ বাছাই,সন্নিৱিষ্ট কৰা সজাই পৰাই তোলা
ইনস্টলেশন সময়,সংস্থাপনৰ সময়
দৃষ্টান্ত,উদাহৰণ
নির্দেশ,নিৰ্দেশনা
নির্দেশ কাউন্টার,নিৰ্দেশনা কাউণ্টাৰ
নির্দেশ চক্র,নিৰ্দেশনা চক্ৰ
নির্দেশনাবলী,নিৰ্দেশনা ছেট
পূর্ণসংখ্যা প্রোগ্রামিং,পূৰ্ণসংখ্যা প্ৰগ্ৰেমিং
পূর্ণসংখ্যা পরিবর্তনশীল,পূৰ্ণসংখ্যা চলক
ইন্টিগ্রেটেড মডেম,সংহত মডেম
ইন্টিগ্রেটেড সার্ভিস ডিজিটাল নেটওয়ার্ক (ISDN),ডিজিটেল নেটৱৰ্ক (ISDN)
অখণ্ডতা,একতা
বুদ্ধিমান নিয়ামক,বুদ্ধিমান নিয়ন্ত্ৰক
বুদ্ধিমান টার্মিনাল,বুদ্ধিমান টাৰ্মিনেল
আন্তঃ ব্লক,inter ব্লক
আন্তঃ ব্লক ফাঁক,আন্তঃব্লক ব্যৱধান
আন্তঃযোগাযোগ ব্যবস্থা,আন্তঃ যোগাযোগ ব্যৱস্থা
মিথষ্ক্রিয়া,ভাৱ-বিনিময়
ইন্টারেক্টিভ গ্রাফিক্স,ইন্টাৰেক্টিভ গ্ৰাফিক্স
ইন্টারেক্টিভ কীবোর্ড প্রিন্টার,ইন্টাৰেক্টিভ কিবৰ্ড প্ৰিন্টাৰ
ইন্টারকম পরিষেবা,ইন্টাৰকম সেৱা
ইন্টারফেস,আন্তঃপৃষ্ঠ
ইন্টারলিভিং,ইন্টাৰলিভিং
মধ্যবর্তী বাফার,মধ্যৱৰ্তী বাফাৰ
অভ্যন্তরীণ ব্লক,অভ্যন্তৰীণ ব্লক
অভ্যন্তরীণ যোগাযোগ,আভ্যন্তৰীণ যোগাযোগ
অভ্যন্তরীণ বিভাজন,আভ্যন্তৰীণ খণ্ডিতকৰণ
অভ্যন্তরীণ মেমরি,আভ্যন্তৰীণ স্মৃতিশক্তি
অভ্যন্তরীণ সাজানোর,অভ্যন্তৰীণ সজাই পৰাই তোলা
অভ্যন্তরীণ টাইমার,অভ্যন্তৰীণ টাইমাৰ
প্রমিতকরণের জন্য আন্তর্জাতিক সংস্থা (ISO),আন্তৰ্জাতিক প্ৰামাণিককৰণ সংস্থা (ISO)
আন্তর্জাতিক প্রযুক্তিগত সহায়তা সংস্থা,আন্তঃৰাষ্ট্ৰীয় কাৰিকৰী সহায়ক সংস্থা
ইন্টারনেট,ইণ্টাৰনেট
ইন্টারনেট ইঞ্জিনিয়ারিং টাস্ক ফোর্স (IETF),ইণ্টাৰনেট অভিযান্ত্ৰিক টাস্ক ফ&#39;ৰ্চ (IETF)
ইন্টারনেট এক্সপ্লোরার,ইন্টাৰনেট এক্সপ্ল&#39;ৰাৰ
ইন্টারনেট হান্ট,ইন্টাৰনেট হান্ট
ইন্টারনেট মাসিক রিপোর্ট,ইণ্টাৰনেটৰ মাহেকীয়া প্ৰতিবেদন
ইন্টারনেট প্যাকেট বিনিময়,ইণ্টাৰনেট পেকেট বিনিময়
ইন্টারনেট প্রোটোকল (আইপি),ইণ্টাৰনেট প্ৰট&#39;কল (IP)
ইন্টারনেট প্রোটোকল রিমুভ (আইপি),ইন্টাৰনেট প্ৰটোকল আঁতৰোৱা (IP)
ইন্টারনেট রিলে চ্যাট (IRC),ইন্টাৰনেট ৰিলে চেট (IRC)
ইন্টারনেট সেবা প্রদানকারী,ইণ্টাৰনেট সেৱা প্ৰদানকাৰী
ইন্টারনেট পরিষেবা তালিকা,ইণ্টাৰনেট সেৱাৰ তালিকা
ইন্টারনেট সমাজ,ইণ্টাৰনেট সমাজ
ইন্টারনেট টুল,ইণ্টাৰনেট সঁজুলি
ইন্টারনেট কাজ করে,ইণ্টাৰনেটৰ কাম কৰা
ইন্টারনেট কাজ করে,ইণ্টাৰনেটৰ কাম কৰা
ইন্টারপোলেশন,আন্তঃপ্ৰক্ষেপণ
ব্যাখ্যা করুন,ব্যাখ্যা
দোভাষী,ব্যাখ্যাকৰোতা
আন্তঃপ্রক্রিয়া যোগাযোগ,আন্তঃপ্ৰক্ৰিয়া যোগাযোগ
বাধা,মাজতে বাধা দিয়া
বাধা হ্যান্ডলার,বাধা নিয়ন্ত্ৰক
বাধা মাস্ক,interrupt মাস্ক
বাধা সংকেত,বাধা সংকেত
বাধা ভেক্টর,interrupt ভেক্টৰ
বাধা,বাধাগ্ৰস্ততা
ছেদ,ছেদ কৰক
ইন্ট্রানেট,ইন্ট্ৰানেট
অপরিবর্তনীয়,অপৰিৱৰ্তিত
ইনভেন্টরি মাস্টার ফাইল,ইনভেণ্টৰী মাষ্টাৰ ফাইল
বিপরীত মাল্টিপ্লেক্সার,ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ
বিপরীত স্ক্যানিং,বিপৰীত স্কেনিং
উল্টানো ফাইল,ওলোটা ফাইল
উল্টানো তালিকা ফাইল,ওলোটা তালিকা নথিপত্ৰ
উল্টানো পৃষ্ঠা টেবিল,ওলোটা পৃষ্ঠা টেবুল
বৈদ্যুতিন সংকেতের মেরু বদল,ইনভাৰ্টাৰ
ইন্টারনেট কাজ করে,ইণ্টাৰনেটৰ কাম কৰা
ইন্টারপোলেশন,আন্তঃপ্ৰক্ষেপণ
ব্যাখ্যা করুন,ব্যাখ্যা
দোভাষী,ব্যাখ্যাকৰোতা
আন্তঃপ্রক্রিয়া যোগাযোগ,আন্তঃপ্ৰক্ৰিয়া যোগাযোগ
বাধা,মাজতে বাধা দিয়া
বাধা হ্যান্ডলার,বাধা নিয়ন্ত্ৰক
বাধা মাস্ক,interrupt মাস্ক
বাধা সংকেত,বাধা সংকেত
বাধা ভেক্টর,interrupt ভেক্টৰ
বাধা,বাধাগ্ৰস্ততা
ছেদ,ছেদ কৰক
ইন্ট্রানেট,ইন্ট্ৰানেট
অপরিবর্তনীয়,অপৰিৱৰ্তিত
ইনভেন্টরি মাস্টার ফাইল,ইনভেণ্টৰী মাষ্টাৰ ফাইল
বিপরীত মাল্টিপ্লেক্সার,ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ
বিপরীত স্ক্যানিং,বিপৰীত স্কেনিং
উল্টানো ফাইল,ওলোটা ফাইল
উল্টানো তালিকা ফাইল,ওলোটা তালিকা নথিপত্ৰ
উল্টানো পৃষ্ঠা টেবিল,ওলোটা পৃষ্ঠা টেবুল
বৈদ্যুতিন সংকেতের মেরু বদল,ইনভাৰ্টাৰ
চাকরি ব্যবস্থাপনা,চাকৰি ব্যৱস্থাপনা
কাজ ভিত্তিক ভাষা,চাকৰিমুখী ভাষা
কাজের অগ্রাধিকার,চাকৰিৰ অগ্ৰাধিকাৰ
কাজের সময়সূচী,চাকৰিৰ সময়সূচী
কাজের সিকোয়েন্সিং,চাকৰিৰ ক্ৰমবিন্যাস
কাজের টেবিল,চাকৰিৰ টেবুল
যোগ দিন (যোগ দিন),যোগদান কৰক (JOIN)
যৌথ ফটোগ্রাফিক গ্রুপ (jpg),যৌথ ফটোগ্ৰাফিক গোট (jpg)
জার্নাল,জাৰ্নেল
আনন্দ লাঠি,জয় লাঠি
বিচার,বিচাৰ কৰা
ঝাঁপ দাও,জাপ মৰা
লাফের নির্দেশ,জাম্প নিৰ্দেশনা
জাম্পার,জাম্পাৰ
জংশন,জংচন
আবর্জনা,আৱৰ্জনা
ন্যায্যতা,ন্যায্যতা প্ৰদান
k বাইট,k বাইট
karnaugh মানচিত্র,karnaugh মানচিত্ৰ
karnaugh মানচিত্র,karnaugh মানচিত্ৰ
KB (কিলো বাইট),KB (কিলো বাইট)
কার্নেল,কাৰ্ণেল
কার্নেল মোড,কাৰ্ণেল ধৰণ
কার্নিং,কেৰ্নিং
চাবি,চাবি
কী বোর্ড,কী বৰ্ড
কী বাউন্স,কী বাউন্স
কী ক্লিক করুন,কি ক্লিক কৰক
কী কম্প্রেশন,কি সংকোচন
কী ডিস্ক,চাবি ডিষ্ক
