Marathi,Malayalam
अर्धा वजा करणारा,പകുതി കുറയ്ക്കുന്നയാൾ
अर्धा टोनिंग,പകുതി ടോണിംഗ്
अर्धा शब्द,പകുതി വാക്ക്
मिल्टोनियस सायकल,ഹാമിൽട്ടോണിയസ് സൈക്കിൾ
हॅमिंग कोड,ഹാമിംഗ് കോഡ്
हात,കൈ
हात प्रत,കൈ പകർപ്പ്
हाताळणे,കൈകാര്യം ചെയ്യുക
हाताळणी,കൈകാര്യം ചെയ്യുന്നു
फाशी देणे,തൂക്കിയിടുക
आनंदी नेट,സന്തോഷകരമായ വല
हार्ड कॉपी डिव्हाइस,ഹാർഡ് കോപ്പി ഉപകരണം
हार्ड डिस्क,ഹാർഡ് ഡിസ്ക്
हार्ड डिस्क क्रॅश,ഹാർഡ് ഡിസ്ക് ക്രാഷ്
कठीण त्रुटी,കഠിനമായ പിശക്
हार्डवेअर प्रवाह नियंत्रण,ഹാർഡ്‌വെയർ ഫ്ലോ നിയന്ത്രണം
हार्मोनिक,ഹാർമോണിക്
हार्मोनिक मध्यम,ഹാർമോണിക് അർത്ഥം
हॅश,ഹാഷ്
हॅश आकृती,ഹാഷ് ഡയഗ്രം
हॅश टेबल,ഹാഷ് ടേബിൾ
हॅशिंग तंत्र,ഹാഷിംഗ് ടെക്നിക്
शीर्षलेख,തലക്കെട്ട്
ढीग,കൂമ്പാരം
ढीग क्रमवारी,കൂമ്പാരം അടുക്കുക
मदत,സഹായം
मदत स्क्रीन,സഹായ സ്ക്രീൻ
हेल्पनेट,ഹെൽപ്പ്നെറ്റ്
हर्ट्झ,ഹെർട്സ്
ह्युरिस्टिक,ഹ്യൂറിസ്റ്റിക്
ह्युरिस्टिक पद्धत,ഹ്യൂറിസ്റ്റിക് രീതി
हेक्साडेसिमल संख्या,ഹെക്സാഡെസിമൽ സംഖ്യകൾ
लपलेली ओळ,മറഞ്ഞിരിക്കുന്ന വരി
श्रेणीबद्ध डेटा बेस,ശ്രേണിപരമായ ഡാറ്റാ ബേസ്
श्रेणीबद्ध फाइल सिस्टम,ഹൈറാർക്കിക്കൽ ഫയൽ സിസ്റ്റം
श्रेणीबद्ध स्थलाकृति,ശ്രേണിപരമായ ഭൂപ്രകൃതി
उच्च स्तरीय भाषा,ഉയർന്ന തലത്തിലുള്ള ഭാഷ
उच्च मेमरी क्षेत्र,ഉയർന്ന മെമ്മറി ഏരിയ
उच्च कार्यक्षमता,ഉയർന്ന പ്രകടനം
दाबा,അടിച്ചു
हिट दर,ഹിറ്റ് നിരക്ക്
हिट प्रमाण,ഹിറ്റ് അനുപാതം
छिद्र,ദ്വാരം
होम डिरेक्टरी,ഹോം ഡയറക്ടറി
मुख्यपृष्ठ,ഹോം പേജ്
एकसंध समन्वय,ഏകതാനമായ കോർഡിനേറ്റ്
हॉप,ചാടുക
हॉप संख्या,ഹോപ്പ് എണ്ണം
हॉर्न,കൊമ്പ്
होस्ट संगणक,ഹോസ്റ്റ് കമ്പ്യൂട്ടർ
होस्ट संगणक,ഹോസ്റ്റ് കമ്പ്യൂട്ടർ
होस्ट भाषा,ഹോസ്റ്റ് ഭാഷ
गरम की,ചൂടുള്ള കീ
हायपर टेक्स्ट मार्कअप भाषा (HTML),ഹൈപ്പർ ടെക്സ്റ്റ് മാർക്ക്അപ്പ് ഭാഷ (HTML)
गृहीतक,അനുമാനം
मी पॉड,ഞാൻ പോഡ്
I/O बफर,I/O ബഫർ
I/O पोर्ट,I/O പോർട്ട്
I/O युनिट,I/O യൂണിറ്റ്
ओळखकर्ता,ഐഡന്റിഫയർ
ओळख,ഐഡന്റിറ്റി
प्रतिमा,ചിത്രം
प्रतिमा सेन्सर,ഇമേജ് സെൻസർ
प्रभाव प्रिंटर,ആഘാതം പ്രിന്റർ
अडथळा,തടസ്സം
अत्यावश्यक कार्यक्रम भाषा,അനിവാര്യമായ പ്രോഗ്രാം ഭാഷ
अनिवार्य विधान,അനിവാര്യമായ പ്രസ്താവന
अंतर्निहित पत्ता,പരോക്ഷമായ വിലാസം
अशक्य घटना,അസാധ്യമായ സംഭവം
निष्क्रिय नोड,നിഷ്ക്രിയ നോഡ്
विसंगती,പൊരുത്തക്കേട്
वाढ,ഇൻക്രിമെന്റും
निर्देशांक,സൂചിക
निर्देशांक डेटा आयटम,സൂചിക ഡാറ്റ ഇനം
अनुक्रमणिका फाइल,സൂചിക ഫയൽ
इंडेक्स रजिस्टर,സൂചിക രജിസ്റ്റർ
अनुक्रमणिका,സൂചിക ക്രമം
अनुक्रमित पत्ता,സൂചികയിലുള്ള വിലാസം
अनुक्रमित भाषा,സൂചികയിലുള്ള ഭാഷ
अनुक्रमित अनुक्रम फाइल,ഇൻഡക്‌സ് ചെയ്‌ത സീക്വൻസ് ഫയൽ
अनुक्रमित अनुक्रमिक sccess पद्धत (ISAM),ഇൻഡക്‌സ് ചെയ്‌ത സീക്വൻഷ്യൽ സ്‌ക്‌സസ് രീതി (ISAM)
अप्रत्यक्ष संबोधन,പരോക്ഷ അഭിസംബോധന
माहितीशास्त्र,ഇൻഫോർമാറ്റിക്സ്
माहिती,വിവരങ്ങൾ
माहिती बिट,വിവര ബിറ്റ്
माहिती व्यवस्थापन,വിവര മാനേജ്മെന്റ്
माहिती व्यवस्थापन प्रणाली (IMS),ഇൻഫർമേഷൻ മാനേജ്മെന്റ് സിസ്റ്റം (IMS)
माहिती उत्खनन,വിവരങ്ങൾ വീണ്ടെടുക്കൽ
माहिती प्रणाली,വിവര സംവിധാനം
माहिती तंत्रज्ञान (IT),വിവര സാങ്കേതിക വിദ്യ (ഐടി)
पायाभूत सुविधा व्यवस्थापन,ഇൻഫ്രാസ്ട്രക്ചർ മാനേജ്മെന്റ്
वारसा,അനന്തരാവകാശം
अनुवांशिक त्रुटी,പാരമ്പര്യ പിശക്
आरंभिक,പ്രാരംഭം
प्रारंभिक पत्ता,പ്രാരംഭ വിലാസം
प्रारंभिक अवस्था,പ്രാരംഭ അവസ്ഥ
आरंभ करणे,ആരംഭിക്കൽ
इंक जेट प्रिंटर,മഷി ജെറ്റ് പ്രിന്റർ
असंख्य,അസംഖ്യം
i-node टेबल,ഐ-നോഡ് പട്ടിക
अकार्यक्षम वेळ,പ്രവർത്തനരഹിതമായ സമയം
इनपुट बफर रजिस्टर,ഇൻപുട്ട് ബഫർ രജിസ്റ്റർ
इनपुट आउटपुट प्रोसेसर (I/O प्रोसेसर),ഇൻപുട്ട് ഔട്ട്പുട്ട് പ്രോസസർ (I/O പ്രോസസർ)
इनपुट आउटपुट रजिस्टर (I/O रजिस्टर),ഇൻപുട്ട് ഔട്ട്പുട്ട് രജിസ്റ്റർ (I/O രജിസ്റ്റർ)
इनपुट आउटपुट स्टेटमेंट (I/O स्टेटमेंट),ഇൻപുട്ട് ഔട്ട്‌പുട്ട് സ്റ്റേറ്റ്‌മെന്റ് (I/O സ്റ്റേറ്റ്‌മെന്റ്)
इनपुट/आउटपुट (I/O),ഇൻപുട്ട്/ഔട്ട്പുട്ട് (I/O)
इनपुट/आउटपुट बफर (I/O बफर),ഇൻപുട്ട്/ഔട്ട്പുട്ട് ബഫർ (I/O ബഫർ)
इनपुट/आउटपुट डिव्हाइस (I/O डिव्हाइस),ഇൻപുട്ട്/ഔട്ട്പുട്ട് ഉപകരണം (I/O ഉപകരണം)
घाला,തിരുകുക
प्रवेश क्रमवारी,ഉൾപ്പെടുത്തൽ അടുക്കുക
स्थापना वेळ,ഇൻസ്റ്റലേഷൻ സമയം
उदाहरण,ഉദാഹരണം
सूचना,നിർദ്ദേശം
सूचना काउंटर,നിർദ്ദേശ കൗണ്ടർ
सूचना चक्र,നിർദ്ദേശ ചക്രം
सूचना संच,നിർദ്ദേശ സെറ്റ്
पूर्णांक प्रोग्रामिंग,പൂർണ്ണസംഖ്യ പ്രോഗ്രാമിംഗ്
पूर्णांक व्हेरिएबल,പൂർണ്ണസംഖ്യ വേരിയബിൾ
एकात्मिक मोडेम,സംയോജിത മോഡം
एकात्मिक सेवा डिजिटल नेटवर्क (ISDN),സംയോജിത സേവന ഡിജിറ്റൽ നെറ്റ്‌വർക്ക് (ISDN)
सचोटी,സമഗ്രത
बुद्धिमान नियंत्रक,ബുദ്ധിയുള്ള കൺട്രോളർ
बुद्धिमान टर्मिनल,ഇന്റലിജന്റ് ടെർമിനൽ
इंटर ब्लॉक,ഇന്റർ ബ്ലോക്ക്
आंतर ब्लॉक अंतर,ഇന്റർ ബ്ലോക്ക് വിടവ്
इंटर कम्युनिकेशन सिस्टम,ഇന്റർ കമ്മ്യൂണിക്കേഷൻ സിസ്റ്റം
परस्परसंवाद,ഇടപെടൽ
परस्पर ग्राफिक्स,സംവേദനാത്മക ഗ്രാഫിക്സ്
