English,Odiya
Fast photomultipllier,ତ୍ୱରକ ହାଲୁକା ଇଲେକ୍ଟ୍ରନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Fast reaction,ଦ୍ରୁତ ପ୍ରତିକ୍ରିୟା
Fast reactor,ଦ୍ରୁତ ନିଉଟ୍ରନ୍ ରିଆକ୍ଟର |
Fast sector speed,ଦ୍ରୁତ ରେଡିଓ ସେଗମେଣ୍ଟ୍ ଗତି |
Fast time gain control,ସମ୍ବେଦନଶୀଳ ସମୟ ନିୟନ୍ତ୍ରଣ |
Fastax camera,ସ୍ପିଡ୍ କ୍ୟାମେରା |
Fat dipole,ମୋଟା ଡିପୋଲ୍ |
Fatal dose,ସାଂଘାତିକ ପରିମାଣ
Fatigue,ଥକା
Fatigue crack,"ଦୁ ament ଖଦାୟକ ଖଣ୍ଡ, ଦୁ ament ଖଦାୟକ ଖଣ୍ଡ |"
Fatigue effect,ଥକାପଣ ପ୍ରଭାବ
Fatigue failure,ପଙ୍ଗୁ ହାଣ୍ଡି |
Fault,"ଦୋଷ, ଦୋଷ"
Fault celectrode current,ତ୍ରୁଟି ଇଲେକ୍ଟ୍ରୋଡ୍ କରେଣ୍ଟ୍ |
Fault current,ତ୍ରୁଟି କରେଣ୍ଟ |
Fault deviation,ତ୍ରୁଟି ବିଚ୍ୟୁତି |
Fault displacement,ତ୍ରୁଟି ବିସ୍ଥାପନ
Fault image,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ପ୍ରତିଛବି |
Fault indicator,ତ୍ରୁଟି ସୂଚକ
Fault line,ତ୍ରୁଟି ରେଖା |
Fault location,ତ୍ରୁଟି ସ୍ପଟ୍ ନିର୍ଣ୍ଣୟ |
Fault zone,ତ୍ରୁଟି ସର୍କଲ୍ |
Faulty,ଭୁଲ
Faulty barometer,"ତ୍ରୁଟିଯୁକ୍ତ ବାରୋମିଟର, ତ୍ରୁଟିପୂର୍ଣ୍ଣ ବାରୋମିଟର |"
Faulty insulation,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଇନସୁଲେସନ୍ |
Fay surface,ମିଳିତ ପୃଷ୍ଠ
Feather,ଓଲଟା ଇକୋ (ତ୍ରୁଟି)
Feather analysis,ପଶୁ ବିଶ୍ଳେଷଣ |
Feather relation,ପଶୁ ବନ୍ଧନ |
Fee television,ଦେୟ ଟେଲିଭିଜନ |
Feeble oscillation,ଦୁର୍ବଳ ଦର୍ପଣ |
Feed back,"ରିଚାର୍ଜ, ପୁନ rein ନିବେଶ |"
Feed back admittance,ପୁନ ent ପ୍ରବେଶ
Feed back circuit,ରିଚାର୍ଜ ସର୍କିଟ |
Feed back factor,ରିଚାର୍ଜ ଗୁଣନ
Feed back inhibition,ରିଚାର୍ଜ ବନ୍ଦ
Feed back regulator,ରିଚାର୍ଜ ନିୟନ୍ତ୍ରକ
Feed line,ଯୋଗାଣ ଲାଇନ
Feed point,ପୁରଣ ବିନ୍ଦୁ
Feed pump,ଇନପୁଟ୍ ପମ୍ପ |
Feed system,ବିନିଯୋଗ ପ୍ରଣାଳୀ |
Feed through,ରୋଜଗାର
Feed through capacitor,ଫିଡ୍ କ୍ୟାପେସିଟର୍ |
Feed through insulator,ଫିଡ୍ ବିଛିନ୍ନକାରୀ |
Feed through tereminal,ଫିଡ୍ ଟର୍ମିନାଲ୍ |
Feed wateer,ଇଞ୍ଜେକ୍ସନ ଜଳ
Feedback loop,ରିଚାର୍ଜ ଲୁପ୍
Feedback voltage,ପୁନ input ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |
Feedback voltage ratio,ପୁନ Vol- ଇନପୁଟ୍ ଭୋଲଟେଜ୍ ଅନୁପାତ |
Feeder,"ଫିଡର୍, ଯୋଗାଣକାରୀ, ଫିଡର୍, ଫିଡର୍ |"
Feeder channel,"ଫିଡର୍ ସିଷ୍ଟମ୍, ଫିଡର୍ ସିଷ୍ଟମ୍ |"
Feeder connection,"ଫିଡର୍ ବନ୍ଧନ, ଫିଡର୍ ବନ୍ଧନ |"
Feeder gate,"ଫିଡର୍ ଗେଟ୍, ଫିଡର୍ ଗେଟ୍ |"
Feeder nose,"ଫିଡର୍ ନାସା, ଫିଡର୍ ନାସା |"
Feeder opening (=feeder connection),"ଫିଡର୍ ଗର୍ତ୍ତ, ଗର୍ତ୍ତ ପୂରଣ କର |"
Feeder plunger,ଫିଡର୍ ପ୍ଲଙ୍ଗର୍ |
Feeding,"ଫିଡ୍, ଫିଡ୍, ଫିଡ୍, ଫିଡ୍, ଫିଡ୍ |"
Feeding device,ଭରିବା ଉପକରଣ
Feeding ratio,ଅନୁପାତ ପୂରଣ କରନ୍ତୁ |
Female screw,ଭିତର ସ୍କ୍ରୁ |
Femto,ଫେମଟୋ |
Femtovolt,femtovolt
Fermat numbers,ଫାର୍ମର ସଂଖ୍ୟା |
Fermat principle,ଧର୍ମ ନିୟମ |
Fermat's theorem,ଫର୍ମାଙ୍କ ତତ୍ତ୍। |
Fermi,ଫର୍ମୀ |
Fermi age,ଫର୍ମୀ ଧାର
Fermi age equation,ଫର୍ମୀ ଏଜ୍ ସମୀକରଣ |
Fermi age model,ଫର୍ମି ଏଜ୍ ମଡେଲ୍ |
Fermi age theory,ଫର୍ମି ଏଜ୍ ସିଦ୍ଧାନ୍ତ |
Fermi constant,ଫର୍ମୀ ସ୍ଥିର |
Fermi gas model,ଫର୍ମୀ ଗ୍ୟାସ ମଡେଲ |
Fermi level,ଫର୍ମୀ ସ୍ତର |
Fermi particles,ଫର୍ମୀ କଣିକା |
Fermi plot,ଫର୍ମୀ ଚିତ୍ର |
Fermi potential,ଫର୍ମୀ ସମ୍ଭାବନା |
Fermi process,ଫର୍ମୀ ପ୍ରକ୍ରିୟା |
Fermi resonance,ଫର୍ମୀ ଅନୁବାଦ |
Fermi selection rules,ଫର୍ମୀ ଚୟନ ନିୟମ |
Fermi statistics,ଫର୍ମୀ ପରିସଂଖ୍ୟାନ |
"Fermi Tellar ""Z"" law",ଫର୍ମୀ-ଟେଲର ଜେ-ଆଇନ |
Fermi threshold,ଫର୍ମୀ-ଦିଲି |
Fermi-Dirac statistics,ଫର୍ମୀ-ଡାଇରାକ-ପରିସଂଖ୍ୟାନ |
Fermion,ଫର୍ମିଅନ୍ |
Fernico,ଫର୍ନିକି |
Ferreed switch,ଚୁମ୍ବକୀୟ ରିଡ୍ ସୁଇଚ୍ |
Ferrell's law,ଫେରେଲଙ୍କ ନିୟମ |
Ferric,ଫେରିକ୍ |
Ferric compound,ଫେରିକ୍ ଯ ound ଗିକ |
Ferric ion,ଫେରିକ୍ ଆୟନ |
Ferric spinel,ଫେରିକ୍ ସ୍ପିନେଲ୍ |
Ferrielectric,ଫେରୋଲେକ୍ଟ୍ରିକ୍ |
Ferrimagnetism,"ଛୋଟ ଫେରୋମ୍ୟାଗ୍ନେଟିଜିମ୍, ଫେରୋମ୍ୟାଗ୍ନେଟିଜିମ୍ |"
Ferristor,ଫେରିଷ୍ଟର |
Ferrite circulator,ଫେରାଇଟ୍-ସର୍କୁଲେଟର |
Ferrite core memory,ଫେରାଇଟ୍-କୋର୍ ମେମୋରୀ |
Ferrite isolator,ଫେରାଇଟ୍ ବିଛିନ୍ନକାରୀ |
Ferrite limiter,ଫେରାଇଟ୍ ସୀମାବଦ୍ଧ |
Ferrite rod antenna,ଫେରିଟ୍ ବାର୍ ଆଣ୍ଟେନା |
Ferro,ଫାରୋ |
Ferro-alloy,ଲୁହା ମିଶ୍ରଣ
Ferro-electric behaviour,ଫେରୋ-ଇଲେକ୍ଟ୍ରିକ୍ କଣ୍ଡକ୍ଟେସନ୍ |
Ferro-electric body,ଫେରୋଲେକ୍ଟ୍ରିକ୍ ଶରୀର |
Ferro-electric crystal,ଫେରୋଲେକ୍ଟ୍ରିକ୍ ସ୍ଫଟିକ୍ |
Ferro-magnetic,ଫେରୋମ୍ୟାଗ୍ନେଟିକ୍ |
Ferro-magnetism,ferromagnetism
Ferro-platinum,ଫେରୋ-ପ୍ଲାଟିନମ୍ |
Ferroacoustic storage,ଫେରୋସାଉଣ୍ଡ ଜମାକାରୀ |
Ferrodynamic instrument,ଫେରୋଡାଇନାମିକ୍ ଉପକରଣ |
Ferroelectric,ଫେରୋଲେକ୍ଟ୍ରିକ୍ |
Ferroelectric axis,ଇଲେକ୍ଟ୍ରୋ ଇଲେକ୍ଟ୍ରିକ୍ ଅକ୍ଷ |
Ferroelectric catastrophe,ଫେରୋ ଇଲେକ୍ଟ୍ରିକ୍
Ferroelectric domain,ଫେରୋଲେକ୍ଟ୍ରିକ୍ ଡୋମେନ୍ |
Ferroelectric material,"ଫେରୋଲେକ୍ଟ୍ରିକ୍ ପଦାର୍ଥ, ଫେରୋଲେକ୍ଟ୍ରିକ୍ ପଦାର୍ଥ |"
Ferroelectric plate,ଫେରୋଲେକ୍ଟ୍ରିକ୍ ପ୍ଲେଟ୍ |
Ferroelectric property,ଫେରୋ ଇଲେକ୍ଟ୍ରିକ୍ ସମ୍ପତ୍ତି |
Ferroelectricity,"ଫେରୋ ଇଲେକ୍ଟ୍ରିକ୍, ଫେରୋ ଇଲେକ୍ଟ୍ରିକ୍ |"
Ferroelectrics,"ଫେରୋଲେକ୍ଟ୍ରିକ୍ ସାମଗ୍ରୀ, ଫେରୋଲେକ୍ଟ୍ରିକ୍ ସାମଗ୍ରୀ |"
Ferromagnetic material,ଫେରୋମ୍ୟାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |
Ferromagnetic moment,ଫେରୋମ୍ୟାଗ୍ନେଟିକ୍ ମୁହୂର୍ତ୍ତ |
Ferromagnetic substance,ଫେରୋମ୍ୟାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |
Ferromagnetics,ferromagnetism
Ferromagnetography,ଫେରୋ ଚୁମ୍ବକୀୟ ଲେଖା |
Ferrometer,"ବାରୋମିଟର, ଫେରୋମିଟର |"
Ferrorresonant circuit,"ଫେରୋ-ରିଜୋନାଣ୍ଟ ସର୍କିଟ୍, ଆଇରନ୍-ରିଜୋନାଣ୍ଟ ସର୍କିଟ୍ |"
Ferrostatic pressure,"ଫେରୋଷ୍ଟାଟିକ୍ ଚାପ, ଫେରୋଷ୍ଟାଟିକ୍ ନିପିଡ୍ |"
Ferrox cube,ଫେରେକ୍ସ କ୍ୟୁବ୍ |
Fiber optics,ଫାଇବର ଅପ୍ଟିକ୍ସ |
Fick's diffusion law,ଫିକ୍ ଡିଫ୍ୟୁଜନ୍ ନିୟମ |
Ficticious,ଅନୁମାନ କରାଯାଏ |
Ficticious charge,"କଳ୍ପନା ଚାର୍ଜ, କଳ୍ପନା ଚାର୍ଜ |"
Fictitious incompressible flow,ଅବିସ୍ମରଣୀୟ ପ୍ରବାହ ଅନୁମାନ କରାଯାଇଛି |
Fictitious power,ଭର୍ଚୁଆଲ୍ ଶକ୍ତି |
Fictitious residual energy,ଆଞ୍ଚଳିକ ଅବଶିଷ୍ଟ ଶକ୍ତି |
Fictitious satellite,କାଳ୍ପନିକ ଉପଗ୍ରହ |
Fictitious time,elves
Fictitious year,କାଳ୍ପନିକ ବର୍ଷ |
Fidelity (of radio),ସୁନ୍ଦରତା
Fiducial line,ନିର୍ଦ୍ଦେଶନାମା
Fiducial mark,ନିର୍ଦ୍ଦେଶ ଚିହ୍ନ
Fiducial spot,ରେଫରେନ୍ସ ପଏଣ୍ଟ |
Fiducial temperature,ଉତ୍ତାପ ନିର୍ଦ୍ଦେଶ
Field,"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
Field ange,କ୍ଷେତ୍ର କୋଣ
Field basis,କ୍ଷେତ୍ର ଆଧାର
Field bend (=frame bend),ଫ୍ରେମ୍ ବଙ୍କା |
Field classification,କ୍ଷେତ୍ର ବର୍ଗୀକରଣ |
Field deflection (=frame deflection),ଫ୍ରେମ୍ ଡିଫ୍ଲେକ୍ସନ୍ |
Field discriminat,କ୍ଷେତ୍ର ବିତରଣକାରୀ |
Field displacement isolator,କ୍ଷେତ୍ର ବିସ୍ଥାପନ ବିଚ୍ଛିନ୍ନକାରୀ |
Field divider (=frame divider),ଫ୍ରେମ୍ ବିଛିନ୍ନକାରୀ |
Field emission,"ଆଞ୍ଚଳିକ ନିର୍ଗମନ, ଆଞ୍ଚଳିକ ନିର୍ଗମନ |"
Field emission miscroscope,କ୍ଷେତ୍ର ନିର୍ଗତ ମାଇକ୍ରୋସ୍କୋପ୍ |
Field energy,କ୍ଷେତ୍ର ଶକ୍ତି
Field enhanced photoelectric emission,କ୍ଷେତ୍ର ବର୍ଦ୍ଧିତ ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ ନିର୍ଗମନ |
Field equation,କ୍ଷେତ୍ର ସମୀକରଣ |
Field equipment,କ୍ଷେତ୍ର ଉପକରଣ
Field extension,କ୍ଷେତ୍ର ବିସ୍ତାର
Field free emission current,ମାଗଣା ନିର୍ଗମନ ପ୍ରବାହ |
Field free level,କ୍ଷେତ୍ର ମୁକ୍ତ ଚଟାଣ |
Field free splitting,କ୍ଷେତ୍ର ମୁକ୍ତ ଡାଇଭର୍ସନ |
Field frrequency control,କ୍ଷେତ୍ର ଫ୍ରିକ୍ୱେନ୍ସି ନିୟନ୍ତ୍ରଣ |
Field function,କ୍ଷେତ୍ର କାର୍ଯ୍ୟ
Field glasses,ବାଇନୋକୁଲାର ବାଇନୋକୁଲାର |
Field gradient,ଫିଲ୍ଡ ଗ୍ରେଡିଏଣ୍ଟ୍ |
Field index,କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |
Field intensity,କ୍ଷେତ୍ରର ତୀବ୍ରତା |
Field ion emission,କ୍ଷେତ୍ର-ଆୟନ ନିର୍ଗମନ |
Field keystone waveform (=frame keystone waveform),ଫ୍ରେମ୍ କିଷ୍ଟୋନ୍ ତରଙ୍ଗ ଫର୍ମ |
Field lens,ଫିଲ୍ଡ ଲେନ୍ସ
Field linearity control,ଫ୍ରେମ୍ ର line ଖ୍ୟ ନିୟନ୍ତ୍ରଣ |
Field magnet,କ୍ଷେତ୍ର ଚୁମ୍ବକ
Field monitoring tube (=frame monitoring tube),ଫ୍ରେମ୍ ମନିଟର ଟ୍ୟୁବ୍ |
Field of body forces,ଜନ-ଶକ୍ତି କ୍ଷେତ୍ର |
Field of constant stress,କ୍ରମାଗତ ଚାପ କ୍ଷେତ୍ର |
Field of differential motions,ଭିନ୍ନକ୍ଷମ ଗତି କ୍ଷେତ୍ର |
Field of fault,ତ୍ରୁଟି ମଣ୍ଡଳ |
Field of force,ବଳ କ୍ଷେତ୍ର
Field of lines,ରେଖା କ୍ଷେତ୍ର
Field of moving charge,ଚଳନ ଚାର୍ଜର କ୍ଷେତ୍ର |
Field of points,ବିନ୍ଦୁ କ୍ଷେତ୍ର |
Field of pure inertia,ନିଟ୍ ନିଷ୍କ୍ରିୟତା କ୍ଷେତ୍ର |
Field of vectors,ଭେକ୍ଟର କ୍ଷେତ୍ର
Field of view (=field of vision),ଦର୍ଶନ କ୍ଷେତ୍ର
Field operator,ଫିଲ୍ଡ ଅପରେଟର |
Field particle,କ୍ଷେତ୍ର କଣିକା |
Field pattern,"କ୍ଷେତ୍ର ଚିତ୍ର, ଫିଲ୍ଡୋଗ୍ରାଫି |"
Field pick-up (=outside broadcast),"ବାହ୍ୟ ପ୍ରସାରଣ, (ଷ୍ଟୁଡିଓ) ବାହ୍ୟ ପ୍ରସାରଣ |"
Field plot technique,ଫିଲ୍ଡ ଗ୍ରାଫ୍ କ techni ଶଳ |
Field relief electrode,ଫିଲ୍ଡ ପ୍ରତିରୋଧକ ଇଲେକ୍ଟ୍ରୋଡ୍ |
Field sensitivity,ମୁକ୍ତ ଜୋନ୍ ସମ୍ବେଦନଶୀଳତା |
Field sequential system (=frame sequential system),ଫ୍ରେମ୍ କ୍ରମିକ ଯନ୍ତ୍ର |
Field simultaneous system (=frame simultaneous system),ଫ୍ରେମ୍ ଆରିଏଣ୍ଟେସନ୍ ସିଷ୍ଟମ୍ |
Field stope,କ୍ଷେତ୍ର ସୀମା
Field strength meter,କ୍ଷେତ୍ରର ତୀବ୍ରତା ମାପ |
Field strength of wave (=field intensity of wave),ତରଙ୍ଗର କ୍ଷେତ୍ର ତୀବ୍ରତା |
Field sweep (=frame scan),ଫ୍ରେମ୍ ସ୍କାନିଂ |
Field synchronizing signal(=frame synchronizing signal),ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସଙ୍କେତ |
Field tilt (=frame tilt),ଫ୍ରେମ୍ ଆରିଏଣ୍ଟେସନ୍ |
Field time base,ଫ୍ରେମ୍ ସମୟ ସମାପ୍ତ
Field vector,ଫିଲ୍ଡ ଭେକ୍ଟର୍ |
Field-coil,କ୍ଷେତ୍ର ରାଶିଫଳ
Field-effect diode,ଫିଲ୍ଡ-ଇଫେକ୍ଟ ଡାୟୋଡ୍ |
Field-effect transistor,ଫିଲ୍ଡ ଇଫେକ୍ଟ ଟ୍ରାନଜିଷ୍ଟର
Field-effect varistor,ଫିଲ୍ଡ-ଇଫେକ୍ଟ ଭାରିଷ୍ଟର୍ |
Fieldistor,"ୟୁନିପୋଲାର୍ ଟ୍ରାନଜିଷ୍ଟର, ଫିଲ୍ଡିଷ୍ଟର୍ |"
Fiexed frequency transmitter,ସ୍ଥିର ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରସାରିତ |
Fifth (music),ପଞ୍ଚମ (ବ୍ୟବଧାନ)
Fifth order theory,ପେଣ୍ଟାଗୋନାଲ୍ ସିଦ୍ଧାନ୍ତ |
Figure,"ସଂଖ୍ୟା, ସଂଖ୍ୟା"
Figure axis,ଆକୃତି ଅକ୍ଷ
Figure mask (=cipher mask),ସାଇଫର୍ ମାସ୍କ |
Figure of merit,ଦକ୍ଷତା ସୂଚକାଙ୍କ
Filament,"ସୂତା, ଚିଲାଣ୍ଟ, ଚିଲାଣ୍ଟ, ଶ ga ଳୀ ଚିଲାଣ୍ଟ |"
Filament current,ଚିଲାଣ୍ଟ ଷ୍ଟ୍ରିମ୍ |
Filament lamp,ଚିଲାଣ୍ଟ ଦୀପ |
Filamentary cathode,ଫିଲାମାଣ୍ଟ କ୍ୟାଥୋଡ୍ |
Filar micrometer,ଟେନସନ୍ ମାଇକ୍ରୋମିଟର |
Filar microscope comparator,ଫାଇବର ମାଇକ୍ରୋସ୍କୋପ୍ ତୁଳନାକାରୀ |
Filing,"ବାଲି, ବଷ୍ଟନ |"
Fill-up time,ଉପଯୁକ୍ତ ସମୟ |
Filled band,ସପ୍ଲିମେଣ୍ଟ ବ୍ୟାଣ୍ଡ |
Filled level,ସମାପ୍ତ ଚଟାଣ |
Filled shell,ସଂପୂର୍ଣ୍ଣ କକ୍ଷ |
Filling (of counter),(ଗଣିତର) ପୁରଣ କରନ୍ତୁ |
Filling factor,ଗୁଣାତ୍ମକ ଭରଣ
Film,"ଚଳଚ୍ଚିତ୍ର, ସ୍ତର"
Film badge,"ଫିଲ୍ମ ବେଜ୍, ଫିଲ୍ମ ବ୍ୟାଜ୍ |"
Film boililng,ଚଳଚ୍ଚିତ୍ର ଫୁଟିବା |
Film coefficient,ସ୍ତର ଗୁଣବତ୍ତା
Film drier,ଚଳଚ୍ଚିତ୍ର ଶୋଷକ
Film metering,ଚଳଚ୍ଚିତ୍ର-କ୍ରମ |
Film method cooling,ଚଳଚ୍ଚିତ୍ର କୁଲିଂ ପଦ୍ଧତି |
Film pick up (=telefilm),"ଟେଲିଫିଲ୍ମ, ଫିଲ୍ମ ପିକଅପ୍ |"
Film positive,ଚଳଚ୍ଚିତ୍ର-ପଜିଟିଭ୍ |
Film projection reader,ଚଳଚ୍ଚିତ୍ର ପ୍ରୋଜେକ୍ଟ ରିଡର୍ |
Film recorder,ଚଳଚ୍ଚିତ୍ର ରେକର୍ଡର୍
Film scanning,ଚଳଚ୍ଚିତ୍ର ସ୍କ୍ରିନିଂ
Film slide,ଚଳଚ୍ଚିତ୍ର ସ୍ଲାଇଡ୍
Film speed,ଚଳଚ୍ଚିତ୍ର କିସିପ୍ରାଟା |
Film transport,ସୁଟିଂ
Film-sizing,ଚଳଚ୍ଚିତ୍ର ମାପ
Filter,"ଫିଲ୍ଟର୍, ଫିଲ୍ଟର୍, ଫିଲ୍ଟର୍ (n।) ଫିଲ୍ଟର୍, ଫିଲ୍ଟର୍, ଫିଲ୍ଟର୍ (ver।)"
Filter capacitor,ଫିଲ୍ଟର କ୍ୟାପେସିଟର |
Filter chamber,"ଫିଲ୍ଟର ରୁମ୍, ଫିଲ୍ଟ୍ରେସନ୍ ରୁମ୍ |"
Filter choke,ଫିଲ୍ଟର୍ ଚକ୍ |
Filter circuit,ଫିଲ୍ଟର ସର୍କିଟ |
Filter crystal,ଫିଲ୍ଟର୍ ସ୍ଫଟିକ୍ |
Filter discrimination,ଫିଲ୍ଟର ରେଜୋଲୁସନ
Filter factor,ଫିଲ୍ଟର ଗୁଣବତ୍ତା
Filter impedance condensator,ଫିଲ୍ଟର ପ୍ରତିରୋଧ ପ୍ରତିରୋଧକ |
Filter paper,"ଫିଲ୍ଟର ପେପର, ଫିଲ୍ଟର ପେପର |"
Filter pass band,ଫିଲ୍ଟ ପାସବ୍ୟାଣ୍ଡ |
Filter pump,"ଫିଲ୍ଟର ପମ୍ପ, ଫିଲ୍ଟର ପମ୍ପ |"
Filter reactor,ଫିଲ୍ଟର ରିଆକ୍ଟର |
Filter section,ଫିଲ୍ଟର୍ ବିଭାଗ |
Filter slot,ଫିଲ୍ଟର୍ ସ୍ଲଟ୍ |
Filter spectrophotometer,ଫିଲ୍ଟର୍ ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |
Filter transmission band,ଫିଲ୍ଟର ଟ୍ରାନ୍ସମିସନ୍ ବ୍ୟାଣ୍ଡ |
Filtered radiation,ଫିଲ୍ଟର୍ ବିକିରଣ |
Filtration,"ଫିଲ୍ଟରେସନ୍, ଫିଲ୍ଟରେସନ୍, ଫିଲ୍ଟରେସନ୍ |"
Fin antenna,ପିସ୍ ପାର୍ଶ୍ୱ ଆଣ୍ଟେନା |
Fin wave guide,ପାର୍ଶ୍ୱ ତରଙ୍ଗ ପଥ
Final,"ଅନ୍ତିମ, ଅନ୍ତିମ"
Final amplifier,ଅନ୍ତିମ ଏମ୍ପ୍ଲିଫାୟର୍ |
Final anode,ଅନ୍ତିମ ଆନାଡ୍ |
Final data,ଶେଷ ତାରିଖ
Final shot,ଅନ୍ତିମ ସଟ୍
Final velocity,ଅନ୍ତିମ ବେଗ
Finder,ଅନୁସନ୍ଧାନକାରୀ ଟେଲିସ୍କୋପ |
Fine,"ବିଶୋଧିତ, ପତଳା, ସୂକ୍ଷ୍ମ, ସୂକ୍ଷ୍ମ, ଗ୍ରାନୁଲାର୍ |"
Fine adjestment,ମାଇକ୍ରୋ-ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
Fine chrominance primary,ମାଇକ୍ରୋପିଗମେଣ୍ଟେସନ୍ ପାର୍ଥକ୍ୟ |
Fine constant,ମାଇକ୍ରୋସ୍ଟ୍ରଷ୍ଟ୍ରକଚର |
Fine control member (=regulating member),ମାଇକ୍ରୋ କଣ୍ଟ୍ରୋଲ୍ ଉପାଦାନ |
Fine filter,ମାଇକ୍ରୋ ଫିଲ୍ଟର୍ |
Fine grain,ସୂକ୍ଷ୍ମ କଣିକା |
Fine scanning,ମାଇକ୍ରୋସ୍କୋପିକ୍ ସ୍କାନିଂ |
Fine solder,ନରମ ସିଲେଇ |
Fine splitting,ମାଇକ୍ରୋ ଲାମିନେସନ୍ |
Fine structure,ଉତ୍ତମ ଗଠନ
Fine structure constant,ମାଇକ୍ରୋସ୍ଟ୍ରଷ୍ଟ୍ରକଚର |
Fine structure theory,ମାଇକ୍ରୋସ୍ଟ୍ରଷ୍ଟ୍ରକଚର ସିଦ୍ଧାନ୍ତ |
Fine tuning control,ସୂକ୍ଷ୍ମ ଟ୍ୟୁନିଂ ନିୟନ୍ତ୍ରଣ |
Finely divided,ମାଇକ୍ରୋ ବିଭାଜିତ |
Finite,"ସୀମିତ, ସମାପ୍ତ, ଶୂନ୍ୟ ନୁହେଁ |"
Finite acoustic amplitude equation,ସୀମିତ ଆକାଶବାଣୀ ବିସ୍ତାର ସମୀକରଣ |
Finite conductivity,ସୀମିତ କଣ୍ଡକ୍ଟିଭିଟି |
Finite constitutive equation,ସୀମିତ ଗଠନମୂଳକ ସମୀକରଣ |
Finite correction,ସୀମିତ ସଂଶୋଧନ |
Finite extension,ସୀମିତ ବିସ୍ତାର
Finite field,ସୀମିତ କ୍ଷେତ୍ର |
Finite form,ସୀମିତ ଫର୍ମ |
Finite jump,ସୀମିତ ଜମ୍ପ |
Finite measure,ସୀମିତ ପରିମାପ |
Finite number,ସୀମିତ ସଂଖ୍ୟା
Finite oscillation,ସୀମିତ ଦୋହରିବା |
Finite part,ସୀମିତ ଭଗ୍ନାଂଶ |
Finite plane wave,ସୀମିତ ବିମାନ ତରଙ୍ଗ |
Finite rate,ସୀମିତ ହାର
Finite rotation,ସୀମିତ ଘୂର୍ଣ୍ଣନ |
Finite series,ଟାଟ ପରିସର
Finite spatial volume,ସୀମିତ ସ୍ଥାନ ପରିମାଣ
Finite universe,"ସୀମିତ ଜନସଂଖ୍ୟା, ସୀମିତ ଦୁନିଆ |"
Finite velocity,ସୀମିତ ବେଗ |
Finite volume,ସୀମିତ ଭଲ୍ୟୁମ୍
Finsen,ଫିନ୍ସେନ୍ |
