Telugu,English
అవమానం,Humiliation
పరిశుభ్రత,Hygiene
హైపోథెకేషన్,Hypothecation
హార్టేజ్ ఆఫ్ మ్యాన్‌పవర్,Hortage of manpower
ఆలోచన,Idea
ఆదర్శం,Ideal
ఒకేలా ఉంటుంది,Identical
గుర్తింపు,Identification
గుర్తింపు,Identity
గుర్తింపు కార్డు,Identity card
అజ్ఞానం,Ignorance
పట్టించుకోకుండా,Ignore
చట్టవిరుద్ధం,Illegal
అక్రమ సమ్మె,Illegal strike
అస్పష్టంగా,Illegible
అనారోగ్య భావన,Ill-feeling
అక్రమ,Illicit
నిరక్షరాస్యత,Illiteracy
అశాస్త్రీయ,Illogical
ఉదాహరణ,Illustration
చిత్రం,Image
అసమతుల్యత,Imbalance
అపరిపక్వ,Immature
వెంటనే,Immediate
తక్షణ చర్య,Immediate action
తక్షణ అధికారి,Immediate officer
వలస,Immigrant
అనైతిక,Immoral
స్థిరమైన,Immovable
రోగనిరోధక,Immune
రోగనిరోధక శక్తి,Immunity
ప్రభావం,Impact
నిష్పాక్షికంగా,Impartial
అభిశంసన,Impeachment
అడ్డంకి,Impediment
అత్యవసరం,Imperative
వంచన,Impersonation
అమలు,Implement
ఇంపాక్ట్ చేయండి,Implicate
అవ్యక్త,Implicit
దిగుమతి,Import
ముఖ్యమైనది,Important
దిగుమతిదారు,Importer
మోసపూరిత,Impost
ఇంపౌండ్,Impound
ముద్ర,Impression
ఇంప్రెస్ట్,Imprest
సరికానిది,Improper
మెరుగు,Improve
మెరుగుదల,Improvement
మెరుగుదల,Improvisation
ఇంప్యూట్,Impute
అబియెన్స్‌లో,In abeyance
అసమర్థత,Inability
ప్రవేశించలేనిది,Inaccessible
అనుమతించలేనిది,Inadmissible
అనుకోకుండా,Inadvertently
ప్రారంభోత్సవం,Inauguration
డబ్బు రూపంలో,In cash
ప్రోత్సాహకం,Incentive
యాదృచ్ఛిక,Incidental
వంపు,Inclination
కలుపుకొని,Inclusive
అజ్ఞాత,Incognito
ఆదాయం,Income
ఆదాయ పన్ను,Income tax
ఆదాయపు పన్ను క్లియరెన్స్ సర్టిఫికేట్ సర్టిఫికేట్,Income tax clearance certificate
ఆదాయపు పన్ను రాబడి,Income tax return
ఇన్కమింగ్,Incoming
అసమర్థత,Incompetency
అసమర్థుడు,Incompetent
అసంపూర్ణ,Incomplete
అసంబద్ధమైన,Inconclusive
అసంగతమైనది,Incongruous
అసమానత,Inconsistency
అసౌకర్యం,Inconvenience
విలీనం,Incorporated
తప్పు,Incorrect
నమ్మశక్యం కానిది,Incredible
ఇంక్రిమెంట్,Increment
అధికారంలో ఉంది,Incumbent
అసంబద్ధం,Incumbrance
నష్టపరిహారం,Indemnification
ఇండెంట్,Indent
స్వాతంత్ర్య దినోత్సవం,Independence day
స్వతంత్ర,Independent
సూచిక,Index
సూచిక కార్డు,Index card
సూచన,Indication
నేరారోపణ,Indict
ఉదాసీనత,Indifference
పరోక్ష,Indirect
క్రమశిక్షణ,Indiscipline
వివేచన,Indiscretion
విచక్షణారహితం,Indiscriminate
తిరుగులేనిది,Indisputable
స్పష్టంగా లేదు,Indistinct
ఇండోర్స్‌మెంట్,Indorsement
వ్యక్తిగత,Individual
ఇండక్షన్,Induction
నకిలీలో,In duplicate
పారిశ్రామికీకరణ,Industrialization
పారిశ్రామిక సిబ్బంది,Industrial staff
శ్రమతో కూడుకున్నది,Industrious
పరిశ్రమ,Industry
అసమర్థత,Inefficiency
అసమానత,Inequity
అనివార్యం,Inevitable
అనుభవం,Inexpedient
అనుభవం లేని,Inexperienced
నిజానికి,In fact
సంక్రమణ,Infection
నాసిరకం,Inferior
బలహీనత,Infirmity
ద్రవ్యోల్బణం,Inflation
ద్రవ్యోల్బణం రేటు,Inflation rate
ప్రభావవంతమైన,Influential
అనధికారిక,Informal
సమాచారం,Information
మౌలిక సదుపాయాలు,Infrastructure
ఉల్లంఘన,Infringe
ఉల్లంఘన,Infringement
అప్రధాన,Infructuous
స్వాభావిక,Inherent
వారసత్వంగా,Inherit
ప్రారంభ,Initial
అక్షరాలు,Initials
ప్రారంభించండి,Initiate
ఇంధనం,Injuction
గాయం,Injury
లోతట్టు లేఖ,Inland letter
టీకాలు వేయడం,Inoculation
ఇన్పుట్,Input
విచారణ,Inquiry
చొప్పించండి,Insert
అంతర్దృష్టి,Insight
తనిఖీ చేయండి,Inspect
ఇన్స్పెక్టర్,Inspector
అస్థిరత,Instability
సంస్థాపన,Installation
విడత,Instalment
ప్రేరేపించండి,Instigate
ప్రేరణ,Instigation
ఇన్స్టిట్యూట్,Institute
సూచన,Instruction
పరికరం,Instrument
అసంబద్ధత,Insubordination
భీమా,Insurance
భీమా,Insure
సమగ్ర,Integral
అనుసంధానం,Integration
సమగ్రత,Integrity
అర్థమయ్యేది,Intelligible
ఇంటెన్సివ్,Intensive
ఉద్దేశం,Intent
పరస్పర చర్య,Interaction
ఇంటర్ ఎలియా,Inter alia
ఇంటర్-డిపార్ట్‌మెంటల్,Inter-departmental
వడ్డీ,Interest
జోక్యం చేసుకోండి,Interfere
మధ్యంతర,Interim
మధ్యంతర క్రమం,Interim order
మధ్యంతర ఉపశమనం,Interim relief
మధ్యంతర నివేదిక,Interim report
ఇంటర్మీడియట్,Intermediate
ఇంటర్మీడియట్ కళాశాల,Intermediate college
ఇంటర్న్,Intern
అంతర్గత,Internal
అంతర్జాతీయ చట్టం,International law
ఇంటర్న్,Internship
ఇంటర్‌పోలేషన్,Interpolation
వ్యాఖ్యానం,Interpretation
ప్రశ్నించండి,Interrogate
అంతరాయం,Interrupt
అంతరాయం,Interruption
ఇంటర్ సే,Inter se
జోక్యం,Intervene
జోక్యం,Intervention
ఇంటర్వ్యూ,Interview
ఇంటర్వ్యూ,Interviewee
ఇంటర్వ్యూయర్,Interviewer
సన్నిహిత,Intimate
సమాచారం,Intimation
బెదిరింపు,Intimidation
అసహనం,Intolerance
మత్తు,Intoxication
సంక్లిష్టత,Intricacy
జటిలమైన,Intricate
పరిచయం,Introduce
పరిచయం,Introduction
చెల్లదు,Invalid
చెల్లనిది,Invalidity
స్థిరముగా,Invariably
దర్యాప్తు,Investigation
పెట్టుబడి,Investment
ఆహ్వానం,Invitation
అసంకల్పిత,Involuntary
ప్రమేయం,Involved
Ipso వాస్తవం,Ipso facto
Ipso jure,Ipso jure
అహేతుకం,Irrational
తిరిగి పొందలేనిది,Irrecoverable
సక్రమంగా,Irregular
అసంబద్ధం,Irrelevant
బాధ్యతారహితంగా,Irresponsible
మార్చలేనిది,Irrevocable
సమస్య,Issue
ఇష్యూ ఆర్డర్,Issue order
ఇష్యూ ధర,Issue price
అంశం,Item
ఉద్యోగం,Job
ఉద్యోగ వివరణ,Job description
ఉద్యోగ మూల్యాంకనం,Job evaluation
జాబ్ ఫ్రీజ్,Job freeze
ఉద్యోగాన్వేషణ,Job hunting
నిరుద్యోగి,Jobless
ఉద్యోగ-ఆధారిత,Job-oriented
ఉద్యోగ భ్రమణం,Job rotation
ఉద్యోగ సంతృప్తి,Job satisfaction
ఉద్యోగ భద్రత,Job security
ఉద్యోగం స్పెసిఫికేషన్,Job specification
ఉద్యోగ అధ్యయనం,Job study
ఉద్యోగ పని,Job work
చేరండి,Join
చేరిన తేది,Joining date
చెల్లింపులో చేరడం,Joining pay
చేరడం కాలం,Joining period
చేరడం నివేదిక,Joining report
చేరడం సమయం,Joining time
ఉమ్మడి,Joint
ఉమ్మడి ఖాతా,Joint account
ఉమ్మడి కేడర్,Joint cadre
ఉమ్మడి కమిటీ,Joint committee
జాయింట్ కన్సల్టేటివ్ కమిటీ,Joint consultative committee
ఉమ్మడి కుటుంబం,Joint family
ఉమ్మడిగా,Jointly
సంయుక్తంగా మరియు వంశపారంపర్యంగా,Jointly and severally
