Assamese,Odiya
ফ্লিপ ফ্লপ মাষ্টাৰ-স্লেভ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ମାଷ୍ଟର-ଦାସ |
ফ্লিপ ফ্লপ আৰ এছ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ RS
ফ্লিপ ফ্লপ আৰম্ভ পুনৰাৰম্ভ সেট পুনৰায় সেট কৰক (SR),ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ଷ୍ଟାର୍ଟଅପ୍ ପୁନ Rest ସେଟ୍ ସେଟ୍ ପୁନ et ସେଟ୍ (SR)
ফ্লিপ ফ্লপ সমকালীন বিনিয়োগ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ସିଙ୍କ୍ରୋନସ୍ ନିବେଶ |
ভাসমান চাৰ্জ,ଫ୍ଲୋଟେସନ୍ ଚାର୍ଜ |
ভাসমান গঠন,ଭାସମାନ ଗଠନ |
ভাসমান গেট,ଭାସମାନ ଗେଟ୍ |
বিনিয়োগ,ବିଭାଜନ
অসংযুক্ত লোড,ସଂଯୋଗ ହୋଇନଥିବା ଭାର |
অসম্পৰ্কীয় উৎস,ସମ୍ପର୍କିତ ଉତ୍ସ |
সম্পূৰ্ণ আলোকসজ্জা,ପୂର୍ଣ୍ଣ ଆଲୋକ
ফ্লপি,ଫ୍ଲପି
ফ্লপি ডিস্ক,ଫ୍ଲପି ଡିସ୍କ |
প্ৰবাহ,ପ୍ରବାହ
ফ্ল&#39; চাৰ্ট,ଫ୍ଲୋ ଚାର୍ଟ
গ্ৰেডিয়েন্ট ডায়াগ্ৰাম,ଗ୍ରେଡିଏଣ୍ଟ୍ ଚିତ୍ର
প্ৰবাহৰ দিশ,ପ୍ରବାହ ଦିଗ
প্ৰবাহ ৰেখা,ପ୍ରବାହ ରେଖା
ফ্ল&#39;মিটাৰ,ଫ୍ଲୋମିଟର
FLT U2 ফিল্টাৰ,FLT U2 ଫିଲ୍ଟର୍ |
বহুবচন ক্ষয় উপপাদ্য,ବହୁଳ କ୍ଷୟ ତତ୍ତ୍। |
তৰল ঘৰ্ষণ ডেম্পিং,ତରଳ ଘର୍ଷଣ ଡମ୍ପିଂ |
তৰল মজিয়া,ତରଳ ଚଟାଣ |
ফ্লু&#39;ৰেচেন্স ইফেক্ট টিউব,ଫ୍ଲୋରୋସେନ୍ସ ଇଫେକ୍ଟ ଟ୍ୟୁବ୍ |
ফ্লু&#39;ৰেচেণ্ট,ଫ୍ଲୋରୋସେଣ୍ଟ୍ |
flutter,ut ୁଲା
ফ্লাক্স ঘনত্ব,ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |
ফ্লাক্স দুৱাৰৰ চুম্বকমাপক,ଫ୍ଲକ୍ସ କବାଟ ମ୍ୟାଗ୍ନେଟୋମିଟର |
ফ্লাক্স বাইণ্ডিং,ଫ୍ଲକ୍ସ ବାଇଣ୍ଡିଂ |
"ফ্লাক্স মিটাৰ, ফ্লাক্স মিটাৰ","ଫ୍ଲକ୍ସ ମିଟର, ଫ୍ଲକ୍ସ ମିଟର |"
ফ্লাক্স ছল্ডাৰ,ଫ୍ଲକ୍ସ ସୋଲଡର |
কাউণ্টাৰ ইনজুৰি,କାଉଣ୍ଟର ଆଘାତ
ৰিয়েক্টেন্স উচ্চ ভল্টেজ,ପ୍ରତିକ୍ରିୟା ଉଚ୍ଚ ଭୋଲଟେଜ୍ |
কাউণ্টাৰকাৰেণ্ট ট্ৰেন্সফৰ্মাৰ,ବିପରୀତ ଟ୍ରାନ୍ସଫର୍ମର |
সঞ্চয় প্ৰভাৱ,ଜମା ପ୍ରଭାବ
ফ্ৰিকুৱেন্সি মডুলেচন ডিজিটেল ডিটেক্টৰ,ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ ଡିଜିଟାଲ ଡିଟେକ୍ଟର |
ফ্ৰিকুৱেন্সি মডুলেচন পিক ডিটেক্টৰ,ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ ଶିଖର ଡିଟେକ୍ଟର |
আৱৰণযুক্ত মডুলেচন কলা যোগ কৰা হৈছে লুপ ডিটেক্টৰ,ଏନଭଲଡ୍ ମଡ୍ୟୁଲେସନ୍ ଆର୍ଟ ଲୁପ୍ ଡିଟେକ୍ଟର୍ ଯୋଡିଛି |
এফ এম ভয়েচ ফ্ৰিকুৱেন্সি টেলিগ্ৰাফ,FM ଭଏସ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟେଲିଗ୍ରାଫ୍ |
focal,ଫୋକାଲ୍ |
ধ্যান কেন্দ্ৰিত,ଧ୍ୟାନ ଦିଅନ୍ତୁ |
ফ&#39;কাচ কেমেৰা,ଫୋକସ୍ କ୍ୟାମେରା |
ফ&#39;কাচ ভুল এম্প্লিফায়াৰ,ଫୋକସ୍ ଏରର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ফোকাচ ছবি টিউব,ଫୋକସ୍ ଚିତ୍ର ଟ୍ୟୁବ୍ |
ফোকাচ চাৰ্ভো,ସର୍ଭୋକୁ ଧ୍ୟାନ ଦିଅନ୍ତୁ |
ফোকাচ আৰু ফ’ল’-আপ,ଧ୍ୟାନ ଏବଂ ଅନୁସରଣ
ফোকাচ আৰু ফ’ল’ আপ বডি,ଶରୀରକୁ ଧ୍ୟାନ ଦିଅ ଏବଂ ଅନୁସରଣ କର |
ফয়েল-টাইপ গেজ,ଫଏଲ୍ ପ୍ରକାର ଗେଜ୍ |
প্ৰথম ফাট,ପ୍ରଥମ ଫାଟ
ভল্টেজ লিমিটাৰক পিছলৈ ভাঁজ কৰক,ଫୋଲ୍ ବ୍ୟାକ୍ ଭୋଲଟେଜ୍ ସୀମା
বগা ৰেখাৰ মান,ଧଳା ରେଖା ମୂଲ୍ୟ |
কাৰেণ্ট লিমিটাৰক পিছলৈ ভাঁজ কৰক,ସାମ୍ପ୍ରତିକ ସୀମାକୁ ଫୋଲ୍ କରନ୍ତୁ |
ভাঁজ কৰা স্থাপত্য,ଫୋଲଡ୍ ସ୍ଥାପତ୍ୟ |
ভাঁজ কৰা ডাইপোল,ଫୋଲଡ୍ ଡିପୋଲ୍ |
ভাঁজ কৰা ডাইপোল,ଫୋଲଡ୍ ଡିପୋଲ୍ |
ভাঁজ কৰা উপাদান,ଫୋଲଡ୍ ଉପାଦାନ |
ট্ৰেইলিং,ଟ୍ରେଲିଂ
ফন্ট প্ৰদৰ্শন,ଫଣ୍ଟ ପ୍ରଦର୍ଶନ
খাদ্যৰ প্ৰিন্ট,ଖାଦ୍ୟ ମୁଦ୍ରଣ |
নিষিদ্ধ বেণ্ড,ଟାବୁ ବ୍ୟାଣ୍ଡ |
নিষিদ্ধ শক্তিৰ ব্যৱধান,ନିଷେଧ ଶକ୍ତି ବ୍ୟବଧାନ |
বাৰ্ড জ&#39;ন,ବାର୍ଡ ଜୋନ୍ |
বল,ବଳ
প্ৰপালচিভ কনভাৰ্টাৰ,ଗତିଶୀଳ ରୂପାନ୍ତରକାରୀ |
বিদেশী বস্তু,ବିଦେଶୀ ବସ୍ତୁ
ফৰ্ম ফ্যাক্টৰ,ଫର୍ମ ଫ୍ୟାକ୍ଟର୍ |
পৃষ্ঠা পূৰণ কৰা,ପୃଷ୍ଠା ପୁରଣ
আনুষ্ঠানিক যুক্তি,ଆନୁଷ୍ଠାନିକ ତର୍କ
ফৰ্মেট নম্বৰ,ଫର୍ମାଟ୍ ନମ୍ବର |
fortran,fortran
আকস্মিক বিকৃতি,ଆକସ୍ମିକ ବିକୃତି |
ফৰৱাৰ্ড বায়াছ,ଅଗ୍ରଗାମୀ ପକ୍ଷପାତ |
ফৰৱাৰ্ড বায়াছ,ଅଗ୍ରଗାମୀ ପକ୍ଷପାତ |
ফৰৱাৰ্ড বায়াছ জইণ্ট,ଅଗ୍ରଗାମୀ ପକ୍ଷପାତ
ফৰৱাৰ্ড ব্লক কৰা অৱস্থা,ଅଗ୍ରଗାମୀ ଅବରୋଧ ଅବସ୍ଥା |
ফৰৱাৰ্ড ব্ৰেক ভল্টেজ,ଅଗ୍ରଗାମୀ ବ୍ରେକ୍ ଭୋଲଟେଜ୍ |
ফৰৱাৰ্ড ভুল সংশোধন,ଅଗ୍ରଗାମୀ ତ୍ରୁଟି ସଂଶୋଧନ |
ফ্ৰন্ট লুপ গেইন,ସାମ୍ନା ଲୁପ୍ ଲାଭ |
ফ্ৰন্ট ৰোড গেইন,ଆଗ ରାସ୍ତା ଲାଭ
আগলৈ মেৰুত্ব,ଅଗ୍ରଗାମୀ ପୋଲାରିଟି |
আগলৈ পৰিবাহীতা,ଅଗ୍ରଗାମୀ କଣ୍ଡକ୍ଟିଭିଟି |
ফৰৱাৰ্ড ট্ৰেনজিট সময়,ଗମନାଗମନ ସମୟ
ফষ্টাৰ চিলি বিবেককাৰ,ପାଳକ ସିଲି ବିବେକକର |
চতুৰ্ভুজ এনকোডিং,ଚତୁର୍ଭୁଜ ଏନକୋଡିଂ |
চতুৰ্ভুজ,ଚତୁର୍ଭୁଜ
ডিজিটেল ট্ৰেন্সমিছন,ଚତୁର୍ଭୁଜ ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ |
চতুৰ্ভুজ নেটৱৰ্ক,ଚତୁର୍ଭୁଜ ନେଟୱାର୍କ |
চতুৰ্থাংশ নেটৱৰ্ক,ଚତୁର୍ଥାଂଶ ନେଟୱାର୍କ |
কোৱাড টিউব কেমেৰা,କ୍ୱାଡ୍ ଟ୍ୟୁବ୍ କ୍ୟାମେରା |
ফুৰিয়েৰ সহগ,ଫୁରିଅର୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ফুৰিয়েৰ সংহতি,ଫୁରିଅର୍ ଇଣ୍ଟିଗ୍ରେସନ୍ |
ফুৰিয়েৰ বিপৰীত,ଫୁରିଅର୍ ଓଲଟା |
fourier শৃংখলা,ଚାରି ସିରିଜ୍ |
সংক্ৰমণ,ସଂକ୍ରମଣ
ফুৰিয়েৰ ত্ৰিকোণমিতিক শৃংখলা,ଫୋରିଅର୍ ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସିରିଜ୍ |
ফুৰিয়েৰ উপপাদ্য,ଫୁରିଅର୍ ଥିଓରେମ୍ |
চতুৰ্ভুজ ডিভাইচ,ଚତୁର୍ଭୁଜ ଉପକରଣ
quaternary ডাইঅ&#39;ড,ଚତୁର୍ଥାଂଶ ଡାୟୋଡ୍ |
মোবাইল পইণ্ট প্ৰচেছৰ,ମୋବାଇଲ୍ ପଏଣ୍ଟ ସଞ୍ଚାଳକ |
ফ্লটিং পইণ্ট ইউনিট,ଭାସମାନ ବିନ୍ଦୁ ଏକକ |
ফাইল সলনি কৰা,ଫାଇଲ୍ ପ୍ରତିସ୍ଥାପନ
ভগ্নাংশ ভুল,ଭଗ୍ନାଂଶ ତ୍ରୁଟି |
ডিফাৰেন্সিয়েল ট্ৰেন্সমিছন,ଭିନ୍ନକ୍ଷମ ପ୍ରସାରଣ |
ফ্ৰেম,ଫ୍ରେମ୍
ফ্ৰেম বাফাৰ চিপ,ଫ୍ରେମ୍ ବଫର୍ ଚିପ୍ |
ফ্ৰেম কেপচাৰ,ଫ୍ରେମ୍ କ୍ୟାପଚର୍ |
ফ্ৰেম পাছৱৰ্ড,ଫ୍ରେମ୍ ପାସୱାର୍ଡ |
ফ্ৰেম ফৰ্মেট,ଫ୍ରେମ୍ ଫର୍ମାଟ୍
ফ্ৰেম ফ্ৰিকুৱেন্সি,ଫ୍ରେମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ফ্ৰেম লেণ্ড,ଫ୍ରେମ୍ ଜମି |
ফ্ৰেম সমকালীন বিন্দু,ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନସ୍ ପଏଣ୍ଟ୍ |
ফ্ৰেম সমন্বয়,ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
ফ্ৰেম সমকালীন সংকেত,ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନସ୍ ସିଗ୍ନାଲ୍ |
ফ্ৰেংক কোড,ଖୋଲା କୋଡ୍
মুক্ত ইলেক্ট্ৰন,ମାଗଣା ଇଲେକ୍ଟ୍ରନ୍ |
free Zone,ମାଗଣା ଜୋନ୍ |
মুক্ত গতিশীল দোলক,ମାଗଣା ଚଳପ୍ରଚଳ ଓସିଲେଟର |
মুক্ত ব্যৱধান ইম্পিডেন্স,ମାଗଣା ବ୍ୟବଧାନ ପ୍ରତିରୋଧ |
মুক্ত ব্যৱধান,ମାଗଣା ବ୍ୟବଧାନ
মুক্ত গতিশীল মাল্টিভাইব্ৰেটৰ,ମାଗଣା ଚଳପ୍ରଚଳ ମଲ୍ଟିଭାଇବ୍ରେଟର |
কম্পনাংক,ଆବୃତ୍ତି
কম্পনাংক,ଆବୃତ୍ତି
কম্পনাংক,ଆବୃତ୍ତି
কম্পনাংক,ଆବୃତ୍ତି
কম্পাঙ্ক সংযুক্ত চেনেল,ଫ୍ରିକ୍ୱେନ୍ସି ସଂଲଗ୍ନ ଚ୍ୟାନେଲ |
কম্পাঙ্ক নিযুক্তি,ଫ୍ରିକ୍ୱେନ୍ସି ଆସାଇନମେଣ୍ଟ
ফ্ৰিকুৱেন্সি বেণ্ড,ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ୟାଣ୍ଡ |
ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ,ଫ୍ରିକ୍ୱେନ୍ସି କନଭର୍ଟର |
কম্পাঙ্ক ক্ষতিপূৰণ,ବାରମ୍ବାର କ୍ଷତିପୂରଣ
কম্পাঙ্ক ক্ষতিপূৰণ,ବାରମ୍ବାର କ୍ଷତିପୂରଣ
কম্পাঙ্ক নিয়ন্ত্ৰিত দোলক,ଫ୍ରିକ୍ୱେନ୍ସି ନିୟନ୍ତ୍ରିତ ଓସିଲେଟର |
কম্পাঙ্ক ৰূপান্তৰ,ବାରମ୍ବାର ପରିବର୍ତ୍ତନ
ফ্ৰিকুৱেন্সি মডুলেচন,ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍
ফ্ৰিকুৱেন্সি ডিটেক্টৰ,ଫ୍ରିକ୍ୱେନ୍ସି ଡିଟେକ୍ଟର |
কম্পাঙ্ক বিচ্যুতি,ବାରମ୍ବାର ବିଭ୍ରାଟ |
কম্পাঙ্ক বিচ্যুতি,ବାରମ୍ବାର ବିଭ୍ରାଟ |
কম্পাঙ্ক পাৰ্থক্য,ବାରମ୍ବାର ଭିନ୍ନତା
কম্পাঙ্ক বৈষম্যক,ବାରମ୍ବାର ଭେଦଭାବ
কম্পাঙ্ক বিকৃতি,ବାରମ୍ବାର ବିକୃତି
কম্পাঙ্ক তাৰতম্য,ବାରମ୍ବାର ପରିବର୍ତ୍ତନ
কম্পাঙ্ক বিভাজক,ଫ୍ରିକ୍ୱେନ୍ସି ବିଛିନ୍ନକାରୀ |
মাল্টিপ্লেক্সাৰ ফ্ৰিকুৱেন্সি ডিভিজন,ମଲ୍ଟିପ୍ଲେକ୍ସର୍ ଫ୍ରିକ୍ୱେନ୍ସି ଡିଭିଜନ୍ |
কম্পাঙ্ক ডাবলাৰ,ଫ୍ରିକ୍ୱେନ୍ସି ଡବଲ୍
কম্পাঙ্ক চুইচিং,ଫ୍ରିକ୍ୱେନ୍ସି ସୁଇଚ୍
কম্পাঙ্ক উৎপাদন,ବାରମ୍ବାର ଉତ୍ପାଦନ
কম্পাঙ্ক নিৰ্ভৰশীল এন্টেনা,ଫ୍ରିକ୍ୱେନ୍ସି ନିର୍ଭରଶୀଳ ଆଣ୍ଟେନା |
কম্পাঙ্ক আন্তঃপৃষ্ঠ,ଫ୍ରିକ୍ୱେନ୍ସି ଇଣ୍ଟରଫେସ୍
কম্পাঙ্ক হস্তক্ষেপ,ବାରମ୍ବାର ବାଧା
কম্পাঙ্ক বিপৰীত,ଫ୍ରିକ୍ୱେନ୍ସି ଓଲଟା |
ফ্ৰিকুৱেন্সি মডুলেচন,ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍
ফ্ৰিকুৱেন্সি মডুলেচন সূচকাংক,ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ୍ ଇଣ୍ଡେକ୍ସ |
ফ্ৰিকুৱেন্সি মডুলেটৰ,ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେଟର
কম্পাঙ্ক সংকীৰ্ণ বেণ্ড,ଫ୍ରିକ୍ୱେନ୍ସି ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |
কম্পাঙ্ক শব্দ,ବାରମ୍ବାର ଶବ୍ଦ
কম্পাঙ্ক পৰিসৰ,ଫ୍ରିକ୍ୱେନ୍ସି ପରିସର
ফ্ৰিকুৱেন্সি ৰিয়েক্টেন্স মডুলেটৰ,ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିକ୍ରିୟା ମଡ୍ୟୁଲେଟର |
ফ্ৰিকুৱেন্সি ৰেফাৰেন্স,ଫ୍ରିକ୍ୱେନ୍ସି ରେଫରେନ୍ସ
কম্পাঙ্ক প্ৰতিক্ৰিয়া,ବାରମ୍ବାର ପ୍ରତିକ୍ରିୟା
কম্পাঙ্ক গ্ৰেডিং,ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରେଡିଂ
কম্পাঙ্ক শব্দ বৰ্তনী,ଫ୍ରିକ୍ୱେନ୍ସି ସାଉଣ୍ଡ ସର୍କିଟ |
কম্পাঙ্ক বৰ্ণালী,ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ପେକ୍ଟ୍ରମ୍ |
কম্পাঙ্ক স্থিৰতা,ବାରମ୍ବାର ସ୍ଥିରତା |
কম্পাঙ্ক মানদণ্ড,ଫ୍ରିକ୍ୱେନ୍ସି ମାନକ
কম্পাঙ্ক দোষ,ବାରମ୍ବାର ତ୍ରୁଟି
কম্পাঙ্ক সংশ্লেষণ,ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସିସ୍ |
কম্পাঙ্ক সংশ্লেষণ,ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସିସ୍ |
ফ্ৰিকুৱেন্সি সংশ্লেষিত টিউনিং,ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥାଇଜଡ୍ ଟ୍ୟୁନିଂ |
কম্পাঙ্ক ভল্টেজ পৰিৱৰ্তন,ଫ୍ରିକ୍ୱେନ୍ସି ଭୋଲଟେଜ୍ ପରିବର୍ତ୍ତନ |
ফ্ৰিকুৱেন্সি টু ভল্টেজ কনভাৰ্টাৰ,ଭୋଲଟେଜ୍ କନଭର୍ଟରକୁ ଫ୍ରିକ୍ୱେନ୍ସି |
ফ্ৰিকুৱেন্সি-ভোল্টেজ কনভাৰ্টাৰ,ଫ୍ରିକ୍ୱେନ୍ସି-ଭୋଲଟେଜ୍ କନଭର୍ଟର |
ফ্ৰিকুৱেন্সি-ভোল্টেজ কনভাৰ্টাৰ,ଫ୍ରିକ୍ୱେନ୍ସି-ଭୋଲଟେଜ୍ କନଭର୍ଟର |
ফ্ৰিকুৱেন্সি বেয়াৰিং,ବାରମ୍ବାର ବହନ
কম্পাঙ্ক স্থানান্তৰ,ବାରମ୍ବାର ସ୍ଥାନାନ୍ତର
ফ্ৰিকুৱেন্সি ট্ৰেন্সমিছন,ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିସନ୍ |
ফ্ৰিকুৱেন্সি টিউনাৰ,ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ୟୁନର୍
চৰিত্ৰ মডুলেটৰ,ବର୍ଣ୍ଣ ମଡ୍ୟୁଲେଟର
ফ্ৰিকুৱেন্সি ৱাইড বেণ্ড,ଫ୍ରିକ୍ୱେନ୍ସି ୱାଇଡ୍ ବ୍ୟାଣ୍ଡ |
ফ্ৰেনেলৰ অৱক্ষয়ৰ কম্পাঙ্ক,ଫ୍ରେସେଲ୍ ଅବନତି ଫ୍ରିକ୍ୱେନ୍ସି |
ঘৰ্ষণ ভুল,ଘର୍ଷଣ ତ୍ରୁଟି |
বৃত্ত আখৰ,ବୃତ୍ତ ବର୍ଣ୍ଣ
ফ্ৰন্ট বৰ্ড নিয়ন্ত্ৰণ,ସାମ୍ନା ବୋର୍ଡ ନିୟନ୍ତ୍ରଣ |
সন্মুখৰ বাৰাণ্ডা,ଆଗ ବାରଣ୍ଡା
ফ্ৰষ্ট পইণ্ট হাইগ্ৰ&#39;মিটাৰ,ଫ୍ରଷ୍ଟ ପଏଣ୍ଟ ହାଇଗ୍ରୋମିଟର |
নথিপত্ৰ সংৰক্ষণ,ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |
ফু মাঞ্চু ভাইৰাছ,ଫୁ ମଞ୍ଚୁ ଭାଇରସ୍ |
ইন্ধন পাম্পৰ হস্তক্ষেপ,ଇନ୍ଧନ ପମ୍ପ ବାଧା
ফুজি অনমনীয়তা অপাৰেচন,ଫୁଜି ଇନଫ୍ଲେକ୍ସିବିଲିଟି ଅପରେସନ୍ |
সম্পূৰ্ণ এডাৰ,ପୂର୍ଣ୍ଣ ଆଡର୍ |
সম্পূৰ্ণ ডুপ্লেক্স,ପୂର୍ଣ୍ଣ ଡୁପ୍ଲେକ୍ସ |
সম্পূৰ্ণ ডুপ্লেক্স ছেটআপ,ପୂର୍ଣ୍ଣ ଡୁପ୍ଲେକ୍ସ ସେଟଅପ୍ |
সম্পূৰ্ণ ডুপ্লেক্স ট্ৰেন্সমিছন,ପୂର୍ଣ୍ଣ ଡୁପ୍ଲେକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ |
