Telugu,Punjabi
కుకుర్బిటా,ਕੁਕੁਰਬਤਾ
కుల్మ్,ਕੂਲਮ
సాగు,ਕਾਸ਼ਤਕਾਰ
పండించిన పంట,ਕਾਸ਼ਤ ਕੀਤੀ ਫਸਲ
సాగు మొక్క,ਕਾਸ਼ਤ ਵਾਲਾ ਪੌਦਾ
సాంస్కృతిక లేదా వేగవంతమైన యూట్రోఫికేషన్,ਸਭਿਆਚਾਰਕ ਜਾਂ ਤੇਜ਼ ਇਛੜਨ
సంస్కృతి,ਸਭਿਆਚਾਰ
క్యుములస్ ఓఫోరస్,Cumulus ooporus
కుప్రెసస్ టోరులోసా,ਕਪੇਰਪ੍ਰੈਸ ਟੋਰੂਲੋਸਾ
కుపులా,ਉਪulaula
కపుల్,ਕਪੂਲ
కర్క్యుమిన్,ਕਰਕੁਮਿਨ
కర్సర్,ਮੁਸ਼ਕਿਲ
కర్వెంబ్రి,ਕਰਵੰਬਰਸੀ
కర్వెంబ్రియోనిక్,ਕਰਵਬੇਰੀੋਨਿਕ
కుస్కుటా,ਕੁਸਕਤਾ
కస్పిడేట్,Cuspidate
క్యూటికల్,ਕਟੀਲ
కట్టింగ్,ਕੱਟਣਾ
కట్టింగ్,ਕੱਟਣਾ
నురుగు చేప,ਕਟਲਫਿਸ਼
సైనోబాక్టీరియా,ਸਾਈਨੋਬੈਟਰੀਆ
సైనోబాక్టీరియం,ਸਿਨੋਬੈਕਟਰੀ
Cyణదణి,ਸਾਈਨੋਕੋਬਲੈਮਿਨ (ਬੀ 12)
సైనోఫైషన్ గ్రాన్యూల్,ਸਿਨੋਫਾਈਸੈਨ ਗ੍ਰੇਨੀਲੇ
సైథియం,ਸਾਈਥਿਅਮ
సైకాడ్,ਸਾਈਕੈਡ
సైకాడేసి,ਸਾਈਕਡੇਸੀਸੀ
సైకాడోప్సిడా,ਸਾਈਕਾਡੋਪਸਡਾ
చక్రీయ గ్వానోసిన్ మోనోఫాస్ఫేట్,ਚੱਕਰਵਾਤੀ ਗੋਨੋਸਾਈਨ ਮੋਨੋਫੋਸਫੇਟ
చక్రీయ ఫోటోఫాస్ఫోరైలేషన్,ਚੱਕਰਵਾਤ ਫੋਟੋਫ਼ੋਫੋਸੋਰੀਲੇਸ਼ਨ
సైక్లోనిక్ సెపరేటర్,ਚੱਕਰਵਾਤੂਨਿਕ ਸਪੈਰੇਟਰ
సైక్లోప్స్,ਸਾਈਕਲੋਪਸ
సైక్లోస్పోరిన్ a,ਸਾਈਕਲੋਸਪੋਰਿਨ ਏ
సైక్లోస్టోమాటా,ਸਾਈਕਲੋਸਟੋਮੈਟੋਟਾ
సైకస్,ਸਾਈਕਲ
సైమోస్,ਸਾਈਮੋਜ਼
సైమోస్ రకం,ਸਾਈਮੋਜ਼ ਦੀ ਕਿਸਮ
సైప్రస్,ਸਾਈਪਰਸ
సైప్సెలా,ਸਾਈਪਸਲਾ
సిస్టీన్,Catsine
సిస్టిక్ ఫైబ్రోసిస్,ਸਿਸਟਿਕ ਫਾਈਬਰੋਸੀਸ
సైటోకినిసిస్,ਸਾਇਟੋਕਿਨੇਸਿਸ
సైటోక్రోమ్,Cytochromo
సైటోకిన్ అవరోధం,ਸਾਇਟੋਕਾਈਨ ਬੈਰੀਅਰ
సైటోకినిన్,ਸਾਇਟੋਕਿਨਿਨ
సైటోలజీ,ਸਾਇਟੋਲੋਜੀ
సైటన్,ਸਾਈਓਟਨ
సైటోప్లాజమ్,ਸਾਇਟੋਪਲਾਜ਼ਮ
సైటోప్లాస్మిక్ వంతెన,ਸਾਇਟੋਪਲਾਸਮੀ ਬ੍ਰਿਜ
సైటోప్లాస్మిక్ గ్లోబ్యూల్,ਸਾਇਟੋਪਲਾਸਮਿਕ ਗਲੋਬੂਲ
సైటోసిన్,ਸਾਇਟੋਸਾਈਨ
సైటోస్కెలిటన్,ਸਾਇਟੋਸਕੇਲੇਟਨ
సైటోసోల్,ਸਾਇਟੋਸੋਲ
సైటోటాక్సానమీ,ਸਾਇਟੋਟੈਕਸੋਨੋਮੀ
నిర్జలీకరణం,ਡੀਹਾਈਡਰੇਸ਼ਨ
పాడి సాంకేతికత,ਡੇਅਰੀ ਟੈਕਨੋਲੋਜੀ
డాఫ్నాల్స్,ਡੈਫਨੇਲੇਸ
డాఫ్నియా,ਡੂੰਨੀਆ
డార్క్ బ్యాక్ గ్రౌండ్,ਹਨੇਰਾ ਬੈਕ ਗਰਾਉਂਡ
డార్క్ ఫీల్డ్ మైక్రోస్కోపీ,ਡਾਰਕ ਫੀਲਡ ਮਾਈਕਰੋਸਕੋਪੀ
చీకటి ప్రతిచర్య,ਹਨੇਰਾ ਪ੍ਰਤੀਕਰਮ
డార్వినిజం,ਡਾਰਵਿਨਿਜ਼ਮ
డార్విన్ ఫించ్,ਡਾਰਵਿਨ ਦਾ ਫਿੰਚ
డేటా లోపం,ਡੇਟਾ ਦੀ ਘਾਟ
తేదీ అరచేతి,ਡੇਟਿੰਗ ਹਥੇਲੀ
డాటురా స్ట్రామోనియం,ਡੈਟੂਰਾ ਸਟ੍ਰੈਲੋਨੀਅਮ
కుమార్తె సెల్,ਧੀ ਸੈੱਲ
రోజు తటస్థ మొక్క,ਦਿਨ ਨਿਰਪੱਖ ਪੌਦਾ
రోజు పొడవు,ਦਿਨ ਦੀ ਲੰਬਾਈ
డెగ్రోత్,ਡੀਗੈਥ
డెడ్ షూట్,ਡੈੱਡ ਸ਼ੂਟ
చెవుడు,ਬੋਲ਼ਾਪਨ
దశాబ్దం,ਡੀਕਮਰ
క్షీణిస్తున్న సేంద్రీయ పదార్థం,ਜੈਵਿਕ ਪਦਾਰਥ
డెసిబెల్,ਡੈਸੀਬੈਲ
డెసిడువా బసాలిస్,ਡਸੀਡੁਆ ਬਾਸਾਲੀ
డెసిడువా క్యాప్సులారిస్,ਡੀਲਿਡੁਆ ਕੈਪਸੂਲਿਸ
డెసిడువా,ਡਿਸਿਡੁਆ
ఆకురాల్చే,ਪਤਝੜ
కుళ్ళిపోండి,ਕੰਪੋਜ਼
డికంపోజర్,ਕੰਪੋਜ਼ਰ
డెట్రిటస్ కుళ్ళిపోవడం,ਡੀਟਰਿਟਸ ਨੂੰ ਕੰਪੋਜ਼ ਕਰਨਾ
కుళ్ళిపోయే రేటు,ਸੜਨ ਦੀ ਦਰ
డెకుంబెంట్,ਵਿਗਾੜ
డిడిఫెంటియేటెడ్ సెల్,ਸਮਰਪਿਤ ਸੈੱਲ
లోతైన సముద్ర కందకం,ਦੀਪ ਸਮੁੰਦਰ ਦੀ ਖਾਈ
లోతైన నీటి శరీరం,ਡੂੰਘਾ ਪਾਣੀ ਸਰੀਰ
డీఫిబ్రిలేషన్,Defibbriletlation
డీఫిబ్రిలేటర్,ਡਿਫਿਬ੍ਰਿਲੇਟਰ
లోపం,ਘਾਟ
ప్రతిరూపం,ਦ੍ਰਿੜਤਾ
విక్షేపం వేవ్,ਬਦਨਾਮ ਵੇਵ
అటవీ నిర్మూలన,ਕਟਾਈ
కోడాన్ యొక్క క్షీణత,ਕੋਡਨ ਦੀ ਡੀਜਨਰਸੀ
క్షీణించిన,ਪਤਿਤ
క్షీణించిన కోడ్,ਡੀਜਨਰੇਟ ਕੋਡ
క్షీణత,ਡੀਜਨਰੇਸ਼ਨ
క్షీణించిన ఉమ్మడి,ਡੀਜਨਰੇਟਿਵ ਜੋੜ
గడ్డి భూముల క్షీణత,ਘਾਹ ਦੇ ਘੇਰੇ ਦਾ ਵਿਗਾੜ
డెగ్రోత్,ਡੀਗੈਥ
డీహెసిస్ట్ ఫ్రూట్,ਡੀਹਿਸੈਂਟ ਫਲ
నిర్జలీకరణం,ਡੀਹਾਈਡਰੇਸ਼ਨ
డీహైడ్రో-ఎపియాండ్రోస్టెరాన్,ਡੀਹਾਈਡ੍ਰੋ-ਐਪੀਡ੍ਰੋਸਟੀਰੋਨ
డీహైడ్రోజినేస్,ਡੀਹਾਈਡ੍ਰੋਜਨਸ
తొలగింపు,ਹਟਾਉਣਾ
డీలిమిటింగ్ పొర,ਖਤਰਨਾਕ ਝਿੱਲੀ
వర్ణించడం,ਡੀਲਲਾਈਨ
డెల్ఫినస్,ਡੇਲਫਿਨਸ
డీమెర్సల్ ఫిష్,ਡੈਮਰਸੈਲ ਮੱਛੀ
జనాభా పరివర్తన,ਡੈਮੋਗ੍ਰਾਫਿਕ ਤਬਦੀਲੀ
డీనాటరేషన్,ਗਿਰਾਵਟ
డీనాటర్డ్,ਨਿੰਦਿਆ
DENATURISATION,ਨਾਪਸੰਦ
డెండ్రైట్,ਡੈਂਡਰਾਈਟ
డెండ్రైట్,ਡੈਂਡਰਾਈਟ
డెండ్రైట్,ਡੈਂਡਰਾਈਟ
డెండ్రోబేట్స్,Dendrobates
డెండ్రాన్,ਡੈਂਡਰੋਨ
డెంగ్యూ,ਡੇਂਗੂ
డెనిట్రిఫికేషన్,ਇਨਕਾਰ
డెనిట్రిఫికేషన్ ప్రక్రియ,ਇਨਕਾਰ ਪ੍ਰਕਿਰਿਆ
డెంటిట్రిఫైయర్,ਡੈਂਟਿਟ੍ਰਿਫਾਇਰ
బ్యాక్టీరియాను తిరస్కరించడం,ਬੈਕਟੀਰੀਆ ਨੂੰ ਨਕਾਰੋ
దట్టమైన పరిష్కారం,ਸੰਘਣਾ ਹੱਲ
సాంద్రత ప్రవణత సెంట్రిఫ్యూగేషన్,ਘਣਤਾ ਗਰੇਡੀਐਂਟ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ
సస్పెన్షన్ యొక్క సాంద్రత,ਮੁਅੱਤਲ ਦੀ ਘਣਤਾ
డెంటేట్,ਦੰਦ
డెంటిన్,ਦੰਦ
డియోక్సిజనేటెడ్ రక్తం,ਡੀਕੋਸੀਜੈਜੈਂਟ ਲਹੂ
డీజాతి ఆమ్లము,ਡੀਓਕਸੀਰੀਬੋਨਯੂਕਲਿਕ ਐਸਿਡ (ਡੀਐਨਏ)
డిపిగ్మెంటేషన్,ਸੰਜਮ
నేల సంతానోత్పత్తి క్షీణత,ਮਿੱਟੀ ਦੀ ਉਪਜਾ. ਸ਼ਕਤੀ ਦੀ ਕਮੀ
డిపోలరైజేషన్,ਵਡਿਆਨੀ
డిపోలిమరైజేషన్,ਨਿਪੁੰਨਤਾ
డిప్రెషన్,ਉਦਾਸੀ
డిప్రెషన్,ਉਦਾਸੀ
విడదీయబడిన భూమి,ਡੀਰੀਲਿਕਟ ਜ਼ਮੀਨ
డెరివేటివ్ నోవాకైన్,ਡੈਰੀਵੇਟਿਵ ਨੋਵਾਸੀਨ
చర్మశోథ,ਡਰਮੇਟੋਜਨ
డెర్మిస్,Dermis
వారసుల జనాభా,ਵੰਸ਼ਜੈਂਟ ਆਬਾਦੀ
కోలన్ అవరోహణ,ਉਤਰਦਾ ਕਾਲਨ
అవరోహణ లింబ్,ਉਤਰਦੇ ਅੰਗ
అవరోహణ థొరాసిక్ బృహద్ధమని,ਥੋਰਸਿਕ ਅਨਾਥ
డీసెంట్,ਉਤਰਾਈ
ఎడారి ప్రాంతాలు,ਮਾਰੂਥਲ ਦੇ ਖੇਤਰ
ఎడారి బయోమ్,ਮਾਰੂਥਲ ਬਾਇਓਮ
ఎడారి సంఘం,ਮਾਰੂਥਲ ਕਮਿ Community ਨਿਟੀ
ఎడారి మొక్క,ਮਾਰੂਥਲ ਦਾ ਪੌਦਾ
ఎడారి పొద,ਮਾਰੂਥਲ ਝਾੜੀ
ఎడారీకరణ,ਉਜਾੜਤਾ
దేశీ రకం,ਦੇਸੀ ਕਿਸਮ
డెస్మిడ్,ASMID
డెస్మోటూబ్యూల్,Dismotubule
డిటర్జెంట్,ਡਿਟਰਜੈਂਟ
నిర్విషీకరణ,ਡੀਟੌਕਸਕਸ਼ਨ
నిర్విషీకరణ,ਡੀਟੌਕਸਫਿਕੇਸ਼ਨ
డెట్రిటివోర్,ਡੈਟ੍ਰੇਟਿਵੋਰ
తీవ్రమైన,ਡੀਟ੍ਰੇਟਵਾਇਰਸ
డెట్రిటస్ ఫీడర్,ਡੀਟਰਿਟਸ ਫੀਡਰ
డెట్రిటస్ ఫీడింగ్ అకశేరుకం,ਡੈਟ੍ਰਿਟਸ ਨੂੰ ਬਰਬਾਦ ਕਰਨਾ
డెట్రిటస్ ఫుడ్ చైన్,ਡੈਟ੍ਰਿਟਸ ਫੂਡ ਚੇਨ
డ్యూటెరోస్టోమియా,ਡੀਵਰਸਟੋਮੀਆ
అభివృద్ధి,ਵਿਕਾਸ
డెవిల్ ఫిష్,ਸ਼ੈਤਾਨ ਮੱਛੀ
డెవిల్ ఫిష్,ਸ਼ੈਤਾਨ ਮੱਛੀ
డెవోనియన్ కాలం,ਡੇਵਨੀਅਨ ਅਵਧੀ
డి-వ్రీస్ సిద్ధాంతం,ਡੀ-ਵੀਰੀਆਂ ਸਿਧਾਂਤ
డి-xeacerarticosterone,ਡੀ-ਜ਼ੈਕੌਰਟਰੋਸਟਟਰੋਨ
డైహైబ్రిడ్,ਡਾਇਲਬ੍ਰਿਡ
డైన్యూక్లియోటైడ్,ਡਾਇਨਯੂਕਲੋਟਾਈਡ
డయాబెటిస్ ఇన్సిపిడస్,ਸ਼ੂਗਰ ਰੋਗ ਇਨਸਿਪਿਡਸ
మధుమేహం,ਸ਼ੂਗਰ ਰੋਗ mellitus
డయాసిటైల్మోర్ఫిన్,ਡਾਇਸੈਟਿਕਲਮੋਰਫਿਨ
రోగ నిర్ధారణ,ਨਿਦਾਨ
డయాగ్నొస్టిక్ మరియు థెరప్యూటిక్స్,ਡਾਇਗਨੋਸਟਿਕ ਅਤੇ ਇਲਾਜ
విశ్లేషణ చిత్రం,ਡਾਇਗਨੌਸਟਿਕ ਚਿੱਤਰ
డయాగ్నొస్టిక్ కిట్,ਡਾਇਗਨੋਸਟਿਕ ਕਿੱਟ
డయాకినాసిస్,ਡਾਇਕੀਨੇਸਿਸ
డయాలిసింగ్ ద్రవం,ਡਾਲੀਸਿੰਗ ਤਰਲ
డయాలసిస్,ਡਾਇਲਸਿਸ
డయాంట్రియా,ਡੈਂਡਰੀਆ
డయాండ్రోస్,ਡੈਂਡਰਸ
డయాపాజ్,ਪਰਿਵਰਤਨ
విరేచనాలు,ਦਸਤ
డయాస్టొలిక్ పీడనం,ਡਾਇਸਟੋਲਿਕ ਦਬਾਅ
డయాటమ్,ਡਾਇਟੋਮ
డయాటోమాసియస్ ఎర్త్,ਡਾਇਟੋਮੈਸੀਅਸ ਧਰਤੀ
డయామ్సిల్గ్లిసరాల్ (డిజి),Dioxylglycerl (dg)
డైబాసిక్ ఫాస్ఫేట్,Dibasic ਫਾਸਫੇਟ
డిచంతియం,ਦਿਕਾਂਤਿਅਮ
డైక్లోరో డిఫెనిల్ ట్రైక్లోరోఎథేన్ (డిడిటి),Diclero diphenyl trikhloethene (ddt)
డైకోటోమస్,Dichotomous
డికాండిలిక్ పుర్రె,ਡਿਕਨਡਿਕ ਖੋਪੜੀ
డికోటిలెడాన్,ਡਿਕੋਟੀਕਲੋਨ
డిక్టియోసోమ్,Dictyosome
డిక్టియోటా,ਡਿਕਟੋਟਾ
డైన్స్ఫలాన్,ਮਨੀਫਲੌਲਾ
ఆహారం,ਖੁਰਾਕ ਸੰਬੰਧੀ
అవకలన సహకారం,ਵੱਖਰਾ ਯੋਗਦਾਨ
భేదాత్మక జోక్యం,ਸੂਤਰ ਦਖਲ ਦੇ ਵਿਪਰੀਤ
అవకలన పునరుత్పత్తి,ਵੱਖਰਾ ਪ੍ਰਜਨਨ
విభిన్న సెల్,ਵੱਖਰਾ ਸੈੱਲ
భేదం,ਭਿੰਨਤਾ
డిఫ్రాక్టెడ్ వేవ్,ਵੱਖ-ਵੱਖ ਵੇਵ
వ్యాప్తి,ਫੈਲਾਓ
విస్తరించే సామర్థ్యం,ਵੱਖ-ਵੱਖ ਸਮਰੱਥਾ
జీర్ణక్రియ,ਹਜ਼ਮ
జీర్ణ రసం,ਪਾਚਨ ਦਾ ਜੂਸ
జీర్ణ వ్యవస్థ,ਪਾਚਨ ਸਿਸਟਮ
జీర్ణ కోశ ప్రాంతము,ਪਾਚਕ ਟ੍ਰੈਕਟ
అంకె,ਅੰਕ
డిజిటల్ వ్యవకలనం యాంజియోగ్రఫీ,ਡਿਜੀਟਲ ਘਟਾਓ ਐਂਜੀਓਗ੍ਰਾਫੀ
డిజిటల్‌గా,ਡਿਜੀਟਲ
డిజిటిఫార్మ్ గ్రంథి,ਡਿਡੀਫਾਰਮ ਗਲੈਂਡ
డికారియన్,ਡਾਈਕਰੀਓਨ
డైకారియోఫేస్,ਡਿਕਰੀਘਰੇ
డైమర్,ਡਾਈਮਰ
ఆధిపత్య ప్రాణాంతక యుగ్మ వికల్పం,ਪ੍ਰਮੁੱਖ ਮਾਰੂ ਐਲੀ
డైమోర్ఫిజం,ਡਾਈਮੋਰਫਿਜ਼ਮ
డైనిట్రోజెన్,ਡਾਇਨਾਈਟ੍ਰੋਜਨ
డైనోఫ్లాగెల్లేట్,ਡਾਇਨਫਲੇਜਲੇਟ
డైయోసియస్,Dioeous
డయోస్పైరోస్ మెలానాక్సిలాన్,DiuspyroS Melocylon
డిపెప్టైడ్,ਡੇਟੈਪਟਾਈਡ
డిఫైయోడాంట్,Diphyontont
డిప్లోబాసిల్లస్,ਡਿਪਲੋਬਿਲਸ
డిప్లోబ్లాస్టిక్,ਡਿਪਲੋਬਲੇਸਟਿਕ
డిప్లోకాకస్ న్యుమోనియా,ਡਿਪਲੋਕੋਕਸ ਨਮੂਨੀਆ
డిప్లాయిడ్ దశ,ਡਿਪਲੋਇਡ ਪੜਾਅ
డిప్లొనెమా,ਡਿਪਲੋਨੀਮਾ
డిప్లొంట్,ਡਿਪਲੋਨਿਕ
డిప్లొజోమ్,ਡਿਪਲੋਸੋਮ
డిప్లొస్టోమ్,ਡਿਪਲੋਸਟੋਮ
డిప్లోటిన్ స్టేజ్,ਡਿਪਲੋਟਿਨ ਸਟੇਜ
డిప్టెరా,ਡਿਪਟੇਰਾ
డిప్టెరాన్,ਡਿਪਟਰਾਨ
డిప్టెరోకార్పస్ హోపియా,ਡਿਪਟਰੋਕਾਰਪਸ ਹੋਪ
డిప్టెరియా,ਡਿਪੰਡਟਰੀਆ
డైరెక్షనల్ ఎంపిక,ਦਿਸ਼ਾਵੀ ਚੋਣ
డిసాకరైడ్ హైలురోనిక్ ఆమ్లం,DisCharide ਹਾਈਲੂਰੋਨਿਕ ਐਸਿਡ
డిసాకరైడ్,ਡਿਸਕਾੱਰਾਈਡ
డిస్క్,ਡਿਸਕ
డిస్క్ ఫ్లోరెట్,ਡਿਸਕ ਫਲੋਰੈਟ
పుప్పొడి ఉత్సర్గ,ਬੂਰ ਦਾ ਡਿਸਚਾਰਜ
నిరంతర వైవిధ్యం,ਬੰਦ ਕਰਨ ਵਾਲਾ ਪਰਿਵਰਤਨ
వివిక్త మ్యుటేషన్,ਵਿਗੜ
వ్యాధి,ਰੋਗ
అసమాన ప్రక్రియ,ਨਿਰਾਸ਼ਾਜਨਕ ਪ੍ਰਕਿਰਿਆ
క్రిమిసంహారక,ਕੀਟਾਣੂਨਾਸ਼ਕ
క్రిమిసంహారక,ਕੀਟਿਆ ਹੋਇਆ ਹੈ
ఎముక యొక్క రుగ్మతలు,ਹੱਡੀ ਦੇ ਵਿਗਾੜ
వ్యాప్తి,ਪ੍ਰਸਾਰ
దూర,ਦੂਰ
దూర మెలికలు తిరిగింది,ਦੂਰ ਦਾ ਦੋਸ਼ੀ
దూర నెఫ్రాన్,ਡਿਸਟਲ ਨੇਫ੍ਰੋਨ
దూర ఫలాంక్స్,ਡਿਸਟਲ ਸਟੈਨੈਕਸ
దూర వర్ణద్రవ్యం,ਦੂਰ ਦਾ ਰੰਗਤ
రోజువారీ,ਦਸ਼ੁਰ
డైవాలెంట్ కేషన్,ਦੇਣਾ
డైవాలెంట్,ਵੰਡ
డైవర్జ్,ਡਾਈਵਰਜ
డైవర్జెన్స్,ਭਟਕਣਾ
వైవిధ్యం,ਵਿਭਿੰਨਤਾ
శ్రమ విభజన,ਕਿਰਤ ਦੀ ਵੰਡ
విభజన,ਵੰਡ
విభజన,ਵੰਡ
Dషధ ఆధారిత RNA పాలిమరేస్,ਡੀ ਐਨ ਏ ਨਿਰਭਰ ਆਰ ਐਨ ਏ ਪੋਲੀਮਰੇਜ
DNA బ్లాటింగ్,ਡੀ ਐਨ ਏ ਧੱਬੇ
DNA చీలిక,ਡੀ ਐਨ ਏ ਕਲੀਅਵੇਜ
DNA క్లోనింగ్,ਡੀ ਐਨ ਏ ਕਲੋਨਿੰਗ
DNA నడిచే హైబ్రిడైజేషన్,ਡੀ ਐਨ ਏ ਡਰਾਈਵਿੰਗ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
DNA వేలిముద్ర,ਡੀ ਐਨ ਏ ਫਿੰਗਰਪ੍ਰਿੰਟਿੰਗ
DNA లైబ్రరీ,ਡੀ ਐਨ ਏ ਲਾਇਬ੍ਰੇਰੀ
DNA ద్రవీభవన,ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ
DNA మిథైలేషన్,ਡੀ ਐਨ ਏ ਮਿਥਟੀਲੇਸ਼ਨ
DNA పాలిమరేస్,ਡੀ ਐਨ ਏ ਪੋਲੀਮੇਰੇਜ
DNA ప్రోబ్,ਡੀ ਐਨ ਏ ਪੜਤਾਲ
DNA మరమ్మత్తు,ਡੀ ਐਨ ਏ ਮੁਰੰਮਤ
DNA ప్రతిరూపం,ਡੀ ਐਨ ਏ ਨਕਲ
DNA ప్రతిరూపణ,ਡੀ ਐਨ ਏ ਪ੍ਰਤੀਕ੍ਰਿਤੀ
DNA క్రమం,ਡੀ ਐਨ ਏ ਸੀ
DNA స్ప్లికింగ్,ਡੀ ਐਨ ਏ ਸਪਿਕਲਿੰਗ
