Odiya,Telugu
ବସ୍ ଦଣ୍ଡିକା |,బస్ బార్
ବସ୍ ନିୟନ୍ତ୍ରକ |,బస్ కంట్రోలర్
ବସ୍ ଚାଳକ,బస్సు డ్రైవర్
ବସ୍ ବିସ୍ତାରକାରୀ |,బస్ ఎక్స్‌టెండర్
ବ୍ୟବସାୟ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,వ్యాపార డేటా ప్రాసెసింగ్
ବ୍ୟବସାୟିକ ସୂଚନା ପ୍ରଣାଳୀ |,వ్యాపార సమాచార వ్యవస్థ
ବ୍ୟବସାୟିକ ଯନ୍ତ୍ର,వ్యాపార యంత్రం
ବ୍ୟବସାୟ ମେସିନ୍ ବନ୍ଦ |,బిజినెస్ మెషిన్ క్లాకింగ్
ବ୍ୟବସାୟ ଯୋଜନା ଭାଷା |,వ్యాపార ప్రణాళిక భాష
ବ୍ୟବସାୟ ସେବା,వ్యాపార సేవ
ବସ୍ବ୍ୟାକ୍ |,బస్బ్యాక్
ବସ୍ ଟର୍ମିସନ୍,బస్సు ముగింపు
ବସ୍ ରାକ୍ଷୀ,బస్ సామాను
ବସ୍ ତାର,బస్ వైర్
ବ୍ୟସ୍ତ ଘଣ୍ଟା |,బిజీ గంట
ବ୍ୟସ୍ତ ସଙ୍କେତ,బిజీ సిగ్నల్
ବ୍ୟସ୍ତ ସ୍ୱର,బిజీ టోన్
ବାଇପାସ୍ ପ୍ରଣାଳୀ |,బైపాస్ విధానం
ଉପାଦାନ,ఉప ఉత్పత్తి
ବାଇଟ୍,బైట్
ବାଇଟ୍ ମନିପୁଲେସନ୍ |,బైట్ మానిప్యులేషన్
ବାଇଟ୍ ମୋଡ୍ |,బైట్ మోడ్
ମଲ୍ଟିପିଟିଆର୍ ଚ୍ୟାନେଲ୍ ବାଇଟ୍ କରନ୍ତୁ |,బైట్ మల్టీప్లెక్సర్ ఛానల్
ମଲ୍ଟି ଟେକ୍ସଟ୍ ମୋଡ୍ ବାଇଟ୍ କରନ୍ତୁ |,బైట్ మల్టీప్లెక్సర్ మోడ్
ମେଟେସିଂକୁ ବାଇଟ୍ କରନ୍ତୁ |,బైట్ మల్టీప్లెక్సింగ్
କେବୁଲ୍ |,కేబుల్
କେବୁଲ୍ କାଷ୍ଟିଙ୍ଗ୍ |,కేబుల్ కాస్టింగ్
କେବୁଲ ଟେଲିଭିଜନ ସେବା |,కేబుల్ టెలివిజన్ సేవ
କେବୁଲ୍ ଭାଲ୍ଟ |,కేబుల్ ఖజానా
କ୍ୟାଚ୍,కాష్
କ୍ୟାଚ୍-କ୍ୟାଚ୍ ମେମୋରୀ |,కాష్-కాష్ మెమరీ
ଗଣନା,లెక్కింపు
ଗଣନା ପୁଞ୍ଚ |,లెక్కింపు పంచ్
କାଲକୁଲେଟର,కాలిక్యులేటర్
କାଲକୁଲେଟର ଚିପ୍ |,కాలిక్యులేటర్ చిప్
ବୀଜେବ୍ରିକ୍ ତର୍କ ସହିତ କାଲକୁଲେଟର |,బీజగణిత తర్కంతో కాలిక్యులేటర్
ଆରିଥମେଟିକ୍ ଲଜିକ୍ ସହିତ କାଲକୁଲେଟର |,అంకగణిత తర్కంతో కాలిక్యులేటర్
ପ୍ରୋଗ୍ରାମଗୁଡିକ ବିନା କାଲକୁଲେଟର |,ప్రోగ్రామబిలిటీ లేకుండా కాలిక్యులేటర్
ପ୍ରୋଗ୍ରାମଗୁଡିକ ସହିତ କାଲକୁଲେଟର |,ప్రోగ్రామబిలిటీతో కాలిక్యులేటర్
ଭିନ୍ନତାର କାଲୁଆଲ୍ସ୍ |,వైవిధ్యాల కాలిక్యులస్
କଲ୍ କରନ୍ତୁ |,కాల్
ରେଫରେନ୍ସ ଦ୍ୱାରା କଲ୍ କରନ୍ତୁ |,సూచన ద్వారా కాల్ చేయండి
ମୂଲ୍ୟ ଦ୍ୱାରା କଲ୍ କରନ୍ତୁ |,విలువ ద్వారా కాల్ చేయండి
Digening CONDING କୋଡ୍ କୁ କଲ୍ କରନ୍ତୁ |,కాల్ డైరెక్టింగ్ కోడ్
କଲ୍ ପ୍ରତିଷ୍ଠା |,కాల్ స్థాపన
ଅଗ୍ରଗାମୀ କଲ୍ କରନ୍ତୁ |,కాల్ ఫార్వార్డింగ్
କଲିଗ୍ରାଫିକ୍ ଷଡଯନ୍ତ୍ରକାରୀ |,కాలిగ్రాఫిక్ ప్లాటర్
ଆହ୍,కాలింగ్
ଯୁକ୍ତି ଡାକିବା,కాలింగ్ ఆర్గ్యుమెంట్
ଆହ୍,కాలింగ్ ప్రోగ్రామ్
ସନ୍ଧାନ କ୍ରମ,కాలింగ్ సీక్వెన్స్
ସବପ୍ରୋଗ୍ରାମକୁ ଡାକିବା |,సబ్‌ప్రోగ్రామ్ అని పిలుస్తుంది
କଲ୍ ନମ୍ବର,కాల్ నంబర్
ସଞ୍ଚାଳକ କଲ୍ କରନ୍ତୁ |,కాల్ ప్రాసెసర్
କଲ୍ ପ୍ରଗତି ସିଗନାଲ୍ |,కాల్ ప్రోగ్రెస్ సిగ్నల్
କଲ୍ ଷ୍ଟୋର୍,కాల్ స్టోర్
କଲ୍ ଅପେକ୍ଷା,కాల్ నిరీక్షణ లో ఉంది
ବାତିଲ୍ କରନ୍ତୁ |,రద్దు చేయండి
ବର୍ଣ୍ଣ ବାତିଲ୍ କରନ୍ତୁ |,అక్షరాన్ని రద్దు చేయండి
ଚାବିକୁ ବାତିଲ କରନ୍ତୁ |,కీని రద్దు చేయండి
କେନଡ୍ ଅନୁଚ୍ଛେଦ |,తయారుగా ఉన్న పేరా
କେନଡ୍ ସଫ୍ଟୱେର୍ |,తయారుగా ఉన్న సాఫ్ట్‌వేర్
କାନୋନିକ୍ ପି generation ଼ି |,కానోనిక్ జనరేషన్
କ୍ୟାପାର୍ଡୋରୀ ଷ୍ଟୋରେଜ୍ |,కెపాసిటర్ నిల్వ
କ୍ଷମତା,సామర్థ్యం
କ୍ୟାପଷ୍ଟାଣ୍ଟୀ |,క్యాప్స్టాన్
ଧରିବା,క్యాప్చర్
କାର୍ଡ,కార్డు
କାର୍ଡ କେଜ୍ |,కార్డ్ కేజ్
କାର୍ଡ ଖାସିସ୍ |,కార్డ్ చట్రం
କାର୍ଡ ଯାଞ୍ଚ |,కార్డ్ చెకింగ్
କାର୍ଡ଼ କୋଡ୍,కార్డ్ కోడ్
କାର୍ଡ ସ୍ତମ୍ଭ,కార్డ్ కాలమ్
କାର୍ଡ ଚକ୍ର,కార్డ్ చక్రం
କାର୍ଡ଼ ଡେକ,కార్డ్ డెక్
କାର୍ଡ ତ୍ରୁଟି ଯାଞ୍ଚ |,కార్డ్ లోపం తనిఖీ
କାର୍ଡ କ୍ଷେତ୍ର,కార్డ్ ఫీల్డ్
କାର୍ଡ ଫାଇଲ୍,కార్డ్ ఫైల్
କାର୍ଯାଏର ଫର୍ମ,కార్డ్ ఫారం
କାର୍ଡ ଫର୍ମାଟ୍ |,కార్డ్ ఫార్మాట్
ପ୍ରଥ୍ରୀ ହପର୍,కార్డ్ హాప్పర్
କାର୍ଡ ପ୍ରତିଛବି,కార్డ్ చిత్రం
ପତ୍ର ଇନପୁଟ୍,కార్డ్ ఇన్పుట్
କାର୍ଜ ଜାମ,కార్డ్ జామ్
କାର୍ଡ ଲୋଡର୍ |,కార్డ్ లోడర్
ପତ୍ର ପ୍ୟାକ୍,కార్డ్ ప్యాక్
କାର୍ ପଥ,కార్డ్ మార్గం
କାର୍ଡ ପ୍ରୋଗ୍ରାମ ହୋଇଥିବା କାଲକୁଲେଟର |,కార్డ్ ప్రోగ్రామ్డ్ కాలిక్యులేటర్
କାର୍ଡ ପ୍ରୋଗ୍ରାମ ହୋଇଥିବା କମ୍ପ୍ୟୁଟର |,కార్డ్ ప్రోగ్రామ్డ్ కంప్యూటర్
କାର୍ଡ ପିଚ୍ |,కార్డ్ పంచ్
କାର୍ଡ ପିଚିଂ କ techni ଶଳ |,కార్డ్ పంచ్ టెక్నిక్
କାର୍ଡ ରିଡର୍ |,కార్డ్ రీడర్
କାର୍ଡ ପୁନ oduc ନିର୍ମାଣକାରୀ |,కార్డ్ పునరుత్పత్తిదారు
କାର୍ ଧାଡି,కార్డ్ వరుస
କାର୍ ସେଟ୍,కార్డ్ సెట్
କାର୍ ପ୍ରକାରତା,కార్డ్ సార్టర్
କାର୍ଡ ଷ୍ଟାକର୍ |,కార్డ్ స్టాకర్
କାର୍ଡ ଷ୍ଟୋରେଜ୍,కార్డ్ నిల్వ
କାର୍ଡ-ଟୁ-ଡିସ୍କ ଉପଯୋଗୀତା |,కార్డ్-టు-డిస్క్ యుటిలిటీ
କାର୍ଡ-ଟୁ-ଚୁମ୍ବକୀୟ ଟେପ୍ ରୂପାନ୍ତର |,కార్డ్-టు-మాగ్నెటిక్ టేప్ మార్పిడి
କାର୍ଡ-ଟୁ-ପ୍ରିଣ୍ଟ୍ ପ୍ରୋଗ୍ରାମ୍ |,కార్డ్-టు-ప్రింట్ ప్రోగ్రామ్
ଟେପ୍ କନଭର୍ଟର ପାଇଁ କାର୍ଡ |,కార్డ్ టు టేప్ కన్వర్టర్
କାର୍ଡ଼ ଟ୍ରାକ୍,కార్డ్ ట్రాక్
କାର୍ଡ ଯାଞ୍ଚ,కార్డ్ ధృవీకరించడం
କାଉଁ,కేరెట్
କାରୁସେଲ,రంగులరాట్నం
ଗାଡି,క్యారేజ్
ଗାଡି କଣ୍ଟ୍ରୋଲ୍ ଅକ୍ଷର |,క్యారేజ్ నియంత్రణ పాత్ర
ଗାଡି କଣ୍ଟ୍ରୋଲ୍ ଟେପ୍ |,క్యారేజ్ కంట్రోల్ టేప్
ଗାଡିଟି ଫେରିବା,క్యారేజ్ రిటర్న్
ଗାଡି ରିଟର୍ନ ବର୍ଣ୍ଣ |,క్యారేజ్ రిటర్న్ క్యారెక్టర్
ବାହକ,క్యారియర్
ବାହକ ଛିଦ୍ର,క్యారియర్ హోల్
ବାହକ ଭାର,క్యారియర్ లోడ్
କ୍ୟାରିଅର୍ ରିଟର୍ନ ବର୍ଣ୍ଣ |,క్యారియర్ రిటర్న్ క్యారెక్టర్
ବାହକ ବାହକ |,క్యారియర్ క్యారియర్
ବାହକ ସଙ୍କେତ,క్యారియర్ సిగ్నల్
ବାହକ ପ୍ରଣାଳୀ,క్యారియర్ సిస్టమ్
ବାହକ-ରୁ-ଶବ୍ଦ ଅନୁପାତ |,క్యారియర్-టు-శబ్దం నిష్పత్తి
ବାହକ ତରଙ୍ଗ |,క్యారియర్ వేవ్
ବହନ କର,క్యారీ
ସଂପୂର୍ଣ୍ଣ ସଙ୍କେତ ବହନ କର |,పూర్తి సిగ్నల్ తీసుకెళ్లండి
ସମାପ୍ତି ସେନ୍ସିଂ ବହନ କରନ୍ତୁ |,పూర్తి సెన్సింగ్‌ను మోయండి
ଅଙ୍କ ନେବା,అంకెను తీసుకెళ్లండి
ପତାକା ବହନ କର |,జెండా మోయండి
ସମୟ ବହନ କର,సమయం తీసుకువెళుతుంది
କାର୍ଟ୍ରିଜ୍,గుళిక
କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ |,గుళిక డిస్క్
କାସ୍କେଡ୍ ସଂଯୋଗ |,క్యాస్కేడ్ కనెక్షన్
କାସ୍କେଡ୍ ନିୟନ୍ତ୍ରଣ |,క్యాస్కేడ్ నియంత్రణ
କ୍ୟାସକେଡ୍ ମିଶ୍ରଣ |,క్యాస్కేడ్ విలీనం
କାସ୍କେଡ୍ ମିଶ୍ରଣ |,క్యాస్కేడ్ విలీనం
କ୍ୟାଶ୍ ମ୍ୟୁଜିକ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,నగదులాంటి పత్రం
କ୍ୟାଶ୍ ମ୍ୟୁଜ୍ ଟେଣ୍ଡର (= କ୍ୟାଶ୍ ମ୍ୟୁଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍),క్యాష్లైక్ టెండర్ (= క్యాష్లైక్ డాక్యుమెంట్)
କ୍ୟାସେଟ୍,క్యాసెట్
ନାଇନ୍ସକୁ କାଷ୍ଟ କରିବା |,నైన్స్ అవుట్
କାଟା ଭାଷା (= ବସ୍ତୁ ଭାଷା),కాటా భాష (= ఆబ్జెక్ట్ లాంగ్వేజ్)
କାଟାଲଗ୍ |,జాబితా
କାଟାଲଗ୍ ହୋଇଥିବା ଡାଟା ସେଟ୍ |,కేటలాగ్ డేటా సెట్
କାଟାଲଗ୍ ଡିରେକ୍ଟୋରୀ |,కేటలాగ్ డైరెక్టరీ
କାଟାଲଗ୍ ହୋଇଥିବା ପ୍ରଣାଳୀ |,జాబితా చేయబడిన విధానం
ବିପର୍ଯ୍ୟୟ ତ୍ରୁଟି |,విపత్తు లోపం
କ୍ୟାଟେନେ |,కాటెనా
କ୍ୟାମୁଏଟ୍ |,కాటేనేట్
କ୍ୟାଥୋଡ୍ ରୟ ଷ୍ଟୋରେଜ୍ |,కాథోడ్ రే స్టోరేజ్
କ୍ୟାଥୋଡ୍ ରୟ ଟ୍ୟୁବ୍ |,కాథోడ్ రే ట్యూబ్
କ୍ୟାଥୋଡ୍ ରୟ ଟ୍ୟୁବ୍ ପ୍ରଦର୍ଶନ |,కాథోడ్ రే ట్యూబ్ ప్రదర్శన
କକ୍ଷ,సెల్
ସେଲୁଲାର୍ ମୋବାଇଲ୍ ଟେଲିଫୋନ୍ ନେଟୱାର୍କ |,సెల్యులార్ మొబైల్ టెలిఫోన్ నెట్‌వర్క్
ସେଲୁଲାର୍ ଅନୁପାତ |,సెల్యులార్ నిష్పత్తి
ସେଲୁଲାର୍ ବିଭାଜନ |,సెల్యులార్ స్ప్లిటింగ్
କେନ୍ଦ୍ର କରିବା,కేంద్రీకృతమై
କେନ୍ଦ୍ର ଧାଡି,సెంటర్ లైన్
କେନ୍ଦ୍ରୀୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |,సెంట్రల్ కంట్రోల్ యూనిట్
କେନ୍ଦ୍ରୀୟ ସ୍ୱୟଂଚାଳିତ ବାର୍ତ୍ତା ଆକାଉଣ୍ଟିଂ ଆକାଉଣ୍ଟିଂ |,కేంద్రీకృత స్వయంచాలక సందేశాన్ని అనుసరించుట
କେନ୍ଦ୍ରୀୟ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,కేంద్రీకృత డేటా ప్రాసెసింగ్
କେନ୍ଦ୍ରୀଭୂତ ନେଟୱାର୍କ,కేంద్రీకృత నెట్‌వర్క్
କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି,కేంద్ర జ్ఞాపకం
କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ,కేంద్ర కార్యాలయం
କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ କୋଡ୍ |,సెంట్రల్ ఆఫీస్ కోడ్
କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ କାର୍ଯ୍ୟ କ୍ରମ |,కేంద్ర కార్యాలయ పని ఉత్తర్వు
କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ |,సెంట్రల్ ప్రాసెసింగ్ యూనిట్
କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ ଲୁପ୍ |,కేంద్ర ప్రాసెసింగ్ యూనిట్ లూప్
କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |,సెంట్రల్ ప్రాసెసర్
ସେଣ୍ଟ୍ରାଲ୍ ସ୍କାନିଂ ଲୁପ୍ |,సెంట్రల్ స్కానింగ్ లూప్
ସେଣ୍ଟ୍ରାଲ୍ ଷ୍ଟେସନ୍ (= ନିୟନ୍ତ୍ରଣ ଷ୍ଟେସନ),సెంట్రల్ స్టేషన్ (= నియంత్రణ స్టేషన్)
କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ କାର୍ଯ୍ୟ କ୍ରମ |,కేంద్ర కార్యాలయ పని ఉత్తర్వు
ପ୍ରମାଣିତ ଟେପ୍ |,సర్టిఫైడ్ టేప్
ଚାଡ,చాడ్
ଚଡିକୁ ଟେପ୍ |,చాడ్లెస్ టేప్
ଶୃଙ୍ଖଳା,గొలుసు
ଶୃଙ୍ଖଳା ଯୋଗ ପ୍ରୋଗ୍ରାମ |,గొలుసు చేర్పుల కార్యక్రమం
ଚେନ କୋଡ୍,గొలుసు కోడ్
ଶୃଙ୍ଖଳା ଫାଇଲ |,గొలుసు ఫైల్
ଶୃଙ୍ଖଳା ତାଲିକାରେ,గొలుసు జాబితా
ଶୃଙ୍ଖଳିତ ରେକର୍ଡ |,గొలుసు రికార్డు
ଶୃଙ୍ଖଳା,గొలుసు
ଓଭରଫ୍ଲୋ ଚଲାଇବା |,గొలుసు ఓవర్ఫ్లో
ଶୃଙ୍ଖଳା,గొలుసు శోధన
ଚେନ ଲିଙ୍କ୍ |,గొలుసు లింక్
ଶୃଙ୍ଖଳା ରକ୍ଷଣାବେକ୍ଷଣ କାର୍ଯ୍ୟକ୍ରମ |,గొలుసు నిర్వహణ కార్యక్రమం
ଚେନ ପ୍ରିଣ୍ଟର୍ |,గొలుసు ప్రింటర్
ବର୍ଣ୍ଣ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,అక్షరాన్ని మార్చండి
ଡମ୍ପ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,డంప్ మార్చండి
ଫାଇଲ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,ఫైల్‌ను మార్చండి
