Odiya,Telugu
କମ୍ୟୁନିଟି କଥାବାର୍ତ୍ତା |,కమ్యూనిటీ ఇంటరాక్షన్
ସଙ୍କଳନ,సంపీడనం
ସାଥୀ ସେଲ୍ |,కంపానియన్ సెల్
ତୁଳନାତ୍ମକ ଆନାଟୋମି |,తులనాత్మక శరీర నిర్మాణ శాస్త్రం
ତୁଳନାତ୍ମକ ମୋଫୋଲୋଜି |,తులనాత్మక పదనిర్మాణం
ସୁସଙ୍ଗତତା,అనుకూలత
ସୁସଙ୍ଗତତା,అనుకూలత
କ୍ଷତିପୂରଣ ପୁନ en ନିର୍ମାଣ |,పరిహార పునరుత్పత్తి
ଦକ୍ଷ କକ୍ଷ,సమర్థ సెల్
ଦକ୍ଷ ହୋଷ୍ଟ |,సమర్థ హోస్ట్
ପ୍ରତିଯୋଗିତା,పోటీ
ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |,పోటీ నిరోధం
ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |,పోటీ నిరోధకం
ସଂପନ୍ନତା |,పరిపూరత
ସଂପନ୍ନ ଫିଲ୍ଟର୍ |,కాంప్లిమెంటరీ ఫిల్టర్
ସମ୍ପୃକ୍ତ ଜିନ୍,పరిపూరకరమైన జన్యువు
ସଂପାଦନାକାରୀ ଯୋଡି |,పరిపూరకరమైన జత
ହଜମାତ୍ମକ ଟ୍ରାକ୍ଟ ସଂପୂର୍ଣ୍ଣ କରନ୍ତୁ |,పూర్తి జీర్ణవ్యవస్థ
ସଂପୂର୍ଣ୍ଣ ଲିଙ୍କ୍ |,పూర్తి అనుసంధానం
ଅକ୍ସିଡେସନ୍ ସଂପୂର୍ଣ୍ଣ କରନ୍ତୁ |,పూర్తి ఆక్సీకరణ
ଜଟିଳ,క్లిష్టమైన
ଜଟିଳ,క్లిష్టమైన
ଜଟିଳ,క్లిష్టమైన
ଜଟିଳ ଟିସୁ |,సంక్లిష్ట కణజాలం
ମିଶ୍ରିତ,మిశ్రమ
ଯ ound ଗିକ କର୍ବେମ୍ |,కాంపౌండ్ కోరిఎంబి
ଯ ound ଗିକ ଏପିଟେଲିୟମ୍,సమ్మేళనం ఎపిథీలియం
ଯ ound ଗିକ ଆଖି,కాంపౌండ్ కళ్ళు
ଯ ound ଗିକ ଉମ୍ବେଲ |,సమ్మేళనం అంబెల్
ବାଧ୍ୟତାମୂଳକ କାର୍ଯ୍ୟ,కంపల్సివ్ చర్య
ଗଣନାତ୍ମକ ବାୟୋଲୋଜି |,గణన జీవశాస్త్రం
ଗଣନା ସହାୟକତା |,కంప్యూటెడ్ టోమోగ్రఫీ
କମ୍ପ୍ୟୁଟର ସ୍କ୍ରିନ୍,కంప్యూటర్ స్క్రీన్
ଏକାଗ୍ର ପରିସ୍ରା,సాంద్రీకృత మూత్రం
ଏକାଗ୍ରତା,ఏకాగ్రత
ଏକାଗ୍ରତା ଗ୍ରେଡିଏଣ୍ଟ୍ |,ఏకాగ్రత ప్రవణత
ଧାରଣା,భావన
ଘନତ୍ୱ,సంగ్రహణ
ଘନତ୍ୱ,సంగ్రహణ
ଘନୀଭଣ୍ଡସେସ୍ ଡେନେସେନ୍ସ ଚକ୍ର |,సంగ్రహణ డీకోండెన్సేషన్ చక్రం
ଘନୀଭୂତ ଅବସ୍ଥା |,ఘనీకృత రాష్ట్రం
ଘନ ଲେନ୍ସ |,కండెన్సర్ లెన్స్
ସର୍ତ୍ତମୂଳକ,షరతులతో
ସର୍ତ୍ତମୂଳକ,షరతులతో
ସ୍ନାୟୁ ଇମ୍ପୁଲ୍ସର କଣ୍ଡକ୍ସନ୍ |,నాడిలో ప్రేరణ
ଜଳର କଣ୍ଡକ୍ସନ୍ |,నీటి ప్రసరణ
ପରିଚାଳନାକାରୀ ଇଲେକ୍ଟ୍ରୋଲିଟ୍ ଜେଲ୍ |,కండక్టివ్ ఎలక్ట్రోలైట్ జెల్
କୋଣ,కోన్
ମିଳନ,అనుగుణంగా
ସମ୍ମିହାସେର,కన్ఫార్మర్
ଜନ୍ମଗତ,పుట్టుకతో వచ్చేది
କ୍ଷୟକାରୀ ମୂଳ |,శంఖాకార మూలం
ତୀବ୍ର,శంఖాకార
କନଡାଇଡ୍,కోనిడియా
ସହଯୋଗୀ,కోనిఫెర్
Aifeireea,కోనిఫెరే
କନଫାଇର୍ସେଡାଡା |,కోనిఫెరోప్సిడా
କନଜାଇନ୍ ଭାସ୍କୁଲାର ବଣ୍ଡଲ୍ |,కన్ఫాయింట్ వాస్కులర్ బండిల్
ମିଳିତଡ଼ା କଞ୍ଜୁଜ୍ ହୋଇଛି |,సంయోగం
ମିଳିତତା,సంయోగం
କନଜୁନେକ୍ଟିଡା,కంజుంక్టివా
କନଜୁକେକ୍ଟିଭ୍ ଟିସୁ |,కంజుక్టివ్ టిష్యూ
ସଂଯୋଗକାରୀ ଟିସୁ |,బంధన కణజాలము
କନେଲର ପରୀକ୍ଷଣ |,కొన్నెల్ యొక్క ప్రయోగం
ସଂରକ୍ଷଣ ଜଙ୍ଗଲ,పరిరక్షణ అటవీ
କନସେଲୁଜନାଲ୍ ଟିଲଗ୍ |,కన్జర్వేషనల్ టైజ్
ସ୍ଥିରତା,స్థిరాంకం
ସୃଷ୍ଟିକର୍ତ୍ତା,రాజ్యాంగం
ସଜ୍ଜିତ ଏନଜାଇମ୍ |,నిర్మాణాత్మక ఎంజైమ్
ଗ୍ରାହକ,వినియోగదారు
ପ୍ରତିବନ୍ଧକ ପ୍ରତିବନ୍ଧକ |,సంప్రదింపు నిరోధం
ସଂକ୍ରାମକ ରୋଗ,అంటు వ్యాధి
ଦୂଷିତ କରନ୍ତୁ |,కలుషితం
ପ୍ରଦୂଷଣ,కాలుష్యం
ସମସାମୟିକ ଜୀବବିଜ୍ଞାନ |,సమకాలీన జీవశాస్త్రం
ମାଳଦ୍ୱୀପ,ఖండం
କଣ୍ଟୁର ହଳ କରିବା |,ఆకృతి దున్నుతున్నది
ଚୁକ୍ତିଭିତ୍ତିକତା |,కాంట్రాక్టిబిలిటీ
ଚୁକ୍ତିିକିକରଣ ଫାଇବର |,సంకోచ ఫైబర్
ଚୁକ୍ତିଭିତ୍ତିକ ପ୍ରୋଟିନ୍ |,సంకోచ ప్రోటీన్
ଚୁକ୍ତିଭିତ୍ତିକ ପ୍ରତିକ୍ରିୟା |,సంకోచ ప్రతిస్పందన
ଚୁକ୍ତିଭିତ୍ତିକ ଶୂନ୍ୟସ୍ଥାନ |,సంకోచ వాక్యూల్
ବିପରୀତ ଏଜେଣ୍ଟ |,కాంట్రాస్ట్ ఏజెంట్
ବିପରୀତ ଏଜେଣ୍ଟ |,కాంట్రాస్ట్ ఏజెంట్
ବିପରୀତ ଏଜେଣ୍ଟ |,కాంట్రాస్ట్ ఏజెంట్
ପରଠାରୁ ବିପରୀତ ଗୁଣ |,విరుద్ధమైన లక్షణం
ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |,సెంట్రిఫ్యూగల్ ఫోర్స్
ନିୟନ୍ତ୍ରଣ କାରକ,నియంత్రణ కారకం
ନିୟନ୍ତ୍ରିତ ପରୀକ୍ଷଣ |,నియంత్రిత ప్రయోగం
କନସ୍,కోనస్
କନସ୍ ବ ister ଜ୍ଞାନିକ |,కోనస్ ఆర్టెరియోసస్
ପାରମ୍ପାରିକ ଟିଲଗେଜ୍ |,సాంప్రదాయ పండించడం
ଗଣିତ,కలుస్తుంది
ସମ୍ମିଳିତ,కన్వర్జెంట్
କନଭର୍ଡେଣ୍ଟ୍ (ବିବର୍ତ୍ତନ),భోగశనకు సంబంధించిన
Convolvundes,Cancolvulaceae
କନଭଲେଡ୍ ଟୁବଲ୍ |,మెలికలు తిరిగిన గొట్టం
ସମନ୍ୱୟ,సమన్వయ
Cooplymer,కోపాలిమర్
ତମ୍ବା,రాగి
କପ୍ଲନାଇଟ୍ |,కోప్రోలైట్
ତମ୍ବାଫିଲସ୍,కోప్రొఫిలస్
ନକଲ କରନ୍ତୁ |,కంపోలేట్ చేయండి
କୋଣ,కాపులేషన్
କୋଣ,కాపులేషన్
କପିଟୋରୀ ପ୍ୟାଡ୍ |,కాపులేటరీ ప్యాడ్
କରାଲ୍ ରିଫ୍ ସମ୍ପ୍ରଦାୟ |,పగడపు రీఫ్ కమ్యూనిటీ
ପ୍ରବାହ,పగడపు
କର୍ଡେଟ୍,కార్డేట్
ମୂଳ କ୍ଷେତ୍ର,కోర్ ప్రాంతం
ମୂଳ ଜୋନ୍,కోర్ జోన్
କୋରପ୍ରେସର୍,కోర్ప్రెస్సర్
କୋଇନଫୋସଫିନ୍ |,కొరిఫాస్ఫిన్
କର୍କ,కార్క్
କର୍କ କାମ୍ବିୟମ୍ |,కార్క్ కాంబియం
କର୍କ ସ୍କ୍ରୁ |,కార్క్ స్క్రూ
କରମ୍,కార్మ్
ମକା ବୋର୍ଡର,మొక్కజొన్న బోరర్
କର୍ଣ୍ଣିଆ |,కార్నియా
କୋଣେଗେନ୍ କକ୍ଷ,కార్నిజెన్ సెల్
କର୍ଣ୍ଣାଲ୍ ଲେନ୍ସ |,కార్నియల్ లెన్స్
କରୋଲଲା,కొరోల్లా
କରୋନା |,కరోనా
କରୋନା ଅନୁପ୍ରବେଶକାରୀ ଏନଜାଇମ୍ |,కరోనా చొచ్చుకుపోయే ఎంజైమ్
କରୋନା ରେଡିଆଟା |,కరోనా రేడియేటా
କରୋନାରିଏ କଏ ପିଆଓ,కరోనారియే
କରୋନାରୀ ଧମନୀତା |,కొరోనరీ ఆర్టరీ
କରୋନାରୀ ଧମନୀ ବାଇପାସ୍ |,కొరోనరీ ఆర్టరీ బైపాస్
କରୋନାରୀ ଧମନୀ ରୋଗ |,కొరోనరీ ఆర్టరీ డిసీజ్
କରୋନାରୀ ସୁଲସ,కొరోనరీ సల్కస్
କର୍ପୋରାଥୋସା (ଲିଙ୍ଗର),కార్పోరా కావెర్నోసా (పురుషాంగం)
କର୍ପୋରା କ୍ୱାଡ୍ରିଗେମିନା |,కార్పోరా క్వాడ్రిజెమినా
କର୍ପସ,కార్పస్
କର୍ପସ୍ ଆଲବିକାନ୍ |,కార్పస్ అల్బికాన్స్
କର୍ପସ୍ କାଲୋସମ୍ |,కార్పస్ కాలోసమ్
କର୍ପସ ଲଟମ୍ |,కార్పస్ లూటియం
କର୍ପସ ସ୍ପାଙ୍ଗିସମ୍ |,కార్పస్ స్పాంజియోసమ్
କର୍ପସ ଷ୍ଟେରାଟମ୍ |,కార్పస్ స్ట్రియాటం
କରୋଡ୍ |,క్షీణించింది
କର୍ଟେକ୍ସ,కార్టెక్స్
କର୍ଟିକାଲ୍ ନେଫ୍ରନ୍ |,కార్టికల్ నెఫ్రాన్
କର୍ଟିକୋଷ୍ଟେରୋନ |,కార్టికోస్టెరాన్
କର୍ଟିକୋଟ୍ରୋଫିକ୍ |,కార్టికోట్రోఫిక్
କର୍ଟିସୋଲ |,కార్టిసాల్
କର୍ଟିସୋନ,కార్టిసోన్
କରଭସ୍,కార్వస్
କରମୁଣ୍ଡ,Corymb
ବ୍ରହ୍ମାଣ୍ଡ ଉତ୍ପତ୍ତି |,విశ్వ మూలం
ବ୍ରହ୍ମାଣ୍ଡ କିରଣ |,కాస్మిక్ రే
Cosmid,కాస్మిడ్
କସମୋଜାନ୍ ସିଦ୍ଧାନ୍ତ |,కాస్మోజోవాన్ సిద్ధాంతం
କପା ବୋଲ୍ କୀଟ |,కాటన్ బోల్వార్మ్
କାଉନସେଲିଂ,కౌన్సెలింగ్
କାଉଣ୍ଟର-ସାମ୍ପ୍ରତିକ ସିଷ୍ଟମ୍ |,కౌంటర్-కరెంట్ సిస్టమ్
ସମ୍ପର୍କୀୟ ବିବାହ,కజిన్ వివాహం
ସହଯୋଗୀ ବଣ୍ଡ |,సమయోజనీయ బంధం
ଆବରଣ |,కవర్
ଏପିଥେଲିୟମ୍ ଆଚ୍ଛାଦନ କରେ |,ఎపిథీలియం కవర్
ଗା cowପର ଗ୍ରନ୍ଥି |,కౌపర్స్ గ్రంథి
Coxa,కాక్సా
Coxa,కాక్సా
କକ୍ସାଲ୍ ହାଡ |,కాక్సల్ ఎముక
କକ୍ସାଲ୍ ପ୍ରକ୍ରିୟା |,కాక్సల్ ప్రక్రియ
ଫାଟ,క్రాక్
କ୍ରାକର ବିସ୍ଫୋରଣ |,క్రాకర్ బ్లాస్టింగ్
କ୍ରାନିଆଲ୍ ହାଡ |,కపాల ఎముక
କ୍ରାନିଆଲ୍ ମଙ୍ଗଳ |,కపాల మెనింజెస్
କ୍ରାନିଆଲ୍ ସ୍ନାୟୁ |,కపాల నాడి
କ୍ରାନୋଇସାକ୍ରାଲ୍ ଆଉଟଫ୍ଲୋ |,క్రానియోసాక్రాల్ low ట్‌ఫ్లో
କ୍ରାନିଆମ୍,కపాలం
କ୍ରାସୁଲାସାନ ଏସିଡ୍ ମେଟାବୋଲିଜିମ୍ |,క్రాసూలేసియన్ యాసిడ్ జీవక్రియ
କ୍ରାସ୍ ମାଛ |,క్రే ఫిష్
କ୍ରିଏଟିନାଇନ୍ |,క్రియేటినిన్
ପ୍ରାଣୀ,జీవి
କୃଷକ,లత
ରନ୍ୟୁଲେସନ୍,క్రెన్యులేషన్
ରନ୍ୟୁଲେସନ୍,క్రెన్యులేషన్
କ୍ରେଟେନସ୍ ଅବଧି,క్రెటేషియస్ కాలం
କ୍ରିଟ୍ରାଇଜିମ୍,క్రెటినిజం
କ୍ରାଇ-ଚା-ଚାଟ୍ ସିଣ୍ଡ୍ରୋମ୍ |,క్రి-డు-చాట్ సిండ్రోమ్
କଞ୍ଚା,క్రిస్టే
ଜଟିଳ ଲିଙ୍କ୍ ପ୍ରଜାତି |,క్లిష్టమైన లింక్ జాతులు
ଗୁରୁତର ପ୍ରକ୍ରିୟା |,క్లిష్టమైన ప్రక్రియ
ସମାଲୋଚିତ ପ୍ରଜାତିର ପ୍ରଜାତି |,విమర్శనాత్మకంగా అంతరించిపోతున్న జాతులు
ଫସଲ,పంట
କ୍ରପ୍ ଇଞ୍ଜିନିୟରିଂ,పంట ఇంజనీరింగ్
କ୍ରପରଲ୍ୟାଣ୍ଡ,పంట భూములు
କ୍ରସ୍,క్రాస్
କ୍ରସ୍ ପ୍ରଜନନ,క్రాస్ బ్రీడింగ్
କ୍ରସ୍-ବ୍ରିଜ୍ |,క్రాస్-బ్రిడ్జ్
କ୍ରୁଡ୍ ଲିଙ୍କ୍ |,క్రాస్ లింక్
ପାରଦର୍ଶୀ |,క్రాస్ పరాగసంపర్కం
କ୍ରସ୍ ପ୍ରଦେଶ,క్రాస్ పరాగసంపర్కం
ଅତିକ୍ରମ କରିବା,దాటి వెళ్ళడం
ଭେରାଲିଆ,క్రోటేరియా
କ୍ରଟନ୍,క్రోటన్
ମୁକୁଟ ଗଲ୍ ଟ୍ୟୁମର୍ |,కిరీటం పిత్తాశయం కణితి
ମୁକୁଟ ଗ୍ରଫ୍ଟିଂ,కిరీటం అంటుకట్టుట
କ୍ରୁସିଫର୍ମ,క్రుసిఫాం
ଅଶୋଧିତ ଜନ୍ମ ହାର,ముడి జనన రేటు
ଅଶୋଧିତ ମୃତ୍ୟୁ ହାର,ముడి మరణం రేటు
स्CACANN,క్రస్టేసియన్
କାନ୍ଦ ia c,క్రై ఇయా సి
କାନ୍ଦ iia b,క్రై iia b
କଷ୍ଟଦାୟକ |,క్రియోప్రెజర్వేషన్
କ୍ରିସେଫୋରୀ,క్రియోసర్జరీ
କ୍ରିପ୍ଟିକ୍,నిగూ
କ୍ରିପ୍ଟିକ୍ ରୂପ,నిగూ geeption ప్రదర్శన
କ୍ରିପ୍ଟିକ୍ ରଙ୍ଗ |,నిగూ color రంగు
କ୍ରିପ୍ଟିକାଲ୍ - ରଙ୍ଗୀନ |,క్రిప్టిక్‌గా - రంగు
କ୍ରିପ୍ଟୋଗାମା,క్రిప్టోమాగా
କ୍ରିପ୍ଟୋଗାମିଆ,క్రిప్టోగామియా
ଲିବର୍ବୁନ୍ର କ୍ରିପ୍ଟ |,లైబెర్కుహ్న్ యొక్క క్రిప్ట్స్
ସ୍ଫଟିକ୍,క్రిస్టల్
ସ୍ଫଟିକ୍,స్ఫటికాకార
CteNofornans,Ctenophorans
CteNofore,Ctenophore
