English,Marathi
Continuous reverse voltage,सतत काउंटरव्होल्टेज
Continuous spectrum,"सतत स्पेक्ट्रम, सतत स्केल"
Continuous state,सततचा टप्पा
Continuous strip aerial camera,सतत-पट्टी हवाई कॅमेरा
Continuous term spectrum,सतत टर्म स्पेक्ट्रम
Continuous time systems,सतत वेळ प्रणाली
Continuous true absorption,सतत वास्तविक शोषण
Continuous valency rule,सतत व्हॅलेन्सी नियम
Continuous variable,सतत चल
Continuous wave magnetron,सतत लहरी मॅग्नेट्रॉन
Continuous wave radar (C.W radar),सतत लहरी रडार
Continuously distributed load,सतत वितरित लोड
Continuously loaded cable,सतत लोड केलेली केबल
Continuum,"सातत्य, सातत्य"
Contour,"समोच्च, समोच्च, बाह्यरेखा, बाह्यरेखा, आकार"
Contour accentuation (=crispening),(कॉटूर) धार लावणे
Contour density indicator,समोच्च घनता निर्देशक
Contra-injection,काउंटर इंजेक्शन
Contract,"करार करणे, करार करणे (ver.), करार करणे, करार करणे (n.)"
Contracted,संकुचित
Contraction,आकुंचन
Contraction energy,आकुंचन ऊर्जा
Contraction hypothesis,आकुंचन गृहीतक
Contraction of electron,इलेक्ट्रॉन संकोचन
Contraction of length,लांबीचे आकुंचन
Contraction time scale,आकुंचन वेळ स्केल
Contralto voice,भाषणावर नियंत्रण
Contraorbital direction,काउंटर-ऑर्बिटल दिशा
Contrarelated body,संबंधित शरीर
Contrast,"कॉन्ट्रास्ट, कॉन्ट्रास्ट"
Contrast control,"कॉन्ट्रास्ट कंट्रोल, कॉन्ट्रास्ट कंट्रोल"
Contrast effect,कॉन्ट्रास्ट प्रभाव
Contrast expansion,कॉन्ट्रास्ट पसरणे
Contrast factor,कॉन्ट्रास्ट फॅक्टर
Contrast gradient,उलट ग्रेडियंट
Contrast of colour,कॉन्ट्रास्ट
Contrast range,विरुद्ध परिसर
Contrast ratio,कॉन्ट्रास्ट रेशो
Contrast rreduction,कॉन्ट्रास्ट कमी
Contrast sensitivity,कॉन्ट्रास्ट संवेदनशीलता
Contrasting colour,विरोधाभासी वर्ण
Contraves,विरोध करा
Control,नियंत्रण
"Control ""bang-bang""","बँग-बँग प्रकार नियंत्रण, पूर्ण सर्वो नियंत्रण"
Control arm,नियंत्रण हात
Control card,नियंत्रण कार्ड
Control characteristic,नियंत्रण वैशिष्ट्ये
Control circuit,नियंत्रण सर्किट
Control commutator,टिक चेंजर नियंत्रित करा
Control counter,नियंत्रण पॅनेल
Control desk (=director's consols),नियंत्रण डेस्क
Control device,नियंत्रण यंत्र
Control electrode,नियंत्रण इलेक्ट्रोड
