Bengali,Punjabi
ভারসাম্য বিন্দু,ਸੰਤੁਲਨ ਬਿੰਦੂ
সমতা,ਸਮਾਨਤਾ
সমতা শ্রেণী,ਸਮਾਨਤਾ ਵਰਗ
সমতা সম্পর্ক,ਸਮਾਨਤਾ ਸਬੰਧ
সমতুল্য,ਬਰਾਬਰ
সমতুল্য ম্যাট্রিক্স,ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
সমতুল্য সেট,ਬਰਾਬਰ ਸੈੱਟ
ergodicity,ergodicity
ত্রুটি,ਗਲਤੀ
ত্রুটি বিশ্লেষণ,ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
ভুল সংকেত,ਗਲਤੀ ਕੋਡ
ত্রুটি সহগ,ਗਲਤੀ ਗੁਣਾਂਕ
গড় বর্গক্ষেত্রের ত্রুটি,ਮੱਧ ਵਰਗ ਦੀ ਗਲਤੀ
প্রথম ধরনের ত্রুটি,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
দ্বিতীয় ধরনের ত্রুটি,ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
পালানোর সম্ভাবনা,ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ
মুক্তিবেগ,ਬਚਣ ਦੀ ਗਤੀ
ই. শ্মিড্টের অর্থগোনালাইজেশন প্রক্রিয়া,ਈ. ਸ਼ਮਿਟ ਦੀ ਆਰਥੋਗੋਨਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
লিখিত বৃত্ত,ਲਿਖਿਆ ਚੱਕਰ
অপরিহার্য,ਜ਼ਰੂਰੀ
মূলত অনন্য,ਅਸਲ ਵਿੱਚ ਵਿਲੱਖਣ
অনুমান,ਅੰਦਾਜ਼ਾ
অনুমান পদ্ধতি,ਅੰਦਾਜ਼ਾ ਵਿਧੀ
ইউক্লিডীয় স্থানাঙ্ক,ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟ
ইউক্লিডীয় ডোমেইন,ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ
ইউক্লিডীয় জ্যামিতি,ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ
ইউক্লিডীয় এন-স্পেস,ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ
ইউক্লিডীয় সমতল,ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼
অয়লারের উপপাদ্য,ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ
মূল্যায়ন,ਪੜਤਾਲ
এমন কি,ਵੀ
এমনকি বক্ররেখা,ਵੀ ਕਰਵ
এমনকি ফাংশন,ਵੀ ਫੰਕਸ਼ਨ
এমনকি একাধিক,ਇੱਥੋਂ ਤੱਕ ਕਿ ਕਈ
জোড় সংখ্যা,ਸਮ ਸੰਖਿਆ
জোড় বিজোড় প্রতিসাম্য,ਵੀ ਅਜੀਬ ਸਮਰੂਪਤਾ
এমনকি স্থানান্তর,ਵੀ ਕ੍ਰਮ-ਕ੍ਰਮ
ঘটনা,ਘਟਨਾ
এমনকি মেয়াদ,ਵੀ ਮਿਆਦ
সঠিক,ਸਹੀ
সঠিক চি-স্কয়ার পরীক্ষা,ਸਹੀ ਚੀ-ਵਰਗ ਟੈਸਟ
সঠিক পার্থক্য,ਸਹੀ ਅੰਤਰ
সঠিক সমীকরণ,ਸਹੀ ਸਮੀਕਰਨ
উদাহরণ,ਉਦਾਹਰਨ
বিনিময়,ਵਟਾਂਦਰਾ
সম্পূর্ণ ঘটনা,ਸੰਪੂਰਨ ਘਟਨਾ
অস্তিত্ব স্বতঃসিদ্ধ,ਮੌਜੂਦਗੀ axiom
অস্তিত্ব সম্ভাবনা (= একটি অগ্রাধিকার সম্ভাবনা),ਮੌਜੂਦਗੀ ਦੀ ਸੰਭਾਵਨਾ (= ਇੱਕ ਤਰਜੀਹੀ ਸੰਭਾਵਨਾ)
অস্তিত্বের উপপাদ্য,ਮੌਜੂਦਗੀ ਦਾ ਸਿਧਾਂਤ
বহিরাগত পরিবর্তনশীল,exogenous ਵੇਰੀਏਬਲ
সম্প্রসারণ,ਵਿਸਥਾਰ
প্রত্যাশা ফাংশন,ਉਮੀਦ ਫੰਕਸ਼ਨ
প্রত্যাশিত ফ্রিকোয়েন্সি,ਉਮੀਦ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ
প্রত্যাশিত মান,ਅਨੁਮਾਨਿਤ ਮੁੱਲ
পরীক্ষা,ਪ੍ਰਯੋਗ
পরীক্ষামূলক ত্রুটি,ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ
ব্যাখ্যা,ਵਿਆਖਿਆ
সুস্পষ্ট সমীকরণ,ਸਪਸ਼ਟ ਸਮੀਕਰਨ
স্পষ্ট ফর্ম,ਸਪੱਸ਼ਟ ਰੂਪ
সুস্পষ্ট ফাংশন,ਸਪਸ਼ਟ ਫੰਕਸ਼ਨ
সুস্পষ্ট সমাধান,ਸਪੱਸ਼ਟ ਹੱਲ
সূচক,ਘਾਤਕ
সূচকীয় বক্ররেখা,ਘਾਤਕ ਵਕਰ
সূচকীয় ঘনত্ব ফাংশন,ਘਾਤਕ ਘਣਤਾ ਫੰਕਸ਼ਨ
সূচকীয় বিতরণ,ਘਾਤਕ ਵੰਡ
সূচকীয় সমীকরণ,ਘਾਤਕ ਸਮੀਕਰਨ
ব্যাখ্যামূলক কাজ,ਘਾਤਕ ਫੰਕਸ਼ਨ
সূচক বৃদ্ধির,ਘਾਤਕ ਵਾਧਾ
সূচকীয় আইন,ਘਾਤਕ ਕਾਨੂੰਨ
সূচকীয় মানচিত্র,ਘਾਤਕ ਨਕਸ਼ਾ
সূচকীয় সিরিজ,ਘਾਤਕ ਲੜੀ
অভিব্যক্তি,ਸਮੀਕਰਨ
বর্ধিত ব্যবধান,ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ
বর্ধিত বাস্তব লাইন,ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਲਾਈਨ
বর্ধিত বাস্তব সংখ্যা সিস্টেম,ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਨੰਬਰ ਸਿਸਟਮ
একটি ম্যাপিংয়ের এক্সটেনশন,ਇੱਕ ਮੈਪਿੰਗ ਦਾ ਵਿਸਥਾਰ
বাহ্যিক কোণ,ਬਾਹਰੀ ਕੋਣ
বাহ্যিক এলাকা,ਬਾਹਰੀ ਖੇਤਰ
বাহ্যিক বিন্দু,ਬਾਹਰੀ ਬਿੰਦੂ
বহিরাগত,ਬਾਹਰੀ
প্রবণতা মান এক্সট্রাপোলেশন,ਰੁਝਾਨ ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ
এক্সট্রাপোলেশন কৌশল,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ
চরম মান,ਅਤਿ ਮੁੱਲ
চরম,ਅਤਿ
চরম বিন্দু,ਅਤਿ ਬਿੰਦੂ
উত্তল সেটের চরম বিন্দু,ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਚਰਮ ਬਿੰਦੂ
একটি ফাংশন এর extremum,ਇੱਕ ਫੰਕਸ਼ਨ ਦੀ ਸੀਮਾ
চরম সম্পত্তি,ਅਤਿ ਦੀ ਸੰਪਤੀ
মুখ,ਚਿਹਰਾ
পরিচিতি,ਅੰਕਿਤ ਮੁੱਲ
ফ্যাক্টর,ਕਾਰਕ
ফ্যাক্টর বিশ্লেষণ,ਕਾਰਕ ਵਿਸ਼ਲੇਸ਼ਣ
ফ্যাক্টরড,ਕਾਰਕ
ফ্যাক্টরিয়াল,ਕਾਰਕ ਸੰਬੰਧੀ
ফ্যাক্টরিয়াল ডিজাইন,ਫੈਕਟੋਰੀਅਲ ਡਿਜ਼ਾਈਨ
ফ্যাক্টরাইজেশন,ਕਾਰਕੀਕਰਨ
ফ্যাক্টরিজ,ਫੈਕਟਰੀਜ਼
নিরপেক্ষ খেলা,ਨਿਰਪੱਖ ਖੇਡ
মিথ্যা,ਗਲਤ
পরিবার,ਪਰਿਵਾਰ
বৃত্তের পরিবার,ਚੱਕਰ ਦੇ ਪਰਿਵਾਰ
পারিবারিক বক্ররেখা,ਪਰਿਵਾਰ ਵਕਰ
ফাংশন পরিবার,ਫੰਕਸ਼ਨਾਂ ਦਾ ਪਰਿਵਾਰ
লাইনের পরিবার,ਲਾਈਨਾਂ ਦਾ ਪਰਿਵਾਰ
প্রতিকৃতি,ਨਕਲ
F-বন্টন,F-ਵੰਡ
সম্ভাব্য মৌলিক সমাধান,ਸੰਭਵ ਬੁਨਿਆਦੀ ਹੱਲ
সম্ভাব্য সমাধান,ਸੰਭਵ ਹੱਲ
ফিড ব্যাক,ਸੁਝਾਅ
ফার্মেট নীতি,ਫਰਮੈਟ ਸਿਧਾਂਤ
Fermat এর উপপাদ্য,ਫਰਮੈਟ ਦਾ ਸਿਧਾਂਤ
ফার্মি-ডিরাক পরিসংখ্যান,ਫਰਮੀ-ਡੀਰਾਕ ਅੰਕੜੇ
ফিবোনাচি সংখ্যা,ਫਿਬੋਨਾਚੀ ਨੰਬਰ
ফিবোনাচি সিরিজ,ਫਿਬੋਨਾਚੀ ਲੜੀ
ক্ষেত্র,ਖੇਤਰ
চূড়ান্ত বেগ,ਅੰਤਮ ਵੇਗ
সসীম,ਸੀਮਿਤ
সীমিত ভিত্তি,ਸੀਮਿਤ ਆਧਾਰ
সসীম দশমিক,ਸੀਮਿਤ ਦਸ਼ਮਲਵ
সীমিত পার্থক্য,ਸੀਮਤ ਅੰਤਰ
সীমিত পার্থক্য পদ্ধতি,ਸੀਮਿਤ ਅੰਤਰ ਢੰਗ
সসীম মাত্রিক,ਸੀਮਿਤ ਆਯਾਮੀ
সসীম মাত্রিক ভেক্টর স্থান,ਸੀਮਿਤ ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ
সীমিত খেলা,ਸੀਮਿਤ ਖੇਡ
সসীম জ্যামিতি,ਸੀਮਿਤ ਜਿਓਮੈਟਰੀ
সসীম ছেদ,ਸੀਮਿਤ ਇੰਟਰਸੈਕਸ਼ਨ
সীমিত অনেক,ਸੀਮਿਤ ਬਹੁਤ ਸਾਰੇ
সীমাবদ্ধ মার্কভ চেইন,ਸੀਮਿਤ ਮਾਰਕੋਵ ਚੇਨ
সসীমতা প্রমাণ,ਸੀਮਿਤਤਾ ਦਾ ਸਬੂਤ
সসীম সংখ্যা,ਸੀਮਤ ਸੰਖਿਆ
সীমিত জনসংখ্যা,ਸੀਮਤ ਆਬਾਦੀ
সীমিত সম্ভাবনা,ਸੀਮਤ ਸੰਭਾਵਨਾ
সসীম সিরিজ,ਸੀਮਿਤ ਲੜੀ
সসীম সেট,ਸੀਮਿਤ ਸੈੱਟ
সীমিত বেগ,ਸੀਮਤ ਵੇਗ
সীমিত আয়তন,ਸੀਮਤ ਵਾਲੀਅਮ
মানানসই,ਫਿਟਿੰਗ
বক্ররেখা ফিটিং,ਕਰਵ ਦੀ ਫਿਟਿੰਗ
সরলরেখার ফিটিং,ਸਿੱਧੀ ਲਾਈਨ ਦੀ ਫਿਟਿੰਗ
স্থির বিন্দু উপপাদ্য,ਸਥਿਰ ਬਿੰਦੂ ਥਿਊਰਮ
স্থির নমুনা,ਸਥਿਰ ਨਮੂਨਾ
ফ্লাইটের বেগ,ਉਡਾਣ ਦੀ ਗਤੀ
ফ্লোটিং পয়েন্ট পাটিগণিত,ਫਲੋਟਿੰਗ ਬਿੰਦੂ ਗਣਿਤ
ভাসমান পয়েন্ট সিস্টেম,ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਸਿਸਟਮ
ফ্লো চার্ট,ਵਹਾਅ ਚਾਰਟ
গতির প্রবাহ,ਵਹਾਅ ਦੀ ਗਤੀ
তরল গতিবিদ্যা,ਤਰਲ ਗਤੀਸ਼ੀਲਤਾ
ফোকাল,ਫੋਕਲ
ফোকাল জ্যা,ਫੋਕਲ ਕੋਰਡ
ফোকাল দূরত্ব,ਫੋਕਲ ਦੂਰੀ
ফোকাস দৈর্ঘ্য,ਫੋਕਲ ਲੰਬਾਈ
ফোকাস,ਫੋਕਸ
পা,ਪੈਰ
লম্বের পাদদেশ,ਲੰਬਕਾਰੀ ਦਾ ਪੈਰ
মাধ্যাকর্ষণ বল,ਗੰਭੀਰਤਾ ਦੀ ਸ਼ਕਤੀ
পূর্বাভাস,ਪੂਰਵ ਅਨੁਮਾਨ
সূত্র,ਫਾਰਮੂਲਾ
প্রণয়ন,ਤਿਆਰ ਕਰਨਾ
গঠন,ਬਣਤਰ
এগিয়ে পার্থক্য,ਅੱਗੇ ਫਰਕ
ফরোয়ার্ড ইন্টারপোলেশন,ਅੱਗੇ ਇੰਟਰਪੋਲੇਸ਼ਨ
গণিতের ভিত্তি,ਗਣਿਤ ਦੀ ਬੁਨਿਆਦ
ফুরিয়ারের বিশ্লেষণ,ਫੁਰੀਅਰ ਦਾ ਵਿਸ਼ਲੇਸ਼ਣ
ফুরিয়ার সিরিজ,ਫੁਰੀਅਰ ਦੀ ਲੜੀ
ফুরিয়ারের রূপান্তর,ਫੁਰੀਅਰ ਦਾ ਪਰਿਵਰਤਨ
ভগ্নাংশ,ਅੰਸ਼
ভগ্নাংশ সমন্বয়,ਫਰੈਕਸ਼ਨਲ ਕੋਆਰਡੀਨੇਟ
ভগ্নাংশ সংখ্যা,ਅੰਸ਼ਿਕ ਸੰਖਿਆ
ভগ্নাংশ প্রোগ্রামিং,ਫਰੈਕਸ਼ਨਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
মুক্ত পথ,ਮੁਫ਼ਤ ਮਾਰਗ
বিনামূল্যে ভেক্টর,ਮੁਫ਼ਤ ਵੈਕਟਰ
ফ্রিকোয়েন্সি,ਬਾਰੰਬਾਰਤਾ
ফ্রিকোয়েন্সি কলাম,ਬਾਰੰਬਾਰਤਾ ਕਾਲਮ
ফ্রিকোয়েন্সি বক্ররেখা,ਬਾਰੰਬਾਰਤਾ ਵਕਰ
কম্পাংক বন্টন,ਬਾਰੰਬਾਰਤਾ ਵੰਡ
ফ্রিকোয়েন্সি হিস্টোগ্রাম,ਬਾਰੰਬਾਰਤਾ ਹਿਸਟੋਗ੍ਰਾਮ
সংঘটনের ফ্রিকোয়েন্সি,ਵਾਪਰਨ ਦੀ ਬਾਰੰਬਾਰਤਾ
ফ্রিকোয়েন্সি বহুভুজ,ਬਾਰੰਬਾਰਤਾ ਬਹੁਭੁਜ
ফ্রিকোয়েন্সি টেবিল,ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ
frustum,ਨਿਰਾਸ਼ਾ
একটি পিরামিড এর frustum,ਇੱਕ ਪਿਰਾਮਿਡ ਦਾ frustum
একটি গোলকের frustum,ਇੱਕ ਗੋਲੇ ਦੀ ਨਿਰਾਸ਼ਾ
সম্পূর্ণ সম্প্রসারণ,ਪੂਰਾ ਵਿਸਥਾਰ
ফাংশন,ਫੰਕਸ਼ਨ
কার্যকরী বিশ্লেষণ,ਕਾਰਜਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ
মৌলিক,ਬੁਨਿਆਦੀ
মৌলিক উপপাদ্য,ਬੁਨਿਆਦੀ ਸਿਧਾਂਤ
বীজগণিতের মৌলিক উপপাদ্য,ਅਲਜਬਰੇ ਦਾ ਮੂਲ ਪ੍ਰਮੇਯ
ছায়াপথ,ਗਲੈਕਸੀ
গ্যালোইস ক্ষেত্র,ਗੈਲੋਇਸ ਖੇਤਰ
গ্যালোস গ্রুপ,ਗੈਲੋਇਸ ਸਮੂਹ
জুয়াড়ির ধ্বংস,ਜੂਏਬਾਜ਼ ਦੀ ਬਰਬਾਦੀ
খেলা এবং সরানো,ਖੇਡ ਅਤੇ ਚਾਲ
সুযোগের খেলা,ਮੌਕਾ ਦੀ ਖੇਡ
পাশা খেলা,ਪਾਸਾ ਦੀ ਖੇਡ
গেম তত্ত্ব,ਗੇਮ ਥਿਊਰੀ
নিখুঁত প্রত্যাহার সঙ্গে গেম,ਸੰਪੂਰਣ ਯਾਦ ਦੇ ਨਾਲ ਗੇਮਜ਼
খেলার মান,ਖੇਡ ਮੁੱਲ
গামা ফাংশন,ਗਾਮਾ ਫੰਕਸ਼ਨ
গাউস-আর্গ্যান্ড প্লেন,Gauss-Argand ਜਹਾਜ਼
গাউসিয়ান বক্ররেখা,ਗੌਸੀ ਵਕਰ
গাউসিয়ান নির্মূল,ਗੌਸੀ ਦਾ ਖਾਤਮਾ
গাউসিয়ান প্লেন,ਗੌਸੀ ਜਹਾਜ਼
গাউস-জর্ডান হ্রাস,ਗੌਸ-ਜਾਰਡਨ ਦੀ ਕਮੀ
সাধারণ ক্ষেত্রে,ਆਮ ਕੇਸ
সাধারণ অভিসারী উপপাদ্য,ਆਮ ਕਨਵਰਜੈਂਸ ਥਿਊਰਮ
সাধারণ সমীকরণ,ਆਮ ਸਮੀਕਰਨ
সাধারণ ফ্যাক্টর,ਆਮ ਕਾਰਕ
সাধারণ ফর্ম,ਆਮ ਫਾਰਮ
সাধারণ সূত্র,ਆਮ ਫਾਰਮੂਲਾ
সাধারণ খেলা,ਆਮ ਖੇਡ
সাধারণ অনুমান,ਆਮ ਅਨੁਮਾਨ
সাধারণ অবিচ্ছেদ্য,ਆਮ ਅਟੁੱਟ
সাধারণীকরণ,ਸਧਾਰਣਕਰਨ
সাধারণীকৃত সহযোগী আইন,ਸਧਾਰਣ ਸਹਿਯੋਗੀ ਕਾਨੂੰਨ
সাধারণীকৃত ধারাবাহিক অনুমান,ਸਧਾਰਣ ਨਿਰੰਤਰਤਾ ਪਰਿਕਲਪਨਾ
সাধারণীকৃত উত্তল ফাংশন,ਆਮ ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ
সাধারণীকৃত স্থানাঙ্ক,ਜਨਰਲਾਈਜ਼ਡ ਕੋਆਰਡੀਨੇਟਸ
সাধারণীকৃত eigen মান সমস্যা,ਸਧਾਰਣ ਆਈਜੇਨ ਮੁੱਲ ਦੀ ਸਮੱਸਿਆ
সাধারণ অভিসারী উপপাদ্য,ਆਮ ਕਨਵਰਜੈਂਸ ਥਿਊਰਮ
সাধারণ সমীকরণ,ਆਮ ਸਮੀਕਰਨ
সাধারণ ফ্যাক্টর,ਆਮ ਕਾਰਕ
সাধারণ ফর্ম,ਆਮ ਫਾਰਮ
সাধারণ সূত্র,ਆਮ ਫਾਰਮੂਲਾ
সাধারণ খেলা,ਆਮ ਖੇਡ
সাধারণ অনুমান,ਆਮ ਅਨੁਮਾਨ
সাধারণ অবিচ্ছেদ্য,ਆਮ ਅਟੁੱਟ
সাধারণীকরণ,ਸਧਾਰਣਕਰਨ
সাধারণীকৃত সহযোগী আইন,ਸਧਾਰਣ ਸਹਿਯੋਗੀ ਕਾਨੂੰਨ
সাধারণীকৃত ধারাবাহিক অনুমান,ਸਧਾਰਣ ਨਿਰੰਤਰਤਾ ਪਰਿਕਲਪਨਾ
সাধারণীকৃত উত্তল ফাংশন,ਆਮ ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ
সাধারণীকৃত স্থানাঙ্ক,ਜਨਰਲਾਈਜ਼ਡ ਕੋਆਰਡੀਨੇਟਸ
সাধারণীকৃত eigen মান সমস্যা,ਸਧਾਰਣ ਆਈਜੇਨ ਮੁੱਲ ਦੀ ਸਮੱਸਿਆ
জেনেরিক নাম,ਆਮ ਨਾਮ
পৃষ্ঠের বংশ,ਸਤਹ ਦੀ ਜੀਨਸ
জিওডেসিক,geodesic
জ্যামিতিক,ਜਿਓਮੈਟ੍ਰਿਕਲ
জ্যামিতিক নির্মাণ,ਜਿਓਮੈਟ੍ਰਿਕਲ ਉਸਾਰੀ
জ্যামিতিক গড়,ਜਿਓਮੈਟ੍ਰਿਕਲ ਮਤਲਬ
জ্যামিতিক বহুগুণ,ਜਿਓਮੈਟ੍ਰਿਕਲ ਗੁਣਾ
জ্যামিতিক সম্ভাবনা,ਜਿਓਮੈਟ੍ਰਿਕਲ ਸੰਭਾਵਨਾ
জ্যামিতিক অগ্রগতি,ਜਿਓਮੈਟ੍ਰਿਕਲ ਤਰੱਕੀ
জ্যামিতিক সিরিজ,ਜਿਓਮੈਟ੍ਰਿਕਲ ਲੜੀ
জ্যামিতিক আকৃতি,ਜਿਓਮੈਟ੍ਰਿਕਲ ਸ਼ਕਲ
জ্যামিতিক পাটিগণিত সিরিজ,ਜਿਓਮੈਟ੍ਰਿਕੋ ਅੰਕਗਣਿਤ ਲੜੀ
জ্যামিতি,ਜਿਓਮੈਟਰੀ
বিশ্বব্যাপী সর্বোচ্চ,ਗਲੋਬਲ ਅਧਿਕਤਮ
বৈশ্বিক সম্পত্তি,ਗਲੋਬਲ ਜਾਇਦਾਦ
বিশ্বব্যাপী সর্বনিম্ন,ਗਲੋਬਲ ਘੱਟੋ-ਘੱਟ
বিশ্বব্যাপী সর্বোত্তম,ਗਲੋਬਲ ਸਰਵੋਤਮ
বৈশ্বিক সম্পত্তি,ਗਲੋਬਲ ਜਾਇਦਾਦ
গ্লোবাল স্যাডল পয়েন্ট,ਗਲੋਬਲ ਕਾਠੀ ਬਿੰਦੂ
ফিট ভালো,ਫਿੱਟ ਦੀ ਭਲਾਈ
গ্রেড পারস্পরিক সম্পর্ক,ਗ੍ਰੇਡ ਸਬੰਧ
গ্রেডেড ডেটা,ਦਰਜਾਬੱਧ ਡਾਟਾ
গ্রেডিয়েন্ট,ਢਾਲ
গ্রেডিয়েন্ট ঘনত্ব,ਗਰੇਡੀਐਂਟ ਘਣਤਾ
লাইনের গ্রেডিয়েন্ট,ਲਾਈਨ ਦਾ ਗਰੇਡੀਐਂਟ
বেগের গ্রেডিয়েন্ট,ਵੇਗ ਦਾ ਗਰੇਡੀਐਂਟ
গ্রেডিয়েন্ট ভেক্টর,ਗਰੇਡੀਐਂਟ ਵੈਕਟਰ
গ্রেডিয়েন্ট বেগ,ਗਰੇਡੀਐਂਟ ਵੇਗ
গ্রেডিং,ਗਰੇਡਿੰਗ
গ্রেডিং বিশ্লেষণ,ਗਰੇਡਿੰਗ ਵਿਸ਼ਲੇਸ਼ਣ
গ্রাম,ਗ੍ਰਾਮ
গ্রাম নির্ধারক,ਗ੍ਰਾਮ ਨਿਰਧਾਰਕ
গ্রাম - শ্মিট অর্থোগোনালাইজেশন প্রক্রিয়া,ਗ੍ਰਾਮ - ਸਕਮਿਟ ਆਰਥੋਗੋਨਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
