Kannada,Tamil
ಹೆಗಲಮುದಾಯಿ,கிகர்பிட்
ಸಕರ್ಬಿಟ,கிகர்பிட்டா
ಕಸ,அடிம்
ತಳಿ,சாகுபடி
ಬೆಳೆದ ಬೆಳೆ,பயிரிடப்பட்ட பயிர்
ಕೃಷಿ ಸಸ್ಯ,பயிரிடப்பட்ட ஆலை
ಸಾಂಸ್ಕೃತಿಕ ಅಥವಾ ವೇಗವರ್ಧಿತ ಯುಟ್ರೊಫಿಕೇಶನ್,கலாச்சார அல்லது துரிதப்படுத்தப்பட்ட யூட்ரோஃபிகேஷன்
ಸಂಸ್ಕೃತಿ,கலாச்சாரம்
ಕುಲುಮಾರ್ಗ,குமுலஸ் ஓஃபோரஸ்
ಕನಪ್ರೆಸ್ ಟೊರುಲೋಸಾ,கியூபிரெசஸ் டோருலோசா
ಕೂರ,குபுலா
ಕಪುಲ್,Fupule
ಕರ್ಕಾ,கர்குமின்
ಪರ್ಸನ,கர்சோரியல்
ಕರ್ವೆಂಬ್ರಿ,கர்வெம்ப்ரியா
ಕ್ವರ್ಮಿ,வளைவு
ಕಸಚೂರಿ,கஸ்குட்டா
ಕಪಾಟು,கஸ்பேட்
ಹೊರಚರ್ಮ,வெட்டு
ಕತ್ತರಿಸುವುದು,கட்டிங்
ಕತ್ತರಿಸುವುದು,கட்டிங்
ಕಟವಾ ಮೀನು,கட்ஃபிஷ்
ಸೈನಾನೊಬ್ಯಾಕ್ಟರ,சயனோபாக்டீரியா
ಸೈನೊಬ್ಯಾಕ್ಟರ,சயனோபாக்டீரியம்
ಸೈನೊಕೊಬಾಲಮಿನ್ (ಬಿ 12),சயனோகோபாலமின் (பி 12)
ಸೈನಾನೊಫಿಸಿಯನ್ ಹರಳು,சயனோஃபைசியன் கிரானுல்
ಕಟಾವು,சியாதியம்
ಚಕ್ರ,சைக்காட்
ಸೈಕಾಡೇಸಿ,சைக்காடேசி
ಸೈಕಾಡಾಪ್ಸಾ,சைக்காடோப்சிடா
ಸೈಕ್ಲಿಕ್ ಗ್ವಾನೋಸಿನ್ ಮೊನೊಫಾಸ್ಫೇಟ್,சுழற்சி குவானோசின் மோனோபாஸ்பேட்
ಸೈಕ್ಲಿಕ್ ಫೋಟೊಫಾಸ್ಫೊರಿಲೇಷನ್,சுழற்சி ஒளிச்சேர்க்கை
ಚಂಡಮಾರುತ ವಿಭಜಕ,சூறாவளி பிரிப்பான்
ಸೈಕ್ಲಾಪ್ಸ್,சைக்ளோப்ஸ்
ಸೈಕ್ಲೋಸ್ಪೊರಿನ್ ಎ,சைக்ளோஸ்போரின் அ
ಸೈಕ್ಲೋಸ್ಟೊಮಾಟ,சைக்ளோஸ்டோமாட்டா
ಸೈಕಸ್,சைகஸ்
ಸಿಮಾನ,சைமோஸ்
ಸಿಮೋಸ್ ಪ್ರಕಾರ,சைமோஸ் வகை
ಸೈಪ್ರೆಸ್,சைப்ரஸ்
ಗಂಟುಮೂಟೆ,சிப்செலா
ವಿಭಾಗಕ್ಕೆ ಸಂಬಂಧಿಸಿದ,சிஸ்டைன்
ಸಿಸ್ಟಿಕ್ ಫೈಬ್ರೋಸಿಸ್,சிஸ்டிக் ஃபைப்ரோஸிஸ்
ಸೈಟೊಕಿನಿಸ್,சைட்டோகினேசிஸ்
ಸೈಟೋಕ್ರೋಮ್,சைட்டோக்ரோம்
ಸೈಟೊಕಿನ್ ತಡೆಗೋಡೆ,சைட்டோகைன் தடை
ಸೈಟೊಕಿನಿನ್,சைட்டோகினின்
ಸೈದ್ಧಾಂತಿಕ ವಿಜ್ಞಾನ,சைட்டாலஜி
ಸೈಕಾನ್,சைட்டன்
ಸೈಟೋಪ್ಲಾಸಂ,சைட்டோபிளாசம்
ಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ಸೇತುವೆ,சைட்டோபிளாஸ்மிக் பாலம்
ಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ಗ್ಲೋಬ್ಯೂಲ್,சைட்டோபிளாஸ்மிக் குளோபுல்
ಸೈಟೋಸಿನ್,சைட்டோசின்
ಸೈಟೋಸ್ಕೆಲಿಟನ,சைட்டோஸ்கெலட்டன்
ಸೈಟೋಸೋಲ್,சைட்டோசோல்
ಸೈಟೊಟಾಕ್ಸಾನಮ್ವೈಮಿ,சைட்டோடாக்சோனமி
ನಿರ್ಜಲೀಕರಣ,நீரிழப்பு
ಡೈರಿ ತಂತ್ರಜ್ಞಾನ,பால் தொழில்நுட்பம்
ದ್ಫ್ನಲ್ಸ್,டாப்னல்ஸ்
ದರ್ಫ್ನಿಯ,டாப்னியா
ಡಾರ್ಕ್ ಬ್ಯಾಕ್ ಗ್ರೌಂಡ್,இருண்ட பின் தரையில்
ಕರಾಳ ಕ್ಷೇತ್ರ,இருண்ட புலம் நுண்ணோக்கி
ಕರಾಳ ಪ್ರತಿಕ್ರಿಯೆ,இருண்ட எதிர்வினை
ಡಾರ್ವಿನ್ ವಾದ,டார்வினிசம்
ಡಾರ್ವಿನ್ಸ್ ಫಿಂಚ್,டார்வின் பிஞ்ச்
ದತ್ತಾಂಶ ಕೊರತೆ,தரவு குறைபாடு
ದಿನಾಂಕ ಅಂಗೈ,தேதி பனை
ದ್ಟುರಾ ಸ್ಟ್ರಾಮೋನಿಯಂ,டதுரா ஸ்ட்ராமோனியம்
ಮಗಳ ಕೋಶ,மகள் செல்
ದಿನದ ತಟಸ್ಥ ಸಸ್ಯ,நாள் நடுநிலை ஆலை
ಹಗಲಿನ ಉದ್ದದ,நாள் நீளம்
ಡಿಗ್ರೋವ,சிதைவு
ಶೃಂಗಾರ,இறந்த படப்பிடிப்பு
ಕಿವುಡುತನ,காது கேளாமை
ತಾಣ,டிகேமர்
ಕೊಳೆಯುತ್ತಿರುವ ಸಾವಯವ ವಸ್ತು,அழுகும் கரிமப் பொருட்கள்
ದಟ್ಟವಾದ,டெசிபல்
ಒಂದು ಬಗೆಯ ಬಾಸಲಿಸ್,டெசிடுவா பாசலிஸ்
ಒಂದು ಬಗೆಯ ಶವ,டெசிடுவா காப்ஸ்யூலரிஸ்
ಒಂದು ಬಗೆಯ ಉಕ್ಕಿನ,Decidua
ಪತನಶೀಲ,இலையுதிர்
ವಿಭಜಿಸು,சிதைவு
ವಿಭಾಜಕ,டிகம்போசர்
ಕೊಳೆತ ಡೆಟ್ರಿಟಸ್,டெட்ரிட்டஸை சிதைக்கும்
ವಿಭಜನೆಯ ಪ್ರಮಾಣ,சிதைவு வீதம்
ನಿಧನವಾದ,டிகுமண்ட்
ಸಜ್ಜು ಕೋಶ,பிரிக்கப்பட்ட செல்
ಆಳವಾದ ಸಾಗರ ಕಂದಕ,ஆழமான கடல் அகழி
ಡೀಪ್ ವಾಟರ್ ಬಾಡಿ,ஆழமான நீர் உடல்
ವಿಪುಲೀಕರಣ,டிஃபிபிரிலேஷன்
ಯಥೇಚ್ator,டிஃபிபிரிலேட்டர்
ಕೊರತೆ,குறைபாடு
ಹಣದುಬ್ಬರವಿಳಿತ,பணவாட்டம்
ವಿಚಲನ ತರಂಗ,விலகல் அலை
ಅರಣ್ಯ ಪರೀಕ್ಷೆ,காடழிப்பு
ಕೋಡಾನ್ ಕ್ಷೀಣತೆ,கோடனின் சீரழிவு
ಕ್ಷಯಿಸು,சிதைந்துவிடும்
ಕ್ಷೀಣಿಸಿದ ಕೋಡ್,சிதைந்த குறியீடு
ಅವನತಿ,சிதைவு
ಕ್ಷೀಣಿಸುವ ಜಂಟಿ,சீரழிவு கூட்டு
ಹುಲ್ಲುಗಾವಲಿನ ಅವನತಿ,புல்வெளியின் சீரழிவு
ಡಿಗ್ರೋವ,சிதைவு
ಚಮತ್ಕಾರದ ಹಣ್ಣು,மதிப்புமிக்க பழம்
ನಿರ್ಜಲೀಕರಣ,நீரிழப்பு
ಯೆಹಾರಿ,டீஹைட்ரோ-எபியாண்ட்ரோஸ்டிரோன்
ಗಾತ್ಯರು ಜನಕ,ஹைட்ரஜனேஸ்
ಅಳಿಸುವುದು,நீக்குதல்
ಮೆಂಬರೇನ್ ಅನ್ನು ಬೇರ್ಪಡಿಸುವ,சவ்வு வரையறுக்கும்
ಚಿತ್ರಿಸುವುದು,வரையறுக்கும்
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,டெல்பினஸ்
ಭರ್ಜರಿ ಮೀನು,டிமர்சல் மீன்
ಜನಸಂಖ್ಯಾ ಪರಿವರ್ತನೆ,மக்கள்தொகை மாற்றம்
ಅನುಗ್ರಹಿಸುವ,குறைப்பு
ಭಗ್ನಾದ,மறுக்கப்பட்டது
ಅವನತಿ ಮಾಡುವುದು,குறைப்பு
ವೃಕ್ಷ,டென்ட்ரைட்
ವೃಕ್ಷ,டென்ட்ரைட்
ವೃಕ್ಷ,டென்ட்ரைட்
ವೃಕ್ಷ,டென்ட்ரோபேட்ஸ்
ವೇಶ್ಯಾಗೃಹ,டென்ட்ரான்
ಹಳ್ಳ,டெங்கு
ನಿರಾಕರಣೆ,மறுப்பு
ಡಾನಿಟ್ರೈಫಿಕೇಷನ್ ಪ್ರಕ್ರಿಯೆ,மறுப்பு செயல்முறை
ದಂತಕರಣಕ,டென்ட்ரேட்டர்
ಬ್ಯಾಕ್ಟೀರಿಯಾವನ್ನು ನಿರಾಕರಿಸುವುದು,பாக்டீரியாவை மறுக்கும்
ದಟ್ಟ ಪರಿಹಾರ,அடர்த்தியான தீர்வு
ಸಾಂದ್ರತೆಯ ಗ್ರೇಡಿಯಂಟ್ ಕೇಂದ್ರೀಕರಣ,அடர்த்தி சாய்வு மையவிலக்கு
ಅಮಾನತುಗೊಳಿಸುವಿಕೆಯ ಸಾಂದ್ರತೆ,இடைநீக்கத்தின் அடர்த்தி
ದಂತದ್ರವ್ಯ,டென்டேட்
ದಂತ ತಾರೀಖು,டென்டைன்
ಡಿಯೋಕ್ಸಿಯೋಕ್ಸಿಜೆನೇಟೆಡ್ ರಕ್ತ,டீஆக்ஸிஜனேற்றப்பட்ட இரத்தம்
ಡಿಯೋಕ್ಸಿರೈಬೊನ್ಯೂಕ್ಲಿಯಿಕ್ ಆಮ್ಲ (ಡಿಎನ್‌ಎ),டியோக்ஸிரிபோநியூக்ளிக் அமிலம் (டி.என்.ஏ)
ಕಸಾಟ,டெப்ளிக்மென்டேஷன்
ಮಣ್ಣಿನ ಫಲವತ್ತತೆಯ ಸವಕಳಿ,மண் கருவுறுதல் குறைவு
ನವಿಲುೀಕರಣ,டிபோலரைசேஷன்
ದಿಗಿಲುಗಾಲೆ,டிபோலிமரைசேஷன்
ಖಿನ್ನತೆ,மனச்சோர்வு
ಖಿನ್ನತೆ,மனச்சோர்வு
ಅಪರಿಣಾಮ,கைவிடப்பட்ட நிலம்
ವ್ಯುತ್ಪನ್ನ,வழித்தோன்றல் நோவகெய்ன்
ಒಳಸಂಚಿನ,டெர்மடோஜென்
ಒಳಸೇರಿಕೆ,டெர்மிஸ்
ವಂಶಸ್ಥ ಜನಸಂಖ್ಯೆ,சந்ததியினர் மக்கள் தொகை
ಅವರೋಹಣ ಕೊಲೊನ್,இறங்குங்குடற்குறை
ಅವರೋಹಣ ಅಂಗ,இறங்கு மூட்டு
ಅವರೋಹಣ ಎದೆಗೂಡಿನ ಮಹಾಪಧಮನಿಯ,இறங்கு தொராசிக் பெருநாடி
ಇಳಿಯುವುದು,வம்சாவளி
ಮರುಭೂಮಿ ಪ್ರದೇಶಗಳು,பாலைவன பகுதிகள்
ವೇಷಭೂಷಣ,பாலைவன பயோம்
ಮರುಭೂಮಿ ಸಮುದಾಯ,பாலைவன சமூகம்
ಮರುಭೂಮಿ ಸಸ್ಯ,பாலைவன ஆலை
ಸ ೦ ಶಾಡು,பாலைவன புதர்
ಪುನಃಸ್ಥಾಪನೆ ಮಾಡುವುದು,பாலைவனமாக்கல்
ದೇಸಿ -ವೈವಿಧ್ಯ,தேசி வகை
ಸಣ್ಣ,டெஸ்மிட்
Desಮೋಟ್ಯೂಬ್ಯೂಲ್,டெஸ்மோடூபூல்
ಚೊಕ್ಕೆಯ,சவர்க்காரம்
ನಿರ್ವಿಶೀಕರಣ,நச்சுத்தன்மை
ನಿರ್ವಿಶೀಕರಣ,நச்சுத்தன்மை
ತೊಂದರೆ,தீங்கு விளைவிக்கும்
ತೊಂದರೆಗೊಳಗಾದ,தீங்கு விளைவிக்கும்
ಭಂಡರ,டெட்ரிட்டஸ் ஊட்டி
ಡೆಟ್ರಿಟಸ್ ಫೀಡಿಂಗ್ ಅಕಶೇರುಕ,டெட்ரிட்டஸ் உணவளிக்கும் முதுகெலும்புக்கு
ಅಪಾಯ,டெட்ரிட்டஸ் உணவு சங்கிலி
ಡ್ಯುಟೊಮಿಯ,டியூட்டெரோஸ்டோமியா
ಅಭಿವೃದ್ಧಿ,வளர்ச்சி
ದೆವ್ವದ ಮೀನು,பிசாசு மீன்
ದೆವ್ವದ ಮೀನು,பிசாசு மீன்
ವಿನಾಶದ ಅವಧಿ,டெவோனிய காலம்
ಡಿವ್ರೀಸ್ ಸಿದ್ಧಾಂತ,டி-வ்ரீஸ் கோட்பாடு
ದೀನ್‌ಕಾರ್ಟಿಕೊಸ್ಟೆರಾನ್,டி-xycorticosterone
ಹಿಂಸಾತ್ಮಕ,Dihibrid
ಜಗಳ,டைனுக்ளியோடைடு
ಡಯಾಬಿಟಿಸ್ ಇನ್ಸಿಪಿಡಸ್,நீரிழிவு இன்சிபிடஸ்
ಮಧುಮೇಹ,நீரிழிவு நோய்
ಡಯಾಸೆಲ್‌ಮಾರ್ಫರ್,Diacetylmorphin
ರೋಗನರಣೆ,நோயறிதல்
ರೋಗನಿರ್ಣಯ ಮತ್ತು ಚಿಕಿತ್ಸಕ,கண்டறியும் மற்றும் சிகிச்சை
ರೋಗನಿರ್ಣಯದ ಚಿತ್ರಣ,கண்டறியும் படம்
ರೋಗನಿರ್ಣಯದ ಕಿಟ್,கண்டறியும் கிட்
ವೇಷಭೂಷಣ,டயக்கினெசிஸ்
ದ್ರವ,டயலிங் திரவம்
ವೇಷ,டயாலிசிஸ்
ಡಿಯಾಂಡ್ರಿಯಾ,டயான்ட்ரியா
ಎಂಡ್ರೇ,டியான்ட்ரஸ்
ಕಂದಕ,டயபாஸ்
ಅತಿಸಾರ,வயிற்றுப்போக்கு
ಡಯಾಸ್ಟೊಲಿಕ್ ಒತ್ತಡ,டயஸ்டாலிக் அழுத்தம்
ಡಯಾಟಮ್,டயட்டாம்
ಡಯಾಟೆಯೇಸಿಯಸ್ ಭೂಮಿ,டயட்டோமேசியஸ் பூமி
ಡೈಆಕ್ಸಿಲ್ಗ್ಲಿಸೆರಾಲ್ (ಡಿಜಿ),டை ஆக்சில்கிளிசரால் (டி.ஜி)
ಡಿಬಾಸಿಕ್ ಫಾಸ್ಫೇಟ್,டிபாசிக் பாஸ்பேட்
ಪಾಕಶಯಾದ,டிச்சந்தியம்
ಡಿಕ್ಲೋರೊ ಡಿಫೆನಿಲ್ ಟ್ರೈಕ್ಲೋರೊಥೇನ್ (ಡಿಡಿಟಿ),டிக்ளோரோ டிஃபெனைல் ட்ரைக்ளோரோஎத்தேன் (டி.டி.டி)
ದ್ವಂದ್ವ,இருவகை
ಡಿಕಾಂಡಿಲಿಕ್ ತಲೆಬುರುಡೆ,டிகோண்டிலிக் மண்டை ஓடு
ಡಿಕೋಟೈಲೆಡಾನ್,டைகோடைலெடன்
ಡಿಕ್ಟಿಯೋಸೋಮ್,டிக்டியோசோம்
ಡಿಕ್ಟಿಯೊಟ,டிக்டியோட்டா
ಡೈನ್ಸ್ಫಾಲ,டைன்ஸ்பாலன்
ಆಹಾರ,உணவு
ಭೇದಾತ್ಮಕ ಕೊಡುಗೆ,வேறுபட்ட பங்களிப்பு
ಡಿಫರೆನ್ಷಿಯಲ್ ಹಸ್ತಕ್ಷೇಪ ಕಾಂಟ್ರಾಸ್ಟ್ ಮೈಕ್ರೋಸ್ಕೋಪ್,வேறுபட்ட குறுக்கீடு மாறுபட்ட நுண்ணோக்கி
ಭೇದ -ಸಂತಾನೋತ್ಪತ್ತಿ,வேறுபட்ட இனப்பெருக்கம்
ವಿಭಿನ್ನ ಜೀವಕೋಶ,வேறுபட்ட செல்
ಭಿನ್ನತೆ,வேறுபாடு
ವಿವರ್ಟ್ಡ್ ತರಂಗ,மாறுபட்ட அலை
ಪ್ರಸಾರ,பரவுகிறது
ಹರಡುವ ಸಾಮರ್ಥ್ಯ,பரவக்கூடிய திறன்
ಜೀರ್ಣುವುದು,செரிமானம்
ಜೀರ್ಣಕಾರಿ ರಸ,செரிமான சாறு
ಜೀರ್ಣಾಂಗ ವ್ಯವಸ್ಥೆ,செரிமான அமைப்பு
ಜೀರ್ಣಾಂಗವ್ಯೂಹ,செரிமான தடம்
ಅಂಕ,இலக்கு
ಡಿಜಿಟಲ್ ವ್ಯವಕಲನ ಆಂಜಿಯೋಗ್ರಫಿ,டிஜிட்டல் கழித்தல் ஆஞ்சியோகிராபி
ಪ್ರತಿಷ್ಠೆಯಂತೆ,டிஜிட்டல் முறையில்
ಡಿಜಿಟಿಫಾರ್ಮ್ ಗ್ರಂಥಿ,டிஜிட்டல் சுரப்பி
ಡಿಕೆರಿಯಾನ್,டிகாரியன்
ಡಿಕೆರಿಯೋಫೇಸ್,டிகாரியோஃபேஸ்
ಮಧುರ,டைமர்
ಪ್ರಾಬಲ್ಯದ ಮಾರಕ ಆಲೀಲ್,ஆதிக்கம் செலுத்தும் மரணம் அலீல்
ದ್ವಿವರ್ಗಣ,திமார்பிசம்
ಇಳಿಜಾರು,டைனிட்ரஜன்
ರಾತ್ರಿಯ ದಿನ,டைனோஃப்ளகலேட்
ದೈವಭಕ್ತ,Dioecious
ಡಯೋಸ್ಪೈರೋಸ್ ಮೆಲನಾಕ್ಸಿಲಾನ್,டியோஸ்பைரோஸ் மெலனாக்ஸிலோன்
ಪಾಯಿಜಾಲ,டிபெப்டைட்
ದೀಪದೋಂಟ್,Diphodats
ದಾಯವಾಷ್ಠಿಕ,டிப்ளோபாசில்லஸ்
ರಾಯಭಾರಿಗಳ,டிப்ளோபிளாஸ்டிக்
ಡಿಪ್ಲೊಕೊಕಸ್ ನ್ಯುಮೋನಿಯಾ,டிப்ளோகோகஸ் நிமோனியா
