Tamil,Telugu
எழுத்து ஒளிரும்,అక్షర బ్లింక్
எழுத்து எல்லை,అక్షర సరిహద్దు
எழுத்து செல்,అక్షర సెల్
எழுத்து சோதனை,అక్షర తనిఖీ
எழுத்து குறியீடு,అక్షర కోడ్
எழுத்து ஒப்புதல்,అక్షర కాన్ఫిగ్రరేషన్
எழுத்து கூட்டம்,పాత్ర రద్దీ
எழுத்து தரவு வகை,అక్షర డేటా రకం
எழுத்து-நீக்குதல்-எழுத்து,అక్షర-ఉపశమనం-అక్షర
எழுத்து டிலிமிட்டர்,అక్షర డీలిమిటర్
எழுத்து அடர்த்தி,అక్షర సాంద్రత
எழுத்து சாதனக் கட்டுப்பாடு,అక్షర పరికర నియంత్రణ
எழுத்து காட்சி சாதனம்,అక్షర ప్రదర్శన పరికరం
எழுத்து காட்சி முனையம்,అక్షర ప్రదర్శన టెర్మినల్
எழுத்து விளிம்பு,అక్షర అంచు
எழுத்து உறுப்பு,అక్షర మూలకం
எழுத்து உமிழ்ப்பான்,అక్షర ఉద్గారిణి
எழுத்து பிழை வீதம்,అక్షర లోపం రేటు
எழுத்து வெளிப்பாடு,అక్షర వ్యక్తీకరణ
எழுத்து நிரப்பு,అక్షర పూరకం
எழுத்து வடிவமைப்பு நினைவகம்,అక్షర ఫార్మాట్ మెమరీ
எழுத்து ஜெனரேட்டர்,అక్షర జనరేటర్
எழுத்து தகவல் வீதம்,అక్షర సమాచార రేటు
எழுத்து வழிமுறை,అక్షర సూచన
பண்பு,లక్షణం
சிறப்பியல்பு விலகல்,లక్షణ వక్రీకరణ
சிறப்பியல்பு மின்மறுப்பு,లక్షణ అవరోధం
எழுத்து விசை,అక్షర కీ
எழுத்து சராசரி என்ட்ரோபி,అక్షరం అంటే ఎంట్రోపీ
எழுத்து சராசரி தகவல் உள்ளடக்கம் = எழுத்து சராசரி என்ட்ரோபி),అక్షర మీన్ ఇన్ఫర్మేషన్ కంటెంట్ = అక్షర మీన్ ఎంట్రోపీ)
எழுத்து சார்ந்த,అక్షర ఆధారిత
எழுத்து அவுட்லைன்,అక్షర రూపురేఖలు
எழுத்து நிலை,అక్షర స్థానం
எழுத்து அச்சுப்பொறி,అక్షర ప్రింటర్
எழுத்து வாசகர்,అక్షర రీడర్
எழுத்து அங்கீகாரம்,అక్షర గుర్తింపు
எழுத்து உறவு,అక్షర సంబంధం
எழுத்து வரிசை,అక్షర వరుస
எழுத்து தொகுப்பு,అక్షర సమితి
எழுத்து அளவு,అక్షర పరిమాణం
எழுத்து வளைவு,క్యారెక్టర్ స్కేవ్
எழுத்து சரம்,అక్షర స్ట్రింగ్
எழுத்து சரம் மாறிலி,అక్షర స్ట్రింగ్ స్థిరాంకం
எழுத்து பக்கவாதம்,అక్షర స్ట్రోక్
எழுத்து நடை,అక్షర శైలి
எழுத்து துணைக்குழு,అక్షర ఉపసమితి
எழுத்து நாடா,అక్షర టేప్
விளக்கப்படம்,చార్ట్
விளக்கப்படம் தயாரித்தல்,చార్ట్ తయారీ
விளக்கப்படம் வாசகர்,చార్ట్ రీడర్
சேஸ்பீடம்,చట్రం
சேஸ் சட்டசபை,చట్రం అసెంబ్లీ
செபிஷேவ் தோராயமாக்கல்,చెబిషెవ్ ఉజ్జాయింపు
பிட் சரிபார்க்கவும்,చెక్ బిట్
பஸ்ஸை சரிபார்க்கவும்,బస్సు తనిఖీ చేయండి
காசோலை அட்டை,కార్డ్ చెక్
எழுத்துப்பிழை சரிபார்க்கவும்,అక్షరాన్ని తనిఖీ చేయండి
குறியீடு சரிபார்க்கவும்,కోడ్ తనిఖీ చేయండి
நிபந்தனை சரிபார்க்கவும்,చెక్ కండిషన్
