Telugu,Odiya
ఎలక్ట్రానిక్ స్విచింగ్ సిస్టమ్,ବ Elect ଦ୍ୟୁତିକ ସୁଇଚ୍ ସିଷ୍ଟମ୍ |
ఎలక్ట్రానిక్స్,ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
ఎలక్ట్రోప్లేటింగ్,ଇଲେକ୍ଟ୍ରୋପିଂ
ఎలెక్ట్రోస్టాటిక్,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍
ఎలివేషన్,ଉଚ୍ଚତା
పొందుపరచబడింది,ଏମ୍ବେଡ୍
పొందుపరిచిన ఆడియో,ଏମ୍ବେଡ୍ ଅଡିଓ |
పొందుపర్చిన వ్యవస్థ,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
చిహ్నం,ପ୍ରତୀକ
అభివృద్ధి చెందుతున్న పోకడలు,ଉଦତର ଟ୍ରେଣ୍ଡଗୁଡିକ
ఉద్గార,ନିର୍ଗରଣ
ఉద్గారిణి,ତିକ୍ତ
ఉద్గారిణి అనుచరుడు,ଏମିଟର ଅନୁସରଣକାରୀ |
ఉద్గారిణి టెర్మినల్,ଏମୋଟିକ୍ ଟର୍ମିନାଲ୍ |
ఉద్గారిణి-బేస్-జంక్షన్,ଏମିଟର-ବେସ୍-ଜଙ୍କସନ |
ఎనేబుల్,ସକ୍ଷମ କରନ୍ତୁ |
ఎనామెల్డ్ వైర్,ଏନନେଲ୍ ତାର
ఎన్‌సిఫర్,ଆବଦ୍ଧ
ఆవరణ,ଏନକ୍ଲୋଜର
ఎన్కోడ్,ଏନକୋଡ୍ |
ఎన్కోడర్,ଏନକୋଡର୍ |
ఎన్కోడింగ్,ଏନକୋଡିଂ
గుప్తీకరణ,ଏନକ୍ରିପସନ୍
ముగింపు గుర్తు,ଶେଷ ଚିହ୍ନ
తుది వినియోగదారుడు,ଶେଷ ବ୍ୟବହାରକାରୀ |
శక్తి,ଶକ୍ତି
శక్తి వ్యాప్తి,ଶକ୍ତି ବିସର୍ଜନ |
శక్తి పంపిణీ,ଶକ୍ତି ବଣ୍ଟନ
అమలు,ଅଭିଶନ୍ତ
ఇంజిన్,ଇଞ୍ଜିନ୍
ఇంజనీర్,ଇଞ୍ଜିନିୟର
ఇంజనీరింగ్,ଇଞ୍ଜିନିୟରିଂ
ఇంజనీరింగ్ స్టోర్,ଇଞ୍ଜିନିୟରିଂ ଷ୍ଟୋର
చెక్కడం,ଖୋଦନ
మెరుగుపరచండి,ବାରଣ କରନ୍ତୁ
సమిష్టి,Entemble
కీని నమోదు చేయండి,କୀ ପ୍ରବେଶ କରନ୍ତୁ |
ఎంటర్ప్రైజ్ ఆర్కిటెక్చర్,ଅତିରିକ୍ତ ସ୍ଥାପତ୍ୟ
ఎంథాల్పీ,ସମ୍ପତ୍ତି |
ఎంట్రోపీ,ଏଣ୍ଟ୍ରପି |
ఎంట్రోపీ కోడింగ్,ଏଣ୍ଟ୍ରପି କୋଡିଂ |
ఎంట్రోపీ రిడెండెన్సీ,ଏଣ୍ଟ୍ରପି ଅନାବଶ୍ୟକତା |
సమం,ସମାନ
ఈక్వలైజేషన్,ସମାନତା
ఈక్వలైజర్,ସମାନ
పరికరాలు,ଉପକରଣ
పరికరాల కవర్,ଯନ୍ତ୍ରପାତି ବନ୍ଦ |
సమానం,ସମାନ
చెరిపివేయండి,ଲିଭାନ୍ତୁ
తల తొలగించండి,ମୁଣ୍ଡ ଲିଭାନ୍ତୁ |
ఎరోషన్,କ୍ଷୟ
అవాంఛనీయ,ତ୍ରୁଟି
లోపం,ତ୍ରୁଟି
లోపం నియంత్రణ కోడింగ్,ତ୍ରୁଟି ବିନା କଣ୍ଟ୍ରୋଡିଂ |
లోపం దిద్దుబాటు,ତ୍ରୁଟି ସଂଶୋଧନ |
లోపం గుర్తించడం,ତ୍ରୁଟି ଚିହ୍ନଟ |
లోపం నిర్వహణ,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ କରିବା |
లోపం సంభావ్యత,ତ୍ରୁଟି ସମ୍ଭାବନା |
ఈథర్నెట్,ଇଥରନେଟ୍ |
ఈథర్నెట్ కేబుల్,ଇଥରନେଟ୍ କେବୁଲ୍ |
యూజెనిక్స్,ଇଉଜେନିକ୍ସ
ఖాళీ చేయండి,ସ୍ଥାନାନ୍ତର କର |
మార్పిడి,ବିନିମୟ
ఎక్సైటర్,ଉତ୍ତେଜନା
అమలు చేయండి,ଏକଜେକ୍ୟୁଟ୍ କର
అమలు సమయం,ସମୟିଆନିଆ ସମୟ
ఎగ్జాస్ట్,ନିଷ୍କାସନ
బయటకి దారి,ପ୍ରସ୍ଥାନ
విస్తరించబడింది,ବିସ୍ତାରିତ
విస్తరణ వాల్వ్,ବିସ୍ତାର ଭଲଭ୍ |
ప్రయోగం,ପରୀକ୍ଷଣ |
నిపుణుల వ్యవస్థ,ବିଶେଷଜ୍ଞ ସିଷ୍ଟମ୍ |
అన్వేషించండి,ଅନୁସନ୍ଧାନ କର |
ఎక్స్‌ప్లోరర్,ଏକ୍ସପ୍ଲୋରର |
గుడ్డ,ଏକ୍ସପୋ (ପ୍ରଦର୍ଶନୀ)
విద్యుత్ సరఫరా పొడిగింపు,ବିଦ୍ୟୁତ୍ ଯୋଗାଣର ବିସ୍ତାର |
బాహ్య నియంత్రణ,ବାହ୍ୟ ନିୟନ୍ତ୍ରଣ
బాహ్య మెమరీ,ବାହ୍ୟ ସ୍ମୃତି
బాహ్య నిల్వ,ବାହ୍ୟ ସଂରକ୍ଷଣ
బాహ్య థ్రెడ్,ବାହ୍ୟ ସୂତ୍ର
సారం,ବାହାର
ఎక్స్‌ట్రానెట్,ଅତିରିକ୍ତ
కల్పించండి,କପଡା |
ముఖభాగం,ଫେନ୍ସ
ఫేస్‌సిమైల్,କାରସିମ୍
కారకం,କାରକ
వాడిపోవు,ମଳିନ
ఫేడ్ ఇన్,ମଳିନ
వెళ్లి పోవడం,କମେ
ఫేడర్,ଫ୍ୟାଜର୍
క్షీణించడం,କ୍ଷୀଣ
క్షీణిస్తున్న జోన్,କ୍ଷୀଣ ଜୋନ୍ |
ఫాంటమ్,ଫ୍ୟାନ୍ମ୍ (= ଫାଣ୍ଟମ୍)
ఫాస్ట్ ఫోరియర్ ట్రాన్స్ఫార్మ్ (FFT) అల్గోరిథం,ଦ୍ରୁତ ଅଧିକକ ପରିବର୍ତ୍ତନ (FFT) ଆଲଗୋରିଦମ |
తీవ్రమైన దోషం,ସାଂଘାତିକ ତ୍ରୁଟି |
తప్పు,ଦୋଷ
లక్షణం,ବ feature ଶିଷ୍ଟ୍ୟ
ఫీడ్,ଫିଡ୍
అభిప్రాయం,ମତାମତ
ఫీడ్‌బ్యాక్ యాంప్లిఫైయర్,ମତାମତ ଏମ୍ପ୍ଲିଫାୟର୍ |
ఫీడ్‌బ్యాక్ సర్క్యూట్,ଥାପର୍ସ ସର୍କିଟ |
ఫీడ్‌బ్యాక్ వోల్టేజ్,ମନିକଲ୍ସ ଭୋଲଟେଜ୍ |
ఫీడర్,ଫିଡର୍
ఫీడర్ కేబుల్,ଫିଡର୍ କେବୁଲ୍ |
ఫీడర్ హట్,ଫିଡର୍ ହଟ୍ |
ఫీడర్ లైన్,ଫିଡର୍ ଲାଇନ୍ |
ఫీడర్ వ్యవస్థ,ଫିଡର୍ ସିଷ୍ଟମ୍ |
ఫీడర్ వైర్,ଫିଡର୍ ତାର
ఫైబర్,ଫାଇବର
ఫైబర్ ఆప్టిక్స్,ଫାଇବର ଅପ୍ଟିକ୍ସ |
విశ్వసనీయత,ବିଶ୍ୱସ୍ତତା
విశ్వసనీయత పరిధి పొడిగింపు,ଫିଡେଲିଟି ରେଞ୍ଜ୍ ବିସ୍ତାର |
ఫీల్డ్,କ୍ଷେତ୍ର
ఫీల్డ్ డ్రైవ్,କ୍ଷେତ୍ର ଡ୍ରାଇଭ୍
ఫీల్డ్ ఎఫెక్ట్ ట్రాన్సిస్టర్,କ୍ଷେତ୍ର ପ୍ରଭାବ ଟ୍ରାନ୍ସଜିଷ୍ଟର |
క్షేత్ర బలం,କ୍ଷେତ୍ର ଶକ୍ତି
ఫీల్డ్ బలం మీటర్,କ୍ଷେତ୍ର ଶକ୍ତି ମିଟର |
ఫీల్డ్ స్ట్రెంత్ సర్వే,କ୍ଷେତ୍ର ଶକ୍ତି ସର୍ବେକ୍ଷଣ |
మూర్తి,ଚିତ୍ର
మెరిట్ యొక్క సంఖ్య,ଯୋଗ୍ୟତା ଚିତ୍ର
ఫిలమెంట్,ଚମକ
ఫైల్,ଫାଇଲ୍ |
ఫైల్ సర్వర్,ଫାଇଲ୍ ସର୍ଭର |
ఫైల్ సిస్టమ్,ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
ఫిల్లర్,ଫିଲର୍
ఫిల్మ్ రికార్డర్,ଚଳଚ୍ଚିତ୍ର ରେକର୍ଡର୍ |
ఫిల్మ్ స్పీడ్,ଚଳଚ୍ଚିତ୍ର ଧୂପ
ఫిల్టర్,ଫିଲ୍ଟର୍
ఫిల్టర్ చౌక్,ଫିଲ୍ଟର ଚକ୍କର |
ఫిల్టర్ సర్క్యూట్,ଫିଲ୍ଟର୍ ସର୍କିଟ୍ |
ఫిల్టరింగ్,ଫିଲ୍ଟରିଙ୍ଗ୍
చక్కటి ట్యూనింగ్ నియంత్రణ,ସୂକ୍ଷ୍ମ ଟ୍ୟୁନିଂ ନିୟନ୍ତ୍ରଣ |
పరిమిత క్షేత్రం,ସୀମିତ କ୍ଷେତ୍ର
ఫైర్ వాల్,ଅଗ୍ନି କାନ୍ଥ
ఫైర్‌ఫాక్స్,ଫାୟାରଫକ୍ସ
ఫైరింగ్ కోణం,ଫାୟାରିଙ୍ଗ୍ ଆଙ୍ଗଲ୍
ఫర్మ్‌వేర్,ଫର୍ମୱେୟାର |
ఫిట్టింగులు,ଫିଟିଂ |
స్థిర పాయింట్ చార్ట్,ଫିକ୍ସଡ୍ ପଏଣ୍ଟ ଚାର୍ଟ |
స్థిర పాయింట్ అంశం,ଫିକ୍ସଡ୍ ପଏଣ୍ଟ ଆଇଟମ୍ |
ఫ్లాష్,ଫ୍ଲାସ୍
ఫ్లాట్,ଫ୍ଲାଟ
ఫ్లికర్,ଫ୍ଲିକର୍
ఫ్లిప్ ఫ్లాప్,ଫ୍ଲପ୍ ଫ୍ଲପ୍ |
ఫ్లోట్ వాల్వ్,ଭାସମାନ ଭଲଭ୍ |
తేలియాడే,ଭାସମାନ
ఫ్లోటింగ్ బ్యాటరీ,ଭାସମାନ ବ୍ୟାଟେରୀ |
ఫ్లోటింగ్ పాయింట్,ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ
ఫ్లోటింగ్ పోర్ట్,ଭାସମାନ ପୋର୍ଟ
అతి ప్రకాశవంతమైన దీపం,ବନ୍ୟା ଆଲୋକ
వరద లైటింగ్,ବନ୍ୟା ଆଲୋକ
అంతస్తు,ଚଟାଣ
ఫ్లాపీ,ଫ୍ଲପି
ఫ్లో చార్ట్,ଫ୍ଲୋ ଚାର୍ଟ |
హెచ్చుతగ్గులు,ଉତ୍ତୋଳନ
ద్రవం,ତରଳ
ఫ్లూరోసెంట్ దీపం,ଫ୍ଲୋରୋସେଣ୍ଟ୍ ଲ୍ୟାମ୍ପ |
ఫ్లోరోసెంట్ ట్యూబ్,ଫ୍ଲୋରୋସେଣ୍ଟ୍ ଟ୍ୟୁବ୍ |
అల్లాడు,ଫ୍ଲୁଟର୍
ఫ్లక్స్,ଫ୍ଲକ୍ସ
ఫ్లక్స్ అనుసంధానం,ଫ୍ଲକ୍ସ ଲିଙ୍କେଜ୍ |
FM నెట్‌వర్క్,FM ନେଟୱର୍କ
FM టవర్,FM ଟାୱାର
దృష్టి,ଧ୍ୟାନ ଦିଅନ୍ତୁ
ఫోకస్ కంట్రోల్,ନିୟନ୍ତ୍ରଣ ନିୟନ୍ତ୍ରଣ |
ఫోకస్,ଫୋକସ୍
ఫోకస్ చేసే అయస్కాంతం,ଫୋକସ୍ ଚୁମ୍ବକ
పొగమంచు,କୁହୁଡି
రేకు,ଫଏଲ୍
తిరిగి భాగాల్లో,ଗୁଣ୍ଡ ଫେରାଇ ଦିଅ
ముడుచుకున్న ద్విధ్రువం,ଫୋଲଡ୍ ଡିପୋଲ୍ |
ఫోల్డర్,ଫୋଲ୍ଡର
ఫుటేజ్,ଫୁଟେଜ୍
ఫుటరు,ଫୁଟର୍
బలవంతపు డోలనం,ବାଧ୍ୟତାମୂଳକ ଓତିମାନେ ବାଧ୍ୟ |
బలవంతపు వెంటిలేషన్,ବାଧ୍ୟତାମୂଳକ ଭେଣ୍ଟିଲେସନ୍ |
బలవంతపు వైబ్రేషన్,ବାଧ୍ୟତାମୂଳକ କମ୍ପନ |
ఫోర్జ్,ଜଗେ
ఫార్మాట్,ଫର୍ମାଟ୍
ఫార్మాట్ షిఫ్టింగ్,ଫର୍ମାଟ୍ ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |
ఫార్మాట్ ట్యూన్లు,ଫର୍ମାଟ୍ ଟ୍ୟୁନ୍
ఫార్మాటింగ్,ଫର୍ମାଟିଂ
ఫార్వర్డ్ బయాస్,ଅଗ୍ରଗାମୀ ପକ୍ଷପାତ
ఫార్వర్డ్ బయాస్డ్,ଆଗକୁ ବାହାଘର
ఫార్వర్డ్ కరెంట్,ଅଗ୍ରଗାମୀ କରେଣ୍ଟ୍ |
ఫార్వర్డ్ డైరెక్షన్,ଅଗ୍ରଗାମୀ ଦିଗ
ఫార్వర్డ్ రెసిస్టెన్స్,ଅଗ୍ରଗାମୀ ପ୍ରତିରୋଧ
ఫోరియర్ ట్రాన్స్ఫార్మ్,ଚାରିଟି ରୂପାନ୍ତର |
ఫ్రాక్టల్,ଭଗ୍ନାଂଶ
ఫ్రాగ్మెంటేషన్,ବନ୍ଧ୍ୟା
ఫ్రేమ్,ଫ୍ରେମ୍
ఫ్రేమ్ ఫార్మాటింగ్,ଫ୍ରେମ୍ ଫର୍ମାଟିଂ
ఫ్రేమ్ సింక్రోనిజర్,ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନେରୋଇଜର୍ |
ఫ్రేమింగ్,ଫ୍ରିମି ବାନ୍ଧିବା
ఉచిత ఎలక్ట్రాన్,ମାଗଣା ଇଲେକ୍ଟ୍ରନ୍ |
ఖాళీ స్థల నష్టం,ଖାଲି ସ୍ପେସ୍ କ୍ଷତି |
ఖాళీ స్థలం మార్గం నష్టం,ମାଗଣା ସ୍ପେସ୍ ପଥ କ୍ଷତି |
తరచుదనం,ଆବୃତ୍ତି
ఫ్రీక్వెన్సీ కేటాయింపు,ଫ୍ରିକ୍ୱେନ୍ସି ଆବଣ୍ଟନ |
ఫ్రీక్వెన్సీ ఛేంజర్,ଫ୍ରିକ୍ୱେନ୍ସି ଚେଞ୍ଜର |
తరంగ స్థాయి మార్పిని,ଫ୍ରିକ୍ୱେନ୍ସି କନଭର୍ଟର |
ఫ్రీక్వెన్సీ కౌంటర్,ବାର୍ଷିକିକାତୁ ଗଣନା |
ఫ్రీక్వెన్సీ వక్రీకరణ,ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି |
ఫ్రీక్వెన్సీ డివైడర్,ଫ୍ରିକ୍ୱେନ୍ସି ଡିସରସର୍ |
ఫ్రీక్వెన్సీ డొమైన్,ଫ୍ରିକ୍ୱେନ୍ସି ଡୋମେନ୍ |
ఫ్రీక్వెన్సీ డబుల్,ଫ୍ରିକ୍ୱେନ୍ସି ଡବଲ୍୍ର |
ఫ్రీక్వెన్సీ మాడ్యులేషన్,ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲ୍ୟୁଲେସନ୍ |
ఫ్రీక్వెన్సీ మానిటర్,ଫ୍ରିକ୍ୱେନ୍ସି ମନିଟର |
ఫ్రీక్వెన్సీ మల్టీప్లెక్స్,ଫ୍ରିକ୍ୱେନ୍ସି ମିଲ୍ୟାକ୍ସ
ఫ్రీక్వెన్సీ గుణకం,ଫ୍ରିକ୍ୱେନ୍ସି କଳ୍ପନା |
ఫ్రీక్వెన్సీ పరిధి,ଫ୍ରିକ୍ୱେନ୍ସି ପରିସର
ఫ్రీక్వెన్సీ స్పందన,ଆବୃତ୍ତି ପ୍ରତିକ୍ରିୟା
ఫ్రీక్వెన్సీ షిఫ్ట్,ଫ୍ରିକ୍ୱେନ୍ସି ସିଫ୍ଟ |
ఫ్రీక్వెన్సీ స్పెక్ట్రం,ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ପେକ୍ଟ୍ରମ୍
ఫ్రీక్వెన్సీ సింథసైజర్,ଫ୍ରିକ୍ୱେନ୍ସି ସିଣ୍ଟେସିଜର୍ |
ఫ్రీక్వెన్సీ టాలరెన్స్,ଫ୍ରିକ୍ୱେନ୍ସି ଟୋଲେରାନ୍ସ |
ఫ్రీక్వెన్సీ ట్రాన్స్లేటర్ బాక్స్,ଫ୍ରିକ୍ୱେନ୍ସି ଅନୁବାଦକ ବାକ୍ସ |
ఫ్రీక్వెన్సీ వైవిధ్యం,ଫ୍ରିକ୍ୱେନ୍ସି ପରୀକରଣ |
ఫ్రెస్నెల్ జోన్,ଫ୍ରେସେଲ ଜୋନ୍ |
అంచు ప్రాంత,ଫ୍ରିଙ୍ଗ୍ ଏରିଆ
ముందు వాకిలి,ଆଗ ବାରଣ୍ଡା
పూర్తి అడర్,ପୁରା ଯୋଗକାରୀ
పూర్తి వేవ్ సరిదిద్దడం,ପୂର୍ଣ୍ଣ ତରଙ୍ଗ ସଂଶୋଧନ |
పూర్తి వేవ్ రెక్టిఫైయర్,ପୂର୍ଣ୍ଣ ତରଙ୍ଗ ରେକ୍ଟିଫାୟର୍ |
ఫంక్షన్,କାର୍ଯ୍ୟ
ఫంక్షన్ కీ,କାର୍ଯ୍ୟ କୀ
ఫంక్షనల్ టెస్టింగ్,କାର୍ଯ୍ୟକ୍ଷମ ପରୀକ୍ଷଣ
ప్రాథమిక,ମୌଳିକ
ప్రాథమిక పౌన .పున్యం,ମ fundamental ଳିକ ଫ୍ରିକ୍ୱେନ୍ସି
ప్రాథమిక వేగం,ମ fundamental ଳିକ ବେଗ |
గరాటు,ଫନେଲ୍ |
ఫ్యూజ్,ଫ୍ୟୁଜ୍
ఫ్యూజ్ వైర్,ଫ୍ୟୁଜ୍ ତାର
మసక లాజిక్,ଅସ୍ପଷ୍ଟ ତର୍କ |
