Bengali,Punjabi
সাধারণ-উদ্দেশ্য ভাষা,ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ
সাধারণ উদ্দেশ্য অপারেটিং সিস্টেম,ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
সাধারণ-উদ্দেশ্য নিবন্ধক,ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ
উৎপন্ন ত্রুটি,ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ
উৎপন্ন ফাংশন,ਬਣਾਉਣ ਫੰਕਸ਼ਨ
জেনেরিক ক্লাস,ਆਮ ਵਰਗ
জেনেরিক ফাংশন,ਆਮ ਫੰਕਸ਼ਨ
জেনেরিক নাম,ਆਮ ਨਾਮ
গিগো,gigo
বিশ্বব্যাপী,ਗਲੋਬਲ
গ্লোবাল কোড,ਗਲੋਬਲ ਕੋਡ
গ্লোবাল লক,ਗਲੋਬਲ ਲਾਕ
বিশ্বব্যাপী নেটওয়ার্ক,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
বিশ্বব্যাপী নেটওয়ার্ক,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
বিশ্বব্যাপী ব্যবহারকারী,ਗਲੋਬਲ ਉਪਭੋਗਤਾ
বিশ্ব পরিবর্তনশীল,ਗਲੋਬਲ ਵੇਰੀਏਬਲ
বিশ্বায়ন,ਵਿਸ਼ਵੀਕਰਨ
গোফার,ਗੋਫਰ
গোফার ক্লায়েন্ট,ਗੋਫਰ ਗਾਹਕ
গোফার সার্ভার,ਗੋਫਰ ਸਰਵਰ
গোফার সাইট,ਗੋਫਰ ਸਾਈਟ
গোফার স্থান,ਗੋਫਰ ਸਪੇਸ
সাবলীল পতন,ਸੁੰਦਰ ਗਿਰਾਵਟ
ব্যাকরণ পরীক্ষক,ਵਿਆਕਰਣ ਜਾਂਚਕਰਤਾ
ব্যাকরণ মার্জিত প্রস্থান,ਵਿਆਕਰਣ ਸੁੰਦਰ ਨਿਕਾਸ
সর্বমোট,ਸਮੁੱਚੀ ਗਿਣਤੀ
চিত্রলেখ,ਗ੍ਰਾਫ਼
গ্রাফ প্লটিং,ਗ੍ਰਾਫ ਦੀ ਸਾਜ਼ਿਸ਼
গ্রাফিক চরিত্র,ਗ੍ਰਾਫਿਕ ਅੱਖਰ
গ্রাফিক নিয়ামক,ਗ੍ਰਾਫਿਕ ਕੰਟਰੋਲਰ
গ্রাফিক তথ্য কাঠামো,ਗ੍ਰਾਫਿਕ ਡਾਟਾ ਬਣਤਰ
গ্রাফিক ডিসপ্লে প্রোগ্রাম,ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ ਪ੍ਰੋਗਰਾਮ
গ্রাফিক ডিসপ্লে রেজোলিউশন,ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ
গ্রাফিক ভাষা,ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
গ্রাফিক ভাষা,ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
গ্রাফিক প্যানেল,ਗ੍ਰਾਫਿਕ ਪੈਨਲ
গ্রাফিকাল অ্যানিমেশন,ਗ੍ਰਾਫਿਕਲ ਐਨੀਮੇਸ਼ਨ
গ্রাফিক্যাল ইন্টারফেস ফরম্যাট (GIF),ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਫੇਸ ਫਾਰਮੈਟ (GIF)
গ্রাফিক্যাল ইউজার ইন্টারফেস (GUI),ਗ੍ਰਾਫਿਕਲ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI)
গ্রাফিক্স,ਗਰਾਫਿਕਸ
গ্রাফিক্স অ্যাপ্লিকেশন,ਗਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ
গ্রাফিক্স কার্সার,ਗਰਾਫਿਕਸ ਕਰਸਰ
গ্রাফিক্স মোড,ਗਰਾਫਿਕਸ ਮੋਡ
গ্রাফিক্স প্যাকেজ,ਗਰਾਫਿਕਸ ਪੈਕੇਜ
গ্রাফিক্স সফটওয়্যার,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
গ্রাফিক্স সফটওয়্যার,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
গ্রাফিক্স সফটওয়্যার প্যাকেজ,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ
ধূসর স্কেল,ਸਲੇਟੀ ਸਕੇਲ
লোভী পদ্ধতি,ਲਾਲਚੀ ਢੰਗ
grep,grep
গ্রিড,ਗਰਿੱਡ
গ্রিড চার্ট,ਗਰਿੱਡ ਚਾਰਟ
গ্রিড কম্পিউটিং,ਗਰਿੱਡ ਕੰਪਿਊਟਿੰਗ
গ্রিড মড্যুলেশন,ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ
স্থল তরঙ্গ,ਜ਼ਮੀਨੀ ਲਹਿਰ
দল,ਗਰੁੱਪ
গ্রুপ ঠিকানা,ਸਮੂਹ ਦਾ ਪਤਾ
শঙ্ঘবদ্ধ কোড,ਗਰੁੱਪ ਕੋਡ
গ্রুপ যোগাযোগ,ਸਮੂਹ ਸੰਚਾਰ
গ্রুপ যোগাযোগ,ਸਮੂਹ ਸੰਚਾਰ
গ্রুপ সনাক্তকরণ,ਸਮੂਹ ਦੀ ਪਛਾਣ
দলের নাম,ਗਰੁੱਪ ਦਾ ਨਾਮ
গ্রুপওয়্যার,ਗਰੁੱਪਵੇਅਰ
বৃদ্ধি,ਵਾਧਾ
প্রহরী,ਗਾਰਡ
নির্দেশিত মিডিয়া,ਨਿਰਦੇਸ਼ਿਤ ਮੀਡੀਆ
বন্দুক,ਬੰਦੂਕ
টাট্টু,ਹੈਕ
হ্যাকার,ਹੈਕਰ
হ্যাকারের অভিধান,ਹੈਕਰ ਦਾ ਸ਼ਬਦਕੋਸ਼
অর্ধেক যোগকারী,ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ
অর্ধেক সেতু,ਅੱਧਾ ਪੁਲ
অর্ধেক দ্বৈত,ਅੱਧਾ ਡੁਪਲੈਕਸ
হাফ ডুপ্লেক্স লাইন,ਅੱਧੀ ਡੁਪਲੈਕਸ ਲਾਈਨ
হাফ ডুপ্লেক্স মোড,ਅੱਧਾ ਡੁਪਲੈਕਸ ਮੋਡ
অর্ধেক তীব্রতা,ਅੱਧੀ ਤੀਬਰਤਾ
অর্ধেক রাউটার,ਅੱਧਾ ਰਾਊਟਰ
অর্ধেক বিয়োগকারী,ਅੱਧਾ ਘਟਾਓ
অর্ধেক টোনিং,ਅੱਧਾ ਟੋਨਿੰਗ
অর্ধেক শব্দ,ਅੱਧਾ ਸ਼ਬਦ
বন্ধুত্বপূর্ণ চক্র,ਮਿਲਟੋਨਿਅਸ ਚੱਕਰ
হ্যামিং কোড,ਹੈਮਿੰਗ ਕੋਡ
হাত,ਹੱਥ
হাত কপি,ਹੱਥ ਕਾਪੀ
হাতল,ਹੈਂਡਲ
হ্যান্ডলিং,ਹੈਂਡਲਿੰਗ
স্তব্ধ,ਲਟਕਣਾ
সুখী নেট,ਖੁਸ਼ ਜਾਲ
হার্ড কপি ডিভাইস,ਹਾਰਡ ਕਾਪੀ ਜੰਤਰ
হার্ড ডিস্ক,ਹਾਰਡ ਡਿਸਕ
হার্ড ডিস্ক ক্র্যাশ,ਹਾਰਡ ਡਿਸਕ ਕਰੈਸ਼
কঠিন ত্রুটি,ਸਖ਼ਤ ਗਲਤੀ
হার্ডওয়্যার প্রবাহ নিয়ন্ত্রণ,ਹਾਰਡਵੇਅਰ ਵਹਾਅ ਕੰਟਰੋਲ
সুরেলা,ਹਾਰਮੋਨਿਕ
সুরেলা গড়,ਹਾਰਮੋਨਿਕ ਮਤਲਬ
হ্যাশ,ਹੈਸ਼
হ্যাশ ডায়াগ্রাম,ਹੈਸ਼ ਚਿੱਤਰ
হ্যাশ টেবিল,ਹੈਸ਼ ਟੇਬਲ
হ্যাশিং কৌশল,ਹੈਸ਼ਿੰਗ ਤਕਨੀਕ
হেডার,ਸਿਰਲੇਖ
গাদা,ਢੇਰ
গাদা সাজানোর,ਢੇਰ ਲੜੀਬੱਧ
সাহায্য,ਮਦਦ ਕਰੋ
সাহায্য পর্দা,ਮਦਦ ਸਕਰੀਨ
হেল্পনেট,ਹੈਲਪਨੈੱਟ
হার্টজ,ਹਰਟਜ਼
হিউরিস্টিক,ਖੋਜੀ
হিউরিস্টিক পদ্ধতি,heuristic ਢੰਗ
হেক্সাডেসিমেল সংখ্যা,ਹੈਕਸਾਡੈਸੀਮਲ ਨੰਬਰ
লুকানো লাইন,ਲੁਕਵੀਂ ਲਾਈਨ
অনুক্রমিক ডেটা বেস,ਲੜੀਵਾਰ ਡਾਟਾ ਬੇਸ
অনুক্রমিক ফাইল সিস্টেম,ਲੜੀਵਾਰ ਫਾਇਲ ਸਿਸਟਮ
অনুক্রমিক টপোগ্রাফি,ਲੜੀਵਾਰ ਟੌਪੋਗ੍ਰਾਫੀ
উচ্চ স্তরের ভাষা,ਉੱਚ ਪੱਧਰੀ ਭਾਸ਼ਾ
উচ্চ মেমরি এলাকা,ਉੱਚ ਮੈਮੋਰੀ ਖੇਤਰ
উচ্চ পারদর্শিতা,ਉੱਚ ਪ੍ਰਦਰਸ਼ਨ
আঘাত,ਹਿੱਟ
লক্ষ্যভেদ হার,ਹਿੱਟ ਰੇਟ
আক্রমণ অনুপাত,ਹਿੱਟ ਅਨੁਪਾਤ
গর্ত,ਮੋਰੀ
হোম ডিরেক্টরি,ਘਰ ਦੀ ਡਾਇਰੈਕਟਰੀ
হোম পেজ,ਮੁੱਖ ਪੰਨਾ
সমজাতীয় স্থানাঙ্ক,ਸਮਰੂਪ ਤਾਲਮੇਲ
খোঁড়ান,ਹੌਪ
হপ গণনা,ਹੌਪ ਗਿਣਤੀ
শিং,ਸਿੰਗ
হোস্ট কম্পিউটার,ਹੋਸਟ ਕੰਪਿਊਟਰ
হোস্ট কম্পিউটার,ਹੋਸਟ ਕੰਪਿਊਟਰ
হোস্ট ভাষা,ਮੇਜ਼ਬਾਨ ਭਾਸ਼ਾ
গরম চাবি,ਗਰਮ ਕੁੰਜੀ
হাইপার টেক্সট মার্কআপ ভাষা (HTML),ਹਾਈਪਰ ਟੈਕਸਟ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (HTML)
অনুমান,ਪਰਿਕਲਪਨਾ
আমি পোদ,ਮੈਂ ਪੋਡ
I/O বাফার,I/O ਬਫਰ
I/O পোর্ট,I/O ਪੋਰਟ
I/O ইউনিট,I/O ਯੂਨਿਟ
শনাক্তকারী,ਪਛਾਣਕਰਤਾ
পরিচয়,ਪਛਾਣ
ইমেজ,ਚਿੱਤਰ
ছবি সনাক্তকারী যন্ত্র,ਚਿੱਤਰ ਸੂਚਕ
প্রভাব প্রিন্টার,ਪ੍ਰਭਾਵ ਪ੍ਰਿੰਟਰ
প্রতিবন্ধকতা,ਰੁਕਾਵਟ
অপরিহার্য প্রোগ্রাম ভাষা,ਜ਼ਰੂਰੀ ਪ੍ਰੋਗਰਾਮ ਭਾਸ਼ਾ
অপরিহার্য বিবৃতি,ਜ਼ਰੂਰੀ ਬਿਆਨ
অন্তর্নিহিত ঠিকানা,ਅਟੱਲ ਪਤਾ
অসম্ভব ঘটনা,ਅਸੰਭਵ ਘਟਨਾ
নিষ্ক্রিয় নোড,ਅਕਿਰਿਆਸ਼ੀਲ ਨੋਡ
অসঙ্গতি,ਅਸੰਗਤਤਾ
বৃদ্ধি,ਵਾਧਾ
সূচক,ਸੂਚਕਾਂਕ
সূচক ডেটা আইটেম,ਸੂਚਕਾਂਕ ਡਾਟਾ ਆਈਟਮ
ইনডেক্স ফাইল,ਇੰਡੈਕਸ ਫਾਈਲ
সূচক রেজিস্টার,ਸੂਚਕਾਂਕ ਰਜਿਸਟਰ
সূচক অনুক্রমিক,ਸੂਚਕਾਂਕ ਕ੍ਰਮਵਾਰ
সূচিবদ্ধ ঠিকানা,ਇੰਡੈਕਸਡ ਐਡਰੈਸਿੰਗ
সূচিবদ্ধ ভাষা,ਸੂਚੀਬੱਧ ਭਾਸ਼ਾ
ইনডেক্সড সিকোয়েন্স ফাইল,ਇੰਡੈਕਸਡ ਕ੍ਰਮ ਫਾਈਲ
সূচীকৃত অনুক্রমিক স্কেস পদ্ধতি (ISAM),ਇੰਡੈਕਸਡ ਕ੍ਰਮਵਾਰ ਸਕੈਸ ਵਿਧੀ (ISAM)
পরোক্ষ সম্বোধন,ਅਸਿੱਧੇ ਸੰਬੋਧਨ
তথ্যবিদ্যা,ਸੂਚਨਾ ਵਿਗਿਆਨ
তথ্য,ਜਾਣਕਾਰੀ
তথ্য বিট,ਜਾਣਕਾਰੀ ਬਿੱਟ
তথ্য ব্যবস্থাপনা,ਜਾਣਕਾਰੀ ਪ੍ਰਬੰਧਨ
তথ্য ব্যবস্থাপনা সিস্টেম (IMS),ਸੂਚਨਾ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ (IMS)
তথ্য আহরণ,ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤੀ
তথ্য পদ্ধতি,ਜਾਣਕਾਰੀ ਸਿਸਟਮ
তথ্য প্রযুক্তি (আইটি),ਸੂਚਨਾ ਤਕਨਾਲੋਜੀ (IT)
অবকাঠামো ব্যবস্থাপনা,ਬੁਨਿਆਦੀ ਢਾਂਚਾ ਪ੍ਰਬੰਧਨ
উত্তরাধিকার,ਵਿਰਾਸਤ
উত্তরাধিকারসূত্রে প্রাপ্ত ত্রুটি,ਵਿਰਾਸਤ ਵਿੱਚ ਮਿਲੀ ਗਲਤੀ
প্রাথমিক,ਸ਼ੁਰੂਆਤੀ
প্রাথমিক ঠিকানা,ਸ਼ੁਰੂਆਤੀ ਪਤਾ
প্রারম্ভিক অবস্থা,ਸ਼ੁਰੂਆਤੀ ਸਥਿਤੀ
আরম্ভ,ਸ਼ੁਰੂਆਤ
ইঙ্কজেট প্রিন্টার,ਸਿਆਹੀ ਜੈੱਟ ਪ੍ਰਿੰਟਰ
অসংখ্য,ਅਣਗਿਣਤ
i-নোড টেবিল,i-ਨੋਡ ਟੇਬਲ
অকার্যকর সময়,ਅਯੋਗ ਸਮਾਂ
ইনপুট বাফার রেজিস্টার,ਇੰਪੁੱਟ ਬਫਰ ਰਜਿਸਟਰ
ইনপুট আউটপুট প্রসেসর (I/O প্রসেসর),ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਪ੍ਰੋਸੈਸਰ (I/O ਪ੍ਰੋਸੈਸਰ)
ইনপুট আউটপুট রেজিস্টার (I/O রেজিস্টার),ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਰਜਿਸਟਰ (I/O ਰਜਿਸਟਰ)
ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি),ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਸਟੇਟਮੈਂਟ (I/O ਸਟੇਟਮੈਂਟ)
ইনপুট/আউটপুট (I/O),ਇਨਪੁਟ/ਆਊਟਪੁੱਟ (I/O)
ইনপুট/আউটপুট বাফার (I/O বাফার),ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਬਫਰ (I/O ਬਫਰ)
ইনপুট/আউটপুট ডিভাইস (I/O ডিভাইস),ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਡਿਵਾਈਸ (I/O ਡਿਵਾਈਸ)
ঢোকান,ਪਾਓ
সন্নিবেশ বাছাই,ਸੰਮਿਲਨ ਲੜੀਬੱਧ
ইনস্টলেশন সময়,ਇੰਸਟਾਲੇਸ਼ਨ ਵਾਰ
দৃষ্টান্ত,ਉਦਾਹਰਨ
নির্দেশ,ਹਦਾਇਤ
নির্দেশ কাউন্টার,ਹਦਾਇਤ ਕਾਊਂਟਰ
নির্দেশ চক্র,ਹਦਾਇਤ ਚੱਕਰ
নির্দেশনাবলী,ਹਦਾਇਤ ਸੈੱਟ
পূর্ণসংখ্যা প্রোগ্রামিং,ਪੂਰਨ ਅੰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
পূর্ণসংখ্যা পরিবর্তনশীল,ਪੂਰਨ ਅੰਕ ਵੇਰੀਏਬਲ
ইন্টিগ্রেটেড মডেম,ਏਕੀਕ੍ਰਿਤ ਮਾਡਮ
ইন্টিগ্রেটেড সার্ভিস ডিজিটাল নেটওয়ার্ক (ISDN),ਏਕੀਕ੍ਰਿਤ ਸੇਵਾਵਾਂ ਡਿਜੀਟਲ ਨੈੱਟਵਰਕ (ISDN)
অখণ্ডতা,ਇਮਾਨਦਾਰੀ
বুদ্ধিমান নিয়ামক,ਬੁੱਧੀਮਾਨ ਕੰਟਰੋਲਰ
বুদ্ধিমান টার্মিনাল,ਬੁੱਧੀਮਾਨ ਟਰਮੀਨਲ
আন্তঃ ব্লক,ਅੰਤਰ ਬਲਾਕ
আন্তঃ ব্লক ফাঁক,ਅੰਤਰ ਬਲਾਕ ਅੰਤਰ
আন্তঃযোগাযোগ ব্যবস্থা,ਅੰਤਰ ਸੰਚਾਰ ਸਿਸਟਮ
মিথষ্ক্রিয়া,ਗੱਲਬਾਤ ਕਰਨੀ
ইন্টারেক্টিভ গ্রাফিক্স,ਇੰਟਰਐਕਟਿਵ ਗਰਾਫਿਕਸ
ইন্টারেক্টিভ কীবোর্ড প্রিন্টার,ਇੰਟਰਐਕਟਿਵ ਕੀਬੋਰਡ ਪ੍ਰਿੰਟਰ
ইন্টারকম পরিষেবা,ਇੰਟਰਕਾਮ ਸੇਵਾ
ইন্টারফেস,ਇੰਟਰਫੇਸ
ইন্টারলিভিং,ਇੰਟਰਲੀਵਿੰਗ
মধ্যবর্তী বাফার,ਵਿਚਕਾਰਲੇ ਬਫਰ
অভ্যন্তরীণ ব্লক,ਅੰਦਰੂਨੀ ਬਲਾਕ
অভ্যন্তরীণ যোগাযোগ,ਅੰਦਰੂਨੀ ਸੰਚਾਰ
অভ্যন্তরীণ বিভাজন,ਅੰਦਰੂਨੀ ਵਿਖੰਡਨ
অভ্যন্তরীণ মেমরি,ਅੰਦਰੂਨੀ ਮੈਮੋਰੀ
অভ্যন্তরীণ সাজানোর,ਅੰਦਰੂਨੀ ਲੜੀ
অভ্যন্তরীণ টাইমার,ਅੰਦਰੂਨੀ ਟਾਈਮਰ
প্রমিতকরণের জন্য আন্তর্জাতিক সংস্থা (ISO),ਮਾਨਕੀਕਰਨ ਲਈ ਅੰਤਰਰਾਸ਼ਟਰੀ ਸੰਗਠਨ (ISO)
আন্তর্জাতিক প্রযুক্তিগত সহায়তা সংস্থা,ਅੰਤਰਰਾਸ਼ਟਰੀ ਤਕਨੀਕੀ ਸਹਾਇਤਾ ਸੰਗਠਨ
ইন্টারনেট,ਇੰਟਰਨੈੱਟ
ইন্টারনেট ইঞ্জিনিয়ারিং টাস্ক ফোর্স (IETF),ਇੰਟਰਨੈਟ ਇੰਜੀਨੀਅਰਿੰਗ ਟਾਸਕ ਫੋਰਸ (IETF)
ইন্টারনেট এক্সপ্লোরার,ਇੰਟਰਨੈੱਟ ਐਕਸਪਲੋਰਰ
ইন্টারনেট হান্ট,ਇੰਟਰਨੈੱਟ ਦੀ ਭਾਲ
ইন্টারনেট মাসিক রিপোর্ট,ਇੰਟਰਨੈੱਟ ਮਾਸਿਕ ਰਿਪੋਰਟ
ইন্টারনেট প্যাকেট বিনিময়,ਇੰਟਰਨੈਟ ਪੈਕੇਟ ਐਕਸਚੇਂਜ
ইন্টারনেট প্রোটোকল (আইপি),ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (IP)
ইন্টারনেট প্রোটোকল রিমুভ (আইপি),ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਹਟਾਓ (ਆਈਪੀ)
ইন্টারনেট রিলে চ্যাট (IRC),ਇੰਟਰਨੈੱਟ ਰੀਲੇਅ ਚੈਟ (IRC)
ইন্টারনেট সেবা প্রদানকারী,ਇੰਟਰਨੈੱਟ ਸੇਵਾ ਪ੍ਰਦਾਤਾ
ইন্টারনেট পরিষেবা তালিকা,ਇੰਟਰਨੈਟ ਸੇਵਾਵਾਂ ਦੀ ਸੂਚੀ
ইন্টারনেট সমাজ,ਇੰਟਰਨੈੱਟ ਸਮਾਜ
ইন্টারনেট টুল,ਇੰਟਰਨੈੱਟ ਟੂਲ
ইন্টারনেট কাজ করে,ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ
ইন্টারনেট কাজ করে,ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ
ইন্টারপোলেশন,ਇੰਟਰਪੋਲੇਸ਼ਨ
ব্যাখ্যা করুন,ਵਿਆਖਿਆ ਕਰੋ
দোভাষী,ਦੁਭਾਸ਼ੀਏ
আন্তঃপ্রক্রিয়া যোগাযোগ,ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ
বাধা,ਵਿਘਨ
বাধা হ্যান্ডলার,ਰੁਕਾਵਟ ਹੈਂਡਲਰ
বাধা মাস্ক,ਰੁਕਾਵਟ ਮਾਸਕ
বাধা সংকেত,ਰੁਕਾਵਟ ਸਿਗਨਲ
বাধা ভেক্টর,ਰੁਕਾਵਟ ਵੈਕਟਰ
বাধা,ਰੁਕਾਵਟ
ছেদ,ਕੱਟਦੇ ਹਨ
ইন্ট্রানেট,ਇੰਟਰਾਨੈੱਟ
অপরিবর্তনীয়,ਅਸਥਿਰ
ইনভেন্টরি মাস্টার ফাইল,ਇਨਵੈਂਟਰੀ ਮਾਸਟਰ ਫਾਈਲ
বিপরীত মাল্টিপ্লেক্সার,ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ
বিপরীত স্ক্যানিং,ਉਲਟ ਸਕੈਨਿੰਗ
উল্টানো ফাইল,ਉਲਟ ਫਾਇਲ
উল্টানো তালিকা ফাইল,ਉਲਟ ਸੂਚੀ ਫਾਇਲ
উল্টানো পৃষ্ঠা টেবিল,ਉਲਟਾ ਪੰਨਾ ਸਾਰਣੀ
বৈদ্যুতিন সংকেতের মেরু বদল,ਇਨਵਰਟਰ
ইন্টারনেট কাজ করে,ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ
ইন্টারপোলেশন,ਇੰਟਰਪੋਲੇਸ਼ਨ
ব্যাখ্যা করুন,ਵਿਆਖਿਆ ਕਰੋ
দোভাষী,ਦੁਭਾਸ਼ੀਏ
আন্তঃপ্রক্রিয়া যোগাযোগ,ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ
বাধা,ਵਿਘਨ
বাধা হ্যান্ডলার,ਰੁਕਾਵਟ ਹੈਂਡਲਰ
