Odiya,Malayalam
ଡାଟା ମଲ୍ଟିପ୍ଲେକ୍ସର |,ഡാറ്റ മൾട്ടിപ്ലക്സർ
ତଥ୍ୟ ନାମ,വിവര നാമം
ଡାଟା ନେଟୱାର୍କ |,ഡാറ്റ നെറ്റ്വർക്ക്
ତଥ୍ୟ ଅପରେସନ୍ |,ഡാറ്റ പ്രവർത്തനം
ତଥ୍ୟ ସଂସ୍ଥା,ഡാറ്റ ഓർഗനൈസേഷൻ
ତଥ୍ୟ ଉତ୍ପତ୍ତି,ഡാറ്റ ഉത്ഭവം
ତଥ୍ୟ ବାହ୍ୟପ୍ଟ,ഡാറ്റ .ട്ട്പുട്ട്
ଡାଟା ପଥ,ഡാറ്റ പാത
ଡାଟା ପର୍ଯ୍ୟାୟ |,ഡാറ്റ ഘട്ടം
Dataaphone,ഡാറ്റാഫോൺ
ଡାଟା ପ୍ଲଟର୍ |,ഡാറ്റ പ്ലോട്ടർ
ଡାଟା ସୂଚକ,ഡാറ്റ പോയിന്റർ
ତଥ୍ୟ ପ୍ରସ୍ତୁତି,ഡാറ്റ തയ്യാറാക്കൽ
"ତଥ୍ୟ ପ୍ରସ୍ତୁତି
 ଉପକରଣ","ഡാറ്റ തയ്യാറാക്കൽ
 ഉപായം"
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,ഡാറ്റ പ്രോസസ്സിംഗ്
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 କେନ୍ଦ୍ର","ഡാറ്റ പ്രോസസ്സിംഗ്
 കേന്ദ്രം"
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ଚକ୍ର","ഡാറ്റ പ്രോസസ്സിംഗ്
 ആവൃത്തി"
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ଯନ୍ତ୍ର","ഡാറ്റ പ്രോസസ്സിംഗ്
 യന്തം"
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ନୋଡ୍","ഡാറ്റ പ്രോസസ്സിംഗ്
 നോഡ്"
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ଷ୍ଟେସନ |","ഡാറ്റ പ്രോസസ്സിംഗ്
 സ്ഥലം"
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ସିଷ୍ଟମ୍","ഡാറ്റ പ്രോസസ്സിംഗ്
 ഏര്പ്പാട്"
ଡାଟା ସଞ୍ଚାଳକ |,ഡാറ്റ പ്രോസസ്സ്
ତଥ୍ୟ ସୁରକ୍ଷା,ഡാറ്റ പരിരക്ഷ
ଡାଟା ଶୁଦ୍ଧତା |,ഡാറ്റ ശുദ്ധീകരണം
ଡାଟା ରେଡିଓ |,ഡാറ്റ റേഡിയോ
ଡାଟା ରିସିଭର୍ |,ഡാറ്റ റിസീവർ
ଡାଟା ରେକର୍ଡ |,ഡാറ്റ റെക്കോർഡ്
ଡାଟା ହ୍ରାସ |,ഡാറ്റ കുറയ്ക്കൽ
ଡାଟା ରେଜିଷ୍ଟର |,ഡാറ്റ രജിസ്റ്റർ
ତଥ୍ୟ ବିଶ୍ୱସନୀୟତା |,ഡാറ്റ വിശ്വാസ്യത
"ତଥ୍ୟ
 ପ୍ରତିନିଧିତ୍ୱ","ഡാറ്റ
 പതിപാദനം"
ତଥ୍ୟ ପ୍ରଜନନ,ഡാറ്റ പുനരുൽപാദനം
ଡାଟା ପୁନରୁଦ୍ଧାର,ഡാറ്റ വീണ്ടെടുക്കൽ
"ତଥ୍ୟ ସମୀକ୍ଷା
 ନିୟନ୍ତ୍ରଣ","ഡാറ്റ അവലോകനം
 ഭരണം"
ତଥ୍ୟ ସୁରକ୍ଷା,ഡാറ്റ സുരക്ഷ
ଡାଟା ପୃଥକକର୍ତ୍ତା |,ഡാറ്റ സെപ്പറേറ്റർ
ତଥ୍ୟ ସେଟ୍ ହୋଇଛି |,ഡാറ്റ സെറ്റ്
ଡାଟା ସେଟ୍ କ୍ଲକ୍ |,ഡാറ്റ സെറ്റ് ക്ലോക്കിംഗ്
"ଡାଟା ସେଟ୍ ସଂଜ୍ଞା
 ଟେବୁଲ୍ |","ഡാറ്റ സെറ്റ് നിർവചനം
 മേശ"
ଡାଟା ସେଟ୍ ଲେବଲ୍ |,ഡാറ്റ സെറ്റ് ലേബൽ
ଡାଟା ସେଟ୍ ନାମ |,ഡാറ്റ സെറ്റ് നാമം
"ତଥ୍ୟ ସେଟ୍ ହୋଇଛି |
 ସଂଗଠନ |","ഡാറ്റ സെറ്റ്
 സംഘടന"
"ଡାଟା ସେଟ୍ ରେଫରେନ୍ସ |
 ସଂଖ୍ୟା","ഡാറ്റ സെറ്റ് റഫറൻസ്
 അക്കം"
ଡାଟା ସେଟ୍ ସୁରକ୍ଷା |,ഡാറ്റ സെറ്റ് സെറ്റ്
"ଡାଟା ସେଟ୍ ଉପଯୋଗିତା |
 ପ୍ରୋଗ୍ରାମ୍","ഡാറ്റ സെറ്റ് യൂട്ടിലിറ്റി
 കാരപരിപാടി"
ଡାଟା ସଙ୍କେତ |,ഡാറ്റ സിഗ്നൽ
ଡାଟା ସଙ୍କେତ ଜଳଜଳ ହାର |,ഡാറ്റ സിഗ്നലിംഗ് നിരക്ക്
ଡାଟା ସିଙ୍କ୍ |,ഡാറ്റ സിങ്ക്
ତଥ୍ୟ ଉତ୍ସ |,വിവര ഉറവിടം
ଡାଟା ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,ഡാറ്റ സവിശേഷത
ଡାଟା ଷ୍ଟେସନ |,ഡാറ്റാ സ്റ്റേഷൻ
ତଥ୍ୟ ସଂରକ୍ଷଣ,ഡാറ്റ സംഭരണം
"ତଥ୍ୟ ସଂରକ୍ଷଣ
 ଗଠନ","ഡാറ്റ സംഭരണം
 ഘടന"
ଡାଟା ଷ୍ଟ୍ରିମ୍ |,ഡാറ്റ സ്ട്രീം
ତଥ୍ୟ ଗଠନ |,ഡാറ്റ ഘടന
"ତଥ୍ୟ ଗଠନ |
 ଚିତ୍ର","ഡാറ്റ ഘടന
 രേഖാലേഖം"
ତଥ୍ୟ ସୁଇଚ୍,ഡാറ്റ സ്വിച്ച്
"ତଥ୍ୟ ସନ୍ଧାନ
 କେନ୍ଦ୍ର","ഡാറ്റ സ്വിച്ചിംഗ്
 കേന്ദ്രം"
"ତଥ୍ୟ ସନ୍ଧାନ
 ବିନିମୟ","ഡാറ്റ സ്വിച്ചിംഗ്
 കൈമാറുക"
ଡାଟା ଟ୍ୟାବଲେଟ୍ |,ഡാറ്റ ടാബ്ലെറ്റ്
ଡାଟା ଟର୍ମିନାଲ୍ |,ഡാറ്റ ടെർമിനൽ
"ଡାଟା ଟର୍ମିନାଲ୍ |
 ଉପକରଣ","ഡാറ്റ ടെർമിനൽ
 സജ്ജീകരണം"
ଡାଟା ସମୟ |,ഡാറ്റ സമയം
ତଥ୍ୟ ଟ୍ରାନ୍ସକ୍ରିପସନ୍,ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ
"ତଥ୍ୟ ଟ୍ରାନ୍ସକ୍ରିପସନ୍
 ଉପକରଣ","ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ
 ഉപായം"
ତଥ୍ୟ ଟ୍ରାନ୍ସଫର |,ഡാറ്റ കൈമാറ്റം
"ତଥ୍ୟ ଟ୍ରାନ୍ସଫର |
 ପର୍ଯ୍ୟାୟ","ഡാറ്റ കൈമാറ്റം
 ഘട്ടം"
ଡାଟା ସ୍ଥାନାନ୍ତର ହାର |,ഡാറ്റ കൈമാറ്റ നിരക്ക്
"ତଥ୍ୟ ଟ୍ରାନ୍ସଫର |
 ପଞ୍ଜିକରଣ କର |","ഡാറ്റ കൈമാറ്റം
 പട്ടികയുണ്ടാക്കുക"
ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |,ഡാറ്റ ട്രാൻസ്മിഷൻ
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ଚ୍ୟାନେଲ୍ |","ഡാറ്റ ട്രാൻസ്മിഷൻ
 ചാനല്"
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ସୁବିଧା","ഡാറ്റ ട്രാൻസ്മിഷൻ
 സൗകര്യം"
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ଇଣ୍ଟରଫେସ୍","ഡാറ്റ ട്രാൻസ്മിഷൻ
 ഇന്റർഫേസ്"
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ରେଖା","ഡാറ്റ ട്രാൻസ്മിഷൻ
 നിര"
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ସେବା","ഡാറ്റ ട്രാൻസ്മിഷൻ
 സേവനം"
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ଜାଲ","ഡാറ്റ ട്രാൻസ്മിഷൻ
 കെണി"
ଡାଟାଟନ୍,ഡാറ്റാട്രോൺ
ଡାଟା ପ୍ରକାର |,ഡാറ്റ തരം
ସ୍ୱର ଅଧୀନରେ ତଥ୍ୟ |,ശബ്ദത്തിന് കീഴിലുള്ള ഡാറ്റ
ଡାଟା ଏକକ |,ഡാറ്റ യൂണിറ്റ്
ଡାଟା ବ valid ଧତା |,ഡാറ്റ മൂല്യനിർണ്ണയം
ଡାଟା ଶବ୍ଦ,ഡാറ്റ പദം
ଡେଟିଂ ରୁଟିନ୍ |,ഡേറ്റിംഗ് പതിവ്
ଡାଟୁମ୍,ദതം
DATIM ରେଖା |,ദത്തും ലൈൻ
ଦଶମିକ ବିନ୍ଦୁ |,ദശാംശ
ନିଷ୍କ୍ରିୟତା |,നിര്ജ്ജീനി
ମୃତ ବ୍ୟାଣ୍ଡ,ചത്ത ബാൻഡ്
ମୃତ ଫାଇଲ |,മരിച്ച ഫയൽ
ମୃତ ଲକ୍,ചത്ത ലോക്ക്
ମୃତ ସମୟ,മരിച്ച സമയം
ମୃତ ଜୋନ୍ |,ചത്ത മേഖല
ମୃତ ଜୋନ୍ ୟୁନିଟ୍ |,ഡെഡ് സോൺ യൂണിറ്റ്
Deblock,ഇടപെടുക
କିବଗ୍,ഡീലഗ്
ଡିବଗ୍,ഡീബഗ്ഗർ
ସାହାଯ୍ୟରେ ତ୍ରୁଟି ନିବାରଣ |,ഡീബഗ്ഗിംഗ് സഹായം
"ସାହାଯ୍ୟରେ ତ୍ରୁଟି ନିବାରଣ |
 ନିତ୍ୟକର୍ମ |","ഡീബഗ്ഗിംഗ് സഹായം
 ദിനചര്യ"
"ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
 ଭାଷା","ഡീബഗ്ഗിംഗ്
 ഭാഷ"
ମେମୋରୀ ଡମ୍ପିଂ ଡମ୍ପିଂ ଡମ୍ପିଂ |,മെമ്മറി ഡമ്പ് ഡീബഗ്ഗിംഗ് ചെയ്യുന്നു
ତ୍ରୁଟି ନିବାରଣ ଫଳାଫଳ,സേബിംഗ് .ട്ട്പുട്ട്
ଡିବଗ୍ ମାକ୍ରୋସ୍ |,ഡീബഗ് മാക്രോസ്
ତ୍ରୁଟି ନିବାରଣ ଷ୍ଟେଟମେଣ୍ଟ |,ഡീബഗ് സ്റ്റേറ്റ്മെന്റ്
ଦଶନ୍ଧି,ദശാബ്ദം
ଦଶମୀର କାଉଣ୍ଟର |,ശ്രദ്ധാപൂർവ്വം ക counter ണ്ടർ
ନିଷ୍ପତ୍ତି ଟେବୁଲ୍ ଭାଷା |,തീരുമാനം പട്ടിക ഭാഷ
ହ୍ରାସ ସମୟ,അപര്യാപ്തമായ സമയം
"ବିକେନ୍ଦ୍ରୀକରଣ
 ସୂଚନା
 ସିଷ୍ଟମ୍","വികേന്ദ്രീകൃതമായി
 വിവരം
 ഏര്പ്പാട്"
ଲିବିଲ୍,ഡെസിബെൽ
ନିର୍ଣ୍ଣୟ,തീരുമാനത
ଦଶମିକ ଗାଣିତିକ ଅପରେସନ୍ |,ദശാംശ അരിത്മെറ്റിക് പ്രവർത്തനം
ଦଶମିକ ଆଲାଇନ୍ମେଣ୍ଟ |,ദശാംശ വിന്യാസം
ଦଶମିକ ଅଙ୍କ |,ദശാംശ അക്ക
ଦଶମିକ ମାର୍କର |,ദശാംശ മാർക്കർ
ଦଶମିକ ମୁଖ,ദശാംശ നൊട്ടേഷൻ
ଦଶମିକ ସଂଖ୍ୟା |,ദശാംശ സംഖ്യ
"ଦଶମିକ
 ସଂଖ୍ୟା
 ସିଷ୍ଟମ୍","ദശാംശ
 അടക്കം
 ഏര്പ്പാട്"
"ଦଶମିକ ଚିତ୍ର
 ତଥ୍ୟ","ദശാംശ ചിത്രം
 ഡാറ്റ"
ଦଶମିକ ପ୍ରତୀକ |,ദശാംശ ചിഹ്നം
ଡିସିପିଚର୍,ഗെഫർ
ନିଷ୍ପତ୍ତି,തീരുമാനം
ନିର୍ଣ୍ଣୟ ବାକ୍ସ,തീരുമാന ബോക്സ്
ନିଷ୍ପତ୍ତି ସର୍କିଟ୍ |,തീരുമാന സർക്യൂട്ട്
ନିର୍ଣ୍ଣୟ ବିଷୟବସ୍ତୁ |,തീരുമാനം ഉള്ളടക്കം
ନିଷ୍ପତ୍ତି ଉପାଦାନ |,തീരുമാന ഘടകം
"ନିଷ୍ପତ୍ତି
 ନିର୍ଦ୍ଦେଶ","തീരുമാനം
 നിര്ദ്ദേശം"
"ନିଷ୍ପତ୍ତି
 କ୍ଲେଚନିଜିମ୍ |","തീരുമാനം
 കെഎംഅക്കാനിസം"
ନିଷ୍ପତ୍ତି ଭାଷା,തീരുമാന ഭാഷ
ନିର୍ଣ୍ଣୟ ତର୍କ,തീരുമാനം ലോഗ്
"ନିର୍ଣ୍ଣୟ ତର୍କ
 ଅନୁବାଦକ","തീരുമാനം ലോഗ്
 വിവര്ത്തകന്"
ନିର୍ଣ୍ଣୟ ନଳ,തീരുമാനം തത്ത്വം
ନିର୍ଣ୍ଣୟ ନିୟମ,തീരുമാന നിയമം
"ନିଷ୍ପତ୍ତି
 ଅନୁକରଣ","തീരുമാനം
 സിമുലേഷൻ"
ନିର୍ଣ୍ଣୟ ସଂରଚନା |,തീരുമാനഘടന
ନିର୍ଣ୍ଣୟ ସାରଣୀ,തീരുമാന പട്ടിക
ନିଷ୍ପତ୍ତି ସମ୍ବିଧାନ,തീരുമാന സിദ്ധാന്തം
ସ୍ଥିର ନିଷ୍ପତ୍ତି,തീരുമാനം സ്ഥിരത
ଡେକୋଡର୍,അചഞ്ചര്
"ଡିକୋଡିଂ
 ନିର୍ଦ୍ଦେଶ","ഡീകോഡിംഗ്
 നിര്ദ്ദേശം"
ଚପଲ,അഗാങ്കാരം
ଡିକୋଲୋଲାଟର,അഞ്ചെലേറ്റർ
କ୍ଷତିକାରକ,അസോൺസെന്ററേഷൻ
ଦଣ୍ଡ,കുറമം
ଡିକ୍ରିପ୍ଟ୍ |,നിശ്വസ്തമാക്കുക
Decurl,ഷർൾ
ଉତ୍ସର୍ଗୀକୃତ ଚ୍ୟାନେଲ |,സമർപ്പിത ചാനല്
ଉତ୍ସର୍ଗୀକୃତ ସର୍କିଟ୍ |,സമർപ്പിത സർക്യൂട്ട്
"ଉତ୍ସର୍ଗୀକୃତ
 ସଂଯୋଗ","സമർപ്പിച്ചു
 കൂട്ടുകെട്ട്"
ଉତ୍ସର୍ଗୀକୃତ ଧକ୍କା |,സമർപ്പിത ഉപകരണങ്ങൾ
ଉତ୍ସର୍ଗୀକୃତ ରେଖା |,സമർപ്പിതരേഖ
ଉତ୍ସର୍ଗୀକୃତ ପୋର୍ଟ |,സമർപ്പിത പോർട്ട്
ଉତ୍ସର୍ଗୀକୃତ ରେଜିଷ୍ଟର |,സമർപ്പിത രജിസ്റ്റർ
ଡିଫଲ୍ଟ |,കുറ്റം
ଡିଫଲ୍ଟ ଗୋଷ୍ଠୀ,സ്ഥിരസ്ഥിതി ഗ്രൂപ്പ്
ଡିଫଲ୍ଟ ବିକଳ୍ପ |,സ്ഥിരസ്ഥിതി ഓപ്ഷൻ
ଡିଫଲ୍ଟ ପାରାମିଟର |,സ്ഥിരസ്ഥിതി പാരാമീറ്റർ
ଡିଫଲ୍ଟ ମୂଲ୍ୟ,സ്ഥിര മൂല്യം
"ସ୍ଥଗିତ ରଖାଯାଇଛି |
 ଠିକଣା","വാണിജ്യമായി
 അഭിസംബോധന"
ସ୍ଥଗିତ ପ୍ରବେଶ,മാറ്റിവച്ച എൻട്രി
ସ୍ଥଗିତ ପ୍ରସ୍ଥାନ,പുറത്തുകടക്കുക
"ସ୍ଥଗିତ ରଖାଯାଇଛି |
 ରକ୍ଷଣାବେକ୍ଷଣ","വാണിജ്യമായി
 പരിപാലനം"
"ସ୍ଥଗିତ ରଖାଯାଇଛି |
ରକ୍ଷଣାବେକ୍ଷଣ
ସମୟ","വാണിജ്യമായി
പരിപാലനം
കാലം"
"ସ୍ଥଗିତ ରଖାଯାଇଛି |
 ପ୍ରକ୍ରିୟାକରଣ","വാണിജ്യമായി
 നടപടി"
ସ୍ଥଗିତ ପୁନ art ଆରମ୍ଭ |,മാറ്റിവച്ച പുനരാരംഭിക്കുക
ନିର୍ଦ୍ଦିଷ୍ଟ ଆଇଟମ୍ |,നിർവചിക്കപ്പെട്ട ഇനം
ନିର୍ଦ୍ଦିଷ୍ଟ ନେଟୱାର୍କ |,കൃത്യമായ നെറ്റ്വർക്ക്
ଡିଫଲେସନ୍ ପ୍ଲେଟ୍ |,വ്യതിചലന പ്ലേറ്റ്
ଦେଗସ୍,ഡൈഗ a
ଦେଗରସର୍,ഡെഗാസസ്സർ
Deeenneacy,അപര്യംപയോഗം
ଅବନତି ଫ୍ୟାକ୍ଟର୍ |,അധ d പതനം ഘടകം
"ମଲ୍ଟି ମଲ୍ଟି-
 ପ୍ରୋଗ୍ରାମିଂ","മൾട്ടി-
 പ്രോഗ്രാമിംഗ്"
ବିଳମ୍ବ,താമസിക്കുക
ଡେଲି କାଉଣ୍ଟର |,എതിരാളി ക counter ണ്ടർ
ଭିନ୍ନ ଭିନ୍ନ |,വ്യത്യസ്ത കാലതാമസം
ବିଳମ୍ବ ଅଙ୍କ,കാലതാമസവും
ବିକୃତି ବିଳମ୍ବ କରନ୍ତୁ |,വക്രീകരണം വൈകിപ്പിക്കുക
ବିଳମ୍ବ ଉପାଦାନ |,കാലതാമസം extement
ସାଇକେଲାଇଜର ବିଳମ୍ବ,കാലതാമസം കാലതാമസം
ବିଳମ୍ବ,കാലതാമസം
ବିଳମ୍ବ ରେଖା ସ୍ମୃତି |,ലൈൻ മെമ്മറി കാലതാമസം
ବିଳମ୍ବ ରେଖା ରେଜିଷ୍ଟର |,ലൈൻ രജിസ്റ്റർ കാലതാമസം
ବିଳମ୍ବ ରେଖା ସଂରକ୍ଷଣ |,ലൈൻ സംഭരണം കാലതാമസം
ଲୁପ୍ ଷ୍ଟୋର୍କୁ ବିଳମ୍ବ କରନ୍ତୁ |,ലൂപ്പ് സ്റ്റോർ കാലതാമസം
"ବିଳମ୍ବ
 ପ୍ରୋଗ୍ରାମିଂ","താമസിക്കുക
 പ്രോഗ്രാമിംഗ്"
ବିଳମ୍ବ ସମୟ,കാലതാമസം
"ବିଲକ୍ କରନ୍ତୁ |
 (= De","അപകീർത്തിപ്പെടുത്തുക
 (= അഞ്ചെണ്ണക്റ്റ് ചെയ്യുക)"
ବିଲୋପ କରନ୍ତୁ |,ഇല്ലാതാക്കുക
ବର୍ଣ୍ଣ ବିଲୋପ କରନ୍ତୁ |,പ്രതീകം ഇല്ലാതാക്കുക
ଚାବିକୁ ବିଲୋପ କରନ୍ତୁ |,കീ ഇല്ലാതാക്കുക
ବିଲୋପ ରେକର୍ଡ,ഇല്ലാതാക്കൽ രേഖ
ପ୍ରତାରଣା,ഡിലിമിറ്റർ
"ପ୍ରତାରଣା
 ଷ୍ଟେଟମେଣ୍ଟ","ഡിലിമിറ്റർ
 പ്രസ്താവന"
ପ୍ରଶବ ସମୟ,ഡെലിവറി സമയം
ଡେଲଟା ମୋଣ୍ଟୁଲେସନ୍ |,ഡെൽറ്റ മോഡുലേഷൻ
ଡେଲଟା ଶବ୍ଦ,ഡെൽറ്റ ശബ്ദം
ଚାହିଦା,അവകാശം
ବାଧ୍ୟତାମୂଳକ କାର୍ଯ୍ୟ,ആവശ്യാനുസരണം ലഭ്യമാക്കുന്നു
ଚାହିଦା,ആവശ്യാനുസരണം
"ଚାହିଦା
 ପ୍ରକ୍ରିୟାକରଣ","അവകാശം
 നടപടി"
ଡିମାଣ୍ଡ ଚାହିଦା |,ഡിമാൻഡ് സ്റ്റേജിംഗ്
ପିତ୍ତଳ ଷ୍ଟ୍ରିପ୍ |,അപര്യാപ്തമായ സ്ട്രിപ്പ്
ଡେମୋଡୁଲେସନ୍,പൊളിക്കുക
Demodulator,തകരാറ്
"ଭିକୋଗ୍ରାଫିକ୍
 ପ୍ରୟୋଗ","ജനസംഖ്യാശാസ്ത
 അപേക്ഷ"
ବେକଣ୍ଟ |,അവകാശം
Demultipxting,ലംഡിപ്ലെക്സിംഗ്
ଘନ ତାଲିକା,ഇടതൂർന്ന പട്ടിക
ଘନତା,സാന്ദ്രത
ନିର୍ଭରଶୀଳ ଥିଓରୀ |,ആശ്രിത സിദ്ധാന്തം
"ନିର୍ଭରଶୀଳ |
 ବିଭାଗ","ആശയിക്കുന്ന
 അംശം"
ନିର୍ଭରଶୀଳ ୟୁନିଟ୍ |,ആശ്രിത യൂണിറ്റ്
Dique,Deque
ବଧିବା,ഭേദിതം
: ଓହ୍ଲ,ഉപേ ദേശത്തുകാരൻ
