Marathi,Bengali
इंटरनेट रिले चॅट (IRC),ইন্টারনেট রিলে চ্যাট (IRC)
इंटरनेट सेवा प्रदाता,ইন্টারনেট সেবা প্রদানকারী
इंटरनेट सेवा यादी,ইন্টারনেট পরিষেবা তালিকা
इंटरनेट सोसायटी,ইন্টারনেট সমাজ
इंटरनेट साधने,ইন্টারনেট টুল
इंटरनेट काम करत आहे,ইন্টারনেট কাজ করে
इंटरनेट काम करत आहे,ইন্টারনেট কাজ করে
इंटरपोलेशन,ইন্টারপোলেশন
अर्थ लावणे,ব্যাখ্যা করুন
दुभाषी,দোভাষী
आंतरप्रक्रिया संप्रेषण,আন্তঃপ্রক্রিয়া যোগাযোগ
व्यत्यय आणणे,বাধা
व्यत्यय हँडलर,বাধা হ্যান্ডলার
व्यत्यय मास्क,বাধা মাস্ক
व्यत्यय सिग्नल,বাধা সংকেত
व्यत्यय वेक्टर,বাধা ভেক্টর
व्यत्यय,বাধা
छेदतात,ছেদ
इंट्रानेट,ইন্ট্রানেট
अपरिवर्तनीय,অপরিবর্তনীয়
इन्व्हेंटरी मास्टर फाइल,ইনভেন্টরি মাস্টার ফাইল
व्यस्त मल्टीप्लेक्सर,বিপরীত মাল্টিপ্লেক্সার
व्यस्त स्कॅनिंग,বিপরীত স্ক্যানিং
उलटी फाइल,উল্টানো ফাইল
उलटी यादी फाइल,উল্টানো তালিকা ফাইল
उलटे पृष्ठ सारणी,উল্টানো পৃষ্ঠা টেবিল
इन्व्हर्टर,বৈদ্যুতিন সংকেতের মেরু বদল
इंटरनेट काम करत आहे,ইন্টারনেট কাজ করে
इंटरपोलेशन,ইন্টারপোলেশন
अर्थ लावणे,ব্যাখ্যা করুন
दुभाषी,দোভাষী
आंतरप्रक्रिया संप्रेषण,আন্তঃপ্রক্রিয়া যোগাযোগ
व्यत्यय आणणे,বাধা
व्यत्यय हँडलर,বাধা হ্যান্ডলার
व्यत्यय मास्क,বাধা মাস্ক
व्यत्यय सिग्नल,বাধা সংকেত
व्यत्यय वेक्टर,বাধা ভেক্টর
व्यत्यय,বাধা
छेदतात,ছেদ
इंट्रानेट,ইন্ট্রানেট
अपरिवर्तनीय,অপরিবর্তনীয়
इन्व्हेंटरी मास्टर फाइल,ইনভেন্টরি মাস্টার ফাইল
व्यस्त मल्टीप्लेक्सर,বিপরীত মাল্টিপ্লেক্সার
व्यस्त स्कॅनिंग,বিপরীত স্ক্যানিং
उलटी फाइल,উল্টানো ফাইল
उलटी यादी फाइल,উল্টানো তালিকা ফাইল
उलटे पृष्ठ सारणी,উল্টানো পৃষ্ঠা টেবিল
इन्व्हर्टर,বৈদ্যুতিন সংকেতের মেরু বদল
नोकरी व्यवस्थापन,চাকরি ব্যবস্থাপনা
नोकरी देणारी भाषा,কাজ ভিত্তিক ভাষা
नोकरीला प्राधान्य,কাজের অগ্রাধিকার
नोकरीचे वेळापत्रक,কাজের সময়সূচী
काम क्रम,কাজের সিকোয়েন্সিং
नोकरी टेबल,কাজের টেবিল
सामील व्हा (सामील व्हा),যোগ দিন (যোগ দিন)
संयुक्त छायाचित्रण गट (jpg),যৌথ ফটোগ্রাফিক গ্রুপ (jpg)
जर्नल,জার্নাল
आनंदाची काठी,আনন্দ লাঠি
निवाडा,বিচার
उडी,ঝাঁপ দাও
उडी सूचना,লাফের নির্দেশ
जम्पर,জাম্পার
जंक्शन,জংশন
जंक,আবর্জনা
औचित्य,ন্যায্যতা
k बाइट्स,k বাইট
karnaugh नकाशा,karnaugh মানচিত্র
karnaugh नकाशा,karnaugh মানচিত্র
KB (किलो बाइट),KB (কিলো বাইট)
कर्नल,কার্নেল
कर्नल मोड,কার্নেল মোড
केर्निंग,কার্নিং
की,চাবি
की बोर्ड,কী বোর্ড
की बाउन्स,কী বাউন্স
की क्लिक,কী ক্লিক করুন
की कॉम्प्रेशन,কী কম্প্রেশন
की डिस्क,কী ডিস্ক
की एनक्रिप्शन,কী এনক্রিপশন
