Marathi,Assamese
अडथळा,ইম্পিডেন্স
अत्यावश्यक कार्यक्रम भाषा,আৱশ্যকীয় প্ৰগ্ৰেম ভাষা
अनिवार्य विधान,আৱশ্যকীয় বক্তব্য
अंतर्निहित पत्ता,অন্তৰ্নিহিত ঠিকনা
अशक्य घटना,অসম্ভৱ পৰিঘটনা
निष्क्रिय नोड,নিষ্ক্ৰিয় ন&#39;ড
विसंगती,অসামঞ্জস্যতা
वाढ,বৃদ্ধি কৰক
निर्देशांक,সূচী
निर्देशांक डेटा आयटम,সূচী তথ্য বস্তু
अनुक्रमणिका फाइल,সূচী নথিপত্ৰ
इंडेक्स रजिस्टर,সূচী পঞ্জীয়ন
अनुक्रमणिका,সূচী ক্ৰমিক
अनुक्रमित पत्ता,সূচীভুক্ত ঠিকনাকৰণ
अनुक्रमित भाषा,সূচীভুক্ত ভাষা
अनुक्रमित अनुक्रम फाइल,সূচীভুক্ত ক্ৰম নথিপত্ৰ
अनुक्रमित अनुक्रमिक sccess पद्धत (ISAM),সূচীভুক্ত ক্ৰমিক sccess পদ্ধতি (ISAM)
अप्रत्यक्ष संबोधन,পৰোক্ষ সম্বোধন
माहितीशास्त्र,তথ্যবিজ্ঞান
माहिती,তথ্য
माहिती बिट,তথ্য বিট
माहिती व्यवस्थापन,তথ্য ব্যৱস্থাপনা
माहिती व्यवस्थापन प्रणाली (IMS),তথ্য ব্যৱস্থাপনা ব্যৱস্থা (IMS)
माहिती उत्खनन,তথ্য উদ্ধাৰ কৰা
माहिती प्रणाली,তথ্য ব্যৱস্থা
माहिती तंत्रज्ञान (IT),তথ্য প্ৰযুক্তি (IT)
पायाभूत सुविधा व्यवस्थापन,আন্তঃগাঁথনি ব্যৱস্থাপনা
वारसा,উত্তৰাধিকাৰ
अनुवांशिक त्रुटी,উত্তৰাধিকাৰী সূত্ৰে পোৱা ভুল
आरंभिक,প্ৰাৰম্ভিক
प्रारंभिक पत्ता,প্ৰাৰম্ভিক ঠিকনা
प्रारंभिक अवस्था,প্ৰাৰম্ভিক অৱস্থা
आरंभ करणे,আৰম্ভণি
इंक जेट प्रिंटर,ইংক জেট প্ৰিন্টাৰ
असंख्य,অসংখ্য
i-node टेबल,i-node টেবুল
अकार्यक्षम वेळ,অকাৰ্য্যকৰী সময়
इनपुट बफर रजिस्टर,ইনপুট বাফাৰ ৰেজিষ্টাৰ
इनपुट आउटपुट प्रोसेसर (I/O प्रोसेसर),ইনপুট আউটপুট প্ৰচেছৰ (I/O প্ৰচেছৰ)
इनपुट आउटपुट रजिस्टर (I/O रजिस्टर),ইনপুট আউটপুট ৰেজিষ্টাৰ (I/O ৰেজিষ্টাৰ)
इनपुट आउटपुट स्टेटमेंट (I/O स्टेटमेंट),ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি)
इनपुट/आउटपुट (I/O),ইনপুট/আউটপুট (I/O)
इनपुट/आउटपुट बफर (I/O बफर),ইনপুট/আউটপুট বাফাৰ (I/O বাফাৰ)
इनपुट/आउटपुट डिव्हाइस (I/O डिव्हाइस),ইনপুট/আউটপুট ডিভাইচ (I/O ডিভাইচ)
घाला,প্ৰবিষ্ট কৰা
प्रवेश क्रमवारी,সন্নিৱিষ্ট কৰা সজাই পৰাই তোলা
स्थापना वेळ,সংস্থাপনৰ সময়
उदाहरण,উদাহৰণ
सूचना,নিৰ্দেশনা
सूचना काउंटर,নিৰ্দেশনা কাউণ্টাৰ
सूचना चक्र,নিৰ্দেশনা চক্ৰ
सूचना संच,নিৰ্দেশনা ছেট
पूर्णांक प्रोग्रामिंग,পূৰ্ণসংখ্যা প্ৰগ্ৰেমিং
पूर्णांक व्हेरिएबल,পূৰ্ণসংখ্যা চলক
एकात्मिक मोडेम,সংহত মডেম
एकात्मिक सेवा डिजिटल नेटवर्क (ISDN),ডিজিটেল নেটৱৰ্ক (ISDN)
सचोटी,একতা
बुद्धिमान नियंत्रक,বুদ্ধিমান নিয়ন্ত্ৰক
बुद्धिमान टर्मिनल,বুদ্ধিমান টাৰ্মিনেল
इंटर ब्लॉक,inter ব্লক
आंतर ब्लॉक अंतर,আন্তঃব্লক ব্যৱধান
इंटर कम्युनिकेशन सिस्टम,আন্তঃ যোগাযোগ ব্যৱস্থা
परस्परसंवाद,ভাৱ-বিনিময়
परस्पर ग्राफिक्स,ইন্টাৰেক্টিভ গ্ৰাফিক্স
परस्परसंवादी कीबोर्ड प्रिंटर,ইন্টাৰেক্টিভ কিবৰ্ড প্ৰিন্টাৰ
इंटरकॉम सेवा,ইন্টাৰকম সেৱা
इंटरफेस,আন্তঃপৃষ্ঠ
इंटरलीव्हिंग,ইন্টাৰলিভিং
इंटरमीडिएट बफर,মধ্যৱৰ্তী বাফাৰ
अंतर्गत ब्लॉक,অভ্যন্তৰীণ ব্লক
अंतर्गत संवाद,আভ্যন্তৰীণ যোগাযোগ
अंतर्गत विखंडन,আভ্যন্তৰীণ খণ্ডিতকৰণ
अंतर्गत मेमरी,আভ্যন্তৰীণ স্মৃতিশক্তি
अंतर्गत क्रमवारी,অভ্যন্তৰীণ সজাই পৰাই তোলা
अंतर्गत टाइमर,অভ্যন্তৰীণ টাইমাৰ
आंतरराष्ट्रीय मानकीकरण संस्था (ISO),আন্তৰ্জাতিক প্ৰামাণিককৰণ সংস্থা (ISO)
आंतरराष्ट्रीय तांत्रिक समर्थन संस्था,আন্তঃৰাষ্ট্ৰীয় কাৰিকৰী সহায়ক সংস্থা
इंटरनेट,ইণ্টাৰনেট
इंटरनेट अभियांत्रिकी टास्क फोर्स (IETF),ইণ্টাৰনেট অভিযান্ত্ৰিক টাস্ক ফ&#39;ৰ্চ (IETF)
इंटरनेट एक्सप्लोरर,ইন্টাৰনেট এক্সপ্ল&#39;ৰাৰ
इंटरनेट शोधाशोध,ইন্টাৰনেট হান্ট
इंटरनेट मासिक अहवाल,ইণ্টাৰনেটৰ মাহেকীয়া প্ৰতিবেদন
इंटरनेट पॅकेट एक्सचेंज,ইণ্টাৰনেট পেকেট বিনিময়
इंटरनेट प्रोटोकॉल (IP),ইণ্টাৰনেট প্ৰট&#39;কল (IP)
इंटरनेट प्रोटोकॉल रिमूव्ह (आयपी),ইন্টাৰনেট প্ৰটোকল আঁতৰোৱা (IP)
इंटरनेट रिले चॅट (IRC),ইন্টাৰনেট ৰিলে চেট (IRC)
इंटरनेट सेवा प्रदाता,ইণ্টাৰনেট সেৱা প্ৰদানকাৰী
इंटरनेट सेवा यादी,ইণ্টাৰনেট সেৱাৰ তালিকা
इंटरनेट सोसायटी,ইণ্টাৰনেট সমাজ
इंटरनेट साधने,ইণ্টাৰনেট সঁজুলি
इंटरनेट काम करत आहे,ইণ্টাৰনেটৰ কাম কৰা
इंटरनेट काम करत आहे,ইণ্টাৰনেটৰ কাম কৰা
इंटरपोलेशन,আন্তঃপ্ৰক্ষেপণ
अर्थ लावणे,ব্যাখ্যা
दुभाषी,ব্যাখ্যাকৰোতা
आंतरप्रक्रिया संप्रेषण,আন্তঃপ্ৰক্ৰিয়া যোগাযোগ
व्यत्यय आणणे,মাজতে বাধা দিয়া
