Marathi,Telugu
एन्ट्रोपी,ఎంట్రోపీ
एन्ट्रोपी कोडिंग,ఎంట్రోపీ కోడింగ్
एन्ट्रोपी रिडंडंसी,ఎంట్రోపీ రిడెండెన్సీ
समतुल्य,సమం
समानता,ఈక్వలైజేషన్
इक्वेलायझर,ఈక్వలైజర్
उपकरणे,పరికరాలు
उपकरणे कव्हर,పరికరాల కవర్
समतुल्य,సమానం
मिटवा,చెరిపివేయండి
डोके मिटवा,తల తొలగించండి
इरोशन,ఎరోషన్
अनियमित,అవాంఛనీయ
त्रुटी,లోపం
त्रुटी नियंत्रण कोडिंग,లోపం నియంత్రణ కోడింగ్
त्रुटी सुधारणे,లోపం దిద్దుబాటు
त्रुटी शोध,లోపం గుర్తించడం
त्रुटी हाताळणी,లోపం నిర్వహణ
त्रुटी संभाव्यता,లోపం సంభావ్యత
इथरनेट,ఈథర్నెట్
इथरनेट केबल,ఈథర్నెట్ కేబుల్
युजेनिक्स,యూజెనిక్స్
खाली करा,ఖాళీ చేయండి
एक्सचेंज,మార్పిడి
एक्झिटर,ఎక్సైటర్
अंमलबजावणी,అమలు చేయండి
अंमलबजावणीची वेळ,అమలు సమయం
दमट,ఎగ్జాస్ట్
बाहेर पडा,బయటకి దారి
विस्तारित,విస్తరించబడింది
विस्तार वाल्व,విస్తరణ వాల్వ్
प्रयोग,ప్రయోగం
तज्ञ प्रणाली,నిపుణుల వ్యవస్థ
अन्वेषण,అన్వేషించండి
एक्सप्लोरर,ఎక్స్‌ప్లోరర్
एक्सपो (प्रदर्शन),గుడ్డ
वीजपुरवठा वाढवणे,విద్యుత్ సరఫరా పొడిగింపు
बाह्य नियंत्रण,బాహ్య నియంత్రణ
बाह्य मेमरी,బాహ్య మెమరీ
बाह्य संचय,బాహ్య నిల్వ
बाह्य धागा,బాహ్య థ్రెడ్
काढा,సారం
बाह्य,ఎక్స్‌ట్రానెట్
बनावट,కల్పించండి
पैलू,ముఖభాగం
फॅसिमिले,ఫేస్‌సిమైల్
घटक,కారకం
फिकट,వాడిపోవు
ठळक होत जाणे,ఫేడ్ ఇన్
फिकट बाहेर,వెళ్లి పోవడం
फॅडर,ఫేడర్
लुप्त होत आहे,క్షీణించడం
फिकट झोन,క్షీణిస్తున్న జోన్
फॅन्टॉम (= फॅंटम),ఫాంటమ్
फास्ट फुरियर ट्रान्सफॉर्म (एफएफटी) अल्गोरिदम,ఫాస్ట్ ఫోరియర్ ట్రాన్స్ఫార్మ్ (FFT) అల్గోరిథం
गंभीर त्रुटी,తీవ్రమైన దోషం
दोष,తప్పు
वैशिष्ट्य,లక్షణం
अन्न देणे,ఫీడ్
अभिप्राय,అభిప్రాయం
अभिप्राय एम्पलीफायर,ఫీడ్‌బ్యాక్ యాంప్లిఫైయర్
अभिप्राय सर्किट,ఫీడ్‌బ్యాక్ సర్క్యూట్
अभिप्राय व्होल्टेज,ఫీడ్‌బ్యాక్ వోల్టేజ్
फीडर,ఫీడర్
फीडर केबल,ఫీడర్ కేబుల్
फीडर झोपडी,ఫీడర్ హట్
फीडर लाइन,ఫీడర్ లైన్
फीडर सिस्टम,ఫీడర్ వ్యవస్థ
फीडर वायर,ఫీడర్ వైర్
फायबर,ఫైబర్
फायबर ऑप्टिक्स,ఫైబర్ ఆప్టిక్స్
निष्ठा,విశ్వసనీయత
निष्ठा श्रेणी विस्तार,విశ్వసనీయత పరిధి పొడిగింపు
फील्ड,ఫీల్డ్
फील्ड ड्राइव्ह,ఫీల్డ్ డ్రైవ్
फील्ड इफेक्ट ट्रान्झिस्टर,ఫీల్డ్ ఎఫెక్ట్ ట్రాన్సిస్టర్
फील्ड सामर्थ्य,క్షేత్ర బలం
फील्ड सामर्थ्य मीटर,ఫీల్డ్ బలం మీటర్
फील्ड सामर्थ्य सर्वेक्षण,ఫీల్డ్ స్ట్రెంత్ సర్వే
आकृती,మూర్తి
गुणवत्तेची आकृती,మెరిట్ యొక్క సంఖ్య
फिलामेंट,ఫిలమెంట్
फाईल,ఫైల్
फाइल सर्व्हर,ఫైల్ సర్వర్
फाईल सिस्टम,ఫైల్ సిస్టమ్
फिलर,ఫిల్లర్
फिल्म रेकॉर्डर,ఫిల్మ్ రికార్డర్
चित्रपटाचा वेग,ఫిల్మ్ స్పీడ్
