Odiya,Tamil
ଖୁସି ଜାଲ,மகிழ்ச்சி வலை
ହାର୍ଡ କପି ଉପକରଣ |,கடின நகல் சாதனம்
ହାର୍ଡ ଡିସ୍କ,வன் வட்டு
ହାର୍ଡ ଡିସ୍କ କ୍ରାସ୍ |,ஹார்ட் டிஸ்க் செயலிழப்பு
କଠିନ ତ୍ରୁଟି |,கடினமான பிழை
ହାର୍ଡୱେର ପ୍ରବାହ ନିୟନ୍ତ୍ରଣ |,வன்பொருள் ஓட்டம் கட்டுப்பாடு
ହାରମୋନିକ୍ |,இசைவான
ହାରମୋନିକ୍ ଅର୍ଥ |,ஹார்மோனிக் சராசரி
ହ୍ୟାସ୍,ஹாஷ்
ହ୍ୟାସ୍ ଚିତ୍ର,ஹாஷ் வரைபடம்
ହ୍ୟାସ୍ ଟେବୁଲ୍ |,ஹாஷ் அட்டவணை
ହ୍ୟାସିଂ କ techni ଶଳ |,ஹாஷிங் நுட்பம்
ଶୀର୍ଷଲେଖ,தலைப்பு
ରାଶି,குவியல்
ରାଶି ସର୍ଟ |,குவியல் வகை
ସାହାଯ୍ୟ,உதவி
ହେଲପ୍ ସ୍କ୍ରିନ୍ |,உதவி திரை
ହେଲ୍ପନେଟ୍ |,ஹெல்ப்நெட்
hertz,ஹெர்ட்ஸ்
ହ୍ୟୁରିଷ୍ଟିକ୍ |,ஹூரிஸ்டிக்
ହ୍ୟୁରିଷ୍ଟିକ୍ ପଦ୍ଧତି |,ஹூரிஸ்டிக் முறை
ଷୋଡଶମିକ ସଂଖ୍ୟା |,பதின்ம எண்கள்
ଲୁକ୍କାୟିତ ରେଖା |,மறைக்கப்பட்ட வரி
କ୍ରମିକ ତଥ୍ୟ ଆଧାର |,படிநிலை தரவு தளம்
କ୍ରମିକ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,படிநிலை கோப்பு முறைமை
କ୍ରମିକ ଟପୋଗ୍ରାଫି |,படிநிலை நிலப்பரப்பு
ଉଚ୍ଚ ସ୍ତରୀୟ ଭାଷା |,உயர் மட்ட மொழி
ଉଚ୍ଚ ସ୍ମୃତି କ୍ଷେତ୍ର,அதிக நினைவக பகுதி
ଉନ୍ନତ ପ୍ରର୍ଦଶନ,உயர் செயல்திறன்
ହିଟ୍,தாக்கியது
ହିଟ୍ ହାର,வீதம்
ହିଟ୍ ଅନୁପାତ |,வெற்றி விகிதம்
ଗର୍ତ୍ତ,துளை
ହୋମ୍ ଡିରେକ୍ଟୋରୀ |,முகப்பு அடைவு
ମୂଳପୃଷ୍ଠା |,முகப்பு பக்கம்
ଏକମାତ୍ର ସମନ୍ୱୟ,ஒரே மாதிரியான ஒருங்கிணைப்பு
ହପ୍,ஹாப்
ହପ୍ ଗଣନା,ஹாப் எண்ணிக்கை
ଶିଙ୍ଗ,கொம்பு
ହୋଷ୍ଟ କମ୍ପ୍ୟୁଟର |,ஹோஸ்ட் கணினி
ହୋଷ୍ଟ କମ୍ପ୍ୟୁଟର |,ஹோஸ்ட் கணினி
ହୋଷ୍ଟ ଭାଷା,புரவலன் மொழி
ହଟ୍ କି |,சூடான சாவி
ହାଇପର ଟେକ୍ସଟ୍ ମାର୍କଅପ୍ ଭାଷା (HTML),ஹைப்பர் டெக்ஸ்ட் மார்க்அப் மொழி (HTML)
ଅନୁମାନ,கருதுகோள்
ମୁଁ ପୋଡ୍,நான் போட்
I / O ବଫର୍ |,I/O தாங்கல்
I / O ପୋର୍ଟ,I/O போர்ட்
I / O ୟୁନିଟ୍ |,I/O அலகு
ପରିଚାୟକ,அடையாளங்காட்டி
ପରିଚୟ,அடையாளம்
ପ୍ରତିଛବି,படம்
ପ୍ରତିଛବି ସେନସର,பட சென்சார்
ପ୍ରଭାବ ପ୍ରିଣ୍ଟର୍,தாக்க அச்சுப்பொறி
ପ୍ରତିବନ୍ଧକ,தடை
ଅତ୍ୟାବଶ୍ୟକ ପ୍ରୋଗ୍ରାମ ଭାଷା |,கட்டாய நிரல் மொழி
ଜରୁରୀ ବକ୍ତବ୍ୟ,கட்டாய அறிக்கை
ଅନ୍ତର୍ନିହିତ ଠିକଣା,மறைமுக முகவரி
ଅସମ୍ଭବ ଘଟଣା |,சாத்தியமற்ற நிகழ்வு
ନିଷ୍କ୍ରିୟ ନୋଡ୍ |,செயலற்ற முனை
ଅସଙ୍ଗତି |,முரண்பாடு
ବୃଦ୍ଧି,அதிகரிப்பு
ସୂଚକାଙ୍କ,குறியீட்டு
ସୂଚକାଙ୍କ ଡାଟା ଆଇଟମ୍ |,குறியீட்டு தரவு உருப்படி
ଇଣ୍ଡେକ୍ସ ଫାଇଲ୍ |,குறியீட்டு கோப்பு
ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |,குறியீட்டு பதிவு
ସୂଚକାଙ୍କ କ୍ରମିକ |,குறியீட்டு வரிசை
ସୂଚୀବଦ୍ଧ ଠିକଣା,குறியிடப்பட்ட முகவரி
ସୂଚୀବଦ୍ଧ ଭାଷା |,குறியிடப்பட்ட மொழி
ସୂଚୀବଦ୍ଧ କ୍ରମ ଫାଇଲ୍ |,அட்டவணைப்படுத்தப்பட்ட வரிசை கோப்பு
ସୂଚୀବଦ୍ଧ କ୍ରମିକ ସଫଳତା ପଦ୍ଧତି (ISAM),அட்டவணைப்படுத்தப்பட்ட வரிசைமுறை sccess முறை (ISAM)
ପରୋକ୍ଷ ଠିକଣା,மறைமுக முகவரி
ସୂଚନା,தகவலியல்
ସୂଚନା,தகவல்
ସୂଚନା ବିଟ୍,தகவல் பிட்
ସୂଚନା ପରିଚାଳନା,தகவல் மேலாண்மை
ସୂଚନା ପରିଚାଳନା ବ୍ୟବସ୍ଥା (IMS),தகவல் மேலாண்மை அமைப்பு (IMS)
ସୂଚନା ପୁନରୁଦ୍ଧାର,தகவல் மீட்பு
ସୂଚନା ପ୍ରଣାଳୀ,தகவல் அமைப்பு
ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା (IT),தகவல் தொழில்நுட்பம் (IT)
ଭିତ୍ତିଭୂମି ପରିଚାଳନା,உள்கட்டமைப்பு மேலாண்மை
ଉତ୍ତରାଧିକାରୀ |,பரம்பரை
ଉତ୍ତରାଧିକାରୀ ତ୍ରୁଟି |,பரம்பரை பிழை
ପ୍ରାରମ୍ଭିକ,ஆரம்ப
ପ୍ରାରମ୍ଭିକ ଠିକଣା,ஆரம்ப முகவரி
ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା,ஆரம்ப நிலை
ପ୍ରାରମ୍ଭିକରଣ,துவக்கம்
ଇଙ୍କି ଜେଟ୍ ପ୍ରିଣ୍ଟର୍ |,மை ஜெட் அச்சுப்பொறி
ଅସଂଖ୍ୟ |,எண்ணிலடங்கா
i-node ଟେବୁଲ୍ |,நான் முனை அட்டவணை
କାର୍ଯ୍ୟକ୍ଷମ ସମୟ |,செயல்பட முடியாத நேரம்
ଇନପୁଟ୍ ବଫର୍ ରେଜିଷ୍ଟର |,உள்ளீடு தாங்கல் பதிவு
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସଞ୍ଚାଳକ (I / O ସଞ୍ଚାଳକ),உள்ளீட்டு வெளியீட்டு செயலி (I/O செயலி)
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ରେଜିଷ୍ଟର (I / O ରେଜିଷ୍ଟର),உள்ளீடு வெளியீடு பதிவு (I/O பதிவு)
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ଷ୍ଟେଟମେଣ୍ଟ (I / O ଷ୍ଟେଟମେଣ୍ଟ),உள்ளீட்டு வெளியீட்டு அறிக்கை (I/O அறிக்கை)
ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ (I / O),உள்ளீடு/வெளியீடு (I/O)
ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ବଫର୍ (I / O ବଫର୍),உள்ளீடு/வெளியீடு இடையக (I/O இடையக)
ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ଉପକରଣ (I / O ଉପକରଣ),உள்ளீடு/வெளியீட்டு சாதனம் (I/O சாதனம்)
ସନ୍ନିବେଶ କରନ୍ତୁ |,செருகு
ସନ୍ନିବେଶ ସର୍ଟ |,செருகும் வகை
ସ୍ଥାପନ ସମୟ,நிறுவல் நேரம்
ଉଦାହରଣ,உதாரணம்
ନିର୍ଦ୍ଦେଶ,அறிவுறுத்தல்
ନିର୍ଦ୍ଦେଶ କାଉଣ୍ଟର,அறிவுறுத்தல் கவுண்டர்
ନିର୍ଦ୍ଦେଶ ଚକ୍ର |,அறிவுறுத்தல் சுழற்சி
ନିର୍ଦ୍ଦେଶ ସେଟ୍ |,அறிவுறுத்தல் தொகுப்பு
ପୂର୍ଣ୍ଣ ପ୍ରୋଗ୍ରାମିଂ,முழு எண் நிரலாக்கம்
ଇଣ୍ଟିଜର୍ ଭେରିଏବଲ୍,முழு எண் மாறி
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ମୋଡେମ୍ |,ஒருங்கிணைந்த மோடம்
ଏକୀକୃତ ସେବା ଡିଜିଟାଲ୍ ନେଟୱାର୍କ (ISDN),ஒருங்கிணைந்த சேவைகள் டிஜிட்டல் நெட்வொர்க் (ISDN)
ଅଖଣ୍ଡତା,நேர்மை
ବୁଦ୍ଧିମାନ ନିୟନ୍ତ୍ରକ |,அறிவார்ந்த கட்டுப்படுத்தி
ବୁଦ୍ଧିମାନ ଟର୍ମିନାଲ୍ |,அறிவார்ந்த முனையம்
ଇଣ୍ଟର ବ୍ଲକ୍,இடைப்பட்ட தொகுதி
ଇଣ୍ଟର ବ୍ଲକ୍ ଫାଙ୍କ |,இடைத் தொகுதி இடைவெளி
ଆନ୍ତ communication ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |,தொடர்பு அமைப்பு
ପାରସ୍ପରିକ କ୍ରିୟା,தொடர்பு
ଇଣ୍ଟରାକ୍ଟିଭ୍ ଗ୍ରାଫିକ୍ସ |,ஊடாடும் கிராபிக்ஸ்
ଇଣ୍ଟରାକ୍ଟିଭ୍ କୀବୋର୍ଡ୍ ପ୍ରିଣ୍ଟର୍ |,ஊடாடும் விசைப்பலகை அச்சுப்பொறி
ଇଣ୍ଟରକମ୍ ସେବା |,இண்டர்காம் சேவை
ଇଣ୍ଟରଫେସ୍,இடைமுகம்
ଆନ୍ତରିକତା,இடைச்செருகல்
ମଧ୍ୟବର୍ତ୍ତୀ ବଫର୍ |,இடைநிலை தாங்கல்
ଆଭ୍ୟନ୍ତରୀଣ ବ୍ଲକ,உள் தொகுதி
ଆଭ୍ୟନ୍ତରୀଣ ଯୋଗାଯୋଗ |,உள் தொடர்பு
ଆଭ୍ୟନ୍ତରୀଣ ବିଖଣ୍ଡନ |,உள் துண்டாடுதல்
ଆଭ୍ୟନ୍ତରୀଣ ସ୍ମୃତି,உள் நினைவகம்
ଆଭ୍ୟନ୍ତରୀଣ ସର୍ଟ |,உள் வகை
ଆଭ୍ୟନ୍ତରୀଣ ସମୟ,உள் டைமர்
ମାନକକରଣ ପାଇଁ ଆନ୍ତର୍ଜାତୀୟ ସଂଗଠନ (ISO),தரப்படுத்தலுக்கான சர்வதேச அமைப்பு (ISO)
ଆନ୍ତର୍ଜାତୀୟ ବ technical ଷୟିକ ସହାୟତା ସଂଗଠନ |,சர்வதேச தொழில்நுட்ப ஆதரவு அமைப்பு
ଇଣ୍ଟରନେଟ୍ |,இணையதளம்
ଇଣ୍ଟରନେଟ୍ ଇଞ୍ଜିନିୟରିଂ ଟାସ୍କ ଫୋର୍ସ (IETF),இணைய பொறியியல் பணிக்குழு (IETF)
ଇଣ୍ଟରନେଟ୍ ଏକ୍ସପ୍ଲୋରର |,இன்டர்நெட் எக்ஸ்ப்ளோரர்
ଇଣ୍ଟରନେଟ୍ ଶିକାର |,இணைய வேட்டை
ଇଣ୍ଟରନେଟ୍ ମାସିକ ରିପୋର୍ଟ |,இணைய மாத அறிக்கை
ଇଣ୍ଟରନେଟ୍ ପ୍ୟାକେଟ୍ ବିନିମୟ |,இணைய பாக்கெட் பரிமாற்றம்
ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (IP),இணைய நெறிமுறை (IP)
ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଅପସାରଣ (IP),இணைய நெறிமுறை நீக்கம் (IP)
ଇଣ୍ଟରନେଟ୍ ରିଲେ ଚାଟ୍ (IRC),இணைய ரிலே அரட்டை (IRC)
ଇଣ୍ଟରନେଟ୍ ସେବା ପ୍ରଦାନକାରୀ |,இணைய சேவை வழங்குபவர்
ଇଣ୍ଟରନେଟ୍ ସେବା ତାଲିକା |,இணைய சேவைகளின் பட்டியல்
ଇଣ୍ଟରନେଟ୍ ସୋସାଇଟି |,இணைய சமூகம்
ଇଣ୍ଟରନେଟ୍ ଉପକରଣଗୁଡିକ |,இணைய கருவிகள்
ଇଣ୍ଟରନେଟ୍ କାମ କରୁଛି |,இணைய வேலை
ଇଣ୍ଟରନେଟ୍ କାମ କରୁଛି |,இணைய வேலை
ଇଣ୍ଟରପୋଲେସନ୍ |,இடைச்செருகல்
ବ୍ୟାଖ୍ୟା କରନ୍ତୁ,விளக்குவது
ଅନୁବାଦକ,மொழிபெயர்ப்பாளர்
ପାରସ୍ପରିକ ଯୋଗାଯୋଗ,இடைச்செயல் தொடர்பு
ବାଧା,குறுக்கீடு
ବାଧା ନିୟନ୍ତ୍ରକ |,குறுக்கீடு கையாளுபவர்
ବାଧା ମାସ୍କ |,குறுக்கீடு முகமூடி
ବାଧା ସଙ୍କେତ,குறுக்கீடு சமிக்ஞை
ଭେକ୍ଟର ବାଧା,குறுக்கீடு திசையன்
ବାଧା,குறுக்கீடு
ଛକ,குறுக்கிடும்
ଇଣ୍ଟରନେଟ୍ |,அக இணையம்
ଅଦୃଶ୍ୟ,மாறாத
ଭଣ୍ଡାର ମାଷ୍ଟର ଫାଇଲ୍ |,சரக்கு முதன்மை கோப்பு
ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,தலைகீழ் மல்டிபிளெக்சர்
ଓଲଟା ସ୍କାନିଂ |,தலைகீழ் ஸ்கேனிங்
ଓଲଟା ଫାଇଲ୍ |,தலைகீழ் கோப்பு
ଓଲଟା ତାଲିକା ଫାଇଲ୍ |,தலைகீழ் பட்டியல் கோப்பு
ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |,தலைகீழ் பக்க அட்டவணை
ଇନଭର୍ଟର,இன்வெர்ட்டர்
ଇଣ୍ଟରନେଟ୍ କାମ କରୁଛି |,இணைய வேலை
ଇଣ୍ଟରପୋଲେସନ୍ |,இடைச்செருகல்
ବ୍ୟାଖ୍ୟା କରନ୍ତୁ,விளக்குவது
ଅନୁବାଦକ,மொழிபெயர்ப்பாளர்
ପାରସ୍ପରିକ ଯୋଗାଯୋଗ,இடைச்செயல் தொடர்பு
ବାଧା,குறுக்கீடு
ବାଧା ନିୟନ୍ତ୍ରକ |,குறுக்கீடு கையாளுபவர்
ବାଧା ମାସ୍କ |,குறுக்கீடு முகமூடி
ବାଧା ସଙ୍କେତ,குறுக்கீடு சமிக்ஞை
ଭେକ୍ଟର ବାଧା,குறுக்கீடு திசையன்
ବାଧା,குறுக்கீடு
ଛକ,குறுக்கிடும்
ଇଣ୍ଟରନେଟ୍ |,அக இணையம்
ଅଦୃଶ୍ୟ,மாறாத
ଭଣ୍ଡାର ମାଷ୍ଟର ଫାଇଲ୍ |,சரக்கு முதன்மை கோப்பு
ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,தலைகீழ் மல்டிபிளெக்சர்
ଓଲଟା ସ୍କାନିଂ |,தலைகீழ் ஸ்கேனிங்
ଓଲଟା ଫାଇଲ୍ |,தலைகீழ் கோப்பு
ଓଲଟା ତାଲିକା ଫାଇଲ୍ |,தலைகீழ் பட்டியல் கோப்பு
ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |,தலைகீழ் பக்க அட்டவணை
ଇନଭର୍ଟର,இன்வெர்ட்டர்
କାର୍ଯ୍ୟ ପରିଚାଳନା,வேலை மேலாண்மை
ଚାକିରି ଭିତ୍ତିକ ଭାଷା |,வேலை சார்ந்த மொழி
ଚାକିରି ପ୍ରାଥମିକତା |,வேலை முன்னுரிமை
କାର୍ଯ୍ୟ ନିର୍ଘଣ୍ଟ,வேலை திட்டமிடல்
କାର୍ଯ୍ୟ କ୍ରମ,வேலை வரிசைப்படுத்துதல்
