Assamese,Marathi
সসীম মাত্ৰিক ভেক্টৰ স্থান,मर्यादित मितीय वेक्टर जागा
সসীম খেল,मर्यादित खेळ
সসীম জ্যামিতি,मर्यादित भूमिती
সসীম ছেদ,मर्यादित छेदनबिंदू
সসীম বহুত,मर्यादित अनेक
সসীম মাৰ্কভ শৃংখল,मर्यादित मार्कोव्ह साखळी
সসীমতা প্ৰমাণ,मर्यादितपणाचा पुरावा
সসীম সংখ্যা,मर्यादित संख्या
সসীম জনসংখ্যা,मर्यादित लोकसंख्या
সসীম সম্ভাৱনা,मर्यादित संभाव्यता
সসীম শৃংখলা,मर्यादित मालिका
সসীম গোট,मर्यादित संच
সসীম বেগ,मर्यादित वेग
সসীম আয়তন,मर्यादित खंड
ফিটিং,फिटिंग
বক্ৰৰ ফিটিং,वक्र फिटिंग
সৰলৰেখাৰ ফিটিং,सरळ रेषेचे फिटिंग
স্থিৰ বিন্দু উপপাদ্য,स्थिर बिंदू प्रमेय
স্থিৰ নমুনা,निश्चित नमुना
উৰণৰ বেগ,उड्डाणाचा वेग
ভাসমান বিন্দু গাণিতিক,फ्लोटिंग पॉइंट अंकगणित
ফ্লটিং পইণ্ট চিষ্টেম,फ्लोटिंग पॉइंट सिस्टम
ফ্ল&#39; চাৰ্ট,प्रवाह चार्ट
প্ৰবাহৰ বেগ,प्रवाह वेग
তৰল গতিবিদ্যা,द्रव गतिशीलता
focal,फोकल
ফোকাচ কৰ্ড,फोकल जीवा
ফোকাচ দূৰত্ব,फोकल अंतर
ফোকাচ দৈৰ্ঘ্য,केंद्रस्थ लांबी
ধ্যান কেন্দ্ৰিত,लक्ष केंद्रित
ফুট,पाऊल
লম্বৰ ফুট,लंबाचा पाय
মাধ্যাকৰ্ষণ বল,गुरुत्वाकर्षण शक्ती
পূৰ্বাভাস কৰা,अंदाज
সূত্ৰ,सुत्र
প্ৰস্তুত কৰা,तयार करणे
প্ৰস্তুতি,सूत्रीकरण
ফৰৱাৰ্ড পাৰ্থক্য,पुढे फरक
ফৰৱাৰ্ড ইন্টাৰপ&#39;লেচন,फॉरवर्ड इंटरपोलेशन
গণিতৰ ভেটি,गणिताचा पाया
ফুৰিয়েৰৰ বিশ্লেষণ,फोरियरचे विश्लेषण
ফুৰিয়েৰৰ ছিৰিজ,फोरियरची मालिका
ফুৰিয়েৰৰ ৰূপান্তৰ,फोरियरचे परिवर्तन
ভগ্নাংশ,अपूर्णांक
ভগ্নাংশ স্থানাংক,अंशात्मक समन्वय
ভগ্নাংশ সংখ্যা,अपूर्णांक संख्या
ভগ্নাংশ প্ৰগ্ৰেমিং,फ्रॅक्शनल प्रोग्रामिंग
মুক্ত পথ,मुक्त मार्ग
মুক্ত ভেক্টৰ,मुक्त वेक्टर
কম্পনাংক,वारंवारता
কম্পাঙ্ক স্তম্ভ,वारंवारता स्तंभ
কম্পাঙ্ক বক্ৰ,वारंवारता वक्र
কম্পাঙ্ক বিতৰণ,वारंवारता वितरण
কম্পাঙ্ক হিষ্টোগ্ৰাম,वारंवारता हिस्टोग्राम
সংঘটিত হোৱাৰ কম্পাঙ্ক,घटनेची वारंवारता
কম্পাঙ্ক বহুভুজ,वारंवारता बहुभुज
কম্পাঙ্ক টেবুল,वारंवारता सारणी
frustum,फ्रस्टम
এটা পিৰামিডৰ frustum,एक पिरॅमिड च्या frustum
এটা গোলকৰ frustum,गोलाची कुंठित
সম্পূৰ্ণ সম্প্ৰসাৰণ,पूर्ण विस्तार
অনুষ্ঠান,कार्य
কাৰ্য্যকৰী বিশ্লেষণ,कार्यात्मक विश्लेषण
মৌলিক,मूलभूत
মৌলিক উপপাদ্য,मूलभूत प्रमेय
বীজগণিতৰ মৌলিক উপপাদ্য,बीजगणिताचे मूलभूत प्रमेय
তাৰকাৰাজ্য,आकाशगंगा
গেল&#39;ইছ ফিল্ড,गॅलोइस फील्ड
গেল&#39;ইছ গ্ৰুপ,गॅलोईस गट
জুৱাৰীৰ ধ্বংসাৱশেষ,जुगाराचा नाश
খেল আৰু গতি,खेळ आणि हलवा
খেলৰ সুযোগ,संधीचा खेळ
পাশাৰ খেল,फासे चा खेळ
গেম তত্ত্ব,खेळ सिद्धांत
নিখুঁত ৰিকালৰ সৈতে গেমসমূহ,परिपूर्ण आठवणीसह खेळ
গেম মূল্য,खेळ मूल्य
গামা ফাংচন,गॅमा फंक्शन
গাউছ-আৰ্গাণ্ড সমতল,गॉस-आर्गंड विमान
গাউছিয়ান বক্ৰ,गॉसियन वक्र
গাউছিয়ান এলিমিনেচন,गौसियन निर्मूलन
গাউছিয়ান সমতল,गॉसियन विमान
গাউছ-জৰ্ডান হ্ৰাস,गॉस-जॉर्डन कपात
সাধাৰণ গোচৰ,सामान्य केस
সাধাৰণ অভিসৰণ উপপাদ্য,सामान्य अभिसरण प्रमेय
সাধাৰণ সমীকৰণ,सामान्य समीकरण
সাধাৰণ কাৰক,सामान्य घटक
সাধাৰণ ৰূপ,सामान्य फॉर्म
সাধাৰণ সূত্ৰ,सामान्य सूत्र
সাধাৰণ খেল,सामान्य खेळ
সাধাৰণ অনুমান,सामान्य अनुमान
সাধাৰণ অখণ্ড,सामान्य अविभाज्य
সাধাৰণীকৰণ,सामान्यीकरण
সাধাৰণীকৃত সংগত আইন,सामान्यीकृत सहयोगी कायदा
সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান,सामान्यीकृत सातत्य गृहीतक
সাধাৰণীকৃত উত্তল ফলন,सामान्यीकृत बहिर्वक्र कार्य
সাধাৰণীকৃত স্থানাংক,सामान्यीकृत समन्वय
সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা,सामान्यीकृत eigen मूल्य समस्या
