Bengali,Malayalam
মেসো-ছিদ্র,മെസോ-സുഷിരങ്ങൾ
মেসোস্ফিয়ার,മെസോസ്ഫിയർ
ম্যাসেঞ্জার আরএনএ (এম-আরএনএ),മെസഞ്ചർ ആർഎൻഎ (എം-ആർഎൻഎ)
বিপাক,പരിണാമം
বিপাক,മെറ്റബോളിറ്റുകൾ
ধাতব বাঁধ,മെറ്റൽ ഡാം
রূপান্তরিত শিলা,മെറ്റ്മോർഫിക് പാറകൾ
রূপান্তর,മാംസം
মেটাফেজ,മെറ്റാഫേസ്
মেটাস্ট্রাস,മെറ്റസ്ട്രാസ്
মেটাক্সেনিয়া,മെറ്റക്സേനിയ
আবহাওয়া,കാലാവസ്ഥാ
Methaemoglobineamia,മെഥമോഗ്ലോബിനമിയ
পদ্ধতি প্রদর্শন,രീതി പ്രകടനം
মিকা,മൈക്ക
মাইক্রো বেসিন,മൈക്രോ തടം
মাইক্রো ফাউনা,മൈക്രോ മേന
মাইক্রোব,സൂക്ഷ്മോവിനോടോ
মাইক্রোবিয়াল বায়োমাস কার্বন,സൂക്ഷ്മജീവ ബയോമാസ് കാർബൺ
মাইক্রোবিয়াল অবক্ষয়,സൂക്ഷ്മജീവികളമായ അപചയം
মাইক্রোবায়াল কীটনাশক,സൂക്ഷ്മപരിശോധനയുള്ള കീടനാശിനി
মাইক্রোবায়োলজি,മൈക്രോബയോളജി
মাইক্রোবায়োটিক,മൈക്രോബയോട്ടിക്
মাইক্রোক্লিমেট,മൈക്രോക്ലൈമേഷൻ
মাইক্রোএনভায়রনমেন্ট,മൈക്രോൻവിയോൺമെന്റ്
মাইক্রোফ্লোরা,മൈക്രോഫ്ലോറ
মাইক্রোগামেটোজেনেসিস,മൈക്രോകമെറ്റോജെനിസിസ്
মাইক্রোইরিগেশন,മൈക്രോ സോറിഗേഷൻ
মাইক্রোমিটোরোলজি,മൈക്രോമീറ്ററോളജി
মাইক্রোনিউট্রিয়েন্ট,സൂക്ഷ്മ പോഷകൻ
মাইক্রোপ্লট,മൈക്രോപ്ലോട്ട്
মাইক্রোপোর,മൈക്രോപോറെ
মাইক্রোপাইল,സൂക്ഷ്മപരിശോധന
মাইক্রোস্কোপি,സൂക്ഷ്മതൈ
মাইক্রোস্পোরাঙ্গিয়াম,മൈക്രോസ്പോർച്ചർഗ്യം
মাইক্রোস্পোর সংস্কৃতি,മൈക്രോ സോസ്പോർ കൾച്ചർ
মাইক্রোস্পোর মাদার সেল,മൈക്രോസ്പോർഫ് മാതൃ സെൽ
মাইক্রোস্পোর,മൈക്രോ സോസ്പോർ
মাইক্রোটোম,മൈക്രോടോം
মাইক্রোটোপোগ্রাফি,മൈക്രോടോപ്പോഗ്രാഫി
মিড-সিজন সংশোধন,മിഡ് സീസൺ തിരുത്തൽ
স্থানান্তর,കുടിയേറ്റം
দুধের শস্য মঞ্চ,പാൽ ധാന്യവേജ്
মিলেপেড,മില്ലിപീഡ്
মিল্টস,മില്ലറ്റുകൾ
মিলিং পুনরুদ্ধার,വീണ്ടെടുക്കൽ മില്ലിംഗ് വീണ്ടെടുക്കൽ
মিলিং,മില്ലിംഗ്
খনিজ পুষ্টি,ധാതു പോഷകാഹാരം
খনিজ মাটি,ധാതു മണ്ണ്
খনিজকরণ,ധാതുവൽക്കരണം
খনিজ,ധാതുക്കൾ
সর্বনিম্ন থার্মোমিটার,ഏറ്റവും കുറഞ്ഞ തെർമോമീറ്റർ
ন্যূনতম জমায়েত,മിനിമം കൃഷി
গৌণ ফসল,ചെറിയ വിളകൾ
মিওটিক সূচক,മയക്കപരിപാലി സൂചിക
মিসেন্স মিউটেশন,മിസ്സൻസ് മ്യൂട്ടേഷൻ
কুয়াশা সেচ,മഞ്ഞുമൂടിയ ജലസേചനം
কুয়াশা,മൂടല്മഞ്ഞ്
মাইটোকন্ড্রিয়া,മിടോകോൺട്രിയ
মাইটোসিস,മൈറ്റോസിസ്
মিতসেরলিচের আইন,മിത്സസർലിക്കിന്റെ നിയമം
মিশ্র ফসল,മിശ്രിത വിളവെടുപ്പ്
মিশ্র কৃষিকাজ,സമ്മിശ്ര കൃഷി
মিশ্র সার,സമ്മിശ്ര വളം
মিশ্র চারণ,സമ്മിശ്ര മേച്ചിൽ
মিশ্রিত sward,മിക്സഡ് സ്വാർഡ്
মডেল,മാതൃക
মডেলিং,മോഡലിടല്
পরিবর্তিত বায়ুমণ্ডল প্যাকেজিং,പരിഷ്ക്കരിച്ച അന്തരീക്ഷ പാക്കേജിംഗ്
আর্দ্রতা উপলভ্যতা সূচক,ഈർപ്പം ലഭ്യത സൂചിക
আর্দ্রতা ঘাটতি সূচক,ഈർപ്പം കമ്മി സൂചിക
আর্দ্রতা সমতুল্য,ഈർപ്പം തുല്യമാണ്
আর্দ্রতা ব্যবস্থা,ഈർപ്പം ഭരണം
আর্দ্রতা রিলিজ বক্ররেখা,ഈർപ്പം റിലീസ് കർവ്
আর্দ্রতা ধরে রাখা,ഈർപ്പം നിലനിർത്തൽ
আর্দ্রতা চাপ,ഈർപ്പം സമ്മർദ്ദം
আর্দ্রতা উত্তেজনা,ഈർപ്പം പിരിമുറുക്കം
আর্দ্রতা,ഈര്പ്പം
মোলার সলিউশন,മോളാർ പരിഹാരം
গুড়,മോളസ്
তিল নিকাশী,മോളിലെ ഡ്രെയിനേജ്
আণবিক জীববিজ্ঞান,മോളിക്യുലർ ബയോളജി
আণবিক প্রজনন,തന്മാത്രാ പ്രജനനം
আণবিক সংকরকরণ,മോളിക്യുലർ ഹൈബ്രിഡൈസേഷൻ
মল্লস্কাইসাইড,Molluscuidide
আর্থিক সুবিধা সূচক (এমওয়াই),പണ നേതൃത്വ സൂചിക (MAI)
মনোক্লোনাল অ্যান্টিবডি,മോണോക്ലോണൽ ആന്റിബോഡി
একরঙা,മോണോകോട്ടിഡലുകൾ
মনোক্রপ (একরঙা),മോണോക്രം (മോണോസുധർ)
মনোইসিয়াস,മോണോസിഷ്യസ്
মনোজেনেসিস,മോവോജെനിസിസ്
মনোহাইব্রিড,മോനോഹൈബ്രിഡ്
মনোজাইগোটিক,മോണോസോസിഗോട്ടിക്
বর্ষা,മൺസൂൺ
মন্টমরিলোনাইট,മോണ്ട്മോറിലോന്യൈറ്റ്
মুর,ചതുപ്പുസ്ഥലം
মোর,ചീറ
মরগান ইউনিট,മോർഗൻ യൂണിറ്റ്
মরফোজেনেসিস,മോർഫോജെനിസിസ്
রূপচর্চা অভিযোজন,മോർഫോളജിക്കൽ അഡാപ്റ്റേഷൻ
রূপচর্চা,മോർഫോളജി
বন্ধক,ജാമ്യം
মটল,ഒട്ടകത്തിൽ
মটলিং,മോട്ട്ലിംഗ്
ছাঁচ,അച്ചുത
Multing,മറയ്ക്കുക
Ound িবি সংস্কৃতি,കുന്നു സംസ്കാരം
Ound িবি লেয়ারিং,കുന്നിൻ കാളിംഗ്
মাওয়ার,മൊവർ
কাঁচা,മൊവിംഗ്
মিউকিলেজ,കുമാരി
গোটা মাটি,മുക്ക് മണ്ണ്
কর্দমাক্ত,ചെളി
মাফল,Muffle
মালচ চাষ,ചവറുകൾ കൃഷി
মুলচ টিলাজ,ചവറുകൾ കൃഷി
মুলচ,ചവറുകൾ
মালচিং,പൾഷിംഗ്
মুল,മുൾ
মাল্টি স্টোর ক্রপিং,മൾട്ടി സ്റ്റൈ ക്രോപ്പിംഗ്
একাধিক পারস্পরিক সম্পর্ক,ഒന്നിലധികം പരസ്പരബന്ധം
একাধিক ফসল,ഒന്നിലധികം ക്രോപ്പിംഗ്
একাধিক ক্রপিং সূচক,ഒന്നിലധികം ക്രോപ്പിംഗ് സൂചിക
একাধিক ক্রস,ഒന്നിലധികം ക്രോസ്
একাধিক প্রতিরোধ,ഒന്നിലധികം പ്രതിരോധം
মাল্টিভারিয়েট,മൾട്ടിവരിറ്റൈറ്റ്
মাল্টিজিগোটিক,മൾട്ടിലിജിക്
মমিফিকেশন,മമ്മിഫിക്കേഷൻ
মমিফাইড ফল,മമ്മിഫൈഡ് ഫലം
মাস্কোভাইট,മസ്കോവൈറ്റ്
মাশরুম,കൂണ്
মিউটেজেন,മ്യൂട്ടജെൻ
মিউট্যান্ট,അപര്യാദ
মিউটেশন,മ്യൂട്ടേഷൻ
পারস্পরিক বাধা,പരസ്പര തടസ്സം
পারস্পরিকতা,പരസ്പരസംബന്ധമായവാദം
মাইসেলিয়াম,Mycelium
মাইকোলজি,Mycallo
মাইকোপ্লাজমা,മൈകോപ്ലാസ്മ
মাইকোররিজা,Mycorhiza
গদি,തെസ്
মাদার,മാഡുമായ
মাধুকা,മാഡ്ഭുക്ക
ভুট্টা,ചോളം
মাখানা,മഖാന
ম্যান্ডারিন,മന്ദാരിൻ
আমের জিঞ্জার,മാമ്പഴ സിംഗർ
আমের,മാമ്പഴം
"মার্গোসা, নিম","മാർഗോസ, വേപ്പ്"
মেরিগোল্ড,ജമൻഡ്
ম্যাস্টিক ট্রি,മാസ്റ്റിക് ട്രീ
মেরিল,മെരില്ലു
মেস্তা,മെസ്റ്റ
পুদিনা,പുതിന
