Punjabi,Kannada
ਡਿਜੀਟਲ ਸਿਗਨਲ,ಡಿಫಾರ್ಮ್
ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ),ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ)
ਡਿਜੀਟਲ ਦਸਤਖਤ,ಡಿಜಿಟಲ್ ಸಹಿ
ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ,ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ
ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ
ਡਿਜੀਟਲ ਵੀਡੀਓ,ಅಂಕಿ
ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ,ಡಿಫೀಸು
ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ,ಡಿಪಾಂಡೀಕರಣ
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,ಡಿಜೈಟಲೀಕರಣ
ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ,ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ
ਡਿਡੀਕਿਜ਼ਰ,ಡಿಜೀಜರ್
ਮੱਧਮ,ಮಂದ
ਮਾਪ,ಆಯಾಮ
ਮੱਧਮ,.
Dieode,ಡಯೀಡೆ
ਡੁਬੋ,ಮುಳುಗಿಸು
ਡੀਪਲੈਕਸਰ,ಸಜ್ಜು
ਡਿਪੋਲ ਐਂਟੀਨਾ,ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ
ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ,ನೇರ ಪ್ರಸಾರ
ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ),ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ)
ਸਿੱਧੀ ਪਿਕ ਅਪ,ನೇರ ಪಿಕ್ ಅಪ್
ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ,ನೇರ ಓದುವ ಸಾಧನ
ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ,ನೇರ ರೆಕಾರ್ಡಿಂಗ್
ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ,ದಿಕ್ಕಿನ ಆಂಟೆನಾ
ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ,ದಿಕ್ಕಿನ
ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್
ਡਾਇਰੈਕਟਿਟੀ,ನಿರ್ದೇಶನ
ਡਾਇਰੈਕਟਰੀ,ನಿರ್ದೇಶಕ
ਅਯੋਗ,ನಿಷ್ಪಲಿತಿ
ਡਿਸਕ ਐਂਟੀਨਾ,ಡಿಸ್ಕ್ ಆಂಟೆನಾ
ਅਸਾਤ ਸਟੋਰੇਜ,ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ
ਵੱਖਰਾ,ಪ್ರತ್ಯೇಕವಾದ
ਡਿਸਕ,ಕೊರೆ
ਡਿਸਕ ਡਰਾਈਵ,ಡಿಸ್ಕ್ ಡ್ರೈವ್
ਡਿਸਕ ਕੋਟਾ,ಡಿಸ್ಕ್ ಕೋಟ
ਡਿਸਕੀਟ,ವೇಶ್ಯೆ
ਉਜਾੜਾ,ಸ್ಥಳಾಂತರಿಸುವುದು
ਫੈਲਾਅ,ಪ್ರಸರಣ
ਉਜਾੜਾ,ಸ್ಥಳಾಂತರ
ਡਿਸਪਲੇਅ,ಪ್ರದರ್ಶನ
ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ),ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್)
ਵਿਗਾੜ,ಹರಡುವುದು
ਅਸੰਗਤ,ಅಪಶ್ರುತನ
ਸ਼ੁਧ ਪਾਣੀ,ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು
ਭਟਕਣਾ,ಅಸ್ಪಷ್ಟತೆ
ਵੰਡ,ವಿತರಣೆ
ਡਿਸਟਰੀਬਿ .ਸ਼ਨ ਐਂਪਲੀਫਾਇਰ,ವಿತರಣಾ ವರ್ಧಕ
ਵੰਡ,ವಿಭಾಗ
ਵਿਭਾਜਨ,ವಿಭಜಕ
ਦਸਤਾਵੇਜ਼,ದಾಖಲೆಗಳು
ਡੌਲਬੀ ਡਿਜੀਟਲ,ಡಾಲ್ಬಿ ಡಿಜಿಟಲ್
ਡੋਮੇਨ,ರೂಪ
ਡੋਮੇਨ ਕੰਟਰੋਲਰ,ಡೊಮೇನ್ ನಿಯಂತ್ರಕ
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
ਡਬਲ ਪੋਲ (ਡਿਪੋਲ),ಡಬಲ್ ಧ್ರುವ (ದ್ವಿಧ್ರುವಿ)
ਡਬਲ ਪੋਲ ਸਿੰਗਲ ਥ੍ਰੋ ਸਵਿਚ,ಡಬಲ್ ಪೋಲ್ ಸಿಂಗಲ್ ಥ್ರೋ ಸ್ವಿಚ್
ਡਬਲ ਸਾਈਡ ਡਿਸਕ,ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್
ਡਬਲਟ,ದ್ವಾರಪಾಲಕ
ਡਾ down ਨ ਲਹਿਰ,ಕೆಳಗೆ ಬರುವ ತರಂಗ
ਥੱਲੇ ਧਾਰਾ,ಕೆಳಗಡೆ
ਡਾ ng ਨਲਿੰਕ,ಕೆಳಕ್ಕೆ ಇಳಿಸು
ਡਾਉਨਲੋਡ ਕਰੋ,ಡೌನ್‌ಲೋಡ್
ਡਾਉਨਲੋਡ ਕਰਨਾ,ಡೌನ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
ਡਰਾਇੰਗ,ಚಿತ್ರ
ਡ੍ਰਿਲਿੰਗ ਬਿੱਟ,ಕೊರೆಯುವ ಬಿಟ್
ਡ੍ਰਿਲਿੰਗ ਮਸ਼ੀਨ,ಕೊರೆಯುವ ಯಂತ್ರ
ਚਲਾਉਣਾ,ಚಾಲನೆ
ਡਰੱਮ,ನಾಟಕ
ਸੁੱਕੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ,ಒಣ ಬಲ್ಬ್ ತಾಪಮಾನ
ਡਰਾਈ ਸੈੱਲ,ಒಣ ಕೋಶ
ਸੁੱਕੇ ਸੋਲਡਰ,ಒಣ ಬೆಸುಗೆ
ਦੋਹਰੀ ਚੈਨਲ ਮੋਡ,ಡ್ಯುಯಲ್ ಚಾನೆಲ್ ಮೋಡ್
ਡੱਬਿੰਗ,ನಾಚಿಕೆಗೇಡು
ਡੂਡ,ದರ್ಜೆ
ਡੰਪ,ಬ ೦ ದಿಸು
ਡੁਪਲੈਕਸ,ಡ್ಯುಪ್ಲೆಕ್ಸ್
ਅਵਧੀ,ಅವಧಿ
ਧੂੜ,ಧೂಳು
ਡਸਟ ਬੱਗ,ಧೂಳು ದೋಷ
ਧੂੜ ਦਾ ਸਬੂਤ,ಧೂಳು ಪ್ರೂಫ್
ਡੱਸਟਰ,ಡಸ್ಟರ್
ਗਤੀਸ਼ੀਲ,ಕ್ರಿಯಾಶೀಲ
ਗਤੀਸ਼ੀਲ ਬਿੱਟ ਅਲਾਟਮੈਂਟ,ಡೈನಾಮಿಕ್ ಬಿಟ್ ಹಂಚಿಕೆ
ਡਾਇਨਾਮਿਕ ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਵਿਗਾੜ (ਮੱਧਮ),ಡೈನಾಮಿಕ್ ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ (ಮಂದ)
ਗਤੀਸ਼ੀਲ ਮਾਤਰਾ,ಡೈನಾಮಿಕ್ ಪ್ರಮಾಣೀಕರಣ
ਗਤੀਸ਼ੀਲ ਰੇਂਜ,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು
ਗਤੀਸ਼ੀਲ ਰੇਂਜ ਕੰਟਰੋਲ,ಡೈನಾಮಿಕ್ ಶ್ರೇಣಿ ನಿಯಂತ್ರಣ
ਡਾਇਨਾਮੋ,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
ਕੰਨ ਦਾ ਫੋਨ,ಕಿವಿ ಫೋನ್
ਧਰਤੀ,ಭೂಮಿ
ਧਰਤੀ ਦਾ ਬਲੇਜ,ಭೂಮಿಯ ಉಬ್ಬು
ਧਰਤੀ ਦਾ ਵਿਰੋਧ,ಭೂಮಿಯ ಪ್ರತಿರೋಧ
ਧਰਤੀ ਦੀ ਰਾਡ,ಭೂಮಿ
ਧਰਤੀ ਸੈਟੇਲਾਈਟ,ಭೂಮಿಯ ಉಪಗ್ರಹ
ਧਰਤੀ ਸਟੇਸ਼ਨ,ಭೂಶಕ್ತಿ
ਧਰਤੀ ਦਾ ਟਰਮੀਨਲ,ಭೂಕಂಪನ
ਕਮਾਈ,ಜರಡಿ
ਗੂੰਜ,ಪ್ರತಿಧ್ವನಿ
ਏਕੋ ਚੈਂਬਰ,ಪ್ರತಿಧ್ವನಿ ಕೊಠಡಿ
ਐਡੀ ਮੌਜੂਦਾ,ಎಡ್ಡಿ ಕರೆಂಟ್
ਐਡੀ ਮੌਜੂਦਾ ਨੁਕਸਾਨ,ಎಡ್ಡಿ ಪ್ರಸ್ತುತ ನಷ್ಟ
ਕਿਨਾਰੇ ਦਾ ਮੀਟਰ,ಅಂಚಿಗೆ ತಿರುಗಿ
ਸੰਪਾਦਨ,ಸಂಪಾದನೆ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਉਚਾਈ,ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಎತ್ತರ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਦੀ ਲੰਬਾਈ,ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಉದ್ದ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್
ਕੁਸ਼ਲਤਾ,ಅಖಂಡತೆ
ਲਚਕੀਲਾ,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ਇਲੈਕਟ੍ਰਿਕ ਡਿਸਚਾਰਜ,ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ
ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
ਇਲੈਕਟ੍ਰਿਕ ਫਲੈਸ਼,ವಿದ್ಯುದಳ ಸಂಚಿಕೆ
ਇਲੈਕਟ੍ਰਿਕ ਹੀਟਰ,ವಿದ್ಯುತ್ ಹೀಟರ್
ਇਲੈਕਟ੍ਰਿਕ ਮੀਟਰ,ವಿದ್ಯುತ್ಮಾಪಕ
ਇਲੈਕਟ੍ਰਿਕ ਮੋਟਰ,ವಿದ್ಯುತ್ ಮೋಟಾರ್
ਇਲੈਕਟ੍ਰਿਕ ਸਦਮਾ,ವಿದ್ಯುತ್ ಆಘಾತ
ਇਲੈਕਟ੍ਰਿਕ ਸਪਾਰਕ,ವಿದ್ಯುತ್ ಕಂಡಿ
ਇਲੈਕਟ੍ਰੀਕਲ ਉਪਕਰਣ,ವಿದ್ಯುತ್ ಉಪಕರಣ
ਇਲੈਕਟ੍ਰੀਕਲ ਸ਼ੋਰ,ವಿದ್ಯುತ್ ಶಬ್ದ
ਇਲੈਕਟ੍ਰੀਕਲ ਤੂਫਾਨ,ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ
ਇਲੈਕਟਰੇਟਡ ਸੰਗੀਤ ਦੇ ਸਾਧਨ,ವಿದ್ಯುತ್ ಚಾಲಿತ ಸಂಗೀತ ವಾದ್ಯ
ਬਿਜਲੀ,ವಿದ್ಯುತ್‌
ਬਿਜਲੀ ਸਪਲਾਈ,ವಿದ್ಯುತ್ ಸರಬರಾಜು
ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ,ವಿದ್ಯುದ್ವೋಗದ
ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪਸੀਟਰ,ವಿದ್ಯುದ್ವಿಚ್ticೇದಕ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ,ವಿದ್ಯುತ್ಕಾಂತೀಯ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਗੜਬੜੀ,ವಿದ್ಯುತ್ಕಾಂತದ ಅಡಚಣೆ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਟਰਫ੍ਰੈਂਸ,ವಿದ್ಯುತ್ಕಾಂತದ ಮಧ್ಯಪ್ರವೇಶ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ ਪ੍ਰਾਪਰ,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ ಪ್ರಸಾರ
ਇਲੈਕਟ੍ਰਾਨ ਮਲਟੀਪਲ ਪੋਸਟੋਟਿ .ਬ,ಎಲೆಕ್ಟ್ರಾನ್ ಬಹು ಫೋಟೊಟ್ಯೂಬ್
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੈਲਕੁਲੇਟਰ,ವಿದ್ಯುನ್ಮಾನಿನ ಕ್ಯಾಲ್ಕುಂಡರ್
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ (ਏਡੀਪੀ),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ (ಇಡಿಪಿ)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ (ಇ-ಮೇಲ್)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ ਸਿਸਟਮ,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚಿಂಗ್ ವ್ಯವಸ್ಥೆ
ਇਲੈਕਟ੍ਰਾਨਿਕਸ,ವಿದ್ಯುದರ್ಚಿ
ਇਲੈਕਟ੍ਰੋਲੇਟਿੰਗ,ವಿದ್ಯುದುಜ್ಞಾನಿಕ
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ,ಸ್ಥಾಯೀ
ਉੱਚਾਈ,ಎತ್ತರ
ਏਮਬੇਡਡ,ಹುದುಗಿಸಿದ
ਏਮਬੇਡਡ ਆਡੀਓ,ಎಂಬೆಡೆಡ್ ಆಡಿಯೊ
ਏਮਬੇਡਡ ਸਿਸਟਮ,ಹತೋಟಿ ವ್ಯವಸ್ಥೆ
ਚਿੰਨ੍ਹ,ಲಾಂblemನ
ਉਭਰ ਰਹੇ ਰੁਝਾਨ,ಉದಯೋನ್ಮುಖ ಪ್ರವೃತ್ತಿಗಳು
ਨਿਕਾਸ,ಹೊರಸೂಸುವಿಕೆ
ਐਟਟਰ,ಹೊರಸೂಸುವಿಕೆ
Emetter ਅਨੁਯਾਈ,ಹೊರಸೂಸುವ ಅನುಪಾತ
ਐਮੀਟਰ ਟਰਮੀਨਲ,ಹೊರಸೂಸುವ ಟರ್ಮಿನಲ್
ਐਮੀਟਰ-ਬੇਸ-ਜੰਕਸ਼ਨ,ಹೊರಸೂಸುವಿಕೆ
ਯੋਗ,ಸಕ್ರಿಯಗೊಳಿಸು
Enamelled ਤਾਰ,ಎನಾಮೆಲ್ಡ್ ತಂತಿ
ਐਨਕਾਈਰ,ಬೇಟೆಯಾಡುವ
ਦੀਵਾਰ,ಆವರಣ
ਏਨਕੋਡ,ಎನಿಮಿ
ਏਨਕੋਡਰ,ಸ್ಥಳಾಂತರಕ
ਏਨਕੋਡਿੰਗ,ಎನ್‌ಕೋಡಿಂಗ್
ਐਨਕ੍ਰਿਪਸ਼ਨ,ಗೂ ry ಕತಿದ್ದು
ਅੰਤ ਦਾ ਨਿਸ਼ਾਨ,ಅಂತ್ಯ
ਆਖਰੀ ਉਪਭੋਗਤਾ,ಬಳಕೆದಾರ
Energy ਰਜਾ,ಶಕ್ತಿ
Energy ਰਜਾ ਫੈਲਾਉਣ,ಶಕ್ತಿ ಪ್ರಸರಣ
Energy ਰਜਾ ਵੰਡ,ಶಕ್ತಿ ವಿತರಣೆ
ਲਾਗੂ ਕਰਨ ਵਾਲਾ,ಜಾರಿಗೊಳಿಸುವಿಕೆ
ਇੰਜਣ,ಎಂಜಿನ್
ਇੰਜੀਨੀਅਰ,ಎಂಜಿನಿಯರ್
ਇੰਜੀਨੀਅਰਿੰਗ,ಎಂಜಿನಿಯರಿಂಗ್
ਇੰਜੀਨੀਅਰਿੰਗ ਸਟੋਰ,ಎಂಜಿನಿಯರಿಂಗ್ ಅಂಗಡಿ
ਉੱਕਰੀ,ಕೆತ್ತನೆ
ਵਧਾਓ,ವರ್ಧಿಸು
Encemmle,ತುತ್ತಾಗಿಸು
ਕੁੰਜੀ ਕੁੰਜੀ ਦਿਓ,ಕೀಲಿಯನ್ನು ನಮೂದಿಸಿ
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਆਰਕੀਟੈਕਚਰ,ಎಂಟರ್‌ಪ್ರೈಸ್ ವಾಸ್ತುಶಿಲ್ಪ
Allhalp,ಸುಲಿಗೆ
ਐਂਟਰੋਪੀ,ಎಳೆಯ
ਐਂਟਰੋਪੀ ਕੋਡਿੰਗ,ಎಂಟ್ರೊಪಿ ಕೋಡಿಂಗ್
ਐਂਟਰੋਪੀ ਰਿਡੰਡੈਂਸੀ,ಎಂಟ್ರೊಪಿ ಪುನರುಕ್ತಿ
ਬਰਾਬਰੀ,ಸಮ
ਬਰਾਬਰੀ,ಸಮೀಕರಣ
ਬਰਾਬਰੀ,ಸಮಾನ ವ್ಯಕ್ತಿ
ਉਪਕਰਣ,ಉಪಕರಣ
ਉਪਕਰਣ ਕਵਰ,ಸಲಕರಣೆಗಳ ಕವರ್
ਬਰਾਬਰ,ಸಮಾನ
ਮਿਟਾਓ,ಅಳಿಸು
ਸਿਰ,ತಲೆ ಅಳಿಸಿ
Ro ਿੱਜ,ಸವೆನ
ਗਲਤ,ಅನಿಯಮಿತ
ਗਲਤੀ,ದೋಷ
ਕੰਟਰੋਲ ਕੋਡਿੰਗ ਨੂੰ ਕੰਟਰੋਲ,ದೋಷ ನಿಯಂತ್ರಣ ಕೋಡಿಂಗ್
ਗਲਤੀ ਸੁਧਾਰ,ದೋಷ ತಿದ್ದುಪಡಿ
ਗਲਤੀ ਖੋਜ,ದೋಷ ಪತ್ತೆಹಚ್ಚುವಿಕೆ
ਗਲਤੀ ਨਾਲ ਸੰਭਾਲਣਾ,ದೋಷ ನಿರ್ವಹಣೆ
ਗਲਤੀ ਦੀ ਸੰਭਾਵਨਾ,ದೋಷ ಸಂಭವನೀಯತೆ
ਈਥਰਨੈੱਟ,ಈಥರ್ನೆಟ್
ਈਥਰਨੈੱਟ ਕੇਬਲ,ಈಥರ್ನೆಟ್ ಕೇಬಲ್
ਯੂਗੇਨਿਕਸ,ಸುಜನನಶಾಸ್ತ್ರ
ਖਾਲੀ ਕਰਦਾ ਹਾਂ,ವಿಲೇವಾರಿ
ਐਕਸਚੇਂਜ,ವಿನಿಮಯ
ਬਾਹਰ ਕੱ .ੋ,ಅಚಾತುರ್ಯ
ਚਲਾਓ,ಕಾರ್ಯಚೇಳಿಸು
ਚੱਲਣ ਦਾ ਸਮਾਂ,ಕಾರ್ಯಗತಗೊಳಿಸುವ ಸಮಯ
ਨਿਕਾਸ,ನಿಷ್ಕಾಸ
ਨਿਕਾਸ,ನಿರ್ಗಮನ
ਫੈਲਿਆ,ವಿಸ್ತರಿಸಿದ
ਫੈਲਾਅ ਵਾਲਵ,ವಿಸ್ತರಣ ಕವಾಟ
ਪ੍ਰਯੋਗ,ಪ್ರಯೋಗ
ਮਾਹਰ ਪ੍ਰਣਾਲੀ,ಪರಿಣಿತ ವ್ಯವಸ್ಥೆ
ਪੜਚੋਲ,ಅನ್ವೇಷಿಸು
ਐਕਸਪਲੋਰਰ,ಪರಿಶೋಧಕ
ਐਕਸਪੋ (ਪ੍ਰਦਰਸ਼ਨੀ),ಎಕ್ಸ್‌ಪೋ (ಪ್ರದರ್ಶನ)
ਬਿਜਲੀ ਸਪਲਾਈ ਦਾ ਵਿਸਥਾਰ,ವಿದ್ಯುತ್ ಸರಬರಾಜಿನ ವಿಸ್ತರಣೆ
ਬਾਹਰੀ ਨਿਯੰਤਰਣ,ಬಾಹ್ಯ ನಿಯಂತ್ರಣ
ਬਾਹਰੀ ਮੈਮੋਰੀ,ಬಾಹ್ಯ ಸ್ಮರಣೆ
ਬਾਹਰੀ ਸਟੋਰੇਜ,ಬಾಹ್ಯ ಸಂಗ್ರಹ
ਬਾਹਰੀ ਧਾਗਾ,ಬಾಹ್ಯ ದಾರ
ਐਬਸਟਰੈਕਟ,ಹೊರಡಿಸಿಕೊ
ਐਕਸਟ੍ਰੋਨੈੱਟ,ಶೃಂಗಾರ
ਮਨਘੜਤ,ತಯಾರಿಸು
ਪਹਿਲੂ,ಮುಖ
ਪੱਖ,ಮುಖದ
ਕਾਰਕ,ಅಂಶ
ਫੇਡ,ಮಸುಕಿಸು
ਮਧਮ ਪੈ ਜਾਣਾ,ಮಸುಕಾದ
ਫਿੱਕਾ ਪੈ ਜਾਣਾ,ಮಾಸು
Fder,ಗಲಾಟೆ
ਫੇਡਿੰਗ,ಮರೆಯಾಗುವುದು
ਫੇਡਿੰਗ ਜ਼ੋਨ,ಮರೆಯಾಗುತ್ತಿರುವ ವಲಯ
ਫੈਨਟਮ (= ਫੈਂਟਮ),ಫ್ಯಾಂಟಮ್ (= ಫ್ಯಾಂಟಮ್)
ਫਾਸਟ ਫਾਰਿਅਰ ਟਰਾਂਸਫਾਰਮ (ਐਫਐਫਟੀ) ਐਲਗੋਰਿਦਮ,ಫಾಸ್ಟ್ ಫೋರಿಯರ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮ್ (ಎಫ್‌ಎಫ್‌ಟಿ) ಅಲ್ಗಾರಿದಮ್
ਘਾਤਕ ਗਲਤੀ,ಗಂಭೀರವಾದ ತಪ್ಪು
ਨੁਕਸ,ತಪ್ಪು
ਵਿਸ਼ੇਸ਼ਤਾ,ವೈಶಿಷ್ಟ್ಯ
ਫੀਡ,ಆಹಾರ
ਸੁਝਾਅ,ಪ್ರತಿಕ್ರಿಯೆ
ਫੀਡਬੈਕ ਐਂਪਲੀਫਾਇਰ,ಪ್ರತಿಕ್ರಿಯೆ ವರ್ಧಕ
ਫੀਡਬੈਕ ਸਰਕਟ,ಪ್ರತಿಕ್ರಿಯೆ ಸರ್ಕ್ಯೂಟ್
ਫੀਡਬੈਕ ਵੋਲਟੇਜ,ಪ್ರತಿಕ್ರಿಯೆ ವೋಲ್ಟೇಜ್
ਫੀਡਰ,ಆಹಾರ ನೀಡುವವನು
ਫੀਡਰ ਕੇਬਲ,ಫೀಡರ್ ಕೇಬಲ್
ਫੀਡਰ ਝੌਂਪੜੀ,ಫೀಡರ್ ಗುಡಿಸಲು
ਫੀਡਰ ਲਾਈਨ,ಫೀಡರ್ ಮಾರ್ಗ
ਫੀਡਰ ਸਿਸਟਮ,ಫೀಡರ್ ವ್ಯವಸ್ಥೆ
ਫੀਡਰ ਤਾਰ,ಫೀಡರ್ ತಂತಿ
ਫਾਈਬਰ,ನಾರು
ਫਾਈਬਰ ਆਪਟਿਕਸ,ನಾರಿನ ದೃಗ್ವಿಜ್ಞಾನ
ਵਫ਼ਾਦਾਰੀ,ನಿಷ್ಠೆ
ਵਫ਼ਾਦਾਰੀ ਸੀਮਾ ਦਾ ਵਾਧਾ,ನಿಷ್ಠೆ ಶ್ರೇಣಿ ವಿಸ್ತರಣೆ
ਖੇਤਰ,ಹೊಲತು
ਫੀਲਡ ਡਰਾਈਵ,ಕ್ಷೇತ್ರ ಚಾಲನೆ
ਫੀਲਡ ਪ੍ਰਭਾਵ ਟ੍ਰਾਂਸਿਸਟੋਰ,ಕ್ಷೇತ್ರ ಪರಿಣಾಮ ಟ್ರಾನ್ಸಿಸ್ಟರ್
ਖੇਤ ਦੀ ਤਾਕਤ,ಕ್ಷೇತ್ರ ಶಕ್ತಿ
ਫੀਲਡ ਤਾਕਤ ਮੀਟਰ,ಕ್ಷೇತ್ರ ಶಕ್ತಿ ಮೀಟರ್
ਫੀਲਡ ਪਾਵਰ ਸਰਵੇਖਣ,ಕ್ಷೇತ್ರ ಶಕ್ತಿ ಸಮೀಕ್ಷೆ
ਚਿੱਤਰ,ಆಕೃತಿ
ਮੈਰਿਟ ਦਾ ਚਿੱਤਰ,ಅರ್ಹತೆಯ ಚಿತ್ರ
ਤੰਦੂਰ,ತಂತು
ਫਾਈਲ,ಕಲೆ
ਫਾਈਲ ਸਰਵਰ,ಫೈಲ್ ಸರ್ವರ್
ਫਾਈਲ ਸਿਸਟਮ,ಫೈಲ್ ವ್ಯವಸ್ಥೆಯ
ਫਿਲਰ,ಭರ್ತಿಸಾಮುರ
ਫਿਲਮ ਰਿਕਾਰਡਰ,ಚಲನಚಿತ್ರವೀನ
ਫਿਲਮ ਦੀ ਗਤੀ,ಚಲನಚಿತ್ರದ ವೇಗ
ਫਿਲਟਰ,ಫಿಲ್ಟರ್
ਫਿਲਟਰ ਚੋਕ,ಫಿಲ್ಟರ್ ಚೋಕ್
ਫਿਲਟਰ ਸਰਕਟ,ಸರ್ಕ್ಯೂಟ್
ਫਿਲਟਰਿੰਗ,ಕೊಯ್ದು
ਵਧੀਆ ਟਿ ing ਨਿੰਗ ਨਿਯੰਤਰਣ,ಉತ್ತಮ ಶ್ರುತಿ ನಿಯಂತ್ರಣ
ਸੀਮਤ ਖੇਤਰ,ಸೀಮಿತ ಕ್ಷೇತ್ರ
ਅੱਗ ਦੀ ਕੰਧ,ಬೆಂಕಿ
ਫਾਇਰਫਾਕਸ,ಅಗ್ನಿಶಾಮಕ
ਫਾਇਰਿੰਗ ਕੋਣ,ಗುಂಡಿನ ಕೋನ
ਫਰਮਵੇਅਰ,ಫರ್ಮೈವೇರ್
ਫਿਟਿੰਗਜ਼,ದಾವೆ
ਸਥਿਰ ਬਿੰਦੂ ਚਾਰਟ,ಸ್ಥಿರ ಪಾಯಿಂಟ್ ಚಾರ್ಟ್
ਸਥਿਰ ਬਿੰਦੂ ਆਈਟਮ,ಸ್ಥಿರ ಪಾಯಿಂಟ್ ಐಟಂ
ਫਲੈਸ਼,ಗುಟ್ಟು
ਫਲੈਟ,ಚಪ್ಪಟೆ
ਫਲਿੱਕਰ,ಚಂಚಲ
ਫਲਿਪ ਫਲਾਪ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
ਫਲੋਟ ਵਾਲਵ,ಫ್ಲೋಟ್ ಕವಾಟ
