Telugu,Tamil
ప్రదర్శన యూనిట్,காட்சி அலகு
అసంతృప్తి టోన్,சிதைவு தொனி
వ్యత్యాస క్షేత్రం,அளவு புலம்
వ్యత్యాస ఫైల్,அளவு கோப்பு
విలక్షణమైన రింగింగ్,தனித்துவமான ரிங்கிங்
వక్రీకరణ,சிதைவு
"పంపిణీ
 కంప్యూటింగ్","விநியோகிக்கப்பட்டது
 கம்ப்யூட்டிங்"
"పంపిణీ చేసిన డేటా
 ప్రాసెసింగ్","விநியோகிக்கப்பட்ட தரவு
 செயலாக்கம்"
పంపిణీ చేసిన డేటా-ప్రాసెసింగ్ నెట్‌వర్క్,விநியோகிக்கப்பட்ட தரவு செயலாக்க நெட்வொர்க்
"పంపిణీ
 ఫంక్షన్","விநியோகிக்கப்பட்டது
 செயல்பாடு"
"పంపిణీ
 ఇంటెలిజెన్స్","விநியோகிக்கப்பட்டது
 நுண்ணறிவு"
పంపిణీ లాజిక్,விநியோகிக்கப்பட்ட தர்க்கம்
"పంపిణీ
 నెట్‌వర్క్","விநியோகிக்கப்பட்டது
 வலைப்பின்னல்"
"పంపిణీ
 ప్రాసెసింగ్","விநியோகிக்கப்பட்டது
 செயலாக்கம்"
"పంపిణీ
 ప్రాసెసింగ్
 నెట్‌వర్క్","விநியோகிக்கப்பட்டது
 செயலாக்கம்
 வலைப்பின்னல்"
"పంపిణీ
 ప్రాసెసర్","விநியோகிக்கப்பட்டது
 செயலி"
పంపిణీ ఫ్రేమ్,விநியோகிருத்தல் சட்டகம்
పంపిణీ కేబుల్,விநியோக கேபிள்
పంపిణీ ఫ్రేమ్,விநியோக சட்டகம்
వైవిధ్యం,பன்முகத்தன்மை
వైవిధ్య కలయిక,பன்முகத்தன்மை இணைத்தல்
చెక్కును విభజించండి,காசோலை பிரிக்கவும்
డివైడెడ్ స్లిట్ స్కాన్,பிரிக்கப்பட்ட பிளவு ஸ்கேன்
డివిజన్ హెడర్,பிரிவு தலைப்பு
"డివిజన్-రిమైండర్
 విధానం","பிரிவு-மறுபரிசீலனை
 முறை"
విభజన,வகுப்பான்
పత్రం,ஆவணம்
"పత్రం
 అసెంబ్లీ","ஆவணம்
 சட்டசபை"
డాక్యుమెంటేషన్,ஆவணம்
"డాక్యుమెంటేషన్
 పుస్తకం","ஆவணம்
 நூல்"
"డాక్యుమెంటేషన్
ప్రోగ్రామ్","ஆவணம்
திட்டம்"
"డాక్యుమెంటేషన్
 రకం","ஆவணம்
 தட்டச்சு செய்க"
"పత్రం
 నిర్వహణ","ஆவணம்
 கையாளுதல்"
"డాక్యుమెంట్ లీడింగ్
 అంచు","ஆவணம் முன்னணி
 விளிம்பு"
డాక్యుమెంట్ మార్క్,ஆவண குறி
"పత్రం
 తయారీ","ஆவணம்
 தயாரிப்பு"
డాక్యుమెంట్ రీడర్,ஆவண வாசகர்
"పత్రం
 రిఫరెన్స్ ఎడ్జ్","ஆவணம்
 குறிப்பு விளிம்பு"
డాక్యుమెంట్ రిట్రీవల్,ஆவண மீட்டெடுப்பு
డాక్యుటెర్మ్,Doguterm
"దేశీయ ఉపగ్రహం
 క్యారియర్","வீட்டு செயற்கைக்கோள்
 கார்"
"డు ఏమీ లేదు
 ఆపరేషన్
 (= నో-ఆపరేషన్
 సూచన)","செய்யாதது
 செயல்பாடு
 (= செயல்பாடு இல்லை
 உத்தரவாதம்)"
డోపాంట్,டோபண்ட்
"డాట్- పాత్ర
 ప్రింటర్","புள்ளி- எழுத்து
 அச்சுப்பொறி"
బిందు మాత్రిక,புள்ளி அணி
"డాట్ ప్రింటర్
(= మాతృక
 ప్రింటర్)","புள்ளி அச்சுப்பொறி
(= மேட்ரிக்ஸ்
 அச்சுப்பொறி)"
డబుల్ బఫరింగ్,இரட்டை இடையக
డబుల్ కార్డ్,இரட்டை அட்டை
"డబుల్ దట్టమైన
 రికార్డింగ్","இரட்டை அடர்த்தியான
 பதிவு"
"డబుల్ డెన్సిటీ
 రికార్డింగ్","இரட்டை அடர்த்தி
 பதிவு"
"డబుల్ ఎండ్
 క్యూ","இரட்டை முடிவு
 வரிசை"
డబుల్ ఎంట్రీ కార్డ్,இரட்டை நுழைவு அட்டை
"డబుల్ పొడవు
 రిజిస్టర్","இரட்டை நீளம்
 பதிவு"
డబుల్ ఖచ్చితత్వం,இரட்டை துல்லியம்
