Assamese,Kannada
মোবাইল পইণ্ট প্ৰচেছৰ,ಮೊಬೈಲ್ ಪಾಯಿಂಟ್ ಪ್ರೊಸೆಸರ್
ফ্লটিং পইণ্ট ইউনিট,ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಘಟಕ
ফাইল সলনি কৰা,ಫೈಲ್ ಬದಲಿ
ভগ্নাংশ ভুল,ಭಾಗಶಃ ದೋಷ
ডিফাৰেন্সিয়েল ট্ৰেন্সমিছন,ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ
ফ্ৰেম,ಚೌಕಟ್ಟು
ফ্ৰেম বাফাৰ চিপ,ಫ್ರೇಮ್ ಬಫರ್ ಚಿಪ್
ফ্ৰেম কেপচাৰ,ಫ್ರೇಮ್ ಕ್ಯಾಪ್ಚರ್
ফ্ৰেম পাছৱৰ্ড,ಫ್ರೇಮ್ ಪಾಸ್ವರ್ಡ್
ফ্ৰেম ফৰ্মেট,ಫ್ರೇಮ್ ಸ್ವರೂಪ
ফ্ৰেম ফ্ৰিকুৱেন্সি,ಫ್ರೇಮ್ ಆವರ್ತನ
ফ্ৰেম লেণ্ড,ಚೌಕಟ್ಟಿನ ಭೂಮಿ
ফ্ৰেম সমকালীন বিন্দু,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಪಾಯಿಂಟ್‌ಗಳು
ফ্ৰেম সমন্বয়,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್
ফ্ৰেম সমকালীন সংকেত,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಸಿಗ್ನಲ್
ফ্ৰেংক কোড,ಫ್ರಾಂಕ್ ಕೋಡ್
মুক্ত ইলেক্ট্ৰন,ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು
free Zone,ಮುಕ್ತ ವಲಯ
মুক্ত গতিশীল দোলক,ಉಚಿತ ಚಲಿಸುವ ಆಂದೋಲಕ
মুক্ত ব্যৱধান ইম্পিডেন্স,ಉಚಿತ ಅಂತರ ಪ್ರತಿರೋಧ
মুক্ত ব্যৱধান,ಉಚಿತ ಅಂತರ
মুক্ত গতিশীল মাল্টিভাইব্ৰেটৰ,ಉಚಿತ ಚಲಿಸುವ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
কম্পনাংক,ಆವರ್ತನ
কম্পনাংক,ಆವರ್ತನ
কম্পনাংক,ಆವರ್ತನ
কম্পনাংক,ಆವರ್ತನ
কম্পাঙ্ক সংযুক্ত চেনেল,ಆವರ್ತನ ಲಗತ್ತಿಸಲಾದ ಚಾನಲ್
কম্পাঙ্ক নিযুক্তি,ಆವರ್ತನ ನಿಯೋಜನೆ
ফ্ৰিকুৱেন্সি বেণ্ড,ಆವರ್ತನ ಬ್ಯಾಂಡ್
ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ,ಆವರ್ತನ ಪರಿವರ್ತಕ
কম্পাঙ্ক ক্ষতিপূৰণ,ಆವರ್ತನ ಪರಿಹಾರ
কম্পাঙ্ক ক্ষতিপূৰণ,ಆವರ್ತನ ಪರಿಹಾರ
কম্পাঙ্ক নিয়ন্ত্ৰিত দোলক,ಆವರ್ತನ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ
কম্পাঙ্ক ৰূপান্তৰ,ಆವರ್ತನ ಪರಿವರ್ತನೆ
ফ্ৰিকুৱেন্সি মডুলেচন,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್
ফ্ৰিকুৱেন্সি ডিটেক্টৰ,ಆವರ್ತನ ಪತ್ತೆಕಾರಕ
কম্পাঙ্ক বিচ্যুতি,ಆವರ್ತನ ವಿಚಲನ
কম্পাঙ্ক বিচ্যুতি,ಆವರ್ತನ ವಿಚಲನ
কম্পাঙ্ক পাৰ্থক্য,ಆವರ್ತನ ವ್ಯತ್ಯಾಸ
কম্পাঙ্ক বৈষম্যক,ಆವರ್ತನ ತಾರತಮ್ಯಕಾರ
কম্পাঙ্ক বিকৃতি,ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ
কম্পাঙ্ক তাৰতম্য,ಆವರ್ತನ ವ್ಯತ್ಯಾಸ
কম্পাঙ্ক বিভাজক,ಆವರ್ತನ ವಿಭಜಕ
মাল্টিপ্লেক্সাৰ ফ্ৰিকুৱেন্সি ডিভিজন,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಆವರ್ತನ ವಿಭಾಗ
কম্পাঙ্ক ডাবলাৰ,ಆವರ್ತನ ದ್ವಿಗುಣ
কম্পাঙ্ক চুইচিং,ಆವರ್ತನ ಸ್ವಿಚಿಂಗ್
কম্পাঙ্ক উৎপাদন,ಆವರ್ತನ ಉತ್ಪಾದನೆ
কম্পাঙ্ক নিৰ্ভৰশীল এন্টেনা,ಆವರ್ತನ ಅವಲಂಬಿತ ಆಂಟೆನಾ
কম্পাঙ্ক আন্তঃপৃষ্ঠ,ಆವರ್ತನ ಇಂಟರ್ಫೇಸ್
কম্পাঙ্ক হস্তক্ষেপ,ಆವರ್ತನ ಹಸ್ತಕ್ಷೇಪ
কম্পাঙ্ক বিপৰীত,ಆವರ್ತನ ವಿಲೋಮ
ফ্ৰিকুৱেন্সি মডুলেচন,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್
ফ্ৰিকুৱেন্সি মডুলেচন সূচকাংক,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ
ফ্ৰিকুৱেন্সি মডুলেটৰ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಟರ್
কম্পাঙ্ক সংকীৰ্ণ বেণ্ড,ಆವರ್ತನ ಕಿರಿದಾದ ಬ್ಯಾಂಡ್
কম্পাঙ্ক শব্দ,ಆವರ್ತನ ಶಬ್ದ
কম্পাঙ্ক পৰিসৰ,ಆವರ್ತನ ಶ್ರೇಣಿ
ফ্ৰিকুৱেন্সি ৰিয়েক্টেন্স মডুলেটৰ,ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಮಾಡ್ಯುಲೇಟರ್
ফ্ৰিকুৱেন্সি ৰেফাৰেন্স,ಆವರ್ತನ ಉಲ್ಲೇಖ
কম্পাঙ্ক প্ৰতিক্ৰিয়া,ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ
কম্পাঙ্ক গ্ৰেডিং,ಆವರ್ತನ ಶ್ರೇಣೀಕರಣ
কম্পাঙ্ক শব্দ বৰ্তনী,ಆವರ್ತನ ಧ್ವನಿ ಸರ್ಕ್ಯೂಟ್
কম্পাঙ্ক বৰ্ণালী,ಆವರ್ತನ ಸ್ಪೆಕ್ಟ್ರಮ್
কম্পাঙ্ক স্থিৰতা,ಆವರ್ತನ ಸ್ಥಿರತೆ
কম্পাঙ্ক মানদণ্ড,ಆವರ್ತನ ಮಾನದಂಡ
কম্পাঙ্ক দোষ,ಆವರ್ತನ ದೋಷ
কম্পাঙ্ক সংশ্লেষণ,ಆವರ್ತನ ಸಂಶ್ಲೇಷಣೆ
কম্পাঙ্ক সংশ্লেষণ,ಆವರ್ತನ ಸಂಶ್ಲೇಷಣೆ
ফ্ৰিকুৱেন্সি সংশ্লেষিত টিউনিং,ಆವರ್ತನ ಸಂಶ್ಲೇಷಿತ ಶ್ರುತಿ
কম্পাঙ্ক ভল্টেজ পৰিৱৰ্তন,ಆವರ್ತನ ವೋಲ್ಟೇಜ್ ಬದಲಾವಣೆ
ফ্ৰিকুৱেন্সি টু ভল্টেজ কনভাৰ্টাৰ,ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕಕ್ಕೆ ಆವರ್ತನ
ফ্ৰিকুৱেন্সি-ভোল্টেজ কনভাৰ্টাৰ,ಆವರ್ತನ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
ফ্ৰিকুৱেন্সি-ভোল্টেজ কনভাৰ্টাৰ,ಆವರ್ತನ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
ফ্ৰিকুৱেন্সি বেয়াৰিং,ಆವರ್ತನ ಬೇರಿಂಗ್
কম্পাঙ্ক স্থানান্তৰ,ಆವರ್ತನ ವರ್ಗಾವಣೆ
ফ্ৰিকুৱেন্সি ট্ৰেন্সমিছন,ಆವರ್ತನ ಪ್ರಸರಣ
ফ্ৰিকুৱেন্সি টিউনাৰ,ಆವರ್ತನ ಟ್ಯೂನರ್
চৰিত্ৰ মডুলেটৰ,ವೆಕ್ಟರ್ ಮಾಡ್ಯುಲೇಟರ್
ফ্ৰিকুৱেন্সি ৱাইড বেণ্ড,ಆವರ್ತನ ವ್ಯಾಪಕ ಬ್ಯಾಂಡ್
ফ্ৰেনেলৰ অৱক্ষয়ৰ কম্পাঙ্ক,ಫ್ರೆಸ್ನೆಲ್ ಅವನತಿ ಆವರ್ತನ
ঘৰ্ষণ ভুল,ಘರ್ಷಣೆ ದೋಷ
বৃত্ত আখৰ,ವೃತ್ತದ ಪಾತ್ರ
ফ্ৰন্ট বৰ্ড নিয়ন্ত্ৰণ,ಮುಂಭಾಗದ ಬೋರ್ಡ್ ನಿಯಂತ್ರಣ
সন্মুখৰ বাৰাণ্ডা,ಮುಂಭಾಗದ ಮುಖಮಂಟಪ
ফ্ৰষ্ট পইণ্ট হাইগ্ৰ&#39;মিটাৰ,ಫ್ರಾಸ್ಟ್ ಪಾಯಿಂಟ್ ಹೈಗ್ರೋಮೀಟರ್
নথিপত্ৰ সংৰক্ষণ,ಫೈಲ್ ಸಂಗ್ರಹಣೆ
ফু মাঞ্চু ভাইৰাছ,ಫೂ ಮಂಚು ವೈರಸ್
ইন্ধন পাম্পৰ হস্তক্ষেপ,ಇಂಧನ ಪಂಪ್ ಹಸ್ತಕ್ಷೇಪ
ফুজি অনমনীয়তা অপাৰেচন,ಫ್ಯೂಜಿ ನಮ್ಯತೆ ಕಾರ್ಯಾಚರಣೆ
সম্পূৰ্ণ এডাৰ,ಪೂರ್ಣ ಆಡ್ಡರ್
সম্পূৰ্ণ ডুপ্লেক্স,ಪೂರ್ಣ ಡ್ಯುಪ್ಲೆಕ್ಸ್
সম্পূৰ্ণ ডুপ্লেক্স ছেটআপ,ಪೂರ್ಣ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸೆಟಪ್
সম্পূৰ্ণ ডুপ্লেক্স ট্ৰেন্সমিছন,ಪೂರ್ಣ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಪ್ರಸರಣ
সম্পূৰ্ণ লোড ভল্টেজ,ಪೂರ್ಣ ಲೋಡ್ ವೋಲ್ಟೇಜ್
সম্পূৰ্ণ শক্তি,ಪೂರ್ಣ ಶಕ್ತಿ
সম্পূৰ্ণ শক্তি বেণ্ড সম্প্ৰসাৰণ,ಪೂರ್ಣ ಪವರ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ
নিৰপেক্ষ স্কেল বিচ্যুতি,ಸಂಪೂರ್ಣ ಪ್ರಮಾಣದ ವಿಚಲನ
সম্পূৰ্ণ পৰ্দা,ಪೂರ್ಣ ಪರದೆ
নিখুঁত যৌগ,ಪರಿಪೂರ್ಣ ಸಂಯುಕ್ತ
সম্পূৰ্ণ লিক বাফাৰিং,ಪೂರ್ಣ ಸೋರಿಕೆ ಬಫರಿಂಗ್
সম্পূৰ্ণ তৰংগ,ಪೂರ್ಣ ತರಂಗ
সম্পূৰ্ণ তৰংগ দলং ৰেক্টিফায়াৰ,ಪೂರ್ಣ ತರಂಗ ಸೇತುವೆ ರಿಕ್ಟಿಫೈಯರ್
সম্পূৰ্ণ তৰংগ ৰেক্টিফায়াৰ,ಪೂರ್ಣ ತರಂಗ ರಿಕ್ಟಿಫೈಯರ್
ফাংচন ক&#39;ড,ಕಾರ್ಯ ಕೋಡ್
ফাংচন জেনেৰেটৰ,ಕಾರ್ಯ ಜನರೇಟರ್
ফাংচন লাইব্ৰেৰী,ಕಾರ್ಯ ಗ್ರಂಥಾಲಯ
ফাংচন চুইচ,ಕಾರ್ಯ ಸ್ವಿಚ್
কাৰ্য্যকৰী অনুকৰণ,ಕ್ರಿಯಾತ್ಮಕ ಸಿಮ್ಯುಲೇಶನ್
মূলত,ಮೂಲ
মূল কম্পাঙ্ক,ಮೂಲ ಆವರ್ತನ
মূল ধৰণ,ಮೂಲ ಮೋಡ್
মূল অনুনাদ,ಮೂಲ ಅನುರಣನ
ফিউজ,ಫ್ಯೂಸ್
ফিউজ ইফেক্ট,ಫ್ಯೂಸ್ ಪರಿಣಾಮ
ফিউজ মেপ,ಫ್ಯೂಸ್ ನಕ್ಷೆ
দ্ৰৱণীয় লিংক,ಕರಗುವ ಲಿಂಕ್
ভৱিষ্যতৰ ধাৰা,ಭವಿಷ್ಯದ ಪ್ರವೃತ್ತಿ
"অস্পষ্ট যুক্তি, অস্পষ্ট যুক্তি","ಅಸ್ಪಷ್ಟ ತರ್ಕ, ಅಸ್ಪಷ್ಟ ತರ್ಕ"
"অস্পষ্ট যুক্তি, ভুৱা যুক্তি","ಅಸ್ಪಷ್ಟ ತಾರ್ಕಿಕ, ಬೋಗಸ್ ತಾರ್ಕಿಕ"
ফাইল নিষ্কাশন,ಫೈಲ್ ಹೊರತೆಗೆಯುವಿಕೆ
পুনৰ বিনিয়োগৰ সংবেদনশীলতা,ಮರುಹೂಡಿಕೆಯ ಸೂಕ್ಷ್ಮತೆ
লাভ কৰা,ಲಾಭ
গাইড লেজাৰ লাভ কৰক,ಮಾರ್ಗದರ್ಶಿ ಲೇಸರ್ ಅನ್ನು ಪಡೆದುಕೊಳ್ಳಿ
লাভৰ সীমা,ಲಾಭ ಮಿತಿ
গেইন বেণ্ড সম্প্ৰসাৰণ বহুগুণন,ಗೇನ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ ಗುಣಾಕಾರ
ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি লাভ কৰক,ಪರಿವರ್ತನೆ ಆವರ್ತನವನ್ನು ಪಡೆಯಿರಿ
গ্যালাঘৰ কোড,ಗಲ್ಲಾಘರ್ ಕೋಡ್
গেলিয়াম আৰ্চেনাইড,ಗ್ಯಾಲಿಯಂ ಆರ್ಸೆನೈಡ್
গেলভানিক কোষ,ಗಾಲ್ವನಿಕ್ ಕೋಶ
গেলভানোমিটাৰ,ಗ್ಯಾಲ್ವನೋಮೀಟರ್
গেলভানাইজড ৰেকৰ্ডাৰ,ಕಲಾಯಿ ರೆಕಾರ್ಡರ್
গামা,ಗಾಮಾ
গামা-ৰশ্মি,ಗಾಮಾ ಕಿರಣ
কণ্ঠস্বৰযুক্ত টিউনিং,ಧ್ವನಿ ಶ್ರುತಿ
ব্যৱধান,ಮಧ್ಯಂತರ
গেছ বিসৰ্জন লেম্প,ಅನಿಲ ಇಮ್ಮರ್ಶನ್ ದೀಪ
গেছ লেজাৰ,ಅನಿಲ ಲೇಸರ್
"গেট, গেট","ಗೇಟ್, ಗೇಟ್"
গেট এৰে,ಗೇಟ್ ರಚನೆ
গেট এৰে,ಗೇಟ್ ರಚನೆ
গেট কেপাচিটেন্স / গেট কেপাচিটৰ,ಗೇಟ್ ಕೆಪಾಸಿಟನ್ಸ್ / ಗೇಟ್ ಕೆಪಾಸಿಟರ್
গেট ইনচুলেটিং,ಗೇಟ್ ಇನ್ಸುಲೇಟಿಂಗ್
গেট দোলক,ಗೇಟ್ ಆಂದೋಲಕ
গেটৰ নিৰাপত্তা,ಗೇಟ್ ಭದ್ರತೆ
গেট সুৰক্ষা ডাইঅ&#39;ড,ಗೇಟ್ ರಕ್ಷಣೆ ಡಯೋಡ್
গেট লক চুইচ,ಗೇಟ್ ಲಾಕ್ ಸ್ವಿಚ್
গেট নিয়ন্ত্ৰিত চুইচ,ಗೇಟ್ ನಿಯಂತ್ರಿತ ಸ್ವಿಚ್
গেটৰ পিছফালৰ নেটৱৰ্ক,ಗೇಟ್ ಪೋಸ್ಟಿಂಗ್ ನೆಟ್‌ವರ್ಕ್
গেট অক্সাইড কেপাচিটৰ,ಗೇಟ್ ಆಕ್ಸೈಡ್ ಕೆಪಾಸಿಟರ್
খোলাৰ ভুল,ತೆರೆಯುವ ದೋಷ
জোখ লোৱা,ಗೇಜ್
গেজ বহুগুণক,ಗೇಜ್ ಗುಣಕ
গাউছ মিটাৰ,ಗಾಸ್ ಮೀಟರ್
গাউছিয়ান ঘনত্ব ফলন,ಗಾಸಿಯನ್ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
গাউছিয়ান প্ৰসাৰণ,ಗಾಸಿಯನ್ ಪ್ರಸರಣ
গাউছিয়ান বিতৰণ,ಗಾಸಿಯನ್ ವಿತರಣೆ
গাউছিয়ান বিতৰণ,ಗಾಸಿಯನ್ ವಿತರಣೆ
গাউছিয়ান শব্দ,ಗಾಸಿಯನ್ ಶಬ್ದ
গাউছিয়ান শব্দ,ಗಾಸಿಯನ್ ಶಬ್ದ
গাউছিয়ান প্ৰক্ৰিয়া,ಗಾಸಿಯನ್ ಪ್ರಕ್ರಿಯೆ
গাউছিয়ান পালছ,ಗಾಸಿಯನ್ ನಾಡಿ
গাউছিয়ান নিয়ম,ಗಾಸಿಯನ್ ಕಾನೂನು
গিগা হাৰ্টজ,ಗಿಗಾ ಹರ್ಟ್ಜ್
সাধাৰণ উদ্দেশ্যৰ প্ৰতিৰোধ ক্ষমতা,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಪ್ರತಿರೋಧ
সৃষ্টি কৰা শব্দ,ಸೃಷ್ಟಿಸಿದ ಶಬ್ದ
জেনেৰেটৰ,ಜನರೇಟರ್
"পিতৃ-মাতৃ, সাধাৰণ","ಪೋಷಕ, ಸಾಮಾನ್ಯ"
জ্যামিতিক গড়,ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ
জ্যামিতিক ৰশ্মি অনুৰেশ,ಜ್ಯಾಮಿತೀಯ ಕಿರಣ ಅನುರೇಶ್
ভূ-স্থিৰ কক্ষ,ಭೂಸ್ಥಿರ ಚೇಂಬರ್
gerber foment,ಗರ್ಬರ್ ಫೋಮೆಂಟ್
জাৰ্মেনিয়াম,ಜರ್ಮೇನಿಯಮ್
জাৰ্মেনিয়াম ডাইঅ&#39;ড,ಜರ್ಮೇನಿಯಮ್ ಡಯೋಡ್
getran চিকিৎসা,ಗೆಟ್ರಾನ್ ಚಿಕಿತ್ಸೆ
গেইজাৰ কেলকুলেটৰ,ಗೀಸರ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
ছ্যুডো মেমৰি ৰিফ্লেক্স,ಹುಸಿ ಮೆಮೊರಿ ಪ್ರತಿಫಲಿತ
গিবছ পৰিঘটনা,ಗಿಬ್ಸ್ ವಿದ್ಯಮಾನ
গিগা,ಗಿಗಾ
gimmick,ಗಿಮಿಕ್
গ্লেয়াৰ ফিল্টাৰ,ಪ್ರಜ್ವಲಿಸುವ ಫಿಲ್ಟರ್
গ্লাছ কেপাচিটৰ,ಗಾಜಿನ ಕೆಪಾಸಿಟರ್
গ্লিচ,ಗ್ಲಿಚ್
পৃথিৱীৰ অৱস্থান উপগ্ৰহ,ಭೂಮಿಯ ಸ್ಥಾನದ ಉಪಗ್ರಹ
পোহৰৰ বিসৰ্জন,ಬೆಳಕಿನ ಮುಳುಗುವಿಕೆ
শ্বেল ক&#39;ড,ಶೆಲ್ ಕೋಡ್
সোণৰ কোড,ಚಿನ್ನದ ಕೋಡ್
goniometer,ಗೊನಿಯೊಮೀಟರ್
g-অপাৰেচন,ಜಿ-ಕಾರ್ಯಾಚರಣೆ
শ্ৰেণী,ಗ್ರೇಡ್
ছিৰিয়েল ইনডেক্স ফাইবাৰ,ಸರಣಿ ಸೂಚ್ಯಂಕ ಫೈಬರ್
এঢলীয়া,ಇಳಿಜಾರು
পৃথিৱীৰ শব্দ ৰিজ&#39;লিউচন,ಭೂಮಿಯ ಶಬ್ದ ರೆಸಲ್ಯೂಶನ್
কণাযুক্ত শব্দ,ಕಣಗಳ ಶಬ್ದ
গ্ৰেনুলাৰ শব্দ,ಹರಳಿನ ಶಬ್ದ
কণাযুক্ত শব্দ,ಕಣಗಳ ಶಬ್ದ
অনুচ্ছেদ,ಲೇಖನ
গ্ৰাফিকেল প্ৰদৰ্শন একক,ಚಿತ್ರಾತ್ಮಕ ಪ್ರದರ್ಶನ ಘಟಕ
গ্ৰাফিকেল ইকুৱেলাইজাৰ,ಚಿತ್ರಾತ್ಮಕ ಈಕ್ವಲೈಜರ್
চিত্ৰাঙ্কিত বিশ্লেষণ,ಚಿತ್ರಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ
গ্ৰেটিকুল,ಕೃತಜ್ಞತೆ
গ্ৰেটিং ৰিফ্লেক্টৰ,ತುರಿಯುವ ಪ್ರತಿಫಲಕ
মুঠ ভুল,ಒಟ್ಟು ದೋಷ
ভূ-উল্লেখযোগ্য বিনিয়োগ,ಜಿಯೋ-ಉಲ್ಲೇಖಿತ ಹೂಡಿಕೆ
"ভূমি, ভূমি","ಭೂಮಿ, ಭೂಮಿ"
মাটিৰ প্ৰতিফলন,ನೆಲದ ಪ್ರತಿಬಿಂಬ
ভূমিৰ উভতি অহা,ಭೂಮಿ ವಾಪಸು
মাটিৰ তৰংগ,ನೆಲದ ಅಲೆ
মাটিৰ তৰংগ,ನೆಲದ ಅಲೆ
ভূতৰ সংক্ৰমণ,ಪ್ರೇತ ಪ್ರಸರಣ
পৃথিৱীৰ সংযোগ,ಭೂಮಿಯ ಸಂಪರ್ಕ
মাটিত লগা বোজা (লোড),ಗ್ರೌಂಡ್ಡ್ ಲೋಡ್ (ಲೋಡ್)
মাটিৰ এন্টেনা,ನೆಲದ ಆಂಟೆನಾ
গ্ৰাউণ্ড কৰা এমিটাৰ এম্প্লিফায়াৰ,ಗ್ರೌಂಡೆಡ್ ಎಮಿಟರ್ ಆಂಪ್ಲಿಫಯರ್
গ্ৰাউণ্ড কৰা উৎস এম্প্লিফায়াৰ,ಆಧಾರವಾಗಿರುವ ಮೂಲ ಆಂಪ್ಲಿಫಯರ್
মাটিৰ লুপ,ನೆಲದ ಲೂಪ್
মাটিৰ স্তৰ,ನೆಲದ ಮಟ್ಟ
গ্ৰুপ ক&#39;ড,ಗುಂಪು ಕೋಡ್
গোটৰ বিলম্বৰ সময়,ಗುಂಪು ವಿಳಂಬದ ಅವಧಿ
গোট নিৰ্বাচক,ಗುಂಪು ಆಯ್ಕೆಗಾರ
গোটৰ বেগ,ಗುಂಪಿನ ವೇಗ
গ্ৰভাৰ কুণ্ডলান,ಗ್ರೋವರ್ ಕುಂಡಲನ್
বুষ্ট জংচন ট্ৰেঞ্জিষ্টৰ,ಬೂಸ್ಟ್ ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
ৰক্ষক বেণ্ড,ರಕ್ಷಕ ಬ್ಯಾಂಡ್
সুৰক্ষা বৰ্তনী,ಸುರಕ್ಷತಾ ಸರ್ಕ್ಯೂಟ್
গাৰ্ড ৰিং,ಕಾವಲು ಉಂಗುರ
অতিথি গৃহস্থ এল চি ডি,ಅತಿಥಿ ಹೋಸ್ಟ್ LCD
নিৰ্দেশনা তৰংগদৈৰ্ঘ্য,ಸೂಚನಾ ತರಂಗಾಂತರ
বন্দুকৰ প্ৰভাৱ,ಗನ್ ಪರಿಣಾಮ
বন্দুক দোলক,ಗನ್ ಆಂದೋಲಕ
gyrator,ಗೈರೇಟರ್
