Telugu,Hindi
సాధారణ క్షేత్రం,सार्व क्षेत्र
సాధారణ హబ్,सार्व नाभि
సాధారణ భాష,सार्वभाषा
సాధారణ భాషా కోడ్,सार्वभाषा कूट
సాధారణ దినచర్య,सार्व नेमका
సాధారణ విభాగం,सार्व खंड़
సాధారణ సాఫ్ట్‌వేర్,सार्व प्रक्रिया सामग्री
సాధారణ నిల్వ ప్రాంతం,सार्व भंडारण क्षेत्र
సాధారణ లక్ష్య యంత్రం,सार्व लक्ष्य यंत्र
సాధారణ వినియోగదారు సర్క్యూట్,सार्व उपयोक्ता परिपथ
సాధారణ వినియోగదారు నెట్‌వర్క్,सार्व उपयोक्ता जालक्रम
కమ్యూనిటీ,सामुदायिकता
వర్డ్-ప్రాసెసింగ్ పరికరాలను కమ్యూనికేట్ చేయడం,संचारी शब्द संसाधन उपकरण
కమ్యూనికేషన్,संचार
కమ్యూనికేషన్ అడాప్టర్,संचार अनुकूलित्र
కమ్యూనికేషన్ ఛానల్,संचार प्रणाल
కమ్యూనికేషన్ సాధారణ క్యారియర్,संचार सार्ववाहक
కమ్యూనికేషన్ నియంత్రణ పాత్ర,संचार नियंत्रण संप्रतीक
కమ్యూనికేషన్ కంట్రోలర్,संचार नियंत्रक
కమ్యూనికేషన్ కంట్రోలర్ నోడ్,संचार नियंत्रक आसंधि
కమ్యూనికేషన్ కంట్రోల్ యూనిట్,संचार नियन्त्रण एकक
కమ్యూనికేషన్ డేటా సిస్టమ్,संचार आँकड़ा तंत्र
కమ్యూనికేషన్ ఇంటర్ఫేస్,संचार अंतरापृष्ठ
కమ్యూనికేషన్ లైన్,संचार लाइन
కమ్యూనికేషన్ లైన్ అడాప్టర్,संचार लाइन अनुकूलित्र
కమ్యూనికేషన్ లైన్ లక్షణం,संचार लाइन अभिलक्षण
కమ్యూనికేషన్ లింక్,संचार कड़ी
కమ్యూనికేషన్ మిక్స్,संचार मिश्रण
కమ్యూనికేషన్ మోడ్ నియంత్రణ,संचार विधा नियंत्रण
కమ్యూనికేషన్ మోడెమ్,संचार मोडेम
కమ్యూనికేషన్ నెట్‌వర్క్,संचार जालक्रम
కమ్యూనికేషన్స్ సెంటర్,संचार केन्द्र
కమ్యూనికేషన్ కంప్యూటర్,संचार अभिकलित्र
కమ్యూనికేషన్స్ కంట్రోలర్,संचार नियंत्रक
కమ్యూనికేషన్స్ ఉపగ్రహం,संचार उपग्रह
కమ్యూనికేషన్స్ సెక్యూరిటీ ఎక్విప్మెంట్,संचार सुरक्षा उपकरण
కమ్యూనికేషన్ సాఫ్ట్‌వేర్,संचार प्रक्रिया सामग्री
కమ్యూనికేషన్స్ ఉపవ్యవస్థ,संचार उपतन्त्र
కమ్యూనికేషన్స్ టెర్మినల్,संचार अंतक
కమ్యూనికేషన్ సిద్ధాంతం,संचार सिद्धांत
