Bengali,Telugu
সাংস্কৃতিক বা ত্বরান্বিত ইউট্রোফিকেশন,సాంస్కృతిక లేదా వేగవంతమైన యూట్రోఫికేషన్
সংস্কৃতি,సంస్కృతి
কামুলাস ওফোরাস,క్యుములస్ ఓఫోరస్
কাপ্রেসাস টোরুলোসা,కుప్రెసస్ టోరులోసా
কাপুলা,కుపులా
কাপুল,కపుల్
কার্কুমিন,కర్క్యుమిన్
কার্সোরিয়াল,కర్సర్
কার্ভেমব্রাই,కర్వెంబ్రి
কার্ভেমব্রায়োনিক,కర్వెంబ్రియోనిక్
কুসুটা,కుస్కుటా
Cuspetate,కస్పిడేట్
কিউটিকাল,క్యూటికల్
কাটা,కట్టింగ్
কাটা,కట్టింగ్
ক্যাটলফিশ,నురుగు చేప
সায়ানোব্যাকটিরিয়া,సైనోబాక్టీరియా
সায়ানোব্যাক্টেরিয়াম,సైనోబాక్టీరియం
সায়ানোোকোবালামিন (বি 12),Cyణదణి
সায়ানোফাইসিয়ান গ্রানুল,సైనోఫైషన్ గ్రాన్యూల్
সাইথিয়াম,సైథియం
সাইক্যাড,సైకాడ్
সাইক্যাডেসি,సైకాడేసి
সাইক্যাডোপিডিডা,సైకాడోప్సిడా
চক্রীয় গ্যানোসিন মনোফসফেট,చక్రీయ గ్వానోసిన్ మోనోఫాస్ఫేట్
চক্রীয় ফটোফোসফোরিলেশন,చక్రీయ ఫోటోఫాస్ఫోరైలేషన్
ঘূর্ণিঝড় বিভাজক,సైక్లోనిక్ సెపరేటర్
সাইক্লোপস,సైక్లోప్స్
সাইক্লোস্পোরিন ক,సైక్లోస్పోరిన్ a
সাইক্লোস্টোমাটা,సైక్లోస్టోమాటా
সাইকাস,సైకస్
সাইমোজ,సైమోస్
সাইমোজ টাইপ,సైమోస్ రకం
সাইপ্রেস,సైప్రస్
সিপসেলা,సైప్సెలా
সিস্টাইন,సిస్టీన్
সিস্টিক ফাইব্রোসিস,సిస్టిక్ ఫైబ్రోసిస్
সাইটোকাইনেসিস,సైటోకినిసిస్
সাইটোক্রোম,సైటోక్రోమ్
সাইটোকাইন বাধা,సైటోకిన్ అవరోధం
সাইটোকিনিন,సైటోకినిన్
সাইটোলজি,సైటోలజీ
সাইটটন,సైటన్
সাইটোপ্লাজম,సైటోప్లాజమ్
সাইটোপ্লাজমিক সেতু,సైటోప్లాస్మిక్ వంతెన
সাইটোপ্লাজমিক গ্লোবুল,సైటోప్లాస్మిక్ గ్లోబ్యూల్
সাইটোসিন,సైటోసిన్
সাইটোস্কেলটন,సైటోస్కెలిటన్
সাইটোসোল,సైటోసోల్
সাইটোটাক্সোনমি,సైటోటాక్సానమీ
পানিশূন্যতা,నిర్జలీకరణం
দুগ্ধ প্রযুক্তি,పాడి సాంకేతికత
ড্যাফনালেস,డాఫ్నాల్స్
ড্যাফনিয়া,డాఫ్నియా
গা dark ় পিছনের জমি,డార్క్ బ్యాక్ గ్రౌండ్
গা dark ় ক্ষেত্রের মাইক্রোস্কোপি,డార్క్ ఫీల్డ్ మైక్రోస్కోపీ
অন্ধকার প্রতিক্রিয়া,చీకటి ప్రతిచర్య
ডারউইনবাদ,డార్వినిజం
ডারউইনের ফিঞ্চ,డార్విన్ ఫించ్
ডেটা ঘাটতি,డేటా లోపం
খেজুর গাছ,తేదీ అరచేతి
দাতুরা স্ট্র্যামোনিয়াম,డాటురా స్ట్రామోనియం
কন্যা সেল,కుమార్తె సెల్
দিন নিরপেক্ষ উদ্ভিদ,రోజు తటస్థ మొక్క
দিনের দৈর্ঘ্য,రోజు పొడవు
অবনতি,డెగ్రోత్
মৃত অঙ্কুর,డెడ్ షూట్
বধিরতা,చెవుడు
ডেকামার,దశాబ్దం
ক্ষয়িষ্ণু জৈব পদার্থ,క్షీణిస్తున్న సేంద్రీయ పదార్థం
ডেসিবেল,డెసిబెల్
ডেসিডুয়া বেসালিস,డెసిడువా బసాలిస్
ডেসিডুয়া ক্যাপসুলারিস,డెసిడువా క్యాప్సులారిస్
ডেসিডুয়া,డెసిడువా
পাতলা,ఆకురాల్చే
পচে,కుళ్ళిపోండి
ডেকম্পোজার,డికంపోజర్
ডিট্রিটাস পচন,డెట్రిటస్ కుళ్ళిపోవడం
পচন হার,కుళ్ళిపోయే రేటు
ডিকাম্বেন্ট,డెకుంబెంట్
ডেডিফারেন্টিয়েটেড সেল,డిడిఫెంటియేటెడ్ సెల్
গভীর মহাসাগর পরিখা,లోతైన సముద్ర కందకం
গভীর জলের দেহ,లోతైన నీటి శరీరం
ডিফিব্রিলেশন,డీఫిబ్రిలేషన్
ডিফিব্রিলিটর,డీఫిబ్రిలేటర్
স্বল্পতা,లోపం
ডিফ্লেশন,ప్రతిరూపం
