Assamese,Punjabi
চিত্ৰাঙ্কিত আন্তঃপৃষ্ঠ বিন্যাস (GIF),ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਫੇਸ ਫਾਰਮੈਟ (GIF)
চিত্ৰাঙ্কিত ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI),ਗ੍ਰਾਫਿਕਲ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI)
গ্রাফিক্স,ਗਰਾਫਿਕਸ
গ্ৰাফিক্স এপ্লিকেচন,ਗਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ
গ্ৰাফিক্স কাৰ্চাৰ,ਗਰਾਫਿਕਸ ਕਰਸਰ
গ্ৰাফিক্স মোড,ਗਰਾਫਿਕਸ ਮੋਡ
গ্ৰাফিক্স পেকেজ,ਗਰਾਫਿਕਸ ਪੈਕੇਜ
গ্ৰাফিক্স চফ্টৱেৰ,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
গ্ৰাফিক্স চফ্টৱেৰ,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
গ্ৰাফিক্স চফ্টৱেৰ পেকেজ,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ
ধূসৰ স্কেল,ਸਲੇਟੀ ਸਕੇਲ
লোভী পদ্ধতি,ਲਾਲਚੀ ਢੰਗ
grep,grep
গ্ৰিড,ਗਰਿੱਡ
গ্ৰীড চাৰ্ট,ਗਰਿੱਡ ਚਾਰਟ
গ্ৰীড কম্পিউটিং,ਗਰਿੱਡ ਕੰਪਿਊਟਿੰਗ
গ্ৰীড মডুলেচন,ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ
মাটিৰ তৰংগ,ਜ਼ਮੀਨੀ ਲਹਿਰ
গোট,ਗਰੁੱਪ
গোটৰ ঠিকনা,ਸਮੂਹ ਦਾ ਪਤਾ
গ্ৰুপ ক&#39;ড,ਗਰੁੱਪ ਕੋਡ
গোটৰ যোগাযোগ,ਸਮੂਹ ਸੰਚਾਰ
গোটৰ যোগাযোগ,ਸਮੂਹ ਸੰਚਾਰ
গোট চিনাক্তকৰণ,ਸਮੂਹ ਦੀ ਪਛਾਣ
গোটৰ নাম,ਗਰੁੱਪ ਦਾ ਨਾਮ
গ্ৰুপৱেৰ,ਗਰੁੱਪਵੇਅਰ
বৃদ্ধি,ਵਾਧਾ
ৰক্ষা কৰা,ਗਾਰਡ
নিৰ্দেশিত মাধ্যম,ਨਿਰਦੇਸ਼ਿਤ ਮੀਡੀਆ
গুনজিপ,ਬੰਦੂਕ
হেক কৰক,ਹੈਕ
হেকাৰ,ਹੈਕਰ
hacker&#39;s অভিধান,ਹੈਕਰ ਦਾ ਸ਼ਬਦਕੋਸ਼
হাফ এডাৰ,ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ
আধা দলং,ਅੱਧਾ ਪੁਲ
হাফ ডুপ্লেক্স,ਅੱਧਾ ਡੁਪਲੈਕਸ
হাফ ডুপ্লেক্স লাইন,ਅੱਧੀ ਡੁਪਲੈਕਸ ਲਾਈਨ
হাফ ডুপ্লেক্স মোড,ਅੱਧਾ ਡੁਪਲੈਕਸ ਮੋਡ
আধা তীব্ৰতা,ਅੱਧੀ ਤੀਬਰਤਾ
হাফ ৰাউটাৰ,ਅੱਧਾ ਰਾਊਟਰ
আধা বিয়োগকাৰী,ਅੱਧਾ ਘਟਾਓ
হাফ টোনিং,ਅੱਧਾ ਟੋਨਿੰਗ
আধা শব্দ,ਅੱਧਾ ਸ਼ਬਦ
hamiltonious চক্ৰ,ਮਿਲਟੋਨਿਅਸ ਚੱਕਰ
হামিং কোড,ਹੈਮਿੰਗ ਕੋਡ
হাত,ਹੱਥ
হাতৰ কপি,ਹੱਥ ਕਾਪੀ
চম্ভালা,ਹੈਂਡਲ
হেণ্ডলিং,ਹੈਂਡਲਿੰਗ
ওলমা,ਲਟਕਣਾ
সুখী নেট,ਖੁਸ਼ ਜਾਲ
হাৰ্ড কপি ডিভাইচ,ਹਾਰਡ ਕਾਪੀ ਜੰਤਰ
হাৰ্ড ডিস্ক,ਹਾਰਡ ਡਿਸਕ
হাৰ্ড ডিষ্ক ক্ৰেচ,ਹਾਰਡ ਡਿਸਕ ਕਰੈਸ਼
কঠিন ভুল,ਸਖ਼ਤ ਗਲਤੀ
হাৰ্ডৱেৰ প্ৰবাহ নিয়ন্ত্ৰণ,ਹਾਰਡਵੇਅਰ ਵਹਾਅ ਕੰਟਰੋਲ
হাৰমনিক,ਹਾਰਮੋਨਿਕ
হাৰমনিক গড়,ਹਾਰਮੋਨਿਕ ਮਤਲਬ
hash,ਹੈਸ਼
হেচ ডায়াগ্ৰাম,ਹੈਸ਼ ਚਿੱਤਰ
হেচ টেবুল,ਹੈਸ਼ ਟੇਬਲ
হেচিং কৌশল,ਹੈਸ਼ਿੰਗ ਤਕਨੀਕ
হেডাৰ,ਸਿਰਲੇਖ
ঢেৰ,ਢੇਰ
heap sort,ਢੇਰ ਲੜੀਬੱਧ
সহায়,ਮਦਦ ਕਰੋ
সহায় পৰ্দা,ਮਦਦ ਸਕਰੀਨ
হেল্পনেট,ਹੈਲਪਨੈੱਟ
হাৰ্টজ,ਹਰਟਜ਼
heuristic,ਖੋਜੀ
হিউৰিষ্টিক পদ্ধতি,heuristic ਢੰਗ
ষড়দশমিক সংখ্যা,ਹੈਕਸਾਡੈਸੀਮਲ ਨੰਬਰ
লুকাই থকা ৰেখা,ਲੁਕਵੀਂ ਲਾਈਨ
স্তৰভিত্তিক তথ্য ভিত্তি,ਲੜੀਵਾਰ ਡਾਟਾ ਬੇਸ
স্তৰভিত্তিক নথিপত্ৰপ্ৰণালী,ਲੜੀਵਾਰ ਫਾਇਲ ਸਿਸਟਮ
স্তৰভিত্তিক ভূ-প্ৰকৃতি,ਲੜੀਵਾਰ ਟੌਪੋਗ੍ਰਾਫੀ
উচ্চ পৰ্যায়ৰ ভাষা,ਉੱਚ ਪੱਧਰੀ ਭਾਸ਼ਾ
উচ্চ স্মৃতিশক্তি এলেকা,ਉੱਚ ਮੈਮੋਰੀ ਖੇਤਰ
উচ্চ পৰিৱেশন,ਉੱਚ ਪ੍ਰਦਰਸ਼ਨ
মৰা,ਹਿੱਟ
হিট হাৰ,ਹਿੱਟ ਰੇਟ
হিট ৰেচিঅ&#39;,ਹਿੱਟ ਅਨੁਪਾਤ
ফুটা,ਮੋਰੀ
হোম ডাইৰেকটৰী,ਘਰ ਦੀ ਡਾਇਰੈਕਟਰੀ
হোম পেজ,ਮੁੱਖ ਪੰਨਾ
সমজাতীয় স্থানাংক,ਸਮਰੂਪ ਤਾਲਮੇਲ
জঁপিওৱা,ਹੌਪ
হপ গণনা,ਹੌਪ ਗਿਣਤੀ
শিঙ,ਸਿੰਗ
গৃহস্থ কম্পিউটাৰ,ਹੋਸਟ ਕੰਪਿਊਟਰ
গৃহস্থ কম্পিউটাৰ,ਹੋਸਟ ਕੰਪਿਊਟਰ
গৃহস্থ ভাষা,ਮੇਜ਼ਬਾਨ ਭਾਸ਼ਾ
হট কী,ਗਰਮ ਕੁੰਜੀ
হাইপাৰ টেক্সট মাৰ্কআপ ভাষা (HTML),ਹਾਈਪਰ ਟੈਕਸਟ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (HTML)
অনুমান,ਪਰਿਕਲਪਨਾ
মই পড,ਮੈਂ ਪੋਡ
I/O বাফাৰ,I/O ਬਫਰ
I/O পৰ্টে,I/O ਪੋਰਟ
I/O একক,I/O ਯੂਨਿਟ
চিনাক্তকৰ্তা,ਪਛਾਣਕਰਤਾ
পৰিচয়,ਪਛਾਣ
ছৱি,ਚਿੱਤਰ
ইমেজ চেন্সৰ,ਚਿੱਤਰ ਸੂਚਕ
ইমপেক্ট প্ৰিন্টাৰ,ਪ੍ਰਭਾਵ ਪ੍ਰਿੰਟਰ
ইম্পিডেন্স,ਰੁਕਾਵਟ
আৱশ্যকীয় প্ৰগ্ৰেম ভাষা,ਜ਼ਰੂਰੀ ਪ੍ਰੋਗਰਾਮ ਭਾਸ਼ਾ
আৱশ্যকীয় বক্তব্য,ਜ਼ਰੂਰੀ ਬਿਆਨ
অন্তৰ্নিহিত ঠিকনা,ਅਟੱਲ ਪਤਾ
অসম্ভৱ পৰিঘটনা,ਅਸੰਭਵ ਘਟਨਾ
নিষ্ক্ৰিয় ন&#39;ড,ਅਕਿਰਿਆਸ਼ੀਲ ਨੋਡ
অসামঞ্জস্যতা,ਅਸੰਗਤਤਾ
বৃদ্ধি কৰক,ਵਾਧਾ
সূচী,ਸੂਚਕਾਂਕ
সূচী তথ্য বস্তু,ਸੂਚਕਾਂਕ ਡਾਟਾ ਆਈਟਮ
সূচী নথিপত্ৰ,ਇੰਡੈਕਸ ਫਾਈਲ
সূচী পঞ্জীয়ন,ਸੂਚਕਾਂਕ ਰਜਿਸਟਰ
সূচী ক্ৰমিক,ਸੂਚਕਾਂਕ ਕ੍ਰਮਵਾਰ
সূচীভুক্ত ঠিকনাকৰণ,ਇੰਡੈਕਸਡ ਐਡਰੈਸਿੰਗ
সূচীভুক্ত ভাষা,ਸੂਚੀਬੱਧ ਭਾਸ਼ਾ
সূচীভুক্ত ক্ৰম নথিপত্ৰ,ਇੰਡੈਕਸਡ ਕ੍ਰਮ ਫਾਈਲ
সূচীভুক্ত ক্ৰমিক sccess পদ্ধতি (ISAM),ਇੰਡੈਕਸਡ ਕ੍ਰਮਵਾਰ ਸਕੈਸ ਵਿਧੀ (ISAM)
পৰোক্ষ সম্বোধন,ਅਸਿੱਧੇ ਸੰਬੋਧਨ
তথ্যবিজ্ঞান,ਸੂਚਨਾ ਵਿਗਿਆਨ
তথ্য,ਜਾਣਕਾਰੀ
তথ্য বিট,ਜਾਣਕਾਰੀ ਬਿੱਟ
তথ্য ব্যৱস্থাপনা,ਜਾਣਕਾਰੀ ਪ੍ਰਬੰਧਨ
তথ্য ব্যৱস্থাপনা ব্যৱস্থা (IMS),ਸੂਚਨਾ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ (IMS)
তথ্য উদ্ধাৰ কৰা,ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤੀ
তথ্য ব্যৱস্থা,ਜਾਣਕਾਰੀ ਸਿਸਟਮ
তথ্য প্ৰযুক্তি (IT),ਸੂਚਨਾ ਤਕਨਾਲੋਜੀ (IT)
আন্তঃগাঁথনি ব্যৱস্থাপনা,ਬੁਨਿਆਦੀ ਢਾਂਚਾ ਪ੍ਰਬੰਧਨ
উত্তৰাধিকাৰ,ਵਿਰਾਸਤ
উত্তৰাধিকাৰী সূত্ৰে পোৱা ভুল,ਵਿਰਾਸਤ ਵਿੱਚ ਮਿਲੀ ਗਲਤੀ
প্ৰাৰম্ভিক,ਸ਼ੁਰੂਆਤੀ
প্ৰাৰম্ভিক ঠিকনা,ਸ਼ੁਰੂਆਤੀ ਪਤਾ
প্ৰাৰম্ভিক অৱস্থা,ਸ਼ੁਰੂਆਤੀ ਸਥਿਤੀ
আৰম্ভণি,ਸ਼ੁਰੂਆਤ
ইংক জেট প্ৰিন্টাৰ,ਸਿਆਹੀ ਜੈੱਟ ਪ੍ਰਿੰਟਰ
অসংখ্য,ਅਣਗਿਣਤ
i-node টেবুল,i-ਨੋਡ ਟੇਬਲ
অকাৰ্য্যকৰী সময়,ਅਯੋਗ ਸਮਾਂ
ইনপুট বাফাৰ ৰেজিষ্টাৰ,ਇੰਪੁੱਟ ਬਫਰ ਰਜਿਸਟਰ
ইনপুট আউটপুট প্ৰচেছৰ (I/O প্ৰচেছৰ),ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਪ੍ਰੋਸੈਸਰ (I/O ਪ੍ਰੋਸੈਸਰ)
ইনপুট আউটপুট ৰেজিষ্টাৰ (I/O ৰেজিষ্টাৰ),ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਰਜਿਸਟਰ (I/O ਰਜਿਸਟਰ)
ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি),ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਸਟੇਟਮੈਂਟ (I/O ਸਟੇਟਮੈਂਟ)
ইনপুট/আউটপুট (I/O),ਇਨਪੁਟ/ਆਊਟਪੁੱਟ (I/O)
ইনপুট/আউটপুট বাফাৰ (I/O বাফাৰ),ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਬਫਰ (I/O ਬਫਰ)
ইনপুট/আউটপুট ডিভাইচ (I/O ডিভাইচ),ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਡਿਵਾਈਸ (I/O ਡਿਵਾਈਸ)
প্ৰবিষ্ট কৰা,ਪਾਓ
সন্নিৱিষ্ট কৰা সজাই পৰাই তোলা,ਸੰਮਿਲਨ ਲੜੀਬੱਧ
সংস্থাপনৰ সময়,ਇੰਸਟਾਲੇਸ਼ਨ ਵਾਰ
উদাহৰণ,ਉਦਾਹਰਨ
নিৰ্দেশনা,ਹਦਾਇਤ
নিৰ্দেশনা কাউণ্টাৰ,ਹਦਾਇਤ ਕਾਊਂਟਰ
নিৰ্দেশনা চক্ৰ,ਹਦਾਇਤ ਚੱਕਰ
নিৰ্দেশনা ছেট,ਹਦਾਇਤ ਸੈੱਟ
পূৰ্ণসংখ্যা প্ৰগ্ৰেমিং,ਪੂਰਨ ਅੰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
পূৰ্ণসংখ্যা চলক,ਪੂਰਨ ਅੰਕ ਵੇਰੀਏਬਲ
সংহত মডেম,ਏਕੀਕ੍ਰਿਤ ਮਾਡਮ
ডিজিটেল নেটৱৰ্ক (ISDN),ਏਕੀਕ੍ਰਿਤ ਸੇਵਾਵਾਂ ਡਿਜੀਟਲ ਨੈੱਟਵਰਕ (ISDN)
একতা,ਇਮਾਨਦਾਰੀ
বুদ্ধিমান নিয়ন্ত্ৰক,ਬੁੱਧੀਮਾਨ ਕੰਟਰੋਲਰ
বুদ্ধিমান টাৰ্মিনেল,ਬੁੱਧੀਮਾਨ ਟਰਮੀਨਲ
inter ব্লক,ਅੰਤਰ ਬਲਾਕ
আন্তঃব্লক ব্যৱধান,ਅੰਤਰ ਬਲਾਕ ਅੰਤਰ
আন্তঃ যোগাযোগ ব্যৱস্থা,ਅੰਤਰ ਸੰਚਾਰ ਸਿਸਟਮ
ভাৱ-বিনিময়,ਗੱਲਬਾਤ ਕਰਨੀ
ইন্টাৰেক্টিভ গ্ৰাফিক্স,ਇੰਟਰਐਕਟਿਵ ਗਰਾਫਿਕਸ
ইন্টাৰেক্টিভ কিবৰ্ড প্ৰিন্টাৰ,ਇੰਟਰਐਕਟਿਵ ਕੀਬੋਰਡ ਪ੍ਰਿੰਟਰ
ইন্টাৰকম সেৱা,ਇੰਟਰਕਾਮ ਸੇਵਾ
আন্তঃপৃষ্ঠ,ਇੰਟਰਫੇਸ
ইন্টাৰলিভিং,ਇੰਟਰਲੀਵਿੰਗ
মধ্যৱৰ্তী বাফাৰ,ਵਿਚਕਾਰਲੇ ਬਫਰ
অভ্যন্তৰীণ ব্লক,ਅੰਦਰੂਨੀ ਬਲਾਕ
আভ্যন্তৰীণ যোগাযোগ,ਅੰਦਰੂਨੀ ਸੰਚਾਰ
আভ্যন্তৰীণ খণ্ডিতকৰণ,ਅੰਦਰੂਨੀ ਵਿਖੰਡਨ
আভ্যন্তৰীণ স্মৃতিশক্তি,ਅੰਦਰੂਨੀ ਮੈਮੋਰੀ
অভ্যন্তৰীণ সজাই পৰাই তোলা,ਅੰਦਰੂਨੀ ਲੜੀ
অভ্যন্তৰীণ টাইমাৰ,ਅੰਦਰੂਨੀ ਟਾਈਮਰ
আন্তৰ্জাতিক প্ৰামাণিককৰণ সংস্থা (ISO),ਮਾਨਕੀਕਰਨ ਲਈ ਅੰਤਰਰਾਸ਼ਟਰੀ ਸੰਗਠਨ (ISO)
আন্তঃৰাষ্ট্ৰীয় কাৰিকৰী সহায়ক সংস্থা,ਅੰਤਰਰਾਸ਼ਟਰੀ ਤਕਨੀਕੀ ਸਹਾਇਤਾ ਸੰਗਠਨ
ইণ্টাৰনেট,ਇੰਟਰਨੈੱਟ
ইণ্টাৰনেট অভিযান্ত্ৰিক টাস্ক ফ&#39;ৰ্চ (IETF),ਇੰਟਰਨੈਟ ਇੰਜੀਨੀਅਰਿੰਗ ਟਾਸਕ ਫੋਰਸ (IETF)
ইন্টাৰনেট এক্সপ্ল&#39;ৰাৰ,ਇੰਟਰਨੈੱਟ ਐਕਸਪਲੋਰਰ
ইন্টাৰনেট হান্ট,ਇੰਟਰਨੈੱਟ ਦੀ ਭਾਲ
ইণ্টাৰনেটৰ মাহেকীয়া প্ৰতিবেদন,ਇੰਟਰਨੈੱਟ ਮਾਸਿਕ ਰਿਪੋਰਟ
ইণ্টাৰনেট পেকেট বিনিময়,ਇੰਟਰਨੈਟ ਪੈਕੇਟ ਐਕਸਚੇਂਜ
ইণ্টাৰনেট প্ৰট&#39;কল (IP),ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (IP)
ইন্টাৰনেট প্ৰটোকল আঁতৰোৱা (IP),ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਹਟਾਓ (ਆਈਪੀ)
ইন্টাৰনেট ৰিলে চেট (IRC),ਇੰਟਰਨੈੱਟ ਰੀਲੇਅ ਚੈਟ (IRC)
ইণ্টাৰনেট সেৱা প্ৰদানকাৰী,ਇੰਟਰਨੈੱਟ ਸੇਵਾ ਪ੍ਰਦਾਤਾ
ইণ্টাৰনেট সেৱাৰ তালিকা,ਇੰਟਰਨੈਟ ਸੇਵਾਵਾਂ ਦੀ ਸੂਚੀ
ইণ্টাৰনেট সমাজ,ਇੰਟਰਨੈੱਟ ਸਮਾਜ
ইণ্টাৰনেট সঁজুলি,ਇੰਟਰਨੈੱਟ ਟੂਲ
ইণ্টাৰনেটৰ কাম কৰা,ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ
ইণ্টাৰনেটৰ কাম কৰা,ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ
আন্তঃপ্ৰক্ষেপণ,ਇੰਟਰਪੋਲੇਸ਼ਨ
ব্যাখ্যা,ਵਿਆਖਿਆ ਕਰੋ
ব্যাখ্যাকৰোতা,ਦੁਭਾਸ਼ੀਏ
আন্তঃপ্ৰক্ৰিয়া যোগাযোগ,ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ
মাজতে বাধা দিয়া,ਵਿਘਨ
বাধা নিয়ন্ত্ৰক,ਰੁਕਾਵਟ ਹੈਂਡਲਰ
interrupt মাস্ক,ਰੁਕਾਵਟ ਮਾਸਕ
বাধা সংকেত,ਰੁਕਾਵਟ ਸਿਗਨਲ
interrupt ভেক্টৰ,ਰੁਕਾਵਟ ਵੈਕਟਰ
বাধাগ্ৰস্ততা,ਰੁਕਾਵਟ
ছেদ কৰক,ਕੱਟਦੇ ਹਨ
ইন্ট্ৰানেট,ਇੰਟਰਾਨੈੱਟ
অপৰিৱৰ্তিত,ਅਸਥਿਰ
ইনভেণ্টৰী মাষ্টাৰ ফাইল,ਇਨਵੈਂਟਰੀ ਮਾਸਟਰ ਫਾਈਲ
ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ,ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ
বিপৰীত স্কেনিং,ਉਲਟ ਸਕੈਨਿੰਗ
ওলোটা ফাইল,ਉਲਟ ਫਾਇਲ
ওলোটা তালিকা নথিপত্ৰ,ਉਲਟ ਸੂਚੀ ਫਾਇਲ
ওলোটা পৃষ্ঠা টেবুল,ਉਲਟਾ ਪੰਨਾ ਸਾਰਣੀ
ইনভাৰ্টাৰ,ਇਨਵਰਟਰ
ইণ্টাৰনেটৰ কাম কৰা,ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ
আন্তঃপ্ৰক্ষেপণ,ਇੰਟਰਪੋਲੇਸ਼ਨ
ব্যাখ্যা,ਵਿਆਖਿਆ ਕਰੋ
ব্যাখ্যাকৰোতা,ਦੁਭਾਸ਼ੀਏ
আন্তঃপ্ৰক্ৰিয়া যোগাযোগ,ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ
মাজতে বাধা দিয়া,ਵਿਘਨ
বাধা নিয়ন্ত্ৰক,ਰੁਕਾਵਟ ਹੈਂਡਲਰ
interrupt মাস্ক,ਰੁਕਾਵਟ ਮਾਸਕ
বাধা সংকেত,ਰੁਕਾਵਟ ਸਿਗਨਲ
interrupt ভেক্টৰ,ਰੁਕਾਵਟ ਵੈਕਟਰ
বাধাগ্ৰস্ততা,ਰੁਕਾਵਟ
ছেদ কৰক,ਕੱਟਦੇ ਹਨ
ইন্ট্ৰানেট,ਇੰਟਰਾਨੈੱਟ
অপৰিৱৰ্তিত,ਅਸਥਿਰ
ইনভেণ্টৰী মাষ্টাৰ ফাইল,ਇਨਵੈਂਟਰੀ ਮਾਸਟਰ ਫਾਈਲ
ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ,ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ
বিপৰীত স্কেনিং,ਉਲਟ ਸਕੈਨਿੰਗ
ওলোটা ফাইল,ਉਲਟ ਫਾਇਲ
ওলোটা তালিকা নথিপত্ৰ,ਉਲਟ ਸੂਚੀ ਫਾਇਲ
ওলোটা পৃষ্ঠা টেবুল,ਉਲਟਾ ਪੰਨਾ ਸਾਰਣੀ
ইনভাৰ্টাৰ,ਇਨਵਰਟਰ
চাকৰি ব্যৱস্থাপনা,ਨੌਕਰੀ ਪ੍ਰਬੰਧਨ
চাকৰিমুখী ভাষা,ਨੌਕਰੀ-ਮੁਖੀ ਭਾਸ਼ਾ
চাকৰিৰ অগ্ৰাধিকাৰ,ਨੌਕਰੀ ਦੀ ਤਰਜੀਹ
চাকৰিৰ সময়সূচী,ਨੌਕਰੀ ਦੀ ਸਮਾਂ-ਸਾਰਣੀ
চাকৰিৰ ক্ৰমবিন্যাস,ਨੌਕਰੀ ਦੀ ਲੜੀ
চাকৰিৰ টেবুল,ਨੌਕਰੀ ਦੀ ਸਾਰਣੀ
যোগদান কৰক (JOIN),ਸ਼ਾਮਲ ਹੋਵੋ (ਸ਼ਾਮਲ ਹੋਵੋ)
যৌথ ফটোগ্ৰাফিক গোট (jpg),ਸੰਯੁਕਤ ਫੋਟੋਗ੍ਰਾਫਿਕ ਗਰੁੱਪ (jpg)
জাৰ্নেল,ਰਸਾਲਾ
জয় লাঠি,ਖੁਸ਼ੀ ਦੀ ਸੋਟੀ
বিচাৰ কৰা,ਨਿਰਣਾ
জাপ মৰা,ਛਾਲ ਮਾਰੋ
জাম্প নিৰ্দেশনা,ਛਾਲ ਮਾਰਨ ਦੀ ਹਦਾਇਤ
জাম্পাৰ,ਜੰਪਰ
জংচন,ਜੰਕਸ਼ਨ
আৱৰ্জনা,ਜੰਕ
ন্যায্যতা প্ৰদান,ਜਾਇਜ਼ਤਾ
k বাইট,k ਬਾਈਟ
karnaugh মানচিত্ৰ,karnaugh ਨਕਸ਼ਾ
karnaugh মানচিত্ৰ,karnaugh ਨਕਸ਼ਾ
KB (কিলো বাইট),KB (ਕਿਲੋ ਬਾਈਟ)
কাৰ্ণেল,ਕਰਨਲ
কাৰ্ণেল ধৰণ,ਕਰਨਲ ਮੋਡ
কেৰ্নিং,ਕੇਰਨਿੰਗ
চাবি,ਕੁੰਜੀ
কী বৰ্ড,ਕੁੰਜੀ ਬੋਰਡ
কী বাউন্স,ਕੁੰਜੀ ਉਛਾਲ
কি ক্লিক কৰক,ਕੁੰਜੀ ਕਲਿੱਕ
কি সংকোচন,ਕੁੰਜੀ ਕੰਪਰੈਸ਼ਨ
চাবি ডিষ্ক,ਕੁੰਜੀ ਡਿਸਕ
কি&#39; এনক্ৰিপচন,ਕੁੰਜੀ ਇਨਕ੍ਰਿਪਸ਼ਨ
কী ফিল্ড,ਕੁੰਜੀ ਖੇਤਰ
কী ফাইল,ਕੁੰਜੀ ਫਾਇਲ
কী ফ্ৰেম,ਕੁੰਜੀ ਫਰੇਮ
কী ব্যৱস্থাপনা,ਕੁੰਜੀ ਪ੍ਰਬੰਧਨ
কী পেড,ਕੁੰਜੀ ਪੈਡ
কী পেড,ਕੁੰਜੀ ਪੈਡ
মূল বাক্যাংশ,ਮੁੱਖ ਵਾਕਾਂਸ਼
কী পালছ,ਕੁੰਜੀ ਨਬਜ਼
কী পাঞ্চ,ਕੁੰਜੀ ਪੰਚ
কী সজাই পৰাই তোলা,ਕੁੰਜੀ ਲੜੀਬੱਧ
কী ষ্ট্ৰ&#39;ক,ਕੁੰਜੀ ਸਟਰੋਕ
ৰূপান্তৰক সম্বোধন কৰিবলৈ চাবিকাঠি,ਪਤਾ ਪਰਿਵਰਤਨ ਲਈ ਕੁੰਜੀ
ডিষ্কলৈ চাবি,ਡਿਸਕ ਦੀ ਕੁੰਜੀ
ফ্লপিলৈ কি&#39;,ਫਲਾਪੀ ਲਈ ਕੁੰਜੀ
টেপলৈ চাবি,ਟੇਪ ਦੀ ਕੁੰਜੀ
মূল শব্দ,ਮੁੱਖ ਸ਼ਬਦ
কিক,ਕਿੱਕ
হত্যা,ਮਾਰ
কিলোবিট,ਕਿਲੋਬਿਟ
গাঁঠি,ਗੰਢਾਂ
জ্ঞান ভিত্তিক তথ্য সেৱা,ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ
জ্ঞান আৱিষ্কাৰ,ਗਿਆਨ ਦੀ ਖੋਜ
জ্ঞান আৱিষ্কাৰ ডাটাবেছ (KDD),ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ (KDD)
জ্ঞান অভিযান্ত্ৰিকী,ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ
জ্ঞান ব্যৱস্থাপনা,ਗਿਆਨ ਪ੍ਰਬੰਧਨ
জ্ঞান কৰ্মী,ਗਿਆਨ ਕਰਮਚਾਰੀ
লেন এডাপ্টাৰ,ਲੈਨ ਅਡਾਪਟਰ
লান চাৰ্ভাৰ,ਲੈਨ ਸਰਵਰ
LAN কৰ্মস্থলী,LAN ਕੰਮ ਵਾਲੀ ਥਾਂ
