Assamese,Gujarati
ফুট,પગ
লম্বৰ ফুট,લંબનો પગ
মাধ্যাকৰ্ষণ বল,ગુરુત્વાકર્ષણ બળ
পূৰ্বাভাস কৰা,આગાહી
সূত্ৰ,સૂત્ર
প্ৰস্তুত কৰা,ઘડવું
প্ৰস্তুতি,રચના
ফৰৱাৰ্ড পাৰ্থক্য,આગળ તફાવત
ফৰৱাৰ্ড ইন্টাৰপ&#39;লেচন,ફોરવર્ડ ઇન્ટરપોલેશન
গণিতৰ ভেটি,ગણિતનો પાયો
ফুৰিয়েৰৰ বিশ্লেষণ,ફોરિયરનું વિશ્લેષણ
ফুৰিয়েৰৰ ছিৰিজ,ફોરિયરની શ્રેણી
ফুৰিয়েৰৰ ৰূপান্তৰ,ફોરિયરનું પરિવર્તન
ভগ্নাংশ,અપૂર્ણાંક
ভগ্নাংশ স্থানাংক,અપૂર્ણાંક સંકલન
ভগ্নাংশ সংখ্যা,અપૂર્ણાંક સંખ્યા
ভগ্নাংশ প্ৰগ্ৰেমিং,અપૂર્ણાંક પ્રોગ્રામિંગ
মুক্ত পথ,મુક્ત માર્ગ
মুক্ত ভেক্টৰ,મુક્ત વેક્ટર
কম্পনাংক,આવર્તન
কম্পাঙ্ক স্তম্ভ,આવર્તન કૉલમ
কম্পাঙ্ক বক্ৰ,આવર્તન વળાંક
কম্পাঙ্ক বিতৰণ,આવર્તન વિતરણ
কম্পাঙ্ক হিষ্টোগ্ৰাম,આવર્તન હિસ્ટોગ્રામ
সংঘটিত হোৱাৰ কম্পাঙ্ক,ઘટનાની આવર્તન
কম্পাঙ্ক বহুভুজ,આવર્તન બહુકોણ
কম্পাঙ্ক টেবুল,આવર્તન કોષ્ટક
frustum,ફ્રસ્ટમ
এটা পিৰামিডৰ frustum,પિરામિડનું ફ્રસ્ટમ
এটা গোলকৰ frustum,વલયની નિરાશા
সম্পূৰ্ণ সম্প্ৰসাৰণ,સંપૂર્ણ વિસ્તરણ
অনুষ্ঠান,કાર્ય
কাৰ্য্যকৰী বিশ্লেষণ,કાર્યાત્મક વિશ્લેષણ
মৌলিক,મૂળભૂત
মৌলিক উপপাদ্য,મૂળભૂત પ્રમેય
বীজগণিতৰ মৌলিক উপপাদ্য,બીજગણિતનું મૂળભૂત પ્રમેય
তাৰকাৰাজ্য,આકાશગંગા
গেল&#39;ইছ ফিল্ড,ગેલોઈસ ક્ષેત્ર
গেল&#39;ইছ গ্ৰুপ,ગેલોઈસ જૂથ
জুৱাৰীৰ ধ্বংসাৱশেষ,જુગારનો વિનાશ
খেল আৰু গতি,રમત અને ખસેડો
খেলৰ সুযোগ,તકની રમત
পাশাৰ খেল,ડાઇસની રમત
গেম তত্ত্ব,રમતો સિદ્ધાંત
নিখুঁত ৰিকালৰ সৈতে গেমসমূহ,સંપૂર્ણ યાદ સાથે રમતો
গেম মূল্য,રમત મૂલ્ય
গামা ফাংচন,ગામા કાર્ય
গাউছ-আৰ্গাণ্ড সমতল,ગૌસ-આર્ગાન્ડ પ્લેન
গাউছিয়ান বক্ৰ,ગૌસીયન વળાંક
গাউছিয়ান এলিমিনেচন,ગૌસિયન નાબૂદી
গাউছিয়ান সমতল,ગૌસિયન વિમાન
গাউছ-জৰ্ডান হ্ৰাস,ગૌસ-જોર્ડન ઘટાડો
সাধাৰণ গোচৰ,સામાન્ય કેસ
সাধাৰণ অভিসৰণ উপপাদ্য,સામાન્ય કન્વર્જન્સ પ્રમેય
সাধাৰণ সমীকৰণ,સામાન્ય સમીકરણ
সাধাৰণ কাৰক,સામાન્ય પરિબળ
সাধাৰণ ৰূপ,સામાન્ય સ્વરૂપ
সাধাৰণ সূত্ৰ,સામાન્ય સૂત્ર
সাধাৰণ খেল,સામાન્ય રમત
সাধাৰণ অনুমান,સામાન્ય અનુમાન
সাধাৰণ অখণ্ড,સામાન્ય અભિન્ન
সাধাৰণীকৰণ,સામાન્યીકરણ
সাধাৰণীকৃত সংগত আইন,સામાન્યકૃત સહયોગી કાયદો
সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান,સામાન્યકૃત સાતત્ય પૂર્વધારણા
সাধাৰণীকৃত উত্তল ফলন,સામાન્યકૃત બહિર્મુખ કાર્ય
সাধাৰণীকৃত স্থানাংক,સામાન્યકૃત કોઓર્ડિનેટ્સ
সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা,સામાન્યકૃત eigen મૂલ્ય સમસ્યા
সাধাৰণ অভিসৰণ উপপাদ্য,સામાન્ય કન્વર્જન્સ પ્રમેય
সাধাৰণ সমীকৰণ,સામાન્ય સમીકરણ
সাধাৰণ কাৰক,સામાન્ય પરિબળ
সাধাৰণ ৰূপ,સામાન્ય સ્વરૂપ
সাধাৰণ সূত্ৰ,સામાન્ય સૂત્ર
সাধাৰণ খেল,સામાન્ય રમત
সাধাৰণ অনুমান,સામાન્ય અનુમાન
সাধাৰণ অখণ্ড,સામાન્ય અભિન્ન
সাধাৰণীকৰণ,સામાન્યીકરણ
সাধাৰণীকৃত সংগত আইন,સામાન્યકૃત સહયોગી કાયદો
সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান,સામાન્યકૃત સાતત્ય પૂર્વધારણા
সাধাৰণীকৃত উত্তল ফলন,સામાન્યકૃત બહિર્મુખ કાર્ય
সাধাৰণীকৃত স্থানাংক,સામાન્યકૃત કોઓર્ડિનેટ્સ
সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা,સામાન્યકૃત eigen મૂલ્ય સમસ્યા
জেনেৰিক নাম,સામાન્ય નામ
পৃষ্ঠৰ প্ৰজাতি,સપાટીની જાતિ
জিঅ&#39;ডেচিক,જીઓડેસિક
জ্যামিতিক,ભૌમિતિક
জ্যামিতিক নিৰ্মাণ,ભૌમિતિક બાંધકામ
জ্যামিতিক গড়,ભૌમિતિક સરેરાશ
জ্যামিতিক বহুগুণতা,ભૌમિતિક ગુણાકાર
জ্যামিতিক সম্ভাৱনা,ભૌમિતિક સંભાવના
জ্যামিতিক অগ্ৰগতি,ભૌમિતિક પ્રગતિ
জ্যামিতিক শৃংখলা,ભૌમિતિક શ્રેણી
জ্যামিতিক আকৃতি,ભૌમિતિક આકાર
জ্যামিতিক গাণিতিক শৃংখলা,ભૌમિતિક અંકગણિત શ્રેણી
জ্যামিতি,ભૂમિતિ
গোলকীয় সৰ্বোচ্চ,વૈશ્વિક મહત્તમ
গোলকীয় সম্পত্তি,વૈશ્વિક મિલકત
গোলকীয় নূন্যতম,વૈશ્વિક લઘુત્તમ
গোলকীয় অনুকূল,વૈશ્વિક શ્રેષ્ઠ
গোলকীয় সম্পত্তি,વૈશ્વિક મિલકત
গ্লোবেল চেডেল পইণ্ট,વૈશ્વિક કાઠી બિંદુ
ফিটৰ ভালপোৱা,યોગ્યતા
গ্ৰেড সম্পৰ্ক,ગ્રેડ સહસંબંધ
গ্ৰেড কৰা তথ্য,ગ્રેડ કરેલ ડેટા
গ্ৰেডিয়েন্ট,ઢાળ
গ্ৰেডিয়েন্ট ঘনত্ব,ઢાળ ઘનતા
ৰেখাৰ গ্ৰেডিয়েণ্ট,રેખાનો ઢાળ
বেগৰ গ্ৰেডিয়েণ্ট,વેગનો ઢાળ
গ্ৰেডিয়েন্ট ভেক্টৰ,ઢાળ વેક્ટર
গ্ৰেডিয়েন্ট বেগ,ઢાળ વેગ
গ্ৰেডিং,ગ્રેડિંગ
গ্ৰেডিং বিশ্লেষণ,ગ્રેડિંગ વિશ્લેષણ
গ্ৰাম,ગ્રામ
গ্ৰাম নিৰ্ণায়ক,ગ્રામ નિર્ણાયક
গ্ৰাম - শ্বমিট অৰ্থগনালাইজেচন প্ৰক্ৰিয়া,ગ્રામ - શ્મિટ ઓર્થોગોનલાઇઝેશન પ્રક્રિયા
গ্ৰেণ্ড মিন,ભવ્ય સરેરાશ
সৰ্বমুঠ,કુલ
গ্ৰাফ,ગ્રાફ
গ্ৰাফিক,ગ્રાફિક
গ্ৰাফিকেল,ગ્રાફિકલ
চিত্ৰাঙ্কিত গণনা,ગ્રાફિકલ ગણતરી
গ্ৰাফিকেল নিৰ্মাণ,ગ્રાફિકલ બાંધકામ
চিত্ৰাঙ্কিত সংহতি,ગ્રાફિકલ એકીકરણ
গ্ৰাফিকেল ইন্টাৰপলেচন,ગ્રાફિકલ ઇન્ટરપોલેશન
গ্ৰাফিকেল পদ্ধতি,ગ્રાફિકલ પદ્ધતિ
চিত্ৰাঙ্কিত উপস্থাপন,ગ્રાફિકલ રજૂઆત
গ্ৰাফিক এক্সপ্ৰেচন,ગ્રાફિક અભિવ્યક્તિ
গ্ৰাফ পেপাৰ,ગ્રાફ પેપર
মহাকৰ্ষণ,ગુરુત્વાકર્ષણ
মহাকৰ্ষণীয় ত্বৰণ,ગુરુત્વાકર્ષણ પ્રવેગક
মহাকৰ্ষণীয় আকৰ্ষণ,ગુરુત્વાકર્ષણ આકર્ષણ
মহাকৰ্ষণীয় ধ্ৰুৱক,ગુરુત્વાકર્ષણ સ્થિર
মহাকৰ্ষণীয় বক্ৰতা,ગુરુત્વાકર્ષણ વક્રતા
মহাকৰ্ষণ বল,ગુરુત્વાકર્ષણ બળ
মহাকৰ্ষণীয় টান,ગુરુત્વાકર્ષણ ખેંચાણ
মাধ্যাকৰ্ষণ ক্ষমতা,ગુરુત્વાકર્ષણ
