Hindi,Telugu
"उदर-गुहा, गुच्छिका",సెలియక్ గ్యాంగ్లియన్
"प्रगुही, सीलोमी",కోలోమేట్
"प्रगुहा, सीलोम",కోలోమ్
प्रगुही उपकला,కోలోమిక్ ఎపిథీలియం
प्रगुही तरल,కోయిలోమిక్ ఫ్లూయిడ్
प्रगुहा कोश,కోలోమో సాక్
संकोशिकी,కోనోసైటిక్
सीनोपोडिएसी,కోనోపోడియాసి
सहएंजाइम,కోఎంజైమ్
सह-विकास,సహ పరిణామం
"सहविलोपन, सह-विलोप",సహ-విస్తరణ
सह-कारक,సహ-కారకం
संसंजन,సమన్వయం
संसंजन बल,సమన్వయ శక్తి
संसंजन सिद्धांत,సమన్వయ సిద్ధాంతం
संसंजन-तनाव वाष्पोत्सर्जन,సమన్వయ-టెన్షన్-ట్రాన్స్పిరేషన్
कोहॉर्ट,కోహోర్ట్
सर्पिल या कुंडलित रूप से लिपटी/लपेटी गई,స్పైరల్‌గా లేదా హెలిక్‌గా కాయిల్డ్
"कुंडलित, लपेटा गया",కాయిల్డ్
मैथुन,కోయిటస్
अंतरित मैथुन (निष्कासन),కోయిటస్ అంతరాయం (ఉపసంహరణ)
कॉल्चिसिन,కొల్చిసిన్
कोल्चिकम औटम्नेल,కొల్చికమ్ శరదృతువు
"असमतापी, अनियततापी",కోల్డ్ బ్లడెడ్
शीत मरुस्थल,కోల్డ్ ఎడారి
शीतग्राही,కోల్డ్ రిసెప్టర్
वर्मपंखी,కోలియోప్టెరాన్
प्रांकुर चोल,కోలియోప్టైల్
मूलांकुर-चोल,కోలియోర్హిజా
कोलियस,కోలియస్
कोलैजन,కొల్లాజెన్
कोलैजन रेशा,కొల్లాజెన్ ఫైబర్
कॉलर,కాలర్
संपार्श्विक ग्रंथि,అనుషంగిక గ్రంథి
संग्राहक नलिका,గొట్టం సేకరించడం
संग्राहक वाहिनी,వాహిక సేకరణ
कॉलेटोट्राइकम,కొల్లెటోట్రిచమ్
श्लेषकोरक कोशिका,కొలోబ్లాస్ట్ సెల్
कोलॉइड,ఘర్షణ
कोलॉइडी,ఘర్షణ
अरबी,కోలోకాసియా
वृहदंत्र,పెద్దప్రేగు
निवह-जीव,వలస రూపం
निवही नॉस्टॉक,కలోనియల్ నోస్టాక్
निवहभवन,వలసరాజ్యం
निवह,కాలనీ
"नवस्तन्य, नवदुग्ध",కొలొస్ట్రమ్
वर्णांधता,రంగు అంధత్వం
स्तंभ वर्णलेखन,కాలమ్ క్రోమాటోగ్రఫీ
बर्टिनी स्तंभ,బెర్టిని కాలమ్
स्तंभाकार उपकला,స్తంభ ఎపిథీలియం
कंकत पट्टिका,దువ్వెన ప్లేట్
संयुक्त प्रतिरक्षा न्यूनता संलक्षण,సంయోజక్రియ
संयुक्त भार,సంయుక్త బరువు
"कॉम्ब जेली, कंकत जेली",దువ్వెన-జెల్లీ
दहन,దహన
दहन प्रक्रम,దహన ప్రక్రియ
कॉमा (रूप),కామా
सहभोजिता,ప్రారంభం
संधायी वाहिका,కమీసురల్ నౌక
साझा पूर्वज,సాధారణ పూర్వీకుడు
मूल ग्रीवा धमनी,సాధారణ కరోటిడ్ ధమని
सामान्य भारतीय भेक,కామన్ ఇండియన్ టోడ్
