Odiya,Kannada
ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ
ନମନୀୟତା,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ଇଲାସ୍ଟିସିଟି ଭୂପୃଷ୍ଠ |,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಮೇಲ್ಮೈ
ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್
ଉପାଦାନ,ಅಂಶ
ପ୍ରାଥମିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ,ಪ್ರಾಥಮಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ
ପ୍ରାଥମିକ ଘଟଣା |,ಪ್ರಾಥಮಿಕ ಘಟನೆ
ପ୍ରାଥମିକ କାର୍ଯ୍ୟ,ಪ್ರಾಥಮಿಕ ಕಾರ್ಯ
ପ୍ରାଥମିକ କାର୍ଯ୍ୟ,ಪ್ರಾಥಮಿಕ ಕಾರ್ಯಾಚರಣೆ
ପ୍ରାଥମିକ ଫଳାଫଳ,ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶ
ପ୍ରାଥମିକ ସମ୍ଭାବନା ନିୟମ |,ಪ್ರಾಥಮಿಕ ಸಂಭವನೀಯತೆಯ ಕಾನೂನು
ପ୍ରାଥମିକ ଧାଡି କାର୍ଯ୍ୟ,ಪ್ರಾಥಮಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ
ହଟାନ୍ତୁ |,ತೊಡೆದುಹಾಕಲು
ବର୍ଜନ ପ୍ରକ୍ରିୟା |,ಹೊರಹಾಕುವ ವಿಧಾನ
ଏଲିପ୍ସ,ದೀರ್ಘವೃತ್ತ
ଏଲିପସଏଡ୍ |,ಅಂಡಾಕಾರದ
ଏଲିପସାଇଡ୍ |,ದೀರ್ಘವೃತ್ತಾಕಾರದ
ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |,ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ
ବ lip ଶିଷ୍ଟ୍ୟ ଶରୀର,ಅಂಡಾಕಾರದ ದೇಹ
ଏମ୍ବେଡିଂ,ಎಂಬೆಡಿಂಗ್
ନିର୍ଗମନ,ಹೊರಸೂಸುವಿಕೆ
ପରୀକ୍ଷାମୂଳକ ତଥ୍ୟ |,ಪ್ರಾಯೋಗಿಕ ಡೇಟಾ
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |,ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ
ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |,ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ
ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |,ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ
ଖାଲି ସେଟ୍ |,ಖಾಲಿ ಸೆಟ್
ଆବଦ୍ଧ,ಸುತ್ತುವರಿದಿದೆ
ଏନକୋଡିଂ,ಎನ್ಕೋಡಿಂಗ್
ଏଣ୍ଡୋମୋର୍ଫିଜିମ୍ |,ಎಂಡೋಮಾರ್ಫಿಸಮ್
ଶେଷ ବିନ୍ଦୁ,ಅಂತಿಮ ಬಿಂದು
ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |,ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು
ଶକ୍ତି,ಶಕ್ತಿ
ଶକ୍ତି ଗତି ଉପାଦାନ |,ಶಕ್ತಿಯ ಆವೇಗ ಘಟಕ
ଭେରିଏବଲ୍ ଏଣ୍ଟର୍ କରିବା,ವೇರಿಯೇಬಲ್ ಅನ್ನು ನಮೂದಿಸಲಾಗುತ್ತಿದೆ
ଗଣନାକାରୀ ସେଟ୍ |,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
ଗଣନା,ಎಣಿಕೆ
ସମାନ,ಸಮಾನ
ସମାନତା,ಸಮಾನತೆ
ସମାନ ସମ୍ଭାବନା |,ಸಮಾನವಾಗಿ ಸಾಧ್ಯತೆ
ସମାନ ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି (= epsem),ಸಮಾನ ಸಂಭವನೀಯತೆಯ ಆಯ್ಕೆ ವಿಧಾನ (=epsem)
ସମାନ,ಸಮೀಕರಿಸು
ସମୀକରଣ,ಸಮೀಕರಣ
ପ୍ରଥମ ଡିଗ୍ରୀର ସମୀକରଣ |,ಮೊದಲ ಪದವಿಯ ಸಮೀಕರಣ
ଦ୍ୱିତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |,ಎರಡನೇ ಪದವಿಯ ಸಮೀಕರಣ
ତୃତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |,ಮೂರನೇ ಪದವಿಯ ಸಮೀಕರಣ
ସମୀକରଣ,ಸಮಭಾಜಕ
ସମାନ୍ତରାଳ |,ಸಮಾನ ನಿರಂತರ
ସମାନ୍ତରାଳ |,ಸಮಬಾಹು
ସନ୍ତୁଳନ,ಸಮತೋಲನ
ଶକ୍ତିର ସନ୍ତୁଳନ |,ಶಕ್ತಿಗಳ ಸಮತೋಲನ
ସନ୍ତୁଳନ ବିନ୍ଦୁ |,ಸಮತೋಲನ ಬಿಂದು
ସମାନତା,ಸಮಾನತೆ
ସମାନତା ଶ୍ରେଣୀ,ಸಮಾನತೆಯ ವರ್ಗ
ସମାନତା ସମ୍ପର୍କ,ಸಮಾನತೆಯ ಸಂಬಂಧ
ସମାନ,ಸಮಾನ
ସମାନ ମ୍ୟାଟ୍ରିକ୍ସ |,ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ସମାନ ସେଟ୍ |,ಸಮಾನ ಸೆಟ್
ergodicity,ಎರ್ಗೋಡಿಸಿಟಿ
ତ୍ରୁଟି,ದೋಷ
ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |,ದೋಷ ವಿಶ್ಲೇಷಣೆ
ତ୍ରୁଟି କୋଡ୍,ದೋಷ ಕೋಡ್
ତ୍ରୁଟି ଗୁଣବତ୍ତା,ದೋಷ ಗುಣಾಂಕ
ହାରାହାରି ବର୍ଗର ତ୍ରୁଟି |,ಸರಾಸರಿ ಚೌಕದ ದೋಷ
ପ୍ରଥମ ପ୍ରକାରର ତ୍ରୁଟି |,ಮೊದಲ ರೀತಿಯ ದೋಷ
ଦ୍ୱିତୀୟ ପ୍ରକାରର ତ୍ରୁଟି |,ಎರಡನೇ ರೀತಿಯ ದೋಷ
ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ
ବେଗରୁ ରକ୍ଷା ପାଇବା |,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ
E. Schmidt ର orthogonalization ପ୍ରକ୍ରିୟା |,E. ಸ್ಮಿತ್ ಅವರ ಆರ್ಥೋಗೋನಲೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ
ନିର୍ଦ୍ଦିଷ୍ଟ ବୃତ୍ତ,ಬರೆದ ವೃತ್ತ
ଜରୁରୀ |,ಅತ್ಯಗತ್ಯ
ମୂଳତ unique ଅନନ୍ୟ |,ಮೂಲಭೂತವಾಗಿ ಅನನ್ಯ
ଆକଳନ,ಅಂದಾಜು
ଆକଳନ ପଦ୍ଧତି,ಅಂದಾಜು ವಿಧಾನ
ଇଉକ୍ଲିଡିଆନ୍ ସଂଯୋଜନା |,ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕ
ଇଉକ୍ଲିଡିଆନ୍ ଡୋମେନ୍ |,ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ
ଇଉକ୍ଲିଡିଆନ୍ n- ସ୍ପେସ୍ |,ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್
ଇଉକ୍ଲିଡାନ୍ ବିମାନ |,ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,ಯೂಲರ್ ಪ್ರಮೇಯ
ମୂଲ୍ୟାଙ୍କନ କର,ಮೌಲ್ಯಮಾಪನ
ଏପରିକି,ಸಹ
ଏପରିକି ବକ୍ର,ಸಹ ಕರ್ವ್
ଏପରିକି ଫଙ୍କସନ୍,ಸಹ ಕಾರ್ಯ
ଏପରିକି ଏକାଧିକ |,ಸಹ ಬಹು
ଯୁଗ୍ମ ସଂଖ୍ୟା,ಸಮ ಸಂಖ್ಯೆ
ଏପରିକି ଅଦ୍ଭୁତ ସମୃଦ୍ଧତା |,ಸಮ ಬೆಸ ಸಮ್ಮಿತಿ
ଏପରିକି ପର୍ମୁଟେସନ୍ |,ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ
ଇଭେଣ୍ଟ,ಘಟನೆ
ଏପରିକି ଶବ୍ଦ,ಸಹ ಪದ
ସଠିକ୍,ನಿಖರ
ସଠିକ୍ ଚି-ବର୍ଗ ପରୀକ୍ଷା |,ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ
ପ୍ରକୃତ ଭିନ୍ନତା |,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
ସଠିକ୍ ସମୀକରଣ |,ನಿಖರವಾದ ಸಮೀಕರಣ
ଉଦାହରଣ |,ಉದಾಹರಣೆ
ବିନିମୟ,ವಿನಿಮಯ
ସମ୍ପୁର୍ଣ୍ଣ ଘଟଣା |,ಸಮಗ್ರ ಘಟನೆ
ଅସ୍ତିତ୍ୱ axiom |,ಅಸ್ತಿತ್ವದ ಮೂಲತತ್ವ
ଅସ୍ତିତ୍ୱ ସମ୍ଭାବନା (= ଏକ ପ୍ରାଥମିକ ସମ୍ଭାବନା),ಅಸ್ತಿತ್ವದ ಸಂಭವನೀಯತೆ (= ಪೂರ್ವ ಸಂಭವನೀಯತೆ)
ଅସ୍ତିତ୍ୱ ଥିଓରେମ୍ |,ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ
ଏକ୍ସୋଜେନସ୍ ଭେରିଏବଲ୍ |,ಬಾಹ್ಯ ವೇರಿಯಬಲ್
ବିସ୍ତାର,ವಿಸ್ತರಣೆ
ଆଶା କାର୍ଯ୍ୟ,ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ
ଆଶା କରାଯାଉଥିବା ଫ୍ରିକ୍ୱେନ୍ସି |,ನಿರೀಕ್ಷಿತ ಆವರ್ತನ
ଆଶା କରାଯାଉଥିବା ମୂଲ୍ୟ,ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ
ପରୀକ୍ଷଣ |,ಪ್ರಯೋಗ
ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି |,ಪ್ರಾಯೋಗಿಕ ದೋಷ
ବ୍ୟାଖ୍ୟା,ವಿವರಣೆ
ସ୍ପଷ୍ଟ ସମୀକରଣ |,ಸ್ಪಷ್ಟ ಸಮೀಕರಣ
ସ୍ପଷ୍ଟ ଫର୍ମ |,ಸ್ಪಷ್ಟ ರೂಪ
ସ୍ପଷ୍ଟ କାର୍ଯ୍ୟ,ಸ್ಪಷ್ಟ ಕಾರ್ಯ
ସ୍ପଷ୍ଟ ସମାଧାନ |,ಸ್ಪಷ್ಟ ಪರಿಹಾರ
ପ୍ରଦର୍ଶକ,ಘಾತ
ସୂକ୍ଷ୍ମ ବକ୍ର,ಘಾತೀಯ ಕರ್ವ್
ସୂକ୍ଷ୍ମ ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |,ಘಾತೀಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
ସୂକ୍ଷ୍ମ ବଣ୍ଟନ |,ಘಾತೀಯ ವಿತರಣೆ
ସୂକ୍ଷ୍ମ ସମୀକରଣ |,ಘಾತೀಯ ಸಮೀಕರಣ
ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ,ಘಾತೀಯ ಕಾರ್ಯ
ତ୍ୱରିତ ଅଭିବୃଦ୍ଧି |,ಘಾತೀಯ ಬೆಳವಣಿಗೆ
ସୂକ୍ଷ୍ମ ନିୟମ |,ಘಾತೀಯ ಕಾನೂನು
ସୂକ୍ଷ୍ମ ମାନଚିତ୍ର,ಘಾತೀಯ ನಕ್ಷೆ
ସୂକ୍ଷ୍ମ କ୍ରମ |,ಘಾತೀಯ ಸರಣಿ
ଅଭିବ୍ୟକ୍ତି,ಅಭಿವ್ಯಕ್ತಿ
ବିସ୍ତାରିତ ବ୍ୟବଧାନ |,ವಿಸ್ತೃತ ಮಧ್ಯಂತರ
ବିସ୍ତୃତ ପ୍ରକୃତ ରେଖା |,ನೈಜ ರೇಖೆಯನ್ನು ವಿಸ್ತರಿಸಲಾಗಿದೆ
ବିସ୍ତୃତ ପ୍ରକୃତ ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ
ଏକ ମ୍ୟାପିଂର ବିସ୍ତାର,ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ
ବାହ୍ୟ କୋଣ,ಬಾಹ್ಯ ಕೋನ
ବାହ୍ୟ କ୍ଷେତ୍ର,ಬಾಹ್ಯ ಪ್ರದೇಶ
ବାହ୍ୟ ବିନ୍ଦୁ,ಬಾಹ್ಯ ಬಿಂದು
ବାହ୍ୟ,ಬಾಹ್ಯ
ଟ୍ରେଣ୍ଡ ମୂଲ୍ୟର ଏକ୍ସଟ୍ରାପୋଲେସନ୍ |,ಪ್ರವೃತ್ತಿ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್
ଅତିରିକ୍ତ କ techni ଶଳ |,ಹೊರತೆಗೆಯುವ ತಂತ್ರ
ଅତ୍ୟଧିକ ମୂଲ୍ୟ,ವಿಪರೀತ ಮೌಲ್ಯ
ଅତ୍ୟଧିକ,ವಿಪರೀತ
ଚରମ ବିନ୍ଦୁ |,ತೀವ್ರ ಬಿಂದು
କନଭକ୍ସ ସେଟ୍ ର ଚରମ ବିନ୍ଦୁ |,ಪೀನ ಸೆಟ್ನ ತೀವ್ರ ಬಿಂದು
ଏକ କାର୍ଯ୍ୟର ଚରମ,ಒಂದು ಕಾರ್ಯದ ತೀವ್ರತೆ
ଅତ୍ୟଧିକ ସମ୍ପତ୍ତି,ವಿಪರೀತ ಆಸ್ತಿ
ମୁହଁ,ಮುಖ
ମୁଖ ମୂଲ୍ୟ,ಮುಖ ಬೆಲೆ
କାରକ,ಅಂಶ
ଫ୍ୟାକ୍ଟର୍ ବିଶ୍ଳେଷଣ |,ಅಂಶ ವಿಶ್ಲೇಷಣೆ
କାରଖାନା,ಅಪವರ್ತನೀಯ
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |,ಅಪವರ್ತನೀಯ
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ଡିଜାଇନ୍ |,ಅಪವರ್ತನೀಯ ವಿನ್ಯಾಸ
କାରକକରଣ,ಅಪವರ್ತನೀಕರಣ
କାରକ,ಫ್ಯಾಕ್ಟರೈಸ್
ନ୍ୟାୟ ଖେଳ |,ನ್ಯಾಯೋಚಿತ ಆಟ
ମିଥ୍ୟା,ತಪ್ಪು
ପରିବାର,ಕುಟುಂಬ
ବୃତ୍ତର ପରିବାର |,ವಲಯಗಳ ಕುಟುಂಬ
ପାରିବାରିକ ବକ୍ର,ಕುಟುಂಬ ವಕ್ರಾಕೃತಿಗಳು
କାର୍ଯ୍ୟଗୁଡ଼ିକର ପରିବାର |,ಕಾರ್ಯಗಳ ಕುಟುಂಬ
ରେଖା ପରିବାର |,ಸಾಲುಗಳ ಕುಟುಂಬ
ଫ୍ୟାକ୍ସମାଇଲ୍ |,ನಕಲು
F- ବଣ୍ଟନ |,ಎಫ್-ವಿತರಣೆ
ସମ୍ଭବ ମ basic ଳିକ ସମାଧାନ |,ಕಾರ್ಯಸಾಧ್ಯ ಮೂಲ ಪರಿಹಾರ
ସମ୍ଭବ ସମାଧାନ,ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ
ଫେରନ୍ତୁ,ಮತ್ತೆ ಆಹಾರ
ଫର୍ମାଟ୍ ନୀତି |,ಫರ್ಮಾಟ್ ತತ್ವ
ଫର୍ମାଟଙ୍କ ତତ୍ତ୍। |,ಫೆರ್ಮಟ್ ಪ್ರಮೇಯ
ଫର୍ମୀ-ଡାଇରାକ୍ ପରିସଂଖ୍ୟାନ |,ಫೆರ್ಮಿ-ಡಿರಾಕ್ ಅಂಕಿಅಂಶಗಳು
ଫିବୋନାକ୍ସି ସଂଖ୍ୟା |,ಫಿಬೊನಾಕಿ ಸಂಖ್ಯೆ
ଫିବୋନାକ୍ସି ସିରିଜ୍ |,ಫಿಬೊನಾಕಿ ಸರಣಿ
କ୍ଷେତ୍ର,ಕ್ಷೇತ್ರ
ଅନ୍ତିମ ବେଗ,ಅಂತಿಮ ವೇಗ
ସୀମିତ,ಸೀಮಿತ
ସୀମିତ ଆଧାର |,ಸೀಮಿತ ಆಧಾರ
ସୀମିତ ଦଶମିକ |,ಸೀಮಿತ ದಶಮಾಂಶ
ସୀମିତ ପାର୍ଥକ୍ୟ |,ಸೀಮಿತ ವ್ಯತ್ಯಾಸ
ସୀମିତ ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |,ಸೀಮಿತ ವ್ಯತ್ಯಾಸ ವಿಧಾನ
ସୀମିତ ପରିମାଣ,ಸೀಮಿತ ಆಯಾಮದ
ସୀମିତ ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,ಸೀಮಿತ ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
ସୀମିତ ଖେଳ |,ಸೀಮಿತ ಆಟ
ସୀମିତ ଜ୍ୟାମିତି |,ಸೀಮಿತ ರೇಖಾಗಣಿತ
ସୀମିତ ଛକ,ಸೀಮಿತ ಛೇದಕ
ସୀମିତ ଅନେକ |,ಸೀಮಿತ ಅನೇಕ
ସୀମିତ ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,ಸೀಮಿತ ಮಾರ್ಕೊವ್ ಸರಣಿ
ସୂକ୍ଷ୍ମତା ପ୍ରମାଣ |,ಸೀಮಿತತೆಯ ಪುರಾವೆ
ସୀମିତ ସଂଖ୍ୟା,ಸೀಮಿತ ಸಂಖ್ಯೆ
ସୀମିତ ଜନସଂଖ୍ୟା |,ಸೀಮಿತ ಜನಸಂಖ್ಯೆ
ସୀମିତ ସମ୍ଭାବନା |,ಸೀಮಿತ ಸಂಭವನೀಯತೆ
ସୀମିତ କ୍ରମ |,ಸೀಮಿತ ಸರಣಿ
ସୀମିତ ସେଟ୍ |,ಸೀಮಿತ ಸೆಟ್
ସୀମିତ ବେଗ |,ಸೀಮಿತ ವೇಗ
ସୀମିତ ଭଲ୍ୟୁମ୍,ಸೀಮಿತ ಪರಿಮಾಣ
ଫିଟିଂ,ಅಳವಡಿಸುವ
ବକ୍ରର ଫିଟ୍,ವಕ್ರರೇಖೆಯ ಅಳವಡಿಕೆ
ସିଧା ଲାଇନର ଫିଟ୍,ನೇರ ರೇಖೆಯ ಅಳವಡಿಕೆ
ସ୍ଥିର ବିନ୍ଦୁ ଥିଓରେମ୍ |,ಸ್ಥಿರ ಬಿಂದು ಪ್ರಮೇಯ
ସ୍ଥିର ନମୁନା |,ಸ್ಥಿರ ಮಾದರಿ
ଉଡ଼ାଣ ବେଗ,ಹಾರಾಟದ ವೇಗ
ଭାସମାନ ବିନ୍ଦୁ ଗଣିତ |,ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಅಂಕಗಣಿತ
ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ ସିଷ୍ଟମ୍ |,ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಿಸ್ಟಮ್
ଫ୍ଲୋ ଚାର୍ଟ,ಹರಿವಿನ ಚಾರ್ಟ್
ପ୍ରବାହ ବେଗ,ಹರಿವಿನ ವೇಗ
ତରଳ ଗତିଶୀଳତା |,ದ್ರವ ಡೈನಾಮಿಕ್ಸ್
ଫୋକାଲ୍ |,ಫೋಕಲ್
ଫୋକାଲ୍ କୋର୍ଡ |,ಫೋಕಲ್ ಸ್ವರಮೇಳ
ଫୋକାଲ୍ ଦୂରତା |,ಫೋಕಲ್ ದೂರ
ଫୋକାଲ୍ ଲମ୍ବ |,ನಾಭಿದೂರ
ଧ୍ୟାନ ଦିଅନ୍ତୁ |,ಗಮನ
ପାଦ,ಪಾದ
ପର୍ପେଣ୍ଡିକୁଲାର ପାଦ |,ಲಂಬವಾಗಿರುವ ಅಡಿ
ମାଧ୍ୟାକର୍ଷଣ ଶକ୍ତି |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಬಲ
ପୂର୍ବାନୁମାନ,ಮುನ್ಸೂಚನೆ
ସୂତ୍ର,ಸೂತ್ರ
ସୂତ୍ର,ರೂಪಿಸಿ
ସୂତ୍ର,ಸೂತ್ರೀಕರಣ
ଅଗ୍ରଗାମୀ ପାର୍ଥକ୍ୟ |,ಮುಂದೆ ವ್ಯತ್ಯಾಸ
ଅଗ୍ରଗାମୀ ଇଣ୍ଟରପୋଲେସନ୍ |,ಫಾರ್ವರ್ಡ್ ಇಂಟರ್ಪೋಲೇಷನ್
ଗଣିତର ମୂଳଦୁଆ |,ಗಣಿತದ ಅಡಿಪಾಯ
ଫୋରିୟରର ବିଶ୍ଳେଷଣ |,ಫೋರಿಯರ್ ವಿಶ್ಲೇಷಣೆ
ଫୋରିୟରର ସିରିଜ୍ |,ಫೋರಿಯರ್ ಸರಣಿ
ଫୋରିୟରର ପରିବର୍ତ୍ତନ |,ಫೋರಿಯರ್ ರೂಪಾಂತರ
ଭଗ୍ନାଂଶ,ಭಿನ್ನರಾಶಿ
ଭଗ୍ନାଂଶ ସଂଯୋଜନା |,ಭಾಗಶಃ ನಿರ್ದೇಶಾಂಕ
ଭଗ୍ନାଂଶ ସଂଖ୍ୟା,ಭಾಗಶಃ ಸಂಖ್ಯೆ
ଭଗ୍ନାଂଶ ପ୍ରୋଗ୍ରାମିଂ |,ಭಾಗಶಃ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ମୁକ୍ତ ପଥ,ಉಚಿತ ಮಾರ್ಗ
ମାଗଣା ଭେକ୍ଟର୍ |,ಉಚಿತ ವೆಕ್ಟರ್
ଆବୃତ୍ତି,ಆವರ್ತನ
ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ତମ୍ଭ,ಆವರ್ತನ ಕಾಲಮ್
ଫ୍ରିକ୍ୱେନ୍ସି ବକ୍ର,ಆವರ್ತನ ಕರ್ವ್
ବାରମ୍ବାର ବଣ୍ଟନ,ತರಂಗಾಂತರ ವಿತರಣೆ
ଫ୍ରିକ୍ୱେନ୍ସି ହିଷ୍ଟୋଗ୍ରାମ୍ |,ಆವರ್ತನ ಹಿಸ್ಟೋಗ್ರಾಮ್
ଘଟଣାର ଆବୃତ୍ତି,ಸಂಭವಿಸುವಿಕೆಯ ಆವರ್ತನ
ଫ୍ରିକ୍ୱେନ୍ସି ବହୁଭୂଜ |,ಆವರ್ತನ ಬಹುಭುಜಾಕೃತಿ
ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |,ಆವರ್ತನ ಕೋಷ್ಟಕ
frustum,ಹತಾಶೆ
ଏକ ପିରାମିଡର ଫ୍ରଷ୍ଟମ୍ |,ಪಿರಮಿಡ್‌ನ ಹತಾಶೆ
ଏକ କ୍ଷେତ୍ରର ନିରାଶା |,ಒಂದು ಗೋಳದ ಹತಾಶೆ
ପୂର୍ଣ୍ଣ ବିସ୍ତାର,ಪೂರ್ಣ ವಿಸ್ತರಣೆ
କାର୍ଯ୍ୟ,ಕಾರ್ಯ
କାର୍ଯ୍ୟକାରିତା ବିଶ୍ଳେଷଣ |,ಕ್ರಿಯಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ
ମୌଳିକ,ಮೂಲಭೂತ
ମ fundamental ଳିକ ତତ୍ତ୍। |,ಮೂಲಭೂತ ಪ್ರಮೇಯ
ବୀଜ ବିବେଚନାର ମ fundamental ଳିକ ତତ୍ତ୍। |,ಬೀಜಗಣಿತದ ಮೂಲಭೂತ ಪ್ರಮೇಯ
ଗାଲାକ୍ସି,ನಕ್ಷತ್ರಪುಂಜ
ଗାଲୋଇସ୍ କ୍ଷେତ୍ର |,ಗಲೋಯಿಸ್ ಕ್ಷೇತ್ರ
ଗାଲୋଇସ୍ ଗୋଷ୍ଠୀ |,ಗಲೋಯಿಸ್ ಗುಂಪು
ଜୁଆ ଖେଳାଳିଙ୍କ ବିନାଶ |,ಜೂಜುಕೋರನ ನಾಶ
ଖେଳ ଏବଂ ଗତି,ಆಟ ಮತ್ತು ಸರಿಸಲು
ସୁଯୋଗର ଖେଳ |,ಅವಕಾಶದ ಆಟ
ଡାଏସ୍ ଖେଳ |,ದಾಳಗಳ ಆಟ
ଖେଳ ସିଦ୍ଧାନ୍ତ,ಆಟಗಳ ಸಿದ್ಧಾಂತ
ସଂପୂର୍ଣ୍ଣ ସ୍ମରଣ ସହିତ ଖେଳଗୁଡିକ |,ಪರಿಪೂರ್ಣ ಮರುಸ್ಥಾಪನೆಯೊಂದಿಗೆ ಆಟಗಳು
ଖେଳ ମୂଲ୍ୟ,ಆಟದ ಮೌಲ್ಯ
ଗାମା କାର୍ଯ୍ୟ,ಗಾಮಾ ಕಾರ್ಯ
ଗସ୍-ଅର୍ଗାନ୍ ବିମାନ |,ಗೌಸ್-ಅರ್ಗಾಂಡ್ ವಿಮಾನ
ଗାଉସିଆନ୍ ବକ୍ର,ಗಾಸಿಯನ್ ಕರ್ವ್
ଗ uss ସିଆନ୍ ବିଲୋପ |,ಗಾಸಿಯನ್ ನಿರ್ಮೂಲನೆ
ଗ uss ସିଆନ୍ ବିମାନ |,ಗಾಸಿಯನ್ ವಿಮಾನ
ଗସ୍-ଜୋର୍ଡାନ୍ ହ୍ରାସ |,ಗೌಸ್-ಜೋರ್ಡಾನ್ ಕಡಿತ
ସାଧାରଣ ମାମଲା,ಸಾಮಾನ್ಯ ಪ್ರಕರಣ
ସାଧାରଣ ସମ୍ମିଶ୍ରଣ ତତ୍ତ୍ୱ |,ಸಾಮಾನ್ಯ ಒಮ್ಮುಖ ಪ್ರಮೇಯ
ସାଧାରଣ ସମୀକରଣ |,ಸಾಮಾನ್ಯ ಸಮೀಕರಣ
ସାଧାରଣ କାରକ |,ಸಾಮಾನ್ಯ ಅಂಶ
ସାଧାରଣ ଫର୍ମ |,ಸಾಮಾನ್ಯ ರೂಪ
ସାଧାରଣ ସୂତ୍ର,ಸಾಮಾನ್ಯ ಸೂತ್ರ
ସାଧାରଣ ଖେଳ,ಸಾಮಾನ್ಯ ಆಟ
ସାଧାରଣ ସୂଚନା,ಸಾಮಾನ್ಯ ತೀರ್ಮಾನ
ସାଧାରଣ ଅବିଚ୍ଛେଦ୍ୟ |,ಸಾಮಾನ್ಯ ಅವಿಭಾಜ್ಯ
ସାଧାରଣକରଣ,ಸಾಮಾನ್ಯೀಕರಣ
