Assamese,Bengali
ডায়েমেট্ৰিকভাৱে বিপৰীত,diametrically বিপরীত
"হীৰা, হীৰা","হীরা, হীরা"
ডায়েফ্ৰাম ডায়েফ্ৰাম,মধ্যচ্ছদা ডায়াফ্রাম
তাপ বিনিময়,তাপ বিনিময় করা
তাপ বিনিময়,তাপ বিনিময় করা
"ডাইটনিক স্বৰাগ্ৰাম, ডাইটনিক স্বৰাগ্ৰাম","ডায়াটোনিক স্বরগ্রাম, ডায়াটোনিক স্বরাগ্রাম"
"bifurcation, অৰ্ধ-কলা","বিভাজন, আধা শিল্প"
ডাইক্ৰ&#39;মেট কোষ,ডাইক্রোমেট কোষ
"দ্বৈততা, দৃশ্যমান দ্বৈততা, স্তৰৰ দ্বৈততা","দ্বিধাবিভক্তি, ভিজ্যুয়াল ডিকোটমি, লেভেল ডিকোটমি"
ডিক্টাফোন,ডিক্টাফোন
ডাইলেক্ট্ৰিক,অস্তরক
ডাইলেক্ট্ৰিকছ,ডাইলেট্রিক্স
ডিজেল চক্ৰ,ডিজেল চক্র
গেপ,ফাঁক
"ডিফাৰেন্সিয়েল ফ্ৰিকুৱেন্সি, বিয়োগ কম্পাঙ্ক","ডিফারেনশিয়াল ফ্রিকোয়েন্সি, ডিভিয়েশন ফ্রিকোয়েন্সি"
"ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ইন্টাৰষ্টিচিয়েল, ডিফাৰেন্সিয়েল","ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারস্টিশিয়াল, ডিফারেনশিয়াল"
ভিন্নতামূলক শোষণ,ডিফারেনশিয়াল শোষণ
ডিষ্টিংচন এম্প্লিফায়াৰ,পার্থক্য পরিবর্ধক
"পেনেট্ৰেটিভ কেলৰিমিটাৰ, পেনেট্ৰেটিভ কেলৰিমিটাৰ","অনুপ্রবেশকারী ক্যালোরিমিটার, অনুপ্রবেশকারী ক্যালোরিমিটার"
ডিফাৰেন্সিয়েল কেপাচিটৰ,ডিফারেনশিয়াল ক্যাপাসিটর
ডিফাৰেন্সিয়েল জ&#39;ন,ডিফারেনশিয়াল জোন
ডিফাৰেন্সিয়েল প্ৰসাৰণ,ডিফারেনশিয়াল ডিফিউশন
অৱভেদ্য সমীকৰণ,আঙ্গক
ভিন্নতামূলক বিলুপ্তি সহগ,ডিফারেনশিয়াল বিলুপ্তি সহগ
ইন্টাৰমিটাৰ আয়নীয়কৰণ কক্ষ,ইন্টারমিটার আয়নকরণ চেম্বার
ডিফাৰেন্সিয়েল আইছ’ট’প পদ্ধতি,ডিফারেনশিয়াল আইসোটোপ পদ্ধতি
ডিফাৰেন্সিয়েল বেগ,ডিফারেনশিয়াল বেগ
পাৰ্থক্য কৰা,পার্থক্য করা
"পৃথক, পৃথক","পার্থক্য করা, পার্থক্য করা"
"পাৰ্থক্য, পাৰ্থক্য","পার্থক্য, পার্থক্য"
বিবৰ্তন,বিবর্তন
বিবৰ্তনমাপক,ডিফ্র্যাক্টোমিটার
"বিক্ষিপ্ত, বিক্ষিপ্ত","diffused, diffused"
বিক্ষিপ্ত,বিচ্ছুরিত
প্ৰসাৰণ,বিস্তার
বিস্তাৰ ক্ষমতা,diffusivity
"অংক, ব্যাস, আঙুলি","অঙ্ক, ব্যাস, আঙুল"
ডিজিটেল ৰেকৰ্ডিং,ডিজিটাল রেকর্ডিং
ডিজিটেল ভল্টমিটাৰ,ডিজিটাল ভোল্টমিটার
দ্বি-আইছ’ট’পিক মৌল,দ্বি-আইসোটোপিক উপাদান
প্ৰসাৰণ,বিস্তার
প্ৰসাৰণ বিকৃতি,সম্প্রসারণ বিকৃতি
বহিঃতাপমাপক,এক্সোমিটার
ভিছফাৰিনি,ভিসফারিনি
"সম্প্ৰসাৰণ, দৈৰ্ঘ্য-প্ৰস্থ, মাত্ৰা, শক্তি","এক্সটেনশন, দৈর্ঘ্য-প্রস্থ, মাত্রা, শক্তি"
মাত্ৰিক,মাত্রিক
মাত্ৰাগততা,মাত্রিকতা
বীমা ইউনিট,বীমা ইউনিট
মাত্ৰাহীন মাত্ৰা,মাত্রাহীন মাত্রা
"মূল্য হ্ৰাস, হ্ৰাস","অবচয়, হ্রাস"
উজ্জ্বল,উজ্জ্বল
ডাইঅ&#39;ড,ডায়োড
ডাইঅপ্টাৰ,diopter
বিবৰ্তন অঞ্চল,প্রতিসরণ জোন
ৰিফ্ৰেক্টিং লেন্স,প্রতিসরণকারী লেন্স
"bow down, প্ৰণাম কৰা, ট্ৰাফ","bow down, bow down, trough"
পতনৰ কোণ,পতনের কোণ
ডাইপোল,ডাইপোল
বাইপোলাৰ স্তৰ,বাইপোলার স্তর
dirac ডেল্টা ফাংচন,ডিরাক ডেল্টা ফাংশন
"পোন, পোন, পোন, প্ৰত্যক্ষ, বিপৰীত","সোজা, সোজা, সোজা, সরাসরি, বিপরীত"
anulom সম্পৰ্ক,অনুলোম পারস্পরিক সম্পর্ক
প্ৰত্যক্ষ বিদ্যুৎ প্ৰবাহ,সরাসরি বর্তমান
পোনপটীয়া,সরাসরি
"প্ৰত্যক্ষ প্ৰভাৱ, প্ৰত্যক্ষ প্ৰভাৱ","সরাসরি প্রভাব, সরাসরি প্রভাব"
"দিশ, দিশ","দিক, দিক"
দিশগত,নির্দেশমূলক
স্থানৰ স্থিৰতা,স্থান স্থিতিশীলতা
"ডাইকোচিন, ডাইকো-কোচাইন","ডিকোসিন, ডিকোসিন"
"দিশগত, দিশগত, দিশগত","দিকনির্দেশনামূলক, দিকনির্দেশক, দিকনির্দেশনামূলক"
দিশগততা,দিকনির্দেশনা
সাধাৰণ জালি,সাধারণ জালি
সৰলৰেখা,সোজা লাইন
ক্ৰমিক অনুপাত,অনুক্রমিক অনুপাত
প্ৰত্যক্ষ পদ্ধতি,সরাসরি পদ্ধতি
দিশ,অভিমুখ
প্ৰত্যক্ষ পঢ়া যন্ত্ৰ,সরাসরি পড়ার ডিভাইস
সন্মুখত টেলিস্কোপ,আগে টেলিস্কোপ
"বস্তু, বৃত্ত, ডিস্ক, ডিস্ক","বস্তু, বৃত্ত, চাকতি, চাকতি"
"বিসৰ্জন, ইফিউচন, ব্লিচিং","নিমজ্জন, ইফিউশন, ব্লিচিং"
পানীত ডুবাই ৰখা,জল নিমজ্জন
"বিচ্ছিন্নতা, বিচ্ছিন্নতা, ভাঙন","discontinuity, discontinuity, fracture"
বিচ্ছিন্ন,অবিচ্ছিন্ন
"গৱেষণা, অনুসন্ধান","গবেষণা, অনুসন্ধান"
অমিল,অসঙ্গতি
কণা,কণা
"অৱতল এন্টেনা, ডিচ এন্টেনা","অবতল অ্যান্টেনা, ডিশ অ্যান্টেনা"
"দ্ৰৱণ, দানা","dissollution, granulation"
দ্ৰৱণ ধ্ৰুৱক,দ্রবীভূত ধ্রুবক
অপচয় শক্তি,অপচয় শক্তি
দ্ৰৱীভূত আধাজীৱন,দ্রবীভূত অর্ধ-জীবন
দ্ৰৱণীয় পৰিসৰ,দ্রবীভূত পরিসীমা
"ডিচলকেচন, ডিচলকেচন, ডিচলকেচন, ডিচলকেচন","স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি"
"ফল্ট লাইন, ফল্ট কোৰ","ফল্ট লাইন, ফল্ট কোর"
দোষ লুপ,ফল্ট লুপ
"বিকাৰ, বিকাৰ, বিকাৰ","ব্যাধি, ব্যাধি, ব্যাধি"
বিশৃংখলতা,বিশৃঙ্খলা
"বিভ্ৰান্তি, বিভ্ৰান্তি","বিভ্রান্তি, বিভ্রান্তি"
"বিক্ষিপ্ত, বিক্ষিপ্ত","dispersed, dispersed"
"বিক্ষিপ্ততা, বিক্ষিপ্ততা","dispersion, scattering"
প্ৰজেক্টাইল,প্রক্ষিপ্ত
বিক্ষিপ্তকাৰী,dispersant
প্ৰতিফলনশীলতা,প্রতিফলন
স্থানচ্যুতি,উত্পাটন
প্ৰদৰ্শন,প্রদর্শনী
কনছ&#39;ল,কনসোল
বিচ্ছিন্নতা বল,বিচ্ছিন্নকরণ শক্তি
অসমান,অসম
ক্ষয় সহগ,ক্ষয় সহগ
জাৰণকাৰী,ক্ষয়কারী
ক্ষয় ব্যৱস্থা,ক্ষয় সিস্টেম
পৃথক কৰিব পৰা,বিভাজ্য
পৃথক কৰা হৈছে,পৃথক
disposition,স্বভাব
