Kannada,Gujarati
ಗಳಿಕೆ,કમાણી
ಪರಿಸರ ಸ್ನೇಹಿ,પર્યાવરણમિત્ર એવી
ಪರಿಸರ ವಿಜ್ಞಾನ,પરિસ્થિતિવિજ્ologyાન
ಆರ್ಥಿಕ,આર્થિક
ಆರ್ಥಿಕ ಶೋಷಣೆ,આર્થિક શોષણ
ಆರ್ಥಿಕತೆ,અર્થતંત્ર
ಆರ್ಥಿಕ ವರ್ಗ,ઈકોનોમી વર્ગ
ಸಂಪಾದನೆ,સંપાદન
ಆವೃತ್ತಿ,આવૃત્તિ
ಸಂಪಾದಕೀಯ,સંપાદકીય
ಶಿಕ್ಷಣ,શિક્ષણ
ಶೈಕ್ಷಣಿಕ ವೃತ್ತಿ,શૈક્ષણિક કારકિર્દી
ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ,શૈક્ષણિક સંસ્થા
ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ,શૈક્ષણિક લાયકાત
ಪರಿಣಾಮ,અસર
ಪರಿಣಾಮಕಾರಿ,યોગ્ય
ಹಿತ,અસરકારક તારીખ
ಪರಿಣಾಮ,અસુપ્રતિરોધ
ಕಾರ್ಯಕಾರಿತ್ವ,કાર્યપ્રધાન
ಅಖಂಡತೆ,કાર્યક્ષમતા
ದಕ್ಷ,કાર્યદક્ષ
ಹೊರಹಾಕುವಿಕೆ,હદ
ವಿಸ್ತಾರವಾದ,વિસ્તૃત
ತಪ್ಪಿಹೋಗು,સમય
ಚುನಾಯಿತ ಪ್ರತಿನಿಧಿ,ચૂંટાયેલા પ્રતિનિધિ
ಚುನಾವಣೆ,ચૂંટણી
ಚುನಾವಣಾ ಕಾಲೇಜು,મતદાર કોલેજ
ಮತದಾರಿಕೆ,મતદાર
ವಿದ್ಯುದೀಕರಣ,વીજળીકરણ
ವಿದ್ಯುದರ್ಚಿ ಮಾಧ್ಯಮ,વીજ માધ્યમ
ಪ್ರಾಥಮಿಕವಾಗಿ,પ્રારંભિક
ಅರ್ಹತೆ,પાત્રતા
ಅರ್ಹತೆ ಪರೀಕ್ಷೆ,યોગ્યતા કસોટી
ತೊಡೆದುಹಾಕುವಿಕೆ,દૂર કરવું તે
ವಜಭಸ,છટણી
ಮುಜುಗರ,શરમજનક
ದುಡುಕು,ઉચાપત
ಲಾಂblemನ,મુદ્રા
ಉಬ್ಬು ಮುದ್ರೆ,એમ્બ os સિંગ સીલ
ತುರ್ತುಸ್ಥಿತಿ,કટોકટી
ತುರ್ತು ಪರಿಹಾರ,કટોકટી રાહત
ಹೊರಹೊಮ್ಮುವ,ઉત્તરાધિકાર
ವಲಸೆ,વિવાદ
ಸ ೦ ಚಾರಿಗಳು,મળતકામ
ಸಾಮರಸ್ಯ,દાન
ಪರಾನುಭೂತಿ,સહાનુભૂતિ
ಉದ್ಯೋಗ,નોકરીમાં રાખવું
ಉದ್ಯೋಗಿ,કર્મચારી
ನೌಕರರ ಭಾಗವಹಿಸುವಿಕೆ,કર્મચારીની સહભાગિતા
ನೌಕರರ ಕೊಡುಗೆ,કર્મચારી ફાળો
ನೌಕರರ ಭವಿಷ್ಯ ನಿಧಿ,કર્મચારીનું પ્રોવિડન્ટ ફંડ
ಉದ್ಯೋಗಕಾರ,નિયોક્તા
ಉದ್ಯೋಗ,રોજગાર
ಉದ್ಯೋಗ ವಿನಿಮಯ,રોજગાર
ಉದ್ಯೋಗ ಸೂಚನೆ,રોજગાર -નોટિસ
ಉದ್ಯೋಗ ಕಚೇರಿ,રોજગાર કચેરી
ಅಧಿಕಾರ ನೀಡಿ,સત્તા આપવી
ಸಬಲೀಕರಣ,શક્તિ
ಅಂಗೀಕರಿಸು,કાયદો ઘડવો
ಜಾರಿಗೊಳಿಸು,કાયદા
ನೊಣ,Bloc
ನಗದು,બંધ કરવું
ಸುತ್ತಾಟ,બંધ કરવું
ಉತ್ತೇಜನ,પ્રોત્સાહન
ಅತಿಕ್ರಮ,અતિક્રમણ
ಎಸೆತ,સસલા
ಒಪ್ಪಿ,શેરો
ದತ್ತಿ,દેણગી
ಅಂತಿಮ ಉತ್ಪನ್ನ,અંતનું ઉત્પાદન
ಶಕ್ತಿ,શક્તિ
ಬಲಪಡಿಸು,દબાણ
ತೊಡಗಿಸು,સંલગ્ન કરવું
ವರ್ಧಿಸುವುದು,વૃદ્ધિ
ಭಾಗಿಸು,આદેશ આપવો
ಸಾಮೂಹಿಕವಾಗಿ,અહંકાર
ವಿಚಾರಣೆ,તપાસ
ದಾಖಲಿಸು,નોંધણી કરવી
ದಾಖಲಾತಿ (= ದಾಖಲಾತಿ),નોંધણી (= નોંધણી)
ದಾಖಲಾತಿ ಸಂಖ್ಯೆ,પ્રવેશ -નંબર
ಆವರಿಸು,Enrંચું કરવું
ನಂತರದ,આગામી
ಖಚಿತಪಡಿಸು,ખાતરી કરવી
ಪ್ರವೇಶಿಸು,પ્રવેશ
ಉದ್ಯಮ,સાહસ
ಮನರಂಜನೆ,મનોરંજન કરવું
ಮನರಂಜನೆ,મનોરંજન
ಅರ್ಹತೆ,હકદાર બનાવવું
ಪ್ರಶಸ್ತಿಗಳಿರುವ,હકદાર
ಅರ್ಹತೆ,હકદાર
ಪ್ರವೇಶ,પ્રવેશદ્વાર
ಪ್ರವೇಶಿಸುವ,પ્રવેશદ્વાર
ಪ್ರವೇಶ,પ્રવેશ
ಪ್ರವೇಶ ಮಟ್ಟದ ಕೆಲಸ,પ્રવેશ સ્તરનું કામ
ವಿವರಣೆ,ગણવું તે
ವಾತಾವರಣ,વાતાવરણ
ರಾಯಭಾರಿ,દૂત
ಸಾಂಕ್ರಾಮಿಕ,મહામારી
ಸಾರಾಂಶ,સાર
ಸಮಾನತೆ,સમાનતા
ಸಮತಟ್ಟಾದ,સંતુલન
ಉಪಕರಣ,સામાન
ಸಮಾನತೆ,સમાનતા
ಸಮಾನ,સમાન
Alಷಧದ,સમૃદ્ધ
ನಿರ್ಮೂಲನೆ,નાબૂદ કરવું
ಕಸ,ભંડાર
ದೋಷ,ભૂલ
ಉಲ್ಬಣ,વધારાનું કામ
ಮುಜುಗರ,ક escંગર
ಅಗತ್ಯವಾದ,આવશ્યક
ಸ್ಥಾಪನೆ,સ્થાપના
ಅಂದಾಜು,અંદાજ
ಅಂದಾಜು ಬೆಲೆ,અંદાજિત ખર્ચ
ನೀತಿಶಾಸ್ತ್ರ,શિશ્મિક
ಚಕ್ಷಿ,શિષ્ટાચાર
ಖಾಲಿಮಾಡುವುದು,ખાલી કરાવવું તે
ತಪ್ಪಿಸಿಕೊ,ટકી રહેવું
ಮೌಲ್ಯಮಾಪನ,મૂલ્યાંકન
ಸಹ ಸಂಖ್ಯೆ,બેકી સંખ્યા
ಅಂತಿಮ,સંભવિત
ಹೊರಹಾಕುವುದು,હદ
ಸಾಕ್ಷಿ,પુરાવો
ವಿಕಸನ,વિકસિત થવું
ನಿಖರವಾದ,ચોક્કસ
ಪರೀಕ್ಷೆ,પરીક્ષા
ಪರೀಕ್ಷಕ,પરીક્ષક
ಪರೀಕ್ಷಕ,પરીક્ષક
ಉದಾಹರಣೆ,ઉદાહરણ
ದೋಚುವುದು,ખોદકામ
ಅತ್ಯುತ್ತಮ,ઉત્તમ
ಹೊರತುಪಡಿಸಿ,અપવાદ
ಅಸಾಧಾರಣವಾದ,અસાધારણ
ಹೆಚ್ಚಿರು,વધારાની
ವಿನಿಮಯ,વિનિમય
ವಿಭಾಗ,સરકારી ખજાનો
ಅಬಕಾರಿ (= ಅಬಕಾರಿ ಸುಂಕ),આબકારી (= આબકારી ફરજ)
ಹೊರಗಿನಂತೆ ಮಾಡು,બાકાત રાખવું
ಪ್ರತ್ಯೇಕವಾದ,વિશિષ્ટ
ಮನ್ನಿಸು,માફી
ಕಾರ್ಯಚೇಳಿಸು,અમલમાં મૂકવું
ಉಪಯೋಗಕ,કારોબારી
ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ,કારોબારી સમિતિ
ಕಾರ್ಯನಿರ್ವಾಹಕ ಶಕ್ತಿ,કારોબારી સત્તા
ಕಾರ್ಯನಿರ್ವಾಹಕ,અધિકારીઓ
ಕಾರ್ಯನಿರ್ವಾಹಕ ಸಿಬ್ಬಂದಿ,કારોબારી કર્મચારી
ವಿನಾಯ,મુક્તિ
ವಿನಯ,મુક્તિ
ವ್ಯಾಯಾಮ,કસરત
ಮಾಜಿ ತಳಹದ,ભૂતપૂર્વ ગ્રેટિયા
ಮಾಜಿ ತಟಾದ ಪಾವತಿ,પૂર્વ-ગ્રેટિયા ચુકવણી
ನಿಷ್ಕಾಸ,અઘોષ
ತರುವ,નિષ્ઠુર
ಪ್ರದರ್ಶನ,પ્રદર્શિત કરવું
ತಿರಸ್ಕಾರ,ઉગાડવી
ಎಕ್ಸಿಮ್ ನೀತಿ,એકમંત્રી નીતિ
ನಿರ್ಗಮನ,બહાર નીકળવું
ನಿರ್ಗಮನ ಸಂದರ್ಶನ,બહાર નીકળતા મુલાકાત
ನಿರ್ಗಮನ ನೀತಿ,બહાર નીકળો નીતિ
ಸಮೀಕ್ಷೆ,એક્ઝિટ પોલ
ಅಫೀಸಿಯ,અપરિપક્વ
ಮುಕ್ತಾಯಗೊಳಿಸು,નિર્દોષ કહેવું
ವಿಸ್ತರಣ,વિસ્તરણ
ಭಾಗ,એકપક્ષી
ವಲಸೆ,દેશનિકાલ
ತಕ್ಕ,યોગ્ય
ಚುರುಕುಗೊಳಿಸು,જલદી કરવી
ಹೊರನಯಿಸು,હાંકી કાelવું
ವೆಚ್ಚ,ખર્ચ
ಅನುಭವ,અનુભવ
ಪ್ರಯೋಗ,પ્રયોગ
ತಜ್ಞ,નિષ્ણાત
ಅವಧಿ ಮುಗಿಸು,સમાપ્તિ
ಗಡುವು ದಿನಾಂಕ,અંતિમ તારીખ
ವಿವರಣೆ,સમજૂતી
ಸ್ಪಷ್ಟವಾದ,સ્પષ્ટ
ಶೋಷಣೆ,શોષણ
ಅನ್ವೇಷಿಸು,અન્વેષણ કરવું
ಸ್ಫೋಟ,વિસ્ફોટ
ರಫ್ತು,નિકાસ
ಮಾಜಿ ಪೋಸ್ಟ್ ವಾಸ್ತವಿಕ,ભૂતપૂર્વ
ಮನ್ನಿಸು,સ્પષ્ટ
ಅಭಿವ್ಯಕ್ತಿ,અભિમાન
ಹೊರಹಾಕುವುದು,હાંકી કાulsionવું
ಹೊರಹೊಮ್ಮಿಸು,કા expી નાખવું
ವಿಸ್ತರಿಸು,વધારવું
ಮಟ್ಟಿಗೆ,હદ
ಬಾಹ್ಯ,બાહ્ય
ಸುಲಿಗೆ,મુકાબલો
ಹೆಚ್ಚಿನ,વધારે
ಹೊರಡಿಸಿಕೊ,અર્ક
ಅಸಾಧಾರಣ,અસાધારણ
ಅತಿರೇಕದ,ઉડાઉ
ಉಗ್ರವಾದಿ,ઉગ્રતાવાદી
ಬಹಿರ್ಮುಖಿ,બહિર્મુખ
ಕಣ್ಣಿನ ಸಾಕ್ಷಿ,ચોખ્ખા સાક્ષી
ತಯಾರಿಸು,રચના કરવી
ಮುಖ ಬೆಲೆ,ફેસ વેલ્યુ
ಸರಾಗವಾಗಿಸು,સરળતા કરવી
ಸೌಲಭ್ಯ,સગવડ
ಮುಖದ,પ્રેક્ષય
ಸತ್ಯ,હકીકત
ಬಣಗಳ ಸಿದ್ಧಾಂತ,જૂથબંધી
ಅಂಶ,પરિબળ
ಕಾರ್ಖಾನೆ,કારખાનું
ವಾಸ್ತವಿಕ,વાસ્તવિક
ಸಿಬ್ಬಂದಿ,શક્તિ
ಅನುತ್ತೀರ್ಣ,નિષ્ફળ થવું
ನ್ಯಾಯಯುತ,ન્યાયી
ನಂಬಿಕೆ,વિશ્વાસ
ನಕಲಿ,બનાવટી
ಕುಟುಂಬ,કુટુંબ
ಕ್ಷಾಮ,દુકાળ
ಹಗೆತನ,ભાડું
ವಿದಾಯ,વિદાય
ಕೃಷಿ,ખેતી
ಆಯಾಸ,થાક
ತಪ್ಪು,દોષ
ಪರವಾಗಿ,તરફેણ
ಕಾರ್ಯಸಾಧ್ಯತೆ,શક્યતા
ಒಕ್ಕೂಟ,સંઘ
ಶುಲ್ಕ,ફી
ಮತ್ತೆ ಆಹಾರ,ફીડ પાછું ખવડાવવું
ಭಾವನೆ,લાગણી
ಅಭಿನಂದಿಸು,બલિદાન
ಸಹ,સાથી
ಸಹಭಾಗಿತ್ವ,ધર્મનત્વ
ಹೆಣ್ಣು,સ્ત્રી
ಫಲವತ್ತಾದ,ફળદ્રુપ
ಕಾಲ್ಪನಿಕ,બનાવટી
ನಿಷ್ಠೆ,વફાદારી
ಹೊಲತು,ક્ષેત્ર
ಆಕೃತಿ,આંકડો
ಕಲೆ,ફાઈલ
ನಿರ್ಭೀತೆ,ફાઈલિંગ
ಚಲನಚಿತ್ರ,ફિલ્મ
ಅಂತಿಮ,અંતિમ
ಹಣಕಾಸು,ફાઇનાન્સ
ಹಣಕಾಸಿನ,નાણાકીય
ಹಣಕಾಸಿನವನು,નાણાંકીય
ಶೋಧನೆ,તારણ
ಉತ್ತಮ,દંડ
ಲಲಿತ ಕಲೆ,કલાક્ષેત્ર
ಬೆರಳು ಮುದ್ರಣ,આંગળીની છાપ
ಸಿದ್ಧಪಡಿಸಿದ ವಸ್ತುಗಳು,તૈયાર માલ
ಬೆಂಕಿ,આગ
ಹಾರುವುದು,ફાયરિંગ
ದೃ firmರಂಗ,મક્કમ
ಪ್ರಥಮ ಚಿಕಿತ್ಸೆ,પ્રાથમિક સારવાર
ಪ್ರಥಮ ದರ್ಜೆ,પ્રથમ વર્ગ
ಮೊದಲ ವಿಭಾಗ,પ્રથમ વિભાગ
ಮೊದಲ ಮಾಹಿತಿ ವರದಿ,પ્રથમ માહિતી અહેવાલ
ಹಣಕಾಸಿನ,નાણાકીય
ಮೀನುಗಾರಿಕೆ,મત્સ્યઉદ્યોગ
ಹೊಂದುವುದು,યોગ્ય
ಫಿಜಿ,યોગ્યતા
ಸರಿ,સ્થિર કરવું
ಸ್ಥಿರೀಕರಣ,નિર્ધારણ
ಸ್ಥಿರ,નિશ્ચિત
ಧ್ವಜ,ધ્વજ
ಫ್ಲಾಪ್,ફફડાટ
ಚಪ್ಪಟೆ,ફ્લેટ
ನೌಕಾಪಡೆ,કાફલો
ನಮ್ಯತೆ,લવચીકતા
ಹಾರಾಟ,ઉડ્ડયન
ಪ್ರವಾಹ ಪರಿಹಾರ,પૂરથી રાહત
ನೆಲ,માળા
ಹರಿ,પ્રવાહ
ಏರಿಳಿತ,વધઘટ
ಭ್ರೂಣಮ,ગર્ભપાત
ಬಾರಿ,ફોલ્ડર
ಫೋಲಿಯೊ,ફોલિયો
ಅನುಸರಿಸು,અનુસરવું
ಅನುಭೋಗ,અનુયાયી
ಅನುಬಂಧ,અનુયાયી
ಉತ್ತೇಜಿಸು,ઉશ્કેરવું
ಕಾಲು ಟಿಪ್ಪಣಿ,પગની નોંધ
ಬಲವಂತದ ದುಡಿಮೆ,જાડુ મજૂર
ಮುನ್ಸೂಚನೆ,આગાહી
ಮುಂಚೂಣಿ ತೀರ್ಮಾನ,પૂરેપૂરી નિષ્કર્ષ
ವಿದೇಶದ,વિદેશી
ಪ್ರಬಲ,ફોરમેન
ಮುನ್ಸೂಚನೆ,પૂર્વવ્યાપી
ದೂರದೃಷ್ಟಿ,અગમચેતી
ಮುನ್ಸೂಚನೆ,પૂર્વાધિકાર
ಮುಟ್ಟುಗೋಲು,જપ્ત કરવું
ಖೋಟಾ,બનાવટી
ಖೋಟಾ,બનાવટી
ರೂಪ,ફોર્મ
Formಚಾರಿಕ,વિધિસર
ಸ್ವರೂಪ,અનુરોધ
ಮಾಜಿ,ભૂતપૂર્વ
ಸೂತ್ರ,સૂત્ર
ತಕ್ಷಣ,તરત
ಮುಂದೆ,આગળ વધવું
ಫಾರ್ವರ್ಡ್ ಮಾಡುವ ಪತ್ರ,રવાના -પત્ર
ಅಡಿಪಾಯ,પાયો
ಭಾಗ,અપૂર્ણાંક
ಪೂರ್ಣ ಪ್ರಮಾಣದ,મતાધિકાર
ವಂಚನೆ,છેતરપિંડી
ಸ್ವಾರಸ್ಯವಾದ,મુક્ત
ಸ್ಥಗಿತಗೊಳಿಸು,સ્થિર કરવું
ಸರಕು ಸಾಗಣೆ,નૂર
ಆವರ್ತನ,આવર્તન
ಇಂಧನ,બળતણ
ಪೂರ್ಣ ಪ್ರಮಾಣದ,સંપૂર્ણ પાયો
ಕಾರ್ಯ,કાર્ય
ಧನಸಹಾಯ,ભંડોળ
ಮೂಲಭೂತವಾದ,કટ્ટરવાદ
ಒದಗಿಸು,સજ્જ કરવું
ಹೆಚ್ಚಿನ ಕ್ರಮ,આગળ ની કાર્યવાહી
ಲಾಭದಾಯಕ ಉದ್ಯೋಗ,લાભદાયી રોજગાર
ಲಾಭದಾಯಕ ಉದ್ಯೋಗ,લાભદાયી વ્યવસાય
ಗೇಟ್ ಪಾಸ್,દ્વાર -પાસ
ಗಸಾಯಕ,રાજપત્રિત
ಗೆಜೆಟೆಡ್ ರಜಾದಿನ,રાજપત્રિત રજા
ಸಾಮಾನ್ಯ,સામાન્ય
ಸಾಮಾನ್ಯ ಆಡಳಿತ,સામાન્ય વહીવટ
ಸಾಮಾನ್ಯ ದೇಹ,સામાન્ય સંસ્થા
ಸಾರ್ವತ್ರಿಕ ಚುನಾವಣೆ,સામાન્ય ચુંટણી
ಸಾಮಾನ್ಯ ಸಭೆ,સામાન્ય બેઠક
ಸಾಮಾನ್ಯ ಅಭ್ಯಾಸ,સામાન્ય પ્રથા
ಸಾಮಾನ್ಯ ವಿಧಾನ,સામાન્ય કાર્યપદ્ધતિ
ಸಾಮಾನ್ಯ ನಿಯಮ,સામાન્ય નિયમ
ಸಾಮಾನ್ಯ ವಾರ್ಡ್,સામાન્ય વોર્ડ
ಉತ್ಪಾದನೆ,નિર્માણ
ವೇಶ್ಯೆ,પ્રતિભાશાળી
ನಿಜವಾದ,વાસ્તવિક
ಕೊಡುಗೆ,ભેટ
ಸಾರಾಂಶ,સારાંશ
ಜಾಗತಿಕ,વૈવિધ્ય
ಶಬ್ದಗಳು,ગ્લોસરી
ಗುರಿ,ધ્યેય
ಕೆಳಗೆ ಹೋಗಿ,નીચે જાઓ
ಗೋಲ್ಡನ್ ಹ್ಯಾಂಡ್ಶೇಕ್ (= ಗೋಲ್ಡನ್ ಧುಮುಕುಕೊಡೆ),ગોલ્ડન હેન્ડશેક (= ગોલ્ડન પેરાશૂટ)
ಒಳ್ಳೆಯ,સારું
ಉತ್ತಮ ನಡವಳಿಕೆ,સારી વર્તણૂક
ಒಳ್ಳೆಯ ನಂಬಿಕೆ,સદ્ભાવના
ಉತ್ತಮ ಕಚೇರಿಗಳು,સારા અધિકારીઓ
ಸೌಹಾರ್ದ,શુભેચ્છા
ಆಶ್ರಯಿಸು,શાસન કરવું
ಆಡಳಿತ,શાસન
ಸರ್ಕಾರ,સરકાર
ಭಾರತ ಸರ್ಕಾರ,ભારત સરકાર
ಭಾರತ ಸರ್ಕಾರ ಕಾಳಜಿ,ભારત સરકારની ચિંતા
ಭಾರತ ಸರ್ಕಾರ,ભારત સરકાર
ಸರ್ಕಾರಿ ಪತ್ರಿಕೆ,સરકારી દબા
ಸರ್ಕಾರಿ ಸೇವಕರು ನಿಯಮಗಳನ್ನು ನಡೆಸುತ್ತಾರೆ,સરકારી કર્મચારીઓ
ಸರ್ಕಾರಿ ಸೇವೆ,સરકારી સેવા
ಶ್ರೇಣೀಕರಣ,ક્રમ
ದರ್ಜೆ,દરજ્જો
ಶ್ರೇಣಗೀತೆ,ક્રમ
ಪದವಿಧರ,સ્નાતક
ಪದವಿ ವೇತನ,ક્રમશ wages
ಪದವೀಧರ ತರಬೇತಿ,સ્નાતક તાલીમાર્થી
ಕಸಿ,કલમ
ಭವ್ಯವಾದ,કુલ સરવાળો
ಅನುದಾನಿಸು,અનુદાન
ಸಹಾಯ ಸಹಾಯ,સહાયક અનુદાન
ದ್ರಾಕ್ಷಿ,દ્રાક્ષ
ರಂಧ್ರ,ગ્રાફ
ಮಾಲ್ಪಶಾಸ್ತ್ರ,આવરણ
ಕೃತಜ್ಞ,આભારી
ಹಾಯಾಗಿತನ,સ્નાયુ
ಹಸುರು ಕೈ,લીલોતરી
ಶುಭಾಶಯ,અભિવાદન
ಗದ್ದಲ,ફરિયાદ
ತೀವ್ರವಾದ,વ્યગ્ર
ಒಟ್ಟು,કુલ
ಒಟ್ಟು ಮೊತ್ತ,કુલ રકમ
ಒಟ್ಟು ದುಷ್ಕೃತ್ಯ,ભારે ગેરવર્તન
ಒಟ್ಟು ನಿರ್ಲಕ್ಷ್ಯ,ગંભીર બેદરકારી
ಒಟ್ಟು ಲಾಭ,કુલ નફો
ಒಟ್ಟು ಆದಾಯ,કુલ આવક
ಒಟ್ಟು ಒಟ್ಟು,એકંદર કુલ
ಅಪ್ರತಿಮ,જમીનહીન
ನೆಲದ ಬಾಡಿಗೆ,જમીન -ભાડું
ಮೈದಾನಗಳು,મેદાન
ದೆವ್ವ,સમૂહ
ಗುಂಪು ಮತ್ತು ಶ್ರೇಣೀಕರಣ,જૂથબદ્ધ અને ગ્રેડિંગ
ಖಾತರಿ,બાંયધરી
ಕೊಯ್ಲಗಾರ,બાંયધરી આપનાર
ಕಾಪು,ચોકી
ಕಾವಲುಗಾರ,ગાર્ડ ફાઈલ
ರಕ್ಷಕ,ખલી
ಅತಿಥ ಗೃಹ,મહેમાનો
