Telugu,Malayalam
ఎక్స్‌ట్రాసెల్యులర్ జీర్ణక్రియ,എക്സ്ട്രാസെല്ലുലാർ ദഹനം
ఎక్స్‌ట్రాసెల్యులర్ ఫ్లూయిడ్,എക്സ്ട്രാസെല്ലുലാർ ദ്രാവകം
ఎక్స్‌ట్రాసెల్యులర్ పదార్థం,എക്സ്ട്രാസെല്ലുലാർ മെറ്റീരിയൽ
ఎక్స్‌ట్రాసెల్యులర్ మాతృక,Extracellular മാട്രിക്സ്
వెలికితీత,വേർതിരിച്ചെടുക്കൽ
ఎక్స్‌ట్రాఎంబ్రియోనిక్ పొర,ഇനീഷ്യം സ്മിറേൻ
గ్రహాంతర మూలం,അന്യഗ്രഹ ഉത്ഭവം
విపరీతమైన ఎడారి,അങ്ങേയറ്റത്തെ മരുഭൂമി
బాహ్య ప్రోటీన్,ബാഹ്യ പ്രോട്ടീൻ
ఎక్స్‌ట్రాసెప్షన్,റ്റേതിനം
ఎక్స్‌ట్రాస్,പങ്കു
వెక్కిరిగే పదార్ధం,പുറന്തള്ളുന്നത് (ഗമ്മി) പദാർത്ഥം
కంటి మంట,കണ്ണ് വീക്കം
కంటి లెన్స్,നേത്ര ലെൻസ്
కంటి ముక్క,കണ്ണ് കഷണം
కనురెప్ప,കണ്പോള
విసర్జన గొట్టం,പുറന്തള്ളുന്ന ട്യൂൾ
ఫాబాసీ,ഫാബാസി
ఫాబసియస్,ഫാലിസസ്
ముఖభాగం,മുഖം
ముఖ ఎముక,മുഖത്ത് അസ്ഥി
సులభతరం చేసిన వ్యాప్తి,സുഗമമാക്കുക വ്യാപനം
అధ్యాపక పరాన్నజీవి,സാഹചര്യപരമായ പരാന്നഭോജി
మల పదార్థం,മലം വസ്തു
మల గుళిక,മലം പെല്ലറ്റ്
ఫాల్కన్,പാപ്പിടിയന് പക്ഷി
అండాశయమునుండి గర్భకోశమునకు గల నాళమార్గము,അണ്ഡവാഹിനിക്കുഴല്
తప్పుడు పండు,തെറ്റായ ഫലം
తప్పుడు సెప్టం,വ്യാജ സെപ്തം
కుటుంబం,കുടുംബം
ఫాసియా,ഫാസിയ
ఫాసికిల్,കസൈറ്റി
ఫాసిక్యులర్,ഫാസിക്യുലാർ
ఫాసిక్యూల్,കാസീംയൂൾ
ఫాసియోలా,ഫാസിയോള
కొవ్వు కరిగే విటమిన్,തടിച്ച ലയിക്കുന്ന വിറ്റാമിൻ
కొవ్వు ఆమ్లం,ഫാറ്റി ആസിഡ്
తప్పు కాపీ,തെറ്റായ പകർപ്പ്
జంతుజాలం,മേക്ക
అనుకూలమైన పర్యావరణ పరిస్థితి,അനുകൂലമായ പരിസ്ഥിതി അവസ്ഥ
ఈక,തൂവല്
ఈక నక్షత్రం,തൂവൽ നക്ഷത്രം
ఈక కళంకం,തൂവൽ കളങ്കമാണ്
అభిప్రాయం,ഫീഡ്ബാക്ക്
అభిప్రాయ నిరోధం,ഫീഡ്ബാക്ക് തടസ്സം
అభిప్రాయ విధానం,ഫീഡ്ബാക്ക് സംവിധാനം
దాణా,തീറ്റ
ఫీలర్,തോന്നുക
ఫెలిస్,ഫെലിസ്
ఆడ కోన్,പെൺ കോൺ
ఆడ ప్రోన్యూక్లియస్,പെൺ യുവക്ലിയസ്
తొడ,ശിർ
కిణ్వ ప్రక్రియ,അഴുകൽ
ఫెర్న్,ഫര്ൺ
ఫెర్రెడాక్సిన్,ഫെർഡോക്സിൻ
సారవంతమైన హైబ్రిడ్,ഫലഭൂയിഷ്ഠമായ ഹൈബ്രിഡ്
సారవంతమైన,സമൃദ്ധമായ
సారవంతమైన,സമൃദ്ധമായ
సారవంతమైన,സമൃദ്ധമായ
ఫెర్టిలిన్,ഇടമിനീയ
సంతానోత్పత్తి,ഫലഭൂയിഷ്ഠത
సంతానోత్పత్తి,ഫലഭൂയിഷ്ഠത
ఫలదీకరణం,ബീജസങ്കലനം
ఫలదీకరణం,ബീജസങ്കലനം
ఎరువులు,വളം
ఫైబ్రిలేషన్,ഫൈബ്രിലേഷൻ
ఫైబోబ్లాస్ట్ గ్రోత్ కారకం (FGFS),ഫൈബ്രോബ്ലാസ്റ്റ് വളർച്ചാ ഘടകം (FGFS)
ఫైబ్రోబ్లాస్ట్,ഫൈബ്രോബ്ലാസ്റ്റ്
ఫైబ్రోకార్టిలేజ్,ഫൈബ്രോകാർട്ടിലാജ്
ఫైబ్రినోజెన్,ഫൈബ്രിനോജെൻ
ఫైబరస్ రూట్ సిస్టమ్,നാരുകളുള്ള റൂട്ട് സിസ്റ്റം
ఫైబరస్,നാരുകളുള്ള
ఫైబులా,ഫിബുല
ఫికస్,ഫിക
ఫికస్ హెటెరోఫిల్లా,ഫിക്കസ് ഹെട്രോഫില്ല
మలము,Ficus beliusa (PIPAL)
క్షేత్ర సామర్థ్యం,ഫീൽഡ് ശേഷി
ఫీల్డ్ నోట్బుక్,ഫീൽഡ് നോട്ട്ബുക്ക്
ఫీల్డ్ సంఖ్య,ഫീൽഡ് നമ്പർ
ఫిలమెంట్ హుక్,ഫിലമെന്റ് ഹുക്ക്
ఫిలమెంట్,അല്ലം
ఫిలమెంటస్,ശല്യസഭ
ఫిలమెంటస్ రకం,ഫിലൻസസ് തരം
ఫిలారియా వార్మ్,ഫില്ലറിയ വേം
ఫిలిఫార్మ్ యాంటెన్నా,ഫിലിഫോർം ആന്റിന
ఫిల్టర్ ఫీడింగ్,ഫിൽട്ടർ തീറ്റ
వడపోత చీలిక,ശുദ്ധീകരണ സ്ലിറ്റ്
ఫిన్,പതം
చక్కటి సర్దుబాటు నాబ్,മികച്ച ക്രമീകരണ നോബ്
చక్కటి ఇసుక,നല്ല മണല്
వేలిముద్ర,വിരലടയാളം
థర్మోడైనమిక్స్ యొక్క మొదటి చట్టం,തെർമോഡൈനാമിക്സിന്റെ ആദ്യ നിയമം
ఫిష్ నెయ్యి,മത്സ്യം നെയ്യ്
చేప నూనె,മത്സ്യം എണ്ണ
చేపల ప్రాసెసింగ్ పరిశ్రమ,ഫിഷ് പ്രോസസ്സിംഗ് വ്യവസായം
చేపల ప్రోటీన్,ഫിഷ് പ്രോട്ടീൻ
మత్స్య సంపద,മത്സ്യബന്ധന
విచ్ఛిత్తి,വിഘടനം
పెద్ద గాడి,വിള്ളൽ (വലിയ തോപ്പ്)
ఫిస్టులర్,തടവുകാരനായ
ఐదు అంకెలు (పెంటాడాక్టిల్),അഞ്ച് അക്കങ്ങൾ (പെന്റഡാക്റ്റൈൽ)
ఐదు రాజ్య వర్గీకరణ,അഞ്ച് രാജ്യ വർഗ്ഗീകരണം
జన్యు క్లస్టర్‌ను పరిష్కరించండి,ജീൻ ക്ലസ്റ്റർ പരിഹരിക്കുക
ఫిక్సేటివ్,ഇഫൈറ്റേറ്റീവ്
స్థిర లేదా స్థిరమైన,സ്ഥിരമോ സ്ഥാവരമോ
స్థిర మూలం,നിശ്ചിത ഉറവിടം
ఫిక్సింగ్ ఏజెంట్,റീക്സിംഗ് ഏജന്റ്
సూక్ష్మజీవిని పరిష్కరించడం,സൂക്ഷ്മപരിശോധന
పొరపాటు,ഫ്ലാക്സിഡ്
ఫ్లాగెల్లా,ഫ്ലാഗെല്ല
ఫ్లాగెలేట్,ഫ്ലാഗലേറ്റ്
ఫ్లాగెలేటెడ్,ഫ്ലാഗെല്ലേറ്റഡ്
ఫ్లాగెల్లిన్,ഫ്ലാഗെല്ലിൻ
ఫ్లాగెల్లమ్,ഫ്ലാഗെല്ലം
జ్వాల బల్బ్,തീജ്വാല ബൾബ്
జ్వాల సెల్,തീജ്വാല സെൽ
ఫ్లెమింగో,അരയടി
ఫ్లాట్ బీన్,പരന്ന ബീൻ
ఫ్లాట్ ఎపిథీలియల్ సెల్,ഫ്ലാറ്റ് എപ്പിത്തീലിയൽ സെൽ
ఫ్లాట్ పురుగు,പരന്ന പുഴു
చదునైన ఎముక,പരന്ന അസ്ഥി
ఫ్లావిన్ అడెనిన్ డైన్యూక్లియోటైడ్,ഫ്ലാവിൻ അഡ്നിൻ ഡിനക്ലിഡ്
కండకలిగిన పండు,മാംസളമായ ഫലം
ఫ్లిమ్మర్ ఫిలమెంట్,ഫ്ലിംമീർ ഫിലമെന്റ്
ఫ్లిప్పర్,ഫ്ലിപ്പർ
తేలియాడే పక్కటెముక,ഫ്ലോട്ടിംഗ് റിബൺ
ఫ్లోక్స్,ഫ്ലോക്കുകൾ
ఫ్లోరా,പൂച്ചെടി
పూల పదనిర్మాణం,പുഷ്പമായ മോർഫോളജി
పూల నిర్మాణం,പുഷ്പ ഘടന
పూల వోర్ల్,പുഷ്പ ചുഴി
ఫ్లోరిజెన్,ചെരിക്കോ
ఫ్లో సైటోమెట్రీ,ഫ്ലോ സൈറ്റോമെട്രി
పూల మొగ్గ,പൂശി മുകുളം
పుష్పించే మొక్క,പൂച്ചെടി
ద్రవ ఫీడర్,ദ്രാവക തീറ്റ
ద్రవ మొజాయిక్ మోడల్,ഫ്ലൂയിഡ് മൊസൈക് മോഡൽ
ఫ్లోరోసెన్స్ మైక్రోస్కోపీ,ഫ്ലൂറൻസ് മൈക്രോസ്കോപ്പി
ఫ్లోరోసెంట్ డై,ഫ്ലൂറസെന്റ് ഡൈ
ఫ్లోరోసెంట్ స్క్రీన్,ഫ്ലൂറസെന്റ് സ്ക്രീൻ
ఫ్లోరిన్,ഫ്ലൂറിൻ
ఫ్లోరోక్రోమ్,ഫ്ലൂറോക്രോം
ఫ్లోరోక్రోమ్ డై,ഫ്ലൂറോക്രോം ഡൈ
ఫ్లక్స్,ഫ്ലക്സ്
ఫ్లై యాష్,ചാര ചിഹ്നം
ఫ్లయింగ్-ఫ్రాగ్,പറക്കുന്ന തവള
ఎగిరే చేప,പറക്കുന്ന മത്സ്യം
ఫ్లయింగ్ బల్లి,പറക്കുന്ന പല്ലി
ఫ్లయింగ్ ఫలాంజర్,പറക്കുന്ന ഫാലഞ്ചർ
ఫ్లయింగ్ స్క్విరెల్,പറക്കുന്ന അണ്ണാൻ
దృష్టి,ശ്രദ്ധ കേന്ദ്രീകരിക്കുക
ఫోకస్ చేసే అపరాటస్,അസാരാറ്റസ് ശ്രദ്ധ കേന്ദ്രീകരിക്കുന്നു
