Bengali,Punjabi
ব্রড ব্যান্ড,ਬ੍ਰੌਡ ਬੈਂਡ
সম্প্রচার মোড,ਬਰਾਡਕਾਸਟ ਮੋਡ
সম্প্রচার স্যাটেলাইট,ਪ੍ਰਸਾਰਣ ਸੈਟੇਲਾਈਟ
ব্রাসেলস শ্রেণিবদ্ধকরণ সিস্টেম,ਬ੍ਰਸੇਲਜ਼ ਵਰਗੀਕਰਣ ਸਿਸਟਮ
ব্রুট-ফোর্স পদ্ধতির,ਬਰੂਟ-ਫੋਰਸ ਪਹੁੰਚ
বি ট্রি,ਬੀ-ਟ੍ਰੀ
বুদ্বুদ স্মৃতি,ਬੱਬਲ ਮੈਮੋਰੀ
বুদ্বুদ বাছাই,ਬੁਲਬੁਲਾ ਕ੍ਰਮਬੱਧ
বালতি,ਬਾਲਟੀ
বাফার,ਬਫਰ
বাফার চ্যানেল,ਬਫਰ ਚੈਨਲ
বাফার পরিবর্ধক,ਬਫਰਡ ਐਂਪਲੀਫਾਇਰ
বাফার কম্পিউটার,Buffered ਕੰਪਿਟਰ
বাফার ডিভাইস,Buffeared ਜੰਤਰ
বাফার ইনপুট,ਬਫਰਡ ਇੰਪੁੱਟ
বাফার বার্তা,ਬਫਰਡ ਸੁਨੇਹਾ
বাফারিং,ਬਫਰਿੰਗ
বাফার আই/ও ডিভাইস,ਬਫਰ I / O ਡਿਵਾਈਸ
বাফার পরিচালনা,ਬਫਰ ਮੈਨੇਜਮੈਂਟ
বাফার আউটপুট,ਬਫਰ ਆਉਟਪੁੱਟ
বাফার প্যাড চরিত্র,ਬਫਰ ਪੈਡ ਅੱਖਰ
বাফার পুল,ਬਫਰ ਪੂਲ
বাফার পুলিং,ਬਫਰ ਪੂਲਿੰਗ
বাফার রেজিস্টার,ਬਫਰ ਰਜਿਸਟਰ
বাফার স্টোরেজ,ਬਫਰ ਸਟੋਰੇਜ
বাফার স্টোর,ਬਫਰ ਸਟੋਰ
বাগ,ਬੱਗ
বগি,ਬੱਗੀ
অন্তর্নির্মিত ফাংশন,ਬਿਲਟ-ਇਨ ਫੰਕਸ਼ਨ
অন্তর্নির্মিত পদ্ধতি,ਬਿਲਟ-ਇਨ ਵਿਧੀ
বিস্ফোরিত মোড,ਬਰਸਟ ਮੋਡ
ফেটে ট্রান্সমিশন,ਬਰਸਟ ਟਰਾਂਸਮਿਸ਼ਨ
বাস,ਬੱਸ
বাস বার,ਬੱਸ ਬਾਰ
বাস নিয়ামক,ਬੱਸ ਕੰਟਰੋਲਰ
বাস চালক,ਬੱਸ ਚਾਲਕ
বাস এক্সটেন্ডার,ਬੱਸ ਐਕਸਟੈਂਡਰ
ব্যবসায়ের ডেটা প্রসেসিং,ਵਪਾਰਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
ব্যবসায় তথ্য সিস্টেম,ਵਪਾਰ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ
ব্যবসায়িক মেশিন,ਵਪਾਰਕ ਮਸ਼ੀਨ
ব্যবসায়িক মেশিন ক্লকিং,ਕਾਰੋਬਾਰੀ ਮਸ਼ੀਨ ਰੋਕ ਰਹੀ ਹੈ
ব্যবসায়িক পরিকল্পনার ভাষা,ਵਪਾਰ ਯੋਜਨਾ ਭਾਸ਼ਾ
ব্যবসা সেবা,ਵਪਾਰਕ ਸੇਵਾ
বাসব্যাক,ਬੁਸਬੈਕ
বাসের সমাপ্তি,ਬੱਸ ਸਮਾਪਤੀ
বাস ওয়্যার,ਬੱਸ ਵੇਅਰ
বাস তারের,ਬੱਸ ਤਾਰ
ব্যস্ত ঘন্টা,ਵਿਅਸਤ ਘੰਟਾ
ব্যস্ত সংকেত,ਵਿਅਸਤ ਸੰਕੇਤ
ব্যস্ত সুর,ਰੁੱਝੇ ਹੋਏ ਟੋਨ
বাইপাস পদ্ধতি,ਬਾਈਪਾਸ ਵਿਧੀ
উপজাত,ਉਪ-ਉਤਪਾਦ
বাইট,ਬਾਈਟ
বাইট ম্যানিপুলেশন,ਬਾਈਟ ਹੇਰਾਫੇਰੀ
বাইট মোড,ਬਾਈਟ ਮੋਡ
বাইট মাল্টিপ্লেক্সার চ্যানেল,ਬਾਈਟ ਮਲਟੀਪਲੈਕਸਰ ਚੈਨਲ
বাইট মাল্টিপ্লেক্সার মোড,ਬਾਈਟ ਮਲਟੀਪਲੈਕਸਰ ਮੋਡ
বাইট মাল্টিপ্লেক্সিং,ਬਾਈਟ ਮਲਟੀਪਲੈਕਸਿੰਗ
কেবল,ਕੇਬਲ
কেবল কাস্টিং,ਕੇਬਲ ਸੁੱਟਣਾ
কেবল টেলিভিশন পরিষেবা,ਕੇਬਲ ਟੈਲੀਵੀਯਨ ਸੇਵਾ
কেবল ভল্ট,ਕੇਬਲ ਵਾਲਟ
ক্যাশে,ਕੈਸ਼
ক্যাশে-ক্যাশে স্মৃতি,ਕੈਚੇ-ਕੈਚੇ ਮੈਮੋਰੀ
গণনা,ਗਣਨਾ
গণনা পাঞ্চ,ਗਣਨਾ ਪੰਚ
ক্যালকুলেটর,ਕੈਲਕੁਲੇਟਰ
ক্যালকুলেটর চিপ,ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ
বীজগণিত যুক্তিযুক্ত ক্যালকুলেটর,ਅਲਜਬਰੇਟਿਕ ਤਰਕ ਦੇ ਨਾਲ ਕੈਲਕੁਲੇਟਰ
গাণিতিক যুক্তি সহ ক্যালকুলেটর,ਗਣਿਤ ਦੇ ਤਰਕ ਦੇ ਨਾਲ ਕੈਲਕੁਲੇਟਰ
প্রোগ্রামযোগ্যতা ছাড়াই ক্যালকুলেটর,ਬਿਨ੍ਹਾਂ ਬਿਨ੍ਹਾਂ ਬਿਨ੍ਹਾਂ ਕੈਲਕੁਲੇਟਰ
প্রোগ্রামযোগ্যতা সহ ক্যালকুলেটর,ਕਾਰਜਕੁਸ਼ਲਤਾ ਦੇ ਨਾਲ ਕੈਲਕੁਲੇਟਰ
বিভিন্নতার ক্যালকুলাস,ਭਿੰਨਤਾਵਾਂ ਦਾ ਕੈਲਕੂਲਸ
কল,ਕਾਲ ਕਰੋ
রেফারেন্স দ্বারা কল,ਹਵਾਲੇ ਦੁਆਰਾ ਕਾਲ ਕਰੋ
মান দ্বারা কল,ਮੁੱਲ ਦੁਆਰਾ ਕਾਲ ਕਰੋ
পরিচালনা কোড কল করুন,ਕਾਲ ਡਾਇਰੈਕਟਿੰਗ ਕੋਡ
কল স্থাপন,ਕਾਲ ਸਥਾਪਨਾ
ফরওয়ার্ডিং কল করুন,ਫਾਰਵਰਡਿੰਗ ਨੂੰ ਕਾਲ ਕਰੋ
ক্যালিগ্রাফিক প্লট্টার,ਕਾਲਿਗਿਕ ਪਲਾਟਰ
কলিং,ਕਾਲ ਕਰਨਾ
কলিং যুক্তি,ਰੱਦ ਕਰੋ ਦਲੀਲ
কলিং প্রোগ্রাম,ਕਾਲਿੰਗ ਪ੍ਰੋਗਰਾਮ
কলিং সিকোয়েন্স,ਕਾਲਿੰਗ ਤਰਤੀਬ
কলিং সাবপ্রগ্রাম,ਸਬ-ਪਰੋਗ੍ਰਾਮ ਨੂੰ ਕਾਲ ਕਰਨਾ
কল সংখ্যা,ਕਾਲ ਨੰਬਰ
কল প্রসেসর,ਕਾਲ ਪ੍ਰੋਸੈਸਰ
অগ্রগতি সংকেত কল,ਕਾਲ ਪ੍ਰਗਤੀ ਦਾ ਸੰਕੇਤ
কল স্টোর,ਕਾਲ ਸਟੋਰ
অপেক্ষা করছে,ਕਾਲ ਵੇਟਿੰਗ
বাতিল,ਰੱਦ ਕਰੋ
চরিত্র বাতিল করুন,ਅੱਖਰ ਨੂੰ ਰੱਦ ਕਰੋ
কী বাতিল করুন,ਕੁੰਜੀ ਰੱਦ ਕਰੋ
ক্যানড অনুচ্ছেদ,ਡੱਬਾਬੰਦ ​​ਪੈਰਾ
ক্যানড সফটওয়্যার,ਡੱਬਾਬੰਦ ​​ਸਾਫਟਵੇਅਰ
ক্যানোনিক জেনারেশন,ਕੈਨੋਨਿਕ ਪੀੜ੍ਹੀ
ক্যাপাসিটার স্টোরেজ,ਕੈਪਸੀਟਰ ਸਟੋਰੇਜ
ক্ষমতা,ਸਮਰੱਥਾ
ক্যাপস্তান,ਕੈਪਸਟਾਨ
ক্যাপচার,ਕੈਪਚਰ
কার্ড,ਕਾਰਡ
কার্ড খাঁচা,ਕਾਰਡ ਪਿੰਜਰੇ
কার্ড চ্যাসিস,ਕਾਰਡ ਚੈਸੀਸ
কার্ড চেকিং,ਕਾਰਡ ਚੈਕਿੰਗ
কার্ড কোড,ਕਾਰਡ ਕੋਡ
কার্ড কলাম,ਕਾਰਡ ਕਾਲਮ
কার্ড চক্র,ਕਾਰਡ ਚੱਕਰ
কার্ড ডেক,ਕਾਰਡ ਡੈੱਕ
কার্ড ত্রুটি পরীক্ষা করা,ਕਾਰਡ ਗਲਤੀ ਦੀ ਜਾਂਚ
কার্ড ক্ষেত্র,ਕਾਰਡ ਫੀਲਡ
কার্ড ফাইল,ਕਾਰਡ ਫਾਈਲ
কার্ড ফর্ম,ਕਾਰਡ ਫਾਰਮ
কার্ড ফর্ম্যাট,ਕਾਰਡ ਫਾਰਮੈਟ
কার্ড হপার,ਕਾਰਡ ਹੌਪਰ
কার্ড চিত্র,ਕਾਰਡ ਪ੍ਰਤੀਬਿੰਬ
কার্ড ইনপুট,ਕਾਰਡ ਇੰਪੁੱਟ
কার্ড জ্যাম,ਕਾਰਡ ਜੈਮ
কার্ড লোডার,ਕਾਰਡ ਲੋਡਰ
কার্ড প্যাক,ਕਾਰਡ ਪੈਕ
কার্ড পাথ,ਕਾਰਡ ਮਾਰਗ
কার্ড প্রোগ্রামড ক্যালকুলেটর,ਕਾਰਡ ਪ੍ਰੋਗਰਾਮ ਕੀਤੇ ਕੈਲਕੁਲੇਟਰ
কার্ড প্রোগ্রামড কম্পিউটার,ਕਾਰਡ ਪ੍ਰੋਗਰਾਮ ਕੀਤੇ ਕੰਪਿ .ਟਰ
কার্ড পাঞ্চ,ਕਾਰਡ ਪੰਚ
কার্ড পাঞ্চিং কৌশল,ਕਾਰਡ ਪੰਚਿੰਗ ਤਕਨੀਕ
কার্ড পাঠক,ਕਾਰਡ ਰੀਡਰ
কার্ড প্রজননকারী,ਕਾਰਡ ਪੁਨਰ ਪੈਦਾਵਾਰ
কার্ড সারি,ਕਾਰਡ ਕਤਾਰ
কার্ড সেট,ਕਾਰਡ ਸੈਟ
কার্ড সোর্টার,ਕਾਰਡ ਸੌਰਟਰ
কার্ড স্ট্যাকার,ਕਾਰਡ ਸਟੈਕਰ
কার্ড স্টোরেজ,ਕਾਰਡ ਸਟੋਰੇਜ
কার্ড-টু-ডিস্ক ইউটিলিটি,ਕਾਰਡ-ਤੋਂ-ਡਿਸਕ ਸਹੂਲਤ
কার্ড-টু-ম্যাগনেটিক টেপ রূপান্তর,ਕਾਰਡ-ਤੋਂ-ਚੁੰਬਕੀ ਟੇਪ ਤਬਦੀਲੀ
কার্ড-টু-প্রিন্ট প্রোগ্রাম,ਕਾਰਡ-ਤੋਂ-ਪ੍ਰਿੰਟ ਪ੍ਰੋਗਰਾਮ
টেপ রূপান্তরকারী কার্ড,ਟੇਪ ਕਨਵਰਟਰ ਨੂੰ ਕਾਰਡ
কার্ড ট্র্যাক,ਕਾਰਡ ਟਰੈਕ
কার্ড যাচাই করা,ਕਾਰਡ ਦੀ ਪੜਤਾਲ
ক্যারেট,ਕੈਰਟ
কারাউসেল,ਕੈਰੋਜ਼ਲ
বহন,ਗੱਡੀਆਂ
গাড়ী নিয়ন্ত্রণ চরিত্র,ਕੈਰੇਜ ਕੰਟਰੋਲ ਅੱਖਰ
ক্যারেজ কন্ট্রোল টেপ,ਕੈਰੇਜ ਕੰਟਰੋਲ ਟੇਪ
গাড়ি ফেরত,ਕੈਰੇਜ
ক্যারেজ রিটার্ন চরিত্র,ਕੈਰੇਜ ਰਿਟਰਨ ਅੱਖਰ
ক্যারিয়ার,ਕੈਰੀਅਰ
ক্যারিয়ার হোল,ਕੈਰੀਅਰ ਮੋਰੀ
ক্যারিয়ার লোড,ਕੈਰੀਅਰ ਲੋਡ
ক্যারিয়ার রিটার্ন চরিত্র,ਕੈਰੀਅਰ ਰਿਟਰਨ ਅੱਖਰ
ক্যারিয়ারের ক্যারিয়ার,ਕੈਰੀਅਰ ਦਾ ਕੈਰੀਅਰ
ক্যারিয়ার সিগন্যাল,ਕੈਰੀਅਰ ਸਿਗਨਲ
ক্যারিয়ার সিস্টেম,ਕੈਰੀਅਰ ਸਿਸਟਮ
ক্যারিয়ার-থেকে-শব্দ অনুপাত,ਕੈਰੀਅਰ-ਤੋਂ ਸ਼ੋਰ ਅਨੁਪਾਤ
ক্যারিয়ার তরঙ্গ,ਕੈਰੀਅਰ ਲਹਿਰ
বহন,ਕੈਰੀ
সম্পূর্ণ সংকেত বহন করুন,ਪੂਰਾ ਸਿਗਨਲ ਲੈ
সমাপ্তি সংবেদনশীল,ਚੁੱਕਣ ਲਈ ਪੂਰਾ ਕਰੋ
ডিজিট বহন করুন,ਕੈਰੀ ਅੰਕ
পতাকা বহন করুন,ਝੰਡਾ ਲੈ
সময় বহন,ਸਮਾਂ ਲੈ
কার্তুজ,ਕਾਰਤੂਸ
কার্টরিজ ডিস্ক,ਕਾਰਤੂਸ ਡਿਸਕ
ক্যাসকেড সংযোগ,ਕਾਸਕੇਡ ਕੁਨੈਕਸ਼ਨ
ক্যাসকেড নিয়ন্ত্রণ,ਕੈਸਕੇਡ ਕੰਟਰੋਲ
ক্যাসকেড মার্জ,ਕਾਸਕੇਡਡ ਮਰਜਣਾ
ক্যাসকেড মার্জ,ਕੈਸਕੇਡ ਅਭੇਦ
নগদ জাতীয় দলিল,ਨਕਦ ਵਰਗਾ ਦਸਤਾਵੇਜ਼
নগদ জাতীয় টেন্ডার (= নগদ লাইক ডকুমেন্ট),ਨਕਦ ਵਰਗੀ ਟੈਂਡਰ (= ਨਕਦ ਵਰਗਾ ਦਸਤਾਵੇਜ਼)
ক্যাসেট,ਕੈਸੇਟ
নাইনস কাস্টিং,ਨਾਈਨਜ਼ ਨੂੰ ਬਾਹਰ ਸੁੱਟਣਾ
ক্যাটা ভাষা (= অবজেক্ট ভাষা),ਕੈਟਾ ਭਾਸ਼ਾ (= ਆਬਜੈਕਟ ਭਾਸ਼ਾ)
ক্যাটালগ,ਕੈਟਾਲਾਗ
ক্যাটালোজড ডেটা সেট,ਕੈਟਾਲਜਡ ਡੇਟਾ ਸੈਟ
ক্যাটালগ ডিরেক্টরি,ਕੈਟਾਲਾਗ ਡਾਇਰੈਕਟਰੀ
ক্যাটালোজড পদ্ধতি,ਕੈਟਾਲਜ ਵਿਧੀ
বিপর্যয়কর ত্রুটি,ਵਿਨਾਸ਼ਕਾਰੀ ਗਲਤੀ
ক্যাটেনা,Catana
ক্যাটেনেট,ਕੈਟੀਟੇਟ
ক্যাথোড রে স্টোরেজ,ਕੈਥੋਡ ਰੇ ਸਟੋਰੇਜ
ক্যাথোড রশ্মি নল,ਕੈਥੋਡ ਰੇ ਟਿ .ਬ
ক্যাথোড রে টিউব প্রদর্শন,ਕੈਥੋਡ ਰੇ ਟਿ .ਬ ਡਿਸਪਲੇਅ
সেল,ਸੈੱਲ
সেলুলার মোবাইল টেলিফোন নেটওয়ার্ক,ਸੈਲੂਲਰ ਮੋਬਾਈਲ ਟੈਲੀਫੋਨ ਨੈਟਵਰਕ
সেলুলার অনুপাত,ਸੈਲੂਲਰ ਅਨੁਪਾਤ
সেলুলার বিভাজন,ਸੈਲੂਲਰ ਸਪਲਿਟਿੰਗ
কেন্দ্রিক,ਸੈਂਟਰਿੰਗ
কেন্দ্র লাইন,ਸੈਂਟਰ ਲਾਈਨ
কেন্দ্রীয় নিয়ন্ত্রণ ইউনিট,ਕੇਂਦਰੀ ਨਿਯੰਤਰਣ ਇਕਾਈ
কেন্দ্রীয় স্বয়ংক্রিয় বার্তা অ্যাকাউন্টিং,ਕੇਂਦਰੀਕ੍ਰਿਤ ਆਟੋਮੈਟਿਕ ਸੁਨੇਹਾ ਲੇਖਾ
কেন্দ্রীভূত ডেটা প্রসেসিং,ਕੇਂਦਰੀਕ੍ਰਿਤ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
কেন্দ্রীভূত নেটওয়ার্ক,ਕੇਂਦਰੀਕ੍ਰਿਤ ਨੈਟਵਰਕ
কেন্দ্রীয় স্মৃতি,ਕੇਂਦਰੀ ਯਾਦਦਾਸ਼ਤ
কেন্দ্রীয় কার্যালয়,ਕੇਂਦਰੀ ਦਫਤਰ
কেন্দ্রীয় অফিস কোড,ਕੇਂਦਰੀ ਦਫਤਰ ਕੋਡ
কেন্দ্রীয় অফিস কাজের আদেশ,ਕੇਂਦਰੀ ਦਫਤਰ ਦੇ ਕੰਮ ਦਾ ਆਰਡਰ
কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট,ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ
কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট লুপ,ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ ਲੂਪ
কেন্দ্রীয় প্রসেসর,ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਰ
সেন্ট্রাল স্ক্যানিং লুপ,ਕੇਂਦਰੀ ਸਕੈਨਿੰਗ ਲੂਪ
কেন্দ্রীয় স্টেশন (= নিয়ন্ত্রণ স্টেশন),ਸੈਂਟਰਲ ਸਟੇਸ਼ਨ (= ਕੰਟਰੋਲ ਸਟੇਸ਼ਨ)
কেন্দ্রীয় অফিস কাজের আদেশ,ਕੇਂਦਰੀ ਦਫਤਰ ਦੇ ਕੰਮ ਦਾ ਆਰਡਰ
প্রত্যয়িত টেপ,ਪ੍ਰਮਾਣਿਤ ਟੇਪ
চাদ,ਚਾਡ
চ্যাডলেস টেপ,ਚਾਨਣ ਟੇਪ
চেইন,ਚੇਨ
চেইন সংযোজন প্রোগ্রাম,ਚੇਨ ਜੋੜਨ ਦਾ ਪ੍ਰੋਗਰਾਮ
চেইন কোড,ਚੇਨ ਕੋਡ
শৃঙ্খলিত ফাইল,ਚੇਨਡ ਫਾਈਲ
শৃঙ্খলিত তালিকা,ਚੇਨ ਲਿਸਟ
শৃঙ্খলিত রেকর্ড,ਚੇਨਡ ਰਿਕਾਰਡ
চেইনিং,ਚੇਨਿੰਗ
ওভারফ্লো শৃঙ্খলা,ਚੇਨਿੰਗ ਓਵਰਫਲੋ
চেইন অনুসন্ধান,ਚੇਨਿੰਗ ਖੋਜ
চেইন লিঙ্ক,ਚੇਨ ਲਿੰਕ
চেইন রক্ষণাবেক্ষণ প্রোগ্রাম,ਚੇਨ ਮੇਨਟੇਨੈਂਸ ਪ੍ਰੋਗਰਾਮ
চেইন প্রিন্টার,ਚੇਨ ਪ੍ਰਿੰਟਰ
চরিত্র পরিবর্তন করুন,ਅੱਖਰ ਬਦਲੋ
ডাম্প পরিবর্তন করুন,ਡੰਪ ਬਦਲੋ
ফাইল পরিবর্তন করুন,ਫਾਈਲ ਬਦਲੋ
রেকর্ড পরিবর্তন,ਰਿਕਾਰਡ ਬਦਲੋ
সাইন পরিবর্তন করুন,ਚਿੰਨ੍ਹ ਬਦਲੋ
টেপ পরিবর্তন করুন,ਟੇਪ ਬਦਲੋ
চ্যানেল,ਚੈਨਲ
চ্যানেল অ্যাডাপ্টার,ਚੈਨਲ ਅਡੈਪਟਰ
চ্যানেল ঠিকানা শব্দ,ਚੈਨਲ ਐਡਰੈਸ ਸ਼ਬਦ
চ্যানেল-সংযুক্ত,ਚੈਨਲ-ਜੁੜਿਆ
চ্যানেল-সংযুক্ত স্টেশন,ਚੈਨਲ ਨਾਲ ਜੁੜੇ ਸਟੇਸ਼ਨ
চ্যানেল ব্যাংক,ਚੈਨਲ ਬੈਂਕ
চ্যানেল ব্যস্ত সুর,ਚੈਨਲ ਰੁੱਝਿਆ ਹੋਇਆ ਟੋਨ
চ্যানেল ক্ষমতা,ਚੈਨਲ ਦੀ ਸਮਰੱਥਾ
চ্যানেল কমান্ড,ਚੈਨਲ ਕਮਾਂਡ
চ্যানেল কমান্ড শব্দ,ਚੈਨਲ ਕਮਾਂਡ ਸ਼ਬਦ
চ্যানেল নিয়ামক,ਚੈਨਲ ਕੰਟਰੋਲਰ
চ্যানেল নিয়ন্ত্রণ শব্দ,ਚੈਨਲ ਨਿਯੰਤਰਣ ਸ਼ਬਦ
চ্যানেল ডেটা,ਚੈਨਲ ਡਾਟਾ
চ্যানেল শেষ,ਚੈਨਲ ਅੰਤ
চ্যানেল ত্রুটি,ਚੈਨਲ ਗਲਤੀ
চ্যানেল বিলম্ব,ਚੈਨਲ ਲੇਟੈਂਸੀ
চ্যানেল মাস্ক,ਚੈਨਲ ਮਾਸਕ
চ্যানেল ওভারলোড,ਚੈਨਲ ਓਵਰਲੋਡ
চ্যানেল প্রিন্টার,ਚੈਨਲ ਪ੍ਰਿੰਟਰ
চ্যানেল প্রোগ্রাম,ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ
চ্যানেল প্রোগ্রাম অনুবাদ,ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ ਅਨੁਵਾਦ
চ্যানেল সারি,ਚੈਨਲ ਕਤਾਰ
চ্যানেল নির্ভরযোগ্যতা,ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ
চ্যানেল পরিষেবা ইউনিট,ਚੈਨਲ ਸਰਵਿਸ ਯੂਨਿਟ
চ্যানেল সেট,ਚੈਨਲ ਸੈਟ
চ্যানেলের স্থিতি শব্দ,ਚੈਨਲ ਸਥਿਤੀ ਸ਼ਬਦ
চ্যানেল সিঙ্ক্রোনাইজার,ਚੈਨਲ ਸਮਕਾਲੀਨ
চ্যানেল থেকে চ্যানেল অ্যাডাপ্টার,ਚੈਨਲ-ਤੋਂ-ਚੈਨਲ ਅਡੈਪਟਰ
