Tamil,Assamese
ரீசார்ஜ் கட்டுப்படுத்தி,ৰিচাৰ্জ নিয়ন্ত্ৰক
விநியோக வரி,যোগান লাইন
நிரப்பு புள்ளி,ফিল পইণ্ট
உள்ளீடு பம்ப்,ইনপুট পাম্প
முதலீட்டு பொறிமுறை,বিনিয়োগ ব্যৱস্থা
வாழ்வாதாரம்,জীৱিকা
ஊட்ட மின்தேக்கி,ফিড কেপাচিটৰ
ஊட்ட பிரிப்பான்,ফিড বিভাজক
உணவு முனையம்,ফিড টাৰ্মিনেল
ஊசி தண்ணீர்,বেজী দিব পৰা পানী
ரீசார்ஜ் லூப்,ৰিচাৰ্জ লুপ
மறு உள்ளீடு மின்னழுத்தம்,পুনৰ ইনপুট ভল্টেজ
மறு உள்ளீடு மின்னழுத்த விகிதம்,পুনৰ ইনপুট ভল্টেজ অনুপাত
"ஊட்டி, சப்ளையர், ஊட்டி, ஊட்டி","ফিডাৰ, যোগানকাৰী, ফিডাৰ, ফিডাৰ"
"ஊட்டி அமைப்பு, ஊட்டி அமைப்பு","ফিডাৰ ব্যৱস্থা, ফিডাৰ ব্যৱস্থা"
"ஊட்டி உறவுகள், ஊட்டி உறவுகள்","ফিডাৰ টাই, ফিডাৰ টাই"
"ஊட்டி வாயில், ஊட்டி வாயில்","ফিডাৰ গেট, ফিডাৰ গেট"
"ஃபீடர் நாசா, ஃபீடர் நாசா","ফিডাৰ নাছা, ফিডাৰ নাছা"
"ஊட்டி துளை, நிரப்பு துளை","ফিডাৰ ফুটা, ফুটা ভৰোৱা"
ஊட்டி உலக்கை,ফিডাৰ প্লাঞ্জাৰ
"ஊட்ட, ஊட்ட, ஊட்ட, ஊட்ட, ஊட்ட","খাদ্য, খাদ্য, খাদ্য, খাদ্য, খাদ্য"
நிரப்பும் சாதனம்,ভৰোৱা যন্ত্ৰ
நிரப்பு விகிதம்,ভৰোৱাৰ অনুপাত
உள் திருகு,ভিতৰৰ স্ক্ৰু
ஃபெம்டோ,ফেমটো
ஃபெம்டோவோல்ட்,ফেমট&#39;ভল্ট
நிறுவனத்தின் எண்கள்,ফাৰ্মৰ নম্বৰ
ஃபெர்மாவின் சட்டம்,ফাৰ্মাৰ নিয়ম
ஃபெர்மாவின் தேற்றம்,ফাৰ্মাৰ উপপাদ্য
ஃபெர்மி,ফাৰ্মি
fermi விளிம்பு,fermi প্ৰান্ত
ஃபெர்மி எட்ஜ் சமன்பாடு,ফাৰ্মি এজ সমীকৰণ
ஃபெர்மி விளிம்பு மாதிரி,fermi এজ মডেল
ஃபெர்மி விளிம்பு கோட்பாடு,fermi প্ৰান্ত তত্ত্ব
ஃபெர்மி மாறிலி,ফাৰ্মি ধ্ৰুৱক
ஃபெர்மி வாயு மாதிரி,ফাৰ্মি গেছৰ মডেল
ஃபெர்மி நிலை,ফাৰ্মি স্তৰ
ஃபெர்மி துகள்,ফাৰ্মি কণা
ஃபெர்மி வரைபடம்,ফাৰ্মি ডায়েগ্ৰাম
ஃபெர்மி சாத்தியம்,ফাৰ্মি বিভৱ
ஃபெர்மி செயல்முறை,ফাৰ্মি প্ৰক্ৰিয়া
ஃபெர்மி மொழிபெயர்ப்பு,Fermi অনুবাদ
ஃபெர்மி தேர்வு சட்டம்,ফাৰ্মি নিৰ্বাচন আইন
ஃபெர்மி புள்ளிவிவரங்கள்,Fermi পৰিসংখ্যা
ஃபெர்மி-டெய்லர் இசட்-சட்டம்,ফাৰ্মি-টেইলৰ জেড-ল
fermi-dilli,ফাৰ্মি-ডিলি
fermi-dirac-statistics,fermi-dirac-পৰিসংখ্যা
ஃபெர்மியன்,ফাৰ্মিয়ন
ஃபர்னிகி,ফুৰনিকি
காந்த நாணல் சுவிட்ச்,চুম্বকীয় নলৰ চুইচ
ஃபெரலின் சட்டம்,ফেৰেলৰ আইন
படகு,ফেৰিক
பெர்ரிக் கலவை,ফেৰিক যৌগ
ஃபெரிக் அயன்,ফেৰিক আয়ন
பெர்ரிக் ஸ்பைனல்,ফেৰিক স্পিনেল
ஃபெரோஎலக்ட்ரிக்,ফেৰ&#39;ইলেক্ট্ৰিক
"சிறிய ஃபெரோ காந்தம், ஃபெரோ காந்தம்","সৰু ফেৰ’মেগনেটিজম, ফেৰ’মেগনেটিজম"
ஃபெரிஸ்டர்,ferrister
ஃபெரைட்-சுற்றோட்டம்,ফেৰাইট-চাৰ্কুলেটৰ
ஃபெரைட்-கோர் நினைவகம்,ফেৰাইট-কোৰ স্মৃতি
ஃபெரைட் பிரிப்பான்,ফেৰাইট বিভাজক
ஃபெரைட் வரம்பு,ফেৰাইট সীমিতকাৰী
ஃபெரைட் பார் ஆண்டெனா,ফেৰাইট বাৰ এন্টেনা
ஃபார்ரோ,farro
இரும்பு கலவை,লোহাৰ মিশ্ৰণ
ஃபெரோ-மின் கடத்தல்,ফেৰ&#39;-ইলেক্ট্ৰিক পৰিবাহীতা
ஃபெரோஎலக்ட்ரிக் உடல்,ফেৰ&#39;ইলেক্ট্ৰিক বডি
ஃபெரோஎலக்ட்ரிக் படிக,ফেৰ&#39;ইলেক্ট্ৰিক স্ফটিক
ஃபெரோ காந்தம்,ferromagnetic
ஃபெரோ காந்தவியல்,ফেৰ&#39;মেগনেটিজম
ஃபெரோ-பிளாட்டினம்,ফেৰ&#39;-প্লেটিনাম
ஃபெரோசவுண்ட் திரட்டி,ফেৰ&#39;ছাউণ্ড এক্যুলেটৰ
ஃபெரோடைனமிக் சாதனம்,ফেৰ&#39;ডাইনেমিক ডিভাইচ
ஃபெரோஎலக்ட்ரிக்,ফেৰ&#39;ইলেক্ট্ৰিক
மின் அச்சு,বিদ্যুৎ বৈদ্যুতিক অক্ষ
ஃபெரோ மின்சாரம்,ফেৰ&#39;ইলেক্ট্ৰিচিটি
ஃபெரோஎலக்ட்ரிக் டொமைன்,ফেৰ&#39;ইলেক্ট্ৰিক ডমেইন
"ferroelectric பொருள், ferroelectric பொருள்","ফেৰ&#39;ইলেক্ট্ৰিক পদাৰ্থ, ফেৰ&#39;ইলেক্ট্ৰিক পদাৰ্থ"
ஃபெரோஎலக்ட்ரிக் தட்டு,ফেৰ&#39;ইলেক্ট্ৰিক প্লেট
ஃபெரோஎலக்ட்ரிக் சொத்து,ferroelectric বৈশিষ্ট্য
"ferroelectricity, ferroelectricity","ফেৰ&#39;ইলেক্ট্ৰিচিটি, ফেৰ&#39;ইলেক্ট্ৰিচিটি"
"ferroelectric பொருள், ferroelectric பொருள்","ফেৰ&#39;ইলেক্ট্ৰিক মেটেৰিয়েল, ফেৰ&#39;ইলেক্ট্ৰিক মেটেৰিয়েল"
ஃபெரோ காந்த பொருள்,ফেৰ&#39;মেগনেটিক পদাৰ্থ
ஃபெரோ காந்த தருணம்,ফেৰ&#39;মেগনেটিক মুহূৰ্ত
ஃபெரோ காந்த பொருள்,ফেৰ&#39;মেগনেটিক পদাৰ্থ
ஃபெரோ காந்தவியல்,ফেৰ&#39;মেগনেটিজম
ஃபெரோ காந்த எழுத்து,ferro চুম্বকীয় লিখা
"காற்றழுத்தமானி, ஃபெரோமீட்டர்","বেৰ&#39;মিটাৰ, ফেৰ&#39;মিটাৰ"
