Tamil,Assamese
தகவல் தொழில்நுட்பம் (IT),তথ্য প্ৰযুক্তি (IT)
உள்கட்டமைப்பு மேலாண்மை,আন্তঃগাঁথনি ব্যৱস্থাপনা
பரம்பரை,উত্তৰাধিকাৰ
பரம்பரை பிழை,উত্তৰাধিকাৰী সূত্ৰে পোৱা ভুল
ஆரம்ப,প্ৰাৰম্ভিক
ஆரம்ப முகவரி,প্ৰাৰম্ভিক ঠিকনা
ஆரம்ப நிலை,প্ৰাৰম্ভিক অৱস্থা
துவக்கம்,আৰম্ভণি
மை ஜெட் அச்சுப்பொறி,ইংক জেট প্ৰিন্টাৰ
எண்ணிலடங்கா,অসংখ্য
நான் முனை அட்டவணை,i-node টেবুল
செயல்பட முடியாத நேரம்,অকাৰ্য্যকৰী সময়
உள்ளீடு தாங்கல் பதிவு,ইনপুট বাফাৰ ৰেজিষ্টাৰ
உள்ளீட்டு வெளியீட்டு செயலி (I/O செயலி),ইনপুট আউটপুট প্ৰচেছৰ (I/O প্ৰচেছৰ)
உள்ளீடு வெளியீடு பதிவு (I/O பதிவு),ইনপুট আউটপুট ৰেজিষ্টাৰ (I/O ৰেজিষ্টাৰ)
உள்ளீட்டு வெளியீட்டு அறிக்கை (I/O அறிக்கை),ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি)
உள்ளீடு/வெளியீடு (I/O),ইনপুট/আউটপুট (I/O)
உள்ளீடு/வெளியீடு இடையக (I/O இடையக),ইনপুট/আউটপুট বাফাৰ (I/O বাফাৰ)
உள்ளீடு/வெளியீட்டு சாதனம் (I/O சாதனம்),ইনপুট/আউটপুট ডিভাইচ (I/O ডিভাইচ)
செருகு,প্ৰবিষ্ট কৰা
செருகும் வகை,সন্নিৱিষ্ট কৰা সজাই পৰাই তোলা
நிறுவல் நேரம்,সংস্থাপনৰ সময়
உதாரணம்,উদাহৰণ
அறிவுறுத்தல்,নিৰ্দেশনা
அறிவுறுத்தல் கவுண்டர்,নিৰ্দেশনা কাউণ্টাৰ
அறிவுறுத்தல் சுழற்சி,নিৰ্দেশনা চক্ৰ
அறிவுறுத்தல் தொகுப்பு,নিৰ্দেশনা ছেট
முழு எண் நிரலாக்கம்,পূৰ্ণসংখ্যা প্ৰগ্ৰেমিং
முழு எண் மாறி,পূৰ্ণসংখ্যা চলক
ஒருங்கிணைந்த மோடம்,সংহত মডেম
ஒருங்கிணைந்த சேவைகள் டிஜிட்டல் நெட்வொர்க் (ISDN),ডিজিটেল নেটৱৰ্ক (ISDN)
நேர்மை,একতা
அறிவார்ந்த கட்டுப்படுத்தி,বুদ্ধিমান নিয়ন্ত্ৰক
அறிவார்ந்த முனையம்,বুদ্ধিমান টাৰ্মিনেল
இடைப்பட்ட தொகுதி,inter ব্লক
இடைத் தொகுதி இடைவெளி,আন্তঃব্লক ব্যৱধান
தொடர்பு அமைப்பு,আন্তঃ যোগাযোগ ব্যৱস্থা
தொடர்பு,ভাৱ-বিনিময়
ஊடாடும் கிராபிக்ஸ்,ইন্টাৰেক্টিভ গ্ৰাফিক্স
ஊடாடும் விசைப்பலகை அச்சுப்பொறி,ইন্টাৰেক্টিভ কিবৰ্ড প্ৰিন্টাৰ
இண்டர்காம் சேவை,ইন্টাৰকম সেৱা
இடைமுகம்,আন্তঃপৃষ্ঠ
இடைச்செருகல்,ইন্টাৰলিভিং
இடைநிலை தாங்கல்,মধ্যৱৰ্তী বাফাৰ
உள் தொகுதி,অভ্যন্তৰীণ ব্লক
உள் தொடர்பு,আভ্যন্তৰীণ যোগাযোগ
உள் துண்டாடுதல்,আভ্যন্তৰীণ খণ্ডিতকৰণ
உள் நினைவகம்,আভ্যন্তৰীণ স্মৃতিশক্তি
உள் வகை,অভ্যন্তৰীণ সজাই পৰাই তোলা
உள் டைமர்,অভ্যন্তৰীণ টাইমাৰ
தரப்படுத்தலுக்கான சர்வதேச அமைப்பு (ISO),আন্তৰ্জাতিক প্ৰামাণিককৰণ সংস্থা (ISO)
சர்வதேச தொழில்நுட்ப ஆதரவு அமைப்பு,আন্তঃৰাষ্ট্ৰীয় কাৰিকৰী সহায়ক সংস্থা
இணையதளம்,ইণ্টাৰনেট
இணைய பொறியியல் பணிக்குழு (IETF),ইণ্টাৰনেট অভিযান্ত্ৰিক টাস্ক ফ&#39;ৰ্চ (IETF)
இன்டர்நெட் எக்ஸ்ப்ளோரர்,ইন্টাৰনেট এক্সপ্ল&#39;ৰাৰ
இணைய வேட்டை,ইন্টাৰনেট হান্ট
இணைய மாத அறிக்கை,ইণ্টাৰনেটৰ মাহেকীয়া প্ৰতিবেদন
இணைய பாக்கெட் பரிமாற்றம்,ইণ্টাৰনেট পেকেট বিনিময়
இணைய நெறிமுறை (IP),ইণ্টাৰনেট প্ৰট&#39;কল (IP)
இணைய நெறிமுறை நீக்கம் (IP),ইন্টাৰনেট প্ৰটোকল আঁতৰোৱা (IP)
இணைய ரிலே அரட்டை (IRC),ইন্টাৰনেট ৰিলে চেট (IRC)
இணைய சேவை வழங்குபவர்,ইণ্টাৰনেট সেৱা প্ৰদানকাৰী
இணைய சேவைகளின் பட்டியல்,ইণ্টাৰনেট সেৱাৰ তালিকা
இணைய சமூகம்,ইণ্টাৰনেট সমাজ
இணைய கருவிகள்,ইণ্টাৰনেট সঁজুলি
இணைய வேலை,ইণ্টাৰনেটৰ কাম কৰা
இணைய வேலை,ইণ্টাৰনেটৰ কাম কৰা
இடைச்செருகல்,আন্তঃপ্ৰক্ষেপণ
விளக்குவது,ব্যাখ্যা
மொழிபெயர்ப்பாளர்,ব্যাখ্যাকৰোতা
இடைச்செயல் தொடர்பு,আন্তঃপ্ৰক্ৰিয়া যোগাযোগ
குறுக்கீடு,মাজতে বাধা দিয়া
குறுக்கீடு கையாளுபவர்,বাধা নিয়ন্ত্ৰক
குறுக்கீடு முகமூடி,interrupt মাস্ক
குறுக்கீடு சமிக்ஞை,বাধা সংকেত
குறுக்கீடு திசையன்,interrupt ভেক্টৰ
குறுக்கீடு,বাধাগ্ৰস্ততা
குறுக்கிடும்,ছেদ কৰক
அக இணையம்,ইন্ট্ৰানেট
மாறாத,অপৰিৱৰ্তিত
சரக்கு முதன்மை கோப்பு,ইনভেণ্টৰী মাষ্টাৰ ফাইল
தலைகீழ் மல்டிபிளெக்சர்,ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ
தலைகீழ் ஸ்கேனிங்,বিপৰীত স্কেনিং
தலைகீழ் கோப்பு,ওলোটা ফাইল
தலைகீழ் பட்டியல் கோப்பு,ওলোটা তালিকা নথিপত্ৰ
தலைகீழ் பக்க அட்டவணை,ওলোটা পৃষ্ঠা টেবুল
இன்வெர்ட்டர்,ইনভাৰ্টাৰ
இணைய வேலை,ইণ্টাৰনেটৰ কাম কৰা
இடைச்செருகல்,আন্তঃপ্ৰক্ষেপণ
விளக்குவது,ব্যাখ্যা
மொழிபெயர்ப்பாளர்,ব্যাখ্যাকৰোতা
இடைச்செயல் தொடர்பு,আন্তঃপ্ৰক্ৰিয়া যোগাযোগ
குறுக்கீடு,মাজতে বাধা দিয়া
