Bengali,Assamese
সাধারণীকৃত সহযোগী আইন,সাধাৰণীকৃত সংগত আইন
সাধারণীকৃত ধারাবাহিক অনুমান,সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান
সাধারণীকৃত উত্তল ফাংশন,সাধাৰণীকৃত উত্তল ফলন
সাধারণীকৃত স্থানাঙ্ক,সাধাৰণীকৃত স্থানাংক
সাধারণীকৃত eigen মান সমস্যা,সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা
সাধারণ অভিসারী উপপাদ্য,সাধাৰণ অভিসৰণ উপপাদ্য
সাধারণ সমীকরণ,সাধাৰণ সমীকৰণ
সাধারণ ফ্যাক্টর,সাধাৰণ কাৰক
সাধারণ ফর্ম,সাধাৰণ ৰূপ
সাধারণ সূত্র,সাধাৰণ সূত্ৰ
সাধারণ খেলা,সাধাৰণ খেল
সাধারণ অনুমান,সাধাৰণ অনুমান
সাধারণ অবিচ্ছেদ্য,সাধাৰণ অখণ্ড
সাধারণীকরণ,সাধাৰণীকৰণ
সাধারণীকৃত সহযোগী আইন,সাধাৰণীকৃত সংগত আইন
সাধারণীকৃত ধারাবাহিক অনুমান,সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান
সাধারণীকৃত উত্তল ফাংশন,সাধাৰণীকৃত উত্তল ফলন
সাধারণীকৃত স্থানাঙ্ক,সাধাৰণীকৃত স্থানাংক
সাধারণীকৃত eigen মান সমস্যা,সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা
জেনেরিক নাম,জেনেৰিক নাম
পৃষ্ঠের বংশ,পৃষ্ঠৰ প্ৰজাতি
জিওডেসিক,জিঅ&#39;ডেচিক
জ্যামিতিক,জ্যামিতিক
জ্যামিতিক নির্মাণ,জ্যামিতিক নিৰ্মাণ
জ্যামিতিক গড়,জ্যামিতিক গড়
জ্যামিতিক বহুগুণ,জ্যামিতিক বহুগুণতা
জ্যামিতিক সম্ভাবনা,জ্যামিতিক সম্ভাৱনা
জ্যামিতিক অগ্রগতি,জ্যামিতিক অগ্ৰগতি
জ্যামিতিক সিরিজ,জ্যামিতিক শৃংখলা
জ্যামিতিক আকৃতি,জ্যামিতিক আকৃতি
জ্যামিতিক পাটিগণিত সিরিজ,জ্যামিতিক গাণিতিক শৃংখলা
জ্যামিতি,জ্যামিতি
বিশ্বব্যাপী সর্বোচ্চ,গোলকীয় সৰ্বোচ্চ
বৈশ্বিক সম্পত্তি,গোলকীয় সম্পত্তি
বিশ্বব্যাপী সর্বনিম্ন,গোলকীয় নূন্যতম
বিশ্বব্যাপী সর্বোত্তম,গোলকীয় অনুকূল
বৈশ্বিক সম্পত্তি,গোলকীয় সম্পত্তি
গ্লোবাল স্যাডল পয়েন্ট,গ্লোবেল চেডেল পইণ্ট
ফিট ভালো,ফিটৰ ভালপোৱা
গ্রেড পারস্পরিক সম্পর্ক,গ্ৰেড সম্পৰ্ক
গ্রেডেড ডেটা,গ্ৰেড কৰা তথ্য
গ্রেডিয়েন্ট,গ্ৰেডিয়েন্ট
গ্রেডিয়েন্ট ঘনত্ব,গ্ৰেডিয়েন্ট ঘনত্ব
লাইনের গ্রেডিয়েন্ট,ৰেখাৰ গ্ৰেডিয়েণ্ট
বেগের গ্রেডিয়েন্ট,বেগৰ গ্ৰেডিয়েণ্ট
গ্রেডিয়েন্ট ভেক্টর,গ্ৰেডিয়েন্ট ভেক্টৰ
গ্রেডিয়েন্ট বেগ,গ্ৰেডিয়েন্ট বেগ
গ্রেডিং,গ্ৰেডিং
গ্রেডিং বিশ্লেষণ,গ্ৰেডিং বিশ্লেষণ
গ্রাম,গ্ৰাম
গ্রাম নির্ধারক,গ্ৰাম নিৰ্ণায়ক
গ্রাম - শ্মিট অর্থোগোনালাইজেশন প্রক্রিয়া,গ্ৰাম - শ্বমিট অৰ্থগনালাইজেচন প্ৰক্ৰিয়া
গ্র্যান্ড মানে,গ্ৰেণ্ড মিন
সর্বমোট,সৰ্বমুঠ
চিত্রলেখ,গ্ৰাফ
গ্রাফিক,গ্ৰাফিক
গ্রাফিক্যাল,গ্ৰাফিকেল
গ্রাফিকাল গণনা,চিত্ৰাঙ্কিত গণনা
গ্রাফিকাল নির্মাণ,গ্ৰাফিকেল নিৰ্মাণ
গ্রাফিকাল ইন্টিগ্রেশন,চিত্ৰাঙ্কিত সংহতি
গ্রাফিকাল ইন্টারপোলেশন,গ্ৰাফিকেল ইন্টাৰপলেচন
গ্রাফিকাল পদ্ধতি,গ্ৰাফিকেল পদ্ধতি
গ্রাফিকাল উপস্থাপনা,চিত্ৰাঙ্কিত উপস্থাপন
গ্রাফিক অভিব্যক্তি,গ্ৰাফিক এক্সপ্ৰেচন
গ্রাফ পেপার,গ্ৰাফ পেপাৰ
মহাকর্ষ,মহাকৰ্ষণ
মহাকর্ষীয় ত্বরণ,মহাকৰ্ষণীয় ত্বৰণ
মহাকর্ষীয় আকর্ষণ,মহাকৰ্ষণীয় আকৰ্ষণ
মহাকর্ষীয় ধ্রুবক,মহাকৰ্ষণীয় ধ্ৰুৱক
মহাকর্ষীয় বক্রতা,মহাকৰ্ষণীয় বক্ৰতা
মহাকর্ষীয় বল,মহাকৰ্ষণ বল
মহাকর্ষীয় টান,মহাকৰ্ষণীয় টান
মাধ্যাকর্ষণ,মাধ্যাকৰ্ষণ ক্ষমতা
মহান ভালুক,মহান ভালুক
মহান বৃত্ত,মহান বৃত্ত
মহান - বৃত্ত সমতল,মহান - বৃত্ত সমতল
মহান বৃত্ত রুট,গ্ৰেট চাৰ্কল ৰুট
সর্বশ্রেষ্ঠ সাধারণ পরিমাপ,সৰ্বোচ্চ সাধাৰণ পৰিমাপ
সর্বশ্রেষ্ঠ উপাদান,সৰ্বশ্ৰেষ্ঠ উপাদান
সর্বশ্রেষ্ঠ নিম্ন সীমা,সৰ্বোচ্চ নিম্ন সীমা
মহান সংখ্যা,ডাঙৰ সংখ্যা
মহান ত্রিভুজ,মহান ত্ৰিভুজ
গ্রেগরিয়ান ক্যালেন্ডার,গ্ৰেগৰিয়ান কেলেণ্ডাৰ
গ্রেগরিয়ান সংশোধন,গ্ৰেগৰিয়ান সংশোধন
গ্রেগরি সূত্র,গ্ৰেগৰী সূত্ৰ
গ্রেগরি - নিউটন সূত্র,গ্ৰেগৰী - নিউটনৰ সূত্ৰ
গ্রেগরি সিরিজ,গ্ৰেগৰী ছিৰিজ
স্থূল,গোটেই অংশ
স্থূল পারস্পরিক সম্পর্ক,স্থূল সম্পৰ্ক
স্থূল ত্রুটি,স্থূল ভুল
স্থূল আয়,মুঠ আয়
দল,গোট
গ্রুপ অটোমরফিজম,গোট স্বৰূপতা
গ্রুপ স্বতঃসিদ্ধ,গোটৰ স্বতন্ত্ৰতা
গ্রুপ নিয়ন্ত্রণ,গোট নিয়ন্ত্ৰণ
দলবদ্ধ সিরিজ,গোট কৰা শৃংখলা
প্রতিসাম্যের গ্রুপ,প্ৰতিসমতাৰ গোট
রূপান্তর গ্রুপ,ৰূপান্তৰৰ গোট
গ্রুপয়েড,গ্ৰুপ&#39;ইড
গ্রুপ তাত্ত্বিক অনুমান,গোট তাত্ত্বিক ধাৰণা
গ্রুপ তত্ত্ব,গোট তত্ত্ব
বৃদ্ধি,বৃদ্ধি
বৃদ্ধির সূত্র,বৃদ্ধিৰ সূত্ৰ
বৃদ্ধির হার,বৃদ্ধিৰ হাৰ
g- পরিসংখ্যান,g-পৰিসংখ্যা
অনুমান করা গড়,অনুমান কৰা গড়
অর্ধেক যোগকারী,হাফ এডাৰ
অর্ধেক খোলা ব্যবধান,আধা মুকলি ব্যৱধান
অর্ধেক স্থান,আধা স্থান
হ্যামিল্টন কেলি উপপাদ্য,হেমিল্টন কেলি উপপাদ্য
