English,Tamil
fire extinguisher,தீ அணைப்பான்
Firing,"தீ, எரி, எரி"
first order,முதல் தரம்
first principle,அடிப்படை விதிகள்
Fissile,"பிளவு, பிளவு"
Fissility,பிளவுபடும்
Fission,துண்டாக்கும்
Fissionable,பிளவுபடும்
fission bomb,பிளவு குண்டு
fitting of constants,மாறிலிகளின் சரிசெய்தல்
Fix,"நிலைப்படுத்தல், கூட்டு, நிலைப்படுத்துதல்"
Fixation,"நிர்ணயம், உறுதிப்படுத்தல், நிலைப்படுத்துதல்"
Fixed,"கூட்டு, கூட்டு, நிலையான, நிலையான, நிலையான, நிலையற்ற, பிணைப்பு"
Fixing,"நிலைப்படுத்தல், நிலை நிர்ணயம்"
Flame,சுடர்
Flammability,எரியக்கூடிய தன்மை
Flash,"ஒளிரும், ஒளிரும்"
flash of lighting,காலை பொழுதில்
flash point,தீப்பொறி
flash spectrum,ஒளிரும் நிறமாலை
flash tube,ஃபிளாஷ் குழாய்
Flat,"பிளாட், பிளாட் பிளாட் (v.) வெற்று, தட்டையான (பதிப்பு)"
Flatness,"தட்டையான தன்மை, நடுநிலைமை"
flat note,மென்மையான தொனி
F-layer,"-அடுக்கு, -படுக்கை"
Flexible,"நெகிழ்வான, நெகிழ்வான"
Fleximeter,flexometer
Flicker,படபடப்பு
Flight,"விமானம், விமானம்"
flint glass,பிளின்ட்-கண்ணாடி
Floatation,மிதவை
Floating,மிதவை
Flood,"வெள்ளம், pur, oh"
floor voltage,அனுமதிக்கப்பட்ட குறைந்த மின்னழுத்தம்
Flow,"ஓட்டம், ஓட்டம்"
Fluctuating,"உச்சரிப்பு, உச்சரிப்பு"
Fluctuation,"ஏற்ற இறக்கம், ஏற்ற இறக்கம், ஏற்ற இறக்கம்"
Fluid,திரவ
Fluidity,நீர்மை நிறை
Fluoresce,ஒளிரும்
fluorescent,ஒளிரும்
fluorescent tube,ஒளிரும் குழாய்
flux,"ஃப்ளக்ஸ், ஃப்ளக்ஸ், ஃப்ளக்ஸ்"
Flying,"பறக்கும், விமானம்"
flywheel,மோட்டார் சக்கரம்
Focal,"குவிய, கவனம், குவிய"
focal length,"கவனம் தூரம், கவனம் தூரம்"
Focus,"தொப்புள், தோற்ற மையம், கவனம்"
Fog,"fog, fog (adj.), to fog up (ver.), to fog up"
Foil,"படலம், படலம்"
Fold,"சுவர், வேலி"
folded layer,மடிப்பு நிலை
Foot,"கால், கால், கால்"
foot-pound,அடி-பவுண்டு
foot poundal,கால்-பௌண்டர்
Forbidden,தடைசெய்யப்பட்டுள்ளது
Force,"படை, படை"
Forced,உந்தப்பட்டது
Forceps,"சாமணம், ஃபோர்செப்ஸ், ஃபோர்செப்ஸ்"
forecast,முன்னறிவிப்பு
Forecasting,முன்னறிவிப்பு
Form,"வடிவம், வடிவம், ஒருமைப்பாடு"
Formalism,"சட்டபூர்வமான, முறையான, சட்டபூர்வமான"
formant,வடிவிலான
form factor,வடிவம் காரணி
Forming,"சாத்தியமான (எழுப்ப), ஆள்மாறாட்டம்"
Formula,சூத்திரம்
formulation,"வடிவமைத்தல், திரித்தல், வடிவமைத்தல்"
Fortin's barometer,ஃபோர்டின் காற்றழுத்தமானி
forward bias,முன்னோக்கி சார்பு
forward conductance,கடத்துத்திறன்
four dimensional,சதுர்பிம்
four stroke engine,நான்கு-ஸ்ட்ரோக் இயந்திரம்
four vector,நாற்கர திசையன்
fractional crystallization,படிகமாக்கப்பட்டது
fractional load,பகுதி சுமை
fractional modulation,பகுதி பண்பேற்றம்
fragment,"துண்டு, துண்டு"
Frame,முழு பட சட்ட சட்டகம்
frame of reference,"அறிவுறுத்தல் அமைப்பு, அறிவுறுத்தல் சட்டகம்"
Free,இலவசம்
free atmosphere,சுத்தமான வளிமண்டலம் இலவச வளிமண்டலம்
free oscillation,"இலவச அலைவு, இலவச அலைவு, இயற்கை அலைவு"
Freeze,"உறைதல், உறைதல், உறைதல்"
freezing point,உறைநிலை
Frenkel disorder,frenkel கோளாறு
Frequency,"அதிர்வெண், அதிர்வெண்"
Fresnel biprism,fresnel-biprism
Friction,உராய்வு
Frictional,சிராய்ப்பு
frictional electricity,உராய்வு மின்சாரம்
frictional forces,உராய்வு விசை
friction drag,உராய்வு இழுவை
Frictionless,உராய்வு இல்லாத
fringe,"பட்டை, விளிம்பு, சவ்வு"
fringe effect,விளிம்பு விளைவு
fringe pattern,குளிர்சாதன பெட்டி மாதிரி
Fringing,மண்டல விரிவாக்கம்
Fuel,எரிபொருள்
fulcrum,"ஆதரவு, ஆதரவு"
Function,"செயல்பாடு, செயல்பாடு, தொகுப்பு, செயல்பாடு"
functional,"செயல்பாடு, செயல்பாடு, செயல்பாடு"
fundamental,"அசல், அசல்"
funnel effect,புனல் விளைவு
Fuse,"ஒன்றிணைக்க, ஒன்றிணைக்க, ஒன்றிணைக்க"
fuse wire,உருகி கம்பி
Fusible,கரையக்கூடிய
Fusion,"இணைவு, இணைவு"
fusion bomb,இணைவு குண்டு
