English,Tamil
Gregorian calendar,கிரேக்க நாட்காட்டி
Gregorian correction,கிரிகோரியன் திருத்தம்
Gregory formula,கிரிகோரி சூத்திரம்
Gregory - Newton formula,கிரிகோரி - நியூட்டன் சூத்திரம்
Gregory series,கிரிகோரி தொடர்
gross,மொத்த
gross correlation,மொத்த தொடர்பு
gross error,மொத்த பிழை
gross income,மொத்த வருமானம் ரூ
group,குழு
group automorphism,குழு ஆட்டோமார்பிசம்
group axiom,குழு கோட்பாடு
group control,குழு கட்டுப்பாடு
grouped series,தொகுக்கப்பட்ட தொடர்
group of symmetries,சமச்சீர் குழு
group of transformation,மாற்றத்தின் குழு
groupoid,குழுவாக
group theoretical assumption,குழு தத்துவார்த்த அனுமானம்
group theory,குழு கோட்பாடு
growth,வளர்ச்சி
growth formula,வளர்ச்சி சூத்திரம்
growth rate,வளர்ச்சி விகிதம்
g-statistic,g-புள்ளிவிவரம்
guessed average,சராசரியாக யூகிக்கப்பட்டது
half adder,அரை சேர்ப்பான்
half open interval,பாதி திறந்த இடைவெளி
half space,அரை இடம்
Hamilton Cayley Theorem,ஹாமில்டன் கேலி தேற்றம்
Hamiltonian operator,ஹாமில்டோனியன் ஆபரேட்டர்
Hamilton's quaternion algebra,ஹாமில்டனின் குவாட்டர்னியன் இயற்கணிதம்
harmonic,இசைவான
harmonic envelope,ஹார்மோனிக் உறை
harmonic mean,ஹார்மோனிக் சராசரி
harmonic progression,ஹார்மோனிக் முன்னேற்றம்
harmonics,ஹார்மோனிக்ஸ்
harmonic series,ஹார்மோனிக் தொடர்
height,உயரம்
hemisphere,அரைக்கோளம்
hemispherical,அரைக்கோளமானது
hemispherical projection,அரைக்கோளத் திட்டம்
heptagon,ஹெப்டகன்
Hermitian conjugate operator,ஹெர்மிஷியன் கான்ஜுகேட் ஆபரேட்டர்
Hermitian form,ஹெர்மிஷியன் வடிவம்
Hermitian matrix,ஹெர்மிஷியன் மேட்ரிக்ஸ்
Hermitian operator,ஹெர்மிஷியன் ஆபரேட்டர்
Hermitian product,ஹெர்மிடியன் தயாரிப்பு
Hermitian semigroup,ஹெர்மிஷியன் அரைகுழு
Hermitian space,ஹெர்மிஷியன் விண்வெளி
