Assamese,Punjabi
বিস্তৃত ইভেন্ট,ਸੰਪੂਰਨ ਘਟਨਾ
অস্তিত্বৰ স্বতন্ত্ৰতা,ਮੌਜੂਦਗੀ axiom
অস্তিত্বৰ সম্ভাৱনা(= a priori probability),ਮੌਜੂਦਗੀ ਦੀ ਸੰਭਾਵਨਾ (= ਇੱਕ ਤਰਜੀਹੀ ਸੰਭਾਵਨਾ)
অস্তিত্ব উপপাদ্য,ਮੌਜੂਦਗੀ ਦਾ ਸਿਧਾਂਤ
বহিৰ্জাতীয় চলক,exogenous ਵੇਰੀਏਬਲ
সম্প্ৰসাৰণ,ਵਿਸਥਾਰ
প্ৰত্যাশা কাৰ্য্য,ਉਮੀਦ ਫੰਕਸ਼ਨ
আশা কৰা কম্পাঙ্ক,ਉਮੀਦ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ
আশা কৰা মূল্য,ਅਨੁਮਾਨਿਤ ਮੁੱਲ
পৰীক্ষণ,ਪ੍ਰਯੋਗ
পৰীক্ষামূলক ভুল,ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ
ব্যাখ্যা,ਵਿਆਖਿਆ
স্পষ্ট সমীকৰণ,ਸਪਸ਼ਟ ਸਮੀਕਰਨ
স্পষ্ট ৰূপ,ਸਪੱਸ਼ਟ ਰੂਪ
স্পষ্ট ফলন,ਸਪਸ਼ਟ ਫੰਕਸ਼ਨ
স্পষ্ট সমাধান,ਸਪੱਸ਼ਟ ਹੱਲ
ঘাতক,ਘਾਤਕ
ঘাতীয় বক্ৰ,ਘਾਤਕ ਵਕਰ
ঘাতীয় ঘনত্ব ফলন,ਘਾਤਕ ਘਣਤਾ ਫੰਕਸ਼ਨ
ঘাতীয় বিতৰণ,ਘਾਤਕ ਵੰਡ
ঘাতীয় সমীকৰণ,ਘਾਤਕ ਸਮੀਕਰਨ
ঘাতীয় ফলন,ਘਾਤਕ ਫੰਕਸ਼ਨ
ঘাতীয় বৃদ্ধি,ਘਾਤਕ ਵਾਧਾ
ঘাতীয় নিয়ম,ਘਾਤਕ ਕਾਨੂੰਨ
ঘাতীয় মানচিত্ৰ,ਘਾਤਕ ਨਕਸ਼ਾ
ঘাতীয় শৃংখলা,ਘਾਤਕ ਲੜੀ
অভিব্যক্তি,ਸਮੀਕਰਨ
বৰ্ধিত ব্যৱধান,ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ
বৰ্ধিত বাস্তৱ ৰেখা,ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਲਾਈਨ
বৰ্ধিত বাস্তৱ সংখ্যা ব্যৱস্থা,ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਨੰਬਰ ਸਿਸਟਮ
এটা মেপিঙৰ সম্প্ৰসাৰণ,ਇੱਕ ਮੈਪਿੰਗ ਦਾ ਵਿਸਥਾਰ
বাহ্যিক কোণ,ਬਾਹਰੀ ਕੋਣ
বাহিৰৰ অংশ,ਬਾਹਰੀ ਖੇਤਰ
বাহ্যিক বিন্দু,ਬਾਹਰੀ ਬਿੰਦੂ
বাহ্যিক,ਬਾਹਰੀ
ট্ৰেণ্ড ভেলুৰ এক্সট্ৰাপ&#39;লেচন,ਰੁਝਾਨ ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ
এক্সট্ৰাপলেচন কৌশল,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ
চৰম মান,ਅਤਿ ਮੁੱਲ
চৰম,ਅਤਿ
চৰম বিন্দু,ਅਤਿ ਬਿੰਦੂ
উত্তল সমষ্টিৰ চৰম বিন্দু,ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਚਰਮ ਬਿੰਦੂ
এটা ফলনৰ চৰম,ਇੱਕ ਫੰਕਸ਼ਨ ਦੀ ਸੀਮਾ
চৰম সম্পত্তি,ਅਤਿ ਦੀ ਸੰਪਤੀ
চেহেৰা,ਚਿਹਰਾ
মুখৰ মূল্য,ਅੰਕਿਤ ਮੁੱਲ
কাৰক,ਕਾਰਕ
কাৰক বিশ্লেষণ,ਕਾਰਕ ਵਿਸ਼ਲੇਸ਼ਣ
ফ্যাক্টৰ কৰা হৈছে,ਕਾਰਕ
ফেক্টৰিয়েল,ਕਾਰਕ ਸੰਬੰਧੀ
ফেক্টৰিয়েল ডিজাইন,ਫੈਕਟੋਰੀਅਲ ਡਿਜ਼ਾਈਨ
ফ্যাক্টৰাইজেচন,ਕਾਰਕੀਕਰਨ
ফ্যাক্টৰাইজ,ਫੈਕਟਰੀਜ਼
ন্যায্য খেল,ਨਿਰਪੱਖ ਖੇਡ
মিছা,ਗਲਤ
পৰিয়াল,ਪਰਿਵਾਰ
বৃত্তৰ পৰিয়াল,ਚੱਕਰ ਦੇ ਪਰਿਵਾਰ
পৰিয়ালৰ বক্ৰতা,ਪਰਿਵਾਰ ਵਕਰ
কাৰ্য্যসমূহৰ পৰিয়াল,ਫੰਕਸ਼ਨਾਂ ਦਾ ਪਰਿਵਾਰ
ৰেখাৰ পৰিয়াল,ਲਾਈਨਾਂ ਦਾ ਪਰਿਵਾਰ
ফেক্সিমিল,ਨਕਲ
F-বিতৰণ,F-ਵੰਡ
সম্ভৱপৰ মৌলিক সমাধান,ਸੰਭਵ ਬੁਨਿਆਦੀ ਹੱਲ
সম্ভৱপৰ সমাধান,ਸੰਭਵ ਹੱਲ
মতামত,ਸੁਝਾਅ
ফাৰ্মেট নীতি,ਫਰਮੈਟ ਸਿਧਾਂਤ
ফাৰ্মেটৰ উপপাদ্য,ਫਰਮੈਟ ਦਾ ਸਿਧਾਂਤ
ফাৰ্মি-ডিৰাকৰ পৰিসংখ্যা,ਫਰਮੀ-ਡੀਰਾਕ ਅੰਕੜੇ
ফিবোনাচি নম্বৰ,ਫਿਬੋਨਾਚੀ ਨੰਬਰ
ফিবোনাচি ছিৰিজ,ਫਿਬੋਨਾਚੀ ਲੜੀ
ক্ষেত্ৰ,ਖੇਤਰ
চূড়ান্ত বেগ,ਅੰਤਮ ਵੇਗ
সসীম,ਸੀਮਿਤ
সসীম ভিত্তি,ਸੀਮਿਤ ਆਧਾਰ
সসীম দশমিক,ਸੀਮਿਤ ਦਸ਼ਮਲਵ
সসীম পাৰ্থক্য,ਸੀਮਤ ਅੰਤਰ
সসীম পাৰ্থক্য পদ্ধতি,ਸੀਮਿਤ ਅੰਤਰ ਢੰਗ
সসীম মাত্ৰিক,ਸੀਮਿਤ ਆਯਾਮੀ
সসীম মাত্ৰিক ভেক্টৰ স্থান,ਸੀਮਿਤ ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ
সসীম খেল,ਸੀਮਿਤ ਖੇਡ
সসীম জ্যামিতি,ਸੀਮਿਤ ਜਿਓਮੈਟਰੀ
সসীম ছেদ,ਸੀਮਿਤ ਇੰਟਰਸੈਕਸ਼ਨ
সসীম বহুত,ਸੀਮਿਤ ਬਹੁਤ ਸਾਰੇ
সসীম মাৰ্কভ শৃংখল,ਸੀਮਿਤ ਮਾਰਕੋਵ ਚੇਨ
সসীমতা প্ৰমাণ,ਸੀਮਿਤਤਾ ਦਾ ਸਬੂਤ
সসীম সংখ্যা,ਸੀਮਤ ਸੰਖਿਆ
সসীম জনসংখ্যা,ਸੀਮਤ ਆਬਾਦੀ
সসীম সম্ভাৱনা,ਸੀਮਤ ਸੰਭਾਵਨਾ
সসীম শৃংখলা,ਸੀਮਿਤ ਲੜੀ
সসীম গোট,ਸੀਮਿਤ ਸੈੱਟ
সসীম বেগ,ਸੀਮਤ ਵੇਗ
সসীম আয়তন,ਸੀਮਤ ਵਾਲੀਅਮ
ফিটিং,ਫਿਟਿੰਗ
বক্ৰৰ ফিটিং,ਕਰਵ ਦੀ ਫਿਟਿੰਗ
সৰলৰেখাৰ ফিটিং,ਸਿੱਧੀ ਲਾਈਨ ਦੀ ਫਿਟਿੰਗ
স্থিৰ বিন্দু উপপাদ্য,ਸਥਿਰ ਬਿੰਦੂ ਥਿਊਰਮ
স্থিৰ নমুনা,ਸਥਿਰ ਨਮੂਨਾ
উৰণৰ বেগ,ਉਡਾਣ ਦੀ ਗਤੀ
ভাসমান বিন্দু গাণিতিক,ਫਲੋਟਿੰਗ ਬਿੰਦੂ ਗਣਿਤ
ফ্লটিং পইণ্ট চিষ্টেম,ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਸਿਸਟਮ
ফ্ল&#39; চাৰ্ট,ਵਹਾਅ ਚਾਰਟ
প্ৰবাহৰ বেগ,ਵਹਾਅ ਦੀ ਗਤੀ
তৰল গতিবিদ্যা,ਤਰਲ ਗਤੀਸ਼ੀਲਤਾ
focal,ਫੋਕਲ
ফোকাচ কৰ্ড,ਫੋਕਲ ਕੋਰਡ
ফোকাচ দূৰত্ব,ਫੋਕਲ ਦੂਰੀ
ফোকাচ দৈৰ্ঘ্য,ਫੋਕਲ ਲੰਬਾਈ
ধ্যান কেন্দ্ৰিত,ਫੋਕਸ
ফুট,ਪੈਰ
লম্বৰ ফুট,ਲੰਬਕਾਰੀ ਦਾ ਪੈਰ
মাধ্যাকৰ্ষণ বল,ਗੰਭੀਰਤਾ ਦੀ ਸ਼ਕਤੀ
পূৰ্বাভাস কৰা,ਪੂਰਵ ਅਨੁਮਾਨ
সূত্ৰ,ਫਾਰਮੂਲਾ
প্ৰস্তুত কৰা,ਤਿਆਰ ਕਰਨਾ
প্ৰস্তুতি,ਬਣਤਰ
ফৰৱাৰ্ড পাৰ্থক্য,ਅੱਗੇ ਫਰਕ
ফৰৱাৰ্ড ইন্টাৰপ&#39;লেচন,ਅੱਗੇ ਇੰਟਰਪੋਲੇਸ਼ਨ
গণিতৰ ভেটি,ਗਣਿਤ ਦੀ ਬੁਨਿਆਦ
ফুৰিয়েৰৰ বিশ্লেষণ,ਫੁਰੀਅਰ ਦਾ ਵਿਸ਼ਲੇਸ਼ਣ
ফুৰিয়েৰৰ ছিৰিজ,ਫੁਰੀਅਰ ਦੀ ਲੜੀ
ফুৰিয়েৰৰ ৰূপান্তৰ,ਫੁਰੀਅਰ ਦਾ ਪਰਿਵਰਤਨ
ভগ্নাংশ,ਅੰਸ਼
ভগ্নাংশ স্থানাংক,ਫਰੈਕਸ਼ਨਲ ਕੋਆਰਡੀਨੇਟ
ভগ্নাংশ সংখ্যা,ਅੰਸ਼ਿਕ ਸੰਖਿਆ
ভগ্নাংশ প্ৰগ্ৰেমিং,ਫਰੈਕਸ਼ਨਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
মুক্ত পথ,ਮੁਫ਼ਤ ਮਾਰਗ
মুক্ত ভেক্টৰ,ਮੁਫ਼ਤ ਵੈਕਟਰ
কম্পনাংক,ਬਾਰੰਬਾਰਤਾ
কম্পাঙ্ক স্তম্ভ,ਬਾਰੰਬਾਰਤਾ ਕਾਲਮ
কম্পাঙ্ক বক্ৰ,ਬਾਰੰਬਾਰਤਾ ਵਕਰ
কম্পাঙ্ক বিতৰণ,ਬਾਰੰਬਾਰਤਾ ਵੰਡ
কম্পাঙ্ক হিষ্টোগ্ৰাম,ਬਾਰੰਬਾਰਤਾ ਹਿਸਟੋਗ੍ਰਾਮ
সংঘটিত হোৱাৰ কম্পাঙ্ক,ਵਾਪਰਨ ਦੀ ਬਾਰੰਬਾਰਤਾ
কম্পাঙ্ক বহুভুজ,ਬਾਰੰਬਾਰਤਾ ਬਹੁਭੁਜ
কম্পাঙ্ক টেবুল,ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ
frustum,ਨਿਰਾਸ਼ਾ
এটা পিৰামিডৰ frustum,ਇੱਕ ਪਿਰਾਮਿਡ ਦਾ frustum
এটা গোলকৰ frustum,ਇੱਕ ਗੋਲੇ ਦੀ ਨਿਰਾਸ਼ਾ
সম্পূৰ্ণ সম্প্ৰসাৰণ,ਪੂਰਾ ਵਿਸਥਾਰ
অনুষ্ঠান,ਫੰਕਸ਼ਨ
কাৰ্য্যকৰী বিশ্লেষণ,ਕਾਰਜਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ
মৌলিক,ਬੁਨਿਆਦੀ
মৌলিক উপপাদ্য,ਬੁਨਿਆਦੀ ਸਿਧਾਂਤ
বীজগণিতৰ মৌলিক উপপাদ্য,ਅਲਜਬਰੇ ਦਾ ਮੂਲ ਪ੍ਰਮੇਯ
তাৰকাৰাজ্য,ਗਲੈਕਸੀ
গেল&#39;ইছ ফিল্ড,ਗੈਲੋਇਸ ਖੇਤਰ
গেল&#39;ইছ গ্ৰুপ,ਗੈਲੋਇਸ ਸਮੂਹ
জুৱাৰীৰ ধ্বংসাৱশেষ,ਜੂਏਬਾਜ਼ ਦੀ ਬਰਬਾਦੀ
খেল আৰু গতি,ਖੇਡ ਅਤੇ ਚਾਲ
খেলৰ সুযোগ,ਮੌਕਾ ਦੀ ਖੇਡ
পাশাৰ খেল,ਪਾਸਾ ਦੀ ਖੇਡ
গেম তত্ত্ব,ਗੇਮ ਥਿਊਰੀ
নিখুঁত ৰিকালৰ সৈতে গেমসমূহ,ਸੰਪੂਰਣ ਯਾਦ ਦੇ ਨਾਲ ਗੇਮਜ਼
গেম মূল্য,ਖੇਡ ਮੁੱਲ
গামা ফাংচন,ਗਾਮਾ ਫੰਕਸ਼ਨ
গাউছ-আৰ্গাণ্ড সমতল,Gauss-Argand ਜਹਾਜ਼
গাউছিয়ান বক্ৰ,ਗੌਸੀ ਵਕਰ
গাউছিয়ান এলিমিনেচন,ਗੌਸੀ ਦਾ ਖਾਤਮਾ
গাউছিয়ান সমতল,ਗੌਸੀ ਜਹਾਜ਼
গাউছ-জৰ্ডান হ্ৰাস,ਗੌਸ-ਜਾਰਡਨ ਦੀ ਕਮੀ
সাধাৰণ গোচৰ,ਆਮ ਕੇਸ
সাধাৰণ অভিসৰণ উপপাদ্য,ਆਮ ਕਨਵਰਜੈਂਸ ਥਿਊਰਮ
সাধাৰণ সমীকৰণ,ਆਮ ਸਮੀਕਰਨ
সাধাৰণ কাৰক,ਆਮ ਕਾਰਕ
সাধাৰণ ৰূপ,ਆਮ ਫਾਰਮ
সাধাৰণ সূত্ৰ,ਆਮ ਫਾਰਮੂਲਾ
সাধাৰণ খেল,ਆਮ ਖੇਡ
সাধাৰণ অনুমান,ਆਮ ਅਨੁਮਾਨ
সাধাৰণ অখণ্ড,ਆਮ ਅਟੁੱਟ
সাধাৰণীকৰণ,ਸਧਾਰਣਕਰਨ
সাধাৰণীকৃত সংগত আইন,ਸਧਾਰਣ ਸਹਿਯੋਗੀ ਕਾਨੂੰਨ
সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান,ਸਧਾਰਣ ਨਿਰੰਤਰਤਾ ਪਰਿਕਲਪਨਾ
সাধাৰণীকৃত উত্তল ফলন,ਆਮ ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ
সাধাৰণীকৃত স্থানাংক,ਜਨਰਲਾਈਜ਼ਡ ਕੋਆਰਡੀਨੇਟਸ
সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা,ਸਧਾਰਣ ਆਈਜੇਨ ਮੁੱਲ ਦੀ ਸਮੱਸਿਆ
সাধাৰণ অভিসৰণ উপপাদ্য,ਆਮ ਕਨਵਰਜੈਂਸ ਥਿਊਰਮ
সাধাৰণ সমীকৰণ,ਆਮ ਸਮੀਕਰਨ
সাধাৰণ কাৰক,ਆਮ ਕਾਰਕ
সাধাৰণ ৰূপ,ਆਮ ਫਾਰਮ
সাধাৰণ সূত্ৰ,ਆਮ ਫਾਰਮੂਲਾ
সাধাৰণ খেল,ਆਮ ਖੇਡ
সাধাৰণ অনুমান,ਆਮ ਅਨੁਮਾਨ
সাধাৰণ অখণ্ড,ਆਮ ਅਟੁੱਟ
সাধাৰণীকৰণ,ਸਧਾਰਣਕਰਨ
সাধাৰণীকৃত সংগত আইন,ਸਧਾਰਣ ਸਹਿਯੋਗੀ ਕਾਨੂੰਨ
সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান,ਸਧਾਰਣ ਨਿਰੰਤਰਤਾ ਪਰਿਕਲਪਨਾ
সাধাৰণীকৃত উত্তল ফলন,ਆਮ ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ
সাধাৰণীকৃত স্থানাংক,ਜਨਰਲਾਈਜ਼ਡ ਕੋਆਰਡੀਨੇਟਸ
সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা,ਸਧਾਰਣ ਆਈਜੇਨ ਮੁੱਲ ਦੀ ਸਮੱਸਿਆ
জেনেৰিক নাম,ਆਮ ਨਾਮ
পৃষ্ঠৰ প্ৰজাতি,ਸਤਹ ਦੀ ਜੀਨਸ
জিঅ&#39;ডেচিক,geodesic
জ্যামিতিক,ਜਿਓਮੈਟ੍ਰਿਕਲ
জ্যামিতিক নিৰ্মাণ,ਜਿਓਮੈਟ੍ਰਿਕਲ ਉਸਾਰੀ
জ্যামিতিক গড়,ਜਿਓਮੈਟ੍ਰਿਕਲ ਮਤਲਬ
জ্যামিতিক বহুগুণতা,ਜਿਓਮੈਟ੍ਰਿਕਲ ਗੁਣਾ
জ্যামিতিক সম্ভাৱনা,ਜਿਓਮੈਟ੍ਰਿਕਲ ਸੰਭਾਵਨਾ
জ্যামিতিক অগ্ৰগতি,ਜਿਓਮੈਟ੍ਰਿਕਲ ਤਰੱਕੀ
জ্যামিতিক শৃংখলা,ਜਿਓਮੈਟ੍ਰਿਕਲ ਲੜੀ
জ্যামিতিক আকৃতি,ਜਿਓਮੈਟ੍ਰਿਕਲ ਸ਼ਕਲ
জ্যামিতিক গাণিতিক শৃংখলা,ਜਿਓਮੈਟ੍ਰਿਕੋ ਅੰਕਗਣਿਤ ਲੜੀ
জ্যামিতি,ਜਿਓਮੈਟਰੀ
গোলকীয় সৰ্বোচ্চ,ਗਲੋਬਲ ਅਧਿਕਤਮ
গোলকীয় সম্পত্তি,ਗਲੋਬਲ ਜਾਇਦਾਦ
গোলকীয় নূন্যতম,ਗਲੋਬਲ ਘੱਟੋ-ਘੱਟ
গোলকীয় অনুকূল,ਗਲੋਬਲ ਸਰਵੋਤਮ
গোলকীয় সম্পত্তি,ਗਲੋਬਲ ਜਾਇਦਾਦ
গ্লোবেল চেডেল পইণ্ট,ਗਲੋਬਲ ਕਾਠੀ ਬਿੰਦੂ
ফিটৰ ভালপোৱা,ਫਿੱਟ ਦੀ ਭਲਾਈ
গ্ৰেড সম্পৰ্ক,ਗ੍ਰੇਡ ਸਬੰਧ
গ্ৰেড কৰা তথ্য,ਦਰਜਾਬੱਧ ਡਾਟਾ
গ্ৰেডিয়েন্ট,ਢਾਲ
গ্ৰেডিয়েন্ট ঘনত্ব,ਗਰੇਡੀਐਂਟ ਘਣਤਾ
ৰেখাৰ গ্ৰেডিয়েণ্ট,ਲਾਈਨ ਦਾ ਗਰੇਡੀਐਂਟ
বেগৰ গ্ৰেডিয়েণ্ট,ਵੇਗ ਦਾ ਗਰੇਡੀਐਂਟ
গ্ৰেডিয়েন্ট ভেক্টৰ,ਗਰੇਡੀਐਂਟ ਵੈਕਟਰ
গ্ৰেডিয়েন্ট বেগ,ਗਰੇਡੀਐਂਟ ਵੇਗ
গ্ৰেডিং,ਗਰੇਡਿੰਗ
গ্ৰেডিং বিশ্লেষণ,ਗਰੇਡਿੰਗ ਵਿਸ਼ਲੇਸ਼ਣ
গ্ৰাম,ਗ੍ਰਾਮ
গ্ৰাম নিৰ্ণায়ক,ਗ੍ਰਾਮ ਨਿਰਧਾਰਕ
গ্ৰাম - শ্বমিট অৰ্থগনালাইজেচন প্ৰক্ৰিয়া,ਗ੍ਰਾਮ - ਸਕਮਿਟ ਆਰਥੋਗੋਨਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
গ্ৰেণ্ড মিন,ਮਹਾਨ ਮਤਲਬ
সৰ্বমুঠ,ਸਮੁੱਚੀ ਗਿਣਤੀ
গ্ৰাফ,ਗ੍ਰਾਫ਼
গ্ৰাফিক,ਗ੍ਰਾਫਿਕ
গ্ৰাফিকেল,ਗ੍ਰਾਫਿਕਲ
চিত্ৰাঙ্কিত গণনা,ਗ੍ਰਾਫਿਕਲ ਗਣਨਾ
গ্ৰাফিকেল নিৰ্মাণ,ਗ੍ਰਾਫਿਕਲ ਉਸਾਰੀ
চিত্ৰাঙ্কিত সংহতি,ਗ੍ਰਾਫਿਕਲ ਏਕੀਕਰਣ
গ্ৰাফিকেল ইন্টাৰপলেচন,ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਪੋਲੇਸ਼ਨ
গ্ৰাফিকেল পদ্ধতি,ਗ੍ਰਾਫਿਕਲ ਢੰਗ
চিত্ৰাঙ্কিত উপস্থাপন,ਗ੍ਰਾਫਿਕਲ ਪ੍ਰਤੀਨਿਧਤਾ
গ্ৰাফিক এক্সপ্ৰেচন,ਗ੍ਰਾਫਿਕ ਸਮੀਕਰਨ
গ্ৰাফ পেপাৰ,ਗ੍ਰਾਫ ਪੇਪਰ
মহাকৰ্ষণ,ਗੁਰੂਤਾਕਰਸ਼ਣ
মহাকৰ্ষণীয় ত্বৰণ,ਗਰੈਵੀਟੇਸ਼ਨਲ ਪ੍ਰਵੇਗ
মহাকৰ্ষণীয় আকৰ্ষণ,ਗੁਰੂਤਾ ਖਿੱਚ
মহাকৰ্ষণীয় ধ্ৰুৱক,ਗਰੈਵੀਟੇਸ਼ਨਲ ਸਥਿਰ
মহাকৰ্ষণীয় বক্ৰতা,ਗਰੈਵੀਟੇਸ਼ਨਲ ਵਕਰਤਾ
মহাকৰ্ষণ বল,ਗਰੈਵੀਟੇਸ਼ਨਲ ਫੋਰਸ
মহাকৰ্ষণীয় টান,ਗੁਰੂਤਾ ਖਿੱਚ
মাধ্যাকৰ্ষণ ক্ষমতা,ਗੰਭੀਰਤਾ
মহান ভালুক,ਮਹਾਨ ਰਿੱਛ
মহান বৃত্ত,ਮਹਾਨ ਚੱਕਰ
মহান - বৃত্ত সমতল,ਮਹਾਨ - ਸਰਕਲ ਜਹਾਜ਼
গ্ৰেট চাৰ্কল ৰুট,ਮਹਾਨ ਚੱਕਰ ਰੂਟ
সৰ্বোচ্চ সাধাৰণ পৰিমাপ,ਸਭ ਤੋਂ ਵੱਡਾ ਆਮ ਮਾਪ
সৰ্বশ্ৰেষ্ঠ উপাদান,ਸਭ ਤੋਂ ਵੱਡਾ ਤੱਤ
সৰ্বোচ্চ নিম্ন সীমা,ਸਭ ਤੋਂ ਵੱਡੀ ਨੀਵੀਂ ਸੀਮਾ
ডাঙৰ সংখ্যা,ਵੱਡੀ ਗਿਣਤੀ
মহান ত্ৰিভুজ,ਮਹਾਨ ਤਿਕੋਣ
গ্ৰেগৰিয়ান কেলেণ্ডাৰ,ਗ੍ਰੈਗੋਰੀਅਨ ਕੈਲੰਡਰ
গ্ৰেগৰিয়ান সংশোধন,ਗ੍ਰੈਗੋਰੀਅਨ ਸੁਧਾਰ
গ্ৰেগৰী সূত্ৰ,ਗ੍ਰੈਗਰੀ ਫਾਰਮੂਲਾ
গ্ৰেগৰী - নিউটনৰ সূত্ৰ,ਗ੍ਰੈਗਰੀ - ਨਿਊਟਨ ਫਾਰਮੂਲਾ
গ্ৰেগৰী ছিৰিজ,ਗ੍ਰੈਗਰੀ ਲੜੀ
গোটেই অংশ,ਕੁੱਲ
স্থূল সম্পৰ্ক,ਕੁੱਲ ਸਬੰਧ
স্থূল ভুল,ਘੋਰ ਗਲਤੀ
মুঠ আয়,ਕੁੱਲ ਆਮਦਨ
গোট,ਗਰੁੱਪ
গোট স্বৰূপতা,ਗਰੁੱਪ automorphism
গোটৰ স্বতন্ত্ৰতা,ਗਰੁੱਪ axiom
গোট নিয়ন্ত্ৰণ,ਗਰੁੱਪ ਕੰਟਰੋਲ
গোট কৰা শৃংখলা,ਸਮੂਹਬੱਧ ਲੜੀ
প্ৰতিসমতাৰ গোট,ਸਮਰੂਪਤਾਵਾਂ ਦਾ ਸਮੂਹ
ৰূপান্তৰৰ গোট,ਤਬਦੀਲੀ ਦਾ ਸਮੂਹ
গ্ৰুপ&#39;ইড,ਗਰੁੱਪੋਇਡ
গোট তাত্ত্বিক ধাৰণা,ਸਮੂਹ ਸਿਧਾਂਤਕ ਧਾਰਨਾ
গোট তত্ত্ব,ਗਰੁੱਪ ਥਿਊਰੀ
বৃদ্ধি,ਵਾਧਾ
বৃদ্ধিৰ সূত্ৰ,ਵਿਕਾਸ ਫਾਰਮੂਲਾ
বৃদ্ধিৰ হাৰ,ਵਿਕਾਸ ਦਰ
g-পৰিসংখ্যা,g-ਅੰਕੜਾ
অনুমান কৰা গড়,ਅਨੁਮਾਨਿਤ ਔਸਤ
হাফ এডাৰ,ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ
আধা মুকলি ব্যৱধান,ਅੱਧਾ ਖੁੱਲ੍ਹਾ ਅੰਤਰਾਲ
আধা স্থান,ਅੱਧੀ ਥਾਂ
হেমিল্টন কেলি উপপাদ্য,ਹੈਮਿਲਟਨ ਕੈਲੀ ਥਿਊਰਮ
হেমিল্টনিয়ান অপাৰেটৰ,ਹੈਮਿਲਟੋਨੀਅਨ ਆਪਰੇਟਰ
হেমিল্টনৰ কোৱাটাৰ্নিয়ন বীজগণিত,ਹੈਮਿਲਟਨ ਦਾ ਕੁਆਟਰਨੀਅਨ ਅਲਜਬਰਾ
হাৰমনিক,ਹਾਰਮੋਨਿਕ
হাৰমনিক খাম,ਹਾਰਮੋਨਿਕ ਲਿਫ਼ਾਫ਼ਾ
