Bengali,Malayalam
বৈদ্যুতিক ঝড়,വൈദ്യുത കൊടുങ്കാറ്റ്
বৈদ্যুতিকভাবে পরিচালিত বাদ্যযন্ত্র,വൈദ്യുത പ്രവർത്തിപ്പിക്കുന്ന സംഗീതോപകരണം
বিদ্যুৎ,വൈദ്യുതി
বিদ্যুৎ সরবরাহ,വൈദ്യുതി വിതരണം
ইলেক্ট্রোডাইনামিক,ഇലക്ട്രോഡൈനാമിക്
তড়িৎ - ধারক,ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ
বৈদ্যুতিন চৌম্বক,വൈദ്യുതകാഗ്നെറ്റിക്
বৈদ্যুতিন চৌম্বকীয় ব্যাঘাত,വൈദ്യുതകാന്തിക അസ്വസ്ഥത
বৈদ্যুতিন চৌম্বকীয় হস্তক্ষেপ,വൈദ്യുതകാന്തിക ഇടപെടൽ
ইলেক্ট্রোম্যাগনেটিক বর্ণালী,ഇലക്ട്രോമാഗ്നറ്റിക് സ്പെക്ട്രം
ইলেক্ট্রোম্যাগনেটিক তরঙ্গ,ഇലക്ട്രോമാഗ്നെറ്റിക് തരംഗം
বৈদ্যুতিন চৌম্বকীয় তরঙ্গ প্রচার,ഇലക്ട്രോമാഗ്നെറ്റിക് വേവ് പ്രചരണം
ইলেক্ট্রন একাধিক ফটোোট ्यूब,ഇലക്ട്രോൺ ഒന്നിലധികം ഫോട്ടോടോബ്
বৈদ্যূতিক গণকযন্ত্র,ഇലക്ട്രോണിക് കാൽക്കുലേറ്റർ
বৈদ্যুতিন ডেটা প্রসেসিং (ইডিপি),ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ് (EDP)
বৈদ্যুতিন মেল (ই-মেইল),ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ)
বৈদ্যুতিন স্যুইচিং সিস্টেম,ഇലക്ട്രോണിക് സ്വിച്ചിംഗ് സിസ്റ്റം
ইলেকট্রনিক্স,ഇലക്ട്രോണിക്സ്
ইলেক্ট্রোপ্লেটিং,ഇലക്ട്രോപ്പിൾ
ইলেক্ট্রোস্ট্যাটিক,ഇലക്ട്രോസ്റ്റാറ്റിക്
উচ্চতা,ഉയരത്തിലുമുള്ള
এম্বেড,ഉൾച്ചേർത്ത
এম্বেডড অডিও,എംബഡ്ഡ് ഓഡിയോ
এম্বেডেড সিস্টেম,എംബഡഡ് സിസ്റ്റം
প্রতীক,മുദ
উঠতি প্রবণতা,വളർന്നുവരുന്ന ട്രെൻഡുകൾ
নিঃসরণ,കിടം
ইমিটার,പുറപ്പെടുവിക്കുക
ইমিটার অনুসরণকারী,ഇമിറ്റർ ഫോളോവർ
ইমিটার টার্মিনাল,ഇമിറ്റർ ടെർമിനൽ
ইমিটার-বেস-জংশন,എമിറ്റർ-ബേസ്-ജംഗ്ഷൻ
সক্ষম করুন,കഴിവുണ്ടാക്കുക
Enamelled তার,വയർ
এনসিফার,എസിഷർ
ঘের,വേലിക്കെട്ട്
এনকোড,എൻകോഡ്
এনকোডার,എൻകോഡർ
এনকোডিং,എൻകോഡിംഗ്
জোড়া লাগানো,എൻക്രിപ്ഷൻ
শেষ চিহ্ন,അവസാനം അടയാളപ്പെടുത്തുക
শেষ ব্যবহারকারী,അന്തിമ ഉപയോക്താവ്
শক্তি,ഊര്ജം
শক্তি ছত্রভঙ্গ,Energy ർജ്ജ വിതരണക്കാരൻ
শক্তি বিতরণ,ഊർജ്ജ വിതരണം
প্রয়োগ,നിര്പ്പണശേഷിയാക്കല്
ইঞ্জিন,യന്തം
প্রকৌশলী,എഞ്ചിനിയര്
প্রকৌশল,എഞ്ചിനീയറിംഗ്
ইঞ্জিনিয়ারিং স্টোর,എഞ്ചിനീയറിംഗ് സ്റ്റോർ
খোদাই করা,കൊത്തുപണി
উন্নত,മെച്ചപ്പെടുത്തുക
এনসেম্বল,മേള
কী প্রবেশ করান,കീ നൽകുക
এন্টারপ্রাইজ আর্কিটেকচার,എന്റർപ്രൈസ് വാസ്തുവിദ്യ
এনথালপি,എന്തയോൺ
এনট্রপি,എൻട്രോപ്പി
এনট্রপি কোডিং,എൻട്രോപ്പി കോഡിംഗ്
এনট্রপি অপ্রয়োজনীয়তা,എൻട്രോപ്പി ആവർത്തനം
সমান,തുല്യമാണ്
সমতা,സമതയൽ
সমতুল্য,സമവാക്രം
সরঞ্জাম,സജ്ജീകരണം
সরঞ্জাম কভার,ഉപകരണങ്ങൾ
সমতুল্য,തുലതയുള്ള
মুছুন,തുടച്ചുമാറ്റുക
মাথা মুছুন,മധുരം മായ്ക്കുക
ক্ষয়,മദ്ധാള
অনিশ্চিত,തെറ്റായി
ত্রুটি,പിശക്
ত্রুটি নিয়ন্ত্রণ কোডিং,പിശക് കോഡിംഗ്
ত্রুটি সংশোধন,തെറ്റ് തിരുത്തൽ
ত্রুটি সনাক্তকরণ,പിശക് കണ്ടെത്തൽ
শিল্প খাত,പിശക് കൈകാര്യം ചെയ്യുന്നു
ত্রুটি সম্ভাবনা,പിശക് പ്രോബബിലിറ്റി
ইথারনেট,ഇഥർനെറ്റ്
ইথারনেট তারের,ഇഥർനെറ്റ് കേബിൾ
ইউজেনিক্স,യൂജെനിക്സ്
খালি করা,ഒഴിപ്പിക്കുക
বিনিময়,കൈമാറുക
উত্তেজনাপূর্ণ,എക്സൈറ്റര്
এক্সিকিউট,കൊല്ലുക
সঞ্চালনের সময়,വധശിക്ഷ സമയം
নিষ্কাশন,ഉപയോഗിച്ചുതീരുക
প্রস্থান,പുറത്ത്
প্রসারিত,വിപുലപ്പെടുത്തി
সম্প্রসারণ ভালভ,വിപുലീകരണ വാൽവ്
পরীক্ষা,പരീക്ഷണം
দক্ষ পদ্ধতি,വിദഗ്ദ്ധ സംവിധാനം
অন্বেষণ,ആരായുക
অনুসন্ধানকারী,പരവേക്ഷക
এক্সপো (প্রদর্শনী),എക്സ്പോ (എക്സിബിഷൻ)
বিদ্যুৎ সরবরাহের বর্ধন,വൈദ്യുതി വിതരണത്തിന്റെ വിപുലീകരണം
বাহ্যিক নিয়ন্ত্রণ,ബാഹ്യ നിയന്ത്രണം
বাহ্যিক স্মৃতি,ബാഹ്യ മെമ്മറി
বাহ্যিক সংগ্রহস্থল,ബാഹ്യ സംഭരണം
বাহ্যিক থ্রেড,ബാഹ്യ ത്രെഡ്
নির্যাস,എക്സ്ട്രാക്ട് ചെയ്യുക
এক্সট্রানেট,എക്സ്ട്രാനെറ്റ്
বানোয়াট,കെട്ടിച്ചമയ്ക്കുക
দিক,മുഖം
ফ্যাসিমাইল,ഫേസിമൈലി
ফ্যাক্টর,ഘടകം
বিবর্ণ,മങ്ങുക
বিবর্ণ,മങ്ങുന്നു
বিবর্ণ,മങ്ങുക
ফাদার,നാദ
বিবর্ণ,മങ്ങുക
বিবর্ণ অঞ্চল,മങ്ങുക
ফ্যান্টম (= ফ্যান্টম),ഫാന്റമിനെ (= ഫാന്റം)
ফাস্ট ফুরিয়ার ট্রান্সফর্ম (এফএফটি) অ্যালগরিদম,ഫാസ്റ്റ് ഫോർക്കർ ട്രാൻസ്ഫോർം (എഫ്എഫ്എഫ്) അൽഗോരിതം
মারাত্মক ত্রুটি,മാരകമായ തെറ്റ്
দোষ,കുറ്റം
বৈশিষ্ট্য,സവിശേഷത
ফিড,തീറ്റ
প্রতিক্রিয়া,ഫീഡ്ബാക്ക്
প্রতিক্রিয়া পরিবর্ধক,ഫീഡ്ബാക്ക് ആംപ്ലിഫയർ
প্রতিক্রিয়া সার্কিট,ഫീഡ്ബാക്ക് സർക്യൂട്ട്
প্রতিক্রিয়া ভোল্টেজ,ഫീഡ്ബാക്ക് വോൾട്ടേജ്
ফিডার,തീറ്റ
ফিডার কেবল,തീറ്റ കേബിൾ
ফিডার হাট,ഫീഡർ ഹട്ട്
ফিডার লাইন,ഫീഡർ ലൈൻ
ফিডার সিস্টেম,ഫീഡർ സിസ്റ്റം
ফিডার তার,ഫീഡർ വയർ
ফাইবার,നാര്
ফাইবার অপটিক,ഫൈബർ ഒപ്റ്റിക്സ്
বিশ্বস্ততা,വിശാസത
বিশ্বস্ততা পরিসীমা এক্সটেনশন,ഫിഡിലിറ്റി ശ്രേണി വിപുലീകരണം
ক্ষেত্র,വയല്
ফিল্ড ড্রাইভ,ഫീൽഡ് ഡ്രൈവ്
ফিল্ড এফেক্ট ট্রানজিস্টর,ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ
ক্ষেত্রের শক্তি,ഫീൽഡ് കരുത്ത്
ক্ষেত্র শক্তি মিটার,ഫീൽഡ് കരുത്ത് മീറ്റർ
ক্ষেত্র শক্তি জরিপ,ഫീൽഡ് സ്ട്രോംഗ് സർവേ
চিত্র,ആകൃതി
মেধার চিত্র,മെറിറ്റിന്റെ ചിത്രം
ফিলামেন্ট,അല്ലം
ফাইল,ഫയല്
ফাইল সার্ভার,ഫയൽ സെർവർ
নথি ব্যবস্থা,ഫയൽ സിസ്റ്റം
ফিলার,ഫിലർ
ফিল্ম রেকর্ডার,ചലച്ചിത്ര റെക്കോർഡർ
ফিল্মের গতি,ചലച്ചിത്ര വേഗത
ছাঁকনি,അരിപ്പ
ফিল্টার চোক,ഫിൽട്ടർ ചോക്ക്
ফিল্টার সার্কিট,ഫിൽട്ടർ സർക്യൂട്ട്
ফিল্টারিং,ഫിൽപ്പ്
ফাইন টিউনিং নিয়ন্ত্রণ,മികച്ച ട്യൂണിംഗ് നിയന്ത്രണം
সীমাবদ্ধ ক্ষেত্র,പരിമിത ഫീൽഡ്
আগুনের প্রাচীর,തീ മതിൽ
ফায়ারফক্স,ഫയർഫോക്സ്
