Malayalam,Telugu
ജീവനക്കാരന്റെ സംഭാവന,ఉద్యోగి సహకారం
ജീവനക്കാരുടെ പ്രൊവിഡന്റ് ഫണ്ട്,ఉద్యోగి యొక్క ప్రావిడెంట్ ఫండ్
തൊഴിലുടമ,యజమాని
തൊഴില്,ఉపాధి
തൊഴിൽ കൈമാറ്റം,ఉపాధి మార్పిడి
തൊഴിൽ അറിയിപ്പ്,ఉపాధి నోటీసు
തൊഴിൽ ഓഫീസ്,ఉపాధి కార్యాలయం
ശക്തിപ്പെടുത്തുന്ന,సాధికారత
ശാക്തീകരണ,సాధికారత
നടക്കുക,అమలు
നടന്നാൽ,చట్టం
En ബ്ലോക്ക്,ఎన్ బ్లాక్
ഇകാഷ്,ENCASH
അടക്കംചെയ്യുക,పరివేష్టిత
ധൈരം,ప్రోత్సాహం
കയ്യേറു,ఆక్రమణ
ല്യൂബ്രൻസ്,ఎన్‌కంబ్రాన్స్
മേലൊപ്പുവയ്ക്കുക,ఎండోర్స్
നിരോധനം,ఎండోమెంట్
അവസാന ഉൽപ്പന്നം,ముగింపు ఉత్పత్తి
ഊര്ജം,శక్తి
നിര്ബന്ധിക്കുക,అమలు
ഇടപഴകുക,నిమగ్నమవ్వండి
മെച്ചപ്പെടുത്തൽ,మెరుగుదల
പഴുതുക,ఆంథ్యం
En മാസിൽ,ఎన్ మాస్సే
അനേഷണം,విచారణ
പേരെഴുതുക,నమోదు
എൻറോൾമെന്റ് (= എൻറോൾമെന്റ്),నమోదు (= నమోదు)
എൻറോൾമെന്റ് നമ്പർ,నమోదు సంఖ్య
വഴിയിൽ,దారిలో
ഉറപ്പാക്കുന്നത്,తరువాత
ഉറപ്പാക്കുക,నిర్ధారించడానికి
പവേശിക്കുക,నమోదు చేయండి
എന്റർപ്രൈസ്,ఎంటర్ప్రైజ్
വിനോദിപ്പിക്കുക,వినోదం
വിനോദം,వినోదం
സ്ഥാപകരം,అర్హత
അർഹതയുണ്ട്,అర్హత
അധികാരാവകാശം,అర్హత
പ്രവേശനം,ప్రవేశం
ചതിക്കുന്ന,ప్రవేశం
പവേശം,ప్రవేశం
എൻട്രി ലെവൽ ജോലി,ప్రవేశ స్థాయి ఉద్యోగం
എണ്ണക്കല്ല്,గణన
പരിസ്ഥിതി,పర్యావరణం
പ്രതിനിധി,రాయబారి
സാംക്രമികരോഗം,అంటువ్యాధి
ശീതനം,ఎపిటోమ్
സമതം,సమానత్వం
സന്തുലിതാവസ്ഥ,సమతౌల్య
സജ്ജീകരണം,పరికరాలు
ഇക്വിറ്റി,ఈక్విటీ
തുലതയുള്ള,సమానం
വക്രത,సమస్యాత్మక
ഉന്ബങ്ങുക,నిర్మూలించేందుకు
എറാറ്റ,లోపటా
പിശക്,లోపం
വർദ്ധനവ്,ఎస్కలేషన్
അകന്വടി,ఎస్కార్ట్
സത്തായ,అవసరం
സ്ഥാപനം,స్థాపన
വിലമതിക്കുക,అంచనా
കണക്കാക്കിയ ചെലവ്,అంచనా ఖర్చు
നീതിശാസ്ത്രം,నీతి
മരാദ,మర్యాద
ഒഴിപ്പിക്കല്,తరలింపు
ഒഴിഞ്ഞുമാറുക,తప్పించుకుంటుంది
മൂല്യനിർണ്ണയം,మూల్యాంకనం
ഇരട്ട സംഖ്യ,సరి సంఖ్య
അന്തിമമായ,చివరికి
കുടിയിറക്കല്,తొలగింపు
തെളിവ്,సాక్ష్యం
വികസിക്കുക,పరిణామం
സൂക്ഷ്മമായ,ఖచ్చితమైనది
പരീക്ഷ,పరీక్ష
പരീക്ഷണി,ఎగ్జామినే
പരീക്ഷകന്,ఎగ్జామినర్
ഉദാഹരണം,ఉదాహరణ
ഖനനം,తవ్వకం
ഉല്കൃഷ്ടമയ,అద్భుతమైన
ഒഴിവാക്കല്,మినహాయింపు
അസാധാരണമായ,అసాధారణమైనది
ആധികം,అదనపు
കൈമാറുക,మార్పిడి
Icequer,ఖజానా
എക്സൈസ് (= എക്സൈസ് ഡ്യൂട്ടി),ఎక్సైజ్ (= ఎక్సైజ్ డ్యూటీ)
പെടുത്തിയിട്ടില്ല,మినహాయించండి
ഒഴികെയുള്ള,ప్రత్యేకమైనది
ക്ഷമ,సాకు
കൊല്ലുക,అమలు చేయండి
എക്സിക്യൂട്ടീവ്,ఎగ్జిక్యూటివ్
പ്രവർത്തക സമിതി,కార్య నిర్వాహక కమిటీ
എക്സിക്യൂട്ടീവ് പവർ,ఎగ్జిక్యూటివ్ పవర్
എക്സിക്യൂട്ടീവുകൾ,ఎగ్జిక్యూటివ్స్
എക്സിക്യൂട്ടീവ് സ്റ്റാഫ്,ఎగ్జిక్యూటివ్ సిబ్బంది
ഒഴിവാക്കപ്പെട്ട,మినహాయింపు
ഒഴിവാക്കല്,మినహాయింపు
ശീലിക്കുക,వ్యాయామం
മുൻ ഗ്രാറ്റേ,మాజీ గ్రాటియా
മുൻ ഗ്രാറ്റിയ പേയ്മെന്റ്,మాజీ గ్రాటియా చెల్లింపు
ഉപയോഗിച്ചുതീരുക,ఎగ్జాస్ట్
സമരഹിതം,సమగ్ర
പദര്ശിപ്പിക്കുക,ప్రదర్శన
വിശിപ,బహిర్గతం
എക്സിം നയം,ఎక్సిమ్ పాలసీ
പുറത്ത്,బయటకి దారి
അഭിമുഖത്തിൽ നിന്ന് പുറത്തുകടക്കുക,నిష్క్రమణ ఇంటర్వ్యూ
പോളിസിയിൽ നിന്ന് പുറത്തുകടക്കുക,నిష్క్రమణ విధానం
വോട്ടെടുപ്പ് പുറത്തുകടക്കുക,ఎగ్జిట్ పోల్
മുൻ ഓഫീസിയോ,మాజీ ఉద్యోగి
രാജകീയത,ఎక్సోనెరేట్
വികസനം,విస్తరణ
മുൻ ഭാഗം,మాజీ పార్టే
പ്രവാസി,బహిష్కరణ
ഉചിതമായ,ప్రయోజనకరమైన
വേഗത്തിലാക്കുക,వేగవంతం చేయండి
പുറത്താക്കുക,బహిర్గతం
ചെലവ്,వ్యయం
പരിചയം,అనుభవం
പരീക്ഷണം,ప్రయోగం
വിദഗ്ധന്,నిపుణుడు
കാലഹരണപ്പെടൽ,గడువు
കാലഹരണപ്പെടുന്ന തീയതി,గడువు తీరు తేదీ
വിശദീകരണം,వివరణ
സ്പഷ്ടമായ,స్పష్టంగా
ചൂഷണം,దోపిడీ
ആരായുക,అన్వేషించండి
സ്ഫോടനം,పేలుడు
കയറ്റുമതി,ఎగుమతి
മുൻഗാമിയുടെ ഭാഗമോ,మాజీ పోస్ట్ వాస్తవం
പകടിപ്പിക്കുക,ఎక్స్‌ప్రెస్
മുഖഭാവം,వ్యక్తీకరణ
പുറത്താക്കൽ,బహిష్కరణ
പുറന്തള്ളുക,ఎక్స్‌క్గెన్స్
നീട്ടുക,విస్తరించండి
പരിധിവരെ,విస్తృతమైన
പുറമേയുള്ള,బాహ్య
കൊള്ളയുള്ള,దోపిడీ
അധികമായ,అదనపు
എക്സ്ട്രാക്ട് ചെയ്യുക,సారం
അസാധാരണമായ,అసాధారణ
അതിരുകടന്ന,విపరీత
തീവ്രവാദി,ఉగ్రవాది
പുറംതള്ളമുള്ള,ఎక్స్‌ట్రావర్ట్
നേത്ര സാക്ഷ്യം,కంటి సాక్షి
കെട്ടിച്ചമയ്ക്കുക,కల్పించండి
മുഖവില,ముఖ విలువ
സുഗമമാക്കുക,సులభతరం
സൗകര്യം,సౌకర్యం
ഫേസിമൈലി,ఫేస్‌సిమైల్
വസ്തുത,వాస్తవం
ഭക്താത്മകത,కక్షవాదం
ഘടകം,కారకం
തൊഴില്ശാല,ఫ్యాక్టరీ
തൊഴില്പരമായ,వాస్తవం
ശേഷി,అధ్యాపకులు
പരാജയപ്പെടുക,విఫలం
മേള,ఫెయిర్
വിശാസത,విశ్వాసం
വ്യാജ,నకిలీ
