English,Gujarati
Colour wheel,અક્ષર વર્તુળ
Coloured crystal,રંગીન સ્ફટિકો
Coloured glass,રંગીન કાચ
Colouring agent,"રંગ પરિબળ, રંગ પરિબળ"
Colourless,રંગહીન
Column,"કૉલમ, કૉલમ"
Column chromatography,કૉલમ અક્ષર લેખન
Columnar,સ્તંભાકાર
Columnar ionization,કૉલમ આયનીકરણ
Coma,"અલ્પવિરામ, ટફ્ટ, પૂંછડી, પૂછો"
Coma lobe,અલ્પવિરામ લોબ
Comb antenna,"કાંસકો એન્ટેના, સમાંતર એન્ટેના"
Comb filter,"કાંસકો ફિલ્ટર, સમાંતર ફિલ્ટર"
Combat logistic network,લશ્કરી ઓપરેશનલ નેટ
Combination,"સંયોજન, સંયોજન, સંચય"
Combination colours,સંયુક્ત રંગ
Combination defect,સંયોજન ભૂલ
Combination deifference,જોડાણ અંતરાલ
Combination line,"કોમ્બિનેશન લાઇન, ટર્મ કોમ્બિનેશન લાઇન"
Combination microphone,સંયુક્ત માઇક્રોફોન
Combination motion,સંયુક્ત ગતિ
Combination plate,કનેક્ટિંગ પ્લેટ
Combination principle,શબ્દસમૂહશાસ્ત્ર
Combination rayon yarn,સંયુક્ત રેયોન સૂત્ર
Combination reaction,સંયુક્ત પ્રતિક્રિયા
Combination scattering,સંચય સ્કેટરિંગ
Combination tone,સંયુક્ત સ્વર
Combination wave,સંયુક્ત ટ્વીલ
Combinational tone,સંયુક્ત સ્વર
Combined aerial (=community antenna),સમુદાય એન્ટેના
Combined field technique,સામાન્ય ક્ષેત્ર તકનીક
Combined propulsion engine,કમ્બશન-પ્રોપલ્શન એન્જિન
Combined system,સંયુક્ત સિસ્ટમ
Combiner,જોડાણમાં
Combiner circuit,મિક્સર સર્કિટ
Combustibility,જવાબદારી
Combustible,જવાબદારી
Combustion,કમ્બશન-પ્રોપલ્શન એન્જિન
Combustion apparatus,કમ્બશન સાધનો
Combustion bomb,કમ્બશન બોમ્બ
Combustion chamber,કમ્બશન ચેમ્બર
Combustion temperature,કમ્બશન તાપમાન
Combustion tube,કમ્બશન ટ્યુબ
Combustor,કમ્બશન સિસ્ટમ
Comit,પ્રતિબદ્ધ
Comlognet,કોલોગ્નેટ
Command,આદેશ
Command (signal),આદેશ સંકેત
Command destruct signal,વિનાશ આદેશ સંકેત
Command guidance,આદેશ વાક્ય
Command guidance system,આદેશ સિસ્ટમ
Command resolution,આદેશ વિચલન મર્યાદા
Command set,આદેશ સેટ
Commate,હેરસ્ટાઇલ
Commercial ferrite,વ્યાપારી ફેરાઇટ
Commercial television,વ્યાપારી ટેલિવિઝન
Commericial programme,ટ્રેડિંગ પ્રોગ્રામ
Common,"સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય"
Common aerial (community antenna),સમુદાય એન્ટેના
Common base,"સામાન્ય આધાર, સામાન્ય આધાર"
Common canal,નાળ
Common collector,સામાન્ય કલેક્ટર
Common collector circuit,સામાન્ય કલેક્ટર સર્કિટ
Common emitter,સામાન્ય ઉત્સર્જક
Common emitter circuit,સામાન્ય ઉત્સર્જક સર્કિટ
Common field technique,સામાન્ય ક્ષેત્ર તકનીક
Common impedance,"સામાન્ય અવબાધ, સામાન્ય અવબાધ"
Common ion effect,સરવાળો આયન અસર
Common mode rejection ratio,સામાન્ય મોડ રિઝોલ્યુશન રેશિયો
Common mode signal.,સામાન્ય મોડ સિગ્નલ
Common multiple,"સામાન્ય બહુવિધ, સામાન્ય"
Common quartz,સામાન્ય સ્ફટિક
Common refinement,સામાન્ય સંસ્કારિતા
Common storage,સામાન્ય સ્ટોક
Common symmetry,સામાન્ય સમપ્રમાણતા
Common symmetry element,સામાન્ય સમપ્રમાણતા તત્વ
Common term,સામાન્ય સ્થિતિ
Common-mode rejection,સામાન્ય મોડ રિઝોલ્યુશન
Communicating states,ચેપી રાજ્યો
Communication,કોમ્યુનિકેશન્સ
Communication channel,સંચાર ચેનલો
Communication deception,વાર્તાલાપ ભૂલ
Communication engineering,કોમ્યુનિકેશન એન્જિનિયરિંગ
Communication map,સંચાર નકશો
Communication of energy,ઊર્જા ટ્રાન્સમિશન
Communication receiver,સિગ્નલ રીસીવર
Communication satellite,સંચાર ઉપગ્રહ
Communication system,સંચાર વ્યવસ્થા
Community antenna,સમુદાય એન્ટેના
Community television (=piped television =closed circuit television),"ટેલિગ્રાફ ટેલિવિઝન, સમુદાય ટેલિવિઝન"
Commutate,વાળવું
Commutating capacitor,કન્વર્ટર કેપેસિટર
Commutating field,ડાયવર્ઝન ઝોન
Commutating pole,રિવર્સલ પોલ
Commutating reactance,પૂર્વવર્તી પ્રતિક્રિયા
Commutation,"વિચલન, ડેટમ ફેરફાર, ક્રમચય"
Commutation factor,રૂપાંતર ગુણાંક
Commutative field,વિનિમયક્ષેત્ર
Commutator,"કોમ્યુટેટર, કોમ્યુટેટર, કમ્યુટેટર"
Commutator switch,પારસ્પરિક સ્વીચ
Comol,કોમોલ
Comoplex tone,મિશ્ર સ્વર
Compactron,કોમ્પેક્ટ્રોન
Companding,કમ્પ્રેશન ટ્રાન્સમિશન
Compandor,કોમ્પ્રેસર
Comparator,"તુલના કરનાર, તુલના કરનાર"
Comparator circuit,તુલનાત્મક સર્કિટ
Comparator method,સરખામણી પદ્ધતિ
Comparison,સરખામણી પદ્ધતિ
Comparison anatenna,તુલનાત્મક એન્ટેના
Comparison bridge,સરખામણી પુલ
Comparison element,સરખામણી એકમ
Comparison of frequencies,ફ્રીક્વન્સીઝની સરખામણી
Comparison spectroscope,તુલનાત્મક સ્પેક્ટ્રોસ્કોપ
Comparison spectrum,સ્પેક્ટ્રમની સરખામણી કરો
Comparison stars,સરખામણી તારા
Comparison test,સરખામણી કસોટી
Compass,"હોકાયંત્ર, હોકાયંત્ર, હોકાયંત્ર"
Compass card,હોકાયંત્ર કાર્ડ
Compass dial,હોકાયંત્ર ડાયલ
Compass error,સૂચક ભૂલ
Compass heading,"હોકાયંત્ર ઉત્તર-કોણ, હોકાયંત્ર દિશા"
Compass needle,"ડિકલિસ્ટી, કુતુબનુમાની સોય"
Compatibililty,"સુસંગતતા, સુસંગતતા, સુસંગતતા, સુસંગતતા"
Compatibility equation,સુસંગત સમીકરણ
Compatible acceleration,સતત પ્રવેગક
Compatible colour television,સુસંગત રંગીન ટેલિવિઝન
Compatible single side band system,સુસંગત સિંગલ સાઇડ બેન્ડ મિકેનિઝમ
Compatible stereo system,સુસંગત સ્ટીરિયો સિસ્ટમ
Compensate,"વળતર આપવું, બદલો લેવો"
Compensated alternator,પ્રતિસંતુલિત વૈકલ્પિક
Compensated amplifier,વળતર આપનાર એમ્પ્લીફાયર
Compensated force,પ્રતિકૂળ બળ
Compensated loop cirection finder,કાઉન્ટરક્લોકવાઇઝ નિર્ણાયક
Compensated pendulum,પ્રતિક્રમણ લોલક
Compensated semiconductor,વળતર આપનાર સેમિકન્ડક્ટર
Compensated voltmeter,પ્રતિસંતુલિત વોલ્ટમીટર
Compensated volume control,વળતર લાઉડનેસ નિયંત્રક
Compensated wattmeter,પ્રતિસંતુલિત વોટમીટર
Compensating base-bar,પ્રતિશોધક જમીન દંડ
Compensating error,ભરપાઈ અચોક્કસતા
Compensating fluctuations,કાઉન્ટરવેલિંગ મેનીપ્યુલેશન
Compensating lead,વિરોધી પગલાં
Compensating network,વળતર નેટ
Compensating plate,વળતર આપતી પ્લેટ
Compensation,"વળતર, વળતર, વળતર"
Compensation pyrheliometer,પ્રતિબિંબિત સૂર્ય કિરણોત્સર્ગ માપવામાં
Compensation signal,વળતર સંકેત
Compensation theorem,પ્રતિકાર પ્રમેય
Compensator,વિરોધી પગલાં
Compensatory projection,વિરોધી ઉદ્દેશ્ય
Compilation,"સંકલન, અર્થઘટન"
Compilation chart,સંકલન ચાર્ટ
Compilation material,સંગ્રહ સામગ્રી
Compile,"સંકલન, અર્થઘટન"
Compiler,"દુભાષિયા, કમ્પાઇલર"
Compiler language,ભાષાનું અર્થઘટન
Compiling (=translating),અર્થઘટન
Complement converter,પૂરક કન્વર્ટર
Complementarity,પૂરકતા
Complementary,પૂરકતા
Complementary acceleration,પૂરક પ્રવેગક
Complementary addition,પૂરક યોગ
